Symbol,Name,Sector,Industry,Currency,Volume,TimeZone,Market
WLDN,"Willdan Group, Inc.",Industrials,Engineering & Construction,USD,121222.0,EDT,us_market
WLFC,Willis Lease Finance Corporatio,Industrials,Rental & Leasing Services,USD,14007.0,EDT,us_market
WLK,Westlake Chemical Corporation,Basic Materials,Specialty Chemicals,USD,805890.0,EDT,us_market
WLKP,Westlake Chemical Partners LP,Basic Materials,Chemicals,USD,105770.0,EDT,us_market
WLL,Whiting Petroleum Corporation,Energy,Oil & Gas E&P,USD,1171018.0,EDT,us_market
WLMS,Williams Industrial Services Gr,Industrials,Specialty Industrial Machinery,USD,185167.0,EDT,us_market
WLTW,Willis Towers Watson Public Lim,Financial Services,Insurance Brokers,USD,1072390.0,EDT,us_market
WM,"Waste Management, Inc.",Industrials,Waste Management,USD,1584110.0,EDT,us_market
WMB,"Williams Companies, Inc. (The)",Energy,Oil & Gas Midstream,USD,6432249.0,EDT,us_market
WMC,Western Asset Mortgage Capital ,Real Estate,REIT—Mortgage,USD,1054224.0,EDT,us_market
WMG,Warner Music Group Corp.,Communication Services,Entertainment,USD,295443.0,EDT,us_market
WMK,"Weis Markets, Inc.",Consumer Defensive,Grocery Stores,USD,73011.0,EDT,us_market
WMPN,William Penn Bancorporation,Financial Services,Banks—Regional,USD,74768.0,EDT,us_market
WMS,"Advanced Drainage Systems, Inc.",Industrials,Building Products & Equipment,USD,517087.0,EDT,us_market
WMT,Walmart Inc.,Consumer Defensive,Discount Stores,USD,7803006.0,EDT,us_market
WNC,Wabash National Corporation,Industrials,Farm & Heavy Construction Machinery,USD,132906.0,EDT,us_market
WNEB,"Western New England Bancorp, In",Financial Services,Banks—Regional,USD,56225.0,EDT,us_market
WNS,WNS (Holdings) Limited Sponsore,Industrials,Specialty Business Services,USD,124757.0,EDT,us_market
WNW,Wunong Net Technology Company L,Consumer Cyclical,Restaurants,USD,278669.0,EDT,us_market
WOOF,Petco Health and Wellness Compa,Consumer Cyclical,Specialty Retail,USD,671811.0,EDT,us_market
WOR,"Worthington Industries, Inc.",Industrials,Metal Fabrication,USD,110475.0,EDT,us_market
WORK,"Slack Technologies, Inc.",Technology,Software—Application,USD,2397530.0,EDT,us_market
WORX,SCWorx Corp.,Healthcare,Health Information Services,USD,118821.0,EDT,us_market
WOW,"WideOpenWest, Inc.",Communication Services,Entertainment,USD,295486.0,EDT,us_market
WPC,W. P. Carey Inc. REIT,Real Estate,REIT—Diversified,USD,975217.0,EDT,us_market
WPCA,Warburg Pincus Capital Corporat,Financial Services,Shell Companies,USD,51750.0,EDT,us_market
WPCB,Warburg Pincus Capital Corporat,Financial Services,Shell Companies,USD,49524.0,EDT,us_market
WPF,Foley Trasimene Acquisition Cor,Financial Services,Shell Companies,USD,1385404.0,EDT,us_market
WPG,Washington Prime Group Inc.,Real Estate,REIT—Retail,USD,1280266.0,EDT,us_market
WPM,Wheaton Precious Metals Corp,Basic Materials,Gold,USD,2504034.0,EDT,us_market
WPP,WPP plc,Communication Services,Advertising Agencies,USD,73464.0,EDT,us_market
WPRT,Westport Fuel Systems Inc,Consumer Cyclical,Auto Parts,USD,1572436.0,EDT,us_market
WRAP,"Wrap Technologies, Inc.",Technology,Scientific & Technical Instruments,USD,276357.0,EDT,us_market
WRB,W.R. Berkley Corporation,Financial Services,Insurance—Property & Casualty,USD,558429.0,EDT,us_market
WRE,Washington Real Estate Investme,Real Estate,REIT—Office,USD,616205.0,EDT,us_market
WRI,Weingarten Realty Investors,Real Estate,REIT—Retail,USD,615172.0,EDT,us_market
WRK,Westrock Company,Consumer Cyclical,Packaging & Containers,USD,1849554.0,EDT,us_market
WRLD,World Acceptance Corporation,Financial Services,Credit Services,USD,21664.0,EDT,us_market
WRN,Western Copper and Gold Corpora,Basic Materials,Other Industrial Metals & Mining,USD,760322.0,EDT,us_market
WSBC,"WesBanco, Inc.",Financial Services,Banks—Regional,USD,194129.0,EDT,us_market
WSBCP,"WesBanco, Inc. - Depositary Sha",Financial Services,Banks—Regional,USD,6139.0,EDT,us_market
WSBF,"Waterstone Financial, Inc.",Financial Services,Banks—Regional,USD,60220.0,EDT,us_market
WSC,WillScot Mobile Mini Holdings C,Industrials,Rental & Leasing Services,USD,1107975.0,EDT,us_market
WSFS,WSFS Financial Corporation,Financial Services,Banks—Regional,USD,183990.0,EDT,us_market
WSM,"Williams-Sonoma, Inc.",Consumer Cyclical,Specialty Retail,USD,1135136.0,EDT,us_market
WSO,"Watsco, Inc.",Industrials,Industrial Distribution,USD,141111.0,EDT,us_market
WSO-B,"Watsco, Inc.",Industrials,Industrial Distribution,USD,1791.0,EDT,us_market
WSR,Whitestone REIT,Real Estate,REIT—Retail,USD,231757.0,EDT,us_market
WST,"West Pharmaceutical Services, I",Healthcare,Medical Instruments & Supplies,USD,278221.0,EDT,us_market
WSTG,"Wayside Technology Group, Inc.",Technology,Electronics & Computer Distribution,USD,9084.0,EDT,us_market
WTBA,West Bancorporation,Financial Services,Banks—Regional,USD,18774.0,EDT,us_market
WTER,The Alkaline Water Company Inc.,Consumer Defensive,Beverages—Non-Alcoholic,USD,334879.0,EDT,us_market
WTFC,Wintrust Financial Corporation,Financial Services,Banks—Regional,USD,252886.0,EDT,us_market
WTFCM,Wintrust Financial Corporation ,Financial Services,Banks—Regional,USD,2983.0,EDT,us_market
WTFCP,Wintrust Financial Corporation ,Financial Services,Banks—Regional,USD,16724.0,EDT,us_market
WTI,"W&T Offshore, Inc.",Energy,Oil & Gas E&P,USD,2830528.0,EDT,us_market
WTM,White Mountains Insurance Group,Financial Services,Insurance—Property & Casualty,USD,25486.0,EDT,us_market
WTRE,Watford Holdings Ltd.,Financial Services,Insurance—Diversified,USD,41262.0,EDT,us_market
WTREP,Watford Holdings Ltd. - 8.25% C,Financial Services,Insurance—Diversified,USD,556.0,EDT,us_market
WTRG,"Essential Utilities, Inc.",Utilities,Utilities—Regulated Water,USD,624447.0,EDT,us_market
WTRH,Waitr Holdings Inc.,Technology,Software—Application,USD,4658762.0,EDT,us_market
WTRU,"Essential Utilities, Inc. 6.00%",,,USD,54526.0,EDT,us_market
WTS,"Watts Water Technologies, Inc.",Industrials,Specialty Industrial Machinery,USD,325989.0,EDT,us_market
WTT,"Wireless Telecom Group,  Inc.",Technology,Communication Equipment,USD,19258.0,EDT,us_market
WTTR,"Select Energy Services, Inc.",Energy,Oil & Gas Equipment & Services,USD,975990.0,EDT,us_market
WU,Western Union Company (The),Financial Services,Credit Services,USD,5035507.0,EDT,us_market
WUGI,Esoterica NextG Economy ETF,,,USD,2939.0,EDT,us_market
WVE,Wave Life Sciences Ltd.,Healthcare,Biotechnology,USD,1653385.0,EDT,us_market
WVFC,WVS Financial Corp.,Financial Services,Banks—Regional,USD,3091.0,EDT,us_market
WVVI,"Willamette Valley Vineyards, In",Consumer Defensive,Beverages—Wineries & Distilleries,USD,364706.0,EDT,us_market
WVVIP,"Willamette Valley Vineyards, In",Consumer Defensive,Beverages—Wineries & Distilleries,USD,1337.0,EDT,us_market
WW,"WW International, Inc.",Consumer Cyclical,Personal Services,USD,5549277.0,EDT,us_market
WWD,"Woodward, Inc.",Industrials,Aerospace & Defense,USD,408042.0,EDT,us_market
WWE,"World Wrestling Entertainment, ",Communication Services,Entertainment,USD,268345.0,EDT,us_market
WWR,"Westwater Resources, Inc.",Basic Materials,Other Industrial Metals & Mining,USD,1168652.0,EDT,us_market
WWW,"Wolverine World Wide, Inc.",Consumer Cyclical,Footwear & Accessories,USD,535407.0,EDT,us_market
WY,Weyerhaeuser Company,Real Estate,REIT—Specialty,USD,5524753.0,EDT,us_market
WYNN,"Wynn Resorts, Limited",Consumer Cyclical,Resorts & Casinos,USD,1654941.0,EDT,us_market
WYY,WidePoint Corporation,Technology,Information Technology Services,USD,124733.0,EDT,us_market
X,United States Steel Corporation,Basic Materials,Steel,USD,30433734.0,EDT,us_market
XAIR,"Beyond Air, Inc.",Healthcare,Medical Devices,USD,563856.0,EDT,us_market
XBAP,Innovator U.S. Equity Accelerat,,,USD,7828.0,EDT,us_market
XBIO,"Xenetic Biosciences, Inc.",Healthcare,Biotechnology,USD,218576.0,EDT,us_market
XBIOW,"Xenetic Biosciences, Inc.",,,USD,200.0,EDT,us_market
XBIT,XBiotech Inc.,Healthcare,Biotechnology,USD,94452.0,EDT,us_market
XCUR,"Exicure, Inc.",Healthcare,Biotechnology,USD,229736.0,EDT,us_market
XDAP,Innovator U.S. Equity Accelerat,,,USD,613.0,EDT,us_market
XDAT,Franklin Exponential Data ETF,,,USD,249.0,EDT,us_market
XDQQ,Innovator Growth Accelerated ET,,,USD,873.0,EDT,us_market
XDSQ,Innovator ETFs Trust Innovator ,,,USD,20.0,EDT,us_market
XEC,Cimarex Energy Co,Energy,Oil & Gas E&P,USD,1301398.0,EDT,us_market
XEL,Xcel Energy Inc.,Utilities,Utilities—Regulated Electric,USD,1909844.0,EDT,us_market
XELA,"Exela Technologies, Inc.",Technology,Software—Application,USD,991355.0,EDT,us_market
XELB,"Xcel Brands, Inc",Consumer Cyclical,Apparel Manufacturing,USD,305111.0,EDT,us_market
XENE,Xenon Pharmaceuticals Inc.,Healthcare,Biotechnology,USD,134242.0,EDT,us_market
XENT,"Intersect ENT, Inc.",Healthcare,Medical Devices,USD,190651.0,EDT,us_market
XERS,"Xeris Pharmaceuticals, Inc.",Healthcare,Biotechnology,USD,3010015.0,EDT,us_market
XFLT,XAI Octagon Floating Rate & Alt,,,USD,139737.0,EDT,us_market
XFOR,"X4 Pharmaceuticals, Inc.",Healthcare,Biotechnology,USD,63730.0,EDT,us_market
XGN,Exagen Inc.,Healthcare,Diagnostics & Research,USD,16462.0,EDT,us_market
XHR,"Xenia Hotels & Resorts, Inc.",Real Estate,REIT—Hotel & Motel,USD,462515.0,EDT,us_market
XIN,Xinyuan Real Estate Co Ltd,Real Estate,Real Estate—Development,USD,80853.0,EDT,us_market
XJH,iShares ESG Screened S&P Mid-Ca,,,USD,20212.0,EDT,us_market
XJR,iShares ESG Screened S&P Small-,,,USD,2126.0,EDT,us_market
XL,XL Fleet Corp.,Consumer Cyclical,Auto Parts,USD,3079002.0,EDT,us_market
XLNX,"Xilinx, Inc.",Technology,Semiconductors,USD,2016075.0,EDT,us_market
XLRN,Acceleron Pharma Inc.,Healthcare,Biotechnology,USD,447089.0,EDT,us_market
XM,Qualtrics International Inc.,Technology,Software—Application,USD,1140695.0,EDT,us_market
XNCR,"Xencor, Inc.",Healthcare,Biotechnology,USD,130180.0,EDT,us_market
XNET,Xunlei Limited,Communication Services,Advertising Agencies,USD,467780.0,EDT,us_market
XOG,"Extraction Oil & Gas, Inc.",Energy,Oil & Gas E&P,USD,127605.0,EDT,us_market
XOM,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,USD,33610609.0,EDT,us_market
XOMA,XOMA Corporation,Healthcare,Biotechnology,USD,32476.0,EDT,us_market
XOMAO,XOMA Corporation - Depositary S,Healthcare,Biotechnology,USD,38416.0,EDT,us_market
XOMAP,XOMA Corporation - 8.625% Serie,,,USD,1291.0,EDT,us_market
XONE,The ExOne Company,Industrials,Specialty Industrial Machinery,USD,436488.0,EDT,us_market
XP,XP Inc.,Financial Services,Capital Markets,USD,1615560.0,EDT,us_market
XPDI,Power & Digital Infrastructure ,Financial Services,Shell Companies,USD,16568.0,EDT,us_market
XPDIU,Power & Digital Infrastructure ,Financial Services,Shell Companies,USD,8681.0,EDT,us_market
XPDIW,Power & Digital Infrastructure ,,,USD,3490.0,EDT,us_market
XPEL,"XPEL, Inc.",Consumer Cyclical,Auto Parts,USD,295331.0,EDT,us_market
XPER,Xperi Holding Corporation,Technology,Semiconductor Equipment & Materials,USD,492476.0,EDT,us_market
XPEV,XPeng Inc.,Consumer Cyclical,Auto Manufacturers,USD,11595513.0,EDT,us_market
XPL,Solitario Zinc Corp.,Basic Materials,Other Industrial Metals & Mining,USD,313444.0,EDT,us_market
XPO,"XPO Logistics, Inc.",Industrials,Integrated Freight & Logistics,USD,793663.0,EDT,us_market
XPOA,"DPCM Capital, Inc.",Financial Services,Shell Companies,USD,78387.0,EDT,us_market
XRAY,DENTSPLY SIRONA Inc.,Healthcare,Medical Instruments & Supplies,USD,1905603.0,EDT,us_market
XRX,Xerox Holdings Corporation,Technology,Information Technology Services,USD,1511575.0,EDT,us_market
XSPA,"XpresSpa Group, Inc.",Consumer Cyclical,Personal Services,USD,2831633.0,EDT,us_market
XTAP,Innovator U.S. Equity Accelerat,,,USD,7024.0,EDT,us_market
XTLB,XTL Biopharmaceuticals Ltd.,Healthcare,Biotechnology,USD,4916.0,EDT,us_market
XTNT,"Xtant Medical Holdings, Inc.",Healthcare,Medical Devices,USD,201965.0,EDT,us_market
XVV,iShares ESG Screened S&P 500 ET,,,USD,9788.0,EDT,us_market
XXII,"22nd Century Group, Inc.",Healthcare,Drug Manufacturers—Specialty & Generic,USD,3544198.0,EDT,us_market
XYF,X Financial,Financial Services,Credit Services,USD,33207.0,EDT,us_market
XYL,Xylem Inc.,Industrials,Specialty Industrial Machinery,USD,766002.0,EDT,us_market
Y,Alleghany Corporation,Financial Services,Insurance—Property & Casualty,USD,60903.0,EDT,us_market
YAC,Yucaipa Acquisition Corporation,Financial Services,Shell Companies,USD,23779.0,EDT,us_market
YALA,Yalla Group Limited,Technology,Software—Application,USD,824907.0,EDT,us_market
YCBD,"cbdMD, Inc.",Healthcare,Drug Manufacturers—Specialty & Generic,USD,105162.0,EDT,us_market
YDEC,FT Cboe Vest International Equi,,,USD,5035.0,EDT,us_market
YELL,Yellow Corporation,Industrials,Trucking,USD,3343145.0,EDT,us_market
YELP,Yelp Inc.,Communication Services,Internet Content & Information,USD,1051601.0,EDT,us_market
YETI,"YETI Holdings, Inc.",Consumer Cyclical,Leisure,USD,1019525.0,EDT,us_market
YEXT,"Yext, Inc.",Technology,Software—Infrastructure,USD,762478.0,EDT,us_market
YGMZ,MingZhu Logistics Holdings Limi,Industrials,Trucking,USD,122351.0,EDT,us_market
YI,"111, Inc.",Healthcare,Pharmaceutical Retailers,USD,254113.0,EDT,us_market
YJ,Yunji Inc. - American Depositor,Consumer Cyclical,Internet Retail,USD,202170.0,EDT,us_market
YMAB,"Y-mAbs Therapeutics, Inc.",Healthcare,Biotechnology,USD,793996.0,EDT,us_market
YMAR,FT Cboe Vest International Equi,,,USD,0.0,EDT,us_market
YMTX,"Yumanity Therapeutics, Inc.",Healthcare,Biotechnology,USD,38163.0,EDT,us_market
YNDX,Yandex N.V.,Communication Services,Internet Content & Information,USD,875211.0,EDT,us_market
YORW,The York Water Company,Utilities,Utilities—Regulated Water,USD,20776.0,EDT,us_market
YPF,YPF Sociedad Anonima,Energy,Oil & Gas Integrated,USD,875083.0,EDT,us_market
YQ,17 Education & Technology Group,Consumer Defensive,Education & Training Services,USD,422059.0,EDT,us_market
YRD,Yiren Digital Ltd.,Financial Services,Credit Services,USD,36482.0,EDT,us_market
YSAC,Yellowstone Acquisition Company,Financial Services,Shell Companies,USD,6875.0,EDT,us_market
YSACU,Yellowstone Acquisition Company,Financial Services,Shell Companies,USD,4877.0,EDT,us_market
YSACW,Yellowstone Acquisition Company,,,USD,200.0,EDT,us_market
YSG,Yatsen Holding Limited,Consumer Cyclical,Specialty Retail,USD,1733382.0,EDT,us_market
YTEN,"Yield10 Bioscience, Inc.",Basic Materials,Agricultural Inputs,USD,337536.0,EDT,us_market
YTPG,TPG Pace Beneficial II Corp.,Financial Services,Shell Companies,USD,179584.0,EDT,us_market
YTRA,"Yatra Online, Inc.",Consumer Cyclical,Travel Services,USD,180844.0,EDT,us_market
YUM,"Yum! Brands, Inc.",Consumer Cyclical,Restaurants,USD,1022376.0,EDT,us_market
YUMC,"Yum China Holdings, Inc.",Consumer Cyclical,Restaurants,USD,1638304.0,EDT,us_market
YVR,Liquid Media Group Ltd.,Communication Services,Electronic Gaming & Multimedia,USD,988189.0,EDT,us_market
YY,JOYY Inc.,Communication Services,Internet Content & Information,USD,623929.0,EDT,us_market
Z,"Zillow Group, Inc.",Communication Services,Internet Content & Information,USD,4050856.0,EDT,us_market
ZBH,"Zimmer Biomet Holdings, Inc.",Healthcare,Medical Devices,USD,991444.0,EDT,us_market
ZBRA,Zebra Technologies Corporation,Technology,Communication Equipment,USD,330664.0,EDT,us_market
ZCMD,Zhongchao Inc.,Healthcare,Health Information Services,USD,155187.0,EDT,us_market
ZDGE,"Zedge, Inc.",Technology,Software—Application,USD,211827.0,EDT,us_market
ZEAL,Zealand Pharma A/S,Healthcare,Biotechnology,USD,3486.0,EDT,us_market
ZEN,"Zendesk, Inc.",Technology,Software—Application,USD,1592821.0,EDT,us_market
ZEPP,Zepp Health Corporation,Technology,Scientific & Technical Instruments,USD,184482.0,EDT,us_market
ZEUS,"Olympic Steel, Inc.",Basic Materials,Steel,USD,140254.0,EDT,us_market
ZG,"Zillow Group, Inc.",Communication Services,Internet Content & Information,USD,620143.0,EDT,us_market
ZGNX,"Zogenix, Inc.",Healthcare,Biotechnology,USD,1117991.0,EDT,us_market
ZGYH,Yunhong International,Financial Services,Shell Companies,USD,5968.0,EDT,us_market
ZGYHR,Yunhong International,,,USD,2161.0,EDT,us_market
ZGYHU,Yunhong International,Financial Services,Shell Companies,USD,30.0,EDT,us_market
ZGYHW,Yunhong International,,,USD,19138.0,EDT,us_market
ZH,Zhihu Inc.,Communication Services,Internet Content & Information,USD,1744239.0,EDT,us_market
ZI,ZoomInfo Technologies Inc.,Technology,Software—Application,USD,3147515.0,EDT,us_market
ZIM,ZIM Integrated Shipping Service,Industrials,Marine Shipping,USD,1034053.0,EDT,us_market
ZION,Zions Bancorporation N.A.,Financial Services,Banks—Regional,USD,1299051.0,EDT,us_market
ZIONL,Zions Bancorporation N.A. - 6.9,,,,,EDT,us_market
ZIONN,Zions Bancorporation N.A. - Dep,Financial Services,Banks—Regional,USD,2561.0,EDT,us_market
ZIONO,Zions Bancorporation N.A. - Dep,Financial Services,Banks—Regional,USD,6219.0,EDT,us_market
ZIONP,Zions Bancorporation N.A. - Dep,Financial Services,Banks—Regional,USD,3923.0,EDT,us_market
ZIOP,ZIOPHARM Oncology Inc,Healthcare,Biotechnology,USD,1657664.0,EDT,us_market
ZIXI,Zix Corporation,Technology,Software—Infrastructure,USD,943973.0,EDT,us_market
ZKIN,"ZK International Group Co., Ltd",Basic Materials,Steel,USD,232682.0,EDT,us_market
ZLAB,Zai Lab Limited,Healthcare,Biotechnology,USD,583111.0,EDT,us_market
ZM,"Zoom Video Communications, Inc.",Communication Services,Telecom Services,USD,2446247.0,EDT,us_market
ZNGA,Zynga Inc.,Communication Services,Electronic Gaming & Multimedia,USD,15043660.0,EDT,us_market
ZNH,China Southern Airlines Company,Industrials,Airlines,USD,5184.0,EDT,us_market
ZNTE,Zanite Acquisition Corp.,Financial Services,Shell Companies,USD,334268.0,EDT,us_market
ZNTEU,Zanite Acquisition Corp.,Financial Services,Shell Companies,USD,31222.0,EDT,us_market
ZNTEW,Zanite Acquisition Corp.,,,USD,122445.0,EDT,us_market
ZNTL,"Zentalis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USD,233063.0,EDT,us_market
ZOM,Zomedica Corp.,Healthcare,Drug Manufacturers—Specialty & Generic,USD,33582417.0,EDT,us_market
ZS,"Zscaler, Inc.",Technology,Software—Infrastructure,USD,1524516.0,EDT,us_market
ZSAN,Zosano Pharma Corporation,Healthcare,Biotechnology,USD,1122160.0,EDT,us_market
ZTO,ZTO Express (Cayman) Inc.,Industrials,Integrated Freight & Logistics,USD,1944583.0,EDT,us_market
ZTR,Virtus Global Dividend & Income,Financial,Closed-End Fund - Equity,USD,177707.0,EDT,us_market
ZTS,Zoetis Inc.,Healthcare,Drug Manufacturers—Specialty & Generic,USD,1492644.0,EDT,us_market
ZUMZ,Zumiez Inc.,Consumer Cyclical,Apparel Retail,USD,78288.0,EDT,us_market
ZUO,"Zuora, Inc.",Technology,Software—Infrastructure,USD,579010.0,EDT,us_market
ZVO,Zovio Inc.,Consumer Defensive,Education & Training Services,USD,207901.0,EDT,us_market
ZWRK,Z-Work Acquisition Corp.,Financial Services,Shell Companies,USD,788.0,EDT,us_market
ZWRKU,Z-Work Acquisition Corp.,Financial Services,Shell Companies,USD,733.0,EDT,us_market
ZWRKW,Z-Work Acquisition Corp.,,,USD,86860.0,EDT,us_market
ZY,Zymergen Inc.,Basic Materials,Chemicals,USD,144508.0,EDT,us_market
ZYME,Zymeworks Inc.,Healthcare,Biotechnology,USD,396360.0,EDT,us_market
ZYNE,"Zynerba Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers—Specialty & Generic,USD,2578539.0,EDT,us_market
ZYXI,"Zynex, Inc.",Healthcare,Medical Devices,USD,173668.0,EDT,us_market
