,MAB
2010-12-08,13.770000457763672
2010-12-09,13.723999977111816
2010-12-10,13.670000076293945
2010-12-13,
2010-12-14,13.489999771118164
2010-12-15,13.100000381469727
2010-12-16,13.390000343322754
2010-12-17,13.479999542236328
2010-12-20,12.989999771118164
2010-12-21,12.899999618530273
2010-12-22,13.0600004196167
2010-12-23,12.987000465393066
2010-12-27,13.050000190734863
2010-12-28,13.0
2010-12-29,12.850000381469727
2010-12-30,12.869999885559082
2010-12-31,12.90999984741211
2011-01-03,13.029999732971191
2011-01-04,12.986000061035156
2011-01-05,12.850000381469727
2011-01-06,12.899999618530273
2011-01-07,12.699999809265137
2011-01-10,12.65999984741211
2011-01-11,12.640000343322754
2011-01-12,12.619999885559082
2011-01-13,12.571999549865723
2011-01-14,12.497099876403809
2011-01-18,12.920000076293945
2011-01-19,12.729999542236328
2011-01-20,12.819999694824219
2011-01-21,12.900099754333496
2011-01-24,13.149999618530273
2011-01-25,12.760000228881836
2011-01-26,13.1899995803833
2011-01-27,13.210000038146973
2011-01-28,13.210000038146973
2011-01-31,13.170000076293945
2011-02-01,13.211000442504883
2011-02-02,13.21399974822998
2011-02-03,13.21399974822998
2011-02-04,13.289999961853027
2011-02-07,13.139900207519531
2011-02-08,13.210000038146973
2011-02-09,13.25
2011-02-10,13.3100004196167
2011-02-11,12.989999771118164
2011-02-14,13.050000190734863
2011-02-15,12.999899864196777
2011-02-16,13.296099662780762
2011-02-17,13.199999809265137
2011-02-18,13.100000381469727
2011-02-22,13.239999771118164
2011-02-23,13.352499961853027
2011-02-24,13.399999618530273
2011-02-25,13.5
2011-02-28,13.25790023803711
2011-03-01,13.4399995803833
2011-03-02,13.4399995803833
2011-03-03,13.449999809265137
2011-03-04,13.5
2011-03-07,13.100000381469727
2011-03-08,13.479999542236328
2011-03-09,13.25
2011-03-10,13.199999809265137
2011-03-11,13.199999809265137
2011-03-14,13.0
2011-03-15,13.08549976348877
2011-03-16,13.010000228881836
2011-03-17,12.850000381469727
2011-03-18,13.029999732971191
2011-03-21,12.989999771118164
2011-03-22,12.988499641418457
2011-03-23,12.972900390625
2011-03-24,13.0
2011-03-25,13.0
2011-03-28,12.850000381469727
2011-03-29,12.734000205993652
2011-03-30,12.600000381469727
2011-03-31,12.658300399780273
2011-04-01,12.75
2011-04-04,12.520000457763672
2011-04-05,12.59000015258789
2011-04-06,12.59000015258789
2011-04-07,12.621999740600586
2011-04-08,12.539999961853027
2011-04-11,12.680000305175781
2011-04-12,12.729999542236328
2011-04-13,12.75
2011-04-14,12.708000183105469
2011-04-15,12.619999885559082
2011-04-18,12.619999885559082
2011-04-19,12.670000076293945
2011-04-20,12.539999961853027
2011-04-21,12.532999992370605
2011-04-25,12.520000457763672
2011-04-26,12.619999885559082
2011-04-27,12.609999656677246
2011-04-28,12.600000381469727
2011-04-29,12.59000015258789
2011-05-02,12.65999984741211
2011-05-03,12.645899772644043
2011-05-04,12.729999542236328
2011-05-05,12.880000114440918
2011-05-06,12.920000076293945
2011-05-09,12.989999771118164
2011-05-10,12.989999771118164
2011-05-11,13.010899543762207
2011-05-12,13.16100025177002
2011-05-13,13.239999771118164
2011-05-16,13.25
2011-05-17,13.25
2011-05-18,13.25
2011-05-19,13.25
2011-05-20,13.220000267028809
2011-05-23,13.220000267028809
2011-05-24,13.194999694824219
2011-05-25,13.170000076293945
2011-05-26,13.170000076293945
2011-05-27,13.329999923706055
2011-05-31,13.229999542236328
2011-06-01,13.289999961853027
2011-06-02,13.487500190734863
2011-06-03,13.39009952545166
2011-06-06,13.350000381469727
2011-06-07,13.329999923706055
2011-06-08,13.289999961853027
2011-06-09,13.34000015258789
2011-06-10,13.3100004196167
2011-06-13,13.180000305175781
2011-06-14,13.279899597167969
2011-06-15,13.266500473022461
2011-06-16,13.3100004196167
2011-06-17,13.489999771118164
2011-06-20,13.460000038146973
2011-06-21,13.479999542236328
2011-06-22,13.390000343322754
2011-06-23,13.59000015258789
2011-06-24,13.527099609375
2011-06-27,13.600000381469727
2011-06-28,13.699999809265137
2011-06-29,13.614999771118164
2011-06-30,13.720000267028809
2011-07-01,13.649999618530273
2011-07-05,13.819999694824219
2011-07-06,13.600000381469727
2011-07-07,13.6899995803833
2011-07-08,13.6899995803833
2011-07-11,13.399999618530273
2011-07-12,13.399999618530273
2011-07-13,13.569999694824219
2011-07-14,13.585200309753418
2011-07-15,13.539999961853027
2011-07-18,13.399999618530273
2011-07-19,13.600000381469727
2011-07-20,13.600000381469727
2011-07-21,13.40999984741211
2011-07-22,13.539999961853027
2011-07-25,13.539999961853027
2011-07-26,13.57800006866455
2011-07-27,13.079999923706055
2011-07-28,12.989999771118164
2011-07-29,13.119999885559082
2011-08-01,13.319999694824219
2011-08-02,13.347000122070312
2011-08-03,13.210000038146973
2011-08-04,13.569999694824219
2011-08-05,13.399999618530273
2011-08-08,13.197999954223633
2011-08-09,13.197999954223633
2011-08-10,13.369999885559082
2011-08-11,12.949999809265137
2011-08-12,13.270000457763672
2011-08-15,13.449999809265137
2011-08-16,13.130000114440918
2011-08-17,13.399999618530273
2011-08-18,13.399999618530273
2011-08-19,13.399999618530273
2011-08-22,13.329999923706055
2011-08-23,13.539999961853027
2011-08-24,13.600000381469727
2011-08-25,13.399999618530273
2011-08-26,13.319999694824219
2011-08-29,13.34000015258789
2011-08-30,13.449999809265137
2011-08-31,13.920000076293945
2011-09-01,13.850000381469727
2011-09-02,13.850000381469727
2011-09-06,13.5
2011-09-07,13.59000015258789
2011-09-08,13.649999618530273
2011-09-09,13.649999618530273
2011-09-12,13.649999618530273
2011-09-13,13.739999771118164
2011-09-14,13.739999771118164
2011-09-15,13.979999542236328
2011-09-16,13.800800323486328
2011-09-19,13.829999923706055
2011-09-20,14.029999732971191
2011-09-21,14.029999732971191
2011-09-22,13.9399995803833
2011-09-23,13.800000190734863
2011-09-26,13.819999694824219
2011-09-27,13.880000114440918
2011-09-28,13.800000190734863
2011-09-29,13.869999885559082
2011-09-30,14.319999694824219
2011-10-03,14.220000267028809
2011-10-04,14.119999885559082
2011-10-05,14.119999885559082
2011-10-06,14.15999984741211
2011-10-07,14.15999984741211
2011-10-10,14.109999656677246
2011-10-11,14.199999809265137
2011-10-12,14.079999923706055
2011-10-13,14.119999885559082
2011-10-14,14.119999885559082
2011-10-17,14.119999885559082
2011-10-18,14.100000381469727
2011-10-19,14.100000381469727
2011-10-20,14.100000381469727
2011-10-21,14.239999771118164
2011-10-24,14.300000190734863
2011-10-25,14.079999923706055
2011-10-26,13.9399995803833
2011-10-27,14.0
2011-10-28,13.9399995803833
2011-10-31,14.020000457763672
2011-11-01,14.100000381469727
2011-11-02,14.159899711608887
2011-11-03,14.170000076293945
2011-11-04,14.170000076293945
2011-11-07,14.170000076293945
2011-11-08,14.100000381469727
2011-11-09,14.010000228881836
2011-11-10,14.069999694824219
2011-11-11,14.239999771118164
2011-11-14,14.279199600219727
2011-11-15,13.84000015258789
2011-11-16,13.920000076293945
2011-11-17,13.800000190734863
2011-11-18,13.739999771118164
2011-11-21,13.619999885559082
2011-11-22,13.619999885559082
2011-11-23,13.569999694824219
2011-11-25,13.649999618530273
2011-11-28,13.6899995803833
2011-11-29,13.699999809265137
2011-11-30,13.6899995803833
2011-12-01,13.699999809265137
2011-12-02,13.860099792480469
2011-12-05,14.010000228881836
2011-12-06,13.949999809265137
2011-12-07,13.970000267028809
2011-12-08,14.010000228881836
2011-12-09,13.989999771118164
2011-12-12,13.90999984741211
2011-12-13,14.029500007629395
2011-12-14,14.085000038146973
2011-12-15,14.119999885559082
2011-12-16,14.130000114440918
2011-12-19,14.289999961853027
2011-12-20,14.279999732971191
2011-12-21,14.220000267028809
2011-12-22,14.25
2011-12-23,14.34000015258789
2011-12-27,14.449999809265137
2011-12-28,14.40999984741211
2011-12-29,14.4399995803833
2011-12-30,14.359999656677246
2012-01-03,14.390000343322754
2012-01-04,14.399999618530273
2012-01-05,14.410400390625
2012-01-06,14.529999732971191
2012-01-09,14.90999984741211
2012-01-10,15.130000114440918
2012-01-11,15.470000267028809
2012-01-12,15.5
2012-01-13,15.205499649047852
2012-01-17,15.350000381469727
2012-01-18,15.34000015258789
2012-01-19,15.569999694824219
2012-01-20,15.5
2012-01-23,15.335000038146973
2012-01-24,15.185999870300293
2012-01-25,15.25
2012-01-26,15.470000267028809
2012-01-27,15.569999694824219
2012-01-30,15.690099716186523
2012-01-31,15.600000381469727
2012-02-01,15.850000381469727
2012-02-02,16.049999237060547
2012-02-03,16.31999969482422
2012-02-06,16.389999389648438
2012-02-07,16.350000381469727
2012-02-08,16.200000762939453
2012-02-09,16.110000610351562
2012-02-10,16.1200008392334
2012-02-13,16.200000762939453
2012-02-14,15.949999809265137
2012-02-15,16.039899826049805
2012-02-16,16.139999389648438
2012-02-17,16.129899978637695
2012-02-21,16.25
2012-02-22,16.229999542236328
2012-02-23,15.970000267028809
2012-02-24,15.930000305175781
2012-02-27,16.030000686645508
2012-02-28,15.869999885559082
2012-02-29,15.609999656677246
2012-03-01,15.859999656677246
2012-03-02,15.859999656677246
2012-03-05,15.789999961853027
2012-03-06,15.718999862670898
2012-03-07,15.779999732971191
2012-03-08,16.02989959716797
2012-03-09,16.18000030517578
2012-03-12,16.5
2012-03-13,16.549999237060547
2012-03-14,16.170000076293945
2012-03-15,15.869999885559082
2012-03-16,15.029999732971191
2012-03-19,14.929900169372559
2012-03-20,14.989999771118164
2012-03-21,15.0
2012-03-22,15.020000457763672
2012-03-23,15.449999809265137
2012-03-26,15.443699836730957
2012-03-27,15.34000015258789
2012-03-28,15.5
2012-03-29,15.220000267028809
2012-03-30,15.510000228881836
2012-04-02,15.4891996383667
2012-04-03,15.449999809265137
2012-04-04,15.699999809265137
2012-04-05,15.790800094604492
2012-04-09,15.640000343322754
2012-04-10,16.559900283813477
2012-04-11,16.190000534057617
2012-04-12,16.030000686645508
2012-04-13,15.8100004196167
2012-04-16,15.699999809265137
2012-04-17,15.989999771118164
2012-04-18,15.550000190734863
2012-04-19,15.75
2012-04-20,15.779999732971191
2012-04-23,15.663599967956543
2012-04-24,15.85990047454834
2012-04-25,15.890000343322754
2012-04-26,15.970000267028809
2012-04-27,15.970000267028809
2012-04-30,15.970000267028809
2012-05-01,15.930000305175781
2012-05-02,15.989999771118164
2012-05-03,16.1200008392334
2012-05-04,16.149999618530273
2012-05-07,16.1299991607666
2012-05-08,15.6899995803833
2012-05-09,15.699999809265137
2012-05-10,15.789999961853027
2012-05-11,15.899999618530273
2012-05-14,15.680000305175781
2012-05-15,15.789999961853027
2012-05-16,15.798999786376953
2012-05-17,15.699999809265137
2012-05-18,15.811300277709961
2012-05-21,15.811300277709961
2012-05-22,15.720000267028809
2012-05-23,15.6899995803833
2012-05-24,15.510000228881836
2012-05-25,15.609999656677246
2012-05-29,15.75
2012-05-30,15.794599533081055
2012-05-31,15.899999618530273
2012-06-01,15.779999732971191
2012-06-04,15.710000038146973
2012-06-05,15.710000038146973
2012-06-06,15.710000038146973
2012-06-07,15.64009952545166
2012-06-08,15.838000297546387
2012-06-11,15.899999618530273
2012-06-12,15.899999618530273
2012-06-13,15.899999618530273
2012-06-14,15.829999923706055
2012-06-15,15.75
2012-06-18,15.890000343322754
2012-06-19,15.930000305175781
2012-06-20,16.010000228881836
2012-06-21,15.949999809265137
2012-06-22,15.949999809265137
2012-06-25,15.630000114440918
2012-06-26,15.580100059509277
2012-06-27,15.576000213623047
2012-06-28,15.589500427246094
2012-06-29,15.649999618530273
2012-07-02,15.600000381469727
2012-07-03,15.649999618530273
2012-07-05,15.735699653625488
2012-07-06,15.75
2012-07-09,15.830499649047852
2012-07-10,15.9399995803833
2012-07-11,15.869999885559082
2012-07-12,15.84000015258789
2012-07-13,15.84000015258789
2012-07-16,15.84000015258789
2012-07-17,15.800000190734863
2012-07-18,15.829999923706055
2012-07-19,15.819999694824219
2012-07-20,15.900099754333496
2012-07-23,15.899999618530273
2012-07-24,15.84000015258789
2012-07-25,16.100500106811523
2012-07-26,16.200000762939453
2012-07-27,16.170000076293945
2012-07-30,16.176000595092773
2012-07-31,16.25
2012-08-01,16.399999618530273
2012-08-02,16.5
2012-08-03,16.489999771118164
2012-08-06,16.5
2012-08-07,16.5
2012-08-08,16.549999237060547
2012-08-09,16.450000762939453
2012-08-10,16.209999084472656
2012-08-13,16.209999084472656
2012-08-14,16.102800369262695
2012-08-15,16.280000686645508
2012-08-16,16.280000686645508
2012-08-17,16.34000015258789
2012-08-20,16.239999771118164
2012-08-21,16.010000228881836
2012-08-22,16.010000228881836
2012-08-23,15.779999732971191
2012-08-24,15.84000015258789
2012-08-27,15.890000343322754
2012-08-28,15.819299697875977
2012-08-29,15.949899673461914
2012-08-30,15.949899673461914
2012-08-31,16.049999237060547
2012-09-04,16.299999237060547
2012-09-05,16.299999237060547
2012-09-06,16.299999237060547
2012-09-07,16.299999237060547
2012-09-10,16.202600479125977
2012-09-11,16.110000610351562
2012-09-12,16.110000610351562
2012-09-13,16.110000610351562
2012-09-14,16.100000381469727
2012-09-17,16.110000610351562
2012-09-18,16.215200424194336
2012-09-19,16.215200424194336
2012-09-20,16.045299530029297
2012-09-21,16.049999237060547
2012-09-24,16.21150016784668
2012-09-25,16.190000534057617
2012-09-26,16.244800567626953
2012-09-27,16.31999969482422
2012-09-28,16.510000228881836
2012-10-01,16.420000076293945
2012-10-02,16.420000076293945
2012-10-03,16.386999130249023
2012-10-04,16.399999618530273
2012-10-05,16.399999618530273
2012-10-08,16.549999237060547
2012-10-09,16.399999618530273
2012-10-10,16.331600189208984
2012-10-11,16.1299991607666
2012-10-12,16.260000228881836
2012-10-15,16.299999237060547
2012-10-16,16.350000381469727
2012-10-17,16.350000381469727
2012-10-18,16.5
2012-10-19,16.860000610351562
2012-10-22,16.65999984741211
2012-10-23,16.649999618530273
2012-10-24,16.260000228881836
2012-10-25,16.299999237060547
2012-10-26,16.5
2012-10-31,16.229999542236328
2012-11-01,16.489299774169922
2012-11-02,16.350000381469727
2012-11-05,16.399999618530273
2012-11-06,16.25
2012-11-07,16.420000076293945
2012-11-08,16.56999969482422
2012-11-09,16.600000381469727
2012-11-12,16.459999084472656
2012-11-13,16.526100158691406
2012-11-14,16.639999389648438
2012-11-15,16.825000762939453
2012-11-16,17.540000915527344
2012-11-19,17.349899291992188
2012-11-20,17.40920066833496
2012-11-21,17.5
2012-11-23,17.989999771118164
2012-11-26,17.076799392700195
2012-11-27,17.170000076293945
2012-11-28,17.450000762939453
2012-11-29,17.149900436401367
2012-11-30,16.799999237060547
2012-12-03,16.81999969482422
2012-12-04,16.739999771118164
2012-12-05,16.955299377441406
2012-12-06,16.950000762939453
2012-12-07,16.65999984741211
2012-12-10,16.649999618530273
2012-12-11,16.645099639892578
2012-12-12,16.549999237060547
2012-12-13,16.3700008392334
2012-12-14,17.25
2012-12-17,17.020000457763672
2012-12-18,16.200000762939453
2012-12-19,16.329999923706055
2012-12-20,16.1200008392334
2012-12-21,15.710000038146973
2012-12-24,15.890000343322754
2012-12-26,16.09000015258789
2012-12-27,15.699999809265137
2012-12-28,15.75
2012-12-31,15.899999618530273
2013-01-02,16.190000534057617
2013-01-03,16.030000686645508
2013-01-04,16.174999237060547
2013-01-07,16.010000228881836
2013-01-08,16.139999389648438
2013-01-09,16.290000915527344
2013-01-10,16.420000076293945
2013-01-11,16.479999542236328
2013-01-14,16.3700008392334
2013-01-15,16.5
2013-01-16,16.459999084472656
2013-01-17,16.5
2013-01-18,16.559999465942383
2013-01-22,16.5
2013-01-23,16.5
2013-01-24,16.489999771118164
2013-01-25,16.6200008392334
2013-01-28,16.749900817871094
2013-01-29,16.649999618530273
2013-01-30,16.65999984741211
2013-01-31,16.389999389648438
2013-02-01,16.3799991607666
2013-02-04,16.34000015258789
2013-02-05,16.389999389648438
2013-02-06,16.299999237060547
2013-02-07,16.020000457763672
2013-02-08,15.979999542236328
2013-02-11,15.84000015258789
2013-02-12,15.880000114440918
2013-02-13,15.850000381469727
2013-02-14,15.65999984741211
2013-02-15,15.630000114440918
2013-02-19,15.569999694824219
2013-02-20,15.640000343322754
2013-02-21,15.739999771118164
2013-02-22,15.529999732971191
2013-02-25,15.5
2013-02-26,15.489999771118164
2013-02-27,15.449999809265137
2013-02-28,15.420000076293945
2013-03-01,15.489999771118164
2013-03-04,15.4399995803833
2013-03-05,15.4399995803833
2013-03-06,15.329999923706055
2013-03-07,15.179900169372559
2013-03-08,15.15999984741211
2013-03-11,15.130000114440918
2013-03-12,15.279999732971191
2013-03-13,15.010000228881836
2013-03-14,15.04539966583252
2013-03-15,14.899999618530273
2013-03-18,14.899999618530273
2013-03-19,14.970000267028809
2013-03-20,15.130000114440918
2013-03-21,14.989999771118164
2013-03-22,14.869999885559082
2013-03-25,14.90999984741211
2013-03-26,14.989999771118164
2013-03-27,14.989999771118164
2013-03-28,14.979999542236328
2013-04-01,14.929900169372559
2013-04-02,14.899999618530273
2013-04-03,14.920100212097168
2013-04-04,15.079999923706055
2013-04-05,15.34000015258789
2013-04-08,15.4350004196167
2013-04-09,15.260000228881836
2013-04-10,15.0600004196167
2013-04-11,15.149999618530273
2013-04-12,15.239999771118164
2013-04-15,15.210000038146973
2013-04-16,15.232999801635742
2013-04-17,15.239999771118164
2013-04-18,15.449999809265137
2013-04-19,15.010000228881836
2013-04-22,15.0
2013-04-23,15.050000190734863
2013-04-24,15.0
2013-04-25,15.039999961853027
2013-04-26,14.890000343322754
2013-04-29,15.109999656677246
2013-04-30,15.0
2013-05-01,15.0600004196167
2013-05-02,15.0
2013-05-03,15.099900245666504
2013-05-06,15.109000205993652
2013-05-07,15.100000381469727
2013-05-08,15.0
2013-05-09,15.15999984741211
2013-05-10,15.149999618530273
2013-05-13,14.970000267028809
2013-05-14,15.079999923706055
2013-05-15,14.979999542236328
2013-05-16,15.109999656677246
2013-05-17,15.109999656677246
2013-05-20,15.020000457763672
2013-05-21,15.050000190734863
2013-05-22,14.949999809265137
2013-05-23,14.989999771118164
2013-05-24,15.029999732971191
2013-05-28,14.800000190734863
2013-05-29,14.550000190734863
2013-05-30,14.59000015258789
2013-05-31,14.289999961853027
2013-06-03,14.1899995803833
2013-06-04,14.3725004196167
2013-06-05,14.369999885559082
2013-06-06,14.369999885559082
2013-06-07,14.149999618530273
2013-06-10,14.223199844360352
2013-06-11,13.850000381469727
2013-06-12,13.5
2013-06-13,13.5
2013-06-14,13.670000076293945
2013-06-17,13.539999961853027
2013-06-18,13.5
2013-06-19,13.359999656677246
2013-06-20,13.075300216674805
2013-06-21,13.25
2013-06-24,12.65999984741211
2013-06-25,12.74899959564209
2013-06-26,13.102700233459473
2013-06-27,13.34589958190918
2013-06-28,13.439900398254395
2013-07-01,13.279999732971191
2013-07-02,13.40999984741211
2013-07-03,13.369999885559082
2013-07-05,13.369999885559082
2013-07-08,13.12600040435791
2013-07-09,13.119999885559082
2013-07-10,13.039999961853027
2013-07-11,13.100000381469727
2013-07-12,13.050000190734863
2013-07-15,12.979999542236328
2013-07-16,12.880000114440918
2013-07-17,12.899999618530273
2013-07-18,12.83489990234375
2013-07-19,12.720600128173828
2013-07-22,12.5
2013-07-23,12.510000228881836
2013-07-24,12.510000228881836
2013-07-25,12.419899940490723
2013-07-26,12.359999656677246
2013-07-29,12.229999542236328
2013-07-30,12.34000015258789
2013-07-31,12.239999771118164
2013-08-01,12.199999809265137
2013-08-02,12.15999984741211
2013-08-05,12.100000381469727
2013-08-06,12.0600004196167
2013-08-07,11.899999618530273
2013-08-08,11.850000381469727
2013-08-09,11.9399995803833
2013-08-12,12.050000190734863
2013-08-13,11.98900032043457
2013-08-14,11.989999771118164
2013-08-15,11.949999809265137
2013-08-16,12.039999961853027
2013-08-19,12.029999732971191
2013-08-20,12.270000457763672
2013-08-21,12.069999694824219
2013-08-22,12.380000114440918
2013-08-23,12.550000190734863
2013-08-26,12.699999809265137
2013-08-27,12.649999618530273
2013-08-28,12.59000015258789
2013-08-29,12.770000457763672
2013-08-30,12.770000457763672
2013-09-03,12.319999694824219
2013-09-04,12.319999694824219
2013-09-05,12.319999694824219
2013-09-06,12.149999618530273
2013-09-09,12.149999618530273
2013-09-10,12.149999618530273
2013-09-11,12.529999732971191
2013-09-12,12.529999732971191
2013-09-13,12.510000228881836
2013-09-16,12.630000114440918
2013-09-17,12.630000114440918
2013-09-18,12.760000228881836
2013-09-19,12.77910041809082
2013-09-20,12.550000190734863
2013-09-23,12.479999542236328
2013-09-24,12.40999984741211
2013-09-25,12.40999984741211
2013-09-26,12.5
2013-09-27,12.670000076293945
2013-09-30,12.510100364685059
2013-10-01,12.5
2013-10-02,12.510000228881836
2013-10-03,12.4399995803833
2013-10-04,12.350000381469727
2013-10-07,12.25
2013-10-08,12.170000076293945
2013-10-09,12.149999618530273
2013-10-10,12.100000381469727
2013-10-11,12.169899940490723
2013-10-14,12.25
2013-10-15,12.199999809265137
2013-10-16,12.130000114440918
2013-10-17,12.510000228881836
2013-10-18,12.510000228881836
2013-10-21,12.42039966583252
2013-10-22,12.470000267028809
2013-10-23,12.390000343322754
2013-10-24,12.59000015258789
2013-10-25,12.630000114440918
2013-10-28,12.539999961853027
2013-10-29,12.530099868774414
2013-10-30,12.350000381469727
2013-10-31,12.376799583435059
2013-11-01,12.270000457763672
2013-11-04,12.319999694824219
2013-11-05,12.239999771118164
2013-11-06,12.180000305175781
2013-11-07,12.210000038146973
2013-11-08,12.029899597167969
2013-11-11,12.010000228881836
2013-11-12,11.890000343322754
2013-11-13,11.979999542236328
2013-11-14,11.949999809265137
2013-11-15,11.930000305175781
2013-11-18,12.050000190734863
2013-11-19,12.109999656677246
2013-11-20,12.199999809265137
2013-11-21,12.170000076293945
2013-11-22,12.0
2013-11-25,12.020000457763672
2013-11-26,11.989999771118164
2013-11-27,11.989999771118164
2013-11-29,11.960000038146973
2013-12-02,11.970000267028809
2013-12-03,12.029999732971191
2013-12-04,12.029999732971191
2013-12-05,12.140000343322754
2013-12-06,12.34000015258789
2013-12-09,12.130000114440918
2013-12-10,12.239999771118164
2013-12-11,12.279999732971191
2013-12-12,12.198399543762207
2013-12-13,12.069999694824219
2013-12-16,12.142000198364258
2013-12-17,12.279999732971191
2013-12-18,12.25
2013-12-19,12.170000076293945
2013-12-20,12.380000114440918
2013-12-23,12.469900131225586
2013-12-24,12.350000381469727
2013-12-26,12.319999694824219
2013-12-27,12.3100004196167
2013-12-30,12.449999809265137
2013-12-31,12.275500297546387
2014-01-02,12.239999771118164
2014-01-03,12.260000228881836
2014-01-06,12.460000038146973
2014-01-07,12.520000457763672
2014-01-08,12.371000289916992
2014-01-09,12.45009994506836
2014-01-10,12.600000381469727
2014-01-13,12.640000343322754
2014-01-14,12.6899995803833
2014-01-15,12.649900436401367
2014-01-16,12.630000114440918
2014-01-17,12.789999961853027
2014-01-21,12.819999694824219
2014-01-22,12.6899995803833
2014-01-23,12.760000228881836
2014-01-24,12.6899995803833
2014-01-27,12.710000038146973
2014-01-28,12.989999771118164
2014-01-29,12.899999618530273
2014-01-30,13.130000114440918
2014-01-31,13.079999923706055
2014-02-03,12.979999542236328
2014-02-04,12.878399848937988
2014-02-05,12.829999923706055
2014-02-06,12.920000076293945
2014-02-07,13.100000381469727
2014-02-10,12.949999809265137
2014-02-11,12.920000076293945
2014-02-12,12.779999732971191
2014-02-13,12.789999961853027
2014-02-14,12.920000076293945
2014-02-18,12.899999618530273
2014-02-19,12.886899948120117
2014-02-20,12.829999923706055
2014-02-21,12.850000381469727
2014-02-24,12.850000381469727
2014-02-25,12.920000076293945
2014-02-26,12.920000076293945
2014-02-27,12.970000267028809
2014-02-28,13.0
2014-03-03,13.0600004196167
2014-03-04,13.079899787902832
2014-03-05,13.029999732971191
2014-03-06,12.930000305175781
2014-03-07,12.779999732971191
2014-03-10,12.920000076293945
2014-03-11,12.899999618530273
2014-03-12,12.989999771118164
2014-03-13,13.0
2014-03-14,13.0
2014-03-17,12.970000267028809
2014-03-18,13.149999618530273
2014-03-19,13.039999961853027
2014-03-20,12.859999656677246
2014-03-21,12.979999542236328
2014-03-24,12.960000038146973
2014-03-25,12.880000114440918
2014-03-26,12.960000038146973
2014-03-27,12.989999771118164
2014-03-28,13.0600004196167
2014-03-31,13.149999618530273
2014-04-01,13.15999984741211
2014-04-02,13.199999809265137
2014-04-03,13.199999809265137
2014-04-04,13.34000015258789
2014-04-07,13.390000343322754
2014-04-08,13.314000129699707
2014-04-09,13.270000457763672
2014-04-10,13.279999732971191
2014-04-11,13.270000457763672
2014-04-14,13.289999961853027
2014-04-15,13.369999885559082
2014-04-16,13.45009994506836
2014-04-17,13.39009952545166
2014-04-21,13.300000190734863
2014-04-22,13.609999656677246
2014-04-23,13.640000343322754
2014-04-24,13.6899995803833
2014-04-25,13.670000076293945
2014-04-28,13.699999809265137
2014-04-29,13.84000015258789
2014-04-30,13.760000228881836
2014-05-01,13.960000038146973
2014-05-02,13.960000038146973
2014-05-05,13.989999771118164
2014-05-06,14.210000038146973
2014-05-07,14.5600004196167
2014-05-08,14.399999618530273
2014-05-09,14.60990047454834
2014-05-12,14.48009967803955
2014-05-13,14.489999771118164
2014-05-14,14.649999618530273
2014-05-15,15.348999977111816
2014-05-16,14.65999984741211
2014-05-19,14.65999984741211
2014-05-20,14.550000190734863
2014-05-21,14.430000305175781
2014-05-22,14.1899995803833
2014-05-23,14.229999542236328
2014-05-27,14.220000267028809
2014-05-28,14.1899995803833
2014-05-29,14.1899995803833
2014-05-30,14.210000038146973
2014-06-02,14.199999809265137
2014-06-03,14.229999542236328
2014-06-04,14.109999656677246
2014-06-05,13.9399995803833
2014-06-06,14.039999961853027
2014-06-09,13.999899864196777
2014-06-10,14.0
2014-06-11,14.0
2014-06-12,14.039999961853027
2014-06-13,14.210000038146973
2014-06-16,14.220000267028809
2014-06-17,14.029999732971191
2014-06-18,14.110899925231934
2014-06-19,14.100000381469727
2014-06-20,14.199999809265137
2014-06-23,14.180000305175781
2014-06-24,14.260000228881836
2014-06-25,14.206000328063965
2014-06-26,14.260000228881836
2014-06-27,14.260000228881836
2014-06-30,14.170100212097168
2014-07-01,14.229999542236328
2014-07-02,14.180000305175781
2014-07-03,14.029999732971191
2014-07-07,14.039999961853027
2014-07-08,14.100000381469727
2014-07-09,14.119999885559082
2014-07-10,14.168999671936035
2014-07-11,14.168999671936035
2014-07-14,14.119999885559082
2014-07-15,14.0600004196167
2014-07-16,14.149999618530273
2014-07-17,14.149999618530273
2014-07-18,14.219200134277344
2014-07-21,14.25
2014-07-22,14.020000457763672
2014-07-23,14.239999771118164
2014-07-24,14.239999771118164
2014-07-25,14.209099769592285
2014-07-28,14.170000076293945
2014-07-29,14.170000076293945
2014-07-30,14.239999771118164
2014-07-31,14.020000457763672
2014-08-01,13.899999618530273
2014-08-04,13.65999984741211
2014-08-05,13.494999885559082
2014-08-06,13.649999618530273
2014-08-07,13.59000015258789
2014-08-08,13.699999809265137
2014-08-11,13.76990032196045
2014-08-12,13.9399995803833
2014-08-13,14.006699562072754
2014-08-14,14.010000228881836
2014-08-15,13.779999732971191
2014-08-18,13.859999656677246
2014-08-19,13.960000038146973
2014-08-20,13.970000267028809
2014-08-21,14.069999694824219
2014-08-22,14.069999694824219
2014-08-25,14.059399604797363
2014-08-26,13.9399995803833
2014-08-27,14.0
2014-08-28,14.1899995803833
2014-08-29,13.960000038146973
2014-09-02,14.050000190734863
2014-09-03,13.949999809265137
2014-09-04,13.960000038146973
2014-09-05,13.970000267028809
2014-09-08,14.039999961853027
2014-09-09,14.09000015258789
2014-09-10,14.09000015258789
2014-09-11,14.050000190734863
2014-09-12,14.0600004196167
2014-09-15,14.050000190734863
2014-09-16,14.020000457763672
2014-09-17,14.020000457763672
2014-09-18,14.010000228881836
