,ACOR
2019-11-25,11.399999618530273
2019-11-26,10.5
2019-11-27,10.5
2019-11-29,9.600000381469727
2019-12-02,9.65999984741211
2019-12-03,12.359999656677246
2019-12-04,10.979999542236328
2019-12-05,10.199999809265137
2019-12-06,10.260000228881836
2019-12-09,10.319999694824219
2019-12-10,10.140000343322754
2019-12-11,10.5600004196167
2019-12-12,11.039999961853027
2019-12-13,10.5600004196167
2019-12-16,10.140000343322754
2019-12-17,10.199999809265137
2019-12-18,10.079999923706055
2019-12-19,10.260000228881836
2019-12-20,10.680000305175781
2019-12-23,10.680000305175781
2019-12-24,11.520000457763672
2019-12-26,16.5
2019-12-27,15.720000267028809
2019-12-30,13.140000343322754
2019-12-31,12.239999771118164
2020-01-02,11.760000228881836
2020-01-03,13.619999885559082
2020-01-06,14.880000114440918
2020-01-07,14.640000343322754
2020-01-08,13.5600004196167
2020-01-09,13.680000305175781
2020-01-10,14.15999984741211
2020-01-13,14.520000457763672
2020-01-14,14.039999961853027
2020-01-15,12.779999732971191
2020-01-16,12.899999618530273
2020-01-17,12.420000076293945
2020-01-21,12.180000305175781
2020-01-22,12.420000076293945
2020-01-23,14.220000267028809
2020-01-24,12.600000381469727
2020-01-27,13.079999923706055
2020-01-28,12.65999984741211
2020-01-29,12.899999618530273
2020-01-30,12.720000267028809
2020-01-31,12.180000305175781
2020-02-03,12.180000305175781
2020-02-04,12.359999656677246
2020-02-05,12.960000038146973
2020-02-06,12.539999961853027
2020-02-07,12.119999885559082
2020-02-10,12.0600004196167
2020-02-11,11.880000114440918
2020-02-12,12.0600004196167
2020-02-13,11.520000457763672
2020-02-14,10.739999771118164
2020-02-18,9.720000267028809
2020-02-19,10.260000228881836
2020-02-20,9.420000076293945
2020-02-21,9.119999885559082
2020-02-24,8.279999732971191
2020-02-25,8.220000267028809
2020-02-26,7.920000076293945
2020-02-27,7.980000019073486
2020-02-28,8.640000343322754
2020-03-02,8.15999984741211
2020-03-03,7.380000114440918
2020-03-04,7.559999942779541
2020-03-05,6.960000038146973
2020-03-06,7.019999980926514
2020-03-09,6.239999771118164
2020-03-10,6.420000076293945
2020-03-11,6.059999942779541
2020-03-12,5.099999904632568
2020-03-13,5.21999979019165
2020-03-16,4.800000190734863
2020-03-17,4.800000190734863
2020-03-18,4.679999828338623
2020-03-19,5.099999904632568
2020-03-20,5.820000171661377
2020-03-23,5.21999979019165
2020-03-24,5.400000095367432
2020-03-25,5.940000057220459
2020-03-26,6.659999847412109
2020-03-27,6.239999771118164
2020-03-30,5.880000114440918
2020-03-31,5.579999923706055
2020-04-01,4.800000190734863
2020-04-02,5.099999904632568
2020-04-03,5.21999979019165
2020-04-06,5.579999923706055
2020-04-07,5.579999923706055
2020-04-08,5.880000114440918
2020-04-09,6.420000076293945
2020-04-13,6.480000019073486
2020-04-14,6.840000152587891
2020-04-15,6.360000133514404
2020-04-16,6.360000133514404
2020-04-17,6.360000133514404
2020-04-20,7.199999809265137
2020-04-21,6.71999979019165
2020-04-22,6.539999961853027
2020-04-23,6.420000076293945
2020-04-24,6.179999828338623
2020-04-27,6.300000190734863
2020-04-28,6.0
2020-04-29,6.239999771118164
2020-04-30,5.760000228881836
2020-05-01,5.340000152587891
2020-05-04,5.400000095367432
2020-05-05,5.639999866485596
2020-05-06,5.159999847412109
2020-05-07,4.800000190734863
2020-05-08,4.739999771118164
2020-05-11,4.440000057220459
2020-05-12,4.739999771118164
2020-05-13,4.739999771118164
2020-05-14,4.619999885559082
2020-05-15,4.679999828338623
2020-05-18,4.980000019073486
2020-05-19,4.739999771118164
2020-05-20,4.5
2020-05-21,4.5
2020-05-22,4.559999942779541
2020-05-26,4.679999828338623
2020-05-27,4.739999771118164
2020-05-28,4.619999885559082
2020-05-29,4.5
2020-06-01,4.619999885559082
2020-06-02,4.619999885559082
2020-06-03,4.559999942779541
2020-06-04,4.5
2020-06-05,4.559999942779541
2020-06-08,6.420000076293945
2020-06-09,5.820000171661377
2020-06-10,5.639999866485596
2020-06-11,5.159999847412109
2020-06-12,5.159999847412109
2020-06-15,5.099999904632568
2020-06-16,5.099999904632568
2020-06-17,5.039999961853027
2020-06-18,5.159999847412109
2020-06-19,5.039999961853027
2020-06-22,4.920000076293945
2020-06-23,4.860000133514404
2020-06-24,4.5
2020-06-25,4.440000057220459
2020-06-26,4.5
2020-06-29,4.440000057220459
2020-06-30,4.380000114440918
2020-07-01,4.320000171661377
2020-07-02,4.380000114440918
2020-07-06,4.440000057220459
2020-07-07,4.260000228881836
2020-07-08,4.260000228881836
2020-07-09,4.320000171661377
2020-07-10,4.440000057220459
2020-07-13,4.199999809265137
2020-07-14,4.199999809265137
2020-07-15,4.559999942779541
2020-07-16,4.440000057220459
2020-07-17,4.440000057220459
2020-07-20,4.380000114440918
2020-07-21,4.920000076293945
2020-07-22,5.099999904632568
2020-07-23,4.800000190734863
2020-07-24,4.559999942779541
2020-07-27,4.5
2020-07-28,4.320000171661377
2020-07-29,4.019999980926514
2020-07-30,3.7799999713897705
2020-07-31,3.7799999713897705
2020-08-03,3.8399999141693115
2020-08-04,3.8399999141693115
2020-08-05,4.260000228881836
2020-08-06,4.559999942779541
2020-08-07,4.440000057220459
2020-08-10,4.440000057220459
2020-08-11,4.260000228881836
2020-08-12,4.139999866485596
2020-08-13,4.199999809265137
2020-08-14,4.019999980926514
2020-08-17,3.7799999713897705
2020-08-18,3.6600000858306885
2020-08-19,3.7200000286102295
2020-08-20,3.6600000858306885
2020-08-21,3.6600000858306885
2020-08-24,3.359999895095825
2020-08-25,3.119999885559082
2020-08-26,3.180000066757202
2020-08-27,3.180000066757202
2020-08-28,3.299999952316284
2020-08-31,3.359999895095825
2020-09-01,3.180000066757202
2020-09-02,3.119999885559082
2020-09-03,3.119999885559082
2020-09-04,2.880000114440918
2020-09-08,2.880000114440918
2020-09-09,2.759999990463257
2020-09-10,2.819999933242798
2020-09-11,2.700000047683716
2020-09-14,2.700000047683716
2020-09-15,3.059999942779541
2020-09-16,3.299999952316284
2020-09-17,3.4800000190734863
2020-09-18,3.240000009536743
2020-09-21,3.119999885559082
2020-09-22,3.180000066757202
2020-09-23,2.940000057220459
2020-09-24,2.819999933242798
2020-09-25,3.7200000286102295
2020-09-28,3.5999999046325684
2020-09-29,3.359999895095825
2020-09-30,3.119999885559082
2020-10-01,3.119999885559082
2020-10-02,3.359999895095825
2020-10-05,3.4800000190734863
2020-10-06,3.8399999141693115
2020-10-07,3.9000000953674316
2020-10-08,3.8399999141693115
2020-10-09,4.440000057220459
2020-10-12,4.260000228881836
2020-10-13,4.260000228881836
2020-10-14,4.199999809265137
2020-10-15,4.139999866485596
2020-10-16,4.019999980926514
2020-10-19,4.139999866485596
2020-10-20,5.760000228881836
2020-10-21,5.639999866485596
2020-10-22,5.21999979019165
2020-10-23,5.039999961853027
2020-10-26,5.400000095367432
2020-10-27,5.21999979019165
2020-10-28,5.28000020980835
2020-10-29,5.519999980926514
2020-10-30,5.21999979019165
2020-11-02,6.599999904632568
2020-11-03,6.480000019073486
2020-11-04,5.519999980926514
2020-11-05,5.039999961853027
2020-11-06,4.860000133514404
2020-11-09,5.159999847412109
2020-11-10,5.039999961853027
2020-11-11,4.739999771118164
2020-11-12,4.800000190734863
2020-11-13,4.980000019073486
2020-11-16,4.739999771118164
2020-11-17,4.739999771118164
2020-11-18,4.679999828338623
2020-11-19,4.320000171661377
2020-11-20,4.260000228881836
2020-11-23,4.199999809265137
2020-11-24,4.440000057220459
2020-11-25,4.260000228881836
2020-11-27,4.139999866485596
2020-11-30,4.019999980926514
2020-12-01,3.9000000953674316
2020-12-02,4.920000076293945
2020-12-03,4.739999771118164
2020-12-04,4.800000190734863
2020-12-07,4.679999828338623
2020-12-08,4.739999771118164
2020-12-09,4.559999942779541
2020-12-10,4.619999885559082
2020-12-11,4.5
2020-12-14,4.320000171661377
2020-12-15,4.440000057220459
2020-12-16,4.440000057220459
2020-12-17,4.559999942779541
2020-12-18,4.559999942779541
2020-12-21,4.320000171661377
2020-12-22,4.199999809265137
2020-12-23,4.5
2020-12-24,4.320000171661377
2020-12-28,4.260000228881836
2020-12-29,4.199999809265137
2020-12-30,4.260000228881836
2020-12-31,4.139999866485596
2021-01-04,3.799999952316284
2021-01-05,4.039999961853027
2021-01-06,3.9100000858306885
2021-01-07,4.159999847412109
2021-01-08,4.110000133514404
2021-01-11,4.099999904632568
2021-01-12,4.239999771118164
2021-01-13,6.119999885559082
2021-01-14,6.369999885559082
2021-01-15,6.699999809265137
2021-01-19,7.96999979019165
2021-01-20,8.039999961853027
2021-01-21,7.21999979019165
2021-01-22,7.599999904632568
2021-01-25,7.440000057220459
2021-01-26,7.449999809265137
2021-01-27,7.21999979019165
2021-01-28,6.900000095367432
2021-01-29,6.739999771118164
2021-02-01,6.739999771118164
2021-02-02,6.980000019073486
2021-02-03,7.389999866485596
2021-02-04,7.159999847412109
2021-02-05,7.349999904632568
2021-02-08,7.559999942779541
2021-02-09,7.860000133514404
2021-02-10,7.400000095367432
2021-02-11,7.590000152587891
2021-02-12,7.53000020980835
2021-02-16,7.449999809265137
2021-02-17,7.420000076293945
2021-02-18,6.880000114440918
2021-02-19,6.630000114440918
2021-02-22,6.610000133514404
2021-02-23,6.139999866485596
2021-02-24,6.329999923706055
2021-02-25,6.050000190734863
2021-02-26,5.820000171661377
2021-03-01,5.949999809265137
2021-03-02,6.190000057220459
2021-03-03,6.289999961853027
2021-03-04,6.78000020980835
2021-03-05,5.21999979019165
2021-03-08,5.170000076293945
2021-03-09,5.309999942779541
2021-03-10,5.389999866485596
2021-03-11,5.659999847412109
2021-03-12,5.860000133514404
2021-03-15,5.869999885559082
2021-03-16,5.900000095367432
2021-03-17,5.960000038146973
2021-03-18,5.480000019073486
2021-03-19,5.739999771118164
2021-03-22,5.789999961853027
2021-03-23,5.329999923706055
2021-03-24,5.170000076293945
2021-03-25,5.099999904632568
2021-03-26,4.949999809265137
2021-03-29,4.860000133514404
2021-03-30,4.849999904632568
2021-03-31,4.869999885559082
2021-04-01,4.78000020980835
2021-04-05,4.820000171661377
2021-04-06,4.800000190734863
2021-04-07,4.659999847412109
2021-04-08,4.440000057220459
2021-04-09,4.190000057220459
2021-04-12,4.079999923706055
2021-04-13,4.159999847412109
2021-04-14,4.099999904632568
2021-04-15,3.930000066757202
2021-04-16,4.190000057220459
2021-04-19,4.210000038146973
2021-04-20,4.150000095367432
2021-04-21,4.599999904632568
2021-04-22,4.730000019073486
2021-04-23,4.699999809265137
2021-04-26,4.690000057220459
2021-04-27,4.769999980926514
2021-04-28,4.96999979019165
2021-04-29,4.860000133514404
2021-04-30,5.21999979019165
2021-05-03,5.119999885559082
2021-05-04,4.940000057220459
2021-05-05,4.920000076293945
2021-05-06,4.710000038146973
2021-05-07,4.599999904632568
2021-05-10,4.170000076293945
2021-05-11,4.170000076293945
2021-05-12,4.239999771118164
2021-05-13,4.269999980926514
2021-05-14,4.489999771118164
