,DISCK
2019-12-19,30.389999389648438
2019-12-20,30.780000686645508
2019-12-23,30.56999969482422
2019-12-24,30.799999237060547
2019-12-26,30.93000030517578
2019-12-27,30.760000228881836
2019-12-30,30.510000228881836
2019-12-31,30.489999771118164
2020-01-02,30.190000534057617
2020-01-03,30.020000457763672
2020-01-06,29.959999084472656
2020-01-07,29.989999771118164
2020-01-08,30.149999618530273
2020-01-09,30.239999771118164
2020-01-10,29.8799991607666
2020-01-13,29.809999465942383
2020-01-14,29.969999313354492
2020-01-15,30.290000915527344
2020-01-16,30.600000381469727
2020-01-17,30.479999542236328
2020-01-21,30.09000015258789
2020-01-22,30.100000381469727
2020-01-23,28.739999771118164
2020-01-24,28.649999618530273
2020-01-27,28.540000915527344
2020-01-28,28.93000030517578
2020-01-29,28.229999542236328
2020-01-30,28.3799991607666
2020-01-31,27.770000457763672
2020-02-03,27.68000030517578
2020-02-04,28.260000228881836
2020-02-05,29.06999969482422
2020-02-06,28.540000915527344
2020-02-07,28.350000381469727
2020-02-10,28.360000610351562
2020-02-11,28.649999618530273
2020-02-12,28.860000610351562
2020-02-13,28.899999618530273
2020-02-14,28.729999542236328
2020-02-18,28.8700008392334
2020-02-19,29.030000686645508
2020-02-20,28.600000381469727
2020-02-21,27.93000030517578
2020-02-24,27.1299991607666
2020-02-25,26.299999237060547
2020-02-26,25.420000076293945
2020-02-27,23.790000915527344
2020-02-28,25.100000381469727
2020-03-02,25.170000076293945
2020-03-03,25.079999923706055
2020-03-04,25.110000610351562
2020-03-05,23.81999969482422
2020-03-06,24.06999969482422
2020-03-09,22.540000915527344
2020-03-10,23.81999969482422
2020-03-11,22.989999771118164
2020-03-12,21.190000534057617
2020-03-13,21.290000915527344
2020-03-16,18.899999618530273
2020-03-17,19.530000686645508
2020-03-18,17.639999389648438
2020-03-19,18.889999389648438
2020-03-20,16.8700008392334
2020-03-23,16.459999084472656
2020-03-24,18.079999923706055
2020-03-25,18.81999969482422
2020-03-26,18.75
2020-03-27,17.15999984741211
2020-03-30,17.950000762939453
2020-03-31,17.540000915527344
2020-04-01,17.639999389648438
2020-04-02,17.06999969482422
2020-04-03,16.84000015258789
2020-04-06,18.079999923706055
2020-04-07,18.709999084472656
2020-04-08,19.43000030517578
2020-04-09,20.139999389648438
2020-04-13,19.850000381469727
2020-04-14,20.239999771118164
2020-04-15,19.440000534057617
2020-04-16,19.520000457763672
2020-04-17,20.200000762939453
2020-04-20,19.739999771118164
2020-04-21,19.010000228881836
2020-04-22,18.559999465942383
2020-04-23,18.600000381469727
2020-04-24,19.139999389648438
2020-04-27,20.700000762939453
2020-04-28,21.290000915527344
2020-04-29,22.5
2020-04-30,20.40999984741211
2020-05-01,19.540000915527344
2020-05-04,19.93000030517578
2020-05-05,19.360000610351562
2020-05-06,19.040000915527344
2020-05-07,18.8700008392334
2020-05-08,19.350000381469727
2020-05-11,18.489999771118164
2020-05-12,17.920000076293945
2020-05-13,17.34000015258789
2020-05-14,18.5
2020-05-15,18.719999313354492
2020-05-18,19.299999237060547
2020-05-19,19.139999389648438
2020-05-20,19.110000610351562
2020-05-21,18.649999618530273
2020-05-22,18.360000610351562
2020-05-26,19.790000915527344
2020-05-27,20.530000686645508
2020-05-28,19.93000030517578
2020-05-29,19.59000015258789
2020-06-01,19.850000381469727
2020-06-02,19.68000030517578
2020-06-03,20.219999313354492
2020-06-04,20.860000610351562
2020-06-05,22.350000381469727
2020-06-08,23.420000076293945
2020-06-09,21.520000457763672
2020-06-10,20.829999923706055
2020-06-11,19.989999771118164
2020-06-12,19.700000762939453
2020-06-15,20.209999084472656
2020-06-16,20.030000686645508
2020-06-17,20.0
2020-06-18,20.329999923706055
2020-06-19,20.139999389648438
2020-06-22,19.8799991607666
2020-06-23,20.059999465942383
2020-06-24,19.68000030517578
2020-06-25,19.270000457763672
2020-06-26,18.510000228881836
2020-06-29,19.350000381469727
2020-06-30,19.260000228881836
2020-07-01,19.25
2020-07-02,18.93000030517578
2020-07-06,19.219999313354492
2020-07-07,18.3700008392334
2020-07-08,18.190000534057617
2020-07-09,17.25
2020-07-10,18.079999923706055
2020-07-13,18.25
2020-07-14,18.450000762939453
2020-07-15,19.530000686645508
2020-07-16,19.700000762939453
2020-07-17,19.170000076293945
2020-07-20,18.510000228881836
2020-07-21,18.809999465942383
2020-07-22,18.90999984741211
2020-07-23,19.100000381469727
2020-07-24,18.93000030517578
2020-07-27,18.690000534057617
2020-07-28,18.610000610351562
2020-07-29,18.860000610351562
2020-07-30,18.920000076293945
2020-07-31,18.950000762939453
2020-08-03,19.1299991607666
2020-08-04,19.690000534057617
2020-08-05,19.079999923706055
2020-08-06,19.690000534057617
2020-08-07,19.299999237060547
2020-08-10,19.950000762939453
2020-08-11,20.729999542236328
2020-08-12,20.06999969482422
2020-08-13,20.299999237060547
2020-08-14,20.760000228881836
2020-08-17,20.309999465942383
2020-08-18,20.329999923706055
2020-08-19,20.389999389648438
2020-08-20,20.270000457763672
2020-08-21,20.040000915527344
2020-08-24,20.68000030517578
2020-08-25,20.68000030517578
2020-08-26,20.559999465942383
2020-08-27,20.610000610351562
2020-08-28,20.68000030517578
2020-08-31,19.969999313354492
2020-09-01,19.360000610351562
2020-09-02,19.68000030517578
2020-09-03,19.489999771118164
2020-09-04,20.440000534057617
2020-09-08,20.389999389648438
2020-09-09,20.920000076293945
2020-09-10,21.149999618530273
2020-09-11,20.690000534057617
2020-09-14,21.59000015258789
2020-09-15,21.6200008392334
2020-09-16,22.1299991607666
2020-09-17,22.0
2020-09-18,21.790000915527344
2020-09-21,20.399999618530273
2020-09-22,20.209999084472656
2020-09-23,19.1200008392334
2020-09-24,19.190000534057617
2020-09-25,19.200000762939453
2020-09-28,19.729999542236328
2020-09-29,19.469999313354492
2020-09-30,19.600000381469727
2020-10-01,19.360000610351562
2020-10-02,19.389999389648438
2020-10-05,19.719999313354492
2020-10-06,19.34000015258789
2020-10-07,19.989999771118164
2020-10-08,20.469999313354492
2020-10-09,19.969999313354492
2020-10-12,20.049999237060547
2020-10-13,19.350000381469727
2020-10-14,18.780000686645508
2020-10-15,18.920000076293945
2020-10-16,18.979999542236328
2020-10-19,18.270000457763672
2020-10-20,18.31999969482422
2020-10-21,18.84000015258789
2020-10-22,19.079999923706055
2020-10-23,19.110000610351562
2020-10-26,18.559999465942383
2020-10-27,18.229999542236328
2020-10-28,17.440000534057617
2020-10-29,17.81999969482422
2020-10-30,18.31999969482422
2020-11-02,19.1299991607666
2020-11-03,19.200000762939453
2020-11-04,18.68000030517578
2020-11-05,19.360000610351562
2020-11-06,18.8799991607666
2020-11-09,20.110000610351562
2020-11-10,20.729999542236328
2020-11-11,20.31999969482422
2020-11-12,19.690000534057617
2020-11-13,20.899999618530273
2020-11-16,21.81999969482422
2020-11-17,22.0
2020-11-18,22.030000686645508
2020-11-19,22.530000686645508
2020-11-20,22.889999389648438
2020-11-23,23.790000915527344
2020-11-24,24.469999313354492
2020-11-25,24.40999984741211
2020-11-27,24.549999237060547
2020-11-30,24.020000457763672
2020-12-01,24.65999984741211
2020-12-02,25.239999771118164
2020-12-03,25.1200008392334
2020-12-04,25.219999313354492
2020-12-07,25.420000076293945
2020-12-08,24.829999923706055
2020-12-09,25.18000030517578
2020-12-10,25.479999542236328
2020-12-11,25.479999542236328
2020-12-14,25.209999084472656
2020-12-15,25.360000610351562
2020-12-16,25.31999969482422
2020-12-17,25.309999465942383
2020-12-18,24.520000457763672
2020-12-21,24.020000457763672
2020-12-22,23.860000610351562
2020-12-23,24.850000381469727
2020-12-24,25.139999389648438
2020-12-28,25.81999969482422
2020-12-29,25.959999084472656
2020-12-30,25.979999542236328
2020-12-31,26.190000534057617
2021-01-04,26.389999389648438
2021-01-05,27.020000457763672
2021-01-06,29.5
2021-01-07,29.829999923706055
2021-01-08,30.15999984741211
2021-01-11,30.59000015258789
2021-01-12,30.56999969482422
2021-01-13,31.75
2021-01-14,32.5099983215332
2021-01-15,32.349998474121094
2021-01-19,31.850000381469727
2021-01-20,32.29999923706055
2021-01-21,32.40999984741211
2021-01-22,32.88999938964844
2021-01-25,34.15999984741211
2021-01-26,35.400001525878906
2021-01-27,33.470001220703125
2021-01-28,34.91999816894531
2021-01-29,35.029998779296875
2021-02-01,35.0
2021-02-02,34.099998474121094
2021-02-03,34.9900016784668
2021-02-04,34.900001525878906
2021-02-05,36.41999816894531
2021-02-08,37.0
2021-02-09,37.20000076293945
2021-02-10,38.43000030517578
2021-02-11,39.0
2021-02-12,40.75
2021-02-16,40.5
2021-02-17,41.619998931884766
2021-02-18,41.939998626708984
2021-02-19,42.79999923706055
2021-02-22,46.0
2021-02-23,44.13999938964844
2021-02-24,43.529998779296875
2021-02-25,43.4900016784668
2021-02-26,45.0
2021-03-01,48.310001373291016
2021-03-02,49.04999923706055
2021-03-03,50.400001525878906
2021-03-04,51.439998626708984
2021-03-05,53.0
2021-03-08,55.0
2021-03-09,52.970001220703125
2021-03-10,56.0099983215332
2021-03-11,56.86000061035156
2021-03-12,59.70000076293945
2021-03-15,60.88999938964844
2021-03-16,62.36000061035156
2021-03-17,62.77000045776367
2021-03-18,64.08000183105469
2021-03-19,66.0
2021-03-22,64.73999786376953
2021-03-23,62.9900016784668
2021-03-24,54.540000915527344
2021-03-25,51.040000915527344
2021-03-26,35.959999084472656
2021-03-29,35.119998931884766
2021-03-30,37.0099983215332
2021-03-31,36.88999938964844
2021-04-01,37.08000183105469
2021-04-05,36.099998474121094
2021-04-06,36.869998931884766
2021-04-07,37.0
2021-04-08,35.779998779296875
2021-04-09,35.7400016784668
2021-04-12,35.0099983215332
2021-04-13,34.779998779296875
2021-04-14,33.08000183105469
2021-04-15,32.7400016784668
2021-04-16,32.25
2021-04-19,31.200000762939453
2021-04-20,30.200000762939453
2021-04-21,32.33000183105469
2021-04-22,32.66999816894531
2021-04-23,32.45000076293945
2021-04-26,32.9900016784668
2021-04-27,33.16999816894531
2021-04-28,31.959999084472656
2021-04-29,32.33000183105469
2021-04-30,32.310001373291016
2021-05-03,31.3799991607666
2021-05-04,31.889999389648438
2021-05-05,32.22999954223633
2021-05-06,31.84000015258789
2021-05-07,32.619998931884766
2021-05-10,32.27000045776367
2021-05-11,31.889999389648438
2021-05-12,31.030000686645508
2021-05-13,30.559999465942383
2021-05-14,30.739999771118164
