,ACHV
2018-11-09,41.400001525878906
2018-11-12,39.0
2018-11-13,36.79999923706055
2018-11-14,35.0
2018-11-15,36.400001525878906
2018-11-16,35.79999923706055
2018-11-19,35.20000076293945
2018-11-20,34.400001525878906
2018-11-21,33.0
2018-11-23,30.799999237060547
2018-11-26,33.0
2018-11-27,32.0
2018-11-28,33.20000076293945
2018-11-29,31.0
2018-11-30,30.399999618530273
2018-12-03,30.600000381469727
2018-12-04,29.600000381469727
2018-12-06,29.600000381469727
2018-12-07,29.0
2018-12-10,29.600000381469727
2018-12-11,28.600000381469727
2018-12-12,28.200000762939453
2018-12-13,28.799999237060547
2018-12-14,29.0
2018-12-17,27.0
2018-12-18,25.399999618530273
2018-12-19,26.200000762939453
2018-12-20,24.399999618530273
2018-12-21,23.600000381469727
2018-12-24,25.399999618530273
2018-12-26,25.0
2018-12-27,24.0
2018-12-28,24.0
2018-12-31,24.200000762939453
2019-01-02,25.600000381469727
2019-01-03,26.200000762939453
2019-01-04,27.0
2019-01-07,27.0
2019-01-08,26.600000381469727
2019-01-09,26.399999618530273
2019-01-10,25.200000762939453
2019-01-11,24.600000381469727
2019-01-14,23.200000762939453
2019-01-15,28.399999618530273
2019-01-16,25.200000762939453
2019-01-17,26.0
2019-01-18,26.600000381469727
2019-01-22,25.799999237060547
2019-01-23,25.0
2019-01-24,29.200000762939453
2019-01-25,29.200000762939453
2019-01-28,28.0
2019-01-29,28.399999618530273
2019-01-30,29.200000762939453
2019-01-31,30.0
2019-02-01,33.599998474121094
2019-02-04,33.400001525878906
2019-02-05,32.400001525878906
2019-02-06,33.599998474121094
2019-02-07,33.0
2019-02-08,32.599998474121094
2019-02-11,32.599998474121094
2019-02-12,33.599998474121094
2019-02-13,35.0
2019-02-14,34.79999923706055
2019-02-15,33.599998474121094
2019-02-19,34.79999923706055
2019-02-20,31.600000381469727
2019-02-21,35.79999923706055
2019-02-22,66.0
2019-02-25,53.0
2019-02-26,49.0
2019-02-27,49.0
2019-02-28,49.0
2019-03-01,49.0
2019-03-04,48.400001525878906
2019-03-05,49.20000076293945
2019-03-06,52.20000076293945
2019-03-07,50.0
2019-03-08,47.400001525878906
2019-03-11,48.0
2019-03-12,47.79999923706055
2019-03-13,49.0
2019-03-14,49.0
2019-03-15,60.20000076293945
2019-03-18,63.400001525878906
2019-03-19,62.400001525878906
2019-03-20,63.400001525878906
2019-03-21,59.599998474121094
2019-03-22,56.599998474121094
2019-03-25,60.400001525878906
2019-03-26,59.20000076293945
2019-03-27,63.0
2019-03-28,62.599998474121094
2019-03-29,64.5999984741211
2019-04-01,63.599998474121094
2019-04-02,63.79999923706055
2019-04-03,67.4000015258789
2019-04-04,70.0
2019-04-05,74.0
2019-04-08,75.4000015258789
2019-04-09,75.80000305175781
2019-04-10,72.5999984741211
2019-04-11,71.0
2019-04-12,70.19999694824219
2019-04-15,67.5999984741211
2019-04-16,70.0
2019-04-17,71.5999984741211
2019-04-18,70.80000305175781
2019-04-22,77.19999694824219
2019-04-23,81.0
2019-04-24,83.19999694824219
2019-04-25,80.4000015258789
2019-04-26,87.0
2019-04-29,87.0
2019-04-30,85.0
2019-05-01,89.19999694824219
2019-05-02,87.4000015258789
2019-05-03,86.4000015258789
2019-05-06,85.80000305175781
2019-05-07,85.0
2019-05-08,85.4000015258789
2019-05-09,82.4000015258789
2019-05-10,82.5999984741211
2019-05-13,78.80000305175781
2019-05-14,80.4000015258789
2019-05-15,84.4000015258789
2019-05-16,76.5999984741211
2019-05-17,69.80000305175781
2019-05-20,68.0
2019-05-21,70.0
2019-05-22,71.80000305175781
2019-05-23,72.5999984741211
2019-05-24,77.19999694824219
2019-05-28,84.5999984741211
2019-05-29,83.19999694824219
2019-05-30,84.5999984741211
2019-05-31,84.19999694824219
2019-06-03,81.5999984741211
2019-06-04,77.19999694824219
2019-06-05,76.4000015258789
2019-06-06,71.0
2019-06-07,73.19999694824219
2019-06-10,77.5999984741211
2019-06-11,58.0
2019-06-12,53.0
2019-06-13,53.400001525878906
2019-06-14,50.0
2019-06-17,50.599998474121094
2019-06-18,51.79999923706055
2019-06-19,48.400001525878906
2019-06-20,48.20000076293945
2019-06-21,46.400001525878906
2019-06-24,42.20000076293945
2019-06-25,41.400001525878906
2019-06-26,40.400001525878906
2019-06-27,40.599998474121094
2019-06-28,38.599998474121094
2019-07-01,42.400001525878906
2019-07-02,40.79999923706055
2019-07-03,40.0
2019-07-05,40.20000076293945
2019-07-08,37.79999923706055
2019-07-09,36.0
2019-07-10,34.599998474121094
2019-07-11,35.400001525878906
2019-07-12,35.20000076293945
2019-07-15,37.0
2019-07-16,39.0
2019-07-17,38.599998474121094
2019-07-18,38.599998474121094
2019-07-19,37.79999923706055
2019-07-22,37.20000076293945
2019-07-23,37.0
2019-07-24,37.79999923706055
2019-07-25,36.79999923706055
2019-07-26,37.0
2019-07-29,38.0
2019-07-30,36.599998474121094
2019-07-31,36.599998474121094
2019-08-01,36.400001525878906
2019-08-02,35.79999923706055
2019-08-05,33.599998474121094
2019-08-06,35.0
2019-08-07,35.0
2019-08-08,37.0
2019-08-09,35.0
2019-08-12,35.79999923706055
2019-08-13,38.0
2019-08-14,35.79999923706055
2019-08-15,35.400001525878906
2019-08-16,36.20000076293945
2019-08-19,37.599998474121094
2019-08-20,37.20000076293945
2019-08-21,37.20000076293945
2019-08-22,39.599998474121094
2019-08-23,38.79999923706055
2019-08-26,39.0
2019-08-27,40.400001525878906
2019-08-28,39.20000076293945
2019-08-29,40.400001525878906
2019-08-30,39.79999923706055
2019-09-03,39.79999923706055
2019-09-04,42.0
2019-09-05,44.400001525878906
2019-09-06,46.0
2019-09-09,47.79999923706055
2019-09-10,48.400001525878906
2019-09-11,46.0
2019-09-12,43.599998474121094
2019-09-13,45.20000076293945
2019-09-16,45.79999923706055
2019-09-17,44.400001525878906
2019-09-18,43.20000076293945
2019-09-19,42.20000076293945
2019-09-20,44.79999923706055
2019-09-23,46.400001525878906
2019-09-24,43.20000076293945
2019-09-25,42.0
2019-09-26,39.400001525878906
2019-09-27,37.599998474121094
2019-09-30,34.0
2019-10-01,33.0
2019-10-02,30.200000762939453
2019-10-03,33.0
2019-10-04,31.799999237060547
2019-10-07,33.0
2019-10-08,32.599998474121094
2019-10-09,31.399999618530273
2019-10-10,31.0
2019-10-11,31.600000381469727
2019-10-14,29.600000381469727
2019-10-15,30.600000381469727
2019-10-16,31.399999618530273
2019-10-17,30.799999237060547
2019-10-18,29.600000381469727
2019-10-21,29.799999237060547
2019-10-22,28.600000381469727
2019-10-23,28.399999618530273
2019-10-24,28.799999237060547
2019-10-25,29.0
2019-10-28,29.0
2019-10-29,27.399999618530273
2019-10-30,25.600000381469727
2019-10-31,25.799999237060547
2019-11-01,26.399999618530273
2019-11-04,26.399999618530273
2019-11-05,24.399999618530273
2019-11-06,21.0
2019-11-07,21.0
2019-11-08,18.200000762939453
2019-11-11,17.799999237060547
2019-11-12,18.0
2019-11-13,16.600000381469727
2019-11-14,16.799999237060547
2019-11-15,16.799999237060547
2019-11-18,16.799999237060547
2019-11-19,17.0
2019-11-20,19.0
2019-11-21,17.600000381469727
2019-11-22,17.600000381469727
2019-11-25,18.600000381469727
2019-11-26,17.600000381469727
2019-11-27,18.399999618530273
2019-11-29,18.399999618530273
2019-12-02,17.600000381469727
2019-12-03,18.0
2019-12-04,18.200000762939453
2019-12-05,19.200000762939453
2019-12-06,18.200000762939453
2019-12-09,20.799999237060547
2019-12-10,17.600000381469727
2019-12-11,17.200000762939453
2019-12-12,14.0
2019-12-13,18.200000762939453
2019-12-16,15.399999618530273
2019-12-17,9.800000190734863
2019-12-18,10.399999618530273
2019-12-19,10.0
2019-12-20,9.600000381469727
2019-12-23,9.800000190734863
2019-12-24,10.0
2019-12-26,10.600000381469727
2019-12-27,10.800000190734863
2019-12-30,10.399999618530273
2019-12-31,10.600000381469727
2020-01-02,10.399999618530273
2020-01-03,11.199999809265137
2020-01-06,11.600000381469727
2020-01-07,11.0
2020-01-08,11.199999809265137
2020-01-09,11.199999809265137
2020-01-10,12.399999618530273
2020-01-13,11.399999618530273
2020-01-14,11.399999618530273
2020-01-15,11.0
2020-01-16,12.0
2020-01-17,12.800000190734863
2020-01-21,12.199999809265137
2020-01-22,12.0
2020-01-23,11.800000190734863
2020-01-24,11.399999618530273
2020-01-27,11.199999809265137
2020-01-28,11.199999809265137
2020-01-29,11.399999618530273
2020-01-30,11.0
2020-01-31,11.199999809265137
2020-02-03,11.399999618530273
2020-02-04,12.0
2020-02-05,12.0
2020-02-06,11.600000381469727
2020-02-07,10.800000190734863
2020-02-10,10.399999618530273
2020-02-11,10.600000381469727
2020-02-12,10.600000381469727
2020-02-13,10.399999618530273
2020-02-14,10.600000381469727
2020-02-18,10.399999618530273
2020-02-19,10.199999809265137
2020-02-20,10.0
2020-02-21,10.0
2020-02-24,10.0
2020-02-25,10.399999618530273
2020-02-26,9.800000190734863
2020-02-27,9.399999618530273
2020-02-28,9.600000381469727
2020-03-02,10.600000381469727
2020-03-03,10.0
2020-03-04,10.0
2020-03-05,9.800000190734863
2020-03-06,9.399999618530273
2020-03-09,8.600000381469727
2020-03-10,8.600000381469727
2020-03-11,8.399999618530273
2020-03-12,7.0
2020-03-13,6.199999809265137
2020-03-16,4.599999904632568
2020-03-17,5.400000095367432
2020-03-18,6.0
2020-03-19,6.0
2020-03-20,6.0
2020-03-23,5.800000190734863
2020-03-24,5.800000190734863
2020-03-25,6.0
2020-03-26,5.800000190734863
2020-03-27,6.199999809265137
2020-03-30,6.199999809265137
2020-03-31,6.599999904632568
2020-04-01,6.400000095367432
2020-04-02,6.199999809265137
2020-04-03,6.400000095367432
2020-04-06,6.599999904632568
2020-04-07,6.599999904632568
2020-04-08,6.599999904632568
2020-04-09,6.400000095367432
2020-04-13,6.800000190734863
2020-04-14,7.0
2020-04-15,7.199999809265137
2020-04-16,6.800000190734863
2020-04-17,7.0
2020-04-20,7.599999904632568
2020-04-21,7.199999809265137
2020-04-22,7.0
2020-04-23,6.800000190734863
2020-04-24,7.599999904632568
2020-04-27,8.0
2020-04-28,8.399999618530273
2020-04-29,8.399999618530273
2020-04-30,8.399999618530273
2020-05-01,9.199999809265137
2020-05-04,9.199999809265137
2020-05-05,8.800000190734863
2020-05-06,8.199999809265137
2020-05-07,8.399999618530273
2020-05-08,8.399999618530273
2020-05-11,9.0
2020-05-12,8.600000381469727
2020-05-13,7.800000190734863
2020-05-14,7.800000190734863
2020-05-15,7.400000095367432
2020-05-18,7.599999904632568
2020-05-19,8.0
2020-05-20,8.0
2020-05-21,8.199999809265137
2020-05-22,8.399999618530273
2020-05-26,8.399999618530273
2020-05-27,8.199999809265137
2020-05-28,8.199999809265137
2020-05-29,8.199999809265137
2020-06-01,8.199999809265137
2020-06-02,8.399999618530273
2020-06-03,8.399999618530273
2020-06-04,9.0
2020-06-05,9.399999618530273
2020-06-08,9.399999618530273
2020-06-09,9.0
2020-06-10,9.199999809265137
2020-06-11,8.199999809265137
2020-06-12,8.199999809265137
2020-06-15,8.399999618530273
2020-06-16,8.800000190734863
2020-06-17,8.600000381469727
2020-06-18,8.399999618530273
2020-06-19,8.199999809265137
2020-06-22,8.399999618530273
2020-06-23,8.399999618530273
2020-06-24,8.199999809265137
2020-06-25,8.399999618530273
2020-06-26,8.199999809265137
2020-06-29,7.800000190734863
2020-06-30,8.0
2020-07-01,8.0
2020-07-02,8.0
2020-07-06,8.0
2020-07-07,8.399999618530273
2020-07-08,8.199999809265137
2020-07-09,8.199999809265137
2020-07-10,8.0
2020-07-13,7.599999904632568
2020-07-14,8.0
2020-07-15,7.800000190734863
2020-07-16,8.0
2020-07-17,8.600000381469727
2020-07-20,8.600000381469727
2020-07-21,10.800000190734863
2020-07-22,10.399999618530273
2020-07-23,9.199999809265137
2020-07-24,9.800000190734863
2020-07-27,9.800000190734863
2020-07-28,11.399999618530273
2020-07-29,14.0
2020-07-30,12.0
2020-07-31,13.630000114440918
2020-08-03,11.720000267028809
2020-08-04,10.729999542236328
2020-08-05,11.729999542236328
2020-08-06,11.699999809265137
2020-08-07,10.989999771118164
2020-08-10,11.130000114440918
2020-08-11,9.84000015258789
2020-08-12,9.270000457763672
2020-08-13,8.869999885559082
2020-08-14,9.170000076293945
2020-08-17,9.239999771118164
2020-08-18,9.029999732971191
2020-08-19,8.619999885559082
2020-08-20,8.800000190734863
2020-08-21,8.449999809265137
2020-08-24,7.940000057220459
2020-08-25,8.609999656677246
2020-08-26,8.109999656677246
2020-08-27,7.920000076293945
2020-08-28,8.149999618530273
2020-08-31,8.170000076293945
2020-09-01,7.820000171661377
2020-09-02,7.639999866485596
2020-09-03,7.389999866485596
2020-09-04,7.360000133514404
2020-09-08,7.550000190734863
2020-09-09,7.309999942779541
2020-09-10,8.050000190734863
2020-09-11,7.980000019073486
2020-09-14,8.960000038146973
2020-09-15,9.899999618530273
2020-09-16,9.979999542236328
2020-09-17,10.970000267028809
2020-09-18,10.229999542236328
2020-09-21,9.279999732971191
2020-09-22,9.430000305175781
2020-09-23,8.930000305175781
2020-09-24,8.640000343322754
2020-09-25,9.15999984741211
2020-09-28,8.84000015258789
2020-09-29,8.710000038146973
2020-09-30,8.369999885559082
2020-10-01,8.569999694824219
2020-10-02,8.40999984741211
2020-10-05,8.65999984741211
2020-10-06,8.579999923706055
2020-10-07,9.210000038146973
2020-10-08,9.869999885559082
2020-10-09,9.619999885559082
2020-10-12,9.779999732971191
2020-10-13,9.300000190734863
2020-10-14,8.920000076293945
2020-10-15,8.770000457763672
2020-10-16,8.899999618530273
2020-10-19,8.510000228881836
2020-10-20,8.449999809265137
2020-10-21,8.75
2020-10-22,8.979999542236328
2020-10-23,8.859999656677246
2020-10-26,8.359999656677246
2020-10-27,8.180000305175781
2020-10-28,8.180000305175781
2020-10-29,8.170000076293945
2020-10-30,7.860000133514404
2020-11-02,7.889999866485596
2020-11-03,8.09000015258789
2020-11-04,8.119999885559082
2020-11-05,8.550000190734863
2020-11-06,8.210000038146973
2020-11-09,8.0
2020-11-10,8.619999885559082
2020-11-11,9.4399995803833
2020-11-12,9.039999961853027
2020-11-13,9.710000038146973
2020-11-16,10.359999656677246
2020-11-17,9.350000381469727
2020-11-18,9.25
2020-11-19,9.0
2020-11-20,9.079999923706055
2020-11-23,9.270000457763672
2020-11-24,8.930000305175781
2020-11-25,9.069999694824219
2020-11-27,9.100000381469727
2020-11-30,8.619999885559082
2020-12-01,8.59000015258789
2020-12-02,7.590000152587891
2020-12-03,7.190000057220459
2020-12-04,7.239999771118164
2020-12-07,7.630000114440918
2020-12-08,7.760000228881836
2020-12-09,7.670000076293945
2020-12-10,7.679999828338623
2020-12-11,7.690000057220459
2020-12-14,7.860000133514404
2020-12-15,7.900000095367432
2020-12-16,7.940000057220459
2020-12-17,7.619999885559082
2020-12-18,7.460000038146973
2020-12-21,7.769999980926514
2020-12-22,7.610000133514404
2020-12-23,8.0600004196167
2020-12-24,7.980000019073486
2020-12-28,8.140000343322754
2020-12-29,7.869999885559082
2020-12-30,8.199999809265137
2020-12-31,8.100000381469727
2021-01-04,7.900000095367432
2021-01-05,8.069999694824219
2021-01-06,7.900000095367432
2021-01-07,8.609999656677246
2021-01-08,8.8100004196167
2021-01-11,9.130000114440918
2021-01-12,9.039999961853027
2021-01-13,9.029999732971191
2021-01-14,9.09000015258789
2021-01-15,9.75
2021-01-19,10.0600004196167
2021-01-20,10.420000076293945
2021-01-21,12.550000190734863
2021-01-22,11.779999732971191
2021-01-25,12.65999984741211
2021-01-26,13.09000015258789
2021-01-27,12.029999732971191
2021-01-28,11.579999923706055
2021-01-29,12.199999809265137
2021-02-01,12.09000015258789
2021-02-02,12.760000228881836
2021-02-03,13.699999809265137
2021-02-04,13.949999809265137
2021-02-05,13.65999984741211
2021-02-08,14.699999809265137
2021-02-09,15.109999656677246
2021-02-10,14.369999885559082
2021-02-11,14.550000190734863
2021-02-12,15.770000457763672
2021-02-16,15.15999984741211
2021-02-17,14.8100004196167
2021-02-18,13.59000015258789
2021-02-19,14.119999885559082
2021-02-22,13.800000190734863
2021-02-23,12.199999809265137
2021-02-24,12.6899995803833
2021-02-25,12.220000267028809
2021-02-26,11.420000076293945
2021-03-01,11.619999885559082
2021-03-02,11.25
2021-03-03,11.449999809265137
2021-03-04,10.4399995803833
2021-03-05,10.59000015258789
2021-03-08,11.760000228881836
2021-03-09,11.770000457763672
2021-03-10,11.739999771118164
2021-03-11,12.100000381469727
2021-03-12,11.649999618530273
2021-03-15,12.100000381469727
2021-03-16,11.6899995803833
2021-03-17,12.460000038146973
2021-03-18,12.720000267028809
2021-03-19,12.289999961853027
2021-03-22,12.640000343322754
2021-03-23,12.199999809265137
2021-03-24,11.8100004196167
2021-03-25,11.970000267028809
2021-03-26,11.84000015258789
2021-03-29,11.199999809265137
2021-03-30,10.850000381469727
2021-03-31,11.579999923706055
2021-04-01,11.550000190734863
2021-04-05,11.130000114440918
2021-04-06,11.15999984741211
2021-04-07,11.210000038146973
2021-04-08,11.25
2021-04-09,11.399999618530273
2021-04-12,11.079999923706055
2021-04-13,10.720000267028809
2021-04-14,10.489999771118164
2021-04-15,10.229999542236328
2021-04-16,9.930000305175781
2021-04-19,10.09000015258789
2021-04-20,9.699999809265137
2021-04-21,10.149999618530273
2021-04-22,10.829999923706055
2021-04-23,10.960000038146973
2021-04-26,11.5
2021-04-27,11.300000190734863
2021-04-28,11.140000343322754
2021-04-29,11.0600004196167
2021-04-30,10.789999961853027
2021-05-03,10.529999732971191
2021-05-04,10.289999961853027
2021-05-05,9.859999656677246
2021-05-06,9.770000457763672
2021-05-07,10.079999923706055
2021-05-10,9.739999771118164
2021-05-11,9.899999618530273
2021-05-12,9.699999809265137
2021-05-13,9.0
2021-05-14,9.40999984741211
