,FEX
2018-08-07,61.52000045776367
2018-08-08,61.459999084472656
2018-08-09,61.43000030517578
2018-08-10,61.06999969482422
2018-08-13,60.779998779296875
2018-08-14,61.25
2018-08-15,60.66999816894531
2018-08-16,61.13999938964844
2018-08-17,61.38999938964844
2018-08-20,61.65999984741211
2018-08-21,61.88999938964844
2018-08-22,61.869998931884766
2018-08-23,61.70000076293945
2018-08-24,62.18000030517578
2018-08-27,62.619998931884766
2018-08-28,62.619998931884766
2018-08-29,62.93000030517578
2018-08-30,62.56999969482422
2018-08-31,62.63999938964844
2018-09-04,62.619998931884766
2018-09-05,62.43000030517578
2018-09-06,62.2400016784668
2018-09-07,62.04999923706055
2018-09-10,62.310001373291016
2018-09-11,62.459999084472656
2018-09-12,62.540000915527344
2018-09-13,62.709999084472656
2018-09-14,62.880001068115234
2018-09-17,62.369998931884766
2018-09-18,62.7599983215332
2018-09-19,62.66999816894531
2018-09-20,63.040000915527344
2018-09-21,63.0099983215332
2018-09-24,62.720001220703125
2018-09-25,62.650001525878906
2018-09-26,62.36000061035156
2018-09-27,62.40999984741211
2018-09-28,62.41999816894531
2018-10-01,62.5099983215332
2018-10-02,62.310001373291016
2018-10-03,62.40999984741211
2018-10-04,61.849998474121094
2018-10-05,61.439998626708984
2018-10-08,61.33000183105469
2018-10-09,60.970001220703125
2018-10-10,59.06999969482422
2018-10-11,57.84000015258789
2018-10-12,58.45000076293945
2018-10-15,58.34000015258789
2018-10-16,59.540000915527344
2018-10-17,59.369998931884766
2018-10-18,58.56999969482422
2018-10-19,58.34000015258789
2018-10-22,58.15999984741211
2018-10-23,57.709999084472656
2018-10-24,55.849998474121094
2018-10-25,56.599998474121094
2018-10-26,55.58000183105469
2018-10-29,55.439998626708984
2018-10-30,56.459999084472656
2018-10-31,57.11000061035156
2018-11-01,57.900001525878906
2018-11-02,57.619998931884766
2018-11-05,57.93000030517578
2018-11-06,58.290000915527344
2018-11-07,59.349998474121094
2018-11-08,59.18000030517578
2018-11-09,58.630001068115234
2018-11-12,57.61000061035156
2018-11-13,57.560001373291016
2018-11-14,57.08000183105469
2018-11-15,57.54999923706055
2018-11-16,57.68000030517578
2018-11-19,56.720001220703125
2018-11-20,55.650001525878906
2018-11-21,56.119998931884766
2018-11-23,55.900001525878906
2018-11-26,56.7400016784668
2018-11-27,56.720001220703125
2018-11-28,57.93000030517578
2018-11-29,57.77000045776367
2018-11-30,58.06999969482422
2018-12-03,58.7599983215332
2018-12-04,56.880001068115234
2018-12-06,56.7400016784668
2018-12-07,55.400001525878906
2018-12-10,55.290000915527344
2018-12-11,55.2400016784668
2018-12-12,55.619998931884766
2018-12-13,55.33000183105469
2018-12-14,54.540000915527344
2018-12-17,53.36000061035156
2018-12-18,53.0
2018-12-19,52.209999084472656
2018-12-20,51.290000915527344
2018-12-21,50.349998474121094
2018-12-24,48.95000076293945
2018-12-26,51.31999969482422
2018-12-27,51.66999816894531
2018-12-28,51.720001220703125
2018-12-31,52.119998931884766
2019-01-02,52.13999938964844
2019-01-03,51.09000015258789
2019-01-04,52.84000015258789
2019-01-07,53.41999816894531
2019-01-08,54.02000045776367
2019-01-09,54.36000061035156
2019-01-10,54.619998931884766
2019-01-11,54.70000076293945
2019-01-14,54.36000061035156
2019-01-15,54.68000030517578
2019-01-16,54.86000061035156
2019-01-17,55.33000183105469
2019-01-18,56.11000061035156
2019-01-22,55.470001220703125
2019-01-23,55.43000030517578
2019-01-24,55.689998626708984
2019-01-25,56.189998626708984
2019-01-28,55.959999084472656
2019-01-29,55.970001220703125
2019-01-30,56.61000061035156
2019-01-31,57.119998931884766
2019-02-01,57.29999923706055
2019-02-04,57.54999923706055
2019-02-05,57.689998626708984
2019-02-06,57.66999816894531
2019-02-07,57.380001068115234
2019-02-08,57.4900016784668
2019-02-11,57.650001525878906
2019-02-12,58.36000061035156
2019-02-13,58.47999954223633
2019-02-14,58.40999984741211
2019-02-15,59.09000015258789
2019-02-19,59.209999084472656
2019-02-20,59.43000030517578
2019-02-21,59.22999954223633
2019-02-22,59.5099983215332
2019-02-25,59.439998626708984
2019-02-26,59.290000915527344
2019-02-27,59.31999969482422
2019-02-28,59.2599983215332
2019-03-01,59.540000915527344
2019-03-04,59.189998626708984
2019-03-05,59.08000183105469
2019-03-06,58.619998931884766
2019-03-07,58.130001068115234
2019-03-08,57.959999084472656
2019-03-11,58.7599983215332
2019-03-12,58.869998931884766
2019-03-13,59.25
2019-03-14,59.13999938964844
2019-03-15,59.349998474121094
2019-03-18,59.630001068115234
2019-03-19,59.540000915527344
2019-03-20,59.130001068115234
2019-03-21,59.720001220703125
2019-03-22,58.56999969482422
2019-03-25,58.560001373291016
2019-03-26,59.029998779296875
2019-03-27,58.869998931884766
2019-03-28,59.15999984741211
2019-03-29,59.5
2019-04-01,60.27000045776367
2019-04-02,60.22999954223633
2019-04-03,60.38999938964844
2019-04-04,60.52000045776367
2019-04-05,60.81999969482422
2019-04-08,60.88999938964844
2019-04-09,60.43000030517578
2019-04-10,60.849998474121094
2019-04-11,61.0099983215332
2019-04-12,61.439998626708984
2019-04-15,61.290000915527344
2019-04-16,61.2400016784668
2019-04-17,61.02000045776367
2019-04-18,61.06999969482422
2019-04-22,61.06999969482422
2019-04-23,61.560001373291016
2019-04-24,61.560001373291016
2019-04-25,61.220001220703125
2019-04-26,61.47999954223633
2019-04-29,61.56999969482422
2019-04-30,61.75
2019-05-01,61.040000915527344
2019-05-02,61.08000183105469
2019-05-03,61.61000061035156
2019-05-06,61.279998779296875
2019-05-07,60.310001373291016
2019-05-08,60.13999938964844
2019-05-09,60.11000061035156
2019-05-10,60.25
2019-05-13,58.560001373291016
2019-05-14,59.22999954223633
2019-05-15,59.459999084472656
2019-05-16,59.97999954223633
2019-05-17,59.4900016784668
2019-05-20,59.04999923706055
2019-05-21,59.68000030517578
2019-05-22,59.31999969482422
2019-05-23,58.40999984741211
2019-05-24,58.59000015258789
2019-05-28,58.040000915527344
2019-05-29,57.68000030517578
2019-05-30,57.7599983215332
2019-05-31,57.029998779296875
2019-06-03,57.189998626708984
2019-06-04,58.58000183105469
2019-06-05,59.0099983215332
2019-06-06,59.33000183105469
2019-06-07,59.75
2019-06-10,60.099998474121094
2019-06-11,60.0099983215332
2019-06-12,59.869998931884766
2019-06-13,60.2400016784668
2019-06-14,59.849998474121094
2019-06-17,59.7400016784668
2019-06-18,60.459999084472656
2019-06-19,60.720001220703125
2019-06-20,61.2400016784668
2019-06-21,60.97999954223633
2019-06-24,60.7400016784668
2019-06-25,60.2400016784668
2019-06-26,60.22999954223633
2019-06-27,60.650001525878906
2019-06-28,61.2400016784668
2019-07-01,61.720001220703125
2019-07-02,61.66999816894531
2019-07-03,62.18000030517578
2019-07-05,62.060001373291016
2019-07-08,61.79999923706055
2019-07-09,61.849998474121094
2019-07-10,61.90999984741211
2019-07-11,62.060001373291016
2019-07-12,62.5099983215332
2019-07-15,62.45000076293945
2019-07-16,62.34000015258789
2019-07-17,61.790000915527344
2019-07-18,62.0099983215332
2019-07-19,61.779998779296875
2019-07-22,61.849998474121094
2019-07-23,62.38999938964844
2019-07-24,62.90999984741211
2019-07-25,62.59000015258789
2019-07-26,62.900001525878906
2019-07-29,62.66999816894531
2019-07-30,62.70000076293945
2019-07-31,62.11000061035156
2019-08-01,61.220001220703125
2019-08-02,60.58000183105469
2019-08-05,58.779998779296875
2019-08-06,59.529998779296875
2019-08-07,59.68000030517578
2019-08-08,60.84000015258789
2019-08-09,60.29999923706055
2019-08-12,59.36000061035156
2019-08-13,60.20000076293945
2019-08-14,58.189998626708984
2019-08-15,58.189998626708984
2019-08-16,59.13999938964844
2019-08-19,59.93000030517578
2019-08-20,59.400001525878906
2019-08-21,59.959999084472656
2019-08-22,59.95000076293945
2019-08-23,58.31999969482422
2019-08-26,58.77000045776367
2019-08-27,58.4900016784668
2019-08-28,58.959999084472656
2019-08-29,59.86000061035156
2019-08-30,59.83000183105469
2019-09-03,59.31999969482422
2019-09-04,60.0
2019-09-05,60.95000076293945
2019-09-06,61.0
2019-09-09,61.209999084472656
2019-09-10,61.38999938964844
2019-09-11,61.7599983215332
2019-09-12,61.81999969482422
2019-09-13,61.91999816894531
2019-09-16,62.040000915527344
2019-09-17,62.040000915527344
2019-09-18,61.97999954223633
2019-09-19,61.880001068115234
2019-09-20,61.689998626708984
2019-09-23,61.61000061035156
2019-09-24,61.040000915527344
2019-09-25,61.16999816894531
2019-09-26,60.97999954223633
2019-09-27,60.599998474121094
2019-09-30,60.900001525878906
2019-10-01,59.900001525878906
2019-10-02,58.75
2019-10-03,59.20000076293945
2019-10-04,59.88999938964844
2019-10-07,59.619998931884766
2019-10-08,58.58000183105469
2019-10-09,59.11000061035156
2019-10-10,59.52000045776367
2019-10-11,60.22999954223633
2019-10-14,60.13999938964844
2019-10-15,60.709999084472656
2019-10-16,60.459999084472656
2019-10-17,60.650001525878906
2019-10-18,60.630001068115234
2019-10-21,61.09000015258789
2019-10-22,60.970001220703125
2019-10-23,61.099998474121094
2019-10-24,61.2400016784668
2019-10-25,61.54999923706055
2019-10-28,61.79999923706055
2019-10-29,61.88999938964844
2019-10-30,61.869998931884766
2019-10-31,61.560001373291016
2019-11-01,62.29999923706055
2019-11-04,62.56999969482422
2019-11-05,62.599998474121094
2019-11-06,62.5099983215332
2019-11-07,62.720001220703125
2019-11-08,62.91999816894531
2019-11-11,62.84000015258789
2019-11-12,62.970001220703125
2019-11-13,62.869998931884766
2019-11-14,63.02000045776367
2019-11-15,63.5
2019-11-18,63.45000076293945
2019-11-19,63.5
2019-11-20,63.36000061035156
2019-11-21,63.189998626708984
2019-11-22,63.349998474121094
2019-11-25,63.900001525878906
2019-11-26,64.08000183105469
2019-11-27,64.30000305175781
2019-11-29,63.93000030517578
2019-12-02,63.40999984741211
2019-12-03,62.939998626708984
2019-12-04,63.349998474121094
2019-12-05,63.38999938964844
2019-12-06,64.0
2019-12-09,63.790000915527344
2019-12-10,63.650001525878906
2019-12-11,63.83000183105469
2019-12-12,64.47000122070312
2019-12-13,64.12000274658203
2019-12-16,64.55000305175781
2019-12-17,64.56999969482422
2019-12-18,64.58000183105469
2019-12-19,64.77999877929688
2019-12-20,65.19999694824219
2019-12-23,65.16999816894531
2019-12-24,65.22000122070312
2019-12-26,65.36000061035156
2019-12-27,65.29000091552734
2019-12-30,65.02999877929688
2019-12-31,65.2300033569336
2020-01-02,65.54000091552734
2020-01-03,65.20999908447266
2020-01-06,65.22000122070312
2020-01-07,65.20999908447266
2020-01-08,65.4000015258789
2020-01-09,65.72000122070312
2020-01-10,65.51000213623047
2020-01-13,65.93000030517578
2020-01-14,66.01000213623047
2020-01-15,66.02999877929688
2020-01-16,66.62000274658203
2020-01-17,66.7699966430664
2020-01-21,66.41999816894531
2020-01-22,66.45999908447266
2020-01-23,66.58000183105469
2020-01-24,65.7699966430664
2020-01-27,64.58000183105469
2020-01-28,65.38999938964844
2020-01-29,65.11000061035156
2020-01-30,65.31999969482422
2020-01-31,64.0
2020-02-03,64.54000091552734
2020-02-04,65.62000274658203
2020-02-05,66.37000274658203
2020-02-06,66.41999816894531
2020-02-07,65.87999725341797
2020-02-10,66.2300033569336
2020-02-11,66.70999908447266
2020-02-12,67.1500015258789
2020-02-13,67.13999938964844
2020-02-14,67.1500015258789
2020-02-18,67.04000091552734
2020-02-19,67.43000030517578
2020-02-20,67.36000061035156
2020-02-21,66.51000213623047
2020-02-24,64.37999725341797
2020-02-25,62.15999984741211
2020-02-26,61.459999084472656
2020-02-27,59.060001373291016
2020-02-28,58.5099983215332
2020-03-02,60.61000061035156
2020-03-03,59.040000915527344
2020-03-04,61.29999923706055
2020-03-05,59.16999816894531
2020-03-06,57.7599983215332
2020-03-09,52.380001068115234
2020-03-10,55.040000915527344
2020-03-11,52.060001373291016
2020-03-12,46.66999816894531
2020-03-13,50.380001068115234
2020-03-16,43.9900016784668
2020-03-17,46.380001068115234
2020-03-18,43.220001220703125
2020-03-19,43.630001068115234
2020-03-20,42.119998931884766
2020-03-23,40.790000915527344
2020-03-24,45.18000030517578
2020-03-25,46.439998626708984
2020-03-26,49.029998779296875
2020-03-27,47.470001220703125
2020-03-30,48.540000915527344
2020-03-31,47.630001068115234
2020-04-01,45.18000030517578
2020-04-02,45.79999923706055
2020-04-03,45.0099983215332
2020-04-06,48.56999969482422
2020-04-07,48.900001525878906
2020-04-08,51.130001068115234
2020-04-09,52.310001373291016
2020-04-13,51.20000076293945
2020-04-14,52.540000915527344
2020-04-15,50.90999984741211
2020-04-16,50.779998779296875
2020-04-17,52.79999923706055
2020-04-20,51.939998626708984
2020-04-21,50.279998779296875
2020-04-22,51.40999984741211
2020-04-23,51.58000183105469
2020-04-24,52.33000183105469
2020-04-27,53.72999954223633
2020-04-28,54.15999984741211
2020-04-29,56.22999954223633
2020-04-30,54.9900016784668
2020-05-01,52.95000076293945
2020-05-04,53.20000076293945
2020-05-05,53.540000915527344
2020-05-06,53.0099983215332
2020-05-07,54.0
2020-05-08,55.439998626708984
2020-05-11,55.11000061035156
2020-05-12,53.88999938964844
2020-05-13,52.27000045776367
2020-05-14,53.0
2020-05-15,53.279998779296875
2020-05-18,55.779998779296875
2020-05-19,55.22999954223633
2020-05-20,56.189998626708984
2020-05-21,55.880001068115234
2020-05-22,56.04999923706055
2020-05-26,57.41999816894531
2020-05-27,58.709999084472656
2020-05-28,58.29999923706055
2020-05-29,58.54999923706055
2020-06-01,59.150001525878906
2020-06-02,59.75
2020-06-03,61.06999969482422
2020-06-04,61.15999984741211
2020-06-05,63.189998626708984
2020-06-08,64.7699966430664
2020-06-09,63.400001525878906
2020-06-10,62.20000076293945
2020-06-11,57.869998931884766
2020-06-12,59.150001525878906
2020-06-15,59.9900016784668
2020-06-16,61.040000915527344
2020-06-17,60.65999984741211
2020-06-18,60.709999084472656
2020-06-19,60.25
2020-06-22,60.36000061035156
2020-06-23,60.459999084472656
2020-06-24,58.369998931884766
2020-06-25,58.97999954223633
2020-06-26,57.599998474121094
2020-06-29,58.45000076293945
2020-06-30,59.529998779296875
2020-07-01,59.45000076293945
2020-07-02,59.810001373291016
2020-07-06,60.540000915527344
2020-07-07,59.65999984741211
2020-07-08,60.13999938964844
2020-07-09,59.34000015258789
2020-07-10,60.189998626708984
2020-07-13,59.47999954223633
2020-07-14,60.36000061035156
2020-07-15,61.5099983215332
2020-07-16,61.34000015258789
2020-07-17,61.5
2020-07-20,61.709999084472656
2020-07-21,62.06999969482422
2020-07-22,62.4900016784668
2020-07-23,62.099998474121094
2020-07-24,61.58000183105469
2020-07-27,62.0
2020-07-28,61.529998779296875
2020-07-29,62.540000915527344
2020-07-30,62.220001220703125
2020-07-31,62.20000076293945
2020-08-03,62.75
2020-08-04,62.90999984741211
2020-08-05,63.43000030517578
2020-08-06,63.290000915527344
2020-08-07,63.560001373291016
2020-08-10,63.9900016784668
2020-08-11,63.709999084472656
2020-08-12,64.2699966430664
2020-08-13,64.13999938964844
2020-08-14,64.18000030517578
2020-08-17,64.31999969482422
2020-08-18,64.11000061035156
2020-08-19,63.84000015258789
2020-08-20,63.709999084472656
2020-08-21,63.58000183105469
2020-08-24,64.37999725341797
2020-08-25,64.5
2020-08-26,64.76000213623047
2020-08-27,64.98999786376953
2020-08-28,65.45999908447266
2020-08-31,65.2699966430664
2020-09-01,65.61000061035156
2020-09-02,66.62999725341797
2020-09-03,64.51000213623047
2020-09-04,64.12999725341797
2020-09-08,62.529998779296875
2020-09-09,63.54999923706055
2020-09-10,62.61000061035156
2020-09-11,62.72999954223633
2020-09-14,63.869998931884766
2020-09-15,64.02999877929688
2020-09-16,64.29000091552734
2020-09-17,63.790000915527344
2020-09-18,63.2599983215332
2020-09-21,62.13999938964844
2020-09-22,62.52000045776367
2020-09-23,61.11000061035156
2020-09-24,60.970001220703125
2020-09-25,62.099998474121094
2020-09-28,63.209999084472656
2020-09-29,62.93000030517578
2020-09-30,63.209999084472656
2020-10-01,63.599998474121094
2020-10-02,63.70000076293945
2020-10-05,64.88999938964844
2020-10-06,64.30000305175781
2020-10-07,65.44999694824219
2020-10-08,66.08000183105469
2020-10-09,66.38999938964844
2020-10-12,66.97000122070312
2020-10-13,66.81999969482422
2020-10-14,66.44999694824219
2020-10-15,66.69999694824219
2020-10-16,66.68000030517578
2020-10-19,65.91999816894531
2020-10-20,66.02999877929688
2020-10-21,65.69000244140625
2020-10-22,66.2699966430664
2020-10-23,66.68000030517578
2020-10-26,65.41000366210938
2020-10-27,64.97000122070312
2020-10-28,63.209999084472656
2020-10-29,63.7400016784668
2020-10-30,62.91999816894531
2020-11-02,63.869998931884766
2020-11-03,65.29000091552734
2020-11-04,66.04000091552734
2020-11-05,67.5199966430664
2020-11-06,67.55999755859375
2020-11-09,67.86000061035156
2020-11-10,67.94000244140625
2020-11-11,68.55000305175781
2020-11-12,67.8499984741211
2020-11-13,68.76000213623047
2020-11-16,69.68000030517578
2020-11-17,69.6500015258789
2020-11-18,68.91000366210938
2020-11-19,69.43000030517578
2020-11-20,69.31999969482422
2020-11-23,70.0999984741211
2020-11-24,70.95999908447266
2020-11-25,70.87000274658203
2020-11-27,71.19000244140625
2020-11-30,70.76000213623047
2020-12-01,71.23999786376953
2020-12-02,71.2300033569336
2020-12-03,71.56999969482422
2020-12-04,72.51000213623047
2020-12-07,72.36000061035156
2020-12-08,72.72000122070312
2020-12-09,72.16000366210938
2020-12-10,72.4800033569336
2020-12-11,72.20999908447266
2020-12-14,72.02999877929688
2020-12-15,72.9000015258789
2020-12-16,73.04000091552734
2020-12-17,73.66999816894531
2020-12-18,73.68000030517578
2020-12-21,73.37000274658203
2020-12-22,73.52999877929688
2020-12-23,73.69000244140625
2020-12-24,73.41999816894531
2020-12-28,72.95999908447266
2020-12-29,72.63999938964844
2020-12-30,73.05000305175781
2020-12-31,73.43000030517578
2021-01-04,72.33000183105469
2021-01-05,73.0999984741211
2021-01-06,74.41000366210938
2021-01-07,75.80999755859375
2021-01-08,76.01000213623047
2021-01-11,76.0999984741211
2021-01-12,76.80999755859375
2021-01-13,76.55999755859375
2021-01-14,76.76000213623047
2021-01-15,76.1500015258789
2021-01-19,76.69000244140625
2021-01-20,77.2699966430664
2021-01-21,76.94999694824219
2021-01-22,76.76000213623047
2021-01-25,76.69000244140625
2021-01-26,76.0
2021-01-27,74.04000091552734
2021-01-28,74.9800033569336
2021-01-29,73.87000274658203
2021-02-01,74.93000030517578
2021-02-02,76.11000061035156
2021-02-03,76.12999725341797
2021-02-04,77.04000091552734
2021-02-05,77.6500015258789
2021-02-08,78.37000274658203
2021-02-09,78.6500015258789
2021-02-10,78.81999969482422
2021-02-11,79.08999633789062
2021-02-12,79.76000213623047
2021-02-16,79.54000091552734
2021-02-17,79.2699966430664
2021-02-18,78.87999725341797
2021-02-19,79.43000030517578
2021-02-22,78.4800033569336
2021-02-23,78.5
2021-02-24,79.31999969482422
2021-02-25,77.2300033569336
2021-02-26,77.1500015258789
2021-03-01,79.08000183105469
2021-03-02,78.4800033569336
2021-03-03,77.31999969482422
2021-03-04,75.79000091552734
2021-03-05,77.33999633789062
2021-03-08,77.12999725341797
2021-03-09,78.11000061035156
2021-03-10,78.7300033569336
2021-03-11,79.79000091552734
2021-03-12,80.19000244140625
2021-03-15,80.80999755859375
2021-03-16,80.2300033569336
2021-03-17,80.51000213623047
2021-03-18,79.37999725341797
2021-03-19,79.56999969482422
2021-03-22,79.87999725341797
2021-03-23,78.8499984741211
2021-03-24,78.19999694824219
2021-03-25,78.81999969482422
2021-03-26,80.05999755859375
2021-03-29,79.44000244140625
2021-03-30,79.69000244140625
2021-03-31,80.08000183105469
2021-04-01,81.02999877929688
2021-04-05,81.68000030517578
2021-04-06,81.91999816894531
2021-04-07,81.66999816894531
2021-04-08,82.05999755859375
2021-04-09,82.45999908447266
2021-04-12,82.55999755859375
2021-04-13,82.73999786376953
2021-04-14,82.72000122070312
2021-04-15,83.4800033569336
2021-04-16,83.69999694824219
2021-04-19,83.12999725341797
2021-04-20,82.41999816894531
2021-04-21,83.48999786376953
2021-04-22,82.83999633789062
2021-04-23,83.91000366210938
2021-04-26,84.2699966430664
2021-04-27,84.43000030517578
2021-04-28,84.18000030517578
2021-04-29,84.56999969482422
2021-04-30,83.81999969482422
2021-05-03,83.97000122070312
2021-05-04,83.8499984741211
2021-05-05,83.83999633789062
2021-05-06,84.06999969482422
2021-05-07,85.01000213623047
2021-05-10,84.38999938964844
2021-05-11,83.55000305175781
2021-05-12,81.5
2021-05-13,82.62000274658203
2021-05-14,83.9800033569336
