,ULE
2020-03-03,13.569999694824219
2020-03-04,13.5
2020-03-05,13.699999809265137
2020-03-06,13.859999656677246
2020-03-09,14.260000228881836
2020-03-10,13.850000381469727
2020-03-11,13.819999694824219
2020-03-12,13.59000015258789
2020-03-13,13.369999885559082
2020-03-16,13.569999694824219
2020-03-17,13.149999618530273
2020-03-18,12.880000114440918
2020-03-19,12.34000015258789
2020-03-20,12.34000015258789
2020-03-23,12.390000343322754
2020-03-24,12.579999923706055
2020-03-25,12.819999694824219
2020-03-26,13.199999809265137
2020-03-27,13.430000305175781
2020-03-30,13.279999732971191
2020-03-31,13.149999618530273
2020-04-01,12.960000038146973
2020-04-02,12.75
2020-04-03,12.649999618530273
2020-04-06,12.59000015258789
2020-04-07,12.859999656677246
2020-04-08,12.729999542236328
2020-04-09,12.90999984741211
2020-04-13,12.880000114440918
2020-04-14,13.039999961853027
2020-04-15,12.84000015258789
2020-04-16,12.710000038146973
2020-04-17,12.760000228881836
2020-04-20,12.729999542236328
2020-04-21,12.739999771118164
2020-04-22,12.619999885559082
2020-04-23,12.529999732971191
2020-04-24,12.630000114440918
2020-04-27,12.640000343322754
2020-04-28,12.630000114440918
2020-04-29,12.75
2020-04-30,12.930000305175781
2020-05-01,12.979999542236328
2020-05-04,12.779999732971191
2020-05-05,12.670000076293945
2020-05-06,12.609999656677246
2020-05-07,12.630000114440918
2020-05-08,12.720000267028809
2020-05-11,12.65999984741211
2020-05-12,12.680000305175781
2020-05-13,12.579999923706055
2020-05-14,12.5600004196167
2020-05-15,12.59000015258789
2020-05-18,12.84000015258789
2020-05-19,12.859999656677246
2020-05-20,12.989999771118164
2020-05-21,12.899999618530273
2020-05-22,12.819999694824219
2020-05-26,12.989999771118164
2020-05-27,13.079999923706055
2020-05-28,13.229999542236328
2020-05-29,13.229999542236328
2020-06-01,13.329999923706055
2020-06-02,13.40999984741211
2020-06-03,13.670000076293945
2020-06-04,13.859999656677246
2020-06-05,13.720000267028809
2020-06-08,13.75
2020-06-09,13.850000381469727
2020-06-10,13.960000038146973
2020-06-11,13.729999542236328
2020-06-12,13.579999923706055
2020-06-15,13.779999732971191
2020-06-16,13.59000015258789
2020-06-17,13.569999694824219
2020-06-18,13.460000038146973
2020-06-19,13.40999984741211
2020-06-22,13.619999885559082
2020-06-23,13.739999771118164
2020-06-24,13.619999885559082
2020-06-25,13.550000190734863
2020-06-26,13.640000343322754
2020-06-29,13.569999694824219
2020-06-30,13.569999694824219
2020-07-01,13.600000381469727
2020-07-02,13.5600004196167
2020-07-06,13.739999771118164
2020-07-07,13.59000015258789
2020-07-08,13.8100004196167
2020-07-09,13.649999618530273
2020-07-10,13.710000038146973
2020-07-13,13.800000190734863
2020-07-14,14.039999961853027
2020-07-15,13.970000267028809
2020-07-16,13.899999618530273
2020-07-17,14.079999923706055
2020-07-20,14.039999961853027
2020-07-21,14.289999961853027
2020-07-22,14.460000038146973
2020-07-23,14.430000305175781
2020-07-24,14.5600004196167
2020-07-27,14.819999694824219
2020-07-28,14.729999542236328
2020-07-29,14.890000343322754
2020-07-30,15.050000190734863
2020-07-31,14.850000381469727
2020-08-03,14.8100004196167
2020-08-04,14.989999771118164
2020-08-05,15.119999885559082
2020-08-06,15.1899995803833
2020-08-07,14.979999542236328
2020-08-10,14.75
2020-08-11,14.789999961853027
2020-08-12,14.920000076293945
2020-08-13,14.899999618530273
2020-08-14,15.0
2020-08-17,15.09000015258789
2020-08-18,15.289999961853027
2020-08-19,14.989999771118164
2020-08-20,15.029999732971191
2020-08-21,14.819999694824219
2020-08-24,14.859999656677246
2020-08-25,14.930000305175781
2020-08-26,14.949999809265137
2020-08-27,15.020000457763672
2020-08-28,15.210000038146973
2020-08-31,15.279999732971191
2020-09-01,15.180000305175781
2020-09-02,14.970000267028809
2020-09-03,15.050000190734863
2020-09-04,14.949999809265137
2020-09-08,14.850000381469727
2020-09-09,14.899999618530273
2020-09-10,14.880000114440918
2020-09-11,15.0
2020-09-14,14.989999771118164
2020-09-15,14.9399995803833
2020-09-16,14.8100004196167
2020-09-17,14.949999809265137
2020-09-18,15.010000228881836
2020-09-21,14.710000038146973
2020-09-22,14.569999694824219
2020-09-23,14.4399995803833
2020-09-24,14.529999732971191
2020-09-25,14.4399995803833
2020-09-28,14.479999542236328
2020-09-29,14.699999809265137
2020-09-30,14.640000343322754
2020-10-01,14.710000038146973
2020-10-02,14.600000381469727
2020-10-05,14.829999923706055
2020-10-06,14.710000038146973
2020-10-07,14.770000457763672
2020-10-08,14.729999542236328
2020-10-09,14.899999618530273
2020-10-12,14.850000381469727
2020-10-13,14.710000038146973
2020-10-14,14.710000038146973
2020-10-15,14.569999694824219
2020-10-16,14.619999885559082
2020-10-19,14.739999771118164
2020-10-20,14.899999618530273
2020-10-21,14.970000267028809
2020-10-22,14.859999656677246
2020-10-23,14.920000076293945
2020-10-26,14.930000305175781
2020-10-27,14.829999923706055
2020-10-28,14.630000114440918
2020-10-29,14.520000457763672
2020-10-30,14.399999618530273
2020-11-02,14.369999885559082
2020-11-03,14.5
2020-11-04,14.59000015258789
2020-11-05,14.869999885559082
2020-11-06,15.0
2020-11-09,14.84000015258789
2020-11-10,14.789999961853027
2020-11-11,14.739999771118164
2020-11-12,14.8100004196167
2020-11-13,14.869999885559082
2020-11-16,14.9399995803833
2020-11-17,14.949999809265137
2020-11-18,14.920000076293945
2020-11-19,14.970000267028809
2020-11-20,14.90999984741211
2020-11-23,14.899999618530273
2020-11-24,15.079999923706055
2020-11-25,15.09000015258789
2020-11-27,15.170000076293945
2020-11-30,15.109999656677246
2020-12-01,15.5600004196167
2020-12-02,15.550000190734863
2020-12-03,15.720000267028809
2020-12-04,15.600000381469727
2020-12-07,15.579999923706055
2020-12-08,15.670000076293945
2020-12-09,15.489999771118164
2020-12-10,15.720000267028809
2020-12-11,15.579999923706055
2020-12-14,15.649999618530273
2020-12-15,15.680000305175781
2020-12-16,15.770000457763672
2020-12-17,15.970000267028809
2020-12-18,15.890000343322754
2020-12-21,15.850000381469727
2020-12-22,15.710000038146973
2020-12-23,15.770000457763672
2020-12-24,15.779999732971191
2020-12-28,15.699999809265137
2020-12-29,15.890000343322754
2020-12-30,16.010000228881836
2020-12-31,15.8100004196167
2021-01-04,15.869999885559082
2021-01-05,15.989999771118164
2021-01-06,16.09000015258789
2021-01-07,15.920000076293945
2021-01-08,15.800000190734863
2021-01-11,15.619999885559082
2021-01-12,15.729999542236328
2021-01-13,15.640000343322754
2021-01-14,15.600000381469727
2021-01-15,15.420000076293945
2021-01-19,15.529999732971191
2021-01-20,15.470000267028809
2021-01-21,15.670000076293945
2021-01-22,15.649999618530273
2021-01-25,15.5600004196167
2021-01-26,15.609999656677246
2021-01-27,15.449999809265137
2021-01-28,15.520000457763672
2021-01-29,15.5
2021-02-01,15.34000015258789
2021-02-02,15.300000190734863
2021-02-03,15.270000457763672
2021-02-04,15.09000015258789
2021-02-05,15.3100004196167
2021-02-08,15.3100004196167
2021-02-09,15.579999923706055
2021-02-10,15.479999542236328
2021-02-11,15.520000457763672
2021-02-12,15.449999809265137
2021-02-16,15.460000038146973
2021-02-17,15.279999732971191
2021-02-18,15.40999984741211
2021-02-19,15.460000038146973
2021-02-22,15.5600004196167
2021-02-23,15.539999961853027
2021-02-24,15.59000015258789
2021-02-25,15.59000015258789
2021-02-26,15.350000381469727
2021-03-01,15.270000457763672
2021-03-02,15.399999618530273
2021-03-03,15.329999923706055
2021-03-04,15.09000015258789
2021-03-05,14.970000267028809
2021-03-08,14.779999732971191
2021-03-09,14.920000076293945
2021-03-10,14.970000267028809
2021-03-11,15.119999885559082
2021-03-12,15.050000190734863
2021-03-15,15.0
2021-03-16,14.899999618530273
2021-03-17,15.100000381469727
2021-03-18,14.920000076293945
2021-03-19,14.970000267028809
2021-03-22,14.989999771118164
2021-03-23,14.779999732971191
2021-03-24,14.670000076293945
2021-03-25,14.579999923706055
2021-03-26,14.649999618530273
2021-03-29,14.5600004196167
2021-03-30,14.4399995803833
2021-03-31,14.470000267028809
2021-04-01,14.569999694824219
2021-04-05,14.680000305175781
2021-04-06,14.819999694824219
2021-04-07,14.800000190734863
2021-04-08,14.90999984741211
2021-04-09,14.890000343322754
2021-04-12,14.890000343322754
2021-04-13,15.0
2021-04-14,15.0600004196167
2021-04-15,15.029999732971191
2021-04-16,15.0600004196167
2021-04-19,15.199999809265137
2021-04-20,15.199999809265137
2021-04-21,15.1899995803833
2021-04-22,15.140000343322754
2021-04-23,15.350000381469727
2021-04-26,15.319999694824219
2021-04-27,15.319999694824219
2021-04-28,15.420000076293945
2021-04-29,15.420000076293945
2021-04-30,15.140000343322754
2021-05-03,15.229999542236328
2021-05-04,15.119999885559082
2021-05-05,15.079999923706055
2021-05-06,15.229999542236328
2021-05-07,15.5
2021-05-10,15.420000076293945
2021-05-11,15.449999809265137
2021-05-12,15.270000457763672
2021-05-13,15.279999732971191
2021-05-14,15.430000305175781
