,FORR
2013-01-04,26.860000610351562
2013-01-07,27.049999237060547
2013-01-08,26.889999389648438
2013-01-09,26.889999389648438
2013-01-10,26.780000686645508
2013-01-11,26.760000228881836
2013-01-14,26.59000015258789
2013-01-15,26.489999771118164
2013-01-16,26.15999984741211
2013-01-17,26.059999465942383
2013-01-18,25.950000762939453
2013-01-22,25.920000076293945
2013-01-23,26.489999771118164
2013-01-24,27.299999237060547
2013-01-25,27.600000381469727
2013-01-28,27.770000457763672
2013-01-29,28.0
2013-01-30,27.899999618530273
2013-01-31,28.270000457763672
2013-02-01,28.040000915527344
2013-02-04,27.760000228881836
2013-02-05,27.920000076293945
2013-02-06,28.149999618530273
2013-02-07,28.040000915527344
2013-02-08,28.110000610351562
2013-02-11,28.18000030517578
2013-02-12,28.200000762939453
2013-02-13,27.93000030517578
2013-02-14,26.90999984741211
2013-02-15,26.93000030517578
2013-02-19,27.309999465942383
2013-02-20,27.15999984741211
2013-02-21,27.360000610351562
2013-02-22,27.649999618530273
2013-02-25,27.459999084472656
2013-02-26,27.690000534057617
2013-02-27,27.700000762939453
2013-02-28,27.459999084472656
2013-03-01,27.549999237060547
2013-03-04,27.940000534057617
2013-03-05,28.56999969482422
2013-03-06,28.479999542236328
2013-03-07,29.0
2013-03-08,29.260000228881836
2013-03-11,29.309999465942383
2013-03-12,28.950000762939453
2013-03-13,29.31999969482422
2013-03-14,29.510000228881836
2013-03-15,29.649999618530273
2013-03-18,29.829999923706055
2013-03-19,30.239999771118164
2013-03-20,30.149999618530273
2013-03-21,29.56999969482422
2013-03-22,30.360000610351562
2013-03-25,30.709999084472656
2013-03-26,30.68000030517578
2013-03-27,30.850000381469727
2013-03-28,31.649999618530273
2013-04-01,34.619998931884766
2013-04-02,34.7400016784668
2013-04-03,34.72999954223633
2013-04-04,35.0
2013-04-05,34.86000061035156
2013-04-08,35.11000061035156
2013-04-09,34.91999816894531
2013-04-10,35.130001068115234
2013-04-11,35.15999984741211
2013-04-12,35.209999084472656
2013-04-15,35.099998474121094
2013-04-16,35.11000061035156
2013-04-17,35.099998474121094
2013-04-18,35.130001068115234
2013-04-19,35.16999816894531
2013-04-22,35.18000030517578
2013-04-23,35.36000061035156
2013-04-24,35.599998474121094
2013-04-25,35.75
2013-04-26,35.720001220703125
2013-04-29,35.849998474121094
2013-04-30,35.849998474121094
2013-05-01,35.58000183105469
2013-05-02,36.189998626708984
2013-05-03,37.0
2013-05-06,36.560001373291016
2013-05-07,36.150001525878906
2013-05-08,36.09000015258789
2013-05-09,36.20000076293945
2013-05-10,36.13999938964844
2013-05-13,35.86000061035156
2013-05-14,35.939998626708984
2013-05-15,36.0
2013-05-16,36.150001525878906
2013-05-17,36.58000183105469
2013-05-20,36.31999969482422
2013-05-21,36.290000915527344
2013-05-22,36.08000183105469
2013-05-23,35.689998626708984
2013-05-24,35.5
2013-05-28,35.93000030517578
2013-05-29,35.27000045776367
2013-05-30,36.36000061035156
2013-05-31,36.22999954223633
2013-06-03,36.18000030517578
2013-06-04,36.20000076293945
2013-06-05,36.0
2013-06-06,36.16999816894531
2013-06-07,36.560001373291016
2013-06-10,36.5099983215332
2013-06-11,36.20000076293945
2013-06-12,35.630001068115234
2013-06-13,36.02000045776367
2013-06-14,35.75
2013-06-17,36.040000915527344
2013-06-18,36.290000915527344
2013-06-19,36.18000030517578
2013-06-20,35.709999084472656
2013-06-21,36.66999816894531
2013-06-24,36.189998626708984
2013-06-25,36.70000076293945
2013-06-26,36.7599983215332
2013-06-27,37.02000045776367
2013-06-28,36.689998626708984
2013-07-01,37.40999984741211
2013-07-02,37.400001525878906
2013-07-03,37.68000030517578
2013-07-05,38.70000076293945
2013-07-08,39.47999954223633
2013-07-09,39.220001220703125
2013-07-10,38.41999816894531
2013-07-11,38.7400016784668
2013-07-12,38.540000915527344
2013-07-15,38.630001068115234
2013-07-16,38.5
2013-07-17,38.439998626708984
2013-07-18,38.650001525878906
2013-07-19,37.939998626708984
2013-07-22,38.2400016784668
2013-07-23,37.91999816894531
2013-07-24,37.439998626708984
2013-07-25,35.47999954223633
2013-07-26,35.2400016784668
2013-07-29,35.15999984741211
2013-07-30,35.11000061035156
2013-07-31,35.08000183105469
2013-08-01,35.689998626708984
2013-08-02,35.47999954223633
2013-08-05,35.099998474121094
2013-08-06,34.97999954223633
2013-08-07,34.709999084472656
2013-08-08,34.880001068115234
2013-08-09,34.959999084472656
2013-08-12,35.0
2013-08-13,35.04999923706055
2013-08-14,34.65999984741211
2013-08-15,34.18000030517578
2013-08-16,34.04999923706055
2013-08-19,33.630001068115234
2013-08-20,34.13999938964844
2013-08-21,32.810001373291016
2013-08-22,32.849998474121094
2013-08-23,32.900001525878906
2013-08-26,33.459999084472656
2013-08-27,33.15999984741211
2013-08-28,33.900001525878906
2013-08-29,34.0
2013-08-30,32.97999954223633
2013-09-03,32.7400016784668
2013-09-04,32.900001525878906
2013-09-05,32.68000030517578
2013-09-06,32.22999954223633
2013-09-09,33.20000076293945
2013-09-10,32.9900016784668
2013-09-11,33.369998931884766
2013-09-12,33.349998474121094
2013-09-13,33.70000076293945
2013-09-16,33.20000076293945
2013-09-17,33.9900016784668
2013-09-18,34.5
2013-09-19,34.45000076293945
2013-09-20,34.529998779296875
2013-09-23,35.36000061035156
2013-09-24,35.959999084472656
2013-09-25,35.970001220703125
2013-09-26,37.13999938964844
2013-09-27,37.29999923706055
2013-09-30,36.7400016784668
2013-10-01,36.84000015258789
2013-10-02,36.7599983215332
2013-10-03,36.41999816894531
2013-10-04,36.4900016784668
2013-10-07,36.959999084472656
2013-10-08,37.150001525878906
2013-10-09,36.84000015258789
2013-10-10,37.400001525878906
2013-10-11,38.279998779296875
2013-10-14,38.310001373291016
2013-10-15,37.900001525878906
2013-10-16,38.189998626708984
2013-10-17,38.04999923706055
2013-10-18,38.5099983215332
2013-10-21,38.2599983215332
2013-10-22,39.16999816894531
2013-10-23,39.88999938964844
2013-10-24,38.650001525878906
2013-10-25,38.47999954223633
2013-10-28,37.779998779296875
2013-10-29,38.029998779296875
2013-10-30,38.54999923706055
2013-10-31,38.810001373291016
2013-11-01,38.849998474121094
2013-11-04,38.08000183105469
2013-11-05,37.33000183105469
2013-11-06,37.27000045776367
2013-11-07,37.4900016784668
2013-11-08,38.40999984741211
2013-11-11,38.25
2013-11-12,38.34000015258789
2013-11-13,38.56999969482422
2013-11-14,37.970001220703125
2013-11-15,38.09000015258789
2013-11-18,37.5
2013-11-19,37.56999969482422
2013-11-20,38.029998779296875
2013-11-21,38.880001068115234
2013-11-22,39.02000045776367
2013-11-25,39.08000183105469
2013-11-26,38.88999938964844
2013-11-27,39.7400016784668
2013-11-29,39.97999954223633
2013-12-02,37.90999984741211
2013-12-03,37.7400016784668
2013-12-04,37.939998626708984
2013-12-05,37.900001525878906
2013-12-06,38.65999984741211
2013-12-09,38.470001220703125
2013-12-10,37.95000076293945
2013-12-11,37.34000015258789
2013-12-12,37.41999816894531
2013-12-13,37.63999938964844
2013-12-16,37.77000045776367
2013-12-17,37.40999984741211
2013-12-18,39.29999923706055
2013-12-19,38.02000045776367
2013-12-20,39.689998626708984
2013-12-23,39.709999084472656
2013-12-24,39.529998779296875
2013-12-26,39.279998779296875
2013-12-27,39.27000045776367
2013-12-30,38.619998931884766
2013-12-31,38.2599983215332
2014-01-02,37.58000183105469
2014-01-03,37.90999984741211
2014-01-06,37.369998931884766
2014-01-07,37.47999954223633
2014-01-08,37.970001220703125
2014-01-09,38.93000030517578
2014-01-10,39.540000915527344
2014-01-13,39.40999984741211
2014-01-14,39.41999816894531
2014-01-15,39.619998931884766
2014-01-16,38.849998474121094
2014-01-17,38.060001373291016
2014-01-21,38.65999984741211
2014-01-22,38.689998626708984
2014-01-23,39.150001525878906
2014-01-24,38.13999938964844
2014-01-27,38.349998474121094
2014-01-28,37.81999969482422
2014-01-29,37.720001220703125
2014-01-30,38.5
2014-01-31,37.540000915527344
2014-02-03,37.40999984741211
2014-02-04,37.130001068115234
2014-02-05,37.029998779296875
2014-02-06,36.45000076293945
2014-02-07,36.91999816894531
2014-02-10,36.650001525878906
2014-02-11,36.77000045776367
2014-02-12,35.36000061035156
2014-02-13,36.02000045776367
2014-02-14,35.41999816894531
2014-02-18,35.720001220703125
2014-02-19,35.470001220703125
2014-02-20,35.560001373291016
2014-02-21,35.689998626708984
2014-02-24,35.939998626708984
2014-02-25,35.9900016784668
2014-02-26,35.959999084472656
2014-02-27,36.25
2014-02-28,36.220001220703125
2014-03-03,35.939998626708984
2014-03-04,37.0099983215332
2014-03-05,36.93000030517578
2014-03-06,37.70000076293945
2014-03-07,38.939998626708984
2014-03-10,38.66999816894531
2014-03-11,38.72999954223633
2014-03-12,38.060001373291016
2014-03-13,37.86000061035156
2014-03-14,37.2599983215332
2014-03-17,37.220001220703125
2014-03-18,37.220001220703125
2014-03-19,36.650001525878906
2014-03-20,36.279998779296875
2014-03-21,36.47999954223633
2014-03-24,36.790000915527344
2014-03-25,36.59000015258789
2014-03-26,35.63999938964844
2014-03-27,35.220001220703125
2014-03-28,35.2599983215332
2014-03-31,35.849998474121094
2014-04-01,36.5
2014-04-02,36.599998474121094
2014-04-03,36.65999984741211
2014-04-04,35.77000045776367
2014-04-07,35.58000183105469
2014-04-08,35.83000183105469
2014-04-09,36.06999969482422
2014-04-10,35.16999816894531
2014-04-11,34.400001525878906
2014-04-14,34.790000915527344
2014-04-15,34.93000030517578
2014-04-16,35.0099983215332
2014-04-17,35.16999816894531
2014-04-21,35.290000915527344
2014-04-22,35.72999954223633
2014-04-23,35.779998779296875
2014-04-24,35.459999084472656
2014-04-25,34.9900016784668
2014-04-28,34.72999954223633
2014-04-29,34.900001525878906
2014-04-30,35.43000030517578
2014-05-01,36.0
2014-05-02,37.0099983215332
2014-05-05,37.11000061035156
2014-05-06,36.08000183105469
2014-05-07,35.91999816894531
2014-05-08,35.310001373291016
2014-05-09,36.20000076293945
2014-05-12,37.380001068115234
2014-05-13,37.040000915527344
2014-05-14,36.65999984741211
2014-05-15,35.90999984741211
2014-05-16,36.2599983215332
2014-05-19,36.81999969482422
2014-05-20,36.27000045776367
2014-05-21,36.2400016784668
2014-05-22,36.0099983215332
2014-05-23,36.939998626708984
2014-05-27,37.84000015258789
2014-05-28,37.83000183105469
2014-05-29,37.810001373291016
2014-05-30,37.81999969482422
2014-06-02,36.72999954223633
2014-06-03,36.209999084472656
2014-06-04,37.470001220703125
2014-06-05,38.54999923706055
2014-06-06,39.029998779296875
2014-06-09,39.08000183105469
2014-06-10,38.70000076293945
2014-06-11,38.619998931884766
2014-06-12,38.13999938964844
2014-06-13,37.97999954223633
2014-06-16,36.970001220703125
2014-06-17,37.2599983215332
2014-06-18,37.25
2014-06-19,37.220001220703125
2014-06-20,37.11000061035156
2014-06-23,37.099998474121094
2014-06-24,36.68000030517578
2014-06-25,37.150001525878906
2014-06-26,37.31999969482422
2014-06-27,37.900001525878906
2014-06-30,37.880001068115234
2014-07-01,38.7400016784668
2014-07-02,38.22999954223633
2014-07-03,39.08000183105469
2014-07-07,38.20000076293945
2014-07-08,38.36000061035156
2014-07-09,38.220001220703125
2014-07-10,37.70000076293945
2014-07-11,37.75
2014-07-14,37.93000030517578
2014-07-15,37.7599983215332
2014-07-16,38.209999084472656
2014-07-17,37.900001525878906
2014-07-18,38.93000030517578
2014-07-21,38.36000061035156
2014-07-22,38.45000076293945
2014-07-23,38.56999969482422
2014-07-24,38.22999954223633
2014-07-25,37.81999969482422
2014-07-28,38.41999816894531
2014-07-29,38.529998779296875
2014-07-30,38.849998474121094
2014-07-31,38.68000030517578
2014-08-01,38.43000030517578
2014-08-04,38.75
2014-08-05,39.15999984741211
2014-08-06,38.790000915527344
2014-08-07,37.869998931884766
2014-08-08,38.689998626708984
2014-08-11,38.689998626708984
2014-08-12,37.9900016784668
2014-08-13,38.43000030517578
2014-08-14,38.400001525878906
2014-08-15,38.43000030517578
2014-08-18,38.9900016784668
2014-08-19,39.25
2014-08-20,38.849998474121094
2014-08-21,38.84000015258789
2014-08-22,38.63999938964844
2014-08-25,38.459999084472656
2014-08-26,38.599998474121094
2014-08-27,38.65999984741211
2014-08-28,38.459999084472656
2014-08-29,38.86000061035156
2014-09-02,39.220001220703125
2014-09-03,39.189998626708984
2014-09-04,38.4900016784668
2014-09-05,38.41999816894531
2014-09-08,37.43000030517578
2014-09-09,37.16999816894531
2014-09-10,37.310001373291016
2014-09-11,37.54999923706055
2014-09-12,37.93000030517578
2014-09-15,37.869998931884766
2014-09-16,37.58000183105469
2014-09-17,37.77000045776367
2014-09-18,38.400001525878906
2014-09-19,38.45000076293945
2014-09-22,38.0099983215332
2014-09-23,37.619998931884766
2014-09-24,37.75
2014-09-25,37.36000061035156
2014-09-26,37.380001068115234
2014-09-29,37.56999969482422
2014-09-30,36.86000061035156
2014-10-01,37.02000045776367
2014-10-02,37.349998474121094
2014-10-03,37.849998474121094
2014-10-06,37.4900016784668
2014-10-07,37.459999084472656
2014-10-08,38.34000015258789
2014-10-09,37.439998626708984
2014-10-10,37.540000915527344
2014-10-13,38.439998626708984
2014-10-14,39.06999969482422
2014-10-15,39.61000061035156
2014-10-16,39.90999984741211
2014-10-17,39.7599983215332
2014-10-20,39.9900016784668
2014-10-21,40.119998931884766
2014-10-22,39.56999969482422
2014-10-23,39.90999984741211
2014-10-24,40.06999969482422
2014-10-27,40.02000045776367
2014-10-28,40.849998474121094
2014-10-29,41.189998626708984
2014-10-30,39.58000183105469
2014-10-31,40.279998779296875
2014-11-03,40.59000015258789
2014-11-04,40.68000030517578
2014-11-05,40.63999938964844
2014-11-06,41.16999816894531
2014-11-07,40.84000015258789
2014-11-10,40.70000076293945
2014-11-11,40.619998931884766
2014-11-12,41.150001525878906
2014-11-13,40.369998931884766
2014-11-14,39.97999954223633
2014-11-17,39.88999938964844
2014-11-18,40.13999938964844
2014-11-19,38.47999954223633
2014-11-20,38.5
2014-11-21,38.540000915527344
2014-11-24,39.56999969482422
2014-11-25,39.56999969482422
2014-11-26,40.16999816894531
2014-11-28,39.709999084472656
2014-12-01,39.09000015258789
2014-12-02,39.91999816894531
2014-12-03,40.310001373291016
2014-12-04,40.34000015258789
2014-12-05,40.75
2014-12-08,39.79999923706055
2014-12-09,40.65999984741211
2014-12-10,40.0
2014-12-11,40.400001525878906
2014-12-12,39.61000061035156
2014-12-15,39.68000030517578
2014-12-16,39.29999923706055
2014-12-17,40.2599983215332
2014-12-18,40.310001373291016
2014-12-19,39.22999954223633
2014-12-22,39.45000076293945
2014-12-23,39.22999954223633
2014-12-24,40.27000045776367
2014-12-26,40.13999938964844
2014-12-29,40.06999969482422
2014-12-30,40.15999984741211
2014-12-31,39.36000061035156
2015-01-02,38.880001068115234
2015-01-05,38.08000183105469
2015-01-06,37.38999938964844
2015-01-07,37.38999938964844
2015-01-08,37.09000015258789
2015-01-09,36.97999954223633
2015-01-12,36.900001525878906
2015-01-13,37.04999923706055
2015-01-14,36.869998931884766
2015-01-15,36.54999923706055
2015-01-16,36.7400016784668
2015-01-20,36.5
2015-01-21,36.34000015258789
2015-01-22,36.56999969482422
2015-01-23,36.880001068115234
2015-01-26,37.400001525878906
2015-01-27,37.15999984741211
2015-01-28,37.45000076293945
2015-01-29,38.119998931884766
2015-01-30,37.7400016784668
2015-02-02,37.4900016784668
2015-02-03,38.540000915527344
2015-02-04,39.04999923706055
2015-02-05,39.06999969482422
2015-02-06,38.689998626708984
2015-02-09,38.279998779296875
2015-02-10,37.5099983215332
2015-02-11,37.66999816894531
2015-02-12,37.61000061035156
2015-02-13,37.58000183105469
2015-02-17,37.290000915527344
2015-02-18,38.09000015258789
2015-02-19,38.36000061035156
2015-02-20,38.29999923706055
2015-02-23,38.900001525878906
2015-02-24,39.72999954223633
2015-02-25,38.65999984741211
2015-02-26,38.29999923706055
2015-02-27,37.619998931884766
2015-03-02,38.119998931884766
2015-03-03,37.959999084472656
2015-03-04,37.56999969482422
2015-03-05,37.790000915527344
2015-03-06,37.20000076293945
2015-03-09,37.869998931884766
2015-03-10,37.029998779296875
2015-03-11,37.369998931884766
2015-03-12,37.65999984741211
2015-03-13,37.439998626708984
2015-03-16,37.08000183105469
2015-03-17,36.56999969482422
2015-03-18,36.86000061035156
2015-03-19,36.880001068115234
2015-03-20,36.599998474121094
2015-03-23,37.5099983215332
2015-03-24,37.04999923706055
2015-03-25,35.939998626708984
2015-03-26,36.15999984741211
2015-03-27,36.189998626708984
2015-03-30,36.970001220703125
2015-03-31,36.779998779296875
2015-04-01,36.540000915527344
2015-04-02,36.38999938964844
2015-04-06,36.349998474121094
2015-04-07,36.2400016784668
2015-04-08,36.439998626708984
2015-04-09,37.0099983215332
2015-04-10,36.88999938964844
2015-04-13,36.43000030517578
2015-04-14,36.459999084472656
2015-04-15,36.720001220703125
2015-04-16,36.529998779296875
2015-04-17,35.9900016784668
2015-04-20,36.2400016784668
2015-04-21,36.20000076293945
2015-04-22,36.08000183105469
2015-04-23,35.93000030517578
2015-04-24,36.04999923706055
2015-04-27,35.91999816894531
2015-04-28,36.31999969482422
2015-04-29,36.0
2015-04-30,34.790000915527344
2015-05-01,34.369998931884766
2015-05-04,34.45000076293945
2015-05-05,33.779998779296875
2015-05-06,33.81999969482422
2015-05-07,33.869998931884766
2015-05-08,33.9900016784668
2015-05-11,33.650001525878906
2015-05-12,33.75
2015-05-13,33.7400016784668
2015-05-14,34.25
2015-05-15,34.20000076293945
2015-05-18,34.34000015258789
2015-05-19,34.220001220703125
2015-05-20,34.11000061035156
2015-05-21,34.04999923706055
2015-05-22,34.0
2015-05-26,34.060001373291016
2015-05-27,34.099998474121094
2015-05-28,34.209999084472656
2015-05-29,34.0099983215332
2015-06-01,34.540000915527344
2015-06-02,34.720001220703125
2015-06-03,35.63999938964844
2015-06-04,35.15999984741211
2015-06-05,35.4900016784668
2015-06-08,35.220001220703125
2015-06-09,35.130001068115234
2015-06-10,35.58000183105469
2015-06-11,35.459999084472656
2015-06-12,35.25
2015-06-15,35.0099983215332
2015-06-16,35.61000061035156
2015-06-17,35.34000015258789
2015-06-18,35.720001220703125
2015-06-19,35.7400016784668
2015-06-22,35.630001068115234
2015-06-23,35.75
2015-06-24,36.400001525878906
2015-06-25,36.79999923706055
2015-06-26,37.619998931884766
2015-06-29,36.47999954223633
2015-06-30,36.02000045776367
2015-07-01,36.66999816894531
2015-07-02,36.13999938964844
2015-07-06,36.130001068115234
2015-07-07,36.33000183105469
2015-07-08,35.849998474121094
2015-07-09,35.7400016784668
2015-07-10,36.61000061035156
2015-07-13,36.689998626708984
2015-07-14,36.2599983215332
2015-07-15,36.099998474121094
2015-07-16,36.369998931884766
2015-07-17,36.45000076293945
2015-07-20,36.04999923706055
2015-07-21,35.7400016784668
2015-07-22,35.72999954223633
2015-07-23,35.0
2015-07-24,34.22999954223633
2015-07-27,34.34000015258789
2015-07-28,34.060001373291016
2015-07-29,33.939998626708984
2015-07-30,32.2400016784668
2015-07-31,31.280000686645508
2015-08-03,33.15999984741211
2015-08-04,33.310001373291016
2015-08-05,33.38999938964844
2015-08-06,33.18000030517578
2015-08-07,32.36000061035156
2015-08-10,32.38999938964844
2015-08-11,32.38999938964844
2015-08-12,32.400001525878906
2015-08-13,31.860000610351562
2015-08-14,32.43000030517578
2015-08-17,32.2599983215332
2015-08-18,32.33000183105469
2015-08-19,32.43000030517578
2015-08-20,32.33000183105469
2015-08-21,32.209999084472656
2015-08-24,31.700000762939453
2015-08-25,31.5
2015-08-26,31.6299991607666
2015-08-27,32.130001068115234
2015-08-28,31.8799991607666
2015-08-31,31.610000610351562
2015-09-01,30.59000015258789
2015-09-02,31.079999923706055
2015-09-03,30.889999389648438
2015-09-04,30.8700008392334
2015-09-08,31.139999389648438
2015-09-09,30.65999984741211
2015-09-10,30.8700008392334
2015-09-11,30.989999771118164
2015-09-14,31.1200008392334
2015-09-15,31.209999084472656
2015-09-16,31.3799991607666
2015-09-17,31.549999237060547
2015-09-18,30.670000076293945
2015-09-21,31.579999923706055
2015-09-22,31.540000915527344
2015-09-23,31.56999969482422
2015-09-24,31.739999771118164
2015-09-25,32.08000183105469
2015-09-28,31.68000030517578
2015-09-29,31.43000030517578
2015-09-30,31.440000534057617
2015-10-01,30.93000030517578
2015-10-02,30.59000015258789
2015-10-05,31.190000534057617
2015-10-06,31.25
2015-10-07,31.059999465942383
2015-10-08,31.530000686645508
2015-10-09,31.469999313354492
2015-10-12,31.549999237060547
2015-10-13,31.540000915527344
2015-10-14,30.739999771118164
2015-10-15,31.799999237060547
2015-10-16,31.280000686645508
2015-10-19,31.25
2015-10-20,31.780000686645508
2015-10-21,31.059999465942383
2015-10-22,32.040000915527344
2015-10-23,32.27000045776367
2015-10-26,32.040000915527344
2015-10-27,31.739999771118164
2015-10-28,32.650001525878906
2015-10-29,32.790000915527344
2015-10-30,32.27000045776367
2015-11-02,32.33000183105469
2015-11-03,32.439998626708984
2015-11-04,31.75
2015-11-05,31.360000610351562
2015-11-06,31.34000015258789
2015-11-09,30.639999389648438
2015-11-10,31.8799991607666
2015-11-11,31.899999618530273
2015-11-12,31.610000610351562
2015-11-13,31.170000076293945
2015-11-16,30.979999542236328
2015-11-17,31.079999923706055
2015-11-18,31.149999618530273
2015-11-19,31.459999084472656
2015-11-20,31.899999618530273
2015-11-23,31.780000686645508
2015-11-24,32.5
2015-11-25,32.880001068115234
2015-11-27,32.95000076293945
2015-11-30,32.63999938964844
2015-12-01,32.619998931884766
2015-12-02,32.52000045776367
2015-12-03,32.029998779296875
2015-12-04,32.119998931884766
2015-12-07,31.690000534057617
2015-12-08,31.65999984741211
2015-12-09,31.200000762939453
2015-12-10,30.920000076293945
2015-12-11,29.56999969482422
2015-12-14,29.31999969482422
2015-12-15,29.549999237060547
2015-12-16,29.719999313354492
2015-12-17,29.549999237060547
2015-12-18,28.450000762939453
2015-12-21,28.40999984741211
2015-12-22,29.440000534057617
2015-12-23,29.389999389648438
2015-12-24,29.559999465942383
2015-12-28,29.5
2015-12-29,29.530000686645508
2015-12-30,29.309999465942383
2015-12-31,28.479999542236328
2016-01-04,28.270000457763672
2016-01-05,28.350000381469727
2016-01-06,28.389999389648438
2016-01-07,27.899999618530273
2016-01-08,27.90999984741211
2016-01-11,28.079999923706055
2016-01-12,28.0
2016-01-13,27.280000686645508
2016-01-14,28.15999984741211
2016-01-15,27.90999984741211
2016-01-19,27.770000457763672
2016-01-20,27.81999969482422
2016-01-21,28.09000015258789
2016-01-22,29.200000762939453
2016-01-25,29.06999969482422
2016-01-26,29.739999771118164
2016-01-27,29.3799991607666
2016-01-28,30.100000381469727
2016-01-29,31.969999313354492
2016-02-01,31.5
2016-02-02,30.8700008392334
2016-02-03,30.84000015258789
2016-02-04,30.34000015258789
2016-02-05,30.260000228881836
2016-02-08,30.549999237060547
2016-02-09,31.059999465942383
2016-02-10,30.229999542236328
2016-02-11,31.760000228881836
2016-02-12,30.799999237060547
2016-02-16,30.889999389648438
2016-02-17,30.969999313354492
2016-02-18,31.6299991607666
2016-02-19,32.09000015258789
2016-02-22,31.729999542236328
2016-02-23,31.649999618530273
2016-02-24,31.360000610351562
2016-02-25,31.59000015258789
2016-02-26,31.18000030517578
2016-02-29,31.1200008392334
2016-03-01,31.809999465942383
2016-03-02,31.760000228881836
2016-03-03,32.220001220703125
2016-03-04,32.29999923706055
2016-03-07,32.150001525878906
2016-03-08,31.790000915527344
2016-03-09,31.940000534057617
2016-03-10,31.450000762939453
2016-03-11,31.530000686645508
2016-03-14,31.75
2016-03-15,31.579999923706055
2016-03-16,31.8799991607666
2016-03-17,32.83000183105469
2016-03-18,32.7400016784668
2016-03-21,32.84000015258789
2016-03-22,32.869998931884766
2016-03-23,32.5
2016-03-24,33.04999923706055
2016-03-28,33.2400016784668
2016-03-29,33.939998626708984
2016-03-30,33.83000183105469
2016-03-31,33.61000061035156
2016-04-01,34.66999816894531
2016-04-04,34.529998779296875
2016-04-05,33.88999938964844
2016-04-06,33.61000061035156
2016-04-07,33.15999984741211
2016-04-08,33.09000015258789
2016-04-11,33.290000915527344
2016-04-12,33.2599983215332
2016-04-13,34.22999954223633
2016-04-14,34.189998626708984
2016-04-15,34.43000030517578
2016-04-18,34.02000045776367
2016-04-19,34.25
2016-04-20,34.439998626708984
2016-04-21,34.31999969482422
2016-04-22,34.77000045776367
2016-04-25,34.150001525878906
2016-04-26,34.41999816894531
2016-04-27,34.15999984741211
2016-04-28,32.93000030517578
2016-04-29,33.619998931884766
2016-05-02,33.790000915527344
2016-05-03,34.18000030517578
2016-05-04,35.13999938964844
2016-05-05,35.43000030517578
2016-05-06,35.650001525878906
2016-05-09,35.81999969482422
2016-05-10,36.2400016784668
2016-05-11,35.84000015258789
2016-05-12,35.91999816894531
2016-05-13,35.54999923706055
2016-05-16,35.75
2016-05-17,35.02000045776367
2016-05-18,35.779998779296875
2016-05-19,35.59000015258789
2016-05-20,36.220001220703125
2016-05-23,35.7599983215332
2016-05-24,37.15999984741211
2016-05-25,36.9900016784668
2016-05-26,36.93000030517578
2016-05-27,37.119998931884766
2016-05-31,36.810001373291016
2016-06-01,36.83000183105469
2016-06-02,37.369998931884766
2016-06-03,37.29999923706055
2016-06-06,37.34000015258789
2016-06-07,37.290000915527344
2016-06-08,37.529998779296875
2016-06-09,37.88999938964844
2016-06-10,37.630001068115234
2016-06-13,37.459999084472656
2016-06-14,37.869998931884766
2016-06-15,37.22999954223633
2016-06-16,37.529998779296875
2016-06-17,36.599998474121094
2016-06-20,37.939998626708984
2016-06-21,37.619998931884766
2016-06-22,37.560001373291016
2016-06-23,38.029998779296875
2016-06-24,36.4900016784668
2016-06-27,35.720001220703125
2016-06-28,35.650001525878906
2016-06-29,35.91999816894531
2016-06-30,36.86000061035156
2016-07-01,37.08000183105469
2016-07-05,36.75
2016-07-06,36.779998779296875
2016-07-07,36.720001220703125
2016-07-08,37.189998626708984
2016-07-11,37.34000015258789
2016-07-12,37.68000030517578
2016-07-13,37.91999816894531
2016-07-14,38.33000183105469
2016-07-15,38.40999984741211
2016-07-18,38.06999969482422
2016-07-19,37.779998779296875
2016-07-20,38.45000076293945
2016-07-21,38.119998931884766
2016-07-22,38.08000183105469
2016-07-25,38.09000015258789
2016-07-26,38.189998626708984
2016-07-27,38.310001373291016
2016-07-28,41.29999923706055
2016-07-29,40.93000030517578
2016-08-01,40.38999938964844
2016-08-02,39.81999969482422
2016-08-03,39.86000061035156
2016-08-04,39.849998474121094
2016-08-05,39.900001525878906
2016-08-08,39.720001220703125
2016-08-09,39.88999938964844
2016-08-10,39.689998626708984
2016-08-11,39.70000076293945
2016-08-12,39.599998474121094
2016-08-15,39.70000076293945
2016-08-16,39.68000030517578
2016-08-17,39.439998626708984
2016-08-18,39.959999084472656
2016-08-19,40.4900016784668
2016-08-22,40.29999923706055
2016-08-23,40.2599983215332
2016-08-24,40.52000045776367
2016-08-25,41.31999969482422
2016-08-26,41.310001373291016
2016-08-29,41.31999969482422
2016-08-30,41.56999969482422
2016-08-31,40.97999954223633
2016-09-01,40.75
2016-09-02,41.439998626708984
2016-09-06,41.130001068115234
2016-09-07,42.0
2016-09-08,41.84000015258789
2016-09-09,40.47999954223633
2016-09-12,40.68000030517578
2016-09-13,40.189998626708984
2016-09-14,40.18000030517578
2016-09-15,40.18000030517578
2016-09-16,39.9900016784668
2016-09-19,40.56999969482422
2016-09-20,40.5
2016-09-21,40.5
2016-09-22,40.5
2016-09-23,40.45000076293945
2016-09-26,39.54999923706055
2016-09-27,39.88999938964844
2016-09-28,39.900001525878906
2016-09-29,38.369998931884766
2016-09-30,38.900001525878906
2016-10-03,39.0
2016-10-04,38.7599983215332
2016-10-05,38.54999923706055
2016-10-06,38.5
