,FANH
2015-06-01,7.769999980926514
2015-06-02,7.989999771118164
2015-06-03,7.889999866485596
2015-06-04,7.829999923706055
2015-06-05,8.050000190734863
2015-06-08,8.850000381469727
2015-06-09,8.369999885559082
2015-06-10,9.369999885559082
2015-06-11,9.140000343322754
2015-06-12,9.539999961853027
2015-06-15,9.220000267028809
2015-06-16,9.100000381469727
2015-06-17,9.1899995803833
2015-06-18,9.3100004196167
2015-06-19,9.100000381469727
2015-06-22,9.4399995803833
2015-06-23,9.0
2015-06-24,9.130000114440918
2015-06-25,9.119999885559082
2015-06-26,9.140000343322754
2015-06-29,8.630000114440918
2015-06-30,8.829999923706055
2015-07-01,8.789999961853027
2015-07-02,8.359999656677246
2015-07-06,7.53000020980835
2015-07-07,6.550000190734863
2015-07-08,5.78000020980835
2015-07-09,6.619999885559082
2015-07-10,6.860000133514404
2015-07-13,6.78000020980835
2015-07-14,6.889999866485596
2015-07-15,6.650000095367432
2015-07-16,6.630000114440918
2015-07-17,6.639999866485596
2015-07-20,6.809999942779541
2015-07-21,7.630000114440918
2015-07-22,8.260000228881836
2015-07-23,8.84000015258789
2015-07-24,8.25
2015-07-27,7.590000152587891
2015-07-28,7.710000038146973
2015-07-29,8.640000343322754
2015-07-30,8.569999694824219
2015-07-31,8.050000190734863
2015-08-03,8.220000267028809
2015-08-04,8.550000190734863
2015-08-05,8.770000457763672
2015-08-06,8.90999984741211
2015-08-07,9.180000305175781
2015-08-10,9.470000267028809
2015-08-11,9.0600004196167
2015-08-12,8.729999542236328
2015-08-13,8.539999961853027
2015-08-14,8.5
2015-08-17,8.569999694824219
2015-08-18,8.390000343322754
2015-08-19,8.640000343322754
2015-08-20,8.380000114440918
2015-08-21,7.78000020980835
2015-08-24,7.019999980926514
2015-08-25,7.260000228881836
2015-08-26,7.429999828338623
2015-08-27,7.800000190734863
2015-08-28,7.809999942779541
2015-08-31,7.630000114440918
2015-09-01,7.539999961853027
2015-09-02,7.949999809265137
2015-09-03,7.860000133514404
2015-09-04,7.639999866485596
2015-09-08,7.909999847412109
2015-09-09,7.760000228881836
2015-09-10,7.800000190734863
2015-09-11,7.78000020980835
2015-09-14,7.820000171661377
2015-09-15,7.849999904632568
2015-09-16,7.949999809265137
2015-09-17,7.989999771118164
2015-09-18,7.710000038146973
2015-09-21,7.809999942779541
2015-09-22,7.900000095367432
2015-09-23,7.659999847412109
2015-09-24,7.800000190734863
2015-09-25,7.75
2015-09-28,7.46999979019165
2015-09-29,7.559999942779541
2015-09-30,7.650000095367432
2015-10-01,7.699999809265137
2015-10-02,7.860000133514404
2015-10-05,7.949999809265137
2015-10-06,7.860000133514404
2015-10-07,7.980000019073486
2015-10-08,8.300000190734863
2015-10-09,8.699999809265137
2015-10-12,8.779999732971191
2015-10-13,8.770000457763672
2015-10-14,8.8100004196167
2015-10-15,9.210000038146973
2015-10-16,8.880000114440918
2015-10-19,8.640000343322754
2015-10-20,8.460000038146973
2015-10-21,8.289999961853027
2015-10-22,8.489999771118164
2015-10-23,8.899999618530273
2015-10-26,8.880000114440918
2015-10-27,8.850000381469727
2015-10-28,9.15999984741211
2015-10-29,9.0
2015-10-30,9.09000015258789
2015-11-02,9.140000343322754
2015-11-03,9.0600004196167
2015-11-04,9.489999771118164
2015-11-05,9.4399995803833
2015-11-06,9.649999618530273
2015-11-09,9.720000267028809
2015-11-10,9.460000038146973
2015-11-11,9.5
2015-11-12,9.699999809265137
2015-11-13,9.470000267028809
2015-11-16,9.5
2015-11-17,9.710000038146973
2015-11-18,9.800000190734863
2015-11-19,9.949999809265137
2015-11-20,10.170000076293945
2015-11-23,9.779999732971191
2015-11-24,9.699999809265137
2015-11-25,9.210000038146973
2015-11-27,9.15999984741211
2015-11-30,9.050000190734863
2015-12-01,9.15999984741211
2015-12-02,9.069999694824219
2015-12-03,8.989999771118164
2015-12-04,9.130000114440918
2015-12-07,9.130000114440918
2015-12-08,9.220000267028809
2015-12-09,8.859999656677246
2015-12-10,8.670000076293945
2015-12-11,8.479999542236328
2015-12-14,8.5600004196167
2015-12-15,8.680000305175781
2015-12-16,8.75
2015-12-17,8.75
2015-12-18,9.010000228881836
2015-12-21,9.199999809265137
2015-12-22,9.350000381469727
2015-12-23,9.3100004196167
2015-12-24,9.119999885559082
2015-12-28,9.239999771118164
2015-12-29,9.1899995803833
2015-12-30,9.1899995803833
2015-12-31,9.279999732971191
2016-01-04,9.270000457763672
2016-01-05,9.25
2016-01-06,8.739999771118164
2016-01-07,8.239999771118164
2016-01-08,8.220000267028809
2016-01-11,7.920000076293945
2016-01-12,8.010000228881836
2016-01-13,7.849999904632568
2016-01-14,7.980000019073486
2016-01-15,7.679999828338623
2016-01-19,7.46999979019165
2016-01-20,7.309999942779541
2016-01-21,7.0
2016-01-22,6.96999979019165
2016-01-25,6.849999904632568
2016-01-26,6.659999847412109
2016-01-27,7.760000228881836
2016-01-28,7.329999923706055
2016-01-29,7.480000019073486
2016-02-01,7.139999866485596
2016-02-02,6.940000057220459
2016-02-03,6.980000019073486
2016-02-04,7.070000171661377
2016-02-05,7.070000171661377
2016-02-08,6.980000019073486
2016-02-09,6.820000171661377
2016-02-10,6.699999809265137
2016-02-11,6.599999904632568
2016-02-12,6.860000133514404
2016-02-16,6.949999809265137
2016-02-17,7.0
2016-02-18,7.070000171661377
2016-02-19,7.010000228881836
2016-02-22,7.170000076293945
2016-02-23,7.079999923706055
2016-02-24,7.039999961853027
2016-02-25,7.019999980926514
2016-02-26,7.119999885559082
2016-02-29,7.21999979019165
2016-03-01,7.170000076293945
2016-03-02,7.070000171661377
2016-03-03,7.239999771118164
2016-03-04,7.349999904632568
2016-03-07,7.460000038146973
2016-03-08,7.269999980926514
2016-03-09,7.639999866485596
2016-03-10,7.300000190734863
2016-03-11,7.789999961853027
2016-03-14,7.809999942779541
2016-03-15,7.630000114440918
2016-03-16,7.369999885559082
2016-03-17,8.100000381469727
2016-03-18,7.28000020980835
2016-03-21,7.71999979019165
2016-03-22,7.800000190734863
2016-03-23,7.519999980926514
2016-03-24,7.730000019073486
2016-03-28,7.619999885559082
2016-03-29,7.739999771118164
2016-03-30,7.78000020980835
2016-03-31,8.020000457763672
2016-04-01,8.050000190734863
2016-04-04,8.029999732971191
2016-04-05,8.0600004196167
2016-04-06,8.09000015258789
2016-04-07,8.319999694824219
2016-04-08,8.390000343322754
2016-04-11,8.210000038146973
2016-04-12,8.420000076293945
2016-04-13,8.430000305175781
2016-04-14,8.420000076293945
2016-04-15,8.170000076293945
2016-04-18,8.079999923706055
2016-04-19,7.900000095367432
2016-04-20,7.739999771118164
2016-04-21,7.699999809265137
2016-04-22,7.019999980926514
2016-04-25,7.429999828338623
2016-04-26,7.519999980926514
2016-04-27,7.53000020980835
2016-04-28,7.659999847412109
2016-04-29,7.809999942779541
2016-05-02,7.75
2016-05-03,7.590000152587891
2016-05-04,7.78000020980835
2016-05-05,7.900000095367432
2016-05-06,7.510000228881836
2016-05-09,7.889999866485596
2016-05-10,7.590000152587891
2016-05-11,7.860000133514404
2016-05-12,7.739999771118164
2016-05-13,7.800000190734863
2016-05-16,7.539999961853027
2016-05-17,7.320000171661377
2016-05-18,7.099999904632568
2016-05-19,7.099999904632568
2016-05-20,7.199999809265137
2016-05-23,7.230000019073486
2016-05-24,7.340000152587891
2016-05-25,7.199999809265137
2016-05-26,7.25
2016-05-27,7.130000114440918
2016-05-31,6.900000095367432
2016-06-01,6.800000190734863
2016-06-02,6.510000228881836
2016-06-03,6.539999961853027
2016-06-06,6.679999828338623
2016-06-07,6.840000152587891
2016-06-08,6.889999866485596
2016-06-09,6.840000152587891
2016-06-10,6.909999847412109
2016-06-13,6.920000076293945
2016-06-14,6.820000171661377
2016-06-15,6.699999809265137
2016-06-16,6.679999828338623
2016-06-17,6.760000228881836
2016-06-20,6.800000190734863
2016-06-21,7.150000095367432
2016-06-22,7.239999771118164
2016-06-23,7.190000057220459
2016-06-24,7.0
2016-06-27,6.900000095367432
2016-06-28,6.909999847412109
2016-06-29,7.159999847412109
2016-06-30,7.110000133514404
2016-07-01,7.329999923706055
2016-07-05,7.239999771118164
2016-07-06,7.21999979019165
2016-07-07,7.309999942779541
2016-07-08,7.349999904632568
2016-07-11,7.449999809265137
2016-07-12,7.800000190734863
2016-07-13,7.690000057220459
2016-07-14,7.5
2016-07-15,7.400000095367432
2016-07-18,7.309999942779541
2016-07-19,7.380000114440918
2016-07-20,7.449999809265137
2016-07-21,8.050000190734863
2016-07-22,7.989999771118164
2016-07-25,8.15999984741211
2016-07-26,8.3100004196167
2016-07-27,8.300000190734863
2016-07-28,8.300000190734863
2016-07-29,8.479999542236328
2016-08-01,8.359999656677246
2016-08-02,8.329999923706055
2016-08-03,8.430000305175781
2016-08-04,8.569999694824219
2016-08-05,8.890000343322754
2016-08-08,8.579999923706055
2016-08-09,8.5
2016-08-10,8.399999618530273
2016-08-11,8.609999656677246
2016-08-12,8.579999923706055
2016-08-15,8.569999694824219
2016-08-16,8.489999771118164
2016-08-17,8.5
2016-08-18,8.430000305175781
2016-08-19,8.359999656677246
2016-08-22,8.300000190734863
2016-08-23,8.239999771118164
2016-08-24,8.069999694824219
2016-08-25,8.149999618530273
2016-08-26,8.020000457763672
2016-08-29,8.029999732971191
2016-08-30,8.220000267028809
2016-08-31,8.25
2016-09-01,8.380000114440918
2016-09-02,8.600000381469727
2016-09-06,8.489999771118164
2016-09-07,8.270000457763672
2016-09-08,8.380000114440918
2016-09-09,8.050000190734863
2016-09-12,8.289999961853027
2016-09-13,8.140000343322754
2016-09-14,8.020000457763672
2016-09-15,8.100000381469727
2016-09-16,8.289999961853027
2016-09-19,8.100000381469727
2016-09-20,8.010000228881836
2016-09-21,8.1899995803833
2016-09-22,8.140000343322754
2016-09-23,8.210000038146973
2016-09-26,8.050000190734863
2016-09-27,8.09000015258789
2016-09-28,8.149999618530273
2016-09-29,7.949999809265137
2016-09-30,7.699999809265137
2016-10-03,8.229999542236328
2016-10-04,8.220000267028809
2016-10-05,8.149999618530273
2016-10-06,8.130000114440918
2016-10-07,7.869999885559082
2016-10-10,7.760000228881836
2016-10-11,7.96999979019165
2016-10-12,8.210000038146973
2016-10-13,8.130000114440918
2016-10-14,8.020000457763672
2016-10-17,7.929999828338623
2016-10-18,7.949999809265137
2016-10-19,8.069999694824219
2016-10-20,8.010000228881836
2016-10-21,8.020000457763672
2016-10-24,8.199999809265137
2016-10-25,8.039999961853027
2016-10-26,8.149999618530273
2016-10-27,8.300000190734863
2016-10-28,8.050000190734863
2016-10-31,8.1899995803833
2016-11-01,8.119999885559082
2016-11-02,8.050000190734863
2016-11-03,8.130000114440918
2016-11-04,8.319999694824219
2016-11-07,8.25
2016-11-08,8.180000305175781
2016-11-09,8.510000228881836
2016-11-10,8.75
2016-11-11,8.829999923706055
2016-11-14,8.59000015258789
2016-11-15,8.539999961853027
2016-11-16,8.4399995803833
2016-11-17,8.579999923706055
2016-11-18,8.539999961853027
2016-11-21,8.630000114440918
2016-11-22,8.729999542236328
2016-11-23,8.869999885559082
2016-11-25,8.880000114440918
2016-11-28,9.170000076293945
2016-11-29,9.40999984741211
2016-11-30,9.5
2016-12-01,9.039999961853027
2016-12-02,9.029999732971191
2016-12-05,8.9399995803833
2016-12-06,8.899999618530273
2016-12-07,9.300000190734863
2016-12-08,10.149999618530273
2016-12-09,9.0
2016-12-12,8.90999984741211
2016-12-13,8.850000381469727
2016-12-14,8.680000305175781
2016-12-15,8.510000228881836
2016-12-16,8.529999732971191
2016-12-19,8.329999923706055
2016-12-20,8.510000228881836
2016-12-21,8.550000190734863
2016-12-22,8.229999542236328
2016-12-23,8.319999694824219
2016-12-27,8.460000038146973
2016-12-28,8.350000381469727
2016-12-29,8.279999732971191
2016-12-30,8.279999732971191
2017-01-03,8.800000190734863
2017-01-04,8.6899995803833
2017-01-05,8.520000457763672
2017-01-06,8.649999618530273
2017-01-09,8.729999542236328
2017-01-10,8.649999618530273
2017-01-11,8.359999656677246
2017-01-12,8.399999618530273
2017-01-13,8.420000076293945
2017-01-17,8.739999771118164
2017-01-18,8.779999732971191
2017-01-19,8.949999809265137
2017-01-20,8.699999809265137
2017-01-23,8.350000381469727
2017-01-24,8.279999732971191
2017-01-25,8.34000015258789
2017-01-26,8.479999542236328
2017-01-27,8.470000267028809
2017-01-30,8.319999694824219
2017-01-31,8.529999732971191
2017-02-01,8.640000343322754
2017-02-02,8.609999656677246
2017-02-03,8.600000381469727
2017-02-06,8.470000267028809
2017-02-07,8.539999961853027
2017-02-08,8.680000305175781
2017-02-09,8.6899995803833
2017-02-10,8.930000305175781
2017-02-13,9.130000114440918
2017-02-14,8.979999542236328
2017-02-15,8.989999771118164
2017-02-16,9.0
2017-02-17,9.239999771118164
2017-02-21,9.180000305175781
2017-02-22,9.420000076293945
2017-02-23,9.529999732971191
2017-02-24,9.609999656677246
2017-02-27,9.300000190734863
2017-02-28,9.140000343322754
2017-03-01,8.949999809265137
2017-03-02,7.880000114440918
2017-03-03,8.300000190734863
2017-03-06,8.079999923706055
2017-03-07,8.479999542236328
2017-03-08,8.510000228881836
2017-03-09,9.319999694824219
2017-03-10,9.0600004196167
2017-03-13,9.229999542236328
2017-03-14,9.119999885559082
2017-03-15,9.149999618530273
2017-03-16,8.970000267028809
2017-03-17,9.020000457763672
2017-03-20,8.930000305175781
2017-03-21,8.960000038146973
2017-03-22,8.869999885559082
2017-03-23,9.0600004196167
2017-03-24,8.970000267028809
2017-03-27,8.84000015258789
2017-03-28,9.039999961853027
2017-03-29,8.710000038146973
2017-03-30,8.680000305175781
2017-03-31,8.630000114440918
2017-04-03,8.529999732971191
2017-04-04,8.539999961853027
2017-04-05,8.579999923706055
2017-04-06,8.90999984741211
2017-04-07,8.880000114440918
2017-04-10,8.770000457763672
2017-04-11,8.819999694824219
2017-04-12,8.529999732971191
2017-04-13,9.0
2017-04-17,8.890000343322754
2017-04-18,8.710000038146973
2017-04-19,8.6899995803833
2017-04-20,8.670000076293945
2017-04-21,8.609999656677246
2017-04-24,8.729999542236328
2017-04-25,8.6899995803833
2017-04-26,8.59000015258789
2017-04-27,8.649999618530273
2017-04-28,8.460000038146973
2017-05-01,8.40999984741211
2017-05-02,7.690000057220459
2017-05-03,7.849999904632568
2017-05-04,8.09000015258789
2017-05-05,8.100000381469727
2017-05-08,7.920000076293945
2017-05-09,8.069999694824219
2017-05-10,8.210000038146973
2017-05-11,8.149999618530273
2017-05-12,7.949999809265137
2017-05-15,7.989999771118164
2017-05-16,8.380000114440918
2017-05-17,8.489999771118164
2017-05-18,8.760000228881836
2017-05-19,8.869999885559082
2017-05-22,8.399999618530273
2017-05-23,8.979999542236328
2017-05-24,8.9399995803833
2017-05-25,8.930000305175781
2017-05-26,9.020000457763672
2017-05-30,9.140000343322754
2017-05-31,9.180000305175781
2017-06-01,9.1899995803833
2017-06-02,9.170000076293945
2017-06-05,9.109999656677246
2017-06-06,8.9399995803833
2017-06-07,8.880000114440918
2017-06-08,8.880000114440918
2017-06-09,8.949999809265137
2017-06-12,8.819999694824219
2017-06-13,8.970000267028809
2017-06-14,8.930000305175781
2017-06-15,8.970000267028809
2017-06-16,8.979999542236328
2017-06-19,8.949999809265137
2017-06-20,8.819999694824219
2017-06-21,8.949999809265137
2017-06-22,8.949999809265137
2017-06-23,8.949999809265137
2017-06-26,8.949999809265137
2017-06-27,8.920000076293945
2017-06-28,8.789999961853027
2017-06-29,8.739999771118164
2017-06-30,8.5600004196167
2017-07-03,8.84000015258789
2017-07-05,8.8100004196167
2017-07-06,8.699999809265137
2017-07-07,8.65999984741211
2017-07-10,8.539999961853027
2017-07-11,8.59000015258789
2017-07-12,8.489999771118164
2017-07-13,8.819999694824219
2017-07-14,8.899999618530273
2017-07-17,8.899999618530273
2017-07-18,8.800000190734863
2017-07-19,8.899999618530273
2017-07-20,8.890000343322754
2017-07-21,9.0
2017-07-24,9.020000457763672
2017-07-25,9.0
2017-07-26,8.90999984741211
2017-07-27,8.720000267028809
2017-07-28,8.819999694824219
2017-07-31,8.829999923706055
2017-08-01,8.760000228881836
2017-08-02,8.649999618530273
2017-08-03,8.84000015258789
2017-08-04,8.800000190734863
2017-08-07,8.890000343322754
2017-08-08,8.949999809265137
2017-08-09,8.850000381469727
2017-08-10,8.770000457763672
2017-08-11,8.380000114440918
2017-08-14,8.449999809265137
2017-08-15,8.380000114440918
2017-08-16,8.5
2017-08-17,8.369999885559082
2017-08-18,8.520000457763672
2017-08-21,8.819999694824219
2017-08-22,8.680000305175781
2017-08-23,8.760000228881836
2017-08-24,8.6899995803833
2017-08-25,8.600000381469727
2017-08-28,8.710000038146973
2017-08-29,8.75
2017-08-30,8.779999732971191
2017-08-31,8.899999618530273
2017-09-01,9.039999961853027
2017-09-05,9.239999771118164
2017-09-06,9.289999961853027
2017-09-07,9.229999542236328
2017-09-08,9.300000190734863
2017-09-11,9.550000190734863
2017-09-12,9.920000076293945
2017-09-13,10.380000114440918
2017-09-14,10.350000381469727
2017-09-15,10.489999771118164
2017-09-18,12.079999923706055
2017-09-19,12.970000267028809
2017-09-20,13.479999542236328
2017-09-21,13.140000343322754
2017-09-22,12.970000267028809
2017-09-25,11.90999984741211
2017-09-26,12.300000190734863
2017-09-27,10.800000190734863
2017-09-28,12.109999656677246
2017-09-29,12.569999694824219
2017-10-02,12.529999732971191
2017-10-03,12.59000015258789
2017-10-04,13.300000190734863
2017-10-05,14.479999542236328
2017-10-06,15.010000228881836
2017-10-09,14.84000015258789
2017-10-10,15.3100004196167
2017-10-11,15.770000457763672
2017-10-12,15.699999809265137
2017-10-13,15.550000190734863
2017-10-16,15.8100004196167
2017-10-17,15.720000267028809
2017-10-18,15.9399995803833
2017-10-19,15.329999923706055
2017-10-20,15.850000381469727
2017-10-23,15.5
2017-10-24,15.520000457763672
2017-10-25,15.229999542236328
2017-10-26,15.130000114440918
2017-10-27,15.199999809265137
2017-10-30,14.800000190734863
2017-10-31,14.880000114440918
2017-11-01,15.260000228881836
2017-11-02,14.960000038146973
2017-11-03,15.180000305175781
2017-11-06,15.8100004196167
2017-11-07,17.760000228881836
2017-11-08,17.6299991607666
2017-11-09,17.579999923706055
2017-11-10,17.75
2017-11-13,17.65999984741211
2017-11-14,17.549999237060547
2017-11-15,18.399999618530273
2017-11-16,19.520000457763672
2017-11-17,20.780000686645508
2017-11-20,20.75
2017-11-21,23.100000381469727
2017-11-22,22.760000228881836
2017-11-24,22.889999389648438
2017-11-27,21.770000457763672
2017-11-28,21.969999313354492
2017-11-29,21.84000015258789
2017-11-30,21.540000915527344
2017-12-01,21.8700008392334
2017-12-04,21.90999984741211
2017-12-05,21.59000015258789
2017-12-06,21.8799991607666
2017-12-07,22.219999313354492
2017-12-08,24.56999969482422
2017-12-11,24.489999771118164
2017-12-12,22.829999923706055
2017-12-13,23.09000015258789
2017-12-14,22.479999542236328
2017-12-15,22.0
2017-12-18,21.979999542236328
2017-12-19,22.020000457763672
2017-12-20,21.700000762939453
2017-12-21,21.260000228881836
2017-12-22,21.1200008392334
2017-12-26,21.15999984741211
2017-12-27,21.34000015258789
2017-12-28,21.520000457763672
2017-12-29,21.6200008392334
2018-01-02,22.239999771118164
2018-01-03,23.059999465942383
2018-01-04,23.040000915527344
2018-01-05,23.540000915527344
2018-01-08,23.639999389648438
2018-01-09,23.350000381469727
2018-01-10,23.170000076293945
2018-01-11,23.799999237060547
2018-01-12,24.25
2018-01-16,26.260000228881836
2018-01-17,26.3700008392334
2018-01-18,28.850000381469727
2018-01-19,28.780000686645508
2018-01-22,30.40999984741211
2018-01-23,30.530000686645508
2018-01-24,30.309999465942383
2018-01-25,29.31999969482422
2018-01-26,29.280000686645508
2018-01-29,29.040000915527344
2018-01-30,28.43000030517578
2018-01-31,29.290000915527344
2018-02-01,29.770000457763672
2018-02-02,28.81999969482422
2018-02-05,27.100000381469727
2018-02-06,26.3799991607666
2018-02-07,26.940000534057617
2018-02-08,26.510000228881836
2018-02-09,25.729999542236328
2018-02-12,27.90999984741211
2018-02-13,28.049999237060547
2018-02-14,29.34000015258789
2018-02-15,30.700000762939453
2018-02-16,30.190000534057617
2018-02-20,31.649999618530273
2018-02-21,32.11000061035156
2018-02-22,29.959999084472656
2018-02-23,31.34000015258789
2018-02-26,33.5099983215332
2018-02-27,32.88999938964844
2018-02-28,33.400001525878906
2018-03-01,31.360000610351562
2018-03-02,31.450000762939453
2018-03-05,30.969999313354492
2018-03-06,33.130001068115234
2018-03-07,32.220001220703125
2018-03-08,32.22999954223633
2018-03-09,33.54999923706055
2018-03-12,32.40999984741211
2018-03-13,27.209999084472656
2018-03-14,28.309999465942383
2018-03-15,27.149999618530273
2018-03-16,26.5
2018-03-19,27.510000228881836
2018-03-20,29.209999084472656
2018-03-21,28.959999084472656
2018-03-22,28.209999084472656
2018-03-23,26.940000534057617
2018-03-26,27.610000610351562
2018-03-27,27.530000686645508
2018-03-28,27.549999237060547
2018-03-29,27.020000457763672
2018-04-02,26.170000076293945
2018-04-03,26.190000534057617
2018-04-04,26.190000534057617
2018-04-05,26.469999313354492
2018-04-06,25.770000457763672
2018-04-09,25.479999542236328
2018-04-10,25.860000610351562
2018-04-11,27.34000015258789
2018-04-12,26.600000381469727
2018-04-13,26.450000762939453
2018-04-16,26.8700008392334
2018-04-17,27.350000381469727
2018-04-18,27.5
2018-04-19,27.40999984741211
2018-04-20,26.940000534057617
2018-04-23,27.040000915527344
2018-04-24,27.139999389648438
2018-04-25,26.860000610351562
2018-04-26,27.040000915527344
2018-04-27,27.510000228881836
2018-04-30,27.450000762939453
2018-05-01,27.59000015258789
2018-05-02,27.790000915527344
2018-05-03,27.030000686645508
2018-05-04,27.18000030517578
2018-05-07,26.81999969482422
2018-05-08,26.059999465942383
2018-05-09,25.34000015258789
2018-05-10,26.010000228881836
2018-05-11,25.90999984741211
2018-05-14,26.209999084472656
2018-05-15,27.989999771118164
2018-05-16,29.979999542236328
2018-05-17,29.969999313354492
2018-05-18,27.90999984741211
2018-05-21,28.8700008392334
2018-05-22,28.440000534057617
2018-05-23,29.170000076293945
2018-05-24,29.530000686645508
2018-05-25,29.40999984741211
2018-05-29,28.649999618530273
2018-05-30,28.770000457763672
2018-05-31,28.969999313354492
2018-06-01,29.920000076293945
2018-06-04,30.0
2018-06-05,30.600000381469727
2018-06-06,31.110000610351562
2018-06-07,30.479999542236328
2018-06-08,35.7599983215332
2018-06-11,33.79999923706055
2018-06-12,34.2599983215332
2018-06-13,33.189998626708984
2018-06-14,36.83000183105469
2018-06-15,34.9900016784668
2018-06-18,36.34000015258789
2018-06-19,34.630001068115234
2018-06-20,34.619998931884766
2018-06-21,33.5
2018-06-22,35.22999954223633
2018-06-25,33.7400016784668
2018-06-26,32.689998626708984
2018-06-27,27.09000015258789
2018-06-28,28.100000381469727
2018-06-29,28.5
2018-07-02,27.920000076293945
2018-07-03,27.299999237060547
2018-07-05,26.959999084472656
2018-07-06,29.0
2018-07-09,30.56999969482422
2018-07-10,30.59000015258789
2018-07-11,31.0
2018-07-12,30.649999618530273
2018-07-13,30.959999084472656
2018-07-16,30.90999984741211
2018-07-17,31.260000228881836
2018-07-18,31.329999923706055
2018-07-19,30.889999389648438
2018-07-20,30.719999313354492
2018-07-23,31.0
2018-07-24,31.360000610351562
2018-07-25,31.530000686645508
2018-07-26,31.1200008392334
2018-07-27,30.719999313354492
2018-07-30,28.1200008392334
2018-07-31,27.110000610351562
2018-08-01,28.0
2018-08-02,27.420000076293945
2018-08-03,28.0
2018-08-06,27.65999984741211
2018-08-07,27.5
2018-08-08,28.34000015258789
2018-08-09,28.40999984741211
2018-08-10,28.579999923706055
2018-08-13,28.920000076293945
2018-08-14,27.0
2018-08-15,26.209999084472656
2018-08-16,25.459999084472656
2018-08-17,25.260000228881836
2018-08-20,25.540000915527344
2018-08-21,26.0
2018-08-22,25.389999389648438
2018-08-23,24.850000381469727
2018-08-24,26.149999618530273
2018-08-27,23.399999618530273
2018-08-28,23.200000762939453
2018-08-29,24.1299991607666
2018-08-30,23.399999618530273
2018-08-31,23.280000686645508
2018-09-04,24.0
2018-09-05,24.489999771118164
2018-09-06,24.8700008392334
2018-09-07,24.8799991607666
2018-09-10,25.469999313354492
2018-09-11,26.399999618530273
2018-09-12,27.399999618530273
2018-09-13,27.809999465942383
2018-09-14,25.270000457763672
2018-09-17,25.770000457763672
2018-09-18,26.56999969482422
2018-09-19,27.079999923706055
2018-09-20,27.889999389648438
2018-09-21,28.399999618530273
2018-09-24,27.530000686645508
2018-09-25,27.979999542236328
2018-09-26,28.030000686645508
2018-09-27,28.84000015258789
2018-09-28,27.020000457763672
2018-10-01,28.579999923706055
2018-10-02,27.0
2018-10-03,27.09000015258789
2018-10-04,27.25
2018-10-05,27.280000686645508
2018-10-08,27.18000030517578
2018-10-09,26.899999618530273
2018-10-10,26.75
2018-10-11,26.90999984741211
2018-10-12,28.010000228881836
2018-10-15,26.959999084472656
2018-10-16,27.860000610351562
2018-10-17,27.309999465942383
2018-10-18,27.149999618530273
2018-10-19,26.950000762939453
2018-10-22,28.100000381469727
2018-10-23,27.6299991607666
2018-10-24,26.829999923706055
2018-10-25,27.770000457763672
2018-10-26,27.920000076293945
2018-10-29,26.780000686645508
2018-10-30,25.899999618530273
2018-10-31,26.780000686645508
2018-11-01,27.100000381469727
2018-11-02,27.5
2018-11-05,27.1299991607666
2018-11-06,27.360000610351562
2018-11-07,28.6200008392334
2018-11-08,29.25
2018-11-09,27.969999313354492
2018-11-12,26.979999542236328
2018-11-13,27.260000228881836
2018-11-14,24.389999389648438
2018-11-15,24.280000686645508
2018-11-16,23.43000030517578
2018-11-19,23.09000015258789
2018-11-20,24.0
2018-11-21,26.170000076293945
2018-11-23,25.950000762939453
2018-11-26,25.030000686645508
2018-11-27,25.1299991607666
2018-11-28,25.8799991607666
2018-11-29,24.25
2018-11-30,24.459999084472656
2018-12-03,25.0
2018-12-04,23.110000610351562
2018-12-06,23.510000228881836
2018-12-07,22.809999465942383
2018-12-10,23.270000457763672
2018-12-11,22.90999984741211
2018-12-12,23.239999771118164
2018-12-13,22.6299991607666
2018-12-14,22.0
2018-12-17,21.260000228881836
2018-12-18,22.440000534057617
2018-12-19,21.969999313354492
2018-12-20,22.15999984741211
2018-12-21,21.6299991607666
2018-12-24,21.979999542236328
2018-12-26,21.56999969482422
2018-12-27,22.0
2018-12-28,22.690000534057617
2018-12-31,21.950000762939453
2019-01-02,22.670000076293945
2019-01-03,22.040000915527344
2019-01-04,22.770000457763672
2019-01-07,23.299999237060547
2019-01-08,22.68000030517578
2019-01-09,23.229999542236328
2019-01-10,23.1200008392334
2019-01-11,23.0
2019-01-14,22.5
2019-01-15,23.40999984741211
2019-01-16,22.950000762939453
2019-01-17,20.100000381469727
2019-01-18,23.010000228881836
2019-01-22,22.530000686645508
2019-01-23,23.889999389648438
2019-01-24,23.31999969482422
2019-01-25,24.049999237060547
2019-01-28,24.649999618530273
2019-01-29,24.010000228881836
2019-01-30,24.90999984741211
2019-01-31,25.809999465942383
2019-02-01,25.979999542236328
2019-02-04,25.889999389648438
2019-02-05,26.0
2019-02-06,26.549999237060547
2019-02-07,25.479999542236328
2019-02-08,25.729999542236328
2019-02-11,25.709999084472656
2019-02-12,25.8799991607666
2019-02-13,25.510000228881836
2019-02-14,26.3700008392334
2019-02-15,25.799999237060547
2019-02-19,25.65999984741211
2019-02-20,26.030000686645508
2019-02-21,25.700000762939453
2019-02-22,25.889999389648438
2019-02-25,25.8700008392334
2019-02-26,25.520000457763672
2019-02-27,25.18000030517578
2019-02-28,25.200000762939453
2019-03-01,25.09000015258789
2019-03-04,24.280000686645508
2019-03-05,24.299999237060547
2019-03-06,23.780000686645508
2019-03-07,23.1299991607666
