,AZN
2014-11-13,37.26499938964844
2014-11-14,36.42499923706055
2014-11-17,36.25
2014-11-18,36.9900016784668
2014-11-19,37.689998626708984
2014-11-20,37.10499954223633
2014-11-21,37.279998779296875
2014-11-24,37.040000915527344
2014-11-25,36.83000183105469
2014-11-26,36.95500183105469
2014-11-28,37.084999084472656
2014-12-01,36.96500015258789
2014-12-02,36.30500030517578
2014-12-03,36.90999984741211
2014-12-04,36.970001220703125
2014-12-05,36.86000061035156
2014-12-08,36.560001373291016
2014-12-09,36.01499938964844
2014-12-10,36.814998626708984
2014-12-11,36.79999923706055
2014-12-12,35.900001525878906
2014-12-15,34.869998931884766
2014-12-16,34.779998779296875
2014-12-17,35.095001220703125
2014-12-18,36.05500030517578
2014-12-19,35.845001220703125
2014-12-22,36.04499816894531
2014-12-23,35.09000015258789
2014-12-24,35.220001220703125
2014-12-26,35.45500183105469
2014-12-29,35.380001068115234
2014-12-30,35.345001220703125
2014-12-31,35.189998626708984
2015-01-02,35.20000076293945
2015-01-05,34.93000030517578
2015-01-06,34.08000183105469
2015-01-07,34.04499816894531
2015-01-08,34.53499984741211
2015-01-09,34.720001220703125
2015-01-12,35.39500045776367
2015-01-13,35.380001068115234
2015-01-14,35.630001068115234
2015-01-15,35.650001525878906
2015-01-16,36.025001525878906
2015-01-20,35.88999938964844
2015-01-21,35.53499984741211
2015-01-22,35.314998626708984
2015-01-23,35.345001220703125
2015-01-26,35.28499984741211
2015-01-27,35.94499969482422
2015-01-28,35.505001068115234
2015-01-29,35.94499969482422
2015-01-30,35.52000045776367
2015-02-02,35.30500030517578
2015-02-03,35.55500030517578
2015-02-04,35.529998779296875
2015-02-05,34.625
2015-02-06,33.845001220703125
2015-02-09,33.86000061035156
2015-02-10,34.125
2015-02-11,34.220001220703125
2015-02-12,34.880001068115234
2015-02-13,34.97999954223633
2015-02-17,34.80500030517578
2015-02-18,33.779998779296875
2015-02-19,33.970001220703125
2015-02-20,34.290000915527344
2015-02-23,34.650001525878906
2015-02-24,34.65999984741211
2015-02-25,34.834999084472656
2015-02-26,34.505001068115234
2015-02-27,34.45000076293945
2015-03-02,34.3650016784668
2015-03-03,34.13999938964844
2015-03-04,33.89500045776367
2015-03-05,34.09000015258789
2015-03-06,33.1349983215332
2015-03-09,33.084999084472656
2015-03-10,32.28499984741211
2015-03-11,32.220001220703125
2015-03-12,33.42499923706055
2015-03-13,33.67499923706055
2015-03-16,34.36000061035156
2015-03-17,34.3650016784668
2015-03-18,35.435001373291016
2015-03-19,35.45000076293945
2015-03-20,36.349998474121094
2015-03-23,36.11000061035156
2015-03-24,35.724998474121094
2015-03-25,35.255001068115234
2015-03-26,34.8849983215332
2015-03-27,35.03499984741211
2015-03-30,34.970001220703125
2015-03-31,34.21500015258789
2015-04-01,34.39500045776367
2015-04-02,34.400001525878906
2015-04-06,34.720001220703125
2015-04-07,34.80500030517578
2015-04-08,34.939998626708984
2015-04-09,35.08000183105469
2015-04-10,34.95500183105469
2015-04-13,34.41999816894531
2015-04-14,35.5099983215332
2015-04-15,35.95500183105469
2015-04-16,36.01499938964844
2015-04-17,35.65999984741211
2015-04-20,35.775001525878906
2015-04-21,36.349998474121094
2015-04-22,36.67499923706055
2015-04-23,36.564998626708984
2015-04-24,35.89500045776367
2015-04-27,35.380001068115234
2015-04-28,34.974998474121094
2015-04-29,34.38999938964844
2015-04-30,34.2400016784668
2015-05-01,33.939998626708984
2015-05-04,34.255001068115234
2015-05-05,33.66999816894531
2015-05-06,33.68000030517578
2015-05-07,33.63999938964844
2015-05-08,34.959999084472656
2015-05-11,35.08000183105469
2015-05-12,34.5099983215332
2015-05-13,34.67499923706055
2015-05-14,35.04999923706055
2015-05-15,34.64500045776367
2015-05-18,34.369998931884766
2015-05-19,34.31999969482422
2015-05-20,34.2599983215332
2015-05-21,34.93000030517578
2015-05-22,34.724998474121094
2015-05-26,33.84000015258789
2015-05-27,34.375
2015-05-28,34.45000076293945
2015-05-29,33.775001525878906
2015-06-01,33.52000045776367
2015-06-02,33.5
2015-06-03,33.79999923706055
2015-06-04,33.29499816894531
2015-06-05,33.5099983215332
2015-06-08,33.11000061035156
2015-06-09,32.689998626708984
2015-06-10,33.20000076293945
2015-06-11,33.21500015258789
2015-06-12,32.845001220703125
2015-06-15,32.494998931884766
2015-06-16,32.72999954223633
2015-06-17,32.97999954223633
2015-06-18,33.43000030517578
2015-06-19,33.349998474121094
2015-06-22,33.599998474121094
2015-06-23,33.79499816894531
2015-06-24,33.26499938964844
2015-06-25,32.93000030517578
2015-06-26,33.165000915527344
2015-06-29,32.16999816894531
2015-06-30,31.854999542236328
2015-07-01,32.31999969482422
2015-07-02,32.70500183105469
2015-07-06,32.560001373291016
2015-07-07,32.80500030517578
2015-07-08,32.165000915527344
2015-07-09,32.275001525878906
2015-07-10,33.224998474121094
2015-07-13,33.59000015258789
2015-07-14,33.91999816894531
2015-07-15,33.94499969482422
2015-07-16,33.790000915527344
2015-07-17,33.7599983215332
2015-07-20,33.92499923706055
2015-07-21,33.81999969482422
2015-07-22,33.61000061035156
2015-07-23,33.275001525878906
2015-07-24,32.880001068115234
2015-07-27,32.709999084472656
2015-07-28,32.810001373291016
2015-07-29,33.0099983215332
2015-07-30,33.7400016784668
2015-07-31,33.790000915527344
2015-08-03,33.939998626708984
2015-08-04,34.34000015258789
2015-08-05,34.540000915527344
2015-08-06,34.2400016784668
2015-08-07,33.689998626708984
2015-08-10,34.02000045776367
2015-08-11,34.04999923706055
2015-08-12,33.380001068115234
2015-08-13,33.43000030517578
2015-08-14,33.459999084472656
2015-08-17,33.61000061035156
2015-08-18,33.720001220703125
2015-08-19,33.349998474121094
2015-08-20,32.54999923706055
2015-08-21,31.6299991607666
2015-08-24,30.639999389648438
2015-08-25,30.280000686645508
2015-08-26,31.1299991607666
2015-08-27,31.610000610351562
2015-08-28,31.670000076293945
2015-08-31,31.280000686645508
2015-09-01,30.690000534057617
2015-09-02,31.68000030517578
2015-09-03,32.2400016784668
2015-09-04,31.700000762939453
2015-09-08,32.93000030517578
2015-09-09,32.400001525878906
2015-09-10,33.279998779296875
2015-09-11,33.29999923706055
2015-09-14,33.16999816894531
2015-09-15,33.459999084472656
2015-09-16,33.619998931884766
2015-09-17,33.810001373291016
2015-09-18,34.369998931884766
2015-09-21,33.540000915527344
2015-09-22,32.209999084472656
2015-09-23,32.29999923706055
2015-09-24,32.45000076293945
2015-09-25,32.36000061035156
2015-09-28,31.40999984741211
2015-09-29,31.280000686645508
2015-09-30,31.81999969482422
2015-10-01,31.790000915527344
2015-10-02,32.11000061035156
2015-10-05,32.380001068115234
2015-10-06,32.08000183105469
2015-10-07,31.920000076293945
2015-10-08,32.38999938964844
2015-10-09,32.22999954223633
2015-10-12,32.130001068115234
2015-10-13,31.299999237060547
2015-10-14,31.510000228881836
2015-10-15,32.2400016784668
2015-10-16,32.349998474121094
2015-10-19,32.20000076293945
2015-10-20,30.93000030517578
2015-10-21,30.469999313354492
2015-10-22,31.06999969482422
2015-10-23,31.360000610351562
2015-10-26,31.459999084472656
2015-10-27,31.360000610351562
2015-10-28,32.119998931884766
2015-10-29,32.2400016784668
2015-10-30,31.889999389648438
2015-11-02,32.290000915527344
2015-11-03,32.310001373291016
2015-11-04,32.130001068115234
2015-11-05,32.52000045776367
2015-11-06,32.09000015258789
2015-11-09,31.56999969482422
2015-11-10,31.719999313354492
2015-11-11,31.84000015258789
2015-11-12,30.850000381469727
2015-11-13,31.290000915527344
2015-11-16,32.779998779296875
2015-11-17,33.45000076293945
2015-11-18,33.689998626708984
2015-11-19,34.0099983215332
2015-11-20,34.08000183105469
2015-11-23,33.959999084472656
2015-11-24,33.939998626708984
2015-11-25,34.11000061035156
2015-11-27,34.04999923706055
2015-11-30,34.04999923706055
2015-12-01,34.77000045776367
2015-12-02,34.31999969482422
2015-12-03,33.56999969482422
2015-12-04,33.91999816894531
2015-12-07,33.9900016784668
2015-12-08,33.54999923706055
2015-12-09,33.459999084472656
2015-12-10,33.470001220703125
2015-12-11,33.25
2015-12-14,33.0
2015-12-15,33.2599983215332
2015-12-16,33.790000915527344
2015-12-17,33.36000061035156
2015-12-18,32.79999923706055
2015-12-21,32.939998626708984
2015-12-22,33.22999954223633
2015-12-23,33.959999084472656
2015-12-24,34.130001068115234
2015-12-28,34.09000015258789
2015-12-29,34.459999084472656
2015-12-30,34.4900016784668
2015-12-31,33.95000076293945
2016-01-04,33.400001525878906
2016-01-05,33.900001525878906
2016-01-06,33.34000015258789
2016-01-07,32.13999938964844
2016-01-08,31.770000457763672
2016-01-11,31.540000915527344
2016-01-12,31.700000762939453
2016-01-13,31.450000762939453
2016-01-14,31.809999465942383
2016-01-15,30.59000015258789
2016-01-19,30.81999969482422
2016-01-20,30.770000457763672
2016-01-21,30.690000534057617
2016-01-22,31.479999542236328
2016-01-25,31.549999237060547
2016-01-26,31.81999969482422
2016-01-27,31.56999969482422
2016-01-28,31.229999542236328
2016-01-29,32.220001220703125
2016-02-01,32.529998779296875
2016-02-02,32.29999923706055
2016-02-03,32.38999938964844
2016-02-04,30.469999313354492
2016-02-05,30.030000686645508
2016-02-08,28.690000534057617
2016-02-09,28.59000015258789
2016-02-10,29.040000915527344
2016-02-11,29.149999618530273
2016-02-12,29.65999984741211
2016-02-16,30.309999465942383
2016-02-17,30.059999465942383
2016-02-18,29.700000762939453
2016-02-19,29.559999465942383
2016-02-22,29.59000015258789
2016-02-23,29.309999465942383
2016-02-24,29.149999618530273
2016-02-25,29.639999389648438
2016-02-26,29.3700008392334
2016-02-29,28.670000076293945
2016-03-01,29.020000457763672
2016-03-02,29.010000228881836
2016-03-03,28.739999771118164
2016-03-04,28.8700008392334
2016-03-07,28.8700008392334
2016-03-08,28.959999084472656
2016-03-09,29.280000686645508
2016-03-10,29.0
2016-03-11,29.56999969482422
2016-03-14,29.350000381469727
2016-03-15,28.459999084472656
2016-03-16,28.639999389648438
2016-03-17,28.81999969482422
2016-03-18,28.479999542236328
2016-03-21,28.399999618530273
2016-03-22,28.170000076293945
2016-03-23,28.010000228881836
2016-03-24,28.0
2016-03-28,27.950000762939453
2016-03-29,28.530000686645508
2016-03-30,28.31999969482422
2016-03-31,28.15999984741211
2016-04-01,28.219999313354492
2016-04-04,28.559999465942383
2016-04-05,28.290000915527344
2016-04-06,29.790000915527344
2016-04-07,29.6299991607666
2016-04-08,29.450000762939453
2016-04-11,29.09000015258789
2016-04-12,29.170000076293945
2016-04-13,29.540000915527344
2016-04-14,29.639999389648438
2016-04-15,29.709999084472656
2016-04-18,30.200000762939453
2016-04-19,30.25
2016-04-20,30.170000076293945
2016-04-21,30.1299991607666
2016-04-22,30.100000381469727
2016-04-25,30.010000228881836
2016-04-26,29.600000381469727
2016-04-27,29.420000076293945
2016-04-28,29.270000457763672
2016-04-29,28.959999084472656
2016-05-02,29.280000686645508
2016-05-03,28.920000076293945
2016-05-04,28.260000228881836
2016-05-05,28.100000381469727
2016-05-06,27.959999084472656
2016-05-09,28.780000686645508
2016-05-10,28.940000534057617
2016-05-11,28.610000610351562
2016-05-12,28.389999389648438
2016-05-13,28.5
2016-05-16,28.790000915527344
2016-05-17,28.790000915527344
2016-05-18,28.850000381469727
2016-05-19,28.3799991607666
2016-05-20,28.690000534057617
2016-05-23,28.649999618530273
2016-05-24,29.479999542236328
2016-05-25,29.979999542236328
2016-05-26,29.950000762939453
2016-05-27,29.8799991607666
2016-05-31,29.700000762939453
2016-06-01,29.450000762939453
2016-06-02,29.670000076293945
2016-06-03,29.729999542236328
2016-06-06,29.8700008392334
2016-06-07,29.850000381469727
2016-06-08,29.639999389648438
2016-06-09,28.959999084472656
2016-06-10,27.969999313354492
2016-06-13,27.600000381469727
2016-06-14,27.260000228881836
2016-06-15,27.3700008392334
2016-06-16,27.6299991607666
2016-06-17,27.579999923706055
2016-06-20,28.420000076293945
2016-06-21,28.639999389648438
2016-06-22,28.700000762939453
2016-06-23,29.290000915527344
2016-06-24,27.860000610351562
2016-06-27,27.950000762939453
2016-06-28,29.09000015258789
2016-06-29,29.850000381469727
2016-06-30,30.190000534057617
2016-07-01,30.420000076293945
2016-07-05,30.149999618530273
2016-07-06,30.09000015258789
2016-07-07,30.110000610351562
2016-07-08,30.110000610351562
2016-07-11,29.969999313354492
2016-07-12,30.200000762939453
2016-07-13,30.15999984741211
2016-07-14,30.34000015258789
2016-07-15,30.239999771118164
2016-07-18,30.549999237060547
2016-07-19,30.299999237060547
2016-07-20,30.56999969482422
2016-07-21,30.530000686645508
2016-07-22,31.1299991607666
2016-07-25,31.149999618530273
2016-07-26,30.90999984741211
2016-07-27,31.540000915527344
2016-07-28,34.290000915527344
2016-07-29,34.13999938964844
2016-08-01,33.84000015258789
2016-08-02,34.209999084472656
2016-08-03,34.09000015258789
2016-08-04,34.29999923706055
2016-08-05,34.279998779296875
2016-08-08,34.5
2016-08-09,34.13999938964844
2016-08-10,33.54999923706055
2016-08-11,33.810001373291016
2016-08-12,33.540000915527344
2016-08-15,33.439998626708984
2016-08-16,33.54999923706055
2016-08-17,33.619998931884766
2016-08-18,33.56999969482422
2016-08-19,33.560001373291016
2016-08-22,33.849998474121094
2016-08-23,33.83000183105469
2016-08-24,33.5
2016-08-25,33.22999954223633
2016-08-26,33.04999923706055
2016-08-29,33.29999923706055
2016-08-30,33.209999084472656
2016-08-31,32.810001373291016
2016-09-01,32.599998474121094
2016-09-02,33.310001373291016
2016-09-06,33.09000015258789
2016-09-07,33.18000030517578
2016-09-08,33.040000915527344
2016-09-09,32.20000076293945
2016-09-12,33.2400016784668
2016-09-13,32.7400016784668
2016-09-14,33.099998474121094
2016-09-15,33.65999984741211
2016-09-16,33.81999969482422
2016-09-19,33.52000045776367
2016-09-20,33.650001525878906
2016-09-21,33.75
2016-09-22,34.279998779296875
2016-09-23,33.970001220703125
2016-09-26,33.54999923706055
2016-09-27,33.61000061035156
2016-09-28,33.81999969482422
2016-09-29,33.04999923706055
2016-09-30,32.86000061035156
2016-10-03,33.0
2016-10-04,32.56999969482422
2016-10-05,32.599998474121094
2016-10-06,32.2599983215332
2016-10-07,32.290000915527344
2016-10-10,32.060001373291016
2016-10-11,31.1200008392334
2016-10-12,30.799999237060547
2016-10-13,30.84000015258789
2016-10-14,30.59000015258789
2016-10-17,30.729999542236328
2016-10-18,31.270000457763672
2016-10-19,30.780000686645508
2016-10-20,31.0
2016-10-21,30.719999313354492
2016-10-24,30.079999923706055
2016-10-25,29.790000915527344
2016-10-26,29.59000015258789
2016-10-27,28.540000915527344
2016-10-28,28.600000381469727
2016-10-31,28.31999969482422
2016-11-01,27.989999771118164
2016-11-02,28.209999084472656
2016-11-03,27.739999771118164
2016-11-04,27.65999984741211
2016-11-07,27.889999389648438
2016-11-08,27.989999771118164
2016-11-09,28.950000762939453
2016-11-10,27.68000030517578
2016-11-11,27.979999542236328
2016-11-14,27.649999618530273
2016-11-15,27.6299991607666
2016-11-16,27.399999618530273
2016-11-17,27.350000381469727
2016-11-18,27.1200008392334
2016-11-21,27.34000015258789
2016-11-22,26.43000030517578
2016-11-23,26.3700008392334
2016-11-25,27.100000381469727
2016-11-28,26.729999542236328
2016-11-29,26.709999084472656
2016-11-30,26.139999389648438
2016-12-01,25.809999465942383
2016-12-02,25.889999389648438
2016-12-05,25.81999969482422
2016-12-06,26.010000228881836
2016-12-07,25.850000381469727
2016-12-08,26.270000457763672
2016-12-09,27.15999984741211
2016-12-12,26.940000534057617
2016-12-13,27.700000762939453
2016-12-14,27.290000915527344
2016-12-15,27.700000762939453
2016-12-16,27.860000610351562
2016-12-19,26.950000762939453
2016-12-20,27.020000457763672
2016-12-21,27.059999465942383
2016-12-22,27.18000030517578
2016-12-23,27.309999465942383
2016-12-27,27.260000228881836
2016-12-28,27.209999084472656
2016-12-29,27.360000610351562
2016-12-30,27.31999969482422
2017-01-03,27.709999084472656
2017-01-04,27.93000030517578
2017-01-05,28.690000534057617
2017-01-06,28.43000030517578
2017-01-09,28.530000686645508
2017-01-10,28.75
2017-01-11,28.18000030517578
2017-01-12,28.239999771118164
2017-01-13,28.579999923706055
2017-01-17,28.469999313354492
2017-01-18,28.5
2017-01-19,27.90999984741211
2017-01-20,27.06999969482422
2017-01-23,27.100000381469727
2017-01-24,26.989999771118164
2017-01-25,27.290000915527344
2017-01-26,26.719999313354492
2017-01-27,27.049999237060547
2017-01-30,27.09000015258789
2017-01-31,27.229999542236328
2017-02-01,27.760000228881836
2017-02-02,27.559999465942383
2017-02-03,27.920000076293945
2017-02-06,28.09000015258789
2017-02-07,28.260000228881836
2017-02-08,28.6200008392334
2017-02-09,29.299999237060547
2017-02-10,29.530000686645508
2017-02-13,29.639999389648438
2017-02-14,29.59000015258789
2017-02-15,28.84000015258789
2017-02-16,28.760000228881836
2017-02-17,29.15999984741211
2017-02-21,29.010000228881836
2017-02-22,28.920000076293945
2017-02-23,29.510000228881836
2017-02-24,29.350000381469727
2017-02-27,29.3700008392334
2017-02-28,29.260000228881836
2017-03-01,29.31999969482422
2017-03-02,29.600000381469727
2017-03-03,29.920000076293945
2017-03-06,29.6200008392334
2017-03-07,29.5
2017-03-08,29.40999984741211
2017-03-09,29.559999465942383
2017-03-10,29.549999237060547
2017-03-13,30.06999969482422
2017-03-14,30.299999237060547
2017-03-15,30.209999084472656
2017-03-16,30.520000457763672
2017-03-17,30.690000534057617
2017-03-20,30.700000762939453
2017-03-21,30.3700008392334
2017-03-22,30.979999542236328
2017-03-23,31.299999237060547
2017-03-24,31.309999465942383
2017-03-27,31.799999237060547
2017-03-28,31.329999923706055
2017-03-29,31.290000915527344
2017-03-30,31.170000076293945
2017-03-31,31.139999389648438
2017-04-03,31.139999389648438
2017-04-04,31.280000686645508
2017-04-05,30.459999084472656
2017-04-06,30.440000534057617
2017-04-07,30.299999237060547
2017-04-10,29.899999618530273
2017-04-11,30.18000030517578
2017-04-12,30.139999389648438
2017-04-13,30.139999389648438
2017-04-17,30.149999618530273
2017-04-18,29.760000228881836
2017-04-19,29.770000457763672
2017-04-20,29.899999618530273
2017-04-21,29.760000228881836
2017-04-24,30.239999771118164
2017-04-25,30.489999771118164
2017-04-26,30.579999923706055
2017-04-27,30.860000610351562
2017-04-28,30.25
2017-05-01,30.270000457763672
2017-05-02,30.700000762939453
2017-05-03,30.5
2017-05-04,30.6299991607666
2017-05-05,30.459999084472656
2017-05-08,30.229999542236328
2017-05-09,30.899999618530273
2017-05-10,31.040000915527344
2017-05-11,31.1299991607666
2017-05-12,34.0
2017-05-15,34.209999084472656
2017-05-16,34.40999984741211
2017-05-17,34.16999816894531
2017-05-18,34.02000045776367
2017-05-19,33.900001525878906
2017-05-22,33.95000076293945
2017-05-23,34.08000183105469
2017-05-24,34.27000045776367
2017-05-25,34.34000015258789
2017-05-26,33.849998474121094
2017-05-30,34.0099983215332
2017-05-31,34.38999938964844
2017-06-01,34.810001373291016
2017-06-02,35.11000061035156
2017-06-05,34.91999816894531
2017-06-06,34.939998626708984
2017-06-07,34.880001068115234
2017-06-08,34.81999969482422
2017-06-09,34.16999816894531
2017-06-12,34.060001373291016
2017-06-13,34.189998626708984
2017-06-14,34.36000061035156
2017-06-15,34.11000061035156
2017-06-16,34.540000915527344
2017-06-19,34.63999938964844
2017-06-20,34.720001220703125
2017-06-21,34.880001068115234
2017-06-22,35.36000061035156
2017-06-23,35.06999969482422
2017-06-26,35.150001525878906
2017-06-27,34.56999969482422
2017-06-28,34.349998474121094
2017-06-29,34.119998931884766
2017-06-30,34.09000015258789
2017-07-03,33.880001068115234
2017-07-05,34.15999984741211
2017-07-06,33.63999938964844
2017-07-07,33.75
2017-07-10,33.630001068115234
2017-07-11,33.2400016784668
2017-07-12,32.91999816894531
2017-07-13,32.38999938964844
2017-07-14,33.869998931884766
2017-07-17,33.380001068115234
2017-07-18,33.5099983215332
2017-07-19,33.599998474121094
2017-07-20,33.88999938964844
2017-07-21,34.04999923706055
2017-07-24,33.849998474121094
2017-07-25,33.779998779296875
2017-07-26,33.939998626708984
2017-07-27,28.8799991607666
2017-07-28,30.270000457763672
2017-07-31,30.18000030517578
2017-08-01,29.920000076293945
2017-08-02,30.329999923706055
2017-08-03,30.34000015258789
2017-08-04,30.170000076293945
2017-08-07,30.059999465942383
2017-08-08,29.75
2017-08-09,29.469999313354492
2017-08-10,29.030000686645508
2017-08-11,29.079999923706055
2017-08-14,29.100000381469727
2017-08-15,29.059999465942383
2017-08-16,29.18000030517578
2017-08-17,29.079999923706055
2017-08-18,29.1200008392334
2017-08-21,28.959999084472656
2017-08-22,29.06999969482422
2017-08-23,29.139999389648438
2017-08-24,29.469999313354492
2017-08-25,29.239999771118164
2017-08-28,29.440000534057617
2017-08-29,29.459999084472656
2017-08-30,29.25
2017-08-31,29.829999923706055
2017-09-01,30.110000610351562
2017-09-05,30.06999969482422
2017-09-06,30.34000015258789
2017-09-07,31.889999389648438
2017-09-08,32.25
2017-09-11,32.9900016784668
2017-09-12,33.41999816894531
2017-09-13,32.650001525878906
2017-09-14,32.619998931884766
2017-09-15,32.529998779296875
2017-09-18,32.41999816894531
2017-09-19,32.66999816894531
2017-09-20,32.93000030517578
2017-09-21,32.810001373291016
2017-09-22,33.95000076293945
2017-09-25,34.0
2017-09-26,33.349998474121094
2017-09-27,33.310001373291016
2017-09-28,33.47999954223633
2017-09-29,33.880001068115234
2017-10-02,34.27000045776367
2017-10-03,34.2599983215332
2017-10-04,34.349998474121094
2017-10-05,34.22999954223633
2017-10-06,34.2599983215332
2017-10-09,34.47999954223633
2017-10-10,34.630001068115234
2017-10-11,34.59000015258789
2017-10-12,34.529998779296875
2017-10-13,34.61000061035156
2017-10-16,34.650001525878906
2017-10-17,34.779998779296875
2017-10-18,34.650001525878906
2017-10-19,34.709999084472656
2017-10-20,34.619998931884766
2017-10-23,34.38999938964844
2017-10-24,34.209999084472656
2017-10-25,34.119998931884766
2017-10-26,33.529998779296875
2017-10-27,33.4900016784668
2017-10-30,33.77000045776367
2017-10-31,34.5
2017-11-01,34.560001373291016
2017-11-02,34.11000061035156
2017-11-03,34.47999954223633
2017-11-06,34.220001220703125
2017-11-07,33.61000061035156
2017-11-08,33.33000183105469
2017-11-09,33.11000061035156
2017-11-10,32.90999984741211
2017-11-13,32.90999984741211
2017-11-14,33.25
2017-11-15,33.38999938964844
2017-11-16,33.52000045776367
2017-11-17,33.459999084472656
2017-11-20,33.380001068115234
2017-11-21,33.72999954223633
2017-11-22,33.83000183105469
2017-11-24,33.84000015258789
2017-11-27,33.68000030517578
2017-11-28,33.52000045776367
2017-11-29,33.31999969482422
2017-11-30,32.869998931884766
2017-12-01,32.849998474121094
2017-12-04,32.16999816894531
2017-12-05,32.20000076293945
2017-12-06,32.09000015258789
2017-12-07,32.220001220703125
2017-12-08,32.7400016784668
2017-12-11,33.119998931884766
2017-12-12,33.41999816894531
2017-12-13,33.56999969482422
2017-12-14,33.290000915527344
2017-12-15,33.130001068115234
2017-12-18,33.34000015258789
2017-12-19,33.150001525878906
2017-12-20,33.0099983215332
2017-12-21,33.439998626708984
2017-12-22,33.61000061035156
2017-12-26,33.650001525878906
2017-12-27,33.720001220703125
2017-12-28,34.11000061035156
2017-12-29,34.70000076293945
2018-01-02,35.380001068115234
2018-01-03,35.45000076293945
2018-01-04,35.5
2018-01-05,35.869998931884766
2018-01-08,35.619998931884766
2018-01-09,35.470001220703125
2018-01-10,35.27000045776367
2018-01-11,35.400001525878906
2018-01-12,35.650001525878906
2018-01-16,34.9900016784668
2018-01-17,35.08000183105469
2018-01-18,35.06999969482422
2018-01-19,35.439998626708984
2018-01-22,35.939998626708984
2018-01-23,36.06999969482422
2018-01-24,35.86000061035156
2018-01-25,36.150001525878906
2018-01-26,36.630001068115234
2018-01-29,36.220001220703125
2018-01-30,35.75
2018-01-31,35.060001373291016
2018-02-01,35.13999938964844
2018-02-02,35.900001525878906
2018-02-05,33.779998779296875
2018-02-06,34.29999923706055
2018-02-07,33.900001525878906
2018-02-08,34.099998474121094
2018-02-09,33.61000061035156
2018-02-12,34.09000015258789
2018-02-13,34.060001373291016
2018-02-14,34.439998626708984
2018-02-15,34.02000045776367
2018-02-16,33.93000030517578
2018-02-20,33.63999938964844
2018-02-21,33.83000183105469
2018-02-22,33.689998626708984
2018-02-23,34.0099983215332
2018-02-26,34.189998626708984
2018-02-27,33.849998474121094
2018-02-28,33.189998626708984
2018-03-01,32.970001220703125
2018-03-02,33.15999984741211
2018-03-05,33.900001525878906
2018-03-06,33.779998779296875
2018-03-07,33.709999084472656
2018-03-08,33.779998779296875
2018-03-09,33.790000915527344
2018-03-12,33.849998474121094
2018-03-13,33.81999969482422
2018-03-14,33.84000015258789
2018-03-15,33.81999969482422
2018-03-16,34.59000015258789
2018-03-19,34.56999969482422
2018-03-20,34.77000045776367
2018-03-21,34.61000061035156
2018-03-22,34.470001220703125
2018-03-23,34.16999816894531
2018-03-26,34.7599983215332
2018-03-27,34.66999816894531
2018-03-28,35.130001068115234
2018-03-29,34.970001220703125
2018-04-02,34.689998626708984
2018-04-03,35.220001220703125
2018-04-04,35.220001220703125
2018-04-05,35.349998474121094
2018-04-06,35.41999816894531
2018-04-09,35.900001525878906
2018-04-10,36.689998626708984
2018-04-11,36.439998626708984
2018-04-12,36.36000061035156
2018-04-13,36.31999969482422
2018-04-16,35.75
2018-04-17,35.86000061035156
2018-04-18,35.97999954223633
2018-04-19,35.400001525878906
2018-04-20,35.34000015258789
2018-04-23,35.52000045776367
2018-04-24,35.119998931884766
2018-04-25,35.290000915527344
2018-04-26,35.29999923706055
2018-04-27,35.59000015258789
2018-04-30,35.529998779296875
2018-05-01,36.13999938964844
2018-05-02,35.540000915527344
2018-05-03,35.81999969482422
2018-05-04,35.58000183105469
2018-05-07,35.970001220703125
2018-05-08,35.65999984741211
2018-05-09,36.15999984741211
2018-05-10,36.0099983215332
2018-05-11,36.400001525878906
2018-05-14,36.41999816894531
2018-05-15,36.2400016784668
2018-05-16,36.5
2018-05-17,36.439998626708984
2018-05-18,36.33000183105469
2018-05-21,36.790000915527344
2018-05-22,37.04999923706055
2018-05-23,36.84000015258789
2018-05-24,36.880001068115234
2018-05-25,37.040000915527344
2018-05-29,36.380001068115234
2018-05-30,36.86000061035156
2018-05-31,37.029998779296875
2018-06-01,36.810001373291016
2018-06-04,36.75
2018-06-05,36.470001220703125
2018-06-06,36.61000061035156
2018-06-07,36.36000061035156
2018-06-08,36.41999816894531
2018-06-11,36.369998931884766
2018-06-12,36.15999984741211
2018-06-13,36.18000030517578
2018-06-14,36.47999954223633
2018-06-15,36.40999984741211
2018-06-18,36.099998474121094
2018-06-19,35.939998626708984
2018-06-20,36.130001068115234
2018-06-21,35.150001525878906
2018-06-22,35.060001373291016
2018-06-25,34.970001220703125
2018-06-26,34.880001068115234
2018-06-27,34.54999923706055
2018-06-28,34.900001525878906
2018-06-29,35.11000061035156
2018-07-02,34.81999969482422
2018-07-03,34.7599983215332
2018-07-05,34.93000030517578
2018-07-06,35.18000030517578
2018-07-09,35.36000061035156
2018-07-10,35.599998474121094
2018-07-11,35.439998626708984
2018-07-12,36.959999084472656
2018-07-13,37.15999984741211
2018-07-16,36.65999984741211
2018-07-17,37.16999816894531
2018-07-18,37.33000183105469
2018-07-19,37.029998779296875
2018-07-20,37.16999816894531
2018-07-23,37.15999984741211
2018-07-24,37.41999816894531
2018-07-25,37.439998626708984
2018-07-26,38.150001525878906
2018-07-27,38.22999954223633
2018-07-30,38.4900016784668
2018-07-31,39.130001068115234
2018-08-01,38.75
2018-08-02,38.7400016784668
2018-08-03,38.65999984741211
2018-08-06,38.279998779296875
2018-08-07,38.869998931884766
2018-08-08,39.25
2018-08-09,39.61000061035156
2018-08-10,39.380001068115234
