,CDMO
2011-03-28,16.8700008392334
2011-03-29,16.309999465942383
2011-03-30,16.520000457763672
2011-03-31,16.520000457763672
2011-04-01,17.850000381469727
2011-04-04,17.920000076293945
2011-04-05,18.6200008392334
2011-04-06,18.200000762939453
2011-04-07,17.920000076293945
2011-04-08,18.549999237060547
2011-04-11,17.780000686645508
2011-04-12,17.709999084472656
2011-04-13,17.5
2011-04-14,17.780000686645508
2011-04-15,17.5
2011-04-18,16.799999237060547
2011-04-19,16.65999984741211
2011-04-20,16.8700008392334
2011-04-21,16.8700008392334
2011-04-25,16.450000762939453
2011-04-26,17.639999389648438
2011-04-27,17.639999389648438
2011-04-28,17.5
2011-04-29,17.360000610351562
2011-05-02,17.079999923706055
2011-05-03,16.239999771118164
2011-05-04,16.100000381469727
2011-05-05,15.680000305175781
2011-05-06,16.170000076293945
2011-05-09,16.170000076293945
2011-05-10,16.309999465942383
2011-05-11,16.030000686645508
2011-05-12,16.239999771118164
2011-05-13,16.030000686645508
2011-05-16,15.539999961853027
2011-05-17,15.329999923706055
2011-05-18,15.75
2011-05-19,15.819999694824219
2011-05-20,15.539999961853027
2011-05-23,15.050000190734863
2011-05-24,14.210000038146973
2011-05-25,14.770000457763672
2011-05-26,14.90999984741211
2011-05-27,14.699999809265137
2011-05-31,14.90999984741211
2011-06-01,14.350000381469727
2011-06-02,14.0
2011-06-03,14.0
2011-06-06,13.649999618530273
2011-06-07,13.579999923706055
2011-06-08,12.670000076293945
2011-06-09,12.8100004196167
2011-06-10,12.600000381469727
2011-06-13,11.829999923706055
2011-06-14,12.529999732971191
2011-06-15,12.180000305175781
2011-06-16,12.880000114440918
2011-06-17,12.880000114440918
2011-06-20,12.529999732971191
2011-06-21,12.600000381469727
2011-06-22,12.319999694824219
2011-06-23,12.180000305175781
2011-06-24,12.600000381469727
2011-06-27,12.739999771118164
2011-06-28,13.09000015258789
2011-06-29,13.09000015258789
2011-06-30,13.020000457763672
2011-07-01,12.949999809265137
2011-07-05,12.949999809265137
2011-07-06,13.09000015258789
2011-07-07,13.720000267028809
2011-07-08,13.789999961853027
2011-07-11,13.789999961853027
2011-07-12,13.930000305175781
2011-07-13,15.890000343322754
2011-07-14,15.119999885559082
2011-07-15,13.15999984741211
2011-07-18,12.670000076293945
2011-07-19,12.8100004196167
2011-07-20,12.529999732971191
2011-07-21,12.739999771118164
2011-07-22,12.670000076293945
2011-07-25,12.319999694824219
2011-07-26,12.25
2011-07-27,11.899999618530273
2011-07-28,12.390000343322754
2011-07-29,12.109999656677246
2011-08-01,12.319999694824219
2011-08-02,11.550000190734863
2011-08-03,11.270000457763672
2011-08-04,10.220000267028809
2011-08-05,10.079999923706055
2011-08-08,8.539999961853027
2011-08-09,9.170000076293945
2011-08-10,8.609999656677246
2011-08-11,8.75
2011-08-12,8.890000343322754
2011-08-15,9.59000015258789
2011-08-16,9.869999885559082
2011-08-17,9.9399995803833
2011-08-18,9.170000076293945
2011-08-19,8.890000343322754
2011-08-22,8.819999694824219
2011-08-23,9.170000076293945
2011-08-24,9.9399995803833
2011-08-25,9.449999809265137
2011-08-26,9.65999984741211
2011-08-29,10.010000228881836
2011-08-30,10.079999923706055
2011-08-31,9.869999885559082
2011-09-01,9.59000015258789
2011-09-02,8.890000343322754
2011-09-06,8.680000305175781
2011-09-07,9.3100004196167
2011-09-08,8.890000343322754
2011-09-09,8.609999656677246
2011-09-12,8.680000305175781
2011-09-13,8.75
2011-09-14,8.680000305175781
2011-09-15,8.680000305175781
2011-09-16,9.029999732971191
2011-09-19,8.75
2011-09-20,8.539999961853027
2011-09-21,8.1899995803833
2011-09-22,7.840000152587891
2011-09-23,7.980000019073486
2011-09-26,7.980000019073486
2011-09-27,7.909999847412109
2011-09-28,7.699999809265137
2011-09-29,7.630000114440918
2011-09-30,7.630000114440918
2011-10-03,7.139999866485596
2011-10-04,7.349999904632568
2011-10-05,7.699999809265137
2011-10-06,7.909999847412109
2011-10-07,7.489999771118164
2011-10-10,7.559999942779541
2011-10-11,7.559999942779541
2011-10-12,7.489999771118164
2011-10-13,7.349999904632568
2011-10-14,7.420000076293945
2011-10-17,7.28000020980835
2011-10-18,7.630000114440918
2011-10-19,7.769999980926514
2011-10-20,7.559999942779541
2011-10-21,7.630000114440918
2011-10-24,7.840000152587891
2011-10-25,7.420000076293945
2011-10-26,7.489999771118164
2011-10-27,7.769999980926514
2011-10-28,7.699999809265137
2011-10-31,7.349999904632568
2011-11-01,7.0
2011-11-02,7.139999866485596
2011-11-03,7.139999866485596
2011-11-04,7.420000076293945
2011-11-07,7.28000020980835
2011-11-08,7.210000038146973
2011-11-09,6.860000133514404
2011-11-10,7.0
2011-11-11,7.210000038146973
2011-11-14,7.0
2011-11-15,6.929999828338623
2011-11-16,6.579999923706055
2011-11-17,6.510000228881836
2011-11-18,6.369999885559082
2011-11-21,6.019999980926514
2011-11-22,6.579999923706055
2011-11-23,6.159999847412109
2011-11-25,6.230000019073486
2011-11-28,6.510000228881836
2011-11-29,6.579999923706055
2011-11-30,6.860000133514404
2011-12-01,6.789999961853027
2011-12-02,6.789999961853027
2011-12-05,7.0
2011-12-06,8.470000267028809
2011-12-07,8.329999923706055
2011-12-08,7.769999980926514
2011-12-09,8.1899995803833
2011-12-12,7.980000019073486
2011-12-13,7.210000038146973
2011-12-14,6.929999828338623
2011-12-15,6.71999979019165
2011-12-16,6.650000095367432
2011-12-19,6.510000228881836
2011-12-20,6.510000228881836
2011-12-21,6.510000228881836
2011-12-22,6.789999961853027
2011-12-23,7.210000038146973
2011-12-27,7.28000020980835
2011-12-28,6.929999828338623
2011-12-29,7.559999942779541
2011-12-30,7.210000038146973
2012-01-03,7.0
2012-01-04,6.71999979019165
2012-01-05,6.650000095367432
2012-01-06,6.369999885559082
2012-01-09,6.440000057220459
2012-01-10,6.71999979019165
2012-01-11,6.440000057220459
2012-01-12,6.510000228881836
2012-01-13,6.369999885559082
2012-01-17,6.369999885559082
2012-01-18,6.440000057220459
2012-01-19,6.440000057220459
2012-01-20,6.510000228881836
2012-01-23,7.28000020980835
2012-01-24,7.139999866485596
2012-01-25,7.139999866485596
2012-01-26,7.0
2012-01-27,7.070000171661377
2012-01-30,6.929999828338623
2012-01-31,6.860000133514404
2012-02-01,6.860000133514404
2012-02-02,7.0
2012-02-03,7.070000171661377
2012-02-06,7.070000171661377
2012-02-07,7.699999809265137
2012-02-08,7.349999904632568
2012-02-09,7.28000020980835
2012-02-10,7.070000171661377
2012-02-13,7.070000171661377
2012-02-14,6.650000095367432
2012-02-15,6.440000057220459
2012-02-16,6.71999979019165
2012-02-17,6.650000095367432
2012-02-21,6.71999979019165
2012-02-22,6.650000095367432
2012-02-23,6.650000095367432
2012-02-24,6.650000095367432
2012-02-27,6.71999979019165
2012-02-28,6.579999923706055
2012-02-29,6.579999923706055
2012-03-01,6.650000095367432
2012-03-02,6.650000095367432
2012-03-05,6.579999923706055
2012-03-06,6.369999885559082
2012-03-07,6.440000057220459
2012-03-08,6.300000190734863
2012-03-09,4.760000228881836
2012-03-12,4.409999847412109
2012-03-13,4.480000019073486
2012-03-14,4.269999980926514
2012-03-15,4.199999809265137
2012-03-16,4.059999942779541
2012-03-19,4.059999942779541
2012-03-20,3.8499999046325684
2012-03-21,3.990000009536743
2012-03-22,4.130000114440918
2012-03-23,3.990000009536743
2012-03-26,3.990000009536743
2012-03-27,3.8499999046325684
2012-03-28,3.7100000381469727
2012-03-29,3.5
2012-03-30,3.7799999713897705
2012-04-02,3.7799999713897705
2012-04-03,3.640000104904175
2012-04-04,3.5
2012-04-05,3.430000066757202
2012-04-09,3.359999895095825
2012-04-10,3.2200000286102295
2012-04-11,3.2200000286102295
2012-04-12,3.0799999237060547
2012-04-13,3.009999990463257
2012-04-16,3.0799999237060547
2012-04-17,3.009999990463257
2012-04-18,3.009999990463257
2012-04-19,2.940000057220459
2012-04-20,3.009999990463257
2012-04-23,2.869999885559082
2012-04-24,2.869999885559082
2012-04-25,2.799999952316284
2012-04-26,2.940000057220459
2012-04-27,3.2899999618530273
2012-04-30,3.2899999618530273
2012-05-01,3.2200000286102295
2012-05-02,3.430000066757202
2012-05-03,3.2200000286102295
2012-05-04,3.2200000286102295
2012-05-07,3.2899999618530273
2012-05-08,3.430000066757202
2012-05-09,3.569999933242798
2012-05-10,3.569999933242798
2012-05-11,3.5
2012-05-14,3.2899999618530273
2012-05-15,3.2899999618530273
2012-05-16,3.359999895095825
2012-05-17,3.0799999237060547
2012-05-18,3.0799999237060547
2012-05-21,3.7100000381469727
2012-05-22,3.7100000381469727
2012-05-23,3.9200000762939453
2012-05-24,4.059999942779541
2012-05-25,3.9200000762939453
2012-05-29,4.059999942779541
2012-05-30,3.8499999046325684
2012-05-31,3.9200000762939453
2012-06-01,3.7799999713897705
2012-06-04,3.569999933242798
2012-06-05,3.359999895095825
2012-06-06,3.2899999618530273
2012-06-07,3.2200000286102295
2012-06-08,3.1500000953674316
2012-06-11,3.009999990463257
2012-06-12,3.0799999237060547
2012-06-13,3.5
2012-06-14,3.569999933242798
2012-06-15,3.569999933242798
2012-06-18,3.430000066757202
2012-06-19,3.430000066757202
2012-06-20,3.2899999618530273
2012-06-21,3.359999895095825
2012-06-22,3.2899999618530273
2012-06-25,3.430000066757202
2012-06-26,3.5
2012-06-27,3.569999933242798
2012-06-28,3.640000104904175
2012-06-29,3.7799999713897705
2012-07-02,4.059999942779541
2012-07-03,4.619999885559082
2012-07-05,5.179999828338623
2012-07-06,4.760000228881836
2012-07-09,5.039999961853027
2012-07-10,5.039999961853027
2012-07-11,5.320000171661377
2012-07-12,6.579999923706055
2012-07-13,6.789999961853027
2012-07-16,7.420000076293945
2012-07-17,9.380000114440918
2012-07-18,9.3100004196167
2012-07-19,8.960000038146973
2012-07-20,9.029999732971191
2012-07-23,12.180000305175781
2012-07-24,11.619999885559082
2012-07-25,11.899999618530273
2012-07-26,12.25
2012-07-27,12.739999771118164
2012-07-30,12.670000076293945
2012-07-31,11.760000228881836
2012-08-01,11.760000228881836
2012-08-02,11.550000190734863
2012-08-03,11.619999885559082
2012-08-06,12.25
2012-08-07,12.529999732971191
2012-08-08,13.300000190734863
2012-08-09,16.799999237060547
2012-08-10,16.030000686645508
2012-08-13,20.020000457763672
2012-08-14,17.639999389648438
2012-08-15,18.479999542236328
2012-08-16,19.8799991607666
2012-08-17,20.299999237060547
2012-08-20,19.8799991607666
2012-08-21,19.530000686645508
2012-08-22,16.239999771118164
2012-08-23,17.290000915527344
2012-08-24,15.399999618530273
2012-08-27,13.09000015258789
2012-08-28,16.59000015258789
2012-08-29,17.290000915527344
2012-08-30,17.56999969482422
2012-08-31,17.780000686645508
2012-09-04,20.510000228881836
2012-09-05,21.350000381469727
2012-09-06,21.489999771118164
2012-09-07,31.5
2012-09-10,30.3799991607666
2012-09-11,27.860000610351562
2012-09-12,29.190000534057617
2012-09-13,27.790000915527344
2012-09-14,27.719999313354492
2012-09-17,29.329999923706055
2012-09-18,30.8700008392334
2012-09-19,34.22999954223633
2012-09-20,35.209999084472656
2012-09-21,37.72999954223633
2012-09-24,8.119999885559082
2012-09-25,11.899999618530273
2012-09-26,11.619999885559082
2012-09-27,7.769999980926514
2012-09-28,7.210000038146973
2012-10-01,6.019999980926514
2012-10-02,6.019999980926514
2012-10-03,5.670000076293945
2012-10-04,5.809999942779541
2012-10-05,5.53000020980835
2012-10-08,5.110000133514404
2012-10-09,4.829999923706055
2012-10-10,5.460000038146973
2012-10-11,5.389999866485596
2012-10-12,5.110000133514404
2012-10-15,4.829999923706055
2012-10-16,4.900000095367432
2012-10-17,6.090000152587891
2012-10-18,5.460000038146973
2012-10-19,5.25
2012-10-22,5.039999961853027
2012-10-23,4.760000228881836
2012-10-24,4.760000228881836
2012-10-25,4.900000095367432
2012-10-26,4.900000095367432
2012-10-31,6.090000152587891
2012-11-01,5.809999942779541
2012-11-02,5.599999904632568
2012-11-05,5.389999866485596
2012-11-06,5.25
2012-11-07,4.96999979019165
2012-11-08,5.110000133514404
2012-11-09,4.900000095367432
2012-11-12,4.829999923706055
2012-11-13,4.900000095367432
2012-11-14,4.96999979019165
2012-11-15,5.110000133514404
2012-11-16,5.039999961853027
2012-11-19,5.25
2012-11-20,5.53000020980835
2012-11-21,5.809999942779541
2012-11-23,5.949999809265137
2012-11-26,6.300000190734863
2012-11-27,7.980000019073486
2012-11-28,8.050000190734863
2012-11-29,8.119999885559082
2012-11-30,10.5
2012-12-03,10.289999961853027
2012-12-04,9.029999732971191
2012-12-05,8.960000038146973
2012-12-06,8.1899995803833
2012-12-07,8.539999961853027
2012-12-10,8.609999656677246
2012-12-11,8.470000267028809
2012-12-12,9.520000457763672
2012-12-13,8.960000038146973
2012-12-14,9.170000076293945
2012-12-17,8.960000038146973
2012-12-18,8.75
2012-12-19,8.609999656677246
2012-12-20,8.890000343322754
2012-12-21,8.75
2012-12-24,8.399999618530273
2012-12-26,8.1899995803833
2012-12-27,8.260000228881836
2012-12-28,8.609999656677246
2012-12-31,9.239999771118164
2013-01-02,9.380000114440918
2013-01-03,8.890000343322754
2013-01-04,9.449999809265137
2013-01-07,17.010000228881836
2013-01-08,16.309999465942383
2013-01-09,14.420000076293945
2013-01-10,14.979999542236328
2013-01-11,14.699999809265137
2013-01-14,14.699999809265137
2013-01-15,15.1899995803833
2013-01-16,15.050000190734863
2013-01-17,15.050000190734863
2013-01-18,14.90999984741211
2013-01-22,15.119999885559082
2013-01-23,14.84000015258789
2013-01-24,14.489999771118164
2013-01-25,14.489999771118164
2013-01-28,14.420000076293945
2013-01-29,14.0
2013-01-30,13.020000457763672
2013-01-31,13.15999984741211
2013-02-01,14.84000015258789
2013-02-04,14.84000015258789
2013-02-05,14.770000457763672
2013-02-06,14.420000076293945
2013-02-07,14.140000343322754
2013-02-08,14.279999732971191
2013-02-11,14.770000457763672
2013-02-12,14.770000457763672
2013-02-13,11.829999923706055
2013-02-14,12.8100004196167
2013-02-15,12.880000114440918
2013-02-19,12.390000343322754
2013-02-20,11.619999885559082
2013-02-21,11.130000114440918
2013-02-22,11.0600004196167
2013-02-25,9.729999542236328
2013-02-26,8.470000267028809
2013-02-27,9.029999732971191
2013-02-28,9.100000381469727
2013-03-01,8.960000038146973
2013-03-04,8.819999694824219
2013-03-05,9.170000076293945
2013-03-06,9.65999984741211
2013-03-07,9.800000190734863
2013-03-08,11.0600004196167
2013-03-11,11.34000015258789
2013-03-12,11.0600004196167
2013-03-13,10.359999656677246
2013-03-14,9.869999885559082
2013-03-15,9.65999984741211
2013-03-18,9.380000114440918
2013-03-19,9.3100004196167
2013-03-20,9.869999885559082
2013-03-21,9.520000457763672
2013-03-22,9.59000015258789
2013-03-25,9.239999771118164
2013-03-26,9.3100004196167
2013-03-27,9.029999732971191
2013-03-28,9.3100004196167
2013-04-01,9.3100004196167
2013-04-02,9.729999542236328
2013-04-03,10.010000228881836
2013-04-04,10.079999923706055
2013-04-05,10.220000267028809
2013-04-08,9.729999542236328
2013-04-09,9.380000114440918
2013-04-10,9.65999984741211
2013-04-11,9.59000015258789
2013-04-12,9.729999542236328
2013-04-15,9.729999542236328
2013-04-16,10.220000267028809
2013-04-17,10.569999694824219
2013-04-18,10.289999961853027
2013-04-19,10.710000038146973
2013-04-22,10.289999961853027
2013-04-23,10.220000267028809
2013-04-24,9.800000190734863
2013-04-25,9.65999984741211
2013-04-26,9.729999542236328
2013-04-29,9.869999885559082
2013-04-30,9.729999542236328
2013-05-01,9.65999984741211
2013-05-02,9.729999542236328
2013-05-03,9.729999542236328
2013-05-06,9.869999885559082
2013-05-07,9.729999542236328
2013-05-08,9.729999542236328
2013-05-09,9.65999984741211
2013-05-10,9.869999885559082
2013-05-13,10.430000305175781
2013-05-14,10.640000343322754
2013-05-15,10.920000076293945
2013-05-16,10.569999694824219
2013-05-17,10.779999732971191
2013-05-20,12.8100004196167
2013-05-21,11.619999885559082
2013-05-22,11.0600004196167
2013-05-23,11.34000015258789
2013-05-24,11.899999618530273
2013-05-28,12.039999961853027
2013-05-29,11.6899995803833
2013-05-30,11.619999885559082
2013-05-31,11.550000190734863
2013-06-03,12.390000343322754
2013-06-04,11.829999923706055
2013-06-05,11.619999885559082
2013-06-06,11.619999885559082
2013-06-07,11.619999885559082
2013-06-10,11.619999885559082
2013-06-11,11.619999885559082
2013-06-12,11.34000015258789
2013-06-13,10.989999771118164
2013-06-14,10.5
2013-06-17,10.920000076293945
2013-06-18,10.5
2013-06-19,10.359999656677246
2013-06-20,9.9399995803833
2013-06-21,9.729999542236328
2013-06-24,9.800000190734863
2013-06-25,10.779999732971191
2013-06-26,10.920000076293945
2013-06-27,8.399999618530273
2013-06-28,9.029999732971191
2013-07-01,9.380000114440918
2013-07-02,10.149999618530273
2013-07-03,10.430000305175781
2013-07-05,10.359999656677246
2013-07-08,10.289999961853027
2013-07-09,9.9399995803833
2013-07-10,10.430000305175781
2013-07-11,10.710000038146973
2013-07-12,9.9399995803833
2013-07-15,10.079999923706055
2013-07-16,10.289999961853027
2013-07-17,10.430000305175781
2013-07-18,10.640000343322754
2013-07-19,10.5
2013-07-22,10.430000305175781
2013-07-23,10.079999923706055
2013-07-24,9.869999885559082
2013-07-25,10.010000228881836
2013-07-26,9.9399995803833
2013-07-29,10.010000228881836
2013-07-30,10.010000228881836
2013-07-31,9.9399995803833
2013-08-01,10.010000228881836
2013-08-02,10.079999923706055
2013-08-05,10.010000228881836
2013-08-06,9.869999885559082
2013-08-07,9.869999885559082
2013-08-08,9.9399995803833
2013-08-09,10.079999923706055
2013-08-12,10.220000267028809
2013-08-13,10.359999656677246
2013-08-14,10.010000228881836
2013-08-15,9.800000190734863
2013-08-16,9.65999984741211
2013-08-19,9.449999809265137
2013-08-20,9.449999809265137
2013-08-21,9.65999984741211
2013-08-22,9.9399995803833
2013-08-23,9.800000190734863
2013-08-26,9.729999542236328
2013-08-27,9.59000015258789
2013-08-28,9.59000015258789
2013-08-29,9.800000190734863
2013-08-30,9.59000015258789
2013-09-03,9.729999542236328
2013-09-04,9.869999885559082
2013-09-05,10.079999923706055
2013-09-06,10.149999618530273
2013-09-09,10.640000343322754
2013-09-10,9.9399995803833
2013-09-11,9.800000190734863
2013-09-12,9.520000457763672
2013-09-13,9.3100004196167
2013-09-16,9.65999984741211
2013-09-17,9.520000457763672
2013-09-18,9.65999984741211
2013-09-19,9.65999984741211
2013-09-20,9.65999984741211
2013-09-23,9.65999984741211
2013-09-24,9.59000015258789
2013-09-25,9.65999984741211
2013-09-26,9.59000015258789
2013-09-27,9.800000190734863
2013-09-30,9.800000190734863
2013-10-01,9.800000190734863
2013-10-02,10.359999656677246
2013-10-03,10.289999961853027
2013-10-04,10.359999656677246
2013-10-07,10.149999618530273
2013-10-08,9.729999542236328
2013-10-09,9.729999542236328
2013-10-10,9.9399995803833
2013-10-11,9.9399995803833
2013-10-14,9.869999885559082
2013-10-15,9.729999542236328
2013-10-16,9.869999885559082
2013-10-17,9.800000190734863
2013-10-18,9.800000190734863
2013-10-21,9.800000190734863
2013-10-22,9.800000190734863
2013-10-23,9.65999984741211
2013-10-24,9.59000015258789
2013-10-25,9.729999542236328
2013-10-28,9.729999542236328
2013-10-29,9.239999771118164
2013-10-30,9.029999732971191
2013-10-31,8.890000343322754
2013-11-01,9.100000381469727
2013-11-04,8.960000038146973
2013-11-05,8.680000305175781
2013-11-06,8.539999961853027
2013-11-07,8.260000228881836
2013-11-08,9.100000381469727
2013-11-11,9.239999771118164
2013-11-12,9.029999732971191
2013-11-13,8.819999694824219
2013-11-14,9.100000381469727
2013-11-15,8.890000343322754
2013-11-18,8.890000343322754
2013-11-19,8.890000343322754
2013-11-20,9.029999732971191
2013-11-21,9.59000015258789
2013-11-22,9.520000457763672
2013-11-25,9.729999542236328
2013-11-26,9.729999542236328
2013-11-27,9.800000190734863
2013-11-29,9.59000015258789
2013-12-02,9.170000076293945
2013-12-03,9.380000114440918
2013-12-04,9.59000015258789
2013-12-05,9.380000114440918
2013-12-06,9.380000114440918
2013-12-09,9.3100004196167
2013-12-10,8.890000343322754
2013-12-11,8.890000343322754
2013-12-12,8.960000038146973
2013-12-13,9.170000076293945
2013-12-16,8.819999694824219
2013-12-17,8.819999694824219
2013-12-18,8.890000343322754
2013-12-19,8.819999694824219
2013-12-20,8.890000343322754
2013-12-23,9.729999542236328
2013-12-24,9.729999542236328
2013-12-26,9.59000015258789
2013-12-27,9.65999984741211
2013-12-30,9.9399995803833
2013-12-31,9.729999542236328
2014-01-02,9.729999542236328
2014-01-03,10.149999618530273
2014-01-06,11.619999885559082
2014-01-07,11.0600004196167
2014-01-08,10.640000343322754
2014-01-09,10.920000076293945
2014-01-10,11.40999984741211
2014-01-13,12.460000038146973
2014-01-14,12.039999961853027
2014-01-15,12.039999961853027
2014-01-16,11.899999618530273
2014-01-17,12.039999961853027
2014-01-21,12.949999809265137
2014-01-22,14.069999694824219
2014-01-23,13.369999885559082
2014-01-24,12.670000076293945
2014-01-27,11.760000228881836
2014-01-28,11.899999618530273
2014-01-29,11.760000228881836
2014-01-30,12.529999732971191
2014-01-31,12.739999771118164
2014-02-03,11.760000228881836
2014-02-04,12.25
2014-02-05,11.760000228881836
2014-02-06,11.270000457763672
2014-02-07,11.479999542236328
2014-02-10,11.970000267028809
2014-02-11,12.390000343322754
2014-02-12,11.970000267028809
2014-02-13,12.039999961853027
2014-02-14,11.760000228881836
2014-02-18,11.970000267028809
2014-02-19,11.829999923706055
2014-02-20,12.319999694824219
2014-02-21,12.8100004196167
2014-02-24,12.949999809265137
2014-02-25,12.880000114440918
2014-02-26,12.8100004196167
2014-02-27,12.600000381469727
2014-02-28,12.670000076293945
2014-03-03,12.460000038146973
2014-03-04,13.369999885559082
2014-03-05,19.739999771118164
2014-03-06,18.270000457763672
2014-03-07,16.799999237060547
2014-03-10,16.799999237060547
2014-03-11,15.890000343322754
2014-03-12,16.309999465942383
2014-03-13,15.609999656677246
2014-03-14,15.960000038146973
2014-03-17,15.890000343322754
2014-03-18,15.960000038146973
2014-03-19,16.3799991607666
2014-03-20,15.890000343322754
2014-03-21,15.680000305175781
2014-03-24,14.210000038146973
2014-03-25,13.789999961853027
2014-03-26,12.949999809265137
2014-03-27,13.649999618530273
2014-03-28,13.020000457763672
2014-03-31,13.300000190734863
2014-04-01,13.649999618530273
2014-04-02,14.0
2014-04-03,13.300000190734863
2014-04-04,12.880000114440918
2014-04-07,13.229999542236328
2014-04-08,13.229999542236328
2014-04-09,13.649999618530273
2014-04-10,13.229999542236328
2014-04-11,12.880000114440918
2014-04-14,12.039999961853027
2014-04-15,11.829999923706055
2014-04-16,11.829999923706055
2014-04-17,12.109999656677246
2014-04-21,12.670000076293945
2014-04-22,13.020000457763672
2014-04-23,12.880000114440918
2014-04-24,12.8100004196167
2014-04-25,12.25
2014-04-28,12.319999694824219
2014-04-29,12.460000038146973
2014-04-30,12.180000305175781
2014-05-01,12.739999771118164
2014-05-02,13.15999984741211
2014-05-05,12.880000114440918
2014-05-06,12.25
2014-05-07,12.109999656677246
2014-05-08,11.6899995803833
2014-05-09,12.109999656677246
2014-05-12,12.600000381469727
2014-05-13,12.109999656677246
2014-05-14,12.319999694824219
2014-05-15,12.109999656677246
2014-05-16,12.25
2014-05-19,12.180000305175781
2014-05-20,12.039999961853027
2014-05-21,11.899999618530273
2014-05-22,12.109999656677246
2014-05-23,12.109999656677246
2014-05-27,12.600000381469727
2014-05-28,13.020000457763672
2014-05-29,13.4399995803833
2014-05-30,12.949999809265137
2014-06-02,12.319999694824219
2014-06-03,11.970000267028809
2014-06-04,12.109999656677246
2014-06-05,12.390000343322754
2014-06-06,12.319999694824219
2014-06-09,12.739999771118164
2014-06-10,12.949999809265137
2014-06-11,12.739999771118164
2014-06-12,12.460000038146973
2014-06-13,12.460000038146973
2014-06-16,12.529999732971191
2014-06-17,12.390000343322754
2014-06-18,12.529999732971191
2014-06-19,12.8100004196167
2014-06-20,13.020000457763672
2014-06-23,12.8100004196167
2014-06-24,12.390000343322754
2014-06-25,12.739999771118164
2014-06-26,12.949999809265137
2014-06-27,13.4399995803833
2014-06-30,13.15999984741211
2014-07-01,13.229999542236328
2014-07-02,13.15999984741211
2014-07-03,13.229999542236328
2014-07-07,12.600000381469727
2014-07-08,12.039999961853027
2014-07-09,12.25
2014-07-10,11.970000267028809
2014-07-11,12.390000343322754
2014-07-14,12.319999694824219
2014-07-15,12.039999961853027
2014-07-16,11.760000228881836
2014-07-17,11.34000015258789
2014-07-18,11.619999885559082
2014-07-21,11.34000015258789
2014-07-22,11.40999984741211
2014-07-23,10.989999771118164
2014-07-24,11.0600004196167
2014-07-25,10.850000381469727
2014-07-28,10.640000343322754
2014-07-29,10.850000381469727
2014-07-30,10.850000381469727
2014-07-31,10.569999694824219
2014-08-01,10.289999961853027
2014-08-04,10.710000038146973
2014-08-05,11.199999809265137
2014-08-06,11.34000015258789
2014-08-07,10.989999771118164
2014-08-08,11.199999809265137
2014-08-11,11.760000228881836
2014-08-12,11.270000457763672
2014-08-13,11.619999885559082
2014-08-14,11.6899995803833
2014-08-15,11.479999542236328
2014-08-18,11.619999885559082
2014-08-19,11.6899995803833
2014-08-20,11.619999885559082
2014-08-21,11.479999542236328
2014-08-22,11.619999885559082
2014-08-25,11.619999885559082
2014-08-26,11.619999885559082
2014-08-27,11.619999885559082
2014-08-28,11.550000190734863
2014-08-29,11.550000190734863
2014-09-02,11.40999984741211
2014-09-03,10.989999771118164
2014-09-04,11.199999809265137
2014-09-05,11.0600004196167
2014-09-08,10.920000076293945
2014-09-09,10.850000381469727
2014-09-10,10.920000076293945
2014-09-11,11.199999809265137
2014-09-12,10.850000381469727
2014-09-15,10.5
2014-09-16,10.359999656677246
2014-09-17,10.149999618530273
2014-09-18,9.729999542236328
2014-09-19,10.220000267028809
2014-09-22,9.729999542236328
2014-09-23,9.729999542236328
2014-09-24,9.869999885559082
2014-09-25,9.65999984741211
2014-09-26,9.9399995803833
2014-09-29,9.729999542236328
2014-09-30,9.520000457763672
2014-10-01,9.170000076293945
2014-10-02,9.3100004196167
2014-10-03,9.59000015258789
2014-10-06,9.520000457763672
2014-10-07,9.100000381469727
2014-10-08,9.380000114440918
2014-10-09,9.100000381469727
2014-10-10,9.029999732971191
2014-10-13,9.170000076293945
2014-10-14,9.800000190734863
2014-10-15,10.850000381469727
2014-10-16,10.079999923706055
2014-10-17,10.430000305175781
2014-10-20,10.5
2014-10-21,10.359999656677246
2014-10-22,10.149999618530273
2014-10-23,10.289999961853027
2014-10-24,10.569999694824219
2014-10-27,10.289999961853027
2014-10-28,10.710000038146973
2014-10-29,11.130000114440918
2014-10-30,10.920000076293945
2014-10-31,11.199999809265137
2014-11-03,10.989999771118164
2014-11-04,10.710000038146973
2014-11-05,10.430000305175781
2014-11-06,10.779999732971191
2014-11-07,10.850000381469727
2014-11-10,10.359999656677246
2014-11-11,10.430000305175781
2014-11-12,10.289999961853027
2014-11-13,10.079999923706055
2014-11-14,9.9399995803833
2014-11-17,9.65999984741211
2014-11-18,9.869999885559082
2014-11-19,9.65999984741211
2014-11-20,9.869999885559082
2014-11-21,10.010000228881836
2014-11-24,10.220000267028809
2014-11-25,10.359999656677246
2014-11-26,10.569999694824219
2014-11-28,10.359999656677246
2014-12-01,9.800000190734863
2014-12-02,9.869999885559082
2014-12-03,9.59000015258789
2014-12-04,9.59000015258789
2014-12-05,9.729999542236328
2014-12-08,9.449999809265137
2014-12-09,10.359999656677246
2014-12-10,10.430000305175781
2014-12-11,10.430000305175781
2014-12-12,10.359999656677246
2014-12-15,9.520000457763672
2014-12-16,9.520000457763672
2014-12-17,10.079999923706055
2014-12-18,10.220000267028809
2014-12-19,9.9399995803833
2014-12-22,10.010000228881836
