,ASPS
2020-11-11,12.350000381469727
2020-11-12,11.420000076293945
2020-11-13,11.65999984741211
2020-11-16,12.680000305175781
2020-11-17,12.789999961853027
2020-11-18,12.5600004196167
2020-11-19,12.739999771118164
2020-11-20,12.869999885559082
2020-11-23,12.710000038146973
2020-11-24,13.319999694824219
2020-11-25,13.569999694824219
2020-11-27,13.050000190734863
2020-11-30,13.180000305175781
2020-12-01,13.0
2020-12-02,13.180000305175781
2020-12-03,12.949999809265137
2020-12-04,13.130000114440918
2020-12-07,13.199999809265137
2020-12-08,13.579999923706055
2020-12-09,13.949999809265137
2020-12-10,14.380000114440918
2020-12-11,13.770000457763672
2020-12-14,13.75
2020-12-15,14.069999694824219
2020-12-16,13.920000076293945
2020-12-17,14.630000114440918
2020-12-18,13.899999618530273
2020-12-21,13.630000114440918
2020-12-22,13.579999923706055
2020-12-23,13.539999961853027
2020-12-24,13.510000228881836
2020-12-28,13.15999984741211
2020-12-29,13.279999732971191
2020-12-30,13.119999885559082
2020-12-31,12.880000114440918
2021-01-04,12.34000015258789
2021-01-05,12.09000015258789
2021-01-06,12.5
2021-01-07,12.270000457763672
2021-01-08,12.260000228881836
2021-01-11,11.960000038146973
2021-01-12,12.149999618530273
2021-01-13,12.180000305175781
2021-01-14,12.319999694824219
2021-01-15,12.220000267028809
2021-01-19,11.59000015258789
2021-01-20,11.739999771118164
2021-01-21,11.140000343322754
2021-01-22,11.170000076293945
2021-01-25,11.15999984741211
2021-01-26,11.039999961853027
2021-01-27,10.640000343322754
2021-01-28,10.539999961853027
2021-01-29,10.130000114440918
2021-02-01,10.449999809265137
2021-02-02,10.539999961853027
2021-02-03,11.010000228881836
2021-02-04,11.770000457763672
2021-02-05,11.350000381469727
2021-02-08,11.180000305175781
2021-02-09,10.960000038146973
2021-02-10,10.640000343322754
2021-02-11,10.930000305175781
2021-02-12,10.819999694824219
2021-02-16,10.9399995803833
2021-02-17,10.619999885559082
2021-02-18,10.369999885559082
2021-02-19,10.520000457763672
2021-02-22,10.739999771118164
2021-02-23,10.420000076293945
2021-02-24,10.5600004196167
2021-02-25,10.329999923706055
2021-02-26,10.170000076293945
2021-03-01,10.199999809265137
2021-03-02,10.239999771118164
2021-03-03,10.199999809265137
2021-03-04,9.380000114440918
2021-03-05,9.470000267028809
2021-03-08,9.609999656677246
2021-03-09,9.100000381469727
2021-03-10,9.100000381469727
2021-03-11,9.149999618530273
2021-03-12,9.0600004196167
2021-03-15,9.149999618530273
2021-03-16,8.970000267028809
2021-03-17,8.8100004196167
2021-03-18,8.5600004196167
2021-03-19,8.770000457763672
2021-03-22,8.6899995803833
2021-03-23,8.579999923706055
2021-03-24,8.65999984741211
2021-03-25,8.640000343322754
2021-03-26,8.850000381469727
2021-03-29,8.930000305175781
2021-03-30,9.1899995803833
2021-03-31,9.1899995803833
2021-04-01,9.0600004196167
2021-04-05,9.020000457763672
2021-04-06,8.970000267028809
2021-04-07,8.869999885559082
2021-04-08,8.949999809265137
2021-04-09,8.9399995803833
2021-04-12,8.699999809265137
2021-04-13,8.260000228881836
2021-04-14,7.739999771118164
2021-04-15,8.149999618530273
2021-04-16,7.610000133514404
2021-04-19,7.519999980926514
2021-04-20,6.800000190734863
2021-04-21,6.409999847412109
2021-04-22,6.539999961853027
2021-04-23,6.53000020980835
2021-04-26,6.440000057220459
2021-04-27,6.349999904632568
2021-04-28,6.78000020980835
2021-04-29,6.690000057220459
2021-04-30,6.300000190734863
2021-05-03,6.389999866485596
2021-05-04,5.849999904632568
2021-05-05,7.210000038146973
2021-05-06,6.849999904632568
2021-05-07,6.679999828338623
2021-05-10,5.989999771118164
2021-05-11,6.289999961853027
2021-05-12,6.360000133514404
2021-05-13,6.25
2021-05-14,6.059999942779541
