,ARLP
2015-02-17,39.02000045776367
2015-02-18,39.20000076293945
2015-02-19,40.349998474121094
2015-02-20,40.40999984741211
2015-02-23,39.02000045776367
2015-02-24,40.0
2015-02-25,39.04999923706055
2015-02-26,39.25
2015-02-27,39.54999923706055
2015-03-02,38.4900016784668
2015-03-03,38.7599983215332
2015-03-04,37.5
2015-03-05,37.689998626708984
2015-03-06,37.220001220703125
2015-03-09,35.689998626708984
2015-03-10,35.400001525878906
2015-03-11,35.63999938964844
2015-03-12,36.040000915527344
2015-03-13,35.27000045776367
2015-03-16,34.66999816894531
2015-03-17,35.189998626708984
2015-03-18,35.58000183105469
2015-03-19,34.66999816894531
2015-03-20,34.18000030517578
2015-03-23,33.9900016784668
2015-03-24,33.65999984741211
2015-03-25,33.2599983215332
2015-03-26,32.86000061035156
2015-03-27,32.040000915527344
2015-03-30,33.529998779296875
2015-03-31,33.43000030517578
2015-04-01,32.9900016784668
2015-04-02,33.02000045776367
2015-04-06,33.540000915527344
2015-04-07,33.11000061035156
2015-04-08,32.540000915527344
2015-04-09,33.0099983215332
2015-04-10,33.75
2015-04-13,32.97999954223633
2015-04-14,32.36000061035156
2015-04-15,33.34000015258789
2015-04-16,33.5099983215332
2015-04-17,32.75
2015-04-20,33.130001068115234
2015-04-21,32.45000076293945
2015-04-22,32.70000076293945
2015-04-23,32.970001220703125
2015-04-24,32.470001220703125
2015-04-27,32.869998931884766
2015-04-28,33.0099983215332
2015-04-29,34.279998779296875
2015-04-30,34.470001220703125
2015-05-01,34.20000076293945
2015-05-04,34.2400016784668
2015-05-05,33.810001373291016
2015-05-06,32.599998474121094
2015-05-07,31.700000762939453
2015-05-08,31.3700008392334
2015-05-11,31.84000015258789
2015-05-12,31.81999969482422
2015-05-13,31.84000015258789
2015-05-14,32.18000030517578
2015-05-15,32.619998931884766
2015-05-18,32.29999923706055
2015-05-19,31.969999313354492
2015-05-20,31.420000076293945
2015-05-21,31.149999618530273
2015-05-22,30.68000030517578
2015-05-26,29.350000381469727
2015-05-27,29.43000030517578
2015-05-28,29.739999771118164
2015-05-29,29.989999771118164
2015-06-01,30.31999969482422
2015-06-02,30.520000457763672
2015-06-03,30.15999984741211
2015-06-04,29.40999984741211
2015-06-05,29.40999984741211
2015-06-08,28.799999237060547
2015-06-09,28.209999084472656
2015-06-10,27.1200008392334
2015-06-11,27.010000228881836
2015-06-12,26.440000534057617
2015-06-15,26.260000228881836
2015-06-16,26.260000228881836
2015-06-17,25.889999389648438
2015-06-18,25.59000015258789
2015-06-19,25.059999465942383
2015-06-22,24.799999237060547
2015-06-23,24.809999465942383
2015-06-24,24.90999984741211
2015-06-25,24.270000457763672
2015-06-26,24.3799991607666
2015-06-29,24.639999389648438
2015-06-30,24.959999084472656
2015-07-01,25.020000457763672
2015-07-02,24.850000381469727
2015-07-06,25.020000457763672
2015-07-07,24.700000762939453
2015-07-08,24.579999923706055
2015-07-09,24.559999465942383
2015-07-10,24.690000534057617
2015-07-13,24.969999313354492
2015-07-14,24.860000610351562
2015-07-15,24.780000686645508
2015-07-16,24.90999984741211
2015-07-17,24.399999618530273
2015-07-20,24.110000610351562
2015-07-21,23.860000610351562
2015-07-22,23.639999389648438
2015-07-23,23.329999923706055
2015-07-24,23.219999313354492
2015-07-27,23.209999084472656
2015-07-28,24.100000381469727
2015-07-29,25.239999771118164
2015-07-30,25.040000915527344
2015-07-31,24.6200008392334
2015-08-03,24.43000030517578
2015-08-04,24.25
2015-08-05,23.520000457763672
2015-08-06,23.649999618530273
2015-08-07,23.530000686645508
2015-08-10,24.010000228881836
2015-08-11,24.270000457763672
2015-08-12,24.469999313354492
2015-08-13,24.549999237060547
2015-08-14,24.809999465942383
2015-08-17,24.59000015258789
2015-08-18,24.68000030517578
2015-08-19,24.59000015258789
2015-08-20,24.850000381469727
2015-08-21,24.6200008392334
2015-08-24,23.459999084472656
2015-08-25,24.020000457763672
2015-08-26,24.40999984741211
2015-08-27,24.639999389648438
2015-08-28,25.31999969482422
2015-08-31,25.579999923706055
2015-09-01,25.350000381469727
2015-09-02,24.889999389648438
2015-09-03,25.049999237060547
2015-09-04,25.1299991607666
2015-09-08,25.06999969482422
2015-09-09,24.8700008392334
2015-09-10,24.860000610351562
2015-09-11,24.579999923706055
2015-09-14,24.639999389648438
2015-09-15,24.670000076293945
2015-09-16,24.770000457763672
2015-09-17,24.719999313354492
2015-09-18,24.860000610351562
2015-09-21,25.15999984741211
2015-09-22,24.579999923706055
2015-09-23,24.049999237060547
2015-09-24,23.8700008392334
2015-09-25,23.600000381469727
2015-09-28,23.31999969482422
2015-09-29,21.989999771118164
2015-09-30,22.260000228881836
2015-10-01,21.530000686645508
2015-10-02,21.860000610351562
2015-10-05,22.68000030517578
2015-10-06,23.3799991607666
2015-10-07,23.899999618530273
2015-10-08,24.110000610351562
2015-10-09,23.6200008392334
2015-10-12,23.15999984741211
2015-10-13,23.149999618530273
2015-10-14,22.899999618530273
2015-10-15,22.729999542236328
2015-10-16,22.399999618530273
2015-10-19,22.1200008392334
2015-10-20,22.31999969482422
2015-10-21,22.09000015258789
2015-10-22,21.850000381469727
2015-10-23,22.030000686645508
2015-10-26,21.75
2015-10-27,20.56999969482422
2015-10-28,20.84000015258789
2015-10-29,21.270000457763672
2015-10-30,21.440000534057617
2015-11-02,21.530000686645508
2015-11-03,21.65999984741211
2015-11-04,21.399999618530273
2015-11-05,21.479999542236328
2015-11-06,20.770000457763672
2015-11-09,19.81999969482422
2015-11-10,19.420000076293945
2015-11-11,18.1200008392334
2015-11-12,18.1200008392334
2015-11-13,18.899999618530273
2015-11-16,19.479999542236328
2015-11-17,19.280000686645508
2015-11-18,19.469999313354492
2015-11-19,18.260000228881836
2015-11-20,18.0
2015-11-23,17.489999771118164
2015-11-24,17.420000076293945
2015-11-25,17.59000015258789
2015-11-27,17.93000030517578
2015-11-30,17.149999618530273
2015-12-01,17.139999389648438
2015-12-02,16.899999618530273
2015-12-03,16.3700008392334
2015-12-04,16.290000915527344
2015-12-07,14.859999656677246
2015-12-08,15.039999961853027
2015-12-09,14.819999694824219
2015-12-10,14.600000381469727
2015-12-11,13.729999542236328
2015-12-14,13.180000305175781
2015-12-15,12.979999542236328
2015-12-16,13.319999694824219
2015-12-17,12.3100004196167
2015-12-18,12.25
2015-12-21,12.579999923706055
2015-12-22,13.479999542236328
2015-12-23,14.260000228881836
2015-12-24,14.010000228881836
2015-12-28,13.979999542236328
2015-12-29,13.369999885559082
2015-12-30,13.470000267028809
2015-12-31,13.489999771118164
2016-01-04,13.920000076293945
2016-01-05,13.600000381469727
2016-01-06,13.119999885559082
2016-01-07,13.010000228881836
2016-01-08,13.270000457763672
2016-01-11,13.300000190734863
2016-01-12,12.3100004196167
2016-01-13,12.350000381469727
2016-01-14,12.460000038146973
2016-01-15,12.029999732971191
2016-01-19,10.850000381469727
2016-01-20,10.75
2016-01-21,10.829999923706055
2016-01-22,12.380000114440918
2016-01-25,11.470000267028809
2016-01-26,13.729999542236328
2016-01-27,13.109999656677246
2016-01-28,13.9399995803833
2016-01-29,14.15999984741211
2016-02-01,14.100000381469727
2016-02-02,14.039999961853027
2016-02-03,13.720000267028809
2016-02-04,14.029999732971191
2016-02-05,13.369999885559082
2016-02-08,12.380000114440918
2016-02-09,12.020000457763672
2016-02-10,11.130000114440918
2016-02-11,10.3100004196167
2016-02-12,10.8100004196167
2016-02-16,11.600000381469727
2016-02-17,11.470000267028809
2016-02-18,10.850000381469727
2016-02-19,10.579999923706055
2016-02-22,10.949999809265137
2016-02-23,10.539999961853027
2016-02-24,10.520000457763672
2016-02-25,10.170000076293945
2016-02-26,10.220000267028809
2016-02-29,10.5
2016-03-01,11.039999961853027
2016-03-02,11.0600004196167
2016-03-03,11.949999809265137
2016-03-04,12.460000038146973
2016-03-07,13.289999961853027
2016-03-08,12.880000114440918
2016-03-09,12.600000381469727
2016-03-10,12.789999961853027
2016-03-11,12.680000305175781
2016-03-14,12.789999961853027
2016-03-15,12.279999732971191
2016-03-16,12.640000343322754
2016-03-17,12.470000267028809
2016-03-18,12.880000114440918
2016-03-21,12.279999732971191
2016-03-22,12.449999809265137
2016-03-23,11.430000305175781
2016-03-24,11.75
2016-03-28,11.460000038146973
2016-03-29,11.850000381469727
2016-03-30,12.109999656677246
2016-03-31,11.649999618530273
2016-04-01,11.1899995803833
2016-04-04,11.079999923706055
2016-04-05,11.489999771118164
2016-04-06,11.649999618530273
2016-04-07,11.5
2016-04-08,11.890000343322754
2016-04-11,12.220000267028809
2016-04-12,12.819999694824219
2016-04-13,12.930000305175781
2016-04-14,12.949999809265137
2016-04-15,13.15999984741211
2016-04-18,13.739999771118164
2016-04-19,14.779999732971191
2016-04-20,14.819999694824219
2016-04-21,14.510000228881836
2016-04-22,14.640000343322754
2016-04-25,14.699999809265137
2016-04-26,15.180000305175781
2016-04-27,15.829999923706055
2016-04-28,16.3700008392334
2016-04-29,15.649999618530273
2016-05-02,15.670000076293945
2016-05-03,15.470000267028809
2016-05-04,14.619999885559082
2016-05-05,14.979999542236328
2016-05-06,15.489999771118164
2016-05-09,14.760000228881836
2016-05-10,14.319999694824219
2016-05-11,14.9399995803833
2016-05-12,15.15999984741211
2016-05-13,14.710000038146973
2016-05-16,14.8100004196167
2016-05-17,15.0
2016-05-18,14.720000267028809
2016-05-19,14.819999694824219
2016-05-20,14.899999618530273
2016-05-23,14.8100004196167
2016-05-24,14.539999961853027
2016-05-25,14.850000381469727
2016-05-26,14.510000228881836
2016-05-27,14.4399995803833
2016-05-31,14.649999618530273
2016-06-01,15.09000015258789
2016-06-02,15.579999923706055
2016-06-03,15.869999885559082
2016-06-06,15.960000038146973
2016-06-07,16.40999984741211
2016-06-08,16.25
2016-06-09,15.90999984741211
2016-06-10,15.0
2016-06-13,14.930000305175781
2016-06-14,14.800000190734863
2016-06-15,15.0600004196167
2016-06-16,14.789999961853027
2016-06-17,15.180000305175781
2016-06-20,15.859999656677246
2016-06-21,15.579999923706055
2016-06-22,15.420000076293945
2016-06-23,16.0
2016-06-24,15.520000457763672
2016-06-27,14.149999618530273
2016-06-28,15.0
2016-06-29,15.770000457763672
2016-06-30,15.760000228881836
2016-07-01,15.970000267028809
2016-07-05,15.949999809265137
2016-07-06,18.1299991607666
2016-07-07,16.729999542236328
2016-07-08,17.469999313354492
2016-07-11,16.989999771118164
2016-07-12,17.030000686645508
2016-07-13,17.190000534057617
2016-07-14,17.399999618530273
2016-07-15,17.829999923706055
2016-07-18,17.739999771118164
2016-07-19,17.739999771118164
2016-07-20,17.709999084472656
2016-07-21,17.90999984741211
2016-07-22,17.649999618530273
2016-07-25,17.700000762939453
2016-07-26,19.530000686645508
2016-07-27,19.1299991607666
2016-07-28,19.1299991607666
2016-07-29,19.25
2016-08-01,19.219999313354492
2016-08-02,18.770000457763672
2016-08-03,19.350000381469727
2016-08-04,19.190000534057617
2016-08-05,19.260000228881836
2016-08-08,19.459999084472656
2016-08-09,19.239999771118164
2016-08-10,18.530000686645508
2016-08-11,19.049999237060547
2016-08-12,19.920000076293945
2016-08-15,20.68000030517578
2016-08-16,19.770000457763672
2016-08-17,19.809999465942383
2016-08-18,19.90999984741211
2016-08-19,19.549999237060547
2016-08-22,19.84000015258789
2016-08-23,21.1200008392334
2016-08-24,20.790000915527344
2016-08-25,20.719999313354492
2016-08-26,20.219999313354492
2016-08-29,20.81999969482422
2016-08-30,20.209999084472656
2016-08-31,20.389999389648438
2016-09-01,20.530000686645508
2016-09-02,20.829999923706055
2016-09-06,21.559999465942383
2016-09-07,21.010000228881836
2016-09-08,21.649999618530273
2016-09-09,21.299999237060547
2016-09-12,21.34000015258789
2016-09-13,19.950000762939453
2016-09-14,20.190000534057617
2016-09-15,20.440000534057617
2016-09-16,20.90999984741211
2016-09-19,21.0
2016-09-20,21.459999084472656
2016-09-21,21.989999771118164
2016-09-22,21.559999465942383
2016-09-23,21.209999084472656
2016-09-26,21.540000915527344
2016-09-27,21.639999389648438
2016-09-28,22.280000686645508
2016-09-29,22.030000686645508
2016-09-30,22.18000030517578
2016-10-03,22.239999771118164
2016-10-04,21.809999465942383
2016-10-05,22.25
2016-10-06,22.43000030517578
2016-10-07,22.25
2016-10-10,22.600000381469727
2016-10-11,22.670000076293945
2016-10-12,22.010000228881836
2016-10-13,22.200000762939453
2016-10-14,22.81999969482422
2016-10-17,22.899999618530273
2016-10-18,23.549999237060547
2016-10-19,23.75
2016-10-20,23.950000762939453
2016-10-21,23.450000762939453
2016-10-24,23.600000381469727
2016-10-25,23.850000381469727
2016-10-26,23.299999237060547
2016-10-27,23.5
2016-10-28,24.0
2016-10-31,25.0
2016-11-01,24.600000381469727
2016-11-02,23.950000762939453
2016-11-03,23.399999618530273
2016-11-04,23.350000381469727
2016-11-07,22.700000762939453
2016-11-08,21.5
2016-11-09,25.200000762939453
2016-11-10,25.600000381469727
2016-11-11,24.600000381469727
2016-11-14,24.600000381469727
2016-11-15,24.600000381469727
2016-11-16,23.399999618530273
2016-11-17,22.0
2016-11-18,23.600000381469727
2016-11-21,23.350000381469727
2016-11-22,23.5
2016-11-23,23.149999618530273
2016-11-25,22.5
2016-11-28,23.25
2016-11-29,23.899999618530273
2016-11-30,23.700000762939453
2016-12-01,23.25
2016-12-02,24.100000381469727
2016-12-05,24.850000381469727
2016-12-06,25.049999237060547
2016-12-07,25.850000381469727
2016-12-08,25.0
2016-12-09,25.5
2016-12-12,24.25
2016-12-13,23.299999237060547
2016-12-14,23.0
2016-12-15,24.25
2016-12-16,23.799999237060547
2016-12-19,23.350000381469727
2016-12-20,22.950000762939453
2016-12-21,22.600000381469727
2016-12-22,23.25
2016-12-23,23.100000381469727
2016-12-27,23.399999618530273
2016-12-28,22.600000381469727
2016-12-29,21.950000762939453
2016-12-30,22.450000762939453
2017-01-03,22.799999237060547
2017-01-04,22.649999618530273
2017-01-05,22.600000381469727
2017-01-06,22.399999618530273
2017-01-09,22.200000762939453
2017-01-10,22.850000381469727
2017-01-11,23.950000762939453
2017-01-12,22.950000762939453
2017-01-13,22.850000381469727
2017-01-17,22.25
2017-01-18,21.799999237060547
2017-01-19,22.100000381469727
2017-01-20,22.049999237060547
2017-01-23,21.75
2017-01-24,22.200000762939453
2017-01-25,22.950000762939453
2017-01-26,23.600000381469727
2017-01-27,24.350000381469727
2017-01-30,24.450000762939453
2017-01-31,23.799999237060547
2017-02-01,23.799999237060547
2017-02-02,23.799999237060547
2017-02-03,23.25
2017-02-06,24.100000381469727
2017-02-07,24.299999237060547
2017-02-08,23.950000762939453
2017-02-09,23.700000762939453
2017-02-10,23.649999618530273
2017-02-13,23.350000381469727
2017-02-14,23.200000762939453
2017-02-15,23.600000381469727
2017-02-16,24.049999237060547
2017-02-17,24.299999237060547
2017-02-21,24.200000762939453
2017-02-22,23.549999237060547
2017-02-23,23.549999237060547
2017-02-24,23.5
2017-02-27,23.600000381469727
2017-02-28,22.850000381469727
2017-03-01,23.5
2017-03-02,22.399999618530273
2017-03-03,22.649999618530273
2017-03-06,22.149999618530273
2017-03-07,22.100000381469727
2017-03-08,21.950000762939453
2017-03-09,21.100000381469727
2017-03-10,21.799999237060547
2017-03-13,22.0
2017-03-14,21.899999618530273
2017-03-15,22.350000381469727
2017-03-16,22.299999237060547
2017-03-17,21.899999618530273
2017-03-20,22.149999618530273
2017-03-21,21.600000381469727
2017-03-22,21.899999618530273
2017-03-23,21.5
2017-03-24,21.149999618530273
2017-03-27,20.799999237060547
2017-03-28,20.850000381469727
2017-03-29,21.75
2017-03-30,22.200000762939453
2017-03-31,21.649999618530273
2017-04-03,22.649999618530273
2017-04-04,22.399999618530273
2017-04-05,22.649999618530273
2017-04-06,23.049999237060547
2017-04-07,22.549999237060547
2017-04-10,22.0
2017-04-11,22.450000762939453
2017-04-12,21.950000762939453
2017-04-13,21.75
2017-04-17,21.75
2017-04-18,21.5
2017-04-19,21.5
2017-04-20,21.450000762939453
2017-04-21,21.700000762939453
2017-04-24,22.25
2017-04-25,21.649999618530273
2017-04-26,21.549999237060547
2017-04-27,21.399999618530273
2017-04-28,21.25
2017-05-01,23.100000381469727
2017-05-02,22.75
2017-05-03,23.0
2017-05-04,22.75
2017-05-05,22.850000381469727
2017-05-08,22.950000762939453
2017-05-09,22.799999237060547
2017-05-10,23.0
2017-05-11,22.799999237060547
2017-05-12,22.850000381469727
2017-05-15,22.850000381469727
2017-05-16,22.799999237060547
2017-05-17,22.5
2017-05-18,21.799999237060547
2017-05-19,22.299999237060547
2017-05-22,22.149999618530273
2017-05-23,21.950000762939453
2017-05-24,21.799999237060547
2017-05-25,21.600000381469727
2017-05-26,21.549999237060547
2017-05-30,21.549999237060547
2017-05-31,21.5
2017-06-01,22.0
2017-06-02,21.399999618530273
2017-06-05,21.5
2017-06-06,21.549999237060547
2017-06-07,21.200000762939453
2017-06-08,21.299999237060547
2017-06-09,21.5
2017-06-12,22.450000762939453
2017-06-13,22.700000762939453
2017-06-14,21.899999618530273
2017-06-15,21.75
2017-06-16,19.5
2017-06-19,20.049999237060547
2017-06-20,19.5
2017-06-21,18.200000762939453
2017-06-22,18.799999237060547
2017-06-23,19.200000762939453
2017-06-26,19.649999618530273
2017-06-27,19.100000381469727
2017-06-28,19.399999618530273
2017-06-29,19.399999618530273
2017-06-30,18.899999618530273
2017-07-03,19.450000762939453
2017-07-05,19.450000762939453
2017-07-06,19.299999237060547
2017-07-07,19.350000381469727
2017-07-10,19.5
2017-07-11,20.350000381469727
2017-07-12,20.25
2017-07-13,20.450000762939453
2017-07-14,20.899999618530273
2017-07-17,20.75
2017-07-18,20.350000381469727
2017-07-19,20.549999237060547
2017-07-20,20.100000381469727
2017-07-21,19.950000762939453
2017-07-24,20.0
2017-07-25,20.149999618530273
2017-07-26,20.100000381469727
2017-07-27,19.899999618530273
2017-07-28,20.049999237060547
2017-07-31,20.200000762939453
2017-08-01,19.950000762939453
2017-08-02,19.75
2017-08-03,19.049999237060547
2017-08-04,19.350000381469727
2017-08-07,19.299999237060547
2017-08-08,18.75
2017-08-09,18.899999618530273
2017-08-10,18.299999237060547
2017-08-11,18.600000381469727
2017-08-14,18.25
2017-08-15,18.350000381469727
2017-08-16,18.350000381469727
2017-08-17,18.5
2017-08-18,18.549999237060547
2017-08-21,18.049999237060547
2017-08-22,18.100000381469727
2017-08-23,18.049999237060547
2017-08-24,17.850000381469727
2017-08-25,18.399999618530273
2017-08-28,18.299999237060547
2017-08-29,18.549999237060547
2017-08-30,18.549999237060547
2017-08-31,18.899999618530273
2017-09-01,19.049999237060547
2017-09-05,18.700000762939453
2017-09-06,19.100000381469727
2017-09-07,18.549999237060547
2017-09-08,18.100000381469727
2017-09-11,18.100000381469727
2017-09-12,18.350000381469727
2017-09-13,18.649999618530273
2017-09-14,18.649999618530273
2017-09-15,18.850000381469727
2017-09-18,18.950000762939453
2017-09-19,18.899999618530273
2017-09-20,19.0
2017-09-21,18.5
2017-09-22,18.549999237060547
2017-09-25,18.600000381469727
2017-09-26,18.899999618530273
2017-09-27,18.649999618530273
2017-09-28,18.649999618530273
2017-09-29,19.350000381469727
2017-10-02,19.0
2017-10-03,19.049999237060547
2017-10-04,18.799999237060547
2017-10-05,19.549999237060547
2017-10-06,19.100000381469727
2017-10-09,19.25
2017-10-10,19.450000762939453
2017-10-11,20.350000381469727
2017-10-12,20.450000762939453
2017-10-13,20.600000381469727
2017-10-16,20.600000381469727
2017-10-17,20.700000762939453
2017-10-18,20.43000030517578
2017-10-19,20.450000762939453
2017-10-20,20.649999618530273
2017-10-23,20.100000381469727
2017-10-24,19.950000762939453
2017-10-25,19.350000381469727
2017-10-26,20.100000381469727
2017-10-27,20.350000381469727
2017-10-30,20.0
2017-10-31,19.700000762939453
2017-11-01,19.75
2017-11-02,19.649999618530273
2017-11-03,19.649999618530273
2017-11-06,19.25
2017-11-07,19.049999237060547
2017-11-08,18.950000762939453
2017-11-09,18.700000762939453
2017-11-10,18.950000762939453
2017-11-13,18.700000762939453
2017-11-14,18.5
2017-11-15,18.850000381469727
2017-11-16,18.799999237060547
2017-11-17,18.850000381469727
2017-11-20,18.799999237060547
2017-11-21,18.799999237060547
2017-11-22,18.700000762939453
2017-11-24,18.450000762939453
2017-11-27,18.100000381469727
2017-11-28,18.200000762939453
2017-11-29,18.0
2017-11-30,18.25
2017-12-01,18.43000030517578
2017-12-04,18.200000762939453
2017-12-05,18.049999237060547
2017-12-06,17.75
2017-12-07,17.850000381469727
2017-12-08,17.899999618530273
2017-12-11,17.950000762939453
2017-12-12,18.25
2017-12-13,18.200000762939453
2017-12-14,18.25
2017-12-15,18.700000762939453
2017-12-18,19.299999237060547
2017-12-19,19.200000762939453
2017-12-20,18.75
2017-12-21,19.149999618530273
2017-12-22,19.299999237060547
2017-12-26,19.479999542236328
2017-12-27,19.200000762939453
2017-12-28,19.299999237060547
2017-12-29,19.700000762939453
2018-01-02,20.100000381469727
2018-01-03,20.399999618530273
2018-01-04,20.049999237060547
2018-01-05,20.100000381469727
2018-01-08,20.299999237060547
2018-01-09,20.75
2018-01-10,20.399999618530273
2018-01-11,21.100000381469727
2018-01-12,20.799999237060547
2018-01-16,20.350000381469727
2018-01-17,20.600000381469727
2018-01-18,20.399999618530273
2018-01-19,20.600000381469727
2018-01-22,20.700000762939453
2018-01-23,20.799999237060547
2018-01-24,21.350000381469727
2018-01-25,21.700000762939453
2018-01-26,21.700000762939453
2018-01-29,21.100000381469727
2018-01-30,20.5
2018-01-31,20.5
2018-02-01,20.899999618530273
2018-02-02,20.399999618530273
2018-02-05,19.75
2018-02-06,19.100000381469727
2018-02-07,19.0
2018-02-08,18.399999618530273
2018-02-09,18.0
2018-02-12,18.600000381469727
2018-02-13,18.350000381469727
2018-02-14,18.350000381469727
2018-02-15,18.200000762939453
2018-02-16,18.0
2018-02-20,17.899999618530273
2018-02-21,17.850000381469727
2018-02-22,17.850000381469727
2018-02-23,17.799999237060547
2018-02-26,18.0
2018-02-27,17.700000762939453
2018-02-28,17.799999237060547
2018-03-01,17.700000762939453
2018-03-02,17.899999618530273
2018-03-05,17.899999618530273
2018-03-06,17.899999618530273
2018-03-07,17.75
2018-03-08,17.75
2018-03-09,17.649999618530273
2018-03-12,17.950000762939453
2018-03-13,17.799999237060547
2018-03-14,17.649999618530273
2018-03-15,17.600000381469727
2018-03-16,17.899999618530273
2018-03-19,17.649999618530273
2018-03-20,17.600000381469727
2018-03-21,17.799999237060547
2018-03-22,17.600000381469727
2018-03-23,17.649999618530273
2018-03-26,17.75
2018-03-27,17.75
2018-03-28,17.600000381469727
2018-03-29,17.649999618530273
2018-04-02,17.100000381469727
2018-04-03,17.299999237060547
2018-04-04,16.899999618530273
2018-04-05,16.950000762939453
2018-04-06,16.850000381469727
2018-04-09,16.600000381469727
2018-04-10,16.950000762939453
2018-04-11,16.8799991607666
2018-04-12,16.649999618530273
2018-04-13,16.549999237060547
2018-04-16,16.549999237060547
2018-04-17,16.549999237060547
2018-04-18,16.700000762939453
2018-04-19,16.600000381469727
2018-04-20,16.350000381469727
2018-04-23,16.200000762939453
2018-04-24,16.0
2018-04-25,16.0
2018-04-26,15.75
2018-04-27,16.350000381469727
2018-04-30,17.649999618530273
2018-05-01,17.25
2018-05-02,17.100000381469727
2018-05-03,17.5
2018-05-04,17.899999618530273
2018-05-07,17.950000762939453
2018-05-08,18.0
2018-05-09,17.950000762939453
2018-05-10,17.950000762939453
2018-05-11,18.049999237060547
2018-05-14,18.0
2018-05-15,17.75
2018-05-16,17.899999618530273
2018-05-17,17.899999618530273
2018-05-18,18.049999237060547
2018-05-21,18.149999618530273
2018-05-22,18.25
2018-05-23,18.700000762939453
2018-05-24,18.200000762939453
2018-05-25,19.049999237060547
2018-05-29,18.950000762939453
2018-05-30,19.299999237060547
2018-05-31,19.25
2018-06-01,19.5
2018-06-04,19.799999237060547
2018-06-05,20.450000762939453
2018-06-06,20.299999237060547
2018-06-07,20.100000381469727
2018-06-08,20.049999237060547
2018-06-11,19.899999618530273
2018-06-12,19.850000381469727
2018-06-13,19.850000381469727
2018-06-14,20.0
2018-06-15,19.950000762939453
2018-06-18,19.549999237060547
2018-06-19,18.899999618530273
2018-06-20,18.799999237060547
2018-06-21,18.399999618530273
2018-06-22,18.25
2018-06-25,17.899999618530273
2018-06-26,18.0
2018-06-27,18.350000381469727
2018-06-28,18.149999618530273
2018-06-29,18.350000381469727
2018-07-02,17.899999618530273
2018-07-03,18.0
2018-07-05,18.200000762939453
2018-07-06,18.25
2018-07-09,18.399999618530273
2018-07-10,18.200000762939453
2018-07-11,18.100000381469727
2018-07-12,18.0
2018-07-13,18.020000457763672
2018-07-16,18.399999618530273
2018-07-17,18.549999237060547
2018-07-18,19.100000381469727
2018-07-19,19.200000762939453
2018-07-20,19.100000381469727
2018-07-23,18.899999618530273
2018-07-24,19.25
2018-07-25,19.25
2018-07-26,19.25
2018-07-27,19.0
2018-07-30,19.600000381469727
2018-07-31,20.3799991607666
2018-08-01,20.0
2018-08-02,20.299999237060547
2018-08-03,20.0
2018-08-06,19.649999618530273
2018-08-07,19.799999237060547
2018-08-08,19.75
2018-08-09,19.899999618530273
2018-08-10,20.149999618530273
2018-08-13,19.950000762939453
2018-08-14,20.350000381469727
2018-08-15,20.100000381469727
2018-08-16,20.0
2018-08-17,20.100000381469727
2018-08-20,20.350000381469727
2018-08-21,20.25
2018-08-22,20.579999923706055
2018-08-23,20.350000381469727
2018-08-24,20.399999618530273
2018-08-27,20.649999618530273
2018-08-28,20.18000030517578
2018-08-29,20.100000381469727
2018-08-30,20.049999237060547
2018-08-31,20.100000381469727
2018-09-04,20.200000762939453
2018-09-05,20.0
2018-09-06,19.850000381469727
2018-09-07,19.850000381469727
2018-09-10,19.850000381469727
2018-09-11,19.850000381469727
2018-09-12,19.75
2018-09-13,19.450000762939453
2018-09-14,19.549999237060547
2018-09-17,19.450000762939453
2018-09-18,19.399999618530273
2018-09-19,19.399999618530273
2018-09-20,19.350000381469727
2018-09-21,19.700000762939453
2018-09-24,20.149999618530273
2018-09-25,20.200000762939453
2018-09-26,20.200000762939453
2018-09-27,20.399999618530273
2018-09-28,20.399999618530273
2018-10-01,20.770000457763672
2018-10-02,20.799999237060547
2018-10-03,20.799999237060547
2018-10-04,20.719999313354492
2018-10-05,20.860000610351562
2018-10-08,20.670000076293945
2018-10-09,20.6299991607666
2018-10-10,20.389999389648438
2018-10-11,20.110000610351562
2018-10-12,19.860000610351562
2018-10-15,20.3799991607666
2018-10-16,20.389999389648438
2018-10-17,20.200000762939453
2018-10-18,20.010000228881836
2018-10-19,19.799999237060547
2018-10-22,19.719999313354492
2018-10-23,19.43000030517578
2018-10-24,19.280000686645508
2018-10-25,19.739999771118164
2018-10-26,19.559999465942383
2018-10-29,19.389999389648438
2018-10-30,18.729999542236328
2018-10-31,19.190000534057617
2018-11-01,19.290000915527344
2018-11-02,19.329999923706055
2018-11-05,19.889999389648438
2018-11-06,19.350000381469727
2018-11-07,19.479999542236328
2018-11-08,19.549999237060547
2018-11-09,19.549999237060547
2018-11-12,19.610000610351562
2018-11-13,19.600000381469727
2018-11-14,19.860000610351562
2018-11-15,19.75
2018-11-16,19.559999465942383
2018-11-19,19.290000915527344
2018-11-20,19.059999465942383
2018-11-21,19.350000381469727
2018-11-23,19.399999618530273
2018-11-26,19.350000381469727
2018-11-27,19.43000030517578
2018-11-28,19.780000686645508
2018-11-29,19.709999084472656
2018-11-30,19.649999618530273
2018-12-03,19.6299991607666
2018-12-04,19.479999542236328
2018-12-06,19.559999465942383
2018-12-07,19.56999969482422
2018-12-10,19.530000686645508
2018-12-11,19.469999313354492
2018-12-12,19.600000381469727
2018-12-13,19.729999542236328
2018-12-14,19.600000381469727
2018-12-17,19.09000015258789
