,AMEH
2021-04-21,26.860000610351562
2021-04-22,27.0
2021-04-23,27.5
2021-04-26,27.81999969482422
2021-04-27,28.389999389648438
2021-04-28,28.709999084472656
2021-04-29,29.610000610351562
2021-04-30,29.690000534057617
2021-05-03,30.809999465942383
2021-05-04,30.56999969482422
2021-05-05,30.579999923706055
2021-05-06,32.22999954223633
2021-05-07,33.459999084472656
2021-05-10,34.61000061035156
2021-05-11,34.310001373291016
2021-05-12,34.439998626708984
2021-05-13,31.219999313354492
2021-05-14,30.899999618530273
