,CMCT
2012-02-01,115.6500015258789
2012-02-02,116.0999984741211
2012-02-03,116.25
2012-02-06,116.69999694824219
2012-02-07,116.4000015258789
2012-02-08,114.75
2012-02-09,115.5
2012-02-10,112.6500015258789
2012-02-13,114.0
2012-02-14,111.75
2012-02-15,113.0999984741211
2012-02-16,111.9000015258789
2012-02-17,111.9000015258789
2012-02-21,106.5
2012-02-22,109.94999694824219
2012-02-23,109.5
2012-02-24,107.55000305175781
2012-02-27,111.0
2012-02-28,110.4000015258789
2012-02-29,108.44999694824219
2012-03-01,110.0999984741211
2012-03-02,111.44999694824219
2012-03-05,109.5
2012-03-06,108.5999984741211
2012-03-07,107.69999694824219
2012-03-08,111.5999984741211
2012-03-09,109.05000305175781
2012-03-12,108.0
2012-03-13,111.30000305175781
2012-03-14,112.05000305175781
2012-03-15,121.5
2012-03-16,124.5
2012-03-19,127.19999694824219
2012-03-20,125.55000305175781
2012-03-21,126.44999694824219
2012-03-22,129.0
2012-03-23,130.0500030517578
2012-03-26,129.75
2012-03-27,131.5500030517578
2012-03-28,132.60000610351562
2012-03-29,130.35000610351562
2012-03-30,128.39999389648438
2012-04-02,127.3499984741211
2012-04-03,127.80000305175781
2012-04-04,130.5
2012-04-05,128.25
2012-04-09,130.5
2012-04-10,130.5
2012-04-11,130.8000030517578
2012-04-12,130.35000610351562
2012-04-13,129.75
2012-04-16,128.39999389648438
2012-04-17,129.3000030517578
2012-04-18,128.25
2012-04-19,125.25
2012-04-20,124.5
2012-04-23,123.75
2012-04-24,125.55000305175781
2012-04-25,123.75
2012-04-26,124.3499984741211
2012-04-27,122.4000015258789
2012-04-30,126.1500015258789
2012-05-01,124.80000305175781
2012-05-02,122.25
2012-05-03,123.75
2012-05-04,122.25
2012-05-07,124.5
2012-05-08,123.9000015258789
2012-05-09,123.75
2012-05-10,123.75
2012-05-11,124.05000305175781
2012-05-14,123.75
2012-05-15,122.4000015258789
2012-05-16,122.25
2012-05-17,126.0
2012-05-18,126.1500015258789
2012-05-21,124.19999694824219
2012-05-22,126.5999984741211
2012-05-23,127.5
2012-05-24,126.44999694824219
2012-05-25,124.5
2012-05-29,125.25
2012-05-30,120.30000305175781
2012-05-31,118.05000305175781
2012-06-01,119.55000305175781
2012-06-04,118.3499984741211
2012-06-05,120.1500015258789
2012-06-06,118.3499984741211
2012-06-07,117.0
2012-06-08,113.25
2012-06-11,115.05000305175781
2012-06-12,116.69999694824219
2012-06-13,114.75
2012-06-14,116.4000015258789
2012-06-15,116.55000305175781
2012-06-18,115.5
2012-06-19,115.94999694824219
2012-06-20,118.05000305175781
2012-06-21,115.80000305175781
2012-06-22,117.0
2012-06-25,116.4000015258789
2012-06-26,116.25
2012-06-27,114.5999984741211
2012-06-28,114.75
2012-06-29,115.6500015258789
2012-07-02,115.5
2012-07-03,111.75
2012-07-05,110.8499984741211
2012-07-06,111.9000015258789
2012-07-09,115.6500015258789
2012-07-10,115.80000305175781
2012-07-11,112.5
2012-07-12,116.25
2012-07-13,118.5
2012-07-16,114.0
2012-07-17,119.55000305175781
2012-07-18,117.30000305175781
2012-07-19,118.3499984741211
2012-07-20,121.80000305175781
2012-07-23,121.05000305175781
2012-07-24,120.0
2012-07-25,121.94999694824219
2012-07-26,119.69999694824219
2012-07-27,117.0
2012-07-30,118.5
2012-07-31,115.80000305175781
2012-08-01,115.94999694824219
2012-08-02,118.05000305175781
2012-08-03,111.75
2012-08-06,112.5
2012-08-07,112.94999694824219
2012-08-08,112.05000305175781
2012-08-09,112.19999694824219
2012-08-10,112.05000305175781
2012-08-13,112.19999694824219
2012-08-14,112.05000305175781
2012-08-15,112.19999694824219
2012-08-16,111.5999984741211
2012-08-17,111.5999984741211
2012-08-20,111.1500015258789
2012-08-21,112.80000305175781
2012-08-22,112.80000305175781
2012-08-23,111.9000015258789
2012-08-24,111.0
2012-08-27,110.8499984741211
2012-08-28,111.9000015258789
2012-08-29,111.0
2012-08-30,110.69999694824219
2012-08-31,111.44999694824219
2012-09-04,112.19999694824219
2012-09-05,111.5999984741211
2012-09-06,112.05000305175781
2012-09-07,114.1500015258789
2012-09-10,118.80000305175781
2012-09-11,117.30000305175781
2012-09-12,115.94999694824219
2012-09-13,114.5999984741211
2012-09-14,115.05000305175781
2012-09-17,115.05000305175781
2012-09-18,113.69999694824219
2012-09-19,115.5
2012-09-20,117.44999694824219
2012-09-21,117.0
2012-09-24,115.05000305175781
2012-09-25,114.9000015258789
2012-09-26,114.44999694824219
2012-09-27,114.44999694824219
2012-09-28,112.5
2012-10-01,112.5
2012-10-02,114.44999694824219
2012-10-03,113.25
2012-10-04,112.19999694824219
2012-10-05,114.30000305175781
2012-10-08,113.55000305175781
2012-10-09,114.0
2012-10-10,114.0
2012-10-11,112.80000305175781
2012-10-12,110.0999984741211
2012-10-15,111.0
2012-10-16,109.5
2012-10-17,110.0999984741211
2012-10-18,110.25
2012-10-19,110.55000305175781
2012-10-22,110.69999694824219
2012-10-23,108.44999694824219
2012-10-24,111.1500015258789
2012-10-25,108.1500015258789
2012-10-26,107.8499984741211
2012-10-31,97.05000305175781
2012-11-01,95.25
2012-11-02,95.55000305175781
2012-11-05,97.19999694824219
2012-11-06,98.8499984741211
2012-11-07,98.69999694824219
2012-11-08,97.05000305175781
2012-11-09,97.94999694824219
2012-11-12,97.5
2012-11-13,96.9000015258789
2012-11-14,98.69999694824219
2012-11-15,98.55000305175781
2012-11-16,99.0
2012-11-19,101.25
2012-11-20,101.25
2012-11-21,101.25
2012-11-23,99.75
2012-11-26,100.80000305175781
2012-11-27,103.19999694824219
2012-11-28,105.75
2012-11-29,106.3499984741211
2012-11-30,106.19999694824219
2012-12-03,106.05000305175781
2012-12-04,108.75
2012-12-05,108.0
2012-12-06,106.5
2012-12-07,106.5
2012-12-10,107.25
2012-12-11,108.0
2012-12-12,107.25
2012-12-13,106.80000305175781
2012-12-14,107.55000305175781
2012-12-17,107.25
2012-12-18,107.25
2012-12-19,107.25
2012-12-20,107.55000305175781
2012-12-21,107.69999694824219
2012-12-24,106.94999694824219
2012-12-26,106.94999694824219
2012-12-27,103.94999694824219
2012-12-28,107.0999984741211
2012-12-31,106.5
2013-01-02,108.75
2013-01-03,107.25
2013-01-04,108.9000015258789
2013-01-07,111.0
2013-01-08,111.5999984741211
2013-01-09,108.30000305175781
2013-01-10,108.75
2013-01-11,110.4000015258789
2013-01-14,109.3499984741211
2013-01-15,109.19999694824219
2013-01-16,111.0
2013-01-17,108.9000015258789
2013-01-18,108.44999694824219
2013-01-22,108.9000015258789
2013-01-23,108.30000305175781
2013-01-24,108.0
2013-01-25,111.0
2013-01-28,108.0
2013-01-29,108.9000015258789
2013-01-30,109.3499984741211
2013-01-31,109.94999694824219
2013-02-01,109.80000305175781
2013-02-04,107.69999694824219
2013-02-05,108.44999694824219
2013-02-06,110.55000305175781
2013-02-07,107.8499984741211
2013-02-08,105.9000015258789
2013-02-11,108.44999694824219
2013-02-12,109.5
2013-02-13,108.9000015258789
2013-02-14,110.69999694824219
2013-02-15,110.0999984741211
2013-02-19,108.1500015258789
2013-02-20,106.94999694824219
2013-02-21,107.0999984741211
2013-02-22,106.5
2013-02-25,107.4000015258789
2013-02-26,105.9000015258789
2013-02-27,105.44999694824219
2013-02-28,105.1500015258789
2013-03-01,106.5
2013-03-04,106.5
2013-03-05,105.44999694824219
2013-03-06,105.75
2013-03-07,108.44999694824219
2013-03-08,107.25
2013-03-11,105.0
2013-03-12,107.0999984741211
2013-03-13,108.30000305175781
2013-03-14,105.9000015258789
2013-03-15,105.0
2013-03-18,105.75
2013-03-19,106.6500015258789
2013-03-20,108.0
2013-03-21,106.6500015258789
2013-03-22,112.80000305175781
2013-03-25,113.0999984741211
2013-03-26,112.5
2013-03-27,112.5
2013-03-28,112.80000305175781
2013-04-01,114.30000305175781
2013-04-02,114.0
2013-04-03,114.30000305175781
2013-04-04,114.0
2013-04-05,119.8499984741211
2013-04-08,118.94999694824219
2013-04-09,117.9000015258789
2013-04-10,117.5999984741211
2013-04-11,115.5
2013-04-12,116.8499984741211
2013-04-15,114.9000015258789
2013-04-16,115.19999694824219
2013-04-17,114.9000015258789
2013-04-18,116.69999694824219
2013-04-19,116.25
2013-04-22,117.0
2013-04-23,116.69999694824219
2013-04-24,116.0999984741211
2013-04-25,114.75
2013-04-26,115.80000305175781
2013-04-29,115.94999694824219
2013-04-30,116.69999694824219
2013-05-01,117.0
2013-05-02,116.25
2013-05-03,117.0
2013-05-06,115.6500015258789
2013-05-07,115.5
2013-05-08,115.6500015258789
2013-05-09,114.75
2013-05-10,115.19999694824219
2013-05-13,115.5
2013-05-14,115.94999694824219
2013-05-15,115.80000305175781
2013-05-16,116.4000015258789
2013-05-17,117.44999694824219
2013-05-20,116.55000305175781
2013-05-21,116.55000305175781
2013-05-22,117.1500015258789
2013-05-23,117.1500015258789
2013-05-24,118.80000305175781
2013-05-28,121.80000305175781
2013-05-29,123.5999984741211
2013-05-30,123.44999694824219
2013-05-31,127.05000305175781
2013-06-03,126.0
2013-06-04,124.6500015258789
2013-06-05,123.5999984741211
2013-06-06,123.75
2013-06-07,123.5999984741211
2013-06-10,123.75
2013-06-11,123.75
2013-06-12,125.25
2013-06-13,122.8499984741211
2013-06-14,125.8499984741211
2013-06-17,121.6500015258789
2013-06-18,124.5
2013-06-19,122.0999984741211
2013-06-20,121.6500015258789
2013-06-21,127.5
2013-06-24,125.25
2013-06-25,127.19999694824219
2013-06-26,126.75
2013-06-27,128.10000610351562
2013-06-28,123.30000305175781
2013-07-01,125.55000305175781
2013-07-02,127.6500015258789
2013-07-03,128.10000610351562
2013-07-05,126.5999984741211
2013-07-08,145.5
2013-07-09,146.10000610351562
2013-07-10,147.75
2013-07-11,145.64999389648438
2013-07-12,140.39999389648438
2013-07-15,145.1999969482422
2013-07-16,145.1999969482422
2013-07-17,143.25
2013-07-18,143.25
2013-07-19,143.10000610351562
2013-07-22,142.8000030517578
2013-07-23,143.5500030517578
2013-07-24,143.6999969482422
2013-07-25,144.60000610351562
2013-07-26,141.89999389648438
2013-07-29,142.5
2013-07-30,143.85000610351562
2013-07-31,141.14999389648438
2013-08-01,142.0500030517578
2013-08-02,141.0
2013-08-05,141.0
2013-08-06,141.0
2013-08-07,141.75
2013-08-08,140.25
2013-08-09,137.25
2013-08-12,136.64999389648438
2013-08-13,137.5500030517578
2013-08-14,137.39999389648438
2013-08-15,138.75
2013-08-16,139.64999389648438
2013-08-19,138.0
2013-08-20,138.0
2013-08-21,138.14999389648438
2013-08-22,139.9499969482422
2013-08-23,138.0
2013-08-26,137.25
2013-08-27,136.8000030517578
2013-08-28,136.8000030517578
2013-08-29,136.5
2013-08-30,138.60000610351562
2013-09-03,139.5
2013-09-04,136.0500030517578
2013-09-05,135.3000030517578
2013-09-06,136.1999969482422
2013-09-09,136.0500030517578
2013-09-10,135.75
2013-09-11,135.60000610351562
2013-09-12,138.0
2013-09-13,135.75
2013-09-16,135.0
2013-09-17,136.9499969482422
2013-09-18,137.10000610351562
2013-09-19,134.39999389648438
2013-09-20,137.25
2013-09-23,137.25
2013-09-24,133.35000610351562
2013-09-25,133.35000610351562
2013-09-26,133.5
2013-09-27,132.0
2013-09-30,133.0500030517578
2013-10-01,133.9499969482422
2013-10-02,135.0
2013-10-03,134.85000610351562
2013-10-04,131.6999969482422
2013-10-07,131.85000610351562
2013-10-08,131.6999969482422
2013-10-09,131.25
2013-10-10,131.6999969482422
2013-10-11,132.0
2013-10-14,136.0500030517578
2013-10-15,132.0
2013-10-16,131.85000610351562
2013-10-17,134.6999969482422
2013-10-18,136.1999969482422
2013-10-21,135.60000610351562
2013-10-22,133.9499969482422
2013-10-23,135.4499969482422
2013-10-24,137.25
2013-10-25,134.39999389648438
2013-10-28,134.25
2013-10-29,132.75
2013-10-30,129.89999389648438
2013-10-31,132.75
2013-11-01,129.0
2013-11-04,129.3000030517578
2013-11-05,129.0
2013-11-06,128.39999389648438
2013-11-07,129.75
2013-11-08,128.6999969482422
2013-11-11,129.3000030517578
2013-11-12,131.39999389648438
2013-11-13,132.89999389648438
2013-11-14,133.5
2013-11-15,131.10000610351562
2013-11-18,130.1999969482422
2013-11-19,129.14999389648438
2013-11-20,128.5500030517578
2013-11-21,130.35000610351562
2013-11-22,129.0
2013-11-25,131.25
2013-11-26,132.14999389648438
2013-11-27,130.0500030517578
2013-11-29,129.3000030517578
2013-12-02,132.14999389648438
2013-12-03,132.14999389648438
2013-12-04,132.75
2013-12-05,129.89999389648438
2013-12-06,130.64999389648438
2013-12-09,129.89999389648438
2013-12-10,130.5
2013-12-11,131.25
2013-12-12,131.85000610351562
2013-12-13,130.5
2013-12-16,133.1999969482422
2013-12-17,132.0
2013-12-18,131.5500030517578
2013-12-19,131.39999389648438
2013-12-20,133.5
2013-12-23,132.75
2013-12-24,130.1999969482422
2013-12-26,129.75
2013-12-27,129.75
2013-12-30,128.39999389648438
2013-12-31,129.0
2014-01-02,132.0
2014-01-03,130.5
2014-01-06,132.60000610351562
2014-01-07,132.89999389648438
2014-01-08,133.0500030517578
2014-01-09,133.35000610351562
2014-01-10,134.5500030517578
2014-01-13,135.0
2014-01-14,133.1999969482422
2014-01-15,133.35000610351562
2014-01-16,133.9499969482422
2014-01-17,132.4499969482422
2014-01-21,133.5
2014-01-22,132.0
2014-01-23,133.35000610351562
2014-01-24,131.85000610351562
2014-01-27,130.8000030517578
2014-01-28,131.85000610351562
2014-01-29,136.5
2014-01-30,138.89999389648438
2014-01-31,140.10000610351562
2014-02-03,142.0500030517578
2014-02-04,141.4499969482422
2014-02-05,141.75
2014-02-06,141.3000030517578
2014-02-07,142.8000030517578
2014-02-10,142.1999969482422
2014-02-11,140.25
2014-02-12,141.3000030517578
2014-02-13,141.0
2014-02-14,141.0
2014-02-18,143.5500030517578
2014-02-19,143.39999389648438
2014-02-20,143.6999969482422
2014-02-21,143.6999969482422
2014-02-24,142.5
2014-02-25,143.25
2014-02-26,142.5
2014-02-27,144.0
2014-02-28,143.6999969482422
2014-03-03,145.35000610351562
2014-03-04,145.64999389648438
2014-03-05,145.35000610351562
2014-03-06,146.10000610351562
2014-03-07,145.0500030517578
2014-03-10,145.0500030517578
2014-03-11,145.64999389648438
2014-03-12,150.0
2014-03-13,148.5
2014-03-14,146.85000610351562
2014-03-17,144.89999389648438
2014-03-18,145.0500030517578
2014-03-19,145.8000030517578
2014-03-20,145.1999969482422
2014-03-21,150.0
2014-03-24,147.75
2014-03-25,149.25
2014-03-26,71.25
2014-03-27,67.80000305175781
2014-03-28,68.69999694824219
2014-03-31,68.8499984741211
2014-04-01,69.75
2014-04-02,68.0999984741211
2014-04-03,69.0
2014-04-04,69.9000015258789
2014-04-07,70.19999694824219
2014-04-08,69.5999984741211
2014-04-09,69.30000305175781
2014-04-10,68.25
2014-04-11,69.0
2014-04-14,69.0
2014-04-15,69.1500015258789
2014-04-16,68.8499984741211
2014-04-17,68.55000305175781
2014-04-21,69.5999984741211
2014-04-22,69.30000305175781
2014-04-23,68.69999694824219
2014-04-24,68.8499984741211
2014-04-25,68.4000015258789
2014-04-28,68.69999694824219
2014-04-29,69.0
2014-04-30,66.33000183105469
2014-05-01,67.73999786376953
2014-05-02,67.62000274658203
2014-05-05,67.62000274658203
2014-05-06,67.62000274658203
2014-05-07,67.7699966430664
2014-05-08,68.79000091552734
2014-05-09,69.33000183105469
2014-05-12,68.79000091552734
2014-05-13,68.27999877929688
2014-05-14,68.58000183105469
2014-05-15,67.83000183105469
2014-05-16,68.37000274658203
2014-05-19,68.27999877929688
2014-05-20,68.01000213623047
2014-05-21,68.06999969482422
2014-05-22,67.5
2014-05-23,66.41999816894531
2014-05-27,68.55000305175781
2014-05-28,69.0
2014-05-29,69.0
2014-05-30,69.20999908447266
2014-06-02,68.4000015258789
2014-06-03,69.38999938964844
2014-06-04,68.58000183105469
2014-06-05,68.8499984741211
2014-06-06,69.44999694824219
2014-06-09,69.1500015258789
2014-06-10,68.06999969482422
2014-06-11,68.48999786376953
2014-06-12,69.4800033569336
2014-06-13,68.06999969482422
2014-06-16,66.02999877929688
2014-06-17,66.05999755859375
2014-06-18,65.43000030517578
2014-06-19,65.94000244140625
2014-06-20,67.37999725341797
2014-06-23,66.02999877929688
2014-06-24,66.20999908447266
2014-06-25,66.83999633789062
2014-06-26,67.7699966430664
2014-06-27,65.06999969482422
2014-06-30,64.9800033569336
2014-07-01,64.5
2014-07-02,63.29999923706055
2014-07-03,63.2400016784668
2014-07-07,63.29999923706055
2014-07-08,63.869998931884766
2014-07-09,63.630001068115234
2014-07-10,65.33999633789062
2014-07-11,65.19000244140625
2014-07-14,65.33999633789062
2014-07-15,65.22000122070312
2014-07-16,65.33999633789062
2014-07-17,64.9800033569336
2014-07-18,65.43000030517578
2014-07-21,64.80000305175781
2014-07-22,64.80000305175781
2014-07-23,65.37000274658203
2014-07-24,65.16000366210938
2014-07-25,64.83000183105469
2014-07-28,64.6500015258789
2014-07-29,63.959999084472656
2014-07-30,63.0
2014-07-31,63.2400016784668
2014-08-01,62.4900016784668
2014-08-04,61.83000183105469
2014-08-05,61.709999084472656
2014-08-06,61.22999954223633
2014-08-07,59.4900016784668
2014-08-08,59.459999084472656
2014-08-11,58.11000061035156
2014-08-12,57.41999816894531
2014-08-13,58.349998474121094
2014-08-14,59.220001220703125
2014-08-15,58.40999984741211
2014-08-18,58.59000015258789
2014-08-19,57.779998779296875
2014-08-20,57.93000030517578
2014-08-21,57.45000076293945
2014-08-22,56.790000915527344
2014-08-25,56.849998474121094
2014-08-26,59.25
2014-08-27,57.27000045776367
2014-08-28,57.09000015258789
2014-08-29,58.11000061035156
2014-09-02,59.189998626708984
2014-09-03,59.130001068115234
2014-09-04,67.29000091552734
2014-09-05,69.75
2014-09-08,64.29000091552734
2014-09-09,65.30999755859375
2014-09-10,62.369998931884766
2014-09-11,63.9900016784668
2014-09-12,63.09000015258789
2014-09-15,57.36000061035156
2014-09-16,56.279998779296875
2014-09-17,56.4900016784668
2014-09-18,57.0
2014-09-19,56.63999938964844
2014-09-22,50.66999816894531
2014-09-23,52.86000061035156
2014-09-24,54.900001525878906
2014-09-25,54.959999084472656
2014-09-26,56.61000061035156
2014-09-29,57.0
2014-09-30,66.23999786376953
2014-10-01,68.94000244140625
2014-10-02,67.9800033569336
2014-10-03,57.2400016784668
2014-10-06,61.02000045776367
2014-10-07,59.72999954223633
2014-10-08,58.529998779296875
2014-10-09,59.63999938964844
2014-10-10,57.41999816894531
2014-10-13,58.650001525878906
2014-10-14,55.22999954223633
2014-10-15,53.7599983215332
2014-10-16,53.52000045776367
2014-10-17,54.0
2014-10-20,54.75
2014-10-21,54.779998779296875
2014-10-22,55.5
2014-10-23,55.619998931884766
2014-10-24,53.970001220703125
2014-10-27,55.290000915527344
2014-10-28,54.060001373291016
2014-10-29,54.0
2014-10-30,53.70000076293945
2014-10-31,53.279998779296875
2014-11-03,53.459999084472656
2014-11-04,54.209999084472656
2014-11-05,53.58000183105469
2014-11-06,53.52000045776367
2014-11-07,53.790000915527344
2014-11-10,54.0
2014-11-11,54.0
2014-11-12,53.15999984741211
2014-11-13,53.099998474121094
2014-11-14,54.29999923706055
2014-11-17,54.150001525878906
2014-11-18,53.279998779296875
2014-11-19,53.880001068115234
2014-11-20,55.349998474121094
2014-11-21,54.689998626708984
2014-11-24,54.779998779296875
2014-11-25,54.45000076293945
2014-11-26,53.72999954223633
2014-11-28,53.970001220703125
2014-12-01,54.75
2014-12-02,55.349998474121094
2014-12-03,54.060001373291016
2014-12-04,55.5
2014-12-05,54.119998931884766
2014-12-08,53.849998474121094
2014-12-09,52.02000045776367
2014-12-10,52.20000076293945
2014-12-11,50.970001220703125
2014-12-12,50.15999984741211
2014-12-15,50.220001220703125
2014-12-16,48.060001373291016
2014-12-17,46.97999954223633
2014-12-18,45.900001525878906
2014-12-19,46.13999938964844
2014-12-22,45.29999923706055
2014-12-23,46.86000061035156
2014-12-24,48.0
2014-12-26,51.09000015258789
2014-12-29,46.08000183105469
2014-12-30,47.61000061035156
2014-12-31,45.029998779296875
2015-01-02,45.09000015258789
2015-01-05,47.61000061035156
2015-01-06,47.52000045776367
2015-01-07,45.29999923706055
2015-01-08,46.16999816894531
2015-01-09,45.2400016784668
2015-01-12,44.66999816894531
2015-01-13,44.369998931884766
2015-01-14,44.90999984741211
2015-01-15,44.880001068115234
2015-01-16,43.650001525878906
2015-01-20,44.70000076293945
2015-01-21,43.95000076293945
2015-01-22,44.66999816894531
2015-01-23,45.150001525878906
2015-01-26,46.349998474121094
2015-01-27,45.75
2015-01-28,45.45000076293945
2015-01-29,45.689998626708984
2015-01-30,45.45000076293945
2015-02-02,45.45000076293945
2015-02-03,46.04999923706055
2015-02-04,45.900001525878906
2015-02-05,46.5
2015-02-06,47.70000076293945
2015-02-09,50.880001068115234
2015-02-10,49.88999938964844
2015-02-11,50.66999816894531
2015-02-12,50.310001373291016
2015-02-13,50.279998779296875
2015-02-17,50.939998626708984
2015-02-18,50.939998626708984
2015-02-19,50.939998626708984
2015-02-20,50.939998626708984
2015-02-23,50.310001373291016
2015-02-24,50.7599983215332
2015-02-25,49.08000183105469
2015-02-26,49.16999816894531
2015-02-27,49.619998931884766
2015-03-02,49.709999084472656
2015-03-03,50.939998626708984
2015-03-04,50.939998626708984
2015-03-05,50.939998626708984
2015-03-06,51.29999923706055
2015-03-09,51.779998779296875
2015-03-10,51.84000015258789
2015-03-11,53.220001220703125
2015-03-12,53.52000045776367
2015-03-13,54.93000030517578
2015-03-16,52.86000061035156
2015-03-17,53.72999954223633
2015-03-18,54.029998779296875
2015-03-19,53.939998626708984
2015-03-20,54.93000030517578
2015-03-23,54.0
2015-03-24,54.720001220703125
2015-03-25,53.7599983215332
2015-03-26,55.40999984741211
2015-03-27,55.5
2015-03-30,55.5
2015-03-31,55.529998779296875
2015-04-01,56.189998626708984
2015-04-02,54.2400016784668
2015-04-06,55.7400016784668
2015-04-07,54.060001373291016
2015-04-08,55.31999969482422
2015-04-09,55.31999969482422
2015-04-10,55.22999954223633
2015-04-13,55.22999954223633
2015-04-14,55.5
2015-04-15,55.7400016784668
2015-04-16,55.7400016784668
2015-04-17,55.7400016784668
2015-04-20,55.5
2015-04-21,56.849998474121094
2015-04-22,54.33000183105469
2015-04-23,56.81999969482422
2015-04-24,56.849998474121094
2015-04-27,56.58000183105469
2015-04-28,56.70000076293945
2015-04-29,56.310001373291016
2015-04-30,58.349998474121094
2015-05-01,54.630001068115234
2015-05-04,55.5
2015-05-05,56.63999938964844
2015-05-06,58.2599983215332
2015-05-07,55.470001220703125
2015-05-08,54.84000015258789
2015-05-11,57.209999084472656
2015-05-12,57.0
2015-05-13,57.0
2015-05-14,55.68000030517578
2015-05-15,57.0
2015-05-18,57.45000076293945
2015-05-19,57.720001220703125
2015-05-20,57.720001220703125
2015-05-21,57.56999969482422
2015-05-22,56.7599983215332
2015-05-26,55.560001373291016
2015-05-27,55.560001373291016
2015-05-28,55.79999923706055
2015-05-29,55.79999923706055
2015-06-01,55.79999923706055
2015-06-02,54.33000183105469
2015-06-03,54.599998474121094
2015-06-04,54.599998474121094
2015-06-05,54.75
2015-06-08,55.5
2015-06-09,52.86000061035156
2015-06-10,52.86000061035156
2015-06-11,57.27000045776367
2015-06-12,52.95000076293945
2015-06-15,57.09000015258789
2015-06-16,53.54999923706055
2015-06-17,55.529998779296875
2015-06-18,53.369998931884766
2015-06-19,53.849998474121094
2015-06-22,52.95000076293945
2015-06-23,52.91999816894531
2015-06-24,53.0099983215332
2015-06-25,53.06999969482422
2015-06-26,56.400001525878906
2015-06-29,53.52000045776367
2015-06-30,53.0099983215332
2015-07-01,53.0099983215332
2015-07-02,53.06999969482422
2015-07-06,52.40999984741211
2015-07-07,52.560001373291016
2015-07-08,51.119998931884766
2015-07-09,51.47999954223633
2015-07-10,50.849998474121094
2015-07-13,50.189998626708984
2015-07-14,48.29999923706055
2015-07-15,48.33000183105469
2015-07-16,48.33000183105469
2015-07-17,48.33000183105469
2015-07-20,48.33000183105469
2015-07-21,48.33000183105469
2015-07-22,45.150001525878906
2015-07-23,46.290000915527344
2015-07-24,46.290000915527344
2015-07-27,46.290000915527344
2015-07-28,45.45000076293945
2015-07-29,45.36000061035156
2015-07-30,45.36000061035156
2015-07-31,47.939998626708984
2015-08-03,45.630001068115234
2015-08-04,45.630001068115234
2015-08-05,45.630001068115234
2015-08-06,43.83000183105469
2015-08-07,43.83000183105469
2015-08-10,44.06999969482422
2015-08-11,43.88999938964844
2015-08-12,46.04999923706055
2015-08-13,46.650001525878906
2015-08-14,46.83000183105469
2015-08-17,47.220001220703125
2015-08-18,45.36000061035156
2015-08-19,45.36000061035156
2015-08-20,46.13999938964844
2015-08-21,46.560001373291016
2015-08-24,46.04999923706055
2015-08-25,46.95000076293945
2015-08-26,46.13999938964844
2015-08-27,46.16999816894531
2015-08-28,46.16999816894531
2015-08-31,45.599998474121094
2015-09-01,45.029998779296875
2015-09-02,45.38999938964844
2015-09-03,45.38999938964844
2015-09-04,45.38999938964844
2015-09-08,55.349998474121094
2015-09-09,54.540000915527344
2015-09-10,53.400001525878906
2015-09-11,55.439998626708984
2015-09-14,60.0
2015-09-15,62.43000030517578
2015-09-16,63.0
2015-09-17,62.189998626708984
2015-09-18,58.11000061035156
2015-09-21,59.54999923706055
2015-09-22,57.599998474121094
2015-09-23,56.459999084472656
2015-09-24,55.77000045776367
2015-09-25,55.470001220703125
2015-09-28,55.31999969482422
2015-09-29,54.5099983215332
2015-09-30,55.11000061035156
2015-10-01,55.31999969482422
2015-10-02,60.33000183105469
2015-10-05,61.20000076293945
2015-10-06,60.45000076293945
2015-10-07,59.939998626708984
2015-10-08,61.08000183105469
2015-10-09,58.20000076293945
2015-10-12,58.5
2015-10-13,60.29999923706055
2015-10-14,58.83000183105469
2015-10-15,59.06999969482422
2015-10-16,59.220001220703125
2015-10-19,58.97999954223633
2015-10-20,59.7599983215332
2015-10-21,58.560001373291016
2015-10-22,59.61000061035156
2015-10-23,59.970001220703125
2015-10-26,59.63999938964844
2015-10-27,59.70000076293945
2015-10-28,59.43000030517578
2015-10-29,57.900001525878906
2015-10-30,57.630001068115234
2015-11-02,57.720001220703125
2015-11-03,57.93000030517578
2015-11-04,58.08000183105469
2015-11-05,57.27000045776367
2015-11-06,57.27000045776367
2015-11-09,57.209999084472656
2015-11-10,57.9900016784668
2015-11-11,58.40999984741211
2015-11-12,57.47999954223633
2015-11-13,57.119998931884766
2015-11-16,55.709999084472656
2015-11-17,54.150001525878906
2015-11-18,53.90999984741211
2015-11-19,53.70000076293945
2015-11-20,53.7599983215332
2015-11-23,53.90999984741211
2015-11-24,53.90999984741211
2015-11-25,54.33000183105469
2015-11-27,53.849998474121094
2015-11-30,55.470001220703125
2015-12-01,54.599998474121094
2015-12-02,53.7599983215332
2015-12-03,51.9900016784668
2015-12-04,55.290000915527344
2015-12-07,52.20000076293945
2015-12-08,52.08000183105469
2015-12-09,48.209999084472656
2015-12-10,51.38999938964844
2015-12-11,53.220001220703125
2015-12-14,51.810001373291016
2015-12-15,51.810001373291016
2015-12-16,51.959999084472656
2015-12-17,51.36000061035156
2015-12-18,46.2599983215332
2015-12-21,46.560001373291016
2015-12-22,45.09000015258789
2015-12-23,47.25
2015-12-24,47.25
2015-12-28,47.81999969482422
2015-12-29,47.310001373291016
2015-12-30,46.5
2015-12-31,46.619998931884766
2016-01-04,48.060001373291016
2016-01-05,48.18000030517578
2016-01-06,48.18000030517578
2016-01-07,48.599998474121094
2016-01-08,47.4900016784668
2016-01-11,47.939998626708984
2016-01-12,47.70000076293945
2016-01-13,46.31999969482422
2016-01-14,47.880001068115234
2016-01-15,48.2400016784668
