,CPI
2021-01-26,27.309999465942383
2021-01-27,27.200000762939453
2021-01-28,27.260000228881836
2021-01-29,27.059999465942383
2021-02-01,27.229999542236328
2021-02-02,27.09000015258789
2021-02-03,27.209999084472656
2021-02-04,27.25
2021-02-05,27.280000686645508
2021-02-08,27.219999313354492
2021-02-09,27.329999923706055
2021-02-10,27.329999923706055
2021-02-11,27.350000381469727
2021-02-12,27.34000015258789
2021-02-16,27.299999237060547
2021-02-17,27.290000915527344
2021-02-18,27.299999237060547
2021-02-19,27.270000457763672
2021-02-22,27.299999237060547
2021-02-23,27.290000915527344
2021-02-24,27.290000915527344
2021-02-25,27.209999084472656
2021-02-26,27.200000762939453
2021-03-01,27.219999313354492
2021-03-02,27.209999084472656
2021-03-03,27.170000076293945
2021-03-04,27.1200008392334
2021-03-05,27.149999618530273
2021-03-08,27.15999984741211
2021-03-09,27.15999984741211
2021-03-10,27.18000030517578
2021-03-11,27.190000534057617
2021-03-12,27.170000076293945
2021-03-15,27.170000076293945
2021-03-16,27.18000030517578
2021-03-17,27.18000030517578
2021-03-18,27.139999389648438
2021-03-19,27.139999389648438
2021-03-22,27.15999984741211
2021-03-23,27.170000076293945
2021-03-24,27.15999984741211
2021-03-25,27.149999618530273
2021-03-26,27.15999984741211
2021-03-29,27.139999389648438
2021-03-30,27.1299991607666
2021-03-31,27.1299991607666
2021-04-01,27.149999618530273
2021-04-05,27.190000534057617
2021-04-06,27.209999084472656
2021-04-07,27.209999084472656
2021-04-08,27.239999771118164
2021-04-09,27.25
2021-04-12,27.25
2021-04-13,27.280000686645508
2021-04-14,27.270000457763672
2021-04-15,27.31999969482422
2021-04-16,27.299999237060547
2021-04-19,27.309999465942383
2021-04-20,27.299999237060547
2021-04-21,27.31999969482422
2021-04-22,27.299999237060547
2021-04-23,27.329999923706055
2021-04-26,27.329999923706055
2021-04-27,27.31999969482422
2021-04-28,27.31999969482422
2021-04-29,27.329999923706055
2021-04-30,27.299999237060547
2021-05-03,27.309999465942383
2021-05-04,27.290000915527344
2021-05-05,27.31999969482422
2021-05-06,27.329999923706055
2021-05-07,27.360000610351562
2021-05-10,27.329999923706055
2021-05-11,27.309999465942383
2021-05-12,27.25
2021-05-13,27.270000457763672
2021-05-14,27.299999237060547
