,CONE
2020-07-22,77.26000213623047
2020-07-23,78.83999633789062
2020-07-24,79.36000061035156
2020-07-27,80.63999938964844
2020-07-28,80.5199966430664
2020-07-29,81.04000091552734
2020-07-30,83.16999816894531
2020-07-31,83.41999816894531
2020-08-03,83.91000366210938
2020-08-04,84.80000305175781
2020-08-05,86.5
2020-08-06,84.0999984741211
2020-08-07,84.98999786376953
2020-08-10,83.30999755859375
2020-08-11,80.56999969482422
2020-08-12,81.87000274658203
2020-08-13,81.93000030517578
2020-08-14,82.0199966430664
2020-08-17,83.79000091552734
2020-08-18,83.5
2020-08-19,82.4000015258789
2020-08-20,82.19999694824219
2020-08-21,82.19999694824219
2020-08-24,80.0999984741211
2020-08-25,80.25
2020-08-26,82.33000183105469
2020-08-27,82.37000274658203
2020-08-28,82.55000305175781
2020-08-31,83.52999877929688
2020-09-01,82.43000030517578
2020-09-02,82.91999816894531
2020-09-03,80.16000366210938
2020-09-04,77.87000274658203
2020-09-08,76.0199966430664
2020-09-09,76.12000274658203
2020-09-10,76.08999633789062
2020-09-11,75.23999786376953
2020-09-14,76.47000122070312
2020-09-15,77.48999786376953
2020-09-16,76.08999633789062
2020-09-17,75.0
2020-09-18,72.58999633789062
2020-09-21,71.55000305175781
2020-09-22,72.04000091552734
2020-09-23,70.43000030517578
2020-09-24,69.69000244140625
2020-09-25,71.44000244140625
2020-09-28,72.2300033569336
2020-09-29,71.47000122070312
2020-09-30,70.02999877929688
2020-10-01,73.44999694824219
2020-10-02,75.44999694824219
2020-10-05,76.26000213623047
2020-10-06,77.30999755859375
2020-10-07,78.86000061035156
2020-10-08,80.72000122070312
2020-10-09,80.12999725341797
2020-10-12,80.05999755859375
2020-10-13,78.58999633789062
2020-10-14,76.62999725341797
2020-10-15,76.08000183105469
2020-10-16,76.91000366210938
2020-10-19,77.18000030517578
2020-10-20,76.33000183105469
2020-10-21,76.30999755859375
2020-10-22,76.37000274658203
2020-10-23,75.01000213623047
2020-10-26,75.33999633789062
2020-10-27,74.33000183105469
2020-10-28,71.7300033569336
2020-10-29,72.63999938964844
2020-10-30,71.05000305175781
2020-11-02,71.08999633789062
2020-11-03,71.70999908447266
2020-11-04,73.27999877929688
2020-11-05,73.58999633789062
2020-11-06,73.83000183105469
2020-11-09,69.27999877929688
2020-11-10,69.25
2020-11-11,72.58000183105469
2020-11-12,71.87000274658203
2020-11-13,72.7699966430664
2020-11-16,71.95999908447266
2020-11-17,71.43000030517578
2020-11-18,71.16999816894531
2020-11-19,71.94000244140625
2020-11-20,71.27999877929688
2020-11-23,69.70999908447266
2020-11-24,68.5999984741211
2020-11-25,70.12000274658203
2020-11-27,69.97000122070312
2020-11-30,69.91000366210938
2020-12-01,70.30000305175781
2020-12-02,68.51000213623047
2020-12-03,68.68000030517578
2020-12-04,68.87999725341797
2020-12-07,68.61000061035156
2020-12-08,68.73999786376953
2020-12-09,65.6500015258789
2020-12-10,66.83999633789062
2020-12-11,66.16000366210938
2020-12-14,66.68000030517578
2020-12-15,68.11000061035156
2020-12-16,68.98999786376953
2020-12-17,71.30000305175781
2020-12-18,70.37999725341797
2020-12-21,70.83000183105469
2020-12-22,74.5999984741211
2020-12-23,72.88999938964844
2020-12-24,72.75
2020-12-28,73.16999816894531
2020-12-29,73.37999725341797
2020-12-30,73.36000061035156
2020-12-31,73.1500015258789
2021-01-04,69.7699966430664
2021-01-05,69.73999786376953
2021-01-06,68.6500015258789
2021-01-07,69.58999633789062
2021-01-08,69.37999725341797
2021-01-11,69.05000305175781
2021-01-12,68.9000015258789
2021-01-13,70.7300033569336
2021-01-14,70.30999755859375
2021-01-15,72.33000183105469
2021-01-19,72.5199966430664
2021-01-20,72.86000061035156
2021-01-21,71.9000015258789
2021-01-22,71.0
2021-01-25,72.31999969482422
2021-01-26,73.38999938964844
2021-01-27,72.23999786376953
2021-01-28,72.20999908447266
2021-01-29,72.94999694824219
2021-02-01,76.08999633789062
2021-02-02,76.13999938964844
2021-02-03,75.01000213623047
2021-02-04,73.29000091552734
2021-02-05,74.66999816894531
2021-02-08,75.08999633789062
2021-02-09,74.87000274658203
2021-02-10,74.4800033569336
2021-02-11,73.62999725341797
2021-02-12,72.51000213623047
2021-02-16,70.83000183105469
2021-02-17,70.58999633789062
2021-02-18,69.5199966430664
2021-02-19,68.2300033569336
2021-02-22,66.69000244140625
2021-02-23,65.58000183105469
2021-02-24,65.80000305175781
2021-02-25,66.0199966430664
2021-02-26,65.62999725341797
2021-03-01,65.16000366210938
2021-03-02,63.849998474121094
2021-03-03,62.119998931884766
2021-03-04,63.75
2021-03-05,65.4800033569336
2021-03-08,65.0
2021-03-09,66.33000183105469
2021-03-10,65.4800033569336
2021-03-11,66.29000091552734
2021-03-12,65.87999725341797
2021-03-15,67.51000213623047
2021-03-16,67.08999633789062
2021-03-17,66.1500015258789
2021-03-18,65.9000015258789
2021-03-19,66.43000030517578
2021-03-22,67.91000366210938
2021-03-23,68.2699966430664
2021-03-24,68.01000213623047
2021-03-25,66.6500015258789
2021-03-26,68.77999877929688
2021-03-29,68.94000244140625
2021-03-30,68.19000244140625
2021-03-31,67.72000122070312
2021-04-01,69.58000183105469
2021-04-05,70.58999633789062
2021-04-06,70.8499984741211
2021-04-07,69.88999938964844
2021-04-08,70.08999633789062
2021-04-09,69.55999755859375
2021-04-12,70.81999969482422
2021-04-13,71.73999786376953
2021-04-14,70.47000122070312
2021-04-15,72.4000015258789
2021-04-16,72.56999969482422
2021-04-19,73.63999938964844
2021-04-20,75.23999786376953
2021-04-21,74.08999633789062
2021-04-22,74.20999908447266
2021-04-23,74.29000091552734
2021-04-26,74.63999938964844
2021-04-27,73.12000274658203
2021-04-28,72.30000305175781
2021-04-29,71.44999694824219
2021-04-30,72.83000183105469
2021-05-03,71.3499984741211
2021-05-04,70.04000091552734
2021-05-05,69.26000213623047
2021-05-06,69.81999969482422
2021-05-07,70.06999969482422
2021-05-10,70.61000061035156
2021-05-11,69.23999786376953
2021-05-12,68.06999969482422
2021-05-13,68.66999816894531
2021-05-14,69.58999633789062
