,CCMP
2019-05-10,113.02999877929688
2019-05-13,107.26000213623047
2019-05-14,108.2699966430664
2019-05-15,109.01000213623047
2019-05-16,108.66000366210938
2019-05-17,106.43000030517578
2019-05-20,103.16000366210938
2019-05-21,104.13999938964844
2019-05-22,102.5199966430664
2019-05-23,100.0199966430664
2019-05-24,101.02999877929688
2019-05-28,100.5
2019-05-29,99.05999755859375
2019-05-30,100.13999938964844
2019-05-31,97.47000122070312
2019-06-03,99.62999725341797
2019-06-04,102.80000305175781
2019-06-05,101.88999938964844
2019-06-06,104.36000061035156
2019-06-07,105.19999694824219
2019-06-10,108.48999786376953
2019-06-11,108.88999938964844
2019-06-12,106.54000091552734
2019-06-13,108.0
2019-06-14,105.44000244140625
2019-06-17,103.62000274658203
2019-06-18,107.01000213623047
2019-06-19,106.75
2019-06-20,111.16999816894531
2019-06-21,109.33999633789062
2019-06-24,107.20999908447266
2019-06-25,106.48999786376953
2019-06-26,109.26000213623047
2019-06-27,111.62000274658203
2019-06-28,110.08000183105469
2019-07-01,113.75
2019-07-02,111.26000213623047
2019-07-03,110.37999725341797
2019-07-05,110.02999877929688
2019-07-08,109.5199966430664
2019-07-09,109.73999786376953
2019-07-10,110.94000244140625
2019-07-11,110.91000366210938
2019-07-12,112.81999969482422
2019-07-15,111.7699966430664
2019-07-16,110.5199966430664
2019-07-17,110.31999969482422
2019-07-18,112.16000366210938
2019-07-19,111.86000061035156
2019-07-22,115.1500015258789
2019-07-23,117.63999938964844
2019-07-24,122.83999633789062
2019-07-25,121.95999908447266
2019-07-26,122.56999969482422
2019-07-29,123.9800033569336
2019-07-30,124.1500015258789
2019-07-31,121.6500015258789
2019-08-01,119.81999969482422
2019-08-02,116.08999633789062
2019-08-05,110.30999755859375
2019-08-06,110.66999816894531
2019-08-07,109.94999694824219
2019-08-08,116.04000091552734
2019-08-09,115.77999877929688
2019-08-12,114.08000183105469
2019-08-13,119.66999816894531
2019-08-14,117.73999786376953
2019-08-15,118.26000213623047
2019-08-16,122.79000091552734
2019-08-19,123.62000274658203
2019-08-20,122.41000366210938
2019-08-21,124.33999633789062
2019-08-22,123.30999755859375
2019-08-23,119.16000366210938
2019-08-26,120.66999816894531
2019-08-27,121.0199966430664
2019-08-28,121.77999877929688
2019-08-29,124.62999725341797
2019-08-30,124.6500015258789
2019-09-03,123.87000274658203
2019-09-04,126.61000061035156
2019-09-05,129.64999389648438
2019-09-06,130.0399932861328
2019-09-09,131.86000061035156
2019-09-10,134.1999969482422
2019-09-11,137.52000427246094
2019-09-12,139.05999755859375
2019-09-13,138.22000122070312
2019-09-16,140.25
2019-09-17,140.75
2019-09-18,142.6999969482422
2019-09-19,144.5
2019-09-20,145.11000061035156
2019-09-23,143.14999389648438
2019-09-24,140.6699981689453
2019-09-25,144.25999450683594
2019-09-26,140.75999450683594
2019-09-27,138.33999633789062
2019-09-30,141.2100067138672
2019-10-01,137.82000732421875
2019-10-02,135.47999572753906
2019-10-03,137.24000549316406
2019-10-04,139.75999450683594
2019-10-07,138.38999938964844
2019-10-08,134.22000122070312
2019-10-09,136.5500030517578
2019-10-10,136.39999389648438
2019-10-11,139.77000427246094
2019-10-14,139.80999755859375
2019-10-15,143.58999633789062
2019-10-16,143.8699951171875
2019-10-17,145.5399932861328
2019-10-18,146.1300048828125
2019-10-21,148.30999755859375
2019-10-22,147.14999389648438
2019-10-23,146.35000610351562
2019-10-24,148.50999450683594
2019-10-25,151.44000244140625
2019-10-28,158.64999389648438
2019-10-29,157.19000244140625
2019-10-30,153.3699951171875
2019-10-31,151.1199951171875
2019-11-01,154.66000366210938
2019-11-04,155.44000244140625
2019-11-05,158.24000549316406
2019-11-06,157.22999572753906
2019-11-07,155.75
2019-11-08,156.33999633789062
2019-11-11,156.30999755859375
2019-11-12,156.38999938964844
2019-11-13,156.83999633789062
2019-11-14,153.08999633789062
2019-11-15,156.00999450683594
2019-11-18,132.58999633789062
2019-11-19,135.4600067138672
2019-11-20,132.89999389648438
2019-11-21,126.94999694824219
2019-11-22,128.4199981689453
2019-11-25,134.97999572753906
2019-11-26,135.8000030517578
2019-11-27,136.86000061035156
2019-11-29,133.41000366210938
2019-12-02,132.17999267578125
2019-12-03,123.38999938964844
2019-12-04,127.01000213623047
2019-12-05,127.4800033569336
2019-12-06,128.5399932861328
2019-12-09,128.72999572753906
2019-12-10,128.6199951171875
2019-12-11,132.25
2019-12-12,136.5500030517578
2019-12-13,136.89999389648438
2019-12-16,137.17999267578125
2019-12-17,134.07000732421875
2019-12-18,134.75999450683594
2019-12-19,141.19000244140625
2019-12-20,143.0
2019-12-23,143.83999633789062
2019-12-24,143.86000061035156
2019-12-26,144.35000610351562
2019-12-27,142.13999938964844
2019-12-30,143.35000610351562
2019-12-31,144.32000732421875
2020-01-02,146.86000061035156
2020-01-03,145.75
2020-01-06,141.75
2020-01-07,146.1300048828125
2020-01-08,148.41000366210938
2020-01-09,151.27999877929688
2020-01-10,149.6300048828125
2020-01-13,150.97999572753906
2020-01-14,152.35000610351562
2020-01-15,151.25999450683594
2020-01-16,154.19000244140625
2020-01-17,154.6999969482422
2020-01-21,156.02000427246094
2020-01-22,157.72000122070312
2020-01-23,159.25
2020-01-24,156.1699981689453
2020-01-27,151.36000061035156
2020-01-28,156.02000427246094
2020-01-29,152.08999633789062
2020-01-30,152.13999938964844
2020-01-31,145.50999450683594
2020-02-03,148.88999938964844
2020-02-04,153.27000427246094
2020-02-05,156.7100067138672
2020-02-06,160.55999755859375
2020-02-07,160.8800048828125
2020-02-10,161.3800048828125
2020-02-11,164.72000122070312
2020-02-12,166.80999755859375
2020-02-13,166.11000061035156
2020-02-14,167.1999969482422
2020-02-18,161.02000427246094
2020-02-19,163.97999572753906
2020-02-20,163.7100067138672
2020-02-21,158.38999938964844
2020-02-24,151.47000122070312
2020-02-25,143.6300048828125
2020-02-26,145.61000061035156
2020-02-27,138.67999267578125
2020-02-28,139.27999877929688
2020-03-02,145.35000610351562
2020-03-03,138.39999389648438
2020-03-04,147.77999877929688
2020-03-05,140.41000366210938
2020-03-06,138.9199981689453
2020-03-09,117.29000091552734
2020-03-10,122.0
2020-03-11,113.20999908447266
2020-03-12,98.08999633789062
2020-03-13,121.08999633789062
2020-03-16,93.20999908447266
2020-03-17,103.75
2020-03-18,89.37000274658203
2020-03-19,90.0
2020-03-20,89.06999969482422
2020-03-23,91.18000030517578
2020-03-24,103.08000183105469
2020-03-25,102.54000091552734
2020-03-26,118.08000183105469
2020-03-27,107.05000305175781
2020-03-30,114.72000122070312
2020-03-31,114.13999938964844
2020-04-01,101.8499984741211
2020-04-02,103.3499984741211
2020-04-03,100.16999816894531
2020-04-06,115.69999694824219
2020-04-07,118.54000091552734
2020-04-08,120.9800033569336
2020-04-09,121.25
2020-04-13,118.66000366210938
2020-04-14,126.2300033569336
2020-04-15,111.5999984741211
2020-04-16,112.5199966430664
2020-04-17,119.06999969482422
2020-04-20,111.55000305175781
2020-04-21,105.4800033569336
2020-04-22,109.66999816894531
2020-04-23,109.52999877929688
2020-04-24,111.51000213623047
2020-04-27,114.93000030517578
2020-04-28,115.3499984741211
2020-04-29,132.4499969482422
2020-04-30,122.54000091552734
2020-05-01,119.55000305175781
2020-05-04,120.25
2020-05-05,121.61000061035156
2020-05-06,121.88999938964844
2020-05-07,127.62999725341797
2020-05-08,135.6300048828125
2020-05-11,129.97000122070312
2020-05-12,122.91000366210938
2020-05-13,121.31999969482422
2020-05-14,121.81999969482422
2020-05-15,118.04000091552734
2020-05-18,129.52000427246094
2020-05-19,135.25
2020-05-20,137.58999633789062
2020-05-21,133.91000366210938
2020-05-22,132.9499969482422
2020-05-26,141.72000122070312
2020-05-27,150.2100067138672
2020-05-28,142.9600067138672
2020-05-29,144.86000061035156
2020-06-01,143.5
2020-06-02,145.6300048828125
2020-06-03,154.02000427246094
2020-06-04,153.27000427246094
2020-06-05,158.82000732421875
2020-06-08,155.63999938964844
2020-06-09,154.17999267578125
2020-06-10,149.8800048828125
2020-06-11,136.1699981689453
2020-06-12,137.64999389648438
2020-06-15,140.6699981689453
2020-06-16,146.2899932861328
2020-06-17,143.49000549316406
2020-06-18,140.97000122070312
2020-06-19,138.91000366210938
2020-06-22,138.1999969482422
2020-06-23,136.9199981689453
2020-06-24,132.00999450683594
2020-06-25,136.5500030517578
2020-06-26,128.14999389648438
2020-06-29,133.80999755859375
2020-06-30,139.5399932861328
2020-07-01,133.38999938964844
2020-07-02,138.75999450683594
2020-07-06,139.83999633789062
2020-07-07,135.4499969482422
2020-07-08,138.58999633789062
2020-07-09,135.0800018310547
2020-07-10,135.82000732421875
2020-07-13,134.8000030517578
2020-07-14,136.52999877929688
2020-07-15,138.88999938964844
2020-07-16,140.0
2020-07-17,141.52999877929688
2020-07-20,144.4600067138672
2020-07-21,144.99000549316406
2020-07-22,148.0399932861328
2020-07-23,150.86000061035156
2020-07-24,149.55999755859375
2020-07-27,156.42999267578125
2020-07-28,153.5
2020-07-29,154.97999572753906
2020-07-30,154.97999572753906
2020-07-31,150.72000122070312
2020-08-03,153.75
2020-08-04,153.25999450683594
2020-08-05,155.13999938964844
2020-08-06,160.4199981689453
2020-08-07,161.67999267578125
2020-08-10,165.25999450683594
2020-08-11,168.44000244140625
2020-08-12,168.97000122070312
2020-08-13,166.3300018310547
2020-08-14,164.0399932861328
2020-08-17,163.8699951171875
2020-08-18,160.77999877929688
2020-08-19,161.3800048828125
2020-08-20,158.39999389648438
2020-08-21,157.0
2020-08-24,158.52000427246094
2020-08-25,158.32000732421875
2020-08-26,156.9199981689453
2020-08-27,153.3000030517578
2020-08-28,155.4600067138672
2020-08-31,152.2899932861328
2020-09-01,155.35000610351562
2020-09-02,160.99000549316406
2020-09-03,155.69000244140625
2020-09-04,152.8000030517578
2020-09-08,142.5800018310547
2020-09-09,144.89999389648438
2020-09-10,144.42999267578125
2020-09-11,142.07000732421875
2020-09-14,146.16000366210938
2020-09-15,147.07000732421875
2020-09-16,147.7899932861328
2020-09-17,146.5
2020-09-18,140.4600067138672
2020-09-21,135.2100067138672
2020-09-22,138.8300018310547
2020-09-23,135.07000732421875
2020-09-24,137.0800018310547
2020-09-25,137.67999267578125
2020-09-28,142.44000244140625
2020-09-29,142.49000549316406
2020-09-30,142.80999755859375
2020-10-01,145.99000549316406
2020-10-02,142.42999267578125
2020-10-05,147.91000366210938
2020-10-06,147.63999938964844
2020-10-07,152.7100067138672
2020-10-08,155.4600067138672
2020-10-09,156.5500030517578
2020-10-12,159.22000122070312
2020-10-13,157.8000030517578
2020-10-14,156.10000610351562
2020-10-15,158.25
2020-10-16,155.41000366210938
2020-10-19,154.14999389648438
2020-10-20,153.3699951171875
2020-10-21,151.16000366210938
2020-10-22,153.0800018310547
2020-10-23,152.10000610351562
2020-10-26,146.4600067138672
2020-10-27,142.57000732421875
2020-10-28,139.30999755859375
2020-10-29,143.3300018310547
2020-10-30,142.19000244140625
2020-11-02,146.50999450683594
2020-11-03,152.88999938964844
2020-11-04,157.22000122070312
2020-11-05,160.92999267578125
2020-11-06,160.11000061035156
2020-11-09,168.39999389648438
2020-11-10,168.75
2020-11-11,169.0399932861328
2020-11-12,143.07000732421875
2020-11-13,135.0
2020-11-16,136.0
2020-11-17,138.99000549316406
2020-11-18,141.75999450683594
2020-11-19,145.49000549316406
2020-11-20,145.0399932861328
2020-11-23,150.0500030517578
2020-11-24,154.44000244140625
2020-11-25,151.44000244140625
2020-11-27,152.47000122070312
2020-11-30,154.27999877929688
2020-12-01,151.9199981689453
2020-12-02,149.74000549316406
2020-12-03,145.5800018310547
2020-12-04,152.2899932861328
2020-12-07,154.1300048828125
2020-12-08,154.72000122070312
2020-12-09,148.50999450683594
2020-12-10,146.64999389648438
2020-12-11,144.66000366210938
2020-12-14,145.86000061035156
2020-12-15,149.0399932861328
2020-12-16,145.97999572753906
2020-12-17,145.44000244140625
2020-12-18,146.74000549316406
2020-12-21,140.1999969482422
2020-12-22,140.7899932861328
2020-12-23,140.2100067138672
2020-12-24,143.8300018310547
2020-12-28,145.32000732421875
2020-12-29,144.3000030517578
2020-12-30,151.5
2020-12-31,151.3000030517578
2021-01-04,146.00999450683594
2021-01-05,146.30999755859375
2021-01-06,148.08999633789062
2021-01-07,154.83999633789062
2021-01-08,158.27999877929688
2021-01-11,158.17999267578125
2021-01-12,166.02999877929688
2021-01-13,163.8800048828125
2021-01-14,167.6199951171875
2021-01-15,164.67999267578125
2021-01-19,172.69000244140625
2021-01-20,169.36000061035156
2021-01-21,167.92999267578125
2021-01-22,167.5399932861328
2021-01-25,165.22999572753906
2021-01-26,161.0500030517578
2021-01-27,150.52000427246094
2021-01-28,152.52000427246094
2021-01-29,147.30999755859375
2021-02-01,155.9199981689453
2021-02-02,157.35000610351562
2021-02-03,157.16000366210938
2021-02-04,165.42999267578125
2021-02-05,169.2100067138672
2021-02-08,173.00999450683594
2021-02-09,169.22000122070312
2021-02-10,166.75999450683594
2021-02-11,172.69000244140625
2021-02-12,174.83999633789062
2021-02-16,174.3800048828125
2021-02-17,170.4600067138672
2021-02-18,162.80999755859375
2021-02-19,168.5500030517578
2021-02-22,164.8800048828125
2021-02-23,166.8300018310547
2021-02-24,178.72000122070312
2021-02-25,166.6300048828125
2021-02-26,170.5
2021-03-01,177.72000122070312
2021-03-02,168.52999877929688
2021-03-03,170.86000061035156
2021-03-04,162.5399932861328
2021-03-05,164.5399932861328
2021-03-08,156.14999389648438
2021-03-09,162.55999755859375
2021-03-10,166.1300048828125
2021-03-11,171.8000030517578
2021-03-12,169.14999389648438
2021-03-15,173.80999755859375
2021-03-16,180.75999450683594
2021-03-17,180.91000366210938
2021-03-18,172.0
2021-03-19,172.30999755859375
2021-03-22,170.14999389648438
2021-03-23,162.27999877929688
2021-03-24,165.3800048828125
2021-03-25,167.82000732421875
2021-03-26,177.47999572753906
2021-03-29,170.30999755859375
2021-03-30,170.94000244140625
2021-03-31,176.7899932861328
2021-04-01,187.7899932861328
2021-04-05,195.27999877929688
2021-04-06,196.89999389648438
2021-04-07,195.75999450683594
2021-04-08,196.58999633789062
2021-04-09,192.97999572753906
2021-04-12,185.75
2021-04-13,186.74000549316406
2021-04-14,188.8699951171875
2021-04-15,191.2899932861328
2021-04-16,190.11000061035156
2021-04-19,185.6999969482422
2021-04-20,179.5399932861328
2021-04-21,187.50999450683594
2021-04-22,184.02000427246094
2021-04-23,187.07000732421875
2021-04-26,190.3000030517578
2021-04-27,187.66000366210938
2021-04-28,188.2100067138672
2021-04-29,187.3300018310547
2021-04-30,183.42999267578125
2021-05-03,181.92999267578125
2021-05-04,175.13999938964844
2021-05-05,178.49000549316406
2021-05-06,159.10000610351562
2021-05-07,166.49000549316406
2021-05-10,153.1300048828125
2021-05-11,152.33999633789062
2021-05-12,144.36000061035156
2021-05-13,151.7899932861328
2021-05-14,154.63999938964844
