,CARE
2019-03-28,19.200000762939453
2019-03-29,19.190000534057617
2019-04-01,19.0
2019-04-02,19.0
2019-04-03,19.100000381469727
2019-04-04,19.100000381469727
2019-04-05,18.719999313354492
2019-04-08,18.899999618530273
2019-04-09,18.989999771118164
2019-04-10,18.979999542236328
2019-04-11,18.989999771118164
2019-04-12,18.950000762939453
2019-04-15,18.75
2019-04-16,18.889999389648438
2019-04-17,18.799999237060547
2019-04-18,18.84000015258789
2019-04-22,18.8799991607666
2019-04-23,18.8700008392334
2019-04-24,18.899999618530273
2019-04-25,18.790000915527344
2019-04-26,18.760000228881836
2019-04-29,18.940000534057617
2019-04-30,19.18000030517578
2019-05-01,19.239999771118164
2019-05-02,19.59000015258789
2019-05-03,19.920000076293945
2019-05-06,19.700000762939453
2019-05-07,19.399999618530273
2019-05-08,19.719999313354492
2019-05-09,19.770000457763672
2019-05-10,19.93000030517578
2019-05-13,19.920000076293945
2019-05-14,20.0
2019-05-15,20.0
2019-05-16,19.860000610351562
2019-05-17,19.770000457763672
2019-05-20,19.969999313354492
2019-05-21,20.0
2019-05-22,19.989999771118164
2019-05-23,19.579999923706055
2019-05-24,19.5
2019-05-28,19.479999542236328
2019-05-29,19.5
2019-05-30,19.5
2019-05-31,19.75
2019-06-03,19.829999923706055
2019-06-04,19.770000457763672
2019-06-05,19.93000030517578
2019-06-06,20.0
2019-06-07,20.0
2019-06-10,20.399999618530273
2019-06-11,20.1299991607666
2019-06-12,20.0
2019-06-13,19.959999084472656
2019-06-14,20.049999237060547
2019-06-17,20.170000076293945
2019-06-18,20.40999984741211
2019-06-19,20.1299991607666
2019-06-20,19.8799991607666
2019-06-21,19.559999465942383
2019-06-24,19.1299991607666
2019-06-25,19.1200008392334
2019-06-26,19.329999923706055
2019-06-27,19.549999237060547
2019-06-28,19.75
2019-07-01,19.68000030517578
2019-07-02,19.899999618530273
2019-07-03,19.940000534057617
2019-07-05,19.889999389648438
2019-07-08,19.940000534057617
2019-07-09,19.920000076293945
2019-07-10,19.790000915527344
2019-07-11,19.489999771118164
2019-07-12,19.799999237060547
2019-07-15,19.610000610351562
2019-07-16,19.389999389648438
2019-07-17,19.540000915527344
2019-07-18,19.790000915527344
2019-07-19,19.34000015258789
2019-07-22,19.290000915527344
2019-07-23,19.280000686645508
2019-07-24,19.329999923706055
2019-07-25,19.3799991607666
2019-07-26,19.360000610351562
2019-07-29,19.440000534057617
2019-07-30,19.90999984741211
2019-07-31,19.950000762939453
2019-08-01,19.68000030517578
2019-08-02,19.56999969482422
2019-08-05,19.1200008392334
2019-08-06,19.239999771118164
2019-08-07,19.0
2019-08-08,19.219999313354492
2019-08-09,19.049999237060547
2019-08-12,18.969999313354492
2019-08-13,19.1200008392334
2019-08-14,18.799999237060547
2019-08-15,19.200000762939453
2019-08-16,19.299999237060547
2019-08-19,19.799999237060547
2019-08-20,19.170000076293945
2019-08-21,19.84000015258789
2019-08-22,19.350000381469727
2019-08-23,19.239999771118164
2019-08-26,19.09000015258789
2019-08-27,18.6200008392334
2019-08-28,18.559999465942383
2019-08-29,19.040000915527344
2019-08-30,18.889999389648438
2019-09-03,18.690000534057617
2019-09-04,18.850000381469727
2019-09-05,19.020000457763672
2019-09-06,18.739999771118164
2019-09-09,18.90999984741211
2019-09-10,19.360000610351562
2019-09-11,19.75
2019-09-12,19.459999084472656
2019-09-13,19.420000076293945
2019-09-16,19.6200008392334
2019-09-17,19.5
2019-09-18,19.43000030517578
2019-09-19,19.360000610351562
2019-09-20,19.459999084472656
2019-09-23,19.31999969482422
2019-09-24,19.219999313354492
2019-09-25,19.510000228881836
2019-09-26,19.399999618530273
2019-09-27,19.34000015258789
2019-09-30,18.889999389648438
2019-10-01,18.799999237060547
2019-10-02,19.100000381469727
2019-10-03,18.959999084472656
2019-10-04,18.899999618530273
2019-10-07,18.90999984741211
2019-10-08,19.0
2019-10-09,19.229999542236328
2019-10-10,19.3700008392334
2019-10-11,19.360000610351562
2019-10-14,19.440000534057617
2019-10-15,19.520000457763672
2019-10-16,19.489999771118164
2019-10-17,19.520000457763672
2019-10-18,19.549999237060547
2019-10-21,19.709999084472656
2019-10-22,19.65999984741211
2019-10-23,19.729999542236328
2019-10-24,19.670000076293945
2019-10-25,19.68000030517578
2019-10-28,19.690000534057617
2019-10-29,19.760000228881836
2019-10-30,19.610000610351562
2019-10-31,19.649999618530273
2019-11-01,19.770000457763672
2019-11-04,19.780000686645508
2019-11-05,19.850000381469727
2019-11-06,19.8700008392334
2019-11-07,19.90999984741211
2019-11-08,19.979999542236328
2019-11-11,20.3799991607666
2019-11-12,20.190000534057617
2019-11-13,20.329999923706055
2019-11-14,20.290000915527344
2019-11-15,20.309999465942383
2019-11-18,20.56999969482422
2019-11-19,20.850000381469727
2019-11-20,20.729999542236328
2019-11-21,20.829999923706055
2019-11-22,20.5
2019-11-25,21.100000381469727
2019-11-26,21.040000915527344
2019-11-27,21.170000076293945
2019-11-29,21.1200008392334
2019-12-02,20.920000076293945
2019-12-03,20.90999984741211
2019-12-04,20.81999969482422
2019-12-05,20.969999313354492
2019-12-06,21.459999084472656
2019-12-09,21.450000762939453
2019-12-10,21.540000915527344
2019-12-11,21.729999542236328
2019-12-12,22.309999465942383
2019-12-13,22.420000076293945
2019-12-16,22.6299991607666
2019-12-17,22.729999542236328
2019-12-18,22.850000381469727
2019-12-19,22.899999618530273
2019-12-20,23.1299991607666
2019-12-23,23.219999313354492
2019-12-24,23.020000457763672
2019-12-26,23.450000762939453
2019-12-27,23.329999923706055
2019-12-30,23.709999084472656
2019-12-31,23.719999313354492
2020-01-02,22.209999084472656
2020-01-03,21.860000610351562
2020-01-06,21.389999389648438
2020-01-07,21.510000228881836
2020-01-08,21.690000534057617
2020-01-09,21.06999969482422
2020-01-10,21.18000030517578
2020-01-13,21.440000534057617
2020-01-14,21.1299991607666
2020-01-15,21.299999237060547
2020-01-16,21.43000030517578
2020-01-17,21.020000457763672
2020-01-21,20.579999923706055
2020-01-22,20.459999084472656
2020-01-23,20.950000762939453
2020-01-24,20.5
2020-01-27,20.270000457763672
2020-01-28,20.0
2020-01-29,20.06999969482422
2020-01-30,20.25
2020-01-31,19.790000915527344
2020-02-03,19.56999969482422
2020-02-04,20.010000228881836
2020-02-05,20.540000915527344
2020-02-06,21.0
2020-02-07,19.6200008392334
2020-02-10,19.979999542236328
2020-02-11,19.729999542236328
2020-02-12,19.649999618530273
2020-02-13,19.690000534057617
2020-02-14,19.600000381469727
2020-02-18,19.68000030517578
2020-02-19,19.739999771118164
2020-02-20,19.389999389648438
2020-02-21,19.420000076293945
2020-02-24,18.8700008392334
2020-02-25,18.5
2020-02-26,18.34000015258789
2020-02-27,17.450000762939453
2020-02-28,16.899999618530273
2020-03-02,17.309999465942383
2020-03-03,16.3700008392334
2020-03-04,16.739999771118164
2020-03-05,15.75
2020-03-06,15.09000015258789
2020-03-09,13.0600004196167
2020-03-10,13.420000076293945
2020-03-11,13.050000190734863
2020-03-12,11.260000228881836
2020-03-13,12.229999542236328
2020-03-16,9.8100004196167
2020-03-17,10.09000015258789
2020-03-18,8.4399995803833
2020-03-19,8.899999618530273
2020-03-20,6.900000095367432
2020-03-23,6.849999904632568
2020-03-24,8.550000190734863
2020-03-25,9.0600004196167
2020-03-26,10.25
2020-03-27,8.930000305175781
2020-03-30,9.300000190734863
2020-03-31,9.180000305175781
2020-04-01,7.900000095367432
2020-04-02,8.140000343322754
2020-04-03,8.069999694824219
2020-04-06,8.350000381469727
2020-04-07,8.210000038146973
2020-04-08,8.489999771118164
2020-04-09,8.75
2020-04-13,8.710000038146973
2020-04-14,8.789999961853027
2020-04-15,7.860000133514404
2020-04-16,7.550000190734863
2020-04-17,7.929999828338623
2020-04-20,7.579999923706055
2020-04-21,8.390000343322754
2020-04-22,8.09000015258789
2020-04-23,8.149999618530273
2020-04-24,8.359999656677246
2020-04-27,9.100000381469727
2020-04-28,9.4399995803833
2020-04-29,10.289999961853027
2020-04-30,9.479999542236328
2020-05-01,8.850000381469727
2020-05-04,8.510000228881836
2020-05-05,7.840000152587891
2020-05-06,7.449999809265137
2020-05-07,7.420000076293945
2020-05-08,8.369999885559082
2020-05-11,7.909999847412109
2020-05-12,7.5
2020-05-13,6.900000095367432
2020-05-14,6.900000095367432
2020-05-15,7.309999942779541
2020-05-18,7.670000076293945
2020-05-19,7.130000114440918
2020-05-20,7.510000228881836
2020-05-21,7.480000019073486
2020-05-22,7.289999961853027
2020-05-26,7.5
2020-05-27,8.380000114440918
2020-05-28,7.78000020980835
2020-05-29,7.059999942779541
2020-06-01,7.409999847412109
2020-06-02,7.269999980926514
2020-06-03,8.079999923706055
2020-06-04,8.149999618530273
2020-06-05,9.489999771118164
2020-06-08,9.850000381469727
2020-06-09,9.289999961853027
2020-06-10,8.359999656677246
2020-06-11,7.610000133514404
2020-06-12,8.149999618530273
2020-06-15,8.100000381469727
2020-06-16,8.149999618530273
2020-06-17,7.659999847412109
2020-06-18,7.510000228881836
2020-06-19,7.489999771118164
2020-06-22,7.489999771118164
2020-06-23,7.480000019073486
2020-06-24,7.239999771118164
2020-06-25,7.590000152587891
2020-06-26,7.489999771118164
2020-06-29,8.050000190734863
2020-06-30,8.069999694824219
2020-07-01,7.679999828338623
2020-07-02,7.570000171661377
2020-07-06,7.579999923706055
2020-07-07,7.309999942779541
2020-07-08,7.190000057220459
2020-07-09,6.849999904632568
2020-07-10,7.25
2020-07-13,7.230000019073486
2020-07-14,7.010000228881836
2020-07-15,7.230000019073486
2020-07-16,7.179999828338623
2020-07-17,7.210000038146973
2020-07-20,7.070000171661377
2020-07-21,7.449999809265137
2020-07-22,7.28000020980835
2020-07-23,7.400000095367432
2020-07-24,7.159999847412109
2020-07-27,7.25
2020-07-28,7.010000228881836
2020-07-29,7.400000095367432
2020-07-30,7.190000057220459
2020-07-31,7.050000190734863
2020-08-03,6.900000095367432
2020-08-04,6.900000095367432
2020-08-05,7.179999828338623
2020-08-06,7.170000076293945
2020-08-07,7.489999771118164
2020-08-10,7.579999923706055
2020-08-11,7.71999979019165
2020-08-12,7.800000190734863
2020-08-13,7.480000019073486
2020-08-14,7.53000020980835
2020-08-17,7.260000228881836
2020-08-18,7.150000095367432
2020-08-19,7.28000020980835
2020-08-20,7.170000076293945
2020-08-21,7.010000228881836
2020-08-24,7.349999904632568
2020-08-25,7.340000152587891
2020-08-26,7.070000171661377
2020-08-27,7.179999828338623
2020-08-28,7.210000038146973
2020-08-31,7.090000152587891
2020-09-01,7.090000152587891
2020-09-02,7.099999904632568
2020-09-03,7.039999961853027
2020-09-04,7.170000076293945
2020-09-08,7.070000171661377
2020-09-09,6.949999809265137
2020-09-10,6.889999866485596
2020-09-11,7.019999980926514
2020-09-14,6.940000057220459
2020-09-15,6.889999866485596
2020-09-16,7.010000228881836
2020-09-17,7.139999866485596
2020-09-18,7.010000228881836
2020-09-21,6.829999923706055
2020-09-22,6.690000057220459
2020-09-23,6.320000171661377
2020-09-24,6.570000171661377
2020-09-25,6.420000076293945
2020-09-28,6.659999847412109
2020-09-29,6.639999866485596
2020-09-30,6.650000095367432
2020-10-01,6.71999979019165
2020-10-02,6.889999866485596
2020-10-05,7.110000133514404
2020-10-06,6.949999809265137
2020-10-07,7.21999979019165
2020-10-08,7.260000228881836
2020-10-09,7.150000095367432
2020-10-12,7.139999866485596
2020-10-13,6.960000038146973
2020-10-14,6.769999980926514
2020-10-15,7.0
2020-10-16,7.099999904632568
2020-10-19,7.050000190734863
2020-10-20,7.090000152587891
2020-10-21,7.099999904632568
2020-10-22,7.320000171661377
2020-10-23,7.349999904632568
2020-10-26,7.190000057220459
2020-10-27,6.869999885559082
2020-10-28,6.880000114440918
2020-10-29,7.039999961853027
2020-10-30,6.949999809265137
2020-11-02,7.079999923706055
2020-11-03,7.460000038146973
2020-11-04,6.960000038146973
2020-11-05,7.139999866485596
2020-11-06,7.019999980926514
2020-11-09,7.949999809265137
2020-11-10,7.900000095367432
2020-11-11,7.829999923706055
2020-11-12,7.690000057220459
2020-11-13,7.760000228881836
2020-11-16,8.15999984741211
2020-11-17,8.1899995803833
2020-11-18,8.25
2020-11-19,8.319999694824219
2020-11-20,8.170000076293945
2020-11-23,8.550000190734863
2020-11-24,9.970000267028809
2020-11-25,9.989999771118164
2020-11-27,9.890000343322754
2020-11-30,9.369999885559082
2020-12-01,9.65999984741211
2020-12-02,9.699999809265137
2020-12-03,9.550000190734863
2020-12-04,9.90999984741211
2020-12-07,10.010000228881836
2020-12-08,10.149999618530273
2020-12-09,9.890000343322754
2020-12-10,9.8100004196167
2020-12-11,9.569999694824219
2020-12-14,9.699999809265137
2020-12-15,9.850000381469727
2020-12-16,10.220000267028809
2020-12-17,10.3100004196167
2020-12-18,10.960000038146973
2020-12-21,10.369999885559082
2020-12-22,10.40999984741211
2020-12-23,10.640000343322754
2020-12-24,10.75
2020-12-28,11.0
2020-12-29,11.140000343322754
2020-12-30,10.989999771118164
2020-12-31,10.720000267028809
2021-01-04,10.579999923706055
2021-01-05,10.65999984741211
2021-01-06,11.640000343322754
2021-01-07,11.989999771118164
2021-01-08,11.649999618530273
2021-01-11,11.40999984741211
2021-01-12,11.59000015258789
2021-01-13,11.279999732971191
2021-01-14,11.6899995803833
2021-01-15,12.020000457763672
2021-01-19,11.979999542236328
2021-01-20,11.520000457763672
2021-01-21,11.170000076293945
2021-01-22,11.300000190734863
2021-01-25,11.180000305175781
2021-01-26,10.84000015258789
2021-01-27,10.319999694824219
2021-01-28,10.359999656677246
2021-01-29,10.010000228881836
2021-02-01,10.140000343322754
2021-02-02,10.350000381469727
2021-02-03,10.3100004196167
2021-02-04,10.949999809265137
2021-02-05,10.880000114440918
2021-02-08,11.359999656677246
2021-02-09,11.40999984741211
2021-02-10,11.1899995803833
2021-02-11,10.8100004196167
2021-02-12,10.859999656677246
2021-02-16,10.920000076293945
2021-02-17,10.779999732971191
2021-02-18,10.920000076293945
2021-02-19,11.300000190734863
2021-02-22,11.720000267028809
2021-02-23,11.880000114440918
2021-02-24,12.050000190734863
2021-02-25,12.0
2021-02-26,11.829999923706055
2021-03-01,12.130000114440918
2021-03-02,12.3100004196167
2021-03-03,13.020000457763672
2021-03-04,12.789999961853027
2021-03-05,13.34000015258789
2021-03-08,14.029999732971191
2021-03-09,14.149999618530273
2021-03-10,14.609999656677246
2021-03-11,14.619999885559082
2021-03-12,14.5
2021-03-15,14.380000114440918
2021-03-16,14.1899995803833
2021-03-17,14.100000381469727
2021-03-18,13.979999542236328
2021-03-19,14.119999885559082
2021-03-22,13.579999923706055
2021-03-23,12.880000114440918
2021-03-24,13.34000015258789
2021-03-25,13.779999732971191
2021-03-26,13.850000381469727
2021-03-29,13.710000038146973
2021-03-30,13.989999771118164
2021-03-31,13.960000038146973
2021-04-01,14.199999809265137
2021-04-05,14.460000038146973
2021-04-06,14.489999771118164
2021-04-07,14.239999771118164
2021-04-08,14.390000343322754
2021-04-09,14.369999885559082
2021-04-12,14.229999542236328
2021-04-13,13.989999771118164
2021-04-14,13.9399995803833
2021-04-15,14.0
2021-04-16,14.069999694824219
2021-04-19,13.800000190734863
2021-04-20,13.4399995803833
2021-04-21,13.5
2021-04-22,13.149999618530273
2021-04-23,13.420000076293945
2021-04-26,13.170000076293945
2021-04-27,13.15999984741211
2021-04-28,13.199999809265137
2021-04-29,12.989999771118164
2021-04-30,12.949999809265137
2021-05-03,13.25
2021-05-04,13.199999809265137
2021-05-05,13.479999542236328
2021-05-06,13.920000076293945
2021-05-07,13.989999771118164
2021-05-10,13.869999885559082
2021-05-11,13.520000457763672
2021-05-12,13.390000343322754
2021-05-13,13.899999618530273
2021-05-14,14.029999732971191
