,FBIZ
2017-09-08,20.90999984741211
2017-09-11,21.440000534057617
2017-09-12,21.389999389648438
2017-09-13,21.200000762939453
2017-09-14,21.290000915527344
2017-09-15,21.280000686645508
2017-09-18,21.479999542236328
2017-09-19,21.360000610351562
2017-09-20,21.5
2017-09-21,21.520000457763672
2017-09-22,21.700000762939453
2017-09-25,21.5
2017-09-26,22.0
2017-09-27,22.600000381469727
2017-09-28,22.639999389648438
2017-09-29,22.75
2017-10-02,22.979999542236328
2017-10-03,22.84000015258789
2017-10-04,22.479999542236328
2017-10-05,22.600000381469727
2017-10-06,22.440000534057617
2017-10-09,22.649999618530273
2017-10-10,22.8700008392334
2017-10-11,22.700000762939453
2017-10-12,22.649999618530273
2017-10-13,22.56999969482422
2017-10-16,22.889999389648438
2017-10-17,22.68000030517578
2017-10-18,22.719999313354492
2017-10-19,22.780000686645508
2017-10-20,22.799999237060547
2017-10-23,22.5
2017-10-24,22.950000762939453
2017-10-25,22.770000457763672
2017-10-26,22.899999618530273
2017-10-27,22.56999969482422
2017-10-30,21.940000534057617
2017-10-31,22.229999542236328
2017-11-01,21.989999771118164
2017-11-02,22.3700008392334
2017-11-03,22.010000228881836
2017-11-06,22.049999237060547
2017-11-07,21.31999969482422
2017-11-08,21.149999618530273
2017-11-09,21.649999618530273
2017-11-10,21.260000228881836
2017-11-13,21.360000610351562
2017-11-14,21.790000915527344
2017-11-15,21.8700008392334
2017-11-16,22.420000076293945
2017-11-17,22.739999771118164
2017-11-20,22.809999465942383
2017-11-21,23.079999923706055
2017-11-22,23.030000686645508
2017-11-24,23.059999465942383
2017-11-27,23.149999618530273
2017-11-28,23.3799991607666
2017-11-29,23.81999969482422
2017-11-30,23.3700008392334
2017-12-01,23.190000534057617
2017-12-04,23.479999542236328
2017-12-05,23.510000228881836
2017-12-06,23.450000762939453
2017-12-07,23.399999618530273
2017-12-08,23.149999618530273
2017-12-11,22.75
2017-12-12,22.579999923706055
2017-12-13,22.600000381469727
2017-12-14,22.31999969482422
2017-12-15,22.700000762939453
2017-12-18,23.0
2017-12-19,22.799999237060547
2017-12-20,22.540000915527344
2017-12-21,22.739999771118164
2017-12-22,22.510000228881836
2017-12-26,22.399999618530273
2017-12-27,22.399999618530273
2017-12-28,22.360000610351562
2017-12-29,22.1200008392334
2018-01-02,22.399999618530273
2018-01-03,22.56999969482422
2018-01-04,22.610000610351562
2018-01-05,22.639999389648438
2018-01-08,22.219999313354492
2018-01-09,22.520000457763672
2018-01-10,22.719999313354492
2018-01-11,23.040000915527344
2018-01-12,23.229999542236328
2018-01-16,22.90999984741211
2018-01-17,22.940000534057617
2018-01-18,22.75
2018-01-19,22.989999771118164
2018-01-22,22.8700008392334
2018-01-23,22.850000381469727
2018-01-24,22.649999618530273
2018-01-25,22.670000076293945
2018-01-26,24.020000457763672
2018-01-29,24.100000381469727
2018-01-30,24.25
2018-01-31,24.469999313354492
2018-02-01,24.200000762939453
2018-02-02,23.950000762939453
2018-02-05,23.5
2018-02-06,23.520000457763672
2018-02-07,23.90999984741211
2018-02-08,24.0
2018-02-09,24.049999237060547
2018-02-12,24.010000228881836
2018-02-13,24.010000228881836
2018-02-14,24.110000610351562
2018-02-15,24.459999084472656
2018-02-16,24.68000030517578
2018-02-20,24.469999313354492
2018-02-21,24.65999984741211
2018-02-22,24.329999923706055
2018-02-23,24.579999923706055
2018-02-26,24.6200008392334
2018-02-27,24.329999923706055
2018-02-28,24.049999237060547
2018-03-01,24.200000762939453
2018-03-02,24.399999618530273
2018-03-05,24.530000686645508
2018-03-06,24.420000076293945
2018-03-07,24.56999969482422
2018-03-08,24.719999313354492
2018-03-09,24.84000015258789
2018-03-12,24.989999771118164
2018-03-13,24.90999984741211
2018-03-14,25.229999542236328
2018-03-15,25.469999313354492
2018-03-16,25.739999771118164
2018-03-19,25.8700008392334
2018-03-20,25.56999969482422
2018-03-21,25.469999313354492
2018-03-22,25.0
2018-03-23,24.389999389648438
2018-03-26,25.100000381469727
2018-03-27,25.1200008392334
2018-03-28,25.100000381469727
2018-03-29,25.15999984741211
2018-04-02,24.8799991607666
2018-04-03,25.0
2018-04-04,25.34000015258789
2018-04-05,25.6299991607666
2018-04-06,25.170000076293945
2018-04-09,25.540000915527344
2018-04-10,25.280000686645508
2018-04-11,25.329999923706055
2018-04-12,25.389999389648438
2018-04-13,25.350000381469727
2018-04-16,25.610000610351562
2018-04-17,25.489999771118164
2018-04-18,25.559999465942383
2018-04-19,25.56999969482422
2018-04-20,25.8799991607666
2018-04-23,25.809999465942383
2018-04-24,25.709999084472656
2018-04-25,25.299999237060547
2018-04-26,25.190000534057617
2018-04-27,25.809999465942383
2018-04-30,25.989999771118164
2018-05-01,26.010000228881836
2018-05-02,26.010000228881836
2018-05-03,25.719999313354492
2018-05-04,25.989999771118164
2018-05-07,25.799999237060547
2018-05-08,25.959999084472656
2018-05-09,25.979999542236328
2018-05-10,25.969999313354492
2018-05-11,25.809999465942383
2018-05-14,25.549999237060547
2018-05-15,25.700000762939453
2018-05-16,25.969999313354492
2018-05-17,26.0
2018-05-18,26.260000228881836
2018-05-21,25.93000030517578
2018-05-22,26.0
2018-05-23,26.0
2018-05-24,26.0
2018-05-25,26.030000686645508
2018-05-29,25.889999389648438
2018-05-30,25.790000915527344
2018-05-31,25.8799991607666
2018-06-01,26.1299991607666
2018-06-04,25.739999771118164
2018-06-05,26.399999618530273
2018-06-06,26.399999618530273
2018-06-07,26.100000381469727
2018-06-08,25.860000610351562
2018-06-11,26.3700008392334
2018-06-12,26.149999618530273
2018-06-13,26.1299991607666
2018-06-14,25.989999771118164
2018-06-15,26.0
2018-06-18,26.1299991607666
2018-06-19,26.360000610351562
2018-06-20,26.309999465942383
2018-06-21,26.25
2018-06-22,26.139999389648438
2018-06-25,26.25
2018-06-26,26.1299991607666
2018-06-27,25.920000076293945
2018-06-28,26.059999465942383
2018-06-29,26.0
2018-07-02,25.989999771118164
2018-07-03,25.8700008392334
2018-07-05,25.969999313354492
2018-07-06,25.979999542236328
2018-07-09,25.979999542236328
2018-07-10,25.969999313354492
2018-07-11,25.809999465942383
2018-07-12,25.770000457763672
2018-07-13,25.209999084472656
2018-07-16,25.350000381469727
2018-07-17,25.260000228881836
2018-07-18,25.309999465942383
2018-07-19,24.950000762939453
2018-07-20,24.729999542236328
2018-07-23,25.0
2018-07-24,24.780000686645508
2018-07-25,24.360000610351562
2018-07-26,24.770000457763672
2018-07-27,23.950000762939453
2018-07-30,23.65999984741211
2018-07-31,23.760000228881836
2018-08-01,24.280000686645508
2018-08-02,23.989999771118164
2018-08-03,23.520000457763672
2018-08-06,23.239999771118164
2018-08-07,23.229999542236328
2018-08-08,23.149999618530273
2018-08-09,23.15999984741211
2018-08-10,23.030000686645508
2018-08-13,22.860000610351562
2018-08-14,22.530000686645508
2018-08-15,22.420000076293945
2018-08-16,22.290000915527344
2018-08-17,22.110000610351562
2018-08-20,21.959999084472656
2018-08-21,22.190000534057617
2018-08-22,22.030000686645508
2018-08-23,21.950000762939453
2018-08-24,21.829999923706055
2018-08-27,21.760000228881836
2018-08-28,22.260000228881836
2018-08-29,22.270000457763672
2018-08-30,22.190000534057617
2018-08-31,22.15999984741211
2018-09-04,22.459999084472656
2018-09-05,22.360000610351562
2018-09-06,22.440000534057617
2018-09-07,22.709999084472656
2018-09-10,22.770000457763672
2018-09-11,22.6299991607666
2018-09-12,22.459999084472656
2018-09-13,22.600000381469727
2018-09-14,22.670000076293945
2018-09-17,22.65999984741211
2018-09-18,22.6299991607666
2018-09-19,22.600000381469727
2018-09-20,22.93000030517578
2018-09-21,23.989999771118164
2018-09-24,23.440000534057617
2018-09-25,23.31999969482422
2018-09-26,23.15999984741211
2018-09-27,23.100000381469727
2018-09-28,23.18000030517578
2018-10-01,22.84000015258789
2018-10-02,22.34000015258789
2018-10-03,22.43000030517578
2018-10-04,22.399999618530273
2018-10-05,22.420000076293945
2018-10-08,22.40999984741211
2018-10-09,22.110000610351562
2018-10-10,22.149999618530273
2018-10-11,21.719999313354492
2018-10-12,21.149999618530273
2018-10-15,21.3700008392334
2018-10-16,21.600000381469727
2018-10-17,21.25
2018-10-18,21.079999923706055
2018-10-19,20.520000457763672
2018-10-22,20.329999923706055
2018-10-23,19.920000076293945
2018-10-24,20.0
2018-10-25,20.0
2018-10-26,20.110000610351562
2018-10-29,20.68000030517578
2018-10-30,20.8799991607666
2018-10-31,20.93000030517578
2018-11-01,20.549999237060547
2018-11-02,20.610000610351562
2018-11-05,20.65999984741211
2018-11-06,20.559999465942383
2018-11-07,21.040000915527344
2018-11-08,20.610000610351562
2018-11-09,20.239999771118164
2018-11-12,20.06999969482422
2018-11-13,20.239999771118164
2018-11-14,20.149999618530273
2018-11-15,20.700000762939453
2018-11-16,20.760000228881836
2018-11-19,20.3700008392334
2018-11-20,20.299999237060547
2018-11-21,20.350000381469727
2018-11-23,20.93000030517578
2018-11-26,21.229999542236328
2018-11-27,21.110000610351562
2018-11-28,21.709999084472656
2018-11-29,21.6299991607666
2018-11-30,21.450000762939453
2018-12-03,21.360000610351562
2018-12-04,20.219999313354492
2018-12-06,20.209999084472656
2018-12-07,20.280000686645508
2018-12-10,20.200000762939453
2018-12-11,20.100000381469727
2018-12-12,20.950000762939453
2018-12-13,20.5
2018-12-14,20.219999313354492
2018-12-17,20.030000686645508
2018-12-18,19.809999465942383
2018-12-19,19.420000076293945
2018-12-20,20.18000030517578
2018-12-21,19.700000762939453
2018-12-24,19.31999969482422
2018-12-26,19.239999771118164
2018-12-27,19.0
2018-12-28,19.479999542236328
2018-12-31,19.510000228881836
2019-01-02,19.950000762939453
2019-01-03,20.239999771118164
2019-01-04,20.920000076293945
2019-01-07,21.219999313354492
2019-01-08,21.209999084472656
2019-01-09,21.049999237060547
2019-01-10,20.899999618530273
2019-01-11,20.600000381469727
2019-01-14,20.270000457763672
2019-01-15,20.709999084472656
2019-01-16,20.360000610351562
2019-01-17,20.350000381469727
2019-01-18,20.40999984741211
2019-01-22,20.40999984741211
2019-01-23,20.450000762939453
2019-01-24,20.700000762939453
2019-01-25,20.959999084472656
2019-01-28,20.75
2019-01-29,20.559999465942383
2019-01-30,20.739999771118164
2019-01-31,20.639999389648438
2019-02-01,20.59000015258789
2019-02-04,20.65999984741211
2019-02-05,20.690000534057617
2019-02-06,20.75
2019-02-07,20.670000076293945
2019-02-08,20.860000610351562
2019-02-11,21.700000762939453
2019-02-12,21.959999084472656
2019-02-13,21.889999389648438
2019-02-14,21.719999313354492
2019-02-15,22.1200008392334
2019-02-19,23.100000381469727
2019-02-20,22.209999084472656
2019-02-21,22.450000762939453
2019-02-22,22.5
2019-02-25,22.110000610351562
2019-02-26,22.399999618530273
2019-02-27,22.399999618530273
2019-02-28,22.059999465942383
2019-03-01,22.530000686645508
2019-03-04,22.1200008392334
2019-03-05,22.229999542236328
2019-03-06,22.1299991607666
2019-03-07,21.549999237060547
2019-03-08,21.329999923706055
2019-03-11,21.809999465942383
2019-03-12,21.6200008392334
2019-03-13,21.479999542236328
2019-03-14,21.5
2019-03-15,20.920000076293945
2019-03-18,21.139999389648438
2019-03-19,20.8799991607666
2019-03-20,20.5
2019-03-21,20.09000015258789
2019-03-22,20.399999618530273
2019-03-25,20.34000015258789
2019-03-26,20.1200008392334
2019-03-27,20.09000015258789
2019-03-28,20.299999237060547
2019-03-29,20.020000457763672
2019-04-01,20.719999313354492
2019-04-02,20.68000030517578
2019-04-03,20.8799991607666
2019-04-04,20.639999389648438
2019-04-05,20.799999237060547
2019-04-08,20.81999969482422
2019-04-09,21.030000686645508
2019-04-10,21.170000076293945
2019-04-11,20.809999465942383
2019-04-12,21.200000762939453
2019-04-15,21.010000228881836
2019-04-16,21.010000228881836
2019-04-17,20.899999618530273
2019-04-18,21.25
2019-04-22,21.0
2019-04-23,21.25
2019-04-24,21.1299991607666
2019-04-25,21.309999465942383
2019-04-26,22.649999618530273
2019-04-29,23.489999771118164
2019-04-30,23.030000686645508
2019-05-01,23.229999542236328
2019-05-02,23.1299991607666
2019-05-03,23.989999771118164
2019-05-06,24.020000457763672
2019-05-07,24.229999542236328
2019-05-08,24.110000610351562
2019-05-09,24.0
2019-05-10,23.40999984741211
2019-05-13,23.239999771118164
2019-05-14,23.969999313354492
2019-05-15,23.690000534057617
2019-05-16,23.81999969482422
2019-05-17,23.899999618530273
2019-05-20,23.610000610351562
2019-05-21,23.540000915527344
2019-05-22,23.329999923706055
2019-05-23,22.559999465942383
2019-05-24,23.399999618530273
2019-05-28,23.020000457763672
2019-05-29,23.020000457763672
2019-05-30,23.200000762939453
2019-05-31,22.8799991607666
2019-06-03,22.8700008392334
2019-06-04,23.5
2019-06-05,23.25
2019-06-06,23.18000030517578
2019-06-07,23.020000457763672
2019-06-10,23.149999618530273
2019-06-11,23.1299991607666
2019-06-12,23.030000686645508
2019-06-13,23.489999771118164
2019-06-14,23.110000610351562
2019-06-17,23.5
2019-06-18,23.5
2019-06-19,23.479999542236328
2019-06-20,23.399999618530273
2019-06-21,23.5
2019-06-24,23.399999618530273
2019-06-25,23.3799991607666
2019-06-26,23.489999771118164
2019-06-27,23.5
2019-06-28,23.5
2019-07-01,24.100000381469727
2019-07-02,24.25
2019-07-03,24.6200008392334
2019-07-05,24.829999923706055
2019-07-08,24.989999771118164
2019-07-09,24.700000762939453
2019-07-10,24.309999465942383
2019-07-11,24.43000030517578
2019-07-12,24.3700008392334
2019-07-15,23.700000762939453
2019-07-16,23.549999237060547
2019-07-17,22.860000610351562
2019-07-18,22.889999389648438
2019-07-19,22.59000015258789
2019-07-22,22.219999313354492
2019-07-23,22.25
2019-07-24,22.43000030517578
2019-07-25,23.139999389648438
2019-07-26,24.15999984741211
2019-07-29,24.010000228881836
2019-07-30,23.959999084472656
2019-07-31,23.829999923706055
2019-08-01,23.610000610351562
2019-08-02,23.420000076293945
2019-08-05,22.799999237060547
2019-08-06,22.81999969482422
2019-08-07,22.559999465942383
2019-08-08,23.190000534057617
2019-08-09,23.399999618530273
2019-08-12,23.81999969482422
2019-08-13,23.760000228881836
2019-08-14,22.829999923706055
2019-08-15,23.450000762939453
2019-08-16,23.81999969482422
2019-08-19,24.049999237060547
2019-08-20,24.100000381469727
2019-08-21,24.139999389648438
2019-08-22,24.149999618530273
2019-08-23,22.059999465942383
2019-08-26,22.799999237060547
2019-08-27,22.43000030517578
2019-08-28,22.479999542236328
2019-08-29,22.670000076293945
2019-08-30,22.549999237060547
2019-09-03,22.079999923706055
2019-09-04,22.010000228881836
2019-09-05,22.780000686645508
2019-09-06,22.299999237060547
2019-09-09,22.860000610351562
2019-09-10,23.0
2019-09-11,23.450000762939453
2019-09-12,23.579999923706055
2019-09-13,23.860000610351562
2019-09-16,24.040000915527344
2019-09-17,23.920000076293945
2019-09-18,23.81999969482422
2019-09-19,23.889999389648438
2019-09-20,24.5
2019-09-23,24.450000762939453
2019-09-24,24.209999084472656
2019-09-25,24.670000076293945
2019-09-26,24.350000381469727
2019-09-27,24.31999969482422
2019-09-30,24.079999923706055
2019-10-01,23.299999237060547
2019-10-02,23.420000076293945
2019-10-03,23.510000228881836
2019-10-04,23.450000762939453
2019-10-07,23.329999923706055
2019-10-08,23.18000030517578
2019-10-09,23.399999618530273
2019-10-10,23.489999771118164
2019-10-11,23.959999084472656
2019-10-14,24.06999969482422
2019-10-15,24.6299991607666
2019-10-16,24.649999618530273
2019-10-17,24.8700008392334
2019-10-18,24.889999389648438
2019-10-21,25.540000915527344
2019-10-22,25.450000762939453
2019-10-23,25.25
2019-10-24,25.079999923706055
2019-10-25,24.3700008392334
2019-10-28,24.440000534057617
2019-10-29,24.479999542236328
2019-10-30,24.520000457763672
2019-10-31,24.31999969482422
2019-11-01,24.549999237060547
2019-11-04,24.59000015258789
2019-11-05,24.739999771118164
2019-11-06,24.56999969482422
2019-11-07,24.719999313354492
2019-11-08,24.6299991607666
2019-11-11,24.729999542236328
2019-11-12,24.549999237060547
2019-11-13,24.479999542236328
2019-11-14,24.459999084472656
2019-11-15,24.479999542236328
2019-11-18,24.610000610351562
2019-11-19,24.170000076293945
2019-11-20,24.100000381469727
2019-11-21,24.219999313354492
2019-11-22,24.530000686645508
2019-11-25,24.40999984741211
2019-11-26,24.700000762939453
2019-11-27,24.739999771118164
2019-11-29,24.979999542236328
2019-12-02,24.540000915527344
2019-12-03,24.280000686645508
2019-12-04,24.139999389648438
2019-12-05,24.530000686645508
2019-12-06,24.59000015258789
2019-12-09,25.040000915527344
2019-12-10,25.549999237060547
2019-12-11,25.790000915527344
2019-12-12,25.969999313354492
2019-12-13,25.979999542236328
2019-12-16,26.0
2019-12-17,25.989999771118164
2019-12-18,25.90999984741211
2019-12-19,26.200000762939453
2019-12-20,26.479999542236328
2019-12-23,26.200000762939453
2019-12-24,26.3799991607666
2019-12-26,26.110000610351562
2019-12-27,26.15999984741211
2019-12-30,26.25
2019-12-31,26.329999923706055
2020-01-02,26.40999984741211
2020-01-03,26.15999984741211
2020-01-06,26.0
2020-01-07,25.899999618530273
2020-01-08,25.760000228881836
2020-01-09,25.90999984741211
2020-01-10,25.969999313354492
2020-01-13,25.899999618530273
2020-01-14,25.43000030517578
2020-01-15,25.84000015258789
2020-01-16,26.270000457763672
2020-01-17,26.1299991607666
2020-01-21,25.920000076293945
2020-01-22,25.670000076293945
2020-01-23,25.020000457763672
2020-01-24,26.15999984741211
2020-01-27,26.600000381469727
2020-01-28,26.600000381469727
2020-01-29,25.950000762939453
2020-01-30,26.3700008392334
2020-01-31,25.18000030517578
2020-02-03,25.239999771118164
2020-02-04,25.329999923706055
2020-02-05,25.729999542236328
2020-02-06,25.719999313354492
2020-02-07,25.6200008392334
2020-02-10,25.920000076293945
2020-02-11,25.520000457763672
2020-02-12,25.3700008392334
2020-02-13,25.81999969482422
2020-02-14,25.81999969482422
2020-02-18,25.079999923706055
2020-02-19,25.420000076293945
2020-02-20,25.510000228881836
2020-02-21,25.5
2020-02-24,25.18000030517578
2020-02-25,24.700000762939453
2020-02-26,24.579999923706055
2020-02-27,24.010000228881836
2020-02-28,24.0
2020-03-02,23.850000381469727
2020-03-03,22.3700008392334
2020-03-04,24.280000686645508
2020-03-05,22.25
2020-03-06,22.520000457763672
2020-03-09,19.719999313354492
2020-03-10,20.3700008392334
2020-03-11,19.25
2020-03-12,16.670000076293945
2020-03-13,17.639999389648438
2020-03-16,15.520000457763672
2020-03-17,15.529999732971191
2020-03-18,13.869999885559082
2020-03-19,15.039999961853027
2020-03-20,14.609999656677246
2020-03-23,13.15999984741211
2020-03-24,14.0
2020-03-25,15.180000305175781
2020-03-26,17.459999084472656
2020-03-27,15.6899995803833
2020-03-30,16.389999389648438
2020-03-31,15.5
2020-04-01,14.010000228881836
2020-04-02,13.779999732971191
2020-04-03,13.34000015258789
2020-04-06,14.789999961853027
2020-04-07,14.829999923706055
2020-04-08,14.34000015258789
2020-04-09,16.399999618530273
2020-04-13,15.399999618530273
2020-04-14,15.359999656677246
2020-04-15,14.829999923706055
2020-04-16,14.15999984741211
2020-04-17,15.880000114440918
2020-04-20,15.149999618530273
2020-04-21,15.180000305175781
2020-04-22,14.510000228881836
2020-04-23,14.899999618530273
2020-04-24,14.630000114440918
2020-04-27,16.989999771118164
2020-04-28,16.56999969482422
2020-04-29,17.799999237060547
2020-04-30,17.18000030517578
2020-05-01,16.200000762939453
2020-05-04,15.930000305175781
2020-05-05,15.020000457763672
2020-05-06,14.670000076293945
2020-05-07,15.039999961853027
2020-05-08,15.300000190734863
2020-05-11,15.069999694824219
2020-05-12,14.829999923706055
2020-05-13,14.850000381469727
2020-05-14,13.789999961853027
2020-05-15,13.800000190734863
2020-05-18,16.170000076293945
2020-05-19,14.5600004196167
2020-05-20,15.390000343322754
2020-05-21,15.210000038146973
2020-05-22,15.210000038146973
2020-05-26,15.789999961853027
2020-05-27,16.84000015258789
2020-05-28,15.75
2020-05-29,16.549999237060547
2020-06-01,15.489999771118164
2020-06-02,15.15999984741211
2020-06-03,16.93000030517578
2020-06-04,16.84000015258789
2020-06-05,17.93000030517578
2020-06-08,18.350000381469727
2020-06-09,17.0
2020-06-10,16.760000228881836
2020-06-11,15.449999809265137
2020-06-12,16.299999237060547
2020-06-15,16.149999618530273
2020-06-16,16.280000686645508
2020-06-17,16.309999465942383
2020-06-18,16.3700008392334
2020-06-19,15.65999984741211
2020-06-22,16.399999618530273
2020-06-23,16.399999618530273
2020-06-24,15.15999984741211
2020-06-25,15.779999732971191
2020-06-26,15.489999771118164
2020-06-29,16.06999969482422
2020-06-30,16.450000762939453
2020-07-01,16.18000030517578
2020-07-02,16.1200008392334
2020-07-06,16.18000030517578
2020-07-07,15.149999618530273
2020-07-08,15.300000190734863
2020-07-09,14.380000114440918
2020-07-10,15.09000015258789
2020-07-13,15.050000190734863
2020-07-14,14.859999656677246
2020-07-15,15.739999771118164
2020-07-16,15.520000457763672
2020-07-17,15.149999618530273
2020-07-20,15.09000015258789
2020-07-21,15.09000015258789
2020-07-22,14.649999618530273
2020-07-23,14.720000267028809
2020-07-24,14.720000267028809
2020-07-27,14.5
2020-07-28,14.550000190734863
2020-07-29,14.460000038146973
2020-07-30,14.760000228881836
2020-07-31,14.869999885559082
2020-08-03,14.989999771118164
2020-08-04,14.890000343322754
2020-08-05,15.65999984741211
2020-08-06,15.680000305175781
2020-08-07,15.90999984741211
2020-08-10,17.690000534057617
2020-08-11,17.690000534057617
2020-08-12,18.8799991607666
2020-08-13,18.719999313354492
2020-08-14,18.889999389648438
2020-08-17,18.709999084472656
2020-08-18,17.790000915527344
2020-08-19,16.81999969482422
2020-08-20,16.25
2020-08-21,15.9399995803833
2020-08-24,16.030000686645508
2020-08-25,15.859999656677246
2020-08-26,15.850000381469727
2020-08-27,15.829999923706055
2020-08-28,16.020000457763672
2020-08-31,15.5
2020-09-01,15.710000038146973
2020-09-02,15.65999984741211
2020-09-03,15.350000381469727
2020-09-04,15.369999885559082
2020-09-08,15.300000190734863
2020-09-09,15.229999542236328
2020-09-10,15.239999771118164
2020-09-11,15.0600004196167
2020-09-14,15.260000228881836
2020-09-15,15.180000305175781
2020-09-16,14.84000015258789
2020-09-17,15.260000228881836
2020-09-18,15.069999694824219
2020-09-21,14.119999885559082
2020-09-22,13.90999984741211
2020-09-23,13.739999771118164
2020-09-24,14.5
2020-09-25,14.300000190734863
2020-09-28,14.520000457763672
2020-09-29,14.329999923706055
2020-09-30,14.289999961853027
2020-10-01,14.25
2020-10-02,14.699999809265137
2020-10-05,15.0
2020-10-06,15.0
2020-10-07,15.9399995803833
2020-10-08,16.329999923706055
2020-10-09,16.3700008392334
2020-10-12,16.719999313354492
2020-10-13,16.450000762939453
2020-10-14,16.3700008392334
2020-10-15,16.8799991607666
2020-10-16,16.889999389648438
2020-10-19,16.81999969482422
2020-10-20,17.09000015258789
2020-10-21,16.959999084472656
2020-10-22,17.68000030517578
2020-10-23,17.6200008392334
2020-10-26,16.889999389648438
2020-10-27,16.75
2020-10-28,16.350000381469727
2020-10-29,16.950000762939453
2020-10-30,17.149999618530273
2020-11-02,17.420000076293945
2020-11-03,17.280000686645508
2020-11-04,16.1200008392334
2020-11-05,16.770000457763672
2020-11-06,16.25
2020-11-09,19.059999465942383
2020-11-10,20.3799991607666
2020-11-11,19.260000228881836
2020-11-12,18.43000030517578
2020-11-13,18.479999542236328
2020-11-16,19.56999969482422
2020-11-17,19.780000686645508
2020-11-18,19.360000610351562
2020-11-19,19.510000228881836
2020-11-20,19.559999465942383
2020-11-23,19.43000030517578
2020-11-24,20.420000076293945
2020-11-25,20.719999313354492
2020-11-27,20.399999618530273
2020-11-30,18.889999389648438
2020-12-01,19.190000534057617
2020-12-02,19.399999618530273
2020-12-03,19.290000915527344
2020-12-04,19.850000381469727
2020-12-07,19.850000381469727
2020-12-08,19.90999984741211
2020-12-09,19.81999969482422
2020-12-10,19.459999084472656
2020-12-11,19.170000076293945
2020-12-14,18.75
2020-12-15,19.1299991607666
2020-12-16,19.530000686645508
2020-12-17,19.600000381469727
2020-12-18,18.59000015258789
2020-12-21,18.489999771118164
2020-12-22,18.299999237060547
2020-12-23,18.530000686645508
2020-12-24,18.229999542236328
2020-12-28,18.790000915527344
2020-12-29,18.25
2020-12-30,18.799999237060547
2020-12-31,18.40999984741211
2021-01-04,18.229999542236328
2021-01-05,18.850000381469727
2021-01-06,20.479999542236328
2021-01-07,20.350000381469727
2021-01-08,19.670000076293945
2021-01-11,19.579999923706055
2021-01-12,20.0
2021-01-13,20.110000610351562
2021-01-14,20.059999465942383
2021-01-15,19.709999084472656
2021-01-19,19.780000686645508
2021-01-20,19.639999389648438
2021-01-21,19.280000686645508
2021-01-22,20.40999984741211
2021-01-25,19.809999465942383
2021-01-26,19.030000686645508
2021-01-27,18.219999313354492
2021-01-28,18.600000381469727
2021-01-29,19.260000228881836
2021-02-01,19.90999984741211
2021-02-02,20.239999771118164
2021-02-03,20.520000457763672
2021-02-04,21.809999465942383
2021-02-05,21.969999313354492
2021-02-08,22.18000030517578
2021-02-09,22.149999618530273
2021-02-10,21.850000381469727
2021-02-11,22.0
2021-02-12,21.489999771118164
2021-02-16,21.68000030517578
2021-02-17,21.81999969482422
2021-02-18,21.510000228881836
2021-02-19,21.68000030517578
2021-02-22,21.540000915527344
2021-02-23,21.5
2021-02-24,22.09000015258789
2021-02-25,22.100000381469727
2021-02-26,22.200000762939453
2021-03-01,22.770000457763672
2021-03-02,23.020000457763672
2021-03-03,23.0
2021-03-04,23.950000762939453
2021-03-05,25.75
2021-03-08,26.18000030517578
2021-03-09,25.350000381469727
2021-03-10,26.860000610351562
2021-03-11,27.020000457763672
2021-03-12,27.270000457763672
2021-03-15,27.079999923706055
2021-03-16,26.959999084472656
2021-03-17,26.6299991607666
2021-03-18,26.829999923706055
2021-03-19,26.68000030517578
2021-03-22,25.90999984741211
2021-03-23,26.010000228881836
2021-03-24,25.8700008392334
2021-03-25,25.75
2021-03-26,25.809999465942383
2021-03-29,25.309999465942383
2021-03-30,25.25
2021-03-31,24.729999542236328
2021-04-01,25.1299991607666
2021-04-05,25.15999984741211
2021-04-06,24.459999084472656
2021-04-07,24.309999465942383
2021-04-08,24.43000030517578
2021-04-09,24.559999465942383
2021-04-12,24.1200008392334
2021-04-13,24.75
2021-04-14,24.389999389648438
2021-04-15,24.280000686645508
2021-04-16,24.219999313354492
2021-04-19,24.31999969482422
2021-04-20,24.0
2021-04-21,24.15999984741211
2021-04-22,24.040000915527344
2021-04-23,24.649999618530273
2021-04-26,24.649999618530273
2021-04-27,25.209999084472656
2021-04-28,24.899999618530273
2021-04-29,25.15999984741211
2021-04-30,26.459999084472656
2021-05-03,27.239999771118164
2021-05-04,27.799999237060547
2021-05-05,27.190000534057617
2021-05-06,27.280000686645508
2021-05-07,26.770000457763672
2021-05-10,26.770000457763672
2021-05-11,26.440000534057617
2021-05-12,26.049999237060547
2021-05-13,27.06999969482422
2021-05-14,27.309999465942383
