,GSK
2008-10-24,35.7400016784668
2008-10-27,36.349998474121094
2008-10-28,38.08000183105469
2008-10-29,37.31999969482422
2008-10-30,37.900001525878906
2008-10-31,38.70000076293945
2008-11-03,39.150001525878906
2008-11-04,40.189998626708984
2008-11-05,36.959999084472656
2008-11-06,36.439998626708984
2008-11-07,38.43000030517578
2008-11-10,37.599998474121094
2008-11-11,37.9900016784668
2008-11-12,36.43000030517578
2008-11-13,37.22999954223633
2008-11-14,36.25
2008-11-17,35.599998474121094
2008-11-18,37.20000076293945
2008-11-19,35.04999923706055
2008-11-20,32.540000915527344
2008-11-21,32.849998474121094
2008-11-24,34.61000061035156
2008-11-25,34.38999938964844
2008-11-26,33.5099983215332
2008-11-28,34.439998626708984
2008-12-01,32.02000045776367
2008-12-02,33.61000061035156
2008-12-03,33.869998931884766
2008-12-04,34.099998474121094
2008-12-05,35.810001373291016
2008-12-08,36.41999816894531
2008-12-09,35.7599983215332
2008-12-10,35.439998626708984
2008-12-11,36.08000183105469
2008-12-12,36.08000183105469
2008-12-15,36.34000015258789
2008-12-16,37.880001068115234
2008-12-17,37.0
2008-12-18,36.5099983215332
2008-12-19,36.75
2008-12-22,35.970001220703125
2008-12-23,35.84000015258789
2008-12-24,36.040000915527344
2008-12-26,35.90999984741211
2008-12-29,35.83000183105469
2008-12-30,36.41999816894531
2008-12-31,37.27000045776367
2009-01-02,36.970001220703125
2009-01-05,36.380001068115234
2009-01-06,37.7599983215332
2009-01-07,38.54999923706055
2009-01-08,39.2400016784668
2009-01-09,38.900001525878906
2009-01-12,38.459999084472656
2009-01-13,37.45000076293945
2009-01-14,36.54999923706055
2009-01-15,36.599998474121094
2009-01-16,36.470001220703125
2009-01-20,35.65999984741211
2009-01-21,35.029998779296875
2009-01-22,34.560001373291016
2009-01-23,34.09000015258789
2009-01-26,35.36000061035156
2009-01-27,35.75
2009-01-28,36.130001068115234
2009-01-29,34.75
2009-01-30,35.2599983215332
2009-02-02,35.11000061035156
2009-02-03,36.349998474121094
2009-02-04,36.619998931884766
2009-02-05,37.36000061035156
2009-02-06,37.119998931884766
2009-02-09,36.9900016784668
2009-02-10,36.380001068115234
2009-02-11,35.5
2009-02-12,35.33000183105469
2009-02-13,34.97999954223633
2009-02-17,33.41999816894531
2009-02-18,33.68000030517578
2009-02-19,33.31999969482422
2009-02-20,32.54999923706055
2009-02-23,31.90999984741211
2009-02-24,32.189998626708984
2009-02-25,31.0
2009-02-26,30.18000030517578
2009-02-27,30.1299991607666
2009-03-02,28.610000610351562
2009-03-03,28.280000686645508
2009-03-04,28.90999984741211
2009-03-05,28.350000381469727
2009-03-06,28.739999771118164
2009-03-09,27.270000457763672
2009-03-10,28.059999465942383
2009-03-11,27.8799991607666
2009-03-12,29.059999465942383
2009-03-13,29.1200008392334
2009-03-16,29.450000762939453
2009-03-17,29.270000457763672
2009-03-18,29.34000015258789
2009-03-19,29.0
2009-03-20,29.149999618530273
2009-03-23,29.780000686645508
2009-03-24,29.309999465942383
2009-03-25,30.09000015258789
2009-03-26,30.549999237060547
2009-03-27,29.489999771118164
2009-03-30,30.06999969482422
2009-03-31,31.06999969482422
2009-04-01,31.079999923706055
2009-04-02,31.43000030517578
2009-04-03,31.110000610351562
2009-04-06,30.360000610351562
2009-04-07,30.25
2009-04-08,30.059999465942383
2009-04-09,29.639999389648438
2009-04-13,29.93000030517578
2009-04-14,30.09000015258789
2009-04-15,30.829999923706055
2009-04-16,30.81999969482422
2009-04-17,30.59000015258789
2009-04-20,30.049999237060547
2009-04-21,30.920000076293945
2009-04-22,29.290000915527344
2009-04-23,29.110000610351562
2009-04-24,29.34000015258789
2009-04-27,31.559999465942383
2009-04-28,30.579999923706055
2009-04-29,30.850000381469727
2009-04-30,30.760000228881836
2009-05-01,30.610000610351562
2009-05-04,30.950000762939453
2009-05-05,30.559999465942383
2009-05-06,31.049999237060547
2009-05-07,30.75
2009-05-08,30.90999984741211
2009-05-11,30.940000534057617
2009-05-12,32.0
2009-05-13,31.709999084472656
2009-05-14,32.16999816894531
2009-05-15,31.780000686645508
2009-05-18,32.400001525878906
2009-05-19,32.54999923706055
2009-05-20,32.88999938964844
2009-05-21,33.310001373291016
2009-05-22,33.130001068115234
2009-05-26,33.77000045776367
2009-05-27,33.709999084472656
2009-05-28,33.5
2009-05-29,33.709999084472656
2009-06-01,34.209999084472656
2009-06-02,33.959999084472656
2009-06-03,33.279998779296875
2009-06-04,33.36000061035156
2009-06-05,33.029998779296875
2009-06-08,33.310001373291016
2009-06-09,33.720001220703125
2009-06-10,33.650001525878906
2009-06-11,35.02000045776367
2009-06-12,36.560001373291016
2009-06-15,35.65999984741211
2009-06-16,36.060001373291016
2009-06-17,36.459999084472656
2009-06-18,36.369998931884766
2009-06-19,36.5099983215332
2009-06-22,35.689998626708984
2009-06-23,36.400001525878906
2009-06-24,36.130001068115234
2009-06-25,35.52000045776367
2009-06-26,35.79999923706055
2009-06-29,35.470001220703125
2009-06-30,35.34000015258789
2009-07-01,36.040000915527344
2009-07-02,34.849998474121094
2009-07-06,35.13999938964844
2009-07-07,34.36000061035156
2009-07-08,34.849998474121094
2009-07-09,35.810001373291016
2009-07-10,35.18000030517578
2009-07-13,36.099998474121094
2009-07-14,36.43000030517578
2009-07-15,36.52000045776367
2009-07-16,36.869998931884766
2009-07-17,36.36000061035156
2009-07-20,37.810001373291016
2009-07-21,38.13999938964844
2009-07-22,37.869998931884766
2009-07-23,38.439998626708984
2009-07-24,38.279998779296875
2009-07-27,38.650001525878906
2009-07-28,38.689998626708984
2009-07-29,38.38999938964844
2009-07-30,38.43000030517578
2009-07-31,38.290000915527344
2009-08-03,39.02000045776367
2009-08-04,38.959999084472656
2009-08-05,38.97999954223633
2009-08-06,38.16999816894531
2009-08-07,38.83000183105469
2009-08-10,38.900001525878906
2009-08-11,38.59000015258789
2009-08-12,39.220001220703125
2009-08-13,38.86000061035156
2009-08-14,38.5
2009-08-17,38.25
2009-08-18,38.84000015258789
2009-08-19,39.0099983215332
2009-08-20,39.369998931884766
2009-08-21,40.029998779296875
2009-08-24,39.439998626708984
2009-08-25,39.150001525878906
2009-08-26,39.130001068115234
2009-08-27,39.58000183105469
2009-08-28,39.13999938964844
2009-08-31,39.099998474121094
2009-09-01,38.689998626708984
2009-09-02,39.060001373291016
2009-09-03,38.599998474121094
2009-09-04,39.040000915527344
2009-09-08,39.02000045776367
2009-09-09,39.220001220703125
2009-09-10,39.5
2009-09-11,39.38999938964844
2009-09-14,39.439998626708984
2009-09-15,38.7599983215332
2009-09-16,38.93000030517578
2009-09-17,38.86000061035156
2009-09-18,39.099998474121094
2009-09-21,39.310001373291016
2009-09-22,39.599998474121094
2009-09-23,39.619998931884766
2009-09-24,38.93000030517578
2009-09-25,39.25
2009-09-28,39.66999816894531
2009-09-29,39.630001068115234
2009-09-30,39.5099983215332
2009-10-01,38.75
2009-10-02,38.720001220703125
2009-10-05,38.86000061035156
2009-10-06,39.2599983215332
2009-10-07,39.31999969482422
2009-10-08,39.58000183105469
2009-10-09,39.66999816894531
2009-10-12,39.779998779296875
2009-10-13,39.689998626708984
2009-10-14,40.31999969482422
2009-10-15,41.279998779296875
2009-10-16,41.20000076293945
2009-10-19,41.90999984741211
2009-10-20,41.599998474121094
2009-10-21,41.59000015258789
2009-10-22,41.540000915527344
2009-10-23,40.2400016784668
2009-10-26,40.310001373291016
2009-10-27,40.869998931884766
2009-10-28,40.619998931884766
2009-10-29,41.40999984741211
2009-10-30,41.15999984741211
2009-11-02,40.709999084472656
2009-11-03,40.439998626708984
2009-11-04,40.29999923706055
2009-11-05,40.459999084472656
2009-11-06,40.52000045776367
2009-11-09,41.369998931884766
2009-11-10,41.349998474121094
2009-11-11,41.22999954223633
2009-11-12,41.459999084472656
2009-11-13,41.439998626708984
2009-11-16,41.900001525878906
2009-11-17,41.83000183105469
2009-11-18,41.75
2009-11-19,41.470001220703125
2009-11-20,41.529998779296875
2009-11-23,42.13999938964844
2009-11-24,42.279998779296875
2009-11-25,42.880001068115234
2009-11-27,42.2599983215332
2009-11-30,41.470001220703125
2009-12-01,42.40999984741211
2009-12-02,42.380001068115234
2009-12-03,42.439998626708984
2009-12-04,42.75
2009-12-07,42.63999938964844
2009-12-08,42.04999923706055
2009-12-09,41.59000015258789
2009-12-10,42.060001373291016
2009-12-11,42.2400016784668
2009-12-14,42.90999984741211
2009-12-15,42.84000015258789
2009-12-16,42.880001068115234
2009-12-17,41.95000076293945
2009-12-18,41.79999923706055
2009-12-21,41.83000183105469
2009-12-22,42.310001373291016
2009-12-23,42.09000015258789
2009-12-24,42.290000915527344
2009-12-28,42.470001220703125
2009-12-29,42.45000076293945
2009-12-30,42.5
2009-12-31,42.25
2010-01-04,42.970001220703125
2010-01-05,41.83000183105469
2010-01-06,41.34000015258789
2010-01-07,41.47999954223633
2010-01-08,41.099998474121094
2010-01-11,41.630001068115234
2010-01-12,41.709999084472656
2010-01-13,41.709999084472656
2010-01-14,41.97999954223633
2010-01-15,40.90999984741211
2010-01-19,42.119998931884766
2010-01-20,42.060001373291016
2010-01-21,41.529998779296875
2010-01-22,40.7599983215332
2010-01-25,40.45000076293945
2010-01-26,40.79999923706055
2010-01-27,40.41999816894531
2010-01-28,39.81999969482422
2010-01-29,39.0099983215332
2010-02-01,38.869998931884766
2010-02-02,39.4900016784668
2010-02-03,38.91999816894531
2010-02-04,38.4900016784668
2010-02-05,38.060001373291016
2010-02-08,38.119998931884766
2010-02-09,38.470001220703125
2010-02-10,37.52000045776367
2010-02-11,38.470001220703125
2010-02-12,38.75
2010-02-16,39.25
2010-02-17,39.36000061035156
2010-02-18,38.84000015258789
2010-02-19,38.2599983215332
2010-02-22,37.31999969482422
2010-02-23,37.41999816894531
2010-02-24,37.33000183105469
2010-02-25,37.130001068115234
2010-02-26,37.13999938964844
2010-03-01,37.029998779296875
2010-03-02,37.22999954223633
2010-03-03,37.36000061035156
2010-03-04,37.369998931884766
2010-03-05,37.540000915527344
2010-03-08,37.369998931884766
2010-03-09,37.720001220703125
2010-03-10,37.65999984741211
2010-03-11,37.84000015258789
2010-03-12,37.81999969482422
2010-03-15,37.72999954223633
2010-03-16,37.790000915527344
2010-03-17,37.79999923706055
2010-03-18,39.220001220703125
2010-03-19,38.56999969482422
2010-03-22,39.0099983215332
2010-03-23,38.97999954223633
2010-03-24,38.63999938964844
2010-03-25,38.41999816894531
2010-03-26,38.02000045776367
2010-03-29,38.119998931884766
2010-03-30,38.22999954223633
2010-03-31,38.52000045776367
2010-04-01,38.54999923706055
2010-04-05,38.630001068115234
2010-04-06,38.7400016784668
2010-04-07,38.7599983215332
2010-04-08,38.86000061035156
2010-04-09,39.20000076293945
2010-04-12,39.130001068115234
2010-04-13,39.4900016784668
2010-04-14,39.470001220703125
2010-04-15,39.459999084472656
2010-04-16,39.56999969482422
2010-04-19,39.380001068115234
2010-04-20,39.43000030517578
2010-04-21,39.0
2010-04-22,38.61000061035156
2010-04-23,38.61000061035156
2010-04-26,38.68000030517578
2010-04-27,37.560001373291016
2010-04-28,37.279998779296875
2010-04-29,37.5
2010-04-30,37.290000915527344
2010-05-03,37.43000030517578
2010-05-04,36.95000076293945
2010-05-05,36.189998626708984
2010-05-06,34.900001525878906
2010-05-07,34.20000076293945
2010-05-10,35.290000915527344
2010-05-11,35.369998931884766
2010-05-12,35.400001525878906
2010-05-13,35.09000015258789
2010-05-14,34.150001525878906
2010-05-17,34.47999954223633
2010-05-18,33.65999984741211
2010-05-19,34.279998779296875
2010-05-20,33.33000183105469
2010-05-21,33.279998779296875
2010-05-24,32.93000030517578
2010-05-25,32.91999816894531
2010-05-26,32.34000015258789
2010-05-27,33.36000061035156
2010-05-28,33.459999084472656
2010-06-01,33.65999984741211
2010-06-02,34.810001373291016
2010-06-03,34.93000030517578
2010-06-04,33.880001068115234
2010-06-07,33.65999984741211
2010-06-08,33.599998474121094
2010-06-09,33.70000076293945
2010-06-10,34.279998779296875
2010-06-11,34.970001220703125
2010-06-14,35.2400016784668
2010-06-15,36.02000045776367
2010-06-16,36.40999984741211
2010-06-17,36.15999984741211
2010-06-18,35.4900016784668
2010-06-21,35.20000076293945
2010-06-22,35.060001373291016
2010-06-23,34.9900016784668
2010-06-24,34.970001220703125
2010-06-25,34.61000061035156
2010-06-28,34.29999923706055
2010-06-29,33.83000183105469
2010-06-30,34.0099983215332
2010-07-01,33.91999816894531
2010-07-02,33.779998779296875
2010-07-06,34.130001068115234
2010-07-07,34.439998626708984
2010-07-08,34.90999984741211
2010-07-09,34.84000015258789
2010-07-12,35.119998931884766
2010-07-13,35.720001220703125
2010-07-14,36.349998474121094
2010-07-15,37.209999084472656
2010-07-16,36.41999816894531
2010-07-19,36.25
2010-07-20,36.369998931884766
2010-07-21,36.36000061035156
2010-07-22,36.65999984741211
2010-07-23,36.5
2010-07-26,36.7400016784668
2010-07-27,36.220001220703125
2010-07-28,35.439998626708984
2010-07-29,35.15999984741211
2010-07-30,35.16999816894531
2010-08-02,36.0
2010-08-03,36.29999923706055
2010-08-04,36.220001220703125
2010-08-05,36.15999984741211
2010-08-06,36.52000045776367
2010-08-09,36.84000015258789
2010-08-10,37.400001525878906
2010-08-11,36.459999084472656
2010-08-12,37.20000076293945
2010-08-13,38.13999938964844
2010-08-16,38.04999923706055
2010-08-17,38.119998931884766
2010-08-18,38.0099983215332
2010-08-19,37.290000915527344
2010-08-20,37.540000915527344
2010-08-23,38.0099983215332
2010-08-24,37.18000030517578
2010-08-25,37.43000030517578
2010-08-26,37.560001373291016
2010-08-27,37.97999954223633
2010-08-30,37.68000030517578
2010-08-31,37.400001525878906
2010-09-01,38.779998779296875
2010-09-02,38.95000076293945
2010-09-03,39.290000915527344
2010-09-07,38.90999984741211
2010-09-08,39.099998474121094
2010-09-09,39.5
2010-09-10,39.439998626708984
2010-09-13,39.47999954223633
2010-09-14,39.77000045776367
2010-09-15,40.040000915527344
2010-09-16,39.90999984741211
2010-09-17,39.81999969482422
2010-09-20,40.33000183105469
2010-09-21,40.349998474121094
2010-09-22,40.150001525878906
2010-09-23,39.43000030517578
2010-09-24,40.470001220703125
2010-09-27,40.310001373291016
2010-09-28,40.08000183105469
2010-09-29,39.720001220703125
2010-09-30,39.52000045776367
2010-10-01,39.790000915527344
2010-10-04,39.790000915527344
2010-10-05,40.54999923706055
2010-10-06,40.720001220703125
2010-10-07,41.189998626708984
2010-10-08,41.65999984741211
2010-10-11,41.439998626708984
2010-10-12,41.459999084472656
2010-10-13,41.86000061035156
2010-10-14,41.650001525878906
2010-10-15,41.529998779296875
2010-10-18,41.619998931884766
2010-10-19,40.720001220703125
2010-10-20,40.91999816894531
2010-10-21,40.5
2010-10-22,40.27000045776367
2010-10-25,40.310001373291016
2010-10-26,40.16999816894531
2010-10-27,39.36000061035156
2010-10-28,39.380001068115234
2010-10-29,39.040000915527344
2010-11-01,39.310001373291016
2010-11-02,39.04999923706055
2010-11-03,39.2599983215332
2010-11-04,40.04999923706055
2010-11-05,40.849998474121094
2010-11-08,40.5
2010-11-09,39.61000061035156
2010-11-10,39.900001525878906
2010-11-11,39.75
2010-11-12,39.619998931884766
2010-11-15,39.22999954223633
2010-11-16,38.540000915527344
2010-11-17,39.56999969482422
2010-11-18,40.25
2010-11-19,40.15999984741211
2010-11-22,39.97999954223633
2010-11-23,39.0099983215332
2010-11-24,39.09000015258789
2010-11-26,39.41999816894531
2010-11-29,38.720001220703125
2010-11-30,38.279998779296875
2010-12-01,38.65999984741211
2010-12-02,38.939998626708984
2010-12-03,39.189998626708984
2010-12-06,39.08000183105469
2010-12-07,39.349998474121094
2010-12-08,39.45000076293945
2010-12-09,39.58000183105469
2010-12-10,39.63999938964844
2010-12-13,39.97999954223633
2010-12-14,39.86000061035156
2010-12-15,39.79999923706055
2010-12-16,40.040000915527344
2010-12-17,39.5099983215332
2010-12-20,39.349998474121094
2010-12-21,39.09000015258789
2010-12-22,39.06999969482422
2010-12-23,39.18000030517578
2010-12-27,39.150001525878906
2010-12-28,39.13999938964844
2010-12-29,39.279998779296875
2010-12-30,39.04999923706055
2010-12-31,39.220001220703125
2011-01-03,39.25
2011-01-04,39.86000061035156
2011-01-05,38.939998626708984
2011-01-06,39.04999923706055
2011-01-07,38.77000045776367
2011-01-10,38.77000045776367
2011-01-11,38.599998474121094
2011-01-12,39.029998779296875
2011-01-13,38.880001068115234
2011-01-14,39.18000030517578
2011-01-18,38.18000030517578
2011-01-19,38.0099983215332
2011-01-20,37.04999923706055
2011-01-21,37.349998474121094
2011-01-24,37.849998474121094
2011-01-25,37.36000061035156
2011-01-26,37.5
2011-01-27,37.459999084472656
2011-01-28,36.400001525878906
2011-01-31,36.33000183105469
2011-02-01,37.38999938964844
2011-02-02,36.97999954223633
2011-02-03,38.0099983215332
2011-02-04,38.0099983215332
2011-02-07,39.130001068115234
2011-02-08,38.9900016784668
2011-02-09,38.2599983215332
2011-02-10,38.130001068115234
2011-02-11,37.75
2011-02-14,38.2400016784668
2011-02-15,38.27000045776367
2011-02-16,38.38999938964844
2011-02-17,38.54999923706055
2011-02-18,39.150001525878906
2011-02-22,38.06999969482422
2011-02-23,38.220001220703125
2011-02-24,38.130001068115234
2011-02-25,38.279998779296875
2011-02-28,38.61000061035156
2011-03-01,38.15999984741211
2011-03-02,38.060001373291016
2011-03-03,38.400001525878906
2011-03-04,38.47999954223633
2011-03-07,38.22999954223633
2011-03-08,38.15999984741211
2011-03-09,38.58000183105469
2011-03-10,38.400001525878906
2011-03-11,38.7400016784668
2011-03-14,38.58000183105469
2011-03-15,37.61000061035156
2011-03-16,36.599998474121094
2011-03-17,37.34000015258789
2011-03-18,37.34000015258789
2011-03-21,37.810001373291016
2011-03-22,37.97999954223633
2011-03-23,37.619998931884766
2011-03-24,37.630001068115234
2011-03-25,37.720001220703125
2011-03-28,37.810001373291016
2011-03-29,38.13999938964844
2011-03-30,38.47999954223633
2011-03-31,38.40999984741211
2011-04-01,38.779998779296875
2011-04-04,39.29999923706055
2011-04-05,39.619998931884766
2011-04-06,39.720001220703125
2011-04-07,39.959999084472656
2011-04-08,39.91999816894531
2011-04-11,40.02000045776367
2011-04-12,40.2400016784668
2011-04-13,40.5
2011-04-14,40.75
2011-04-15,41.130001068115234
2011-04-18,40.47999954223633
2011-04-19,40.66999816894531
2011-04-20,41.439998626708984
2011-04-21,41.380001068115234
