,TRV
2006-09-12,45.70000076293945
2006-09-13,46.34000015258789
2006-09-14,46.22999954223633
2006-09-15,45.959999084472656
2006-09-18,45.93000030517578
2006-09-19,46.33000183105469
2006-09-20,46.56999969482422
2006-09-21,46.2400016784668
2006-09-22,46.20000076293945
2006-09-25,46.9900016784668
2006-09-26,47.38999938964844
2006-09-27,46.630001068115234
2006-09-28,47.08000183105469
2006-09-29,46.88999938964844
2006-10-02,46.43000030517578
2006-10-03,47.58000183105469
2006-10-04,48.22999954223633
2006-10-05,48.16999816894531
2006-10-06,47.63999938964844
2006-10-09,48.09000015258789
2006-10-10,47.9900016784668
2006-10-11,47.869998931884766
2006-10-12,48.04999923706055
2006-10-13,49.09000015258789
2006-10-16,49.099998474121094
2006-10-17,48.65999984741211
2006-10-18,48.59000015258789
2006-10-19,48.54999923706055
2006-10-20,48.38999938964844
2006-10-23,48.95000076293945
2006-10-24,48.95000076293945
2006-10-25,48.59000015258789
2006-10-26,50.65999984741211
2006-10-27,49.91999816894531
2006-10-30,50.400001525878906
2006-10-31,51.130001068115234
2006-11-01,51.18000030517578
2006-11-02,51.029998779296875
2006-11-03,51.13999938964844
2006-11-06,51.56999969482422
2006-11-07,52.400001525878906
2006-11-08,52.459999084472656
2006-11-09,52.689998626708984
2006-11-10,52.90999984741211
2006-11-13,52.439998626708984
2006-11-14,52.25
2006-11-15,51.900001525878906
2006-11-16,51.810001373291016
2006-11-17,52.119998931884766
2006-11-20,52.27000045776367
2006-11-21,51.88999938964844
2006-11-22,51.33000183105469
2006-11-24,51.130001068115234
2006-11-27,51.16999816894531
2006-11-28,51.58000183105469
2006-11-29,52.04999923706055
2006-11-30,51.810001373291016
2006-12-01,51.25
2006-12-04,51.470001220703125
2006-12-05,51.900001525878906
2006-12-06,51.9900016784668
2006-12-07,51.560001373291016
2006-12-08,52.31999969482422
2006-12-11,52.65999984741211
2006-12-12,52.400001525878906
2006-12-13,52.2599983215332
2006-12-14,52.849998474121094
2006-12-15,53.560001373291016
2006-12-18,53.970001220703125
2006-12-19,53.88999938964844
2006-12-20,53.84000015258789
2006-12-21,54.04999923706055
2006-12-22,53.54999923706055
2006-12-26,54.02000045776367
2006-12-27,54.22999954223633
2006-12-28,54.150001525878906
2006-12-29,53.689998626708984
2007-01-03,53.54999923706055
2007-01-04,53.099998474121094
2007-01-05,52.40999984741211
2007-01-08,52.02000045776367
2007-01-09,51.88999938964844
2007-01-10,51.54999923706055
2007-01-11,51.20000076293945
2007-01-12,51.060001373291016
2007-01-16,51.04999923706055
2007-01-17,50.959999084472656
2007-01-18,51.290000915527344
2007-01-19,51.369998931884766
2007-01-22,51.72999954223633
2007-01-23,51.810001373291016
2007-01-24,51.34000015258789
2007-01-25,50.650001525878906
2007-01-26,50.65999984741211
2007-01-29,50.97999954223633
2007-01-30,51.599998474121094
2007-01-31,50.849998474121094
2007-02-01,52.0
2007-02-02,52.43000030517578
2007-02-05,52.66999816894531
2007-02-06,52.7599983215332
2007-02-07,52.720001220703125
2007-02-08,53.15999984741211
2007-02-09,52.4900016784668
2007-02-12,52.619998931884766
2007-02-13,52.720001220703125
2007-02-14,52.970001220703125
2007-02-15,52.720001220703125
2007-02-16,52.72999954223633
2007-02-20,53.29999923706055
2007-02-21,53.7400016784668
2007-02-22,53.7400016784668
2007-02-23,53.0
2007-02-26,52.900001525878906
2007-02-27,51.189998626708984
2007-02-28,50.75
2007-03-01,51.220001220703125
2007-03-02,50.58000183105469
2007-03-05,51.08000183105469
2007-03-06,51.709999084472656
2007-03-07,50.970001220703125
2007-03-08,51.220001220703125
2007-03-09,51.68000030517578
2007-03-12,51.20000076293945
2007-03-13,49.59000015258789
2007-03-14,49.7400016784668
2007-03-15,49.900001525878906
2007-03-16,50.349998474121094
2007-03-19,50.880001068115234
2007-03-20,51.79999923706055
2007-03-21,52.65999984741211
2007-03-22,52.349998474121094
2007-03-23,52.4900016784668
2007-03-26,51.93000030517578
2007-03-27,51.869998931884766
2007-03-28,51.79999923706055
2007-03-29,51.81999969482422
2007-03-30,51.77000045776367
2007-04-02,51.849998474121094
2007-04-03,51.959999084472656
2007-04-04,52.66999816894531
2007-04-05,52.790000915527344
2007-04-09,52.84000015258789
2007-04-10,53.040000915527344
2007-04-11,53.029998779296875
2007-04-12,53.209999084472656
2007-04-13,53.189998626708984
2007-04-16,53.66999816894531
2007-04-17,53.83000183105469
2007-04-18,54.220001220703125
2007-04-19,53.81999969482422
2007-04-20,53.959999084472656
2007-04-23,53.81999969482422
2007-04-24,54.04999923706055
2007-04-25,54.75
2007-04-26,53.91999816894531
2007-04-27,53.66999816894531
2007-04-30,54.099998474121094
2007-05-01,54.439998626708984
2007-05-02,54.599998474121094
2007-05-03,55.0
2007-05-04,54.70000076293945
2007-05-07,56.18000030517578
2007-05-08,56.22999954223633
2007-05-09,56.65999984741211
2007-05-10,55.900001525878906
2007-05-11,56.7599983215332
2007-05-14,56.2599983215332
2007-05-15,55.959999084472656
2007-05-16,56.22999954223633
2007-05-17,55.97999954223633
2007-05-18,56.290000915527344
2007-05-21,55.88999938964844
2007-05-22,55.650001525878906
2007-05-23,55.630001068115234
2007-05-24,54.75
2007-05-25,54.56999969482422
2007-05-29,54.45000076293945
2007-05-30,54.83000183105469
2007-05-31,54.16999816894531
2007-06-01,54.58000183105469
2007-06-04,55.189998626708984
2007-06-05,54.95000076293945
2007-06-06,54.63999938964844
2007-06-07,53.779998779296875
2007-06-08,54.599998474121094
2007-06-11,54.58000183105469
2007-06-12,53.68000030517578
2007-06-13,54.56999969482422
2007-06-14,54.150001525878906
2007-06-15,53.91999816894531
2007-06-18,53.40999984741211
2007-06-19,53.29999923706055
2007-06-20,52.599998474121094
2007-06-21,53.04999923706055
2007-06-22,52.380001068115234
2007-06-25,52.529998779296875
2007-06-26,52.91999816894531
2007-06-27,52.93000030517578
2007-06-28,53.40999984741211
2007-06-29,53.5
2007-07-02,54.47999954223633
2007-07-03,55.0099983215332
2007-07-05,54.41999816894531
2007-07-06,54.52000045776367
2007-07-09,54.900001525878906
2007-07-10,53.150001525878906
2007-07-11,53.22999954223633
2007-07-12,54.0099983215332
2007-07-13,53.58000183105469
2007-07-16,53.40999984741211
2007-07-17,53.0
2007-07-18,52.88999938964844
2007-07-19,53.40999984741211
2007-07-20,51.72999954223633
2007-07-23,52.18000030517578
2007-07-24,50.279998779296875
2007-07-25,51.34000015258789
2007-07-26,51.25
2007-07-27,50.650001525878906
2007-07-30,51.83000183105469
2007-07-31,50.779998779296875
2007-08-01,51.66999816894531
2007-08-02,51.70000076293945
2007-08-03,48.91999816894531
2007-08-06,50.529998779296875
2007-08-07,51.11000061035156
2007-08-08,51.33000183105469
2007-08-09,48.380001068115234
2007-08-10,50.630001068115234
2007-08-13,50.70000076293945
2007-08-14,50.11000061035156
2007-08-15,50.130001068115234
2007-08-16,52.70000076293945
2007-08-17,52.93000030517578
2007-08-20,52.29999923706055
2007-08-21,51.790000915527344
2007-08-22,52.61000061035156
2007-08-23,51.630001068115234
2007-08-24,52.5099983215332
2007-08-27,51.15999984741211
2007-08-28,49.97999954223633
2007-08-29,52.040000915527344
2007-08-30,50.290000915527344
2007-08-31,50.540000915527344
2007-09-04,50.970001220703125
2007-09-05,50.59000015258789
2007-09-06,50.65999984741211
2007-09-07,49.849998474121094
2007-09-10,49.720001220703125
2007-09-11,50.290000915527344
2007-09-12,50.209999084472656
2007-09-13,50.310001373291016
2007-09-14,49.689998626708984
2007-09-17,49.5
2007-09-18,51.81999969482422
2007-09-19,52.13999938964844
2007-09-20,51.130001068115234
2007-09-21,51.0099983215332
2007-09-24,49.58000183105469
2007-09-25,49.9900016784668
2007-09-26,50.029998779296875
2007-09-27,50.099998474121094
2007-09-28,50.34000015258789
2007-10-01,51.83000183105469
2007-10-02,52.2400016784668
2007-10-03,52.31999969482422
2007-10-04,53.54999923706055
2007-10-05,53.810001373291016
2007-10-08,53.47999954223633
2007-10-09,53.29999923706055
2007-10-10,53.849998474121094
2007-10-11,54.02000045776367
2007-10-12,54.16999816894531
2007-10-15,53.290000915527344
2007-10-16,52.29999923706055
2007-10-17,52.34000015258789
2007-10-18,51.869998931884766
2007-10-19,51.209999084472656
2007-10-22,52.0099983215332
2007-10-23,51.689998626708984
2007-10-24,51.400001525878906
2007-10-25,51.7400016784668
2007-10-26,53.209999084472656
2007-10-29,52.880001068115234
2007-10-30,52.41999816894531
2007-10-31,52.209999084472656
2007-11-01,51.91999816894531
2007-11-02,52.41999816894531
2007-11-05,52.380001068115234
2007-11-06,52.4900016784668
2007-11-07,50.349998474121094
2007-11-08,51.06999969482422
2007-11-09,51.400001525878906
2007-11-12,51.380001068115234
2007-11-13,52.290000915527344
2007-11-14,52.72999954223633
2007-11-15,52.959999084472656
2007-11-16,52.720001220703125
2007-11-19,51.29999923706055
2007-11-20,51.189998626708984
2007-11-21,50.04999923706055
2007-11-23,51.61000061035156
2007-11-26,50.15999984741211
2007-11-27,51.18000030517578
2007-11-28,51.45000076293945
2007-11-29,52.290000915527344
2007-11-30,53.11000061035156
2007-12-03,53.45000076293945
2007-12-04,52.91999816894531
2007-12-05,54.16999816894531
2007-12-06,54.630001068115234
2007-12-07,54.15999984741211
2007-12-10,55.18000030517578
2007-12-11,52.7599983215332
2007-12-12,54.380001068115234
2007-12-13,54.400001525878906
2007-12-14,52.689998626708984
2007-12-17,52.599998474121094
2007-12-18,52.65999984741211
2007-12-19,52.900001525878906
2007-12-20,52.16999816894531
2007-12-21,53.709999084472656
2007-12-24,55.08000183105469
2007-12-26,54.290000915527344
2007-12-27,54.09000015258789
2007-12-28,54.13999938964844
2007-12-31,53.79999923706055
2008-01-02,52.36000061035156
2008-01-03,53.060001373291016
2008-01-04,51.38999938964844
2008-01-07,52.040000915527344
2008-01-08,50.45000076293945
2008-01-09,51.130001068115234
2008-01-10,51.56999969482422
2008-01-11,51.459999084472656
2008-01-14,51.04999923706055
2008-01-15,49.68000030517578
2008-01-16,50.150001525878906
2008-01-17,47.43000030517578
2008-01-18,46.189998626708984
2008-01-22,46.16999816894531
2008-01-23,46.41999816894531
2008-01-24,46.40999984741211
2008-01-25,45.43000030517578
2008-01-28,48.0
2008-01-29,47.630001068115234
2008-01-30,47.83000183105469
2008-01-31,48.099998474121094
2008-02-01,49.630001068115234
2008-02-04,48.81999969482422
2008-02-05,47.22999954223633
2008-02-06,47.349998474121094
2008-02-07,47.25
2008-02-08,46.560001373291016
2008-02-11,45.90999984741211
2008-02-12,47.72999954223633
2008-02-13,48.0
2008-02-14,47.290000915527344
2008-02-15,47.869998931884766
2008-02-19,47.869998931884766
2008-02-20,48.15999984741211
2008-02-21,47.060001373291016
2008-02-22,47.900001525878906
2008-02-25,49.029998779296875
2008-02-26,50.029998779296875
2008-02-27,49.25
2008-02-28,48.099998474121094
2008-02-29,46.40999984741211
2008-03-03,46.5
2008-03-04,46.630001068115234
2008-03-05,47.4900016784668
2008-03-06,46.5
2008-03-07,46.630001068115234
2008-03-10,46.2599983215332
2008-03-11,48.529998779296875
2008-03-12,46.0
2008-03-13,46.83000183105469
2008-03-14,44.91999816894531
2008-03-17,45.970001220703125
2008-03-18,47.75
2008-03-19,46.40999984741211
2008-03-20,47.790000915527344
2008-03-24,47.689998626708984
2008-03-25,47.7599983215332
2008-03-26,47.54999923706055
2008-03-27,47.459999084472656
2008-03-28,47.41999816894531
2008-03-31,47.849998474121094
2008-04-01,50.54999923706055
2008-04-02,49.939998626708984
2008-04-03,49.38999938964844
2008-04-04,49.29999923706055
2008-04-07,50.18000030517578
2008-04-08,48.880001068115234
2008-04-09,49.029998779296875
2008-04-10,49.2400016784668
2008-04-11,49.29999923706055
2008-04-14,49.0
2008-04-15,48.72999954223633
2008-04-16,49.380001068115234
2008-04-17,49.709999084472656
2008-04-18,50.310001373291016
2008-04-21,49.29999923706055
2008-04-22,48.790000915527344
2008-04-23,48.290000915527344
2008-04-24,50.68000030517578
2008-04-25,50.209999084472656
2008-04-28,50.7599983215332
2008-04-29,49.66999816894531
2008-04-30,50.400001525878906
2008-05-01,52.150001525878906
2008-05-02,52.060001373291016
2008-05-05,51.75
2008-05-06,51.41999816894531
2008-05-07,50.5099983215332
2008-05-08,50.25
2008-05-09,50.18000030517578
2008-05-12,51.220001220703125
2008-05-13,50.36000061035156
2008-05-14,51.189998626708984
2008-05-15,51.63999938964844
2008-05-16,50.81999969482422
2008-05-19,50.66999816894531
2008-05-20,49.84000015258789
2008-05-21,49.16999816894531
2008-05-22,49.13999938964844
2008-05-23,48.310001373291016
2008-05-27,49.279998779296875
2008-05-28,48.54999923706055
2008-05-29,49.7599983215332
2008-05-30,49.810001373291016
2008-06-02,49.279998779296875
2008-06-03,49.29999923706055
2008-06-04,49.22999954223633
2008-06-05,50.2400016784668
2008-06-06,47.25
2008-06-09,47.790000915527344
2008-06-10,48.43000030517578
2008-06-11,46.650001525878906
2008-06-12,47.810001373291016
2008-06-13,47.84000015258789
2008-06-16,48.20000076293945
2008-06-17,47.25
2008-06-18,46.70000076293945
2008-06-19,46.41999816894531
2008-06-20,45.630001068115234
2008-06-23,44.84000015258789
2008-06-24,44.939998626708984
2008-06-25,44.970001220703125
2008-06-26,44.11000061035156
2008-06-27,44.29999923706055
2008-06-30,43.400001525878906
2008-07-01,44.439998626708984
2008-07-02,44.08000183105469
2008-07-03,44.34000015258789
2008-07-07,43.279998779296875
2008-07-08,44.61000061035156
2008-07-09,43.5
2008-07-10,43.79999923706055
2008-07-11,44.119998931884766
2008-07-14,42.47999954223633
2008-07-15,41.4900016784668
2008-07-16,43.70000076293945
2008-07-17,43.2400016784668
2008-07-18,43.95000076293945
2008-07-21,43.08000183105469
2008-07-22,44.65999984741211
2008-07-23,45.599998474121094
2008-07-24,42.880001068115234
2008-07-25,42.33000183105469
2008-07-28,42.099998474121094
2008-07-29,43.29999923706055
2008-07-30,44.459999084472656
2008-07-31,44.119998931884766
2008-08-01,44.060001373291016
2008-08-04,44.36000061035156
2008-08-05,44.84000015258789
2008-08-06,44.459999084472656
2008-08-07,43.099998474121094
2008-08-08,44.38999938964844
2008-08-11,44.13999938964844
2008-08-12,43.52000045776367
2008-08-13,43.119998931884766
2008-08-14,43.52000045776367
2008-08-15,44.459999084472656
2008-08-18,43.22999954223633
2008-08-19,42.720001220703125
2008-08-20,42.880001068115234
2008-08-21,42.7400016784668
2008-08-22,44.310001373291016
2008-08-25,43.790000915527344
2008-08-26,43.2400016784668
2008-08-27,43.630001068115234
2008-08-28,44.54999923706055
2008-08-29,44.15999984741211
2008-09-02,44.529998779296875
2008-09-03,44.56999969482422
2008-09-04,42.689998626708984
2008-09-05,43.279998779296875
2008-09-08,44.70000076293945
2008-09-09,43.47999954223633
2008-09-10,44.20000076293945
2008-09-11,44.61000061035156
2008-09-12,45.04999923706055
2008-09-15,43.70000076293945
2008-09-16,48.86000061035156
2008-09-17,45.0099983215332
2008-09-18,50.79999923706055
2008-09-19,50.7599983215332
2008-09-22,46.529998779296875
2008-09-23,45.619998931884766
2008-09-24,44.18000030517578
2008-09-25,45.09000015258789
2008-09-26,44.0
2008-09-29,36.0
2008-09-30,45.20000076293945
2008-10-01,42.9900016784668
2008-10-02,40.470001220703125
2008-10-03,38.79999923706055
2008-10-06,39.099998474121094
2008-10-07,35.099998474121094
2008-10-08,32.66999816894531
2008-10-09,30.600000381469727
2008-10-10,30.5
2008-10-13,35.900001525878906
2008-10-14,36.959999084472656
2008-10-15,33.70000076293945
2008-10-16,33.25
2008-10-17,34.029998779296875
2008-10-20,36.150001525878906
2008-10-21,36.33000183105469
2008-10-22,37.02000045776367
2008-10-23,41.0
2008-10-24,41.7400016784668
2008-10-27,37.61000061035156
2008-10-28,38.790000915527344
2008-10-29,40.349998474121094
2008-10-30,41.150001525878906
2008-10-31,42.54999923706055
2008-11-03,40.54999923706055
2008-11-04,42.599998474121094
2008-11-05,40.43000030517578
2008-11-06,37.70000076293945
2008-11-07,39.61000061035156
2008-11-10,38.810001373291016
2008-11-11,40.16999816894531
2008-11-12,39.029998779296875
2008-11-13,43.41999816894531
2008-11-14,41.880001068115234
2008-11-17,41.06999969482422
2008-11-18,41.38999938964844
2008-11-19,37.290000915527344
2008-11-20,34.84000015258789
2008-11-21,38.77000045776367
2008-11-24,40.619998931884766
2008-11-25,40.45000076293945
2008-11-26,42.779998779296875
2008-11-28,43.650001525878906
2008-12-01,37.0099983215332
2008-12-02,40.15999984741211
2008-12-03,40.220001220703125
2008-12-04,38.81999969482422
2008-12-05,43.40999984741211
2008-12-08,43.77000045776367
2008-12-09,42.16999816894531
2008-12-10,40.59000015258789
2008-12-11,39.060001373291016
2008-12-12,40.58000183105469
2008-12-15,40.04999923706055
2008-12-16,44.45000076293945
2008-12-17,42.72999954223633
2008-12-18,42.77000045776367
2008-12-19,42.84000015258789
2008-12-22,41.93000030517578
2008-12-23,42.0
2008-12-24,41.65999984741211
2008-12-26,42.470001220703125
2008-12-29,43.58000183105469
2008-12-30,44.93000030517578
2008-12-31,45.20000076293945
2009-01-02,45.20000076293945
2009-01-05,44.529998779296875
2009-01-06,43.16999816894531
2009-01-07,41.459999084472656
2009-01-08,42.22999954223633
2009-01-09,41.97999954223633
2009-01-12,41.029998779296875
2009-01-13,41.790000915527344
2009-01-14,40.0
2009-01-15,39.97999954223633
2009-01-16,41.04999923706055
2009-01-20,38.36000061035156
2009-01-21,40.619998931884766
2009-01-22,38.560001373291016
2009-01-23,37.91999816894531
2009-01-26,37.58000183105469
2009-01-27,39.88999938964844
2009-01-28,41.2400016784668
2009-01-29,39.43000030517578
2009-01-30,38.63999938964844
2009-02-02,38.790000915527344
2009-02-03,39.189998626708984
2009-02-04,38.630001068115234
2009-02-05,38.279998779296875
2009-02-06,39.720001220703125
2009-02-09,40.61000061035156
2009-02-10,38.84000015258789
2009-02-11,40.959999084472656
2009-02-12,41.7400016784668
2009-02-13,40.369998931884766
2009-02-17,39.16999816894531
2009-02-18,38.93000030517578
2009-02-19,38.5
2009-02-20,38.34000015258789
2009-02-23,37.4900016784668
2009-02-24,39.2400016784668
2009-02-25,37.900001525878906
2009-02-26,36.709999084472656
2009-02-27,36.150001525878906
2009-03-02,35.709999084472656
2009-03-03,34.75
2009-03-04,35.63999938964844
2009-03-05,33.939998626708984
2009-03-06,34.439998626708984
2009-03-09,33.52000045776367
