,CELH
2019-07-16,4.699999809265137
2019-07-17,4.5
2019-07-18,4.599999904632568
2019-07-19,4.760000228881836
2019-07-22,4.929999828338623
2019-07-23,4.840000152587891
2019-07-24,5.059999942779541
2019-07-25,5.010000228881836
2019-07-26,5.039999961853027
2019-07-29,4.900000095367432
2019-07-30,4.989999771118164
2019-07-31,4.989999771118164
2019-08-01,4.75
2019-08-02,4.909999847412109
2019-08-05,4.760000228881836
2019-08-06,4.699999809265137
2019-08-07,4.5
2019-08-08,4.809999942779541
2019-08-09,4.489999771118164
2019-08-12,4.170000076293945
2019-08-13,4.349999904632568
2019-08-14,4.190000057220459
2019-08-15,4.119999885559082
2019-08-16,4.150000095367432
2019-08-19,4.039999961853027
2019-08-20,3.990000009536743
2019-08-21,4.170000076293945
2019-08-22,3.859999895095825
2019-08-23,3.7699999809265137
2019-08-26,3.940000057220459
2019-08-27,3.740000009536743
2019-08-28,4.059999942779541
2019-08-29,4.170000076293945
2019-08-30,4.099999904632568
2019-09-03,3.950000047683716
2019-09-04,3.6600000858306885
2019-09-05,3.940000057220459
2019-09-06,3.680000066757202
2019-09-09,3.759999990463257
2019-09-10,3.880000114440918
2019-09-11,4.170000076293945
2019-09-12,3.5999999046325684
2019-09-13,3.7899999618530273
2019-09-16,3.759999990463257
2019-09-17,3.630000114440918
2019-09-18,3.6500000953674316
2019-09-19,3.559999942779541
2019-09-20,3.5399999618530273
2019-09-23,3.559999942779541
2019-09-24,3.490000009536743
2019-09-25,3.4700000286102295
2019-09-26,3.390000104904175
2019-09-27,3.3499999046325684
2019-09-30,3.4800000190734863
2019-10-01,3.3399999141693115
2019-10-02,3.259999990463257
2019-10-03,3.1700000762939453
2019-10-04,3.2799999713897705
2019-10-07,3.2300000190734863
2019-10-08,3.190000057220459
2019-10-09,3.2200000286102295
2019-10-10,3.2200000286102295
2019-10-11,3.2300000190734863
2019-10-14,3.240000009536743
2019-10-15,3.1700000762939453
2019-10-16,3.2300000190734863
2019-10-17,3.2200000286102295
2019-10-18,3.1700000762939453
2019-10-21,3.240000009536743
2019-10-22,3.2200000286102295
2019-10-23,3.319999933242798
2019-10-24,3.5199999809265137
2019-10-25,3.4600000381469727
2019-10-28,3.5299999713897705
2019-10-29,3.549999952316284
2019-10-30,3.549999952316284
2019-10-31,3.5199999809265137
2019-11-01,3.5999999046325684
2019-11-04,3.6500000953674316
2019-11-05,3.559999942779541
2019-11-06,3.700000047683716
2019-11-07,3.9800000190734863
2019-11-08,3.950000047683716
2019-11-11,4.050000190734863
2019-11-12,3.940000057220459
2019-11-13,3.799999952316284
2019-11-14,3.8299999237060547
2019-11-15,3.8499999046325684
2019-11-18,3.8299999237060547
2019-11-19,4.010000228881836
2019-11-20,4.210000038146973
2019-11-21,4.570000171661377
2019-11-22,4.46999979019165
2019-11-25,4.679999828338623
2019-11-26,4.849999904632568
2019-11-27,4.949999809265137
2019-11-29,4.849999904632568
2019-12-02,4.760000228881836
2019-12-03,4.639999866485596
2019-12-04,4.579999923706055
2019-12-05,4.449999809265137
2019-12-06,4.710000038146973
2019-12-09,4.96999979019165
2019-12-10,4.690000057220459
2019-12-11,4.599999904632568
2019-12-12,4.570000171661377
2019-12-13,4.510000228881836
2019-12-16,4.440000057220459
2019-12-17,4.420000076293945
2019-12-18,4.300000190734863
2019-12-19,4.360000133514404
2019-12-20,4.300000190734863
2019-12-23,4.579999923706055
2019-12-24,4.599999904632568
2019-12-26,4.639999866485596
2019-12-27,4.730000019073486
2019-12-30,4.849999904632568
2019-12-31,4.829999923706055
2020-01-02,4.75
2020-01-03,4.650000095367432
2020-01-06,4.519999980926514
2020-01-07,4.260000228881836
2020-01-08,4.389999866485596
2020-01-09,4.690000057220459
2020-01-10,4.619999885559082
2020-01-13,4.809999942779541
2020-01-14,4.809999942779541
2020-01-15,4.829999923706055
2020-01-16,5.050000190734863
2020-01-17,5.239999771118164
2020-01-21,5.739999771118164
2020-01-22,5.769999980926514
2020-01-23,6.0
2020-01-24,6.070000171661377
2020-01-27,5.96999979019165
2020-01-28,5.75
2020-01-29,5.590000152587891
2020-01-30,5.570000171661377
2020-01-31,5.400000095367432
2020-02-03,5.610000133514404
2020-02-04,5.550000190734863
2020-02-05,5.690000057220459
2020-02-06,5.75
2020-02-07,5.690000057220459
2020-02-10,5.849999904632568
2020-02-11,5.900000095367432
2020-02-12,6.03000020980835
2020-02-13,5.909999847412109
2020-02-14,6.079999923706055
2020-02-18,6.199999809265137
2020-02-19,6.170000076293945
2020-02-20,6.420000076293945
2020-02-21,6.400000095367432
2020-02-24,6.190000057220459
2020-02-25,5.980000019073486
2020-02-26,6.440000057220459
2020-02-27,6.21999979019165
2020-02-28,5.909999847412109
2020-03-02,5.809999942779541
2020-03-03,6.320000171661377
2020-03-04,6.650000095367432
2020-03-05,6.199999809265137
2020-03-06,6.090000152587891
2020-03-09,5.480000019073486
2020-03-10,5.559999942779541
2020-03-11,5.400000095367432
2020-03-12,5.119999885559082
2020-03-13,5.329999923706055
2020-03-16,3.2200000286102295
2020-03-17,4.179999828338623
2020-03-18,3.9700000286102295
2020-03-19,4.170000076293945
2020-03-20,3.859999895095825
2020-03-23,4.239999771118164
2020-03-24,4.0
2020-03-25,3.869999885559082
2020-03-26,4.059999942779541
2020-03-27,4.099999904632568
2020-03-30,4.110000133514404
2020-03-31,4.210000038146973
2020-04-01,3.8399999141693115
2020-04-02,3.809999942779541
2020-04-03,3.8399999141693115
2020-04-06,4.03000020980835
2020-04-07,4.090000152587891
2020-04-08,4.090000152587891
2020-04-09,4.559999942779541
2020-04-13,4.559999942779541
2020-04-14,4.650000095367432
2020-04-15,4.260000228881836
2020-04-16,4.190000057220459
2020-04-17,4.409999847412109
2020-04-20,4.389999866485596
2020-04-21,4.349999904632568
2020-04-22,4.489999771118164
2020-04-23,4.570000171661377
2020-04-24,4.489999771118164
2020-04-27,4.769999980926514
2020-04-28,4.820000171661377
2020-04-29,4.940000057220459
2020-04-30,5.019999980926514
2020-05-01,4.900000095367432
2020-05-04,4.690000057220459
2020-05-05,4.829999923706055
2020-05-06,4.579999923706055
2020-05-07,4.539999961853027
2020-05-08,5.090000152587891
2020-05-11,5.46999979019165
2020-05-12,6.329999923706055
2020-05-13,6.0
2020-05-14,6.440000057220459
2020-05-15,6.480000019073486
2020-05-18,6.929999828338623
2020-05-19,7.869999885559082
2020-05-20,7.960000038146973
2020-05-21,8.390000343322754
2020-05-22,8.989999771118164
2020-05-26,9.239999771118164
2020-05-27,8.899999618530273
2020-05-28,8.6899995803833
2020-05-29,9.270000457763672
2020-06-01,8.890000343322754
2020-06-02,8.890000343322754
2020-06-03,8.8100004196167
2020-06-04,9.180000305175781
2020-06-05,9.670000076293945
2020-06-08,9.550000190734863
2020-06-09,9.489999771118164
2020-06-10,9.470000267028809
2020-06-11,8.640000343322754
2020-06-12,9.029999732971191
2020-06-15,9.600000381469727
2020-06-16,9.229999542236328
2020-06-17,9.470000267028809
2020-06-18,10.15999984741211
2020-06-19,10.15999984741211
2020-06-22,10.140000343322754
2020-06-23,11.100000381469727
2020-06-24,10.4399995803833
2020-06-25,11.359999656677246
2020-06-26,11.039999961853027
2020-06-29,11.5600004196167
2020-06-30,11.770000457763672
2020-07-01,11.050000190734863
2020-07-02,11.140000343322754
2020-07-06,11.319999694824219
2020-07-07,11.829999923706055
2020-07-08,12.369999885559082
2020-07-09,12.899999618530273
2020-07-10,12.930000305175781
2020-07-13,13.420000076293945
2020-07-14,13.380000114440918
2020-07-15,13.760000228881836
2020-07-16,13.850000381469727
2020-07-17,14.359999656677246
2020-07-20,14.300000190734863
2020-07-21,14.170000076293945
2020-07-22,14.600000381469727
2020-07-23,14.550000190734863
2020-07-24,13.970000267028809
2020-07-27,14.800000190734863
2020-07-28,14.640000343322754
2020-07-29,15.1899995803833
2020-07-30,14.720000267028809
2020-07-31,14.670000076293945
2020-08-03,14.399999618530273
2020-08-04,14.25
2020-08-05,15.649999618530273
2020-08-06,20.829999923706055
2020-08-07,21.200000762939453
2020-08-10,19.829999923706055
2020-08-11,19.850000381469727
2020-08-12,20.110000610351562
2020-08-13,21.450000762939453
2020-08-14,21.520000457763672
2020-08-17,23.030000686645508
2020-08-18,23.06999969482422
2020-08-19,25.3799991607666
2020-08-20,22.8799991607666
2020-08-21,21.299999237060547
2020-08-24,21.200000762939453
2020-08-25,21.299999237060547
2020-08-26,21.579999923706055
2020-08-27,20.790000915527344
2020-08-28,20.540000915527344
2020-08-31,19.420000076293945
2020-09-01,20.219999313354492
2020-09-02,19.889999389648438
2020-09-03,18.639999389648438
2020-09-04,18.920000076293945
2020-09-08,18.709999084472656
2020-09-09,20.360000610351562
2020-09-10,20.790000915527344
2020-09-11,20.6200008392334
2020-09-14,21.1299991607666
2020-09-15,21.860000610351562
2020-09-16,21.200000762939453
2020-09-17,21.940000534057617
2020-09-18,21.920000076293945
2020-09-21,21.579999923706055
2020-09-22,20.920000076293945
2020-09-23,19.459999084472656
2020-09-24,19.540000915527344
2020-09-25,19.760000228881836
2020-09-28,20.25
2020-09-29,20.829999923706055
2020-09-30,22.709999084472656
2020-10-01,21.93000030517578
2020-10-02,23.030000686645508
2020-10-05,22.6200008392334
2020-10-06,21.15999984741211
2020-10-07,22.020000457763672
2020-10-08,20.479999542236328
2020-10-09,21.969999313354492
2020-10-12,21.43000030517578
2020-10-13,22.8799991607666
2020-10-14,21.920000076293945
2020-10-15,21.360000610351562
2020-10-16,20.93000030517578
2020-10-19,21.18000030517578
2020-10-20,21.309999465942383
2020-10-21,21.280000686645508
2020-10-22,22.989999771118164
2020-10-23,22.030000686645508
2020-10-26,20.719999313354492
2020-10-27,21.809999465942383
2020-10-28,21.40999984741211
2020-10-29,22.299999237060547
2020-10-30,20.110000610351562
2020-11-02,20.40999984741211
2020-11-03,22.09000015258789
2020-11-04,23.489999771118164
2020-11-05,23.860000610351562
2020-11-06,23.719999313354492
2020-11-09,24.110000610351562
2020-11-10,23.950000762939453
2020-11-11,24.770000457763672
2020-11-12,31.959999084472656
2020-11-13,32.58000183105469
2020-11-16,34.09000015258789
2020-11-17,32.310001373291016
2020-11-18,31.93000030517578
2020-11-19,34.02000045776367
2020-11-20,34.15999984741211
2020-11-23,33.70000076293945
2020-11-24,31.18000030517578
2020-11-25,30.440000534057617
2020-11-27,32.689998626708984
2020-11-30,32.25
2020-12-01,34.75
2020-12-02,35.5099983215332
2020-12-03,36.220001220703125
2020-12-04,35.599998474121094
2020-12-07,37.380001068115234
2020-12-08,37.31999969482422
2020-12-09,35.66999816894531
2020-12-10,36.369998931884766
2020-12-11,36.380001068115234
2020-12-14,35.65999984741211
2020-12-15,36.0
2020-12-16,39.689998626708984
2020-12-17,39.880001068115234
2020-12-18,39.209999084472656
2020-12-21,41.310001373291016
2020-12-22,41.349998474121094
2020-12-23,43.0
2020-12-24,44.150001525878906
2020-12-28,41.880001068115234
2020-12-29,40.880001068115234
2020-12-30,44.41999816894531
2020-12-31,50.310001373291016
2021-01-04,49.540000915527344
2021-01-05,52.150001525878906
2021-01-06,52.34000015258789
2021-01-07,56.34000015258789
2021-01-08,58.540000915527344
2021-01-11,57.11000061035156
2021-01-12,59.310001373291016
2021-01-13,59.599998474121094
2021-01-14,64.81999969482422
2021-01-15,65.25
2021-01-19,69.58000183105469
2021-01-20,65.58000183105469
2021-01-21,63.18000030517578
2021-01-22,64.68000030517578
2021-01-25,62.91999816894531
2021-01-26,64.91000366210938
2021-01-27,56.84000015258789
2021-01-28,56.060001373291016
2021-01-29,53.400001525878906
2021-02-01,55.900001525878906
2021-02-02,57.459999084472656
2021-02-03,59.06999969482422
2021-02-04,59.29999923706055
2021-02-05,63.959999084472656
2021-02-08,64.12000274658203
2021-02-09,61.84000015258789
2021-02-10,60.869998931884766
2021-02-11,64.13999938964844
2021-02-12,61.7400016784668
2021-02-16,62.25
2021-02-17,59.220001220703125
2021-02-18,58.77000045776367
2021-02-19,60.81999969482422
2021-02-22,61.099998474121094
2021-02-23,55.880001068115234
2021-02-24,58.869998931884766
2021-02-25,57.279998779296875
2021-02-26,59.529998779296875
2021-03-01,65.43000030517578
2021-03-02,64.0
2021-03-03,57.7599983215332
2021-03-04,53.040000915527344
2021-03-05,51.869998931884766
2021-03-08,55.0099983215332
2021-03-09,59.7400016784668
2021-03-10,60.54999923706055
2021-03-11,47.369998931884766
2021-03-12,45.189998626708984
2021-03-15,48.599998474121094
2021-03-16,46.95000076293945
2021-03-17,49.939998626708984
2021-03-18,45.47999954223633
2021-03-19,46.22999954223633
2021-03-22,48.540000915527344
2021-03-23,47.81999969482422
2021-03-24,43.7599983215332
2021-03-25,44.95000076293945
2021-03-26,43.4900016784668
2021-03-29,42.56999969482422
2021-03-30,45.720001220703125
2021-03-31,48.04999923706055
2021-04-01,49.560001373291016
2021-04-05,51.90999984741211
2021-04-06,52.369998931884766
2021-04-07,51.7599983215332
2021-04-08,54.599998474121094
2021-04-09,53.540000915527344
2021-04-12,57.09000015258789
2021-04-13,56.58000183105469
2021-04-14,57.810001373291016
2021-04-15,59.40999984741211
2021-04-16,60.7599983215332
2021-04-19,57.2599983215332
2021-04-20,55.40999984741211
2021-04-21,58.06999969482422
2021-04-22,57.130001068115234
2021-04-23,59.630001068115234
2021-04-26,64.75
2021-04-27,62.619998931884766
2021-04-28,61.810001373291016
2021-04-29,56.77000045776367
2021-04-30,57.29999923706055
2021-05-03,56.439998626708984
2021-05-04,52.7400016784668
2021-05-05,52.0
2021-05-06,49.7599983215332
2021-05-07,49.06999969482422
2021-05-10,47.33000183105469
2021-05-11,48.79999923706055
2021-05-12,46.130001068115234
2021-05-13,51.70000076293945
2021-05-14,54.150001525878906
