,EWI
2020-01-03,29.489999771118164
2020-01-06,29.610000610351562
2020-01-07,29.479999542236328
2020-01-08,29.639999389648438
2020-01-09,29.809999465942383
2020-01-10,29.65999984741211
2020-01-13,29.68000030517578
2020-01-14,29.6200008392334
2020-01-15,29.450000762939453
2020-01-16,29.81999969482422
2020-01-17,29.979999542236328
2020-01-21,29.5
2020-01-22,29.34000015258789
2020-01-23,29.389999389648438
2020-01-24,29.3700008392334
2020-01-27,28.760000228881836
2020-01-28,29.540000915527344
2020-01-29,29.610000610351562
2020-01-30,29.559999465942383
2020-01-31,28.780000686645508
2020-02-03,28.920000076293945
2020-02-04,29.420000076293945
2020-02-05,29.829999923706055
2020-02-06,30.1299991607666
2020-02-07,29.850000381469727
2020-02-10,29.8799991607666
2020-02-11,30.040000915527344
2020-02-12,30.200000762939453
2020-02-13,29.940000534057617
2020-02-14,29.940000534057617
2020-02-18,30.280000686645508
2020-02-19,30.43000030517578
2020-02-20,30.059999465942383
2020-02-21,29.719999313354492
2020-02-24,28.1200008392334
2020-02-25,27.479999542236328
2020-02-26,27.84000015258789
2020-02-27,27.3700008392334
2020-02-28,27.239999771118164
2020-03-02,27.260000228881836
2020-03-03,26.709999084472656
2020-03-04,27.649999618530273
2020-03-05,26.65999984741211
2020-03-06,26.260000228881836
2020-03-09,23.030000686645508
2020-03-10,23.360000610351562
2020-03-11,22.18000030517578
2020-03-12,18.709999084472656
2020-03-13,20.809999465942383
2020-03-16,18.09000015258789
2020-03-17,18.809999465942383
2020-03-18,18.399999618530273
2020-03-19,18.389999389648438
2020-03-20,18.549999237060547
2020-03-23,18.81999969482422
2020-03-24,20.079999923706055
2020-03-25,20.8700008392334
2020-03-26,21.600000381469727
2020-03-27,20.739999771118164
2020-03-30,20.889999389648438
2020-03-31,20.770000457763672
2020-04-01,19.8700008392334
2020-04-02,20.3700008392334
2020-04-03,19.59000015258789
2020-04-06,20.75
2020-04-07,20.75
2020-04-08,21.020000457763672
2020-04-09,21.5
2020-04-13,21.100000381469727
2020-04-14,21.290000915527344
2020-04-15,20.139999389648438
2020-04-16,20.040000915527344
2020-04-17,20.530000686645508
2020-04-20,20.18000030517578
2020-04-21,19.780000686645508
2020-04-22,19.93000030517578
2020-04-23,19.84000015258789
2020-04-24,20.1200008392334
2020-04-27,20.649999618530273
2020-04-28,20.729999542236328
2020-04-29,21.559999465942383
2020-04-30,21.149999618530273
2020-05-01,20.719999313354492
2020-05-04,20.559999465942383
2020-05-05,20.540000915527344
2020-05-06,20.229999542236328
2020-05-07,20.309999465942383
2020-05-08,20.790000915527344
2020-05-11,20.65999984741211
2020-05-12,20.6200008392334
2020-05-13,20.280000686645508
2020-05-14,20.010000228881836
2020-05-15,19.959999084472656
2020-05-18,21.010000228881836
2020-05-19,20.34000015258789
2020-05-20,20.770000457763672
2020-05-21,20.68000030517578
2020-05-22,20.84000015258789
2020-05-26,21.579999923706055
2020-05-27,21.969999313354492
2020-05-28,22.3799991607666
2020-05-29,22.459999084472656
2020-06-01,23.049999237060547
2020-06-02,23.610000610351562
2020-06-03,24.639999389648438
2020-06-04,24.6299991607666
2020-06-05,25.079999923706055
2020-06-08,25.549999237060547
2020-06-09,25.049999237060547
2020-06-10,24.84000015258789
2020-06-11,23.209999084472656
2020-06-12,23.770000457763672
2020-06-15,23.90999984741211
2020-06-16,24.219999313354492
2020-06-17,24.09000015258789
2020-06-18,23.959999084472656
2020-06-19,23.889999389648438
2020-06-22,24.309999465942383
2020-06-23,24.59000015258789
2020-06-24,23.809999465942383
2020-06-25,24.100000381469727
2020-06-26,23.639999389648438
2020-06-29,24.18000030517578
2020-06-30,24.079999923706055
2020-07-01,24.059999465942383
2020-07-02,24.579999923706055
2020-07-06,24.959999084472656
2020-07-07,24.739999771118164
2020-07-08,25.100000381469727
2020-07-09,24.40999984741211
2020-07-10,24.8700008392334
2020-07-13,24.610000610351562
2020-07-14,25.1200008392334
2020-07-15,25.489999771118164
2020-07-16,25.579999923706055
2020-07-17,25.829999923706055
2020-07-20,26.059999465942383
2020-07-21,26.110000610351562
2020-07-22,26.280000686645508
2020-07-23,25.8799991607666
2020-07-24,25.649999618530273
2020-07-27,25.860000610351562
2020-07-28,25.6299991607666
2020-07-29,25.950000762939453
2020-07-30,25.280000686645508
2020-07-31,24.729999542236328
2020-08-03,25.170000076293945
2020-08-04,25.540000915527344
2020-08-05,25.729999542236328
2020-08-06,25.56999969482422
2020-08-07,25.450000762939453
2020-08-10,25.59000015258789
2020-08-11,25.850000381469727
2020-08-12,26.5
2020-08-13,26.280000686645508
2020-08-14,26.020000457763672
2020-08-17,26.030000686645508
2020-08-18,25.989999771118164
2020-08-19,26.040000915527344
2020-08-20,25.84000015258789
2020-08-21,25.6200008392334
2020-08-24,26.1200008392334
2020-08-25,26.06999969482422
2020-08-26,26.170000076293945
2020-08-27,25.690000534057617
2020-08-28,26.0
2020-08-31,25.739999771118164
2020-09-01,25.670000076293945
2020-09-02,26.010000228881836
2020-09-03,25.389999389648438
2020-09-04,25.540000915527344
2020-09-08,25.06999969482422
2020-09-09,25.709999084472656
2020-09-10,25.479999542236328
2020-09-11,25.65999984741211
2020-09-14,25.610000610351562
2020-09-15,25.889999389648438
2020-09-16,25.639999389648438
2020-09-17,25.549999237060547
2020-09-18,25.270000457763672
2020-09-21,24.489999771118164
2020-09-22,24.43000030517578
2020-09-23,24.06999969482422
2020-09-24,24.31999969482422
2020-09-25,24.100000381469727
2020-09-28,24.549999237060547
2020-09-29,24.5
2020-09-30,24.3799991607666
2020-10-01,24.489999771118164
2020-10-02,24.469999313354492
2020-10-05,24.969999313354492
2020-10-06,24.68000030517578
2020-10-07,25.040000915527344
2020-10-08,25.18000030517578
2020-10-09,25.239999771118164
2020-10-12,25.40999984741211
2020-10-13,25.010000228881836
2020-10-14,25.049999237060547
2020-10-15,24.469999313354492
2020-10-16,24.760000228881836
2020-10-19,24.639999389648438
2020-10-20,25.100000381469727
2020-10-21,24.6299991607666
2020-10-22,24.670000076293945
2020-10-23,24.969999313354492
2020-10-26,24.5
2020-10-27,24.010000228881836
2020-10-28,22.889999389648438
2020-10-29,22.860000610351562
2020-10-30,22.809999465942383
2020-11-02,23.31999969482422
2020-11-03,24.229999542236328
2020-11-04,24.559999465942383
2020-11-05,25.350000381469727
2020-11-06,25.520000457763672
2020-11-09,26.549999237060547
2020-11-10,26.940000534057617
2020-11-11,27.020000457763672
2020-11-12,26.6299991607666
2020-11-13,27.290000915527344
2020-11-16,27.579999923706055
2020-11-17,27.8799991607666
2020-11-18,27.809999465942383
2020-11-19,28.139999389648438
2020-11-20,28.100000381469727
2020-11-23,28.110000610351562
2020-11-24,28.889999389648438
2020-11-25,29.079999923706055
2020-11-27,29.139999389648438
2020-11-30,28.559999465942383
2020-12-01,29.06999969482422
2020-12-02,28.989999771118164
2020-12-03,28.979999542236328
2020-12-04,29.25
2020-12-07,29.049999237060547
2020-12-08,29.1299991607666
2020-12-09,29.100000381469727
2020-12-10,29.239999771118164
2020-12-11,29.020000457763672
2020-12-14,28.75
2020-12-15,29.18000030517578
2020-12-16,29.229999542236328
2020-12-17,29.469999313354492
2020-12-18,29.280000686645508
2020-12-21,28.850000381469727
2020-12-22,29.030000686645508
2020-12-23,29.469999313354492
2020-12-24,29.469999313354492
2020-12-28,29.68000030517578
2020-12-29,29.690000534057617
2020-12-30,29.770000457763672
2020-12-31,29.440000534057617
2021-01-04,29.670000076293945
2021-01-05,29.850000381469727
2021-01-06,30.549999237060547
2021-01-07,30.43000030517578
2021-01-08,30.3799991607666
2021-01-11,30.030000686645508
2021-01-12,29.93000030517578
2021-01-13,29.979999542236328
2021-01-14,29.969999313354492
2021-01-15,29.329999923706055
2021-01-19,29.739999771118164
2021-01-20,29.889999389648438
2021-01-21,29.780000686645508
2021-01-22,29.290000915527344
2021-01-25,28.889999389648438
2021-01-26,29.190000534057617
2021-01-27,28.389999389648438
2021-01-28,28.90999984741211
2021-01-29,28.350000381469727
2021-02-01,28.719999313354492
2021-02-02,29.43000030517578
2021-02-03,29.579999923706055
2021-02-04,29.93000030517578
2021-02-05,30.399999618530273
2021-02-08,30.760000228881836
2021-02-09,30.68000030517578
2021-02-10,30.579999923706055
2021-02-11,30.729999542236328
2021-02-12,30.93000030517578
2021-02-16,30.719999313354492
2021-02-17,30.360000610351562
2021-02-18,30.18000030517578
2021-02-19,30.270000457763672
2021-02-22,30.219999313354492
2021-02-23,30.290000915527344
2021-02-24,30.540000915527344
2021-02-25,30.1299991607666
2021-02-26,29.920000076293945
2021-03-01,30.479999542236328
2021-03-02,30.440000534057617
2021-03-03,30.049999237060547
2021-03-04,29.889999389648438
2021-03-05,30.219999313354492
2021-03-08,30.579999923706055
2021-03-09,30.860000610351562
2021-03-10,31.25
2021-03-11,31.540000915527344
2021-03-12,31.610000610351562
2021-03-15,31.420000076293945
2021-03-16,31.399999618530273
2021-03-17,31.68000030517578
2021-03-18,31.299999237060547
2021-03-19,31.299999237060547
2021-03-22,31.389999389648438
2021-03-23,30.93000030517578
2021-03-24,31.010000228881836
2021-03-25,31.18000030517578
2021-03-26,31.440000534057617
2021-03-29,31.450000762939453
2021-03-30,31.489999771118164
2021-03-31,31.510000228881836
2021-04-01,31.81999969482422
2021-04-05,32.40999984741211
2021-04-06,31.920000076293945
2021-04-07,31.979999542236328
2021-04-08,31.809999465942383
2021-04-09,31.690000534057617
2021-04-12,31.65999984741211
2021-04-13,32.060001373291016
2021-04-14,31.940000534057617
2021-04-15,32.029998779296875
2021-04-16,32.400001525878906
2021-04-19,32.369998931884766
2021-04-20,31.670000076293945
2021-04-21,31.93000030517578
2021-04-22,31.790000915527344
2021-04-23,32.189998626708984
2021-04-26,32.31999969482422
2021-04-27,32.22999954223633
2021-04-28,32.290000915527344
2021-04-29,32.13999938964844
2021-04-30,31.610000610351562
2021-05-03,32.209999084472656
2021-05-04,31.489999771118164
2021-05-05,32.08000183105469
2021-05-06,32.36000061035156
2021-05-07,32.72999954223633
2021-05-10,32.689998626708984
2021-05-11,32.33000183105469
2021-05-12,32.02000045776367
2021-05-13,32.349998474121094
2021-05-14,32.900001525878906
