,ACLS
2015-09-15,13.5600004196167
2015-09-16,13.479999542236328
2015-09-17,13.319999694824219
2015-09-18,11.600000381469727
2015-09-21,11.720000267028809
2015-09-22,10.920000076293945
2015-09-23,10.5600004196167
2015-09-24,10.479999542236328
2015-09-25,9.880000114440918
2015-09-28,9.5600004196167
2015-09-29,10.680000305175781
2015-09-30,10.680000305175781
2015-10-01,10.5600004196167
2015-10-02,10.880000114440918
2015-10-05,11.079999923706055
2015-10-06,11.039999961853027
2015-10-07,11.239999771118164
2015-10-08,11.640000343322754
2015-10-09,11.119999885559082
2015-10-12,10.920000076293945
2015-10-13,10.479999542236328
2015-10-14,10.640000343322754
2015-10-15,11.15999984741211
2015-10-16,11.319999694824219
2015-10-19,11.239999771118164
2015-10-20,11.520000457763672
2015-10-21,11.520000457763672
2015-10-22,11.600000381469727
2015-10-23,12.0
2015-10-26,11.880000114440918
2015-10-27,11.359999656677246
2015-10-28,11.960000038146973
2015-10-29,11.239999771118164
2015-10-30,11.199999809265137
2015-11-02,11.760000228881836
2015-11-03,11.960000038146973
2015-11-04,12.239999771118164
2015-11-05,9.520000457763672
2015-11-06,9.800000190734863
2015-11-09,9.359999656677246
2015-11-10,9.84000015258789
2015-11-11,9.680000305175781
2015-11-12,9.640000343322754
2015-11-13,9.600000381469727
2015-11-16,9.920000076293945
2015-11-17,9.960000038146973
2015-11-18,10.039999961853027
2015-11-19,10.119999885559082
2015-11-20,10.199999809265137
2015-11-23,9.920000076293945
2015-11-24,10.119999885559082
2015-11-25,10.239999771118164
2015-11-27,10.359999656677246
2015-11-30,10.5600004196167
2015-12-01,10.600000381469727
2015-12-02,10.84000015258789
2015-12-03,10.279999732971191
2015-12-04,10.479999542236328
2015-12-07,10.199999809265137
2015-12-08,10.039999961853027
2015-12-09,10.079999923706055
2015-12-10,10.039999961853027
2015-12-11,10.0
2015-12-14,9.520000457763672
2015-12-15,9.920000076293945
2015-12-16,10.119999885559082
2015-12-17,10.119999885559082
2015-12-18,10.399999618530273
2015-12-21,10.600000381469727
2015-12-22,10.680000305175781
2015-12-23,10.600000381469727
2015-12-24,10.680000305175781
2015-12-28,10.600000381469727
2015-12-29,10.800000190734863
2015-12-30,10.5600004196167
2015-12-31,10.359999656677246
2016-01-04,10.319999694824219
2016-01-05,10.199999809265137
2016-01-06,10.4399995803833
2016-01-07,9.880000114440918
2016-01-08,9.319999694824219
2016-01-11,9.520000457763672
2016-01-12,9.640000343322754
2016-01-13,9.720000267028809
2016-01-14,10.4399995803833
2016-01-15,10.600000381469727
2016-01-19,10.15999984741211
2016-01-20,9.720000267028809
2016-01-21,9.760000228881836
2016-01-22,10.319999694824219
2016-01-25,10.0
2016-01-26,10.239999771118164
2016-01-27,9.960000038146973
2016-01-28,10.079999923706055
2016-01-29,10.479999542236328
2016-02-01,10.479999542236328
2016-02-02,10.319999694824219
2016-02-03,9.600000381469727
2016-02-04,9.920000076293945
2016-02-05,9.680000305175781
2016-02-08,9.359999656677246
2016-02-09,9.119999885559082
2016-02-10,8.960000038146973
2016-02-11,9.0
2016-02-12,9.079999923706055
2016-02-16,9.479999542236328
2016-02-17,9.520000457763672
2016-02-18,9.640000343322754
2016-02-19,9.84000015258789
2016-02-22,9.399999618530273
2016-02-23,9.800000190734863
2016-02-24,10.039999961853027
2016-02-25,10.0
2016-02-26,10.079999923706055
2016-02-29,10.0
2016-03-01,10.520000457763672
2016-03-02,10.640000343322754
2016-03-03,10.920000076293945
2016-03-04,10.720000267028809
2016-03-07,10.479999542236328
2016-03-08,11.079999923706055
2016-03-09,11.15999984741211
2016-03-10,10.960000038146973
2016-03-11,11.079999923706055
2016-03-14,11.039999961853027
2016-03-15,10.640000343322754
2016-03-16,10.760000228881836
2016-03-17,10.84000015258789
2016-03-18,11.399999618530273
2016-03-21,11.239999771118164
2016-03-22,11.039999961853027
2016-03-23,10.5600004196167
2016-03-24,10.319999694824219
2016-03-28,10.760000228881836
2016-03-29,10.920000076293945
2016-03-30,11.239999771118164
2016-03-31,11.199999809265137
2016-04-01,11.199999809265137
2016-04-04,11.15999984741211
2016-04-05,10.960000038146973
2016-04-06,11.239999771118164
2016-04-07,11.0
2016-04-08,10.84000015258789
2016-04-11,10.720000267028809
2016-04-12,10.920000076293945
2016-04-13,11.239999771118164
2016-04-14,11.279999732971191
2016-04-15,11.279999732971191
2016-04-18,11.4399995803833
2016-04-19,11.600000381469727
2016-04-20,11.640000343322754
2016-04-21,11.479999542236328
2016-04-22,11.600000381469727
2016-04-25,11.600000381469727
2016-04-26,11.760000228881836
2016-04-27,11.880000114440918
2016-04-28,11.359999656677246
2016-04-29,11.4399995803833
2016-05-02,10.960000038146973
2016-05-03,10.399999618530273
2016-05-04,9.880000114440918
2016-05-05,10.239999771118164
2016-05-06,10.0
2016-05-09,9.880000114440918
2016-05-10,9.920000076293945
2016-05-11,9.680000305175781
2016-05-12,9.520000457763672
2016-05-13,9.600000381469727
2016-05-16,9.640000343322754
2016-05-17,9.15999984741211
2016-05-18,9.199999809265137
2016-05-19,9.199999809265137
2016-05-20,9.680000305175781
2016-05-23,10.0
2016-05-24,10.4399995803833
2016-05-25,10.5600004196167
2016-05-26,10.720000267028809
2016-05-27,10.720000267028809
2016-05-31,10.800000190734863
2016-06-01,11.039999961853027
2016-06-02,11.319999694824219
2016-06-03,11.079999923706055
2016-06-06,11.239999771118164
2016-06-07,11.119999885559082
2016-06-08,11.119999885559082
2016-06-09,10.960000038146973
2016-06-10,10.640000343322754
2016-06-13,10.640000343322754
2016-06-14,10.720000267028809
2016-06-15,10.960000038146973
2016-06-16,10.680000305175781
2016-06-17,10.680000305175781
2016-06-20,10.960000038146973
2016-06-21,10.960000038146973
2016-06-22,10.880000114440918
2016-06-23,11.199999809265137
2016-06-24,10.640000343322754
2016-06-27,10.079999923706055
2016-06-28,10.319999694824219
2016-06-29,10.520000457763672
2016-06-30,10.760000228881836
2016-07-01,10.930000305175781
2016-07-05,10.109999656677246
2016-07-06,9.920000076293945
2016-07-07,9.90999984741211
2016-07-08,10.3100004196167
2016-07-11,10.670000076293945
2016-07-12,10.300000190734863
2016-07-13,10.479999542236328
2016-07-14,10.579999923706055
2016-07-15,10.539999961853027
2016-07-18,10.59000015258789
2016-07-19,10.550000190734863
2016-07-20,10.710000038146973
2016-07-21,10.5600004196167
2016-07-22,10.6899995803833
2016-07-25,10.710000038146973
2016-07-26,10.729999542236328
2016-07-27,10.640000343322754
2016-07-28,10.770000457763672
2016-07-29,10.699999809265137
2016-08-01,10.65999984741211
2016-08-02,10.850000381469727
2016-08-03,11.020000457763672
2016-08-04,11.130000114440918
2016-08-05,11.529999732971191
2016-08-08,11.970000267028809
2016-08-09,12.050000190734863
2016-08-10,11.699999809265137
2016-08-11,11.75
2016-08-12,12.050000190734863
2016-08-15,11.850000381469727
2016-08-16,11.75
2016-08-17,11.449999809265137
2016-08-18,11.710000038146973
2016-08-19,11.760000228881836
2016-08-22,11.899999618530273
2016-08-23,11.899999618530273
2016-08-24,11.720000267028809
2016-08-25,11.760000228881836
2016-08-26,11.789999961853027
2016-08-29,11.739999771118164
2016-08-30,11.720000267028809
2016-08-31,11.729999542236328
2016-09-01,12.0
2016-09-02,12.09000015258789
2016-09-06,12.170000076293945
2016-09-07,12.34000015258789
2016-09-08,12.649999618530273
2016-09-09,12.0
2016-09-12,12.100000381469727
2016-09-13,12.729999542236328
2016-09-14,12.109999656677246
2016-09-15,12.350000381469727
2016-09-16,12.279999732971191
2016-09-19,12.449999809265137
2016-09-20,12.489999771118164
2016-09-21,12.760000228881836
2016-09-22,13.430000305175781
2016-09-23,13.100000381469727
2016-09-26,12.850000381469727
2016-09-27,13.15999984741211
2016-09-28,13.15999984741211
2016-09-29,13.25
2016-09-30,13.279999732971191
2016-10-03,13.890000343322754
2016-10-04,13.75
2016-10-05,13.890000343322754
2016-10-06,13.949999809265137
2016-10-07,13.760000228881836
2016-10-10,13.979999542236328
2016-10-11,13.609999656677246
2016-10-12,13.770000457763672
2016-10-13,13.569999694824219
2016-10-14,13.720000267028809
2016-10-17,13.75
2016-10-18,13.75
2016-10-19,13.699999809265137
2016-10-20,13.600000381469727
2016-10-21,13.550000190734863
2016-10-24,13.850000381469727
2016-10-25,13.949999809265137
2016-10-26,13.5
2016-10-27,13.300000190734863
2016-10-28,13.300000190734863
2016-10-31,13.649999618530273
2016-11-01,14.199999809265137
2016-11-02,13.449999809265137
2016-11-03,11.199999809265137
2016-11-04,11.550000190734863
2016-11-07,12.050000190734863
2016-11-08,12.399999618530273
2016-11-09,12.649999618530273
2016-11-10,12.800000190734863
2016-11-11,13.5
2016-11-14,13.5
2016-11-15,14.0
2016-11-16,14.149999618530273
2016-11-17,13.899999618530273
2016-11-18,13.949999809265137
2016-11-21,13.899999618530273
2016-11-22,13.949999809265137
2016-11-23,13.899999618530273
2016-11-25,13.800000190734863
2016-11-28,13.699999809265137
2016-11-29,13.649999618530273
2016-11-30,13.649999618530273
2016-12-01,12.800000190734863
2016-12-02,13.0
2016-12-05,13.300000190734863
2016-12-06,13.25
2016-12-07,13.449999809265137
2016-12-08,13.75
2016-12-09,13.800000190734863
2016-12-12,13.649999618530273
2016-12-13,13.850000381469727
2016-12-14,13.600000381469727
2016-12-15,13.850000381469727
2016-12-16,13.699999809265137
2016-12-19,14.050000190734863
2016-12-20,14.100000381469727
2016-12-21,14.0
2016-12-22,14.0
2016-12-23,14.149999618530273
2016-12-27,14.300000190734863
2016-12-28,14.100000381469727
2016-12-29,14.449999809265137
2016-12-30,14.550000190734863
2017-01-03,14.149999618530273
2017-01-04,14.5
2017-01-05,14.350000381469727
2017-01-06,14.5
2017-01-09,14.699999809265137
2017-01-10,14.899999618530273
2017-01-11,16.5
2017-01-12,16.049999237060547
2017-01-13,15.899999618530273
2017-01-17,15.550000190734863
2017-01-18,15.899999618530273
2017-01-19,15.449999809265137
2017-01-20,15.25
2017-01-23,15.25
2017-01-24,15.649999618530273
2017-01-25,15.75
2017-01-26,15.5
2017-01-27,15.550000190734863
2017-01-30,15.300000190734863
2017-01-31,15.199999809265137
2017-02-01,15.649999618530273
2017-02-02,16.350000381469727
2017-02-03,16.649999618530273
2017-02-06,16.350000381469727
2017-02-07,15.949999809265137
2017-02-08,15.899999618530273
2017-02-09,15.75
2017-02-10,16.100000381469727
2017-02-13,16.299999237060547
2017-02-14,16.049999237060547
2017-02-15,16.25
2017-02-16,15.800000190734863
2017-02-17,15.800000190734863
2017-02-21,15.899999618530273
2017-02-22,16.200000762939453
2017-02-23,16.200000762939453
2017-02-24,15.800000190734863
2017-02-27,16.0
2017-02-28,15.449999809265137
2017-03-01,15.949999809265137
2017-03-02,15.550000190734863
2017-03-03,15.25
2017-03-06,15.050000190734863
2017-03-07,15.300000190734863
2017-03-08,15.050000190734863
2017-03-09,14.800000190734863
2017-03-10,14.850000381469727
2017-03-13,14.75
2017-03-14,14.800000190734863
2017-03-15,15.449999809265137
2017-03-16,15.949999809265137
2017-03-17,16.049999237060547
2017-03-20,16.049999237060547
2017-03-21,15.899999618530273
2017-03-22,15.699999809265137
2017-03-23,15.75
2017-03-24,16.299999237060547
2017-03-27,16.799999237060547
2017-03-28,16.649999618530273
2017-03-29,16.700000762939453
2017-03-30,18.049999237060547
2017-03-31,18.799999237060547
2017-04-03,18.600000381469727
2017-04-04,18.5
2017-04-05,17.850000381469727
2017-04-06,18.100000381469727
2017-04-07,17.950000762939453
2017-04-10,18.049999237060547
2017-04-11,18.049999237060547
2017-04-12,17.799999237060547
2017-04-13,18.149999618530273
2017-04-17,18.350000381469727
2017-04-18,18.25
2017-04-19,18.5
2017-04-20,18.700000762939453
2017-04-21,18.600000381469727
2017-04-24,18.850000381469727
2017-04-25,19.049999237060547
2017-04-26,19.25
2017-04-27,19.700000762939453
2017-04-28,19.25
2017-05-01,20.0
2017-05-02,19.450000762939453
2017-05-03,19.299999237060547
2017-05-04,19.700000762939453
2017-05-05,21.549999237060547
2017-05-08,21.450000762939453
2017-05-09,21.049999237060547
2017-05-10,20.899999618530273
2017-05-11,21.149999618530273
2017-05-12,21.100000381469727
2017-05-15,21.399999618530273
2017-05-16,21.75
2017-05-17,20.75
2017-05-18,21.350000381469727
2017-05-19,21.399999618530273
2017-05-22,21.549999237060547
2017-05-23,21.299999237060547
2017-05-24,21.899999618530273
2017-05-25,22.0
2017-05-26,22.350000381469727
2017-05-30,21.799999237060547
2017-05-31,21.75
2017-06-01,22.299999237060547
2017-06-02,23.5
2017-06-05,23.799999237060547
2017-06-06,24.450000762939453
2017-06-07,24.75
2017-06-08,25.649999618530273
2017-06-09,24.100000381469727
2017-06-12,24.149999618530273
2017-06-13,24.100000381469727
2017-06-14,23.299999237060547
2017-06-15,22.700000762939453
2017-06-16,23.549999237060547
2017-06-19,24.0
2017-06-20,23.399999618530273
2017-06-21,23.5
2017-06-22,23.399999618530273
2017-06-23,23.700000762939453
2017-06-26,23.350000381469727
2017-06-27,22.049999237060547
2017-06-28,22.600000381469727
2017-06-29,21.350000381469727
2017-06-30,20.950000762939453
2017-07-03,20.700000762939453
2017-07-05,21.549999237060547
2017-07-06,21.399999618530273
2017-07-07,22.549999237060547
2017-07-10,23.030000686645508
2017-07-11,22.399999618530273
2017-07-12,21.850000381469727
2017-07-13,21.5
2017-07-14,21.799999237060547
2017-07-17,22.850000381469727
2017-07-18,23.25
2017-07-19,23.350000381469727
2017-07-20,22.899999618530273
2017-07-21,23.0
2017-07-24,23.149999618530273
2017-07-25,23.100000381469727
2017-07-26,23.600000381469727
2017-07-27,22.899999618530273
2017-07-28,22.850000381469727
2017-07-31,22.200000762939453
2017-08-01,21.399999618530273
2017-08-02,20.5
2017-08-03,20.700000762939453
2017-08-04,20.100000381469727
2017-08-07,21.75
2017-08-08,20.700000762939453
2017-08-09,20.5
2017-08-10,19.450000762939453
2017-08-11,20.299999237060547
2017-08-14,21.100000381469727
2017-08-15,20.600000381469727
2017-08-16,20.799999237060547
2017-08-17,19.799999237060547
2017-08-18,20.649999618530273
2017-08-21,20.200000762939453
2017-08-22,20.600000381469727
2017-08-23,20.149999618530273
2017-08-24,20.100000381469727
2017-08-25,19.799999237060547
2017-08-28,20.299999237060547
2017-08-29,20.799999237060547
2017-08-30,20.899999618530273
2017-08-31,20.899999618530273
2017-09-01,21.5
2017-09-05,20.850000381469727
2017-09-06,20.950000762939453
2017-09-07,21.399999618530273
2017-09-08,21.5
2017-09-11,22.5
2017-09-12,22.649999618530273
2017-09-13,23.049999237060547
2017-09-14,23.299999237060547
2017-09-15,23.350000381469727
2017-09-18,24.549999237060547
2017-09-19,24.899999618530273
2017-09-20,24.25
2017-09-21,24.25
2017-09-22,24.950000762939453
2017-09-25,24.700000762939453
2017-09-26,24.5
2017-09-27,26.049999237060547
2017-09-28,26.25
2017-09-29,27.350000381469727
2017-10-02,28.549999237060547
2017-10-03,27.950000762939453
2017-10-04,27.899999618530273
2017-10-05,27.950000762939453
2017-10-06,28.049999237060547
2017-10-09,27.950000762939453
2017-10-10,28.0
2017-10-11,28.399999618530273
2017-10-12,30.149999618530273
2017-10-13,30.649999618530273
2017-10-16,31.149999618530273
2017-10-17,31.0
2017-10-18,31.399999618530273
2017-10-19,32.650001525878906
2017-10-20,33.099998474121094
2017-10-23,33.099998474121094
2017-10-24,33.0
2017-10-25,32.75
2017-10-26,32.150001525878906
2017-10-27,32.29999923706055
2017-10-30,32.099998474121094
2017-10-31,32.900001525878906
2017-11-01,31.799999237060547
2017-11-02,31.950000762939453
2017-11-03,35.20000076293945
2017-11-06,33.75
2017-11-07,33.25
2017-11-08,33.900001525878906
2017-11-09,33.900001525878906
2017-11-10,33.79999923706055
2017-11-13,34.79999923706055
2017-11-14,34.70000076293945
2017-11-15,34.0
2017-11-16,34.650001525878906
2017-11-17,34.29999923706055
2017-11-20,35.0
2017-11-21,36.599998474121094
2017-11-22,35.349998474121094
2017-11-24,36.630001068115234
2017-11-27,34.79999923706055
2017-11-28,35.04999923706055
2017-11-29,32.380001068115234
2017-11-30,32.0
2017-12-01,31.049999237060547
2017-12-04,29.149999618530273
2017-12-05,29.299999237060547
2017-12-06,29.700000762939453
2017-12-07,30.600000381469727
2017-12-08,29.399999618530273
2017-12-11,29.700000762939453
2017-12-12,28.799999237060547
2017-12-13,28.950000762939453
2017-12-14,28.600000381469727
2017-12-15,29.75
2017-12-18,29.799999237060547
2017-12-19,29.450000762939453
2017-12-20,30.350000381469727
2017-12-21,29.75
2017-12-22,29.600000381469727
2017-12-26,29.299999237060547
2017-12-27,29.799999237060547
2017-12-28,29.700000762939453
2017-12-29,28.700000762939453
2018-01-02,29.549999237060547
2018-01-03,29.899999618530273
2018-01-04,30.200000762939453
2018-01-05,31.0
2018-01-08,31.299999237060547
2018-01-09,31.049999237060547
2018-01-10,30.25
2018-01-11,29.399999618530273
2018-01-12,29.149999618530273
2018-01-16,30.299999237060547
2018-01-17,26.93000030517578
2018-01-18,25.299999237060547
2018-01-19,26.0
2018-01-22,26.0
2018-01-23,28.100000381469727
2018-01-24,26.899999618530273
2018-01-25,26.5
2018-01-26,27.200000762939453
2018-01-29,26.25
2018-01-30,26.100000381469727
2018-01-31,25.899999618530273
2018-02-01,26.350000381469727
2018-02-02,25.600000381469727
2018-02-05,23.850000381469727
2018-02-06,24.299999237060547
2018-02-07,23.899999618530273
2018-02-08,22.450000762939453
2018-02-09,23.049999237060547
2018-02-12,23.549999237060547
2018-02-13,23.350000381469727
2018-02-14,24.350000381469727
2018-02-15,24.700000762939453
2018-02-16,24.600000381469727
2018-02-20,25.049999237060547
2018-02-21,25.049999237060547
2018-02-22,24.450000762939453
2018-02-23,25.200000762939453
2018-02-26,25.549999237060547
2018-02-27,24.799999237060547
2018-02-28,24.450000762939453
2018-03-01,24.399999618530273
2018-03-02,24.75
2018-03-05,24.649999618530273
2018-03-06,25.450000762939453
2018-03-07,25.799999237060547
2018-03-08,25.549999237060547
2018-03-09,26.850000381469727
2018-03-12,26.799999237060547
2018-03-13,26.25
2018-03-14,26.649999618530273
2018-03-15,26.5
2018-03-16,27.299999237060547
2018-03-19,26.950000762939453
2018-03-20,27.25
2018-03-21,27.950000762939453
2018-03-22,26.5
2018-03-23,25.799999237060547
2018-03-26,26.649999618530273
2018-03-27,24.649999618530273
2018-03-28,23.600000381469727
2018-03-29,24.600000381469727
2018-04-02,23.25
2018-04-03,23.799999237060547
2018-04-04,24.049999237060547
2018-04-05,23.530000686645508
2018-04-06,23.049999237060547
2018-04-09,23.149999618530273
2018-04-10,24.100000381469727
2018-04-11,24.0
2018-04-12,24.600000381469727
2018-04-13,24.549999237060547
2018-04-16,24.450000762939453
2018-04-17,25.0
2018-04-18,24.100000381469727
2018-04-19,22.899999618530273
2018-04-20,22.799999237060547
2018-04-23,22.5
2018-04-24,22.399999618530273
2018-04-25,22.299999237060547
2018-04-26,22.75
2018-04-27,21.75
2018-04-30,22.0
2018-05-01,22.5
2018-05-02,22.850000381469727
2018-05-03,21.149999618530273
2018-05-04,22.149999618530273
2018-05-07,22.25
2018-05-08,22.100000381469727
2018-05-09,22.700000762939453
2018-05-10,22.850000381469727
2018-05-11,22.1299991607666
2018-05-14,22.299999237060547
2018-05-15,21.950000762939453
2018-05-16,22.399999618530273
2018-05-17,22.399999618530273
2018-05-18,21.049999237060547
2018-05-21,21.5
2018-05-22,21.950000762939453
2018-05-23,21.950000762939453
2018-05-24,21.6299991607666
2018-05-25,21.25
2018-05-29,21.350000381469727
2018-05-30,21.549999237060547
2018-05-31,21.25
2018-06-01,21.75
2018-06-04,21.649999618530273
2018-06-05,21.700000762939453
2018-06-06,21.399999618530273
2018-06-07,20.649999618530273
2018-06-08,20.5
2018-06-11,20.299999237060547
2018-06-12,20.950000762939453
2018-06-13,20.799999237060547
2018-06-14,20.5
2018-06-15,20.399999618530273
2018-06-18,20.5
2018-06-19,20.25
2018-06-20,20.549999237060547
2018-06-21,20.950000762939453
2018-06-22,20.450000762939453
2018-06-25,19.850000381469727
2018-06-26,20.350000381469727
2018-06-27,19.950000762939453
2018-06-28,19.600000381469727
2018-06-29,19.799999237060547
2018-07-02,20.049999237060547
2018-07-03,19.899999618530273
2018-07-05,20.299999237060547
2018-07-06,21.049999237060547
2018-07-09,22.100000381469727
2018-07-10,21.549999237060547
2018-07-11,20.399999618530273
2018-07-12,20.850000381469727
2018-07-13,21.0
2018-07-16,21.049999237060547
2018-07-17,21.299999237060547
2018-07-18,21.850000381469727
2018-07-19,21.799999237060547
2018-07-20,21.5
2018-07-23,21.25
2018-07-24,21.350000381469727
2018-07-25,20.950000762939453
2018-07-26,21.5
2018-07-27,22.25
2018-07-30,21.399999618530273
2018-07-31,22.0
2018-08-01,22.350000381469727
2018-08-02,22.899999618530273
2018-08-03,23.200000762939453
2018-08-06,22.799999237060547
2018-08-07,22.299999237060547
2018-08-08,22.350000381469727
2018-08-09,21.950000762939453
2018-08-10,21.350000381469727
2018-08-13,21.0
2018-08-14,21.100000381469727
2018-08-15,20.25
2018-08-16,20.049999237060547
2018-08-17,19.200000762939453
2018-08-20,19.149999618530273
2018-08-21,19.5
2018-08-22,19.700000762939453
2018-08-23,19.399999618530273
2018-08-24,19.75
2018-08-27,20.049999237060547
2018-08-28,20.149999618530273
2018-08-29,19.950000762939453
2018-08-30,20.200000762939453
2018-08-31,20.200000762939453
2018-09-04,20.25
2018-09-05,20.350000381469727
2018-09-06,19.100000381469727
2018-09-07,19.350000381469727
2018-09-10,19.149999618530273
2018-09-11,19.299999237060547
2018-09-12,18.600000381469727
2018-09-13,18.850000381469727
2018-09-14,19.200000762939453
2018-09-17,19.5
2018-09-18,20.399999618530273
2018-09-19,19.899999618530273
2018-09-20,20.149999618530273
2018-09-21,20.350000381469727
2018-09-24,20.25
2018-09-25,20.149999618530273
2018-09-26,19.649999618530273
2018-09-27,19.549999237060547
2018-09-28,19.649999618530273
2018-10-01,19.6200008392334
2018-10-02,19.59000015258789
2018-10-03,19.950000762939453
2018-10-04,18.84000015258789
2018-10-05,18.31999969482422
2018-10-08,17.799999237060547
2018-10-09,17.6299991607666
2018-10-10,17.329999923706055
2018-10-11,16.75
2018-10-12,16.899999618530273
2018-10-15,17.049999237060547
2018-10-16,17.899999618530273
2018-10-17,18.979999542236328
2018-10-18,18.290000915527344
2018-10-19,18.1200008392334
2018-10-22,18.040000915527344
2018-10-23,18.010000228881836
2018-10-24,16.809999465942383
2018-10-25,17.610000610351562
2018-10-26,17.270000457763672
2018-10-29,15.989999771118164
2018-10-30,16.6200008392334
2018-10-31,17.260000228881836
2018-11-01,18.639999389648438
2018-11-02,18.079999923706055
2018-11-05,17.280000686645508
2018-11-06,17.260000228881836
2018-11-07,17.780000686645508
2018-11-08,17.6299991607666
2018-11-09,17.049999237060547
2018-11-12,16.200000762939453
2018-11-13,16.170000076293945
2018-11-14,16.209999084472656
2018-11-15,17.020000457763672
2018-11-16,17.559999465942383
2018-11-19,17.030000686645508
2018-11-20,17.389999389648438
2018-11-21,17.829999923706055
2018-11-23,17.899999618530273
2018-11-26,18.139999389648438
2018-11-27,18.25
2018-11-28,19.229999542236328
2018-11-29,19.649999618530273
2018-11-30,19.920000076293945
2018-12-03,20.09000015258789
2018-12-04,19.290000915527344
2018-12-06,19.020000457763672
2018-12-07,18.540000915527344
2018-12-10,18.219999313354492
2018-12-11,18.200000762939453
2018-12-12,18.489999771118164
2018-12-13,18.209999084472656
2018-12-14,17.790000915527344
2018-12-17,17.610000610351562
2018-12-18,17.549999237060547
2018-12-19,16.729999542236328
2018-12-20,16.59000015258789
2018-12-21,15.850000381469727
2018-12-24,15.539999961853027
2018-12-26,16.6299991607666
2018-12-27,16.989999771118164
2018-12-28,17.760000228881836
2018-12-31,17.799999237060547
2019-01-02,17.790000915527344
2019-01-03,16.56999969482422
2019-01-04,17.610000610351562
2019-01-07,17.850000381469727
2019-01-08,17.780000686645508
2019-01-09,18.06999969482422
2019-01-10,18.079999923706055
2019-01-11,18.110000610351562
2019-01-14,18.520000457763672
2019-01-15,18.520000457763672
2019-01-16,19.260000228881836
2019-01-17,19.229999542236328
2019-01-18,19.530000686645508
2019-01-22,18.469999313354492
2019-01-23,17.93000030517578
2019-01-24,18.799999237060547
2019-01-25,20.049999237060547
2019-01-28,20.770000457763672
2019-01-29,20.40999984741211
2019-01-30,20.700000762939453
2019-01-31,20.829999923706055
2019-02-01,21.399999618530273
2019-02-04,21.559999465942383
2019-02-05,21.540000915527344
2019-02-06,22.280000686645508
2019-02-07,22.31999969482422
2019-02-08,21.850000381469727
2019-02-11,21.989999771118164
2019-02-12,22.329999923706055
2019-02-13,22.3799991607666
2019-02-14,22.6299991607666
2019-02-15,22.440000534057617
2019-02-19,22.299999237060547
2019-02-20,22.530000686645508
2019-02-21,22.1299991607666
2019-02-22,22.020000457763672
2019-02-25,21.81999969482422
2019-02-26,21.459999084472656
2019-02-27,21.25
2019-02-28,21.020000457763672
2019-03-01,21.110000610351562
2019-03-04,21.170000076293945
2019-03-05,21.010000228881836
2019-03-06,20.3700008392334
2019-03-07,19.81999969482422
2019-03-08,19.56999969482422
2019-03-11,20.079999923706055
2019-03-12,19.969999313354492
2019-03-13,20.18000030517578
2019-03-14,20.329999923706055
2019-03-15,20.59000015258789
2019-03-18,20.670000076293945
2019-03-19,20.709999084472656
2019-03-20,20.5
2019-03-21,20.889999389648438
2019-03-22,19.969999313354492
2019-03-25,20.1299991607666
2019-03-26,19.84000015258789
2019-03-27,19.84000015258789
2019-03-28,19.860000610351562
2019-03-29,20.1200008392334
2019-04-01,20.34000015258789
2019-04-02,20.170000076293945
2019-04-03,20.6299991607666
2019-04-04,20.799999237060547
2019-04-05,20.959999084472656
2019-04-08,20.989999771118164
2019-04-09,20.75
2019-04-10,20.920000076293945
2019-04-11,20.889999389648438
2019-04-12,21.450000762939453
2019-04-15,21.399999618530273
2019-04-16,21.600000381469727
2019-04-17,21.829999923706055
2019-04-18,21.670000076293945
2019-04-22,21.40999984741211
2019-04-23,21.270000457763672
2019-04-24,21.450000762939453
2019-04-25,21.059999465942383
2019-04-26,21.290000915527344
2019-04-29,21.260000228881836
2019-04-30,21.290000915527344
2019-05-01,21.1200008392334
2019-05-02,21.270000457763672
2019-05-03,21.959999084472656
2019-05-06,22.079999923706055
2019-05-07,21.959999084472656
2019-05-08,19.079999923706055
2019-05-09,17.239999771118164
2019-05-10,17.479999542236328
2019-05-13,16.479999542236328
2019-05-14,16.65999984741211
2019-05-15,17.149999618530273
2019-05-16,16.950000762939453
2019-05-17,16.5
2019-05-20,15.960000038146973
2019-05-21,16.34000015258789
2019-05-22,16.139999389648438
2019-05-23,15.359999656677246
2019-05-24,15.699999809265137
2019-05-28,15.630000114440918
2019-05-29,15.319999694824219
2019-05-30,15.15999984741211
2019-05-31,14.829999923706055
2019-06-03,14.600000381469727
2019-06-04,15.300000190734863
2019-06-05,14.949999809265137
2019-06-06,14.890000343322754
2019-06-07,15.029999732971191
2019-06-10,15.739999771118164
2019-06-11,15.09000015258789
2019-06-12,14.739999771118164
2019-06-13,15.130000114440918
2019-06-14,14.59000015258789
2019-06-17,14.199999809265137
2019-06-18,14.680000305175781
2019-06-19,14.619999885559082
2019-06-20,14.640000343322754
2019-06-21,14.460000038146973
2019-06-24,14.319999694824219
2019-06-25,14.0600004196167
2019-06-26,14.4399995803833
2019-06-27,15.020000457763672
2019-06-28,15.050000190734863
2019-07-01,15.4399995803833
2019-07-02,15.170000076293945
2019-07-03,15.149999618530273
2019-07-05,15.15999984741211
2019-07-08,14.930000305175781
2019-07-09,14.84000015258789
2019-07-10,14.989999771118164
2019-07-11,14.789999961853027
2019-07-12,15.15999984741211
2019-07-15,15.210000038146973
2019-07-16,15.0600004196167
2019-07-17,15.350000381469727
