,CTIC
2019-04-25,0.9900000095367432
2019-04-26,0.9800000190734863
2019-04-29,0.9900000095367432
2019-04-30,0.9800000190734863
2019-05-01,0.9700000286102295
2019-05-02,0.9800000190734863
2019-05-03,0.9900000095367432
2019-05-06,0.9900000095367432
2019-05-07,0.9200000166893005
2019-05-08,0.949999988079071
2019-05-09,0.9100000262260437
2019-05-10,0.9200000166893005
2019-05-13,0.8399999737739563
2019-05-14,0.8500000238418579
2019-05-15,0.8399999737739563
2019-05-16,0.8399999737739563
2019-05-17,0.800000011920929
2019-05-20,0.8700000047683716
2019-05-21,0.8899999856948853
2019-05-22,0.8600000143051147
2019-05-23,0.8100000023841858
2019-05-24,0.8399999737739563
2019-05-28,0.8100000023841858
2019-05-29,0.8199999928474426
2019-05-30,0.8399999737739563
2019-05-31,0.8199999928474426
2019-06-03,0.8199999928474426
2019-06-04,0.8500000238418579
2019-06-05,0.8500000238418579
2019-06-06,0.8500000238418579
2019-06-07,0.8199999928474426
2019-06-10,0.8500000238418579
2019-06-11,0.8799999952316284
2019-06-12,0.8500000238418579
2019-06-13,0.8700000047683716
2019-06-14,0.9200000166893005
2019-06-17,0.9300000071525574
2019-06-18,0.9599999785423279
2019-06-19,0.9599999785423279
2019-06-20,0.9700000286102295
2019-06-21,0.9900000095367432
2019-06-24,0.9599999785423279
2019-06-25,0.9300000071525574
2019-06-26,0.8700000047683716
2019-06-27,0.8500000238418579
2019-06-28,0.8600000143051147
2019-07-01,0.8399999737739563
2019-07-02,0.8100000023841858
2019-07-03,0.8299999833106995
2019-07-05,0.8100000023841858
2019-07-08,0.800000011920929
2019-07-09,0.8100000023841858
2019-07-10,0.800000011920929
2019-07-11,0.8100000023841858
2019-07-12,0.800000011920929
2019-07-15,0.8100000023841858
2019-07-16,0.8299999833106995
2019-07-17,0.8199999928474426
2019-07-18,0.7799999713897705
2019-07-19,0.7599999904632568
2019-07-22,0.7400000095367432
2019-07-23,0.7300000190734863
2019-07-24,0.7300000190734863
2019-07-25,0.7400000095367432
2019-07-26,0.7400000095367432
2019-07-29,0.7300000190734863
2019-07-30,0.7400000095367432
2019-07-31,0.7300000190734863
2019-08-01,0.75
2019-08-02,0.6899999976158142
2019-08-05,0.699999988079071
2019-08-06,0.699999988079071
2019-08-07,0.6899999976158142
2019-08-08,0.6899999976158142
2019-08-09,0.6399999856948853
2019-08-12,0.6499999761581421
2019-08-13,0.6800000071525574
2019-08-14,0.6600000262260437
2019-08-15,0.6499999761581421
2019-08-16,0.6499999761581421
2019-08-19,0.6700000166893005
2019-08-20,0.6800000071525574
2019-08-21,0.7099999785423279
2019-08-22,0.7200000286102295
2019-08-23,0.6899999976158142
2019-08-26,0.699999988079071
2019-08-27,0.7200000286102295
2019-08-28,0.7300000190734863
2019-08-29,0.7200000286102295
2019-08-30,0.7099999785423279
2019-09-03,0.7200000286102295
2019-09-04,0.7099999785423279
2019-09-05,0.7200000286102295
2019-09-06,0.7300000190734863
2019-09-09,0.7400000095367432
2019-09-10,0.75
2019-09-11,0.8199999928474426
2019-09-12,0.8399999737739563
2019-09-13,0.8700000047683716
2019-09-16,0.8700000047683716
2019-09-17,0.8500000238418579
2019-09-18,0.8600000143051147
2019-09-19,0.8899999856948853
2019-09-20,0.9200000166893005
2019-09-23,0.8899999856948853
2019-09-24,0.8700000047683716
2019-09-25,0.8799999952316284
2019-09-26,0.8600000143051147
2019-09-27,0.8600000143051147
2019-09-30,0.8399999737739563
2019-10-01,0.8100000023841858
2019-10-02,0.7799999713897705
2019-10-03,0.7799999713897705
2019-10-04,0.7799999713897705
2019-10-07,0.7799999713897705
2019-10-08,0.7699999809265137
2019-10-09,0.75
2019-10-10,0.75
2019-10-11,0.7799999713897705
2019-10-14,0.7599999904632568
2019-10-15,0.7599999904632568
2019-10-16,0.8199999928474426
2019-10-17,0.7900000214576721
2019-10-18,0.8199999928474426
2019-10-21,0.7900000214576721
2019-10-22,0.7900000214576721
2019-10-23,0.7799999713897705
2019-10-24,0.7699999809265137
2019-10-25,0.7900000214576721
2019-10-28,0.800000011920929
2019-10-29,0.7900000214576721
2019-10-30,0.7799999713897705
2019-10-31,0.7799999713897705
2019-11-01,0.800000011920929
2019-11-04,0.800000011920929
2019-11-05,0.800000011920929
2019-11-06,0.7900000214576721
2019-11-07,0.7599999904632568
2019-11-08,0.7599999904632568
2019-11-11,0.75
2019-11-12,0.75
2019-11-13,0.7599999904632568
2019-11-14,0.7400000095367432
2019-11-15,0.7200000286102295
2019-11-18,0.7200000286102295
2019-11-19,0.7300000190734863
2019-11-20,0.7300000190734863
2019-11-21,0.7300000190734863
2019-11-22,0.7300000190734863
2019-11-25,0.7599999904632568
2019-11-26,0.800000011920929
2019-11-27,0.8899999856948853
2019-11-29,0.949999988079071
2019-12-02,0.9700000286102295
2019-12-03,0.949999988079071
2019-12-04,0.9200000166893005
2019-12-05,0.9599999785423279
2019-12-06,0.9300000071525574
2019-12-09,0.8899999856948853
2019-12-10,0.9900000095367432
2019-12-11,1.2100000381469727
2019-12-12,1.5299999713897705
2019-12-13,1.5
2019-12-16,1.5099999904632568
2019-12-17,1.4199999570846558
2019-12-18,1.2699999809265137
2019-12-19,1.2999999523162842
2019-12-20,1.3200000524520874
2019-12-23,1.440000057220459
2019-12-24,1.6399999856948853
2019-12-26,1.600000023841858
2019-12-27,1.6399999856948853
2019-12-30,1.6100000143051147
2019-12-31,1.5800000429153442
2020-01-02,1.5399999618530273
2020-01-03,1.4700000286102295
2020-01-06,1.4299999475479126
2020-01-07,1.399999976158142
2020-01-08,1.3899999856948853
2020-01-09,1.440000057220459
2020-01-10,1.4800000190734863
2020-01-13,1.409999966621399
2020-01-14,1.350000023841858
2020-01-15,1.3700000047683716
2020-01-16,1.3799999952316284
2020-01-17,1.3799999952316284
2020-01-21,1.340000033378601
2020-01-22,1.2799999713897705
2020-01-23,1.2599999904632568
2020-01-24,1.2699999809265137
2020-01-27,1.2000000476837158
2020-01-28,1.2200000286102295
2020-01-29,1.2599999904632568
2020-01-30,1.2100000381469727
2020-01-31,1.190000057220459
2020-02-03,1.3200000524520874
2020-02-04,1.350000023841858
2020-02-05,1.309999942779541
2020-02-06,1.309999942779541
2020-02-07,1.3300000429153442
2020-02-10,1.3600000143051147
2020-02-11,1.4199999570846558
2020-02-12,1.399999976158142
2020-02-13,1.3200000524520874
2020-02-14,1.25
2020-02-18,1.2899999618530273
2020-02-19,1.25
2020-02-20,1.2400000095367432
2020-02-21,1.1699999570846558
2020-02-24,1.090000033378601
2020-02-25,1.0399999618530273
2020-02-26,1.0399999618530273
2020-02-27,1.0
2020-02-28,0.9800000190734863
2020-03-02,0.9800000190734863
2020-03-03,0.9900000095367432
2020-03-04,1.0199999809265137
2020-03-05,0.9900000095367432
2020-03-06,0.9900000095367432
2020-03-09,0.8700000047683716
2020-03-10,0.8999999761581421
2020-03-11,0.8899999856948853
2020-03-12,0.8299999833106995
2020-03-13,0.7900000214576721
2020-03-16,0.7400000095367432
2020-03-17,0.7699999809265137
2020-03-18,0.6899999976158142
2020-03-19,0.7799999713897705
2020-03-20,0.7900000214576721
2020-03-23,0.8100000023841858
2020-03-24,0.8799999952316284
2020-03-25,0.9300000071525574
2020-03-26,0.9300000071525574
2020-03-27,0.9399999976158142
2020-03-30,0.8999999761581421
2020-03-31,0.9200000166893005
2020-04-01,0.9300000071525574
2020-04-02,0.9599999785423279
2020-04-03,0.949999988079071
2020-04-06,0.9599999785423279
2020-04-07,0.949999988079071
2020-04-08,0.949999988079071
2020-04-09,0.949999988079071
2020-04-13,0.9200000166893005
2020-04-14,0.9399999976158142
2020-04-15,0.8899999856948853
2020-04-16,0.8799999952316284
2020-04-17,0.9100000262260437
2020-04-20,0.8999999761581421
2020-04-21,0.8899999856948853
2020-04-22,0.8799999952316284
2020-04-23,0.8899999856948853
2020-04-24,0.8799999952316284
2020-04-27,1.0800000429153442
2020-04-28,1.1299999952316284
2020-04-29,1.0800000429153442
2020-04-30,1.0299999713897705
2020-05-01,1.0
2020-05-04,1.0099999904632568
2020-05-05,1.0399999618530273
2020-05-06,1.0099999904632568
2020-05-07,1.0299999713897705
2020-05-08,1.0299999713897705
2020-05-11,1.090000033378601
2020-05-12,1.1100000143051147
2020-05-13,1.100000023841858
2020-05-14,1.059999942779541
2020-05-15,1.059999942779541
2020-05-18,1.0800000429153442
2020-05-19,1.090000033378601
2020-05-20,1.0399999618530273
2020-05-21,1.0199999809265137
2020-05-22,1.0499999523162842
2020-05-26,1.0299999713897705
2020-05-27,1.0099999904632568
2020-05-28,1.0299999713897705
2020-05-29,1.0199999809265137
2020-06-01,1.190000057220459
2020-06-02,1.1100000143051147
2020-06-03,1.100000023841858
2020-06-04,1.100000023841858
2020-06-05,1.090000033378601
2020-06-08,1.1100000143051147
2020-06-09,1.1299999952316284
2020-06-10,1.1299999952316284
2020-06-11,1.0399999618530273
2020-06-12,1.1100000143051147
2020-06-15,1.149999976158142
2020-06-16,1.1399999856948853
2020-06-17,1.2000000476837158
2020-06-18,1.2599999904632568
2020-06-19,1.3200000524520874
2020-06-22,1.2699999809265137
2020-06-23,1.25
2020-06-24,1.2100000381469727
2020-06-25,1.2000000476837158
2020-06-26,1.2599999904632568
2020-06-29,1.1799999475479126
2020-06-30,1.159999966621399
2020-07-01,1.149999976158142
2020-07-02,1.1799999475479126
2020-07-06,1.190000057220459
2020-07-07,1.5499999523162842
2020-07-08,1.4199999570846558
2020-07-09,1.2899999618530273
2020-07-10,1.2200000286102295
2020-07-13,1.2599999904632568
2020-07-14,1.25
2020-07-15,1.3799999952316284
2020-07-16,1.4700000286102295
2020-07-17,1.4900000095367432
2020-07-20,1.600000023841858
2020-07-21,1.7799999713897705
2020-07-22,1.6799999475479126
2020-07-23,1.659999966621399
2020-07-24,1.7200000286102295
2020-07-27,1.5800000429153442
2020-07-28,1.6100000143051147
2020-07-29,1.559999942779541
2020-07-30,1.5299999713897705
2020-07-31,1.5099999904632568
2020-08-03,1.4800000190734863
2020-08-04,1.4500000476837158
2020-08-05,1.4700000286102295
2020-08-06,1.3300000429153442
2020-08-07,1.25
2020-08-10,1.2999999523162842
2020-08-11,1.2699999809265137
2020-08-12,1.2100000381469727
2020-08-13,1.25
2020-08-14,1.2400000095367432
2020-08-17,1.2200000286102295
2020-08-18,1.2300000190734863
2020-08-19,1.190000057220459
2020-08-20,1.1799999475479126
2020-08-21,1.159999966621399
2020-08-24,1.1100000143051147
2020-08-25,1.1699999570846558
2020-08-26,1.1399999856948853
2020-08-27,1.090000033378601
2020-08-28,1.1299999952316284
2020-08-31,1.1100000143051147
2020-09-01,1.0800000429153442
2020-09-02,1.0399999618530273
2020-09-03,1.059999942779541
2020-09-04,1.0199999809265137
2020-09-08,1.0499999523162842
2020-09-09,1.059999942779541
2020-09-10,1.059999942779541
2020-09-11,1.0399999618530273
2020-09-14,1.100000023841858
2020-09-15,1.100000023841858
2020-09-16,1.1100000143051147
2020-09-17,1.2000000476837158
2020-09-18,1.1299999952316284
2020-09-21,1.1299999952316284
2020-09-22,1.100000023841858
2020-09-23,1.0499999523162842
2020-09-24,1.0299999713897705
2020-09-25,1.0499999523162842
2020-09-28,1.0499999523162842
2020-09-29,1.0499999523162842
2020-09-30,2.1500000953674316
2020-10-01,2.4800000190734863
2020-10-02,2.990000009536743
2020-10-05,3.2799999713897705
2020-10-06,3.0899999141693115
2020-10-07,2.990000009536743
2020-10-08,3.009999990463257
2020-10-09,3.190000057220459
2020-10-12,3.0799999237060547
2020-10-13,3.0999999046325684
2020-10-14,3.0899999141693115
2020-10-15,3.0799999237060547
2020-10-16,3.1700000762939453
2020-10-19,3.299999952316284
2020-10-20,3.240000009536743
2020-10-21,3.2799999713897705
2020-10-22,3.3399999141693115
2020-10-23,3.5
2020-10-26,3.2899999618530273
2020-10-27,3.259999990463257
2020-10-28,3.1700000762939453
2020-10-29,3.1600000858306885
2020-10-30,3.25
2020-11-02,3.2699999809265137
2020-11-03,3.309999942779541
2020-11-04,3.240000009536743
2020-11-05,3.299999952316284
2020-11-06,3.259999990463257
2020-11-09,3.109999895095825
2020-11-10,3.309999942779541
2020-11-11,3.3299999237060547
2020-11-12,3.4600000381469727
2020-11-13,3.430000066757202
2020-11-16,3.5
2020-11-17,3.490000009536743
2020-11-18,3.440000057220459
2020-11-19,3.5299999713897705
2020-11-20,3.7100000381469727
2020-11-23,3.799999952316284
2020-11-24,3.7100000381469727
2020-11-25,3.740000009536743
2020-11-27,3.7100000381469727
2020-11-30,3.5999999046325684
2020-12-01,3.3399999141693115
2020-12-02,3.2899999618530273
2020-12-03,3.259999990463257
2020-12-04,3.259999990463257
2020-12-07,3.390000104904175
2020-12-08,3.2300000190734863
2020-12-09,3.1700000762939453
2020-12-10,3.2100000381469727
2020-12-11,3.5299999713897705
2020-12-14,3.4000000953674316
2020-12-15,3.549999952316284
2020-12-16,3.5299999713897705
2020-12-17,3.640000104904175
2020-12-18,3.5299999713897705
2020-12-21,3.5
2020-12-22,3.5299999713897705
2020-12-23,3.4800000190734863
2020-12-24,3.450000047683716
2020-12-28,3.2899999618530273
2020-12-29,3.2300000190734863
2020-12-30,3.25
2020-12-31,3.2200000286102295
2021-01-04,3.359999895095825
2021-01-05,3.4100000858306885
2021-01-06,3.5299999713897705
2021-01-07,3.5299999713897705
2021-01-08,3.390000104904175
2021-01-11,3.450000047683716
2021-01-12,3.390000104904175
2021-01-13,3.299999952316284
2021-01-14,3.2899999618530273
2021-01-15,3.240000009536743
2021-01-19,3.1700000762939453
2021-01-20,3.119999885559082
2021-01-21,3.2699999809265137
2021-01-22,3.369999885559082
2021-01-25,3.369999885559082
2021-01-26,3.3299999237060547
2021-01-27,3.2100000381469727
2021-01-28,3.299999952316284
2021-01-29,3.319999933242798
2021-02-01,3.3399999141693115
2021-02-02,3.390000104904175
2021-02-03,3.4700000286102295
2021-02-04,3.5999999046325684
2021-02-05,3.75
2021-02-08,3.799999952316284
2021-02-09,3.680000066757202
2021-02-10,3.450000047683716
2021-02-11,3.240000009536743
2021-02-12,3.309999942779541
2021-02-16,3.4000000953674316
2021-02-17,3.380000114440918
2021-02-18,3.25
2021-02-19,3.2899999618530273
2021-02-22,3.240000009536743
2021-02-23,3.200000047683716
2021-02-24,3.180000066757202
2021-02-25,3.2699999809265137
2021-02-26,3.25
2021-03-01,3.299999952316284
2021-03-02,3.2300000190734863
2021-03-03,3.25
2021-03-04,2.9600000381469727
2021-03-05,2.9700000286102295
2021-03-08,3.069999933242798
2021-03-09,3.240000009536743
2021-03-10,3.299999952316284
2021-03-11,3.259999990463257
2021-03-12,3.319999933242798
2021-03-15,3.299999952316284
2021-03-16,3.2799999713897705
2021-03-17,3.299999952316284
2021-03-18,3.2699999809265137
2021-03-19,3.200000047683716
2021-03-22,3.3299999237060547
2021-03-23,2.9800000190734863
2021-03-24,2.819999933242798
2021-03-25,2.799999952316284
2021-03-26,2.7899999618530273
2021-03-29,2.7300000190734863
2021-03-30,2.680000066757202
2021-03-31,2.9100000858306885
2021-04-01,2.5399999618530273
2021-04-05,2.5299999713897705
2021-04-06,2.619999885559082
2021-04-07,2.559999942779541
2021-04-08,2.509999990463257
2021-04-09,2.5799999237060547
2021-04-12,2.430000066757202
2021-04-13,2.4100000858306885
2021-04-14,2.5299999713897705
2021-04-15,2.430000066757202
2021-04-16,2.4600000381469727
2021-04-19,2.3499999046325684
2021-04-20,2.2200000286102295
2021-04-21,2.3499999046325684
2021-04-22,2.5
2021-04-23,2.450000047683716
2021-04-26,2.5299999713897705
2021-04-27,2.5199999809265137
2021-04-28,2.5199999809265137
2021-04-29,2.440000057220459
2021-04-30,2.4200000762939453
2021-05-03,2.440000057220459
2021-05-04,2.359999895095825
2021-05-05,2.3399999141693115
2021-05-06,2.2200000286102295
2021-05-07,2.25
2021-05-10,2.259999990463257
2021-05-11,2.309999942779541
2021-05-12,2.2100000381469727
2021-05-13,2.1600000858306885
2021-05-14,2.180000066757202
