,BBBY
2018-11-21,12.819999694824219
2018-11-23,12.75
2018-11-26,12.949999809265137
2018-11-27,12.380000114440918
2018-11-28,12.430000305175781
2018-11-29,12.779999732971191
2018-11-30,12.880000114440918
2018-12-03,13.199999809265137
2018-12-04,12.279999732971191
2018-12-06,12.380000114440918
2018-12-07,12.449999809265137
2018-12-10,12.270000457763672
2018-12-11,12.319999694824219
2018-12-12,12.34000015258789
2018-12-13,11.569999694824219
2018-12-14,11.729999542236328
2018-12-17,11.609999656677246
2018-12-18,11.8100004196167
2018-12-19,11.90999984741211
2018-12-20,11.40999984741211
2018-12-21,10.8100004196167
2018-12-24,10.619999885559082
2018-12-26,11.569999694824219
2018-12-27,11.40999984741211
2018-12-28,11.4399995803833
2018-12-31,11.319999694824219
2019-01-02,11.979999542236328
2019-01-03,11.489999771118164
2019-01-04,11.949999809265137
2019-01-07,12.079999923706055
2019-01-08,11.779999732971191
2019-01-09,12.260000228881836
2019-01-10,14.289999961853027
2019-01-11,15.229999542236328
2019-01-14,15.34000015258789
2019-01-15,15.010000228881836
2019-01-16,14.880000114440918
2019-01-17,14.59000015258789
2019-01-18,14.729999542236328
2019-01-22,14.729999542236328
2019-01-23,14.460000038146973
2019-01-24,14.6899995803833
2019-01-25,14.800000190734863
2019-01-28,14.760000228881836
2019-01-29,14.699999809265137
2019-01-30,14.65999984741211
2019-01-31,15.09000015258789
2019-02-01,14.850000381469727
2019-02-04,15.180000305175781
2019-02-05,15.510000228881836
2019-02-06,15.539999961853027
2019-02-07,15.34000015258789
2019-02-08,15.420000076293945
2019-02-11,15.350000381469727
2019-02-12,15.819999694824219
2019-02-13,16.260000228881836
2019-02-14,16.65999984741211
2019-02-15,16.920000076293945
2019-02-19,16.770000457763672
2019-02-20,16.889999389648438
2019-02-21,16.579999923706055
2019-02-22,16.829999923706055
2019-02-25,16.84000015258789
2019-02-26,16.579999923706055
2019-02-27,16.520000457763672
2019-02-28,16.729999542236328
2019-03-01,16.690000534057617
2019-03-04,15.800000190734863
2019-03-05,15.670000076293945
2019-03-06,15.539999961853027
2019-03-07,15.4399995803833
2019-03-08,14.960000038146973
2019-03-11,15.229999542236328
2019-03-12,15.579999923706055
2019-03-13,15.59000015258789
2019-03-14,14.970000267028809
2019-03-15,14.279999732971191
2019-03-18,14.0
2019-03-19,13.970000267028809
2019-03-20,13.600000381469727
2019-03-21,13.90999984741211
2019-03-22,13.699999809265137
2019-03-25,13.869999885559082
2019-03-26,16.920000076293945
2019-03-27,17.170000076293945
2019-03-28,17.329999923706055
2019-03-29,16.989999771118164
2019-04-01,16.90999984741211
2019-04-02,16.920000076293945
2019-04-03,16.90999984741211
2019-04-04,17.59000015258789
2019-04-05,18.350000381469727
2019-04-08,18.6200008392334
2019-04-09,18.469999313354492
2019-04-10,19.40999984741211
2019-04-11,17.709999084472656
2019-04-12,17.989999771118164
2019-04-15,16.8799991607666
2019-04-16,17.290000915527344
2019-04-17,17.280000686645508
2019-04-18,17.40999984741211
2019-04-22,16.719999313354492
2019-04-23,16.65999984741211
2019-04-24,16.860000610351562
2019-04-25,16.81999969482422
2019-04-26,16.799999237060547
2019-04-29,16.84000015258789
2019-04-30,16.709999084472656
2019-05-01,16.299999237060547
2019-05-02,16.200000762939453
2019-05-03,16.450000762939453
2019-05-06,16.31999969482422
2019-05-07,15.75
2019-05-08,15.880000114440918
2019-05-09,16.06999969482422
2019-05-10,15.760000228881836
2019-05-13,15.079999923706055
2019-05-14,15.270000457763672
2019-05-15,15.25
2019-05-16,15.0
2019-05-17,15.010000228881836
2019-05-20,14.489999771118164
2019-05-21,14.720000267028809
2019-05-22,14.220000267028809
2019-05-23,13.850000381469727
2019-05-24,13.859999656677246
2019-05-28,13.5
2019-05-29,13.050000190734863
2019-05-30,12.770000457763672
2019-05-31,12.6899995803833
2019-06-03,13.149999618530273
2019-06-04,13.510000228881836
2019-06-05,12.880000114440918
2019-06-06,12.40999984741211
2019-06-07,12.430000305175781
2019-06-10,12.180000305175781
2019-06-11,12.350000381469727
2019-06-12,12.199999809265137
2019-06-13,12.289999961853027
2019-06-14,12.09000015258789
2019-06-17,11.829999923706055
2019-06-18,12.069999694824219
2019-06-19,11.6899995803833
2019-06-20,11.770000457763672
2019-06-21,11.569999694824219
2019-06-24,11.25
2019-06-25,11.4399995803833
2019-06-26,11.180000305175781
2019-06-27,11.470000267028809
2019-06-28,11.619999885559082
2019-07-01,11.449999809265137
2019-07-02,11.180000305175781
2019-07-03,11.140000343322754
2019-07-05,11.470000267028809
2019-07-08,11.489999771118164
2019-07-09,11.4399995803833
2019-07-10,11.520000457763672
2019-07-11,11.170000076293945
2019-07-12,10.890000343322754
2019-07-15,10.550000190734863
2019-07-16,10.800000190734863
2019-07-17,10.109999656677246
2019-07-18,9.75
2019-07-19,9.899999618530273
2019-07-22,9.359999656677246
2019-07-23,9.15999984741211
2019-07-24,9.4399995803833
2019-07-25,9.850000381469727
2019-07-26,9.979999542236328
2019-07-29,9.670000076293945
2019-07-30,9.390000343322754
2019-07-31,9.710000038146973
2019-08-01,9.0
2019-08-02,9.199999809265137
2019-08-05,8.970000267028809
2019-08-06,8.84000015258789
2019-08-07,8.739999771118164
2019-08-08,9.0
2019-08-09,8.460000038146973
2019-08-12,8.40999984741211
2019-08-13,8.149999618530273
2019-08-14,7.880000114440918
2019-08-15,7.400000095367432
2019-08-16,7.480000019073486
2019-08-19,7.710000038146973
2019-08-20,7.739999771118164
2019-08-21,7.96999979019165
2019-08-22,8.739999771118164
2019-08-23,8.350000381469727
2019-08-26,8.34000015258789
2019-08-27,8.100000381469727
2019-08-28,8.539999961853027
2019-08-29,9.479999542236328
2019-08-30,9.670000076293945
2019-09-03,9.329999923706055
2019-09-04,9.460000038146973
2019-09-05,10.130000114440918
2019-09-06,10.350000381469727
2019-09-09,10.479999542236328
2019-09-10,10.710000038146973
2019-09-11,10.920000076293945
2019-09-12,10.640000343322754
2019-09-13,10.520000457763672
2019-09-16,10.289999961853027
2019-09-17,10.180000305175781
2019-09-18,9.699999809265137
2019-09-19,9.989999771118164
2019-09-20,9.819999694824219
2019-09-23,9.869999885559082
2019-09-24,9.649999618530273
2019-09-25,9.65999984741211
2019-09-26,9.800000190734863
2019-09-27,9.890000343322754
2019-09-30,10.640000343322754
2019-10-01,10.319999694824219
2019-10-02,10.020000457763672
2019-10-03,10.289999961853027
2019-10-04,10.09000015258789
2019-10-07,10.220000267028809
2019-10-08,9.949999809265137
2019-10-09,9.9399995803833
2019-10-10,12.09000015258789
2019-10-11,12.979999542236328
2019-10-14,12.300000190734863
2019-10-15,11.989999771118164
2019-10-16,12.369999885559082
2019-10-17,12.579999923706055
2019-10-18,12.529999732971191
2019-10-21,13.0600004196167
2019-10-22,13.760000228881836
2019-10-23,14.069999694824219
2019-10-24,14.319999694824219
2019-10-25,14.270000457763672
2019-10-28,14.779999732971191
2019-10-29,14.800000190734863
2019-10-30,14.199999809265137
2019-10-31,13.699999809265137
2019-11-01,13.380000114440918
2019-11-04,13.930000305175781
2019-11-05,14.460000038146973
2019-11-06,14.380000114440918
2019-11-07,14.0
2019-11-08,13.850000381469727
2019-11-11,13.75
2019-11-12,13.5
2019-11-13,13.460000038146973
2019-11-14,13.8100004196167
2019-11-15,14.199999809265137
2019-11-18,13.960000038146973
2019-11-19,12.989999771118164
2019-11-20,12.800000190734863
2019-11-21,12.5
2019-11-22,12.529999732971191
2019-11-25,13.569999694824219
2019-11-26,14.479999542236328
2019-11-27,14.65999984741211
2019-11-29,14.579999923706055
2019-12-02,14.529999732971191
2019-12-03,14.0
2019-12-04,14.8100004196167
2019-12-05,14.4399995803833
2019-12-06,14.770000457763672
2019-12-09,15.40999984741211
2019-12-10,15.520000457763672
2019-12-11,15.550000190734863
2019-12-12,15.829999923706055
2019-12-13,15.329999923706055
2019-12-16,15.180000305175781
2019-12-17,16.8799991607666
2019-12-18,17.719999313354492
2019-12-19,17.200000762939453
2019-12-20,16.700000762939453
2019-12-23,16.700000762939453
2019-12-24,17.280000686645508
2019-12-26,17.25
2019-12-27,17.079999923706055
2019-12-30,17.31999969482422
2019-12-31,17.299999237060547
2020-01-02,16.329999923706055
2020-01-03,16.079999923706055
2020-01-06,16.559999465942383
2020-01-07,16.84000015258789
2020-01-08,16.649999618530273
2020-01-09,13.449999809265137
2020-01-10,14.5600004196167
2020-01-13,15.0
2020-01-14,15.390000343322754
2020-01-15,15.569999694824219
2020-01-16,15.359999656677246
2020-01-17,15.390000343322754
2020-01-21,15.979999542236328
2020-01-22,15.880000114440918
2020-01-23,16.06999969482422
2020-01-24,16.350000381469727
2020-01-27,15.920000076293945
2020-01-28,16.1200008392334
2020-01-29,16.209999084472656
2020-01-30,14.949999809265137
2020-01-31,14.25
2020-02-03,14.890000343322754
2020-02-04,15.34000015258789
2020-02-05,15.75
2020-02-06,15.619999885559082
2020-02-07,15.3100004196167
2020-02-10,14.289999961853027
2020-02-11,14.850000381469727
2020-02-12,11.789999961853027
2020-02-13,11.8100004196167
2020-02-14,11.180000305175781
2020-02-18,11.779999732971191
2020-02-19,12.609999656677246
2020-02-20,12.670000076293945
2020-02-21,12.449999809265137
2020-02-24,11.619999885559082
2020-02-25,10.989999771118164
2020-02-26,10.600000381469727
2020-02-27,10.279999732971191
2020-02-28,10.8100004196167
2020-03-02,10.329999923706055
2020-03-03,9.90999984741211
2020-03-04,9.970000267028809
2020-03-05,9.489999771118164
2020-03-06,9.789999961853027
2020-03-09,9.010000228881836
2020-03-10,8.739999771118164
2020-03-11,7.650000095367432
2020-03-12,6.289999961853027
2020-03-13,7.289999961853027
2020-03-16,6.090000152587891
2020-03-17,5.440000057220459
2020-03-18,4.619999885559082
2020-03-19,5.420000076293945
2020-03-20,5.0
2020-03-23,4.460000038146973
2020-03-24,5.71999979019165
2020-03-25,5.389999866485596
2020-03-26,4.889999866485596
2020-03-27,4.650000095367432
2020-03-30,4.199999809265137
2020-03-31,4.210000038146973
2020-04-01,3.7899999618530273
2020-04-02,3.559999942779541
2020-04-03,3.940000057220459
2020-04-06,4.409999847412109
2020-04-07,4.710000038146973
2020-04-08,5.699999809265137
2020-04-09,5.579999923706055
2020-04-13,5.269999980926514
2020-04-14,5.369999885559082
2020-04-15,4.440000057220459
2020-04-16,5.239999771118164
2020-04-17,4.789999961853027
2020-04-20,4.550000190734863
2020-04-21,4.53000020980835
2020-04-22,4.599999904632568
2020-04-23,4.909999847412109
2020-04-24,5.230000019073486
2020-04-27,6.409999847412109
2020-04-28,6.650000095367432
2020-04-29,6.590000152587891
2020-04-30,6.190000057220459
2020-05-01,5.639999866485596
2020-05-04,5.909999847412109
2020-05-05,5.579999923706055
2020-05-06,5.639999866485596
2020-05-07,5.78000020980835
2020-05-08,6.460000038146973
2020-05-11,6.199999809265137
2020-05-12,5.860000133514404
2020-05-13,5.449999809265137
2020-05-14,5.349999904632568
2020-05-15,5.789999961853027
2020-05-18,6.28000020980835
2020-05-19,5.949999809265137
2020-05-20,5.949999809265137
2020-05-21,6.800000190734863
2020-05-22,6.699999809265137
2020-05-26,7.489999771118164
2020-05-27,7.690000057220459
2020-05-28,7.46999979019165
2020-05-29,7.269999980926514
2020-06-01,7.5
2020-06-02,7.550000190734863
2020-06-03,8.079999923706055
2020-06-04,8.729999542236328
2020-06-05,9.319999694824219
2020-06-08,9.859999656677246
2020-06-09,9.09000015258789
2020-06-10,8.260000228881836
2020-06-11,7.460000038146973
2020-06-12,8.100000381469727
2020-06-15,8.369999885559082
2020-06-16,9.640000343322754
2020-06-17,9.720000267028809
2020-06-18,10.100000381469727
2020-06-19,9.84000015258789
2020-06-22,9.970000267028809
2020-06-23,10.239999771118164
2020-06-24,9.350000381469727
2020-06-25,9.479999542236328
2020-06-26,10.050000190734863
2020-06-29,10.819999694824219
2020-06-30,10.600000381469727
2020-07-01,10.640000343322754
2020-07-02,10.8100004196167
2020-07-06,10.760000228881836
2020-07-07,10.239999771118164
2020-07-08,10.40999984741211
2020-07-09,7.860000133514404
2020-07-10,8.199999809265137
2020-07-13,7.730000019073486
2020-07-14,8.390000343322754
2020-07-15,8.880000114440918
2020-07-16,9.470000267028809
2020-07-17,9.220000267028809
2020-07-20,8.890000343322754
2020-07-21,9.430000305175781
2020-07-22,10.0
2020-07-23,10.15999984741211
2020-07-24,10.140000343322754
2020-07-27,10.529999732971191
2020-07-28,10.350000381469727
2020-07-29,10.850000381469727
2020-07-30,10.960000038146973
2020-07-31,10.819999694824219
2020-08-03,11.050000190734863
2020-08-04,11.430000305175781
2020-08-05,11.770000457763672
2020-08-06,12.0
2020-08-07,12.109999656677246
2020-08-10,12.65999984741211
2020-08-11,11.930000305175781
2020-08-12,12.119999885559082
2020-08-13,12.34000015258789
2020-08-14,12.350000381469727
2020-08-17,12.869999885559082
2020-08-18,12.199999809265137
2020-08-19,12.199999809265137
2020-08-20,11.470000267028809
2020-08-21,11.670000076293945
2020-08-24,12.270000457763672
2020-08-25,12.319999694824219
2020-08-26,12.180000305175781
2020-08-27,11.90999984741211
2020-08-28,12.09000015258789
2020-08-31,12.180000305175781
2020-09-01,13.039999961853027
2020-09-02,12.4399995803833
2020-09-03,11.829999923706055
2020-09-04,11.75
2020-09-08,11.319999694824219
2020-09-09,11.420000076293945
2020-09-10,11.979999542236328
2020-09-11,12.039999961853027
2020-09-14,12.6899995803833
2020-09-15,12.550000190734863
2020-09-16,12.829999923706055
2020-09-17,12.729999542236328
2020-09-18,12.5600004196167
2020-09-21,12.380000114440918
2020-09-22,13.90999984741211
2020-09-23,13.359999656677246
2020-09-24,13.930000305175781
2020-09-25,14.529999732971191
2020-09-28,14.880000114440918
2020-09-29,14.510000228881836
2020-09-30,14.979999542236328
2020-10-01,18.75
2020-10-02,20.600000381469727
2020-10-05,20.489999771118164
2020-10-06,19.969999313354492
2020-10-07,20.850000381469727
2020-10-08,21.760000228881836
2020-10-09,21.459999084472656
2020-10-12,21.549999237060547
2020-10-13,22.149999618530273
2020-10-14,23.950000762939453
2020-10-15,24.959999084472656
2020-10-16,24.84000015258789
2020-10-19,24.889999389648438
2020-10-20,24.989999771118164
2020-10-21,24.440000534057617
2020-10-22,25.170000076293945
2020-10-23,25.360000610351562
2020-10-26,24.729999542236328
2020-10-27,24.010000228881836
2020-10-28,21.100000381469727
2020-10-29,20.530000686645508
2020-10-30,19.799999237060547
2020-11-02,20.200000762939453
2020-11-03,20.670000076293945
2020-11-04,21.020000457763672
2020-11-05,21.5
2020-11-06,21.440000534057617
2020-11-09,18.639999389648438
2020-11-10,18.950000762939453
2020-11-11,19.799999237060547
2020-11-12,19.729999542236328
2020-11-13,20.229999542236328
2020-11-16,20.540000915527344
2020-11-17,20.1200008392334
2020-11-18,19.860000610351562
2020-11-19,20.43000030517578
2020-11-20,20.239999771118164
2020-11-23,20.790000915527344
2020-11-24,21.969999313354492
2020-11-25,21.719999313354492
2020-11-27,21.799999237060547
2020-11-30,20.959999084472656
2020-12-01,20.3799991607666
2020-12-02,20.31999969482422
2020-12-03,19.56999969482422
2020-12-04,19.700000762939453
2020-12-07,19.170000076293945
2020-12-08,18.59000015258789
2020-12-09,18.510000228881836
2020-12-10,18.959999084472656
2020-12-11,19.170000076293945
2020-12-14,18.8700008392334
2020-12-15,19.530000686645508
2020-12-16,19.809999465942383
2020-12-17,19.799999237060547
2020-12-18,18.719999313354492
2020-12-21,19.260000228881836
2020-12-22,18.989999771118164
2020-12-23,18.8799991607666
2020-12-24,18.600000381469727
2020-12-28,18.770000457763672
2020-12-29,18.829999923706055
2020-12-30,18.649999618530273
2020-12-31,17.760000228881836
2021-01-04,18.030000686645508
2021-01-05,19.760000228881836
2021-01-06,21.030000686645508
2021-01-07,18.729999542236328
2021-01-08,18.940000534057617
2021-01-11,20.489999771118164
2021-01-12,21.530000686645508
2021-01-13,23.020000457763672
2021-01-14,27.34000015258789
2021-01-15,25.600000381469727
2021-01-19,25.030000686645508
2021-01-20,24.969999313354492
2021-01-21,26.8700008392334
2021-01-22,30.209999084472656
2021-01-25,30.68000030517578
2021-01-26,36.869998931884766
2021-01-27,52.88999938964844
2021-01-28,33.63999938964844
2021-01-29,35.33000183105469
2021-02-01,30.260000228881836
2021-02-02,25.3799991607666
2021-02-03,28.020000457763672
2021-02-04,27.010000228881836
2021-02-05,26.540000915527344
2021-02-08,26.270000457763672
2021-02-09,27.1200008392334
2021-02-10,29.020000457763672
2021-02-11,27.59000015258789
2021-02-12,28.149999618530273
2021-02-16,27.780000686645508
2021-02-17,26.3799991607666
2021-02-18,26.290000915527344
2021-02-19,26.469999313354492
2021-02-22,26.270000457763672
2021-02-23,25.989999771118164
2021-02-24,27.3799991607666
2021-02-25,26.290000915527344
2021-02-26,26.860000610351562
2021-03-01,27.860000610351562
2021-03-02,27.729999542236328
2021-03-03,29.030000686645508
2021-03-04,28.65999984741211
2021-03-05,28.09000015258789
2021-03-08,30.969999313354492
2021-03-09,29.790000915527344
2021-03-10,28.209999084472656
2021-03-11,28.709999084472656
2021-03-12,30.15999984741211
2021-03-15,32.599998474121094
2021-03-16,31.110000610351562
2021-03-17,30.969999313354492
2021-03-18,30.59000015258789
2021-03-19,31.579999923706055
2021-03-22,31.739999771118164
2021-03-23,30.020000457763672
2021-03-24,27.59000015258789
2021-03-25,28.809999465942383
2021-03-26,29.260000228881836
2021-03-29,28.399999618530273
2021-03-30,29.520000457763672
2021-03-31,29.149999618530273
2021-04-01,28.920000076293945
2021-04-05,28.649999618530273
2021-04-06,28.540000915527344
2021-04-07,28.309999465942383
2021-04-08,29.6299991607666
2021-04-09,30.030000686645508
2021-04-12,29.5
2021-04-13,27.93000030517578
2021-04-14,24.520000457763672
2021-04-15,24.540000915527344
2021-04-16,25.520000457763672
2021-04-19,25.09000015258789
2021-04-20,25.209999084472656
2021-04-21,26.420000076293945
2021-04-22,26.420000076293945
2021-04-23,26.520000457763672
2021-04-26,25.850000381469727
2021-04-27,26.399999618530273
2021-04-28,26.209999084472656
2021-04-29,26.010000228881836
2021-04-30,25.31999969482422
2021-05-03,25.170000076293945
2021-05-04,25.049999237060547
2021-05-05,24.389999389648438
