,APTO
2021-01-20,4.329999923706055
2021-01-21,4.420000076293945
2021-01-22,4.389999866485596
2021-01-25,4.400000095367432
2021-01-26,4.25
2021-01-27,4.239999771118164
2021-01-28,4.25
2021-01-29,4.119999885559082
2021-02-01,4.360000133514404
2021-02-02,4.489999771118164
2021-02-03,4.409999847412109
2021-02-04,4.460000038146973
2021-02-05,4.449999809265137
2021-02-08,4.690000057220459
2021-02-09,4.630000114440918
2021-02-10,4.550000190734863
2021-02-11,4.650000095367432
2021-02-12,4.599999904632568
2021-02-16,4.690000057220459
2021-02-17,4.539999961853027
2021-02-18,4.260000228881836
2021-02-19,4.309999942779541
2021-02-22,4.300000190734863
2021-02-23,4.119999885559082
2021-02-24,4.159999847412109
2021-02-25,3.9800000190734863
2021-02-26,3.9600000381469727
2021-03-01,4.039999961853027
2021-03-02,4.039999961853027
2021-03-03,3.940000057220459
2021-03-04,3.7100000381469727
2021-03-05,3.75
2021-03-08,3.5
2021-03-09,3.759999990463257
2021-03-10,3.7200000286102295
2021-03-11,3.940000057220459
2021-03-12,3.950000047683716
2021-03-15,3.890000104904175
2021-03-16,3.890000104904175
2021-03-17,3.940000057220459
2021-03-18,3.809999942779541
2021-03-19,3.9000000953674316
2021-03-22,3.9000000953674316
2021-03-23,3.6700000762939453
2021-03-24,6.099999904632568
2021-03-25,5.880000114440918
2021-03-26,5.909999847412109
2021-03-29,5.880000114440918
2021-03-30,6.21999979019165
2021-03-31,5.980000019073486
2021-04-01,6.0
2021-04-05,5.800000190734863
2021-04-06,5.610000133514404
2021-04-07,5.630000114440918
2021-04-08,5.170000076293945
2021-04-09,5.25
2021-04-12,5.050000190734863
2021-04-13,5.119999885559082
2021-04-14,5.210000038146973
2021-04-15,5.480000019073486
2021-04-16,5.119999885559082
2021-04-19,5.070000171661377
2021-04-20,4.809999942779541
2021-04-21,4.860000133514404
2021-04-22,5.039999961853027
2021-04-23,5.119999885559082
2021-04-26,5.28000020980835
2021-04-27,5.159999847412109
2021-04-28,5.460000038146973
2021-04-29,5.630000114440918
2021-04-30,5.639999866485596
2021-05-03,5.579999923706055
2021-05-04,5.489999771118164
2021-05-05,4.920000076293945
2021-05-06,4.849999904632568
2021-05-07,4.849999904632568
2021-05-10,4.75
2021-05-11,4.829999923706055
2021-05-12,4.769999980926514
2021-05-13,4.619999885559082
2021-05-14,4.860000133514404
