,MYI
2012-04-26,14.520000457763672
2012-04-27,14.520000457763672
2012-04-30,14.59000015258789
2012-05-01,14.65999984741211
2012-05-02,14.619999885559082
2012-05-03,14.640000343322754
2012-05-04,14.640000343322754
2012-05-07,14.600000381469727
2012-05-08,14.670000076293945
2012-05-09,14.729999542236328
2012-05-10,14.819999694824219
2012-05-11,14.8100004196167
2012-05-14,14.779999732971191
2012-05-15,14.779999732971191
2012-05-16,14.8100004196167
2012-05-17,14.6899995803833
2012-05-18,14.640000343322754
2012-05-21,14.729999542236328
2012-05-22,14.779999732971191
2012-05-23,14.8100004196167
2012-05-24,14.789999961853027
2012-05-25,14.75
2012-05-29,14.699999809265137
2012-05-30,14.649999618530273
2012-05-31,14.75
2012-06-01,14.710000038146973
2012-06-04,14.720000267028809
2012-06-05,14.789999961853027
2012-06-06,14.779999732971191
2012-06-07,14.779999732971191
2012-06-08,14.890000343322754
2012-06-11,14.850000381469727
2012-06-12,14.8100004196167
2012-06-13,14.859999656677246
2012-06-14,14.75
2012-06-15,14.619999885559082
2012-06-18,14.75
2012-06-19,14.829999923706055
2012-06-20,14.899999618530273
2012-06-21,14.899999618530273
2012-06-22,14.829999923706055
2012-06-25,14.729999542236328
2012-06-26,14.729999542236328
2012-06-27,14.850000381469727
2012-06-28,14.869999885559082
2012-06-29,15.0
2012-07-02,15.0600004196167
2012-07-03,15.109999656677246
2012-07-05,15.109999656677246
2012-07-06,15.149999618530273
2012-07-09,15.260000228881836
2012-07-10,15.3100004196167
2012-07-11,15.15999984741211
2012-07-12,15.010000228881836
2012-07-13,15.109999656677246
2012-07-16,15.199999809265137
2012-07-17,15.239999771118164
2012-07-18,15.25
2012-07-19,15.149999618530273
2012-07-20,15.220000267028809
2012-07-23,15.380000114440918
2012-07-24,15.449999809265137
2012-07-25,15.569999694824219
2012-07-26,15.5
2012-07-27,15.579999923706055
2012-07-30,15.649999618530273
2012-07-31,15.8100004196167
2012-08-01,15.65999984741211
2012-08-02,15.699999809265137
2012-08-03,15.729999542236328
2012-08-06,15.75
2012-08-07,15.6899995803833
2012-08-08,15.569999694824219
2012-08-09,15.460000038146973
2012-08-10,15.550000190734863
2012-08-13,15.3100004196167
2012-08-14,15.489999771118164
2012-08-15,15.59000015258789
2012-08-16,15.649999618530273
2012-08-17,15.619999885559082
2012-08-20,15.680000305175781
2012-08-21,15.550000190734863
2012-08-22,15.199999809265137
2012-08-23,15.15999984741211
2012-08-24,15.180000305175781
2012-08-27,15.40999984741211
2012-08-28,15.510000228881836
2012-08-29,15.65999984741211
2012-08-30,15.609999656677246
2012-08-31,15.579999923706055
2012-09-04,15.479999542236328
2012-09-05,15.569999694824219
2012-09-06,15.569999694824219
2012-09-07,15.619999885559082
2012-09-10,15.619999885559082
2012-09-11,15.680000305175781
2012-09-12,15.680000305175781
2012-09-13,15.789999961853027
2012-09-14,15.8100004196167
2012-09-17,15.720000267028809
2012-09-18,15.670000076293945
2012-09-19,15.619999885559082
2012-09-20,15.65999984741211
2012-09-21,15.720000267028809
2012-09-24,15.680000305175781
2012-09-25,15.770000457763672
2012-09-26,15.829999923706055
2012-09-27,15.800000190734863
2012-09-28,15.859999656677246
2012-10-01,15.890000343322754
2012-10-02,15.930000305175781
2012-10-03,15.920000076293945
2012-10-04,15.869999885559082
2012-10-05,15.899999618530273
2012-10-08,15.829999923706055
2012-10-09,15.6899995803833
2012-10-10,15.569999694824219
2012-10-11,15.479999542236328
2012-10-12,15.460000038146973
2012-10-15,15.380000114440918
2012-10-16,15.4399995803833
2012-10-17,15.569999694824219
2012-10-18,15.59000015258789
2012-10-19,15.680000305175781
2012-10-22,15.640000343322754
2012-10-23,15.65999984741211
2012-10-24,15.84000015258789
2012-10-25,15.949999809265137
2012-10-26,16.010000228881836
2012-10-31,15.949999809265137
2012-11-01,15.970000267028809
2012-11-02,15.75
2012-11-05,15.539999961853027
2012-11-06,15.619999885559082
2012-11-07,15.949999809265137
2012-11-08,16.049999237060547
2012-11-09,16.100000381469727
2012-11-12,16.079999923706055
2012-11-13,15.869999885559082
2012-11-14,15.739999771118164
2012-11-15,15.649999618530273
2012-11-16,15.829999923706055
2012-11-19,15.869999885559082
2012-11-20,16.030000686645508
2012-11-21,16.100000381469727
2012-11-23,16.030000686645508
2012-11-26,15.90999984741211
2012-11-27,16.149999618530273
2012-11-28,16.18000030517578
2012-11-29,16.25
2012-11-30,16.360000610351562
2012-12-03,16.389999389648438
2012-12-04,16.34000015258789
2012-12-05,16.360000610351562
2012-12-06,16.5
2012-12-07,16.31999969482422
2012-12-10,16.110000610351562
2012-12-11,16.09000015258789
2012-12-12,16.100000381469727
2012-12-13,16.0
2012-12-14,15.720000267028809
2012-12-17,15.3100004196167
2012-12-18,15.260000228881836
2012-12-19,15.470000267028809
2012-12-20,15.399999618530273
2012-12-21,15.430000305175781
2012-12-24,15.569999694824219
2012-12-26,15.390000343322754
2012-12-27,15.260000228881836
2012-12-28,15.289999961853027
2012-12-31,15.300000190734863
2013-01-02,15.819999694824219
2013-01-03,15.979999542236328
2013-01-04,16.010000228881836
2013-01-07,16.100000381469727
2013-01-08,16.18000030517578
2013-01-09,16.209999084472656
2013-01-10,16.059999465942383
2013-01-11,15.989999771118164
2013-01-14,15.899999618530273
2013-01-15,15.8100004196167
2013-01-16,15.8100004196167
2013-01-17,15.8100004196167
2013-01-18,15.930000305175781
2013-01-22,15.949999809265137
2013-01-23,16.100000381469727
2013-01-24,16.139999389648438
2013-01-25,16.149999618530273
2013-01-28,15.779999732971191
2013-01-29,15.6899995803833
2013-01-30,15.640000343322754
2013-01-31,15.65999984741211
2013-02-01,15.630000114440918
2013-02-04,15.65999984741211
2013-02-05,15.699999809265137
2013-02-06,15.680000305175781
2013-02-07,15.739999771118164
2013-02-08,15.729999542236328
2013-02-11,15.6899995803833
2013-02-12,15.729999542236328
2013-02-13,15.489999771118164
2013-02-14,15.460000038146973
2013-02-15,15.40999984741211
2013-02-19,15.390000343322754
2013-02-20,15.420000076293945
2013-02-21,15.520000457763672
2013-02-22,15.489999771118164
2013-02-25,15.34000015258789
2013-02-26,15.369999885559082
2013-02-27,15.40999984741211
2013-02-28,15.470000267028809
2013-03-01,15.479999542236328
2013-03-04,15.539999961853027
2013-03-05,15.510000228881836
2013-03-06,15.579999923706055
2013-03-07,15.569999694824219
2013-03-08,15.4399995803833
2013-03-11,15.170000076293945
2013-03-12,15.260000228881836
2013-03-13,14.989999771118164
2013-03-14,14.59000015258789
2013-03-15,14.479999542236328
2013-03-18,14.84000015258789
2013-03-19,14.859999656677246
2013-03-20,15.079999923706055
2013-03-21,14.970000267028809
2013-03-22,15.0
2013-03-25,15.0
2013-03-26,14.979999542236328
2013-03-27,15.300000190734863
2013-03-28,15.260000228881836
2013-04-01,15.210000038146973
2013-04-02,15.039999961853027
2013-04-03,15.020000457763672
2013-04-04,15.130000114440918
2013-04-05,15.399999618530273
2013-04-08,15.15999984741211
2013-04-09,15.25
2013-04-10,15.239999771118164
2013-04-11,15.119999885559082
2013-04-12,15.270000457763672
2013-04-15,15.180000305175781
2013-04-16,15.1899995803833
2013-04-17,15.199999809265137
2013-04-18,15.15999984741211
2013-04-19,15.270000457763672
2013-04-22,15.329999923706055
2013-04-23,15.40999984741211
2013-04-24,15.300000190734863
2013-04-25,15.270000457763672
2013-04-26,15.3100004196167
2013-04-29,15.40999984741211
2013-04-30,15.300000190734863
2013-05-01,15.390000343322754
2013-05-02,15.5600004196167
2013-05-03,15.449999809265137
2013-05-06,15.510000228881836
2013-05-07,15.520000457763672
2013-05-08,15.489999771118164
2013-05-09,15.369999885559082
2013-05-10,15.359999656677246
2013-05-13,15.15999984741211
2013-05-14,15.140000343322754
2013-05-15,15.050000190734863
2013-05-16,15.0
2013-05-17,15.039999961853027
2013-05-20,15.15999984741211
2013-05-21,15.039999961853027
2013-05-22,15.010000228881836
2013-05-23,15.109999656677246
2013-05-24,15.069999694824219
2013-05-28,14.899999618530273
2013-05-29,14.479999542236328
2013-05-30,14.34000015258789
2013-05-31,14.020000457763672
2013-06-03,13.789999961853027
2013-06-04,14.079999923706055
2013-06-05,14.329999923706055
2013-06-06,14.680000305175781
2013-06-07,14.75
2013-06-10,14.430000305175781
2013-06-11,14.279999732971191
2013-06-12,13.880000114440918
2013-06-13,14.119999885559082
2013-06-14,14.479999542236328
2013-06-17,14.3100004196167
2013-06-18,14.130000114440918
2013-06-19,13.970000267028809
2013-06-20,13.6899995803833
2013-06-21,13.609999656677246
2013-06-24,13.430000305175781
2013-06-25,13.5
2013-06-26,13.960000038146973
2013-06-27,14.029999732971191
2013-06-28,13.960000038146973
2013-07-01,14.09000015258789
2013-07-02,13.930000305175781
2013-07-03,13.579999923706055
2013-07-05,13.359999656677246
2013-07-08,13.229999542236328
2013-07-09,13.390000343322754
2013-07-10,13.279999732971191
2013-07-11,13.529999732971191
2013-07-12,13.630000114440918
2013-07-15,13.34000015258789
2013-07-16,13.420000076293945
2013-07-17,13.449999809265137
2013-07-18,13.489999771118164
2013-07-19,13.329999923706055
2013-07-22,12.989999771118164
2013-07-23,13.039999961853027
2013-07-24,12.869999885559082
2013-07-25,12.779999732971191
2013-07-26,12.800000190734863
2013-07-29,12.890000343322754
2013-07-30,12.90999984741211
2013-07-31,12.800000190734863
2013-08-01,12.649999618530273
2013-08-02,12.670000076293945
2013-08-05,12.529999732971191
2013-08-06,12.399999618530273
2013-08-07,12.420000076293945
2013-08-08,12.5600004196167
2013-08-09,12.59000015258789
2013-08-12,12.550000190734863
2013-08-13,12.369999885559082
2013-08-14,12.270000457763672
2013-08-15,12.239999771118164
2013-08-16,12.170000076293945
2013-08-19,12.359999656677246
2013-08-20,12.670000076293945
2013-08-21,12.869999885559082
2013-08-22,13.100000381469727
2013-08-23,12.970000267028809
2013-08-26,12.710000038146973
2013-08-27,12.579999923706055
2013-08-28,12.550000190734863
2013-08-29,12.449999809265137
2013-08-30,12.420000076293945
2013-09-03,12.420000076293945
2013-09-04,12.5600004196167
2013-09-05,12.4399995803833
2013-09-06,12.399999618530273
2013-09-09,12.420000076293945
2013-09-10,12.489999771118164
2013-09-11,12.460000038146973
2013-09-12,12.329999923706055
2013-09-13,12.319999694824219
2013-09-16,12.470000267028809
2013-09-17,12.890000343322754
2013-09-18,13.210000038146973
2013-09-19,13.15999984741211
2013-09-20,13.239999771118164
2013-09-23,13.220000267028809
2013-09-24,13.350000381469727
2013-09-25,13.390000343322754
2013-09-26,13.510000228881836
2013-09-27,13.420000076293945
2013-09-30,13.09000015258789
2013-10-01,13.09000015258789
2013-10-02,12.930000305175781
2013-10-03,12.869999885559082
2013-10-04,12.880000114440918
2013-10-07,12.699999809265137
2013-10-08,12.649999618530273
2013-10-09,12.720000267028809
2013-10-10,12.8100004196167
2013-10-11,12.779999732971191
2013-10-14,12.770000457763672
2013-10-15,12.699999809265137
2013-10-16,12.850000381469727
2013-10-17,13.199999809265137
2013-10-18,13.079999923706055
2013-10-21,12.9399995803833
2013-10-22,13.020000457763672
2013-10-23,13.069999694824219
2013-10-24,13.020000457763672
2013-10-25,13.079999923706055
2013-10-28,13.199999809265137
2013-10-29,13.149999618530273
2013-10-30,13.069999694824219
2013-10-31,12.989999771118164
2013-11-01,12.819999694824219
2013-11-04,12.760000228881836
2013-11-05,12.899999618530273
2013-11-06,12.739999771118164
2013-11-07,12.6899995803833
2013-11-08,12.539999961853027
2013-11-11,12.550000190734863
2013-11-12,12.4399995803833
2013-11-13,12.319999694824219
2013-11-14,12.399999618530273
2013-11-15,12.369999885559082
2013-11-18,12.34000015258789
2013-11-19,12.279999732971191
2013-11-20,12.279999732971191
2013-11-21,12.229999542236328
2013-11-22,12.220000267028809
2013-11-25,12.210000038146973
2013-11-26,12.1899995803833
2013-11-27,12.170000076293945
2013-11-29,12.199999809265137
2013-12-02,12.149999618530273
2013-12-03,12.260000228881836
2013-12-04,12.180000305175781
2013-12-05,12.079999923706055
2013-12-06,12.149999618530273
2013-12-09,12.09000015258789
2013-12-10,12.15999984741211
2013-12-11,12.130000114440918
2013-12-12,12.119999885559082
2013-12-13,12.119999885559082
2013-12-16,12.15999984741211
2013-12-17,12.40999984741211
2013-12-18,12.520000457763672
2013-12-19,12.6899995803833
2013-12-20,12.779999732971191
2013-12-23,12.970000267028809
2013-12-24,12.869999885559082
2013-12-26,12.670000076293945
2013-12-27,12.619999885559082
2013-12-30,12.600000381469727
2013-12-31,12.65999984741211
2014-01-02,12.729999542236328
2014-01-03,12.829999923706055
2014-01-06,12.970000267028809
2014-01-07,13.0600004196167
2014-01-08,13.029999732971191
2014-01-09,12.979999542236328
2014-01-10,13.180000305175781
2014-01-13,13.100000381469727
2014-01-14,13.09000015258789
2014-01-15,13.029999732971191
2014-01-16,13.029999732971191
2014-01-17,13.039999961853027
2014-01-21,13.130000114440918
2014-01-22,13.119999885559082
2014-01-23,13.1899995803833
2014-01-24,13.210000038146973
2014-01-27,13.15999984741211
2014-01-28,13.140000343322754
2014-01-29,13.119999885559082
2014-01-30,13.130000114440918
2014-01-31,13.289999961853027
2014-02-03,13.270000457763672
2014-02-04,13.279999732971191
2014-02-05,13.180000305175781
2014-02-06,13.289999961853027
2014-02-07,13.369999885559082
2014-02-10,13.34000015258789
2014-02-11,13.319999694824219
2014-02-12,13.149999618530273
2014-02-13,13.149999618530273
2014-02-14,13.109999656677246
2014-02-18,13.100000381469727
2014-02-19,13.130000114440918
2014-02-20,13.180000305175781
2014-02-21,13.15999984741211
2014-02-24,13.199999809265137
2014-02-25,13.270000457763672
2014-02-26,13.359999656677246
2014-02-27,13.390000343322754
2014-02-28,13.359999656677246
2014-03-03,13.359999656677246
2014-03-04,13.380000114440918
2014-03-05,13.390000343322754
2014-03-06,13.289999961853027
2014-03-07,13.140000343322754
2014-03-10,13.260000228881836
2014-03-11,13.300000190734863
2014-03-12,13.3100004196167
2014-03-13,13.319999694824219
2014-03-14,13.3100004196167
2014-03-17,13.319999694824219
2014-03-18,13.3100004196167
2014-03-19,13.130000114440918
2014-03-20,13.220000267028809
2014-03-21,13.319999694824219
2014-03-24,13.430000305175781
2014-03-25,13.40999984741211
2014-03-26,13.489999771118164
2014-03-27,13.520000457763672
2014-03-28,13.550000190734863
2014-03-31,13.600000381469727
2014-04-01,13.59000015258789
2014-04-02,13.470000267028809
2014-04-03,13.520000457763672
2014-04-04,13.520000457763672
2014-04-07,13.550000190734863
2014-04-08,13.600000381469727
2014-04-09,13.640000343322754
2014-04-10,13.680000305175781
2014-04-11,13.609999656677246
2014-04-14,13.630000114440918
2014-04-15,13.630000114440918
2014-04-16,13.600000381469727
2014-04-17,13.640000343322754
2014-04-21,13.6899995803833
2014-04-22,13.710000038146973
2014-04-23,13.8100004196167
2014-04-24,13.859999656677246
2014-04-25,13.949999809265137
2014-04-28,13.899999618530273
2014-04-29,13.880000114440918
2014-04-30,13.949999809265137
2014-05-01,13.970000267028809
2014-05-02,13.9399995803833
2014-05-05,13.899999618530273
2014-05-06,13.930000305175781
2014-05-07,14.010000228881836
2014-05-08,13.979999542236328
2014-05-09,13.960000038146973
2014-05-12,13.949999809265137
2014-05-13,13.84000015258789
2014-05-14,13.880000114440918
2014-05-15,13.960000038146973
2014-05-16,13.960000038146973
2014-05-19,13.979999542236328
2014-05-20,14.0
2014-05-21,14.0
2014-05-22,14.020000457763672
2014-05-23,14.039999961853027
2014-05-27,14.010000228881836
2014-05-28,14.029999732971191
2014-05-29,14.0600004196167
2014-05-30,14.010000228881836
2014-06-02,13.960000038146973
2014-06-03,13.869999885559082
2014-06-04,13.720000267028809
2014-06-05,13.770000457763672
2014-06-06,13.819999694824219
2014-06-09,13.850000381469727
2014-06-10,13.859999656677246
2014-06-11,13.920000076293945
2014-06-12,13.90999984741211
2014-06-13,13.84000015258789
2014-06-16,13.829999923706055
2014-06-17,13.739999771118164
2014-06-18,13.75
2014-06-19,13.729999542236328
2014-06-20,13.770000457763672
2014-06-23,13.789999961853027
2014-06-24,13.819999694824219
2014-06-25,13.800000190734863
2014-06-26,13.859999656677246
2014-06-27,13.880000114440918
2014-06-30,13.8100004196167
2014-07-01,13.8100004196167
2014-07-02,13.609999656677246
2014-07-03,13.420000076293945
2014-07-07,13.460000038146973
2014-07-08,13.59000015258789
2014-07-09,13.5600004196167
2014-07-10,13.59000015258789
2014-07-11,13.59000015258789
2014-07-14,13.5
2014-07-15,13.479999542236328
2014-07-16,13.539999961853027
2014-07-17,13.59000015258789
2014-07-18,13.579999923706055
2014-07-21,13.670000076293945
2014-07-22,13.779999732971191
2014-07-23,13.789999961853027
2014-07-24,13.770000457763672
2014-07-25,13.789999961853027
2014-07-28,13.789999961853027
2014-07-29,13.770000457763672
2014-07-30,13.5600004196167
2014-07-31,13.460000038146973
2014-08-01,13.579999923706055
2014-08-04,13.529999732971191
2014-08-05,13.529999732971191
2014-08-06,13.640000343322754
2014-08-07,13.720000267028809
2014-08-08,13.640000343322754
2014-08-11,13.729999542236328
2014-08-12,13.829999923706055
2014-08-13,13.789999961853027
2014-08-14,13.800000190734863
2014-08-15,13.819999694824219
2014-08-18,13.779999732971191
2014-08-19,13.829999923706055
2014-08-20,13.800000190734863
2014-08-21,13.84000015258789
2014-08-22,13.829999923706055
2014-08-25,13.770000457763672
2014-08-26,13.84000015258789
2014-08-27,13.850000381469727
2014-08-28,13.880000114440918
2014-08-29,13.869999885559082
2014-09-02,13.789999961853027
2014-09-03,13.829999923706055
2014-09-04,13.739999771118164
2014-09-05,13.739999771118164
2014-09-08,13.699999809265137
2014-09-09,13.729999542236328
2014-09-10,13.760000228881836
2014-09-11,13.739999771118164
2014-09-12,13.619999885559082
