,FFNW
2015-04-21,12.050000190734863
2015-04-22,12.079999923706055
2015-04-23,12.020000457763672
2015-04-24,12.020000457763672
2015-04-27,12.029999732971191
2015-04-28,12.0600004196167
2015-04-29,12.0600004196167
2015-04-30,11.899999618530273
2015-05-01,11.859999656677246
2015-05-04,11.920000076293945
2015-05-05,11.960000038146973
2015-05-06,11.859999656677246
2015-05-07,11.859999656677246
2015-05-08,11.859999656677246
2015-05-11,11.890000343322754
2015-05-12,11.899999618530273
2015-05-13,11.930000305175781
2015-05-14,12.180000305175781
2015-05-15,12.109999656677246
2015-05-18,12.15999984741211
2015-05-19,12.180000305175781
2015-05-20,12.1899995803833
2015-05-21,12.100000381469727
2015-05-22,11.979999542236328
2015-05-26,11.8100004196167
2015-05-27,11.850000381469727
2015-05-28,11.829999923706055
2015-05-29,11.600000381469727
2015-06-01,11.729999542236328
2015-06-02,11.699999809265137
2015-06-03,11.609999656677246
2015-06-04,11.5600004196167
2015-06-05,11.579999923706055
2015-06-08,11.5600004196167
2015-06-09,11.5
2015-06-10,11.670000076293945
2015-06-11,11.729999542236328
2015-06-12,11.75
2015-06-15,11.8100004196167
2015-06-16,11.8100004196167
2015-06-17,11.800000190734863
2015-06-18,11.850000381469727
2015-06-19,11.90999984741211
2015-06-22,11.899999618530273
2015-06-23,12.170000076293945
2015-06-24,12.050000190734863
2015-06-25,12.079999923706055
2015-06-26,12.300000190734863
2015-06-29,12.649999618530273
2015-06-30,12.460000038146973
2015-07-01,12.6899995803833
2015-07-02,12.5600004196167
2015-07-06,12.720000267028809
2015-07-07,12.619999885559082
2015-07-08,12.619999885559082
2015-07-09,12.649999618530273
2015-07-10,12.670000076293945
2015-07-13,12.5600004196167
2015-07-14,12.5
2015-07-15,12.520000457763672
2015-07-16,12.550000190734863
2015-07-17,12.579999923706055
2015-07-20,12.5
2015-07-21,12.5
2015-07-22,12.550000190734863
2015-07-23,12.4399995803833
2015-07-24,12.5
2015-07-27,12.430000305175781
2015-07-28,12.390000343322754
2015-07-29,12.329999923706055
2015-07-30,12.460000038146973
2015-07-31,12.430000305175781
2015-08-03,12.489999771118164
2015-08-04,12.460000038146973
2015-08-05,12.510000228881836
2015-08-06,12.5
2015-08-07,12.529999732971191
2015-08-10,12.520000457763672
2015-08-11,12.5
2015-08-12,12.529999732971191
2015-08-13,12.510000228881836
2015-08-14,12.5
2015-08-17,12.510000228881836
2015-08-18,12.5
2015-08-19,12.550000190734863
2015-08-20,12.380000114440918
2015-08-21,12.329999923706055
2015-08-24,12.119999885559082
2015-08-25,11.90999984741211
2015-08-26,11.880000114440918
2015-08-27,11.899999618530273
2015-08-28,12.0600004196167
2015-08-31,12.239999771118164
2015-09-01,12.180000305175781
2015-09-02,12.069999694824219
2015-09-03,12.239999771118164
2015-09-04,12.229999542236328
2015-09-08,12.100000381469727
2015-09-09,12.109999656677246
2015-09-10,12.140000343322754
2015-09-11,12.270000457763672
2015-09-14,12.170000076293945
2015-09-15,12.210000038146973
2015-09-16,12.170000076293945
2015-09-17,12.140000343322754
2015-09-18,12.600000381469727
2015-09-21,12.300000190734863
2015-09-22,12.199999809265137
2015-09-23,12.420000076293945
2015-09-24,12.420000076293945
2015-09-25,12.359999656677246
2015-09-28,12.359999656677246
2015-09-29,12.1899995803833
2015-09-30,12.09000015258789
2015-10-01,12.029999732971191
2015-10-02,12.069999694824219
2015-10-05,12.0600004196167
2015-10-06,12.050000190734863
2015-10-07,12.3100004196167
2015-10-08,12.529999732971191
2015-10-09,12.510000228881836
2015-10-12,12.5
2015-10-13,12.5
2015-10-14,12.5
2015-10-15,12.5
2015-10-16,12.609999656677246
2015-10-19,12.630000114440918
2015-10-20,12.619999885559082
2015-10-21,12.609999656677246
2015-10-22,12.600000381469727
2015-10-23,12.65999984741211
2015-10-26,12.619999885559082
2015-10-27,12.609999656677246
2015-10-28,12.609999656677246
2015-10-29,12.600000381469727
2015-10-30,12.550000190734863
2015-11-02,12.529999732971191
2015-11-03,12.59000015258789
2015-11-04,12.739999771118164
2015-11-05,12.800000190734863
2015-11-06,13.100000381469727
2015-11-09,13.010000228881836
2015-11-10,12.949999809265137
2015-11-11,12.760000228881836
2015-11-12,12.649999618530273
2015-11-13,12.770000457763672
2015-11-16,12.960000038146973
2015-11-17,13.039999961853027
2015-11-18,13.039999961853027
2015-11-19,13.199999809265137
2015-11-20,13.220000267028809
2015-11-23,13.239999771118164
2015-11-24,13.34000015258789
2015-11-25,13.270000457763672
2015-11-27,13.380000114440918
2015-11-30,13.539999961853027
2015-12-01,13.710000038146973
2015-12-02,13.680000305175781
2015-12-03,13.729999542236328
2015-12-04,13.59000015258789
2015-12-07,13.449999809265137
2015-12-08,13.609999656677246
2015-12-09,13.300000190734863
2015-12-10,13.470000267028809
2015-12-11,13.600000381469727
2015-12-14,13.470000267028809
2015-12-15,13.619999885559082
2015-12-16,13.800000190734863
2015-12-17,13.779999732971191
2015-12-18,13.710000038146973
2015-12-21,13.75
2015-12-22,13.800000190734863
2015-12-23,13.869999885559082
2015-12-24,13.949999809265137
2015-12-28,13.920000076293945
2015-12-29,13.970000267028809
2015-12-30,13.890000343322754
2015-12-31,13.960000038146973
2016-01-04,13.649999618530273
2016-01-05,13.529999732971191
2016-01-06,13.6899995803833
2016-01-07,13.680000305175781
2016-01-08,13.800000190734863
2016-01-11,13.520000457763672
2016-01-12,13.520000457763672
2016-01-13,13.489999771118164
2016-01-14,13.5
2016-01-15,13.460000038146973
2016-01-19,13.520000457763672
2016-01-20,13.460000038146973
2016-01-21,13.510000228881836
2016-01-22,13.550000190734863
2016-01-25,13.479999542236328
2016-01-26,13.579999923706055
2016-01-27,13.539999961853027
2016-01-28,13.510000228881836
2016-01-29,13.529999732971191
2016-02-01,13.460000038146973
2016-02-02,13.079999923706055
2016-02-03,13.25
2016-02-04,13.210000038146973
2016-02-05,13.020000457763672
2016-02-08,12.640000343322754
2016-02-09,12.5600004196167
2016-02-10,12.90999984741211
2016-02-11,12.729999542236328
2016-02-12,12.970000267028809
2016-02-16,13.039999961853027
2016-02-17,13.050000190734863
2016-02-18,13.0
2016-02-19,13.130000114440918
2016-02-22,13.300000190734863
2016-02-23,13.289999961853027
2016-02-24,13.289999961853027
2016-02-25,13.289999961853027
2016-02-26,13.510000228881836
2016-02-29,13.369999885559082
2016-03-01,13.600000381469727
2016-03-02,13.520000457763672
2016-03-03,13.59000015258789
2016-03-04,13.0600004196167
2016-03-07,13.050000190734863
2016-03-08,13.020000457763672
2016-03-09,13.130000114440918
2016-03-10,13.170000076293945
2016-03-11,13.229999542236328
2016-03-14,13.4399995803833
2016-03-15,13.390000343322754
2016-03-16,13.579999923706055
2016-03-17,13.59000015258789
2016-03-18,13.239999771118164
2016-03-21,13.479999542236328
2016-03-22,13.550000190734863
2016-03-23,13.680000305175781
2016-03-24,13.75
2016-03-28,13.680000305175781
2016-03-29,13.569999694824219
2016-03-30,13.399999618530273
2016-03-31,13.170000076293945
2016-04-01,13.289999961853027
2016-04-04,13.369999885559082
2016-04-05,13.239999771118164
2016-04-06,13.329999923706055
2016-04-07,13.199999809265137
2016-04-08,13.229999542236328
2016-04-11,13.170000076293945
2016-04-12,13.3100004196167
2016-04-13,13.279999732971191
2016-04-14,13.390000343322754
2016-04-15,13.279999732971191
2016-04-18,13.3100004196167
2016-04-19,13.4399995803833
2016-04-20,13.390000343322754
2016-04-21,13.479999542236328
2016-04-22,13.5
2016-04-25,13.529999732971191
2016-04-26,13.710000038146973
2016-04-27,13.699999809265137
2016-04-28,13.600000381469727
2016-04-29,13.640000343322754
2016-05-02,13.630000114440918
2016-05-03,13.600000381469727
2016-05-04,13.729999542236328
2016-05-05,13.819999694824219
2016-05-06,13.279999732971191
2016-05-09,13.5
2016-05-10,13.550000190734863
2016-05-11,13.699999809265137
2016-05-12,13.630000114440918
2016-05-13,13.619999885559082
2016-05-16,13.609999656677246
2016-05-17,13.1899995803833
2016-05-18,13.3100004196167
2016-05-19,13.5
2016-05-20,13.720000267028809
2016-05-23,13.729999542236328
2016-05-24,13.680000305175781
2016-05-25,13.779999732971191
2016-05-26,13.699999809265137
2016-05-27,13.579999923706055
2016-05-31,13.279999732971191
2016-06-01,13.199999809265137
2016-06-02,13.170000076293945
2016-06-03,13.220000267028809
2016-06-06,13.3100004196167
2016-06-07,13.25
2016-06-08,13.25
2016-06-09,13.15999984741211
2016-06-10,13.069999694824219
2016-06-13,12.819999694824219
2016-06-14,12.739999771118164
2016-06-15,12.8100004196167
2016-06-16,12.890000343322754
2016-06-17,12.899999618530273
2016-06-20,12.920000076293945
2016-06-21,13.010000228881836
2016-06-22,13.0600004196167
2016-06-23,13.25
2016-06-24,13.020000457763672
2016-06-27,12.680000305175781
2016-06-28,12.880000114440918
2016-06-29,13.039999961853027
2016-06-30,13.279999732971191
2016-07-01,13.1899995803833
2016-07-05,13.029999732971191
2016-07-06,13.149999618530273
2016-07-07,13.15999984741211
2016-07-08,13.390000343322754
2016-07-11,13.5
2016-07-12,13.489999771118164
2016-07-13,13.850000381469727
2016-07-14,13.920000076293945
2016-07-15,13.880000114440918
2016-07-18,13.850000381469727
2016-07-19,13.819999694824219
2016-07-20,13.899999618530273
2016-07-21,13.9399995803833
2016-07-22,13.949999809265137
2016-07-25,13.930000305175781
2016-07-26,13.930000305175781
2016-07-27,13.9399995803833
2016-07-28,13.920000076293945
2016-07-29,13.979999542236328
2016-08-01,13.960000038146973
2016-08-02,13.90999984741211
2016-08-03,13.920000076293945
2016-08-04,13.90999984741211
2016-08-05,14.0
2016-08-08,13.949999809265137
2016-08-09,13.930000305175781
2016-08-10,13.859999656677246
2016-08-11,13.979999542236328
2016-08-12,13.739999771118164
2016-08-15,13.630000114440918
2016-08-16,13.3100004196167
2016-08-17,13.350000381469727
2016-08-18,13.460000038146973
2016-08-19,13.420000076293945
2016-08-22,13.539999961853027
2016-08-23,13.579999923706055
2016-08-24,13.520000457763672
2016-08-25,13.550000190734863
2016-08-26,13.529999732971191
2016-08-29,13.470000267028809
2016-08-30,13.5
2016-08-31,13.109999656677246
2016-09-01,13.359999656677246
2016-09-02,13.59000015258789
2016-09-06,13.59000015258789
2016-09-07,13.550000190734863
2016-09-08,13.600000381469727
2016-09-09,13.369999885559082
2016-09-12,13.430000305175781
2016-09-13,13.420000076293945
2016-09-14,13.609999656677246
2016-09-15,13.75
2016-09-16,13.869999885559082
2016-09-19,13.890000343322754
2016-09-20,13.920000076293945
2016-09-21,14.020000457763672
2016-09-22,14.069999694824219
2016-09-23,14.079999923706055
2016-09-26,14.039999961853027
2016-09-27,14.09000015258789
2016-09-28,14.15999984741211
2016-09-29,13.949999809265137
2016-09-30,14.170000076293945
2016-10-03,14.180000305175781
2016-10-04,14.15999984741211
2016-10-05,14.449999809265137
2016-10-06,14.319999694824219
2016-10-07,14.449999809265137
2016-10-10,14.479999542236328
2016-10-11,14.449999809265137
2016-10-12,14.489999771118164
2016-10-13,14.369999885559082
2016-10-14,14.239999771118164
2016-10-17,14.25
2016-10-18,14.350000381469727
2016-10-19,14.489999771118164
2016-10-20,14.569999694824219
2016-10-21,14.609999656677246
2016-10-24,14.579999923706055
2016-10-25,14.550000190734863
2016-10-26,14.460000038146973
2016-10-27,14.5600004196167
2016-10-28,15.0
2016-10-31,15.899999618530273
2016-11-01,14.979999542236328
2016-11-02,14.779999732971191
2016-11-03,14.989999771118164
2016-11-04,14.970000267028809
2016-11-07,15.420000076293945
2016-11-08,15.380000114440918
2016-11-09,15.529999732971191
2016-11-10,15.600000381469727
2016-11-11,16.040000915527344
2016-11-14,16.649999618530273
2016-11-15,16.479999542236328
2016-11-16,16.5
2016-11-17,17.06999969482422
2016-11-18,17.190000534057617
2016-11-21,17.06999969482422
2016-11-22,17.700000762939453
2016-11-23,17.510000228881836
2016-11-25,17.329999923706055
2016-11-28,17.25
2016-11-29,17.1299991607666
2016-11-30,16.959999084472656
2016-12-01,17.040000915527344
2016-12-02,17.5
2016-12-05,17.399999618530273
2016-12-06,17.5
2016-12-07,17.5
2016-12-08,18.350000381469727
2016-12-09,18.639999389648438
2016-12-12,18.350000381469727
2016-12-13,18.170000076293945
2016-12-14,18.15999984741211
2016-12-15,18.280000686645508
2016-12-16,17.979999542236328
2016-12-19,18.3700008392334
2016-12-20,18.75
2016-12-21,18.350000381469727
2016-12-22,18.84000015258789
2016-12-23,19.0
2016-12-27,20.1299991607666
2016-12-28,19.989999771118164
2016-12-29,19.729999542236328
2016-12-30,19.739999771118164
2017-01-03,19.639999389648438
2017-01-04,19.700000762939453
2017-01-05,19.40999984741211
2017-01-06,19.360000610351562
2017-01-09,19.1200008392334
2017-01-10,19.34000015258789
2017-01-11,19.229999542236328
2017-01-12,19.18000030517578
2017-01-13,19.219999313354492
2017-01-17,18.889999389648438
2017-01-18,19.190000534057617
2017-01-19,19.020000457763672
2017-01-20,19.209999084472656
2017-01-23,18.940000534057617
2017-01-24,19.280000686645508
2017-01-25,19.170000076293945
2017-01-26,19.790000915527344
2017-01-27,20.920000076293945
2017-01-30,20.739999771118164
2017-01-31,20.75
2017-02-01,20.530000686645508
2017-02-02,20.149999618530273
2017-02-03,20.610000610351562
2017-02-06,20.450000762939453
2017-02-07,20.34000015258789
2017-02-08,20.030000686645508
2017-02-09,19.959999084472656
2017-02-10,19.8799991607666
2017-02-13,20.030000686645508
2017-02-14,20.280000686645508
2017-02-15,20.399999618530273
2017-02-16,20.549999237060547
2017-02-17,20.530000686645508
2017-02-21,20.510000228881836
2017-02-22,20.600000381469727
2017-02-23,20.760000228881836
2017-02-24,20.690000534057617
2017-02-27,20.84000015258789
2017-02-28,20.350000381469727
2017-03-01,20.8799991607666
2017-03-02,20.290000915527344
2017-03-03,20.239999771118164
2017-03-06,19.899999618530273
2017-03-07,19.8799991607666
2017-03-08,19.889999389648438
2017-03-09,20.06999969482422
2017-03-10,19.780000686645508
2017-03-13,19.670000076293945
2017-03-14,19.75
2017-03-15,19.6299991607666
2017-03-16,19.56999969482422
2017-03-17,19.399999618530273
2017-03-20,18.950000762939453
2017-03-21,18.15999984741211
2017-03-22,17.8700008392334
2017-03-23,17.979999542236328
2017-03-24,17.850000381469727
2017-03-27,17.799999237060547
2017-03-28,17.969999313354492
2017-03-29,17.780000686645508
2017-03-30,17.770000457763672
2017-03-31,17.670000076293945
2017-04-03,17.1299991607666
2017-04-04,17.100000381469727
2017-04-05,16.989999771118164
2017-04-06,17.459999084472656
2017-04-07,17.510000228881836
2017-04-10,16.90999984741211
2017-04-11,17.309999465942383
2017-04-12,16.90999984741211
2017-04-13,16.75
2017-04-17,16.770000457763672
2017-04-18,16.670000076293945
2017-04-19,16.139999389648438
2017-04-20,16.739999771118164
2017-04-21,16.18000030517578
2017-04-24,16.639999389648438
2017-04-25,16.18000030517578
2017-04-26,16.559999465942383
2017-04-27,16.43000030517578
2017-04-28,15.680000305175781
2017-05-01,15.15999984741211
2017-05-02,15.020000457763672
2017-05-03,15.779999732971191
2017-05-04,15.260000228881836
2017-05-05,15.520000457763672
2017-05-08,15.270000457763672
2017-05-09,15.260000228881836
2017-05-10,15.25
2017-05-11,15.25
2017-05-12,15.25
2017-05-15,15.329999923706055
2017-05-16,15.430000305175781
2017-05-17,15.1899995803833
2017-05-18,15.25
2017-05-19,15.260000228881836
2017-05-22,15.300000190734863
2017-05-23,15.640000343322754
2017-05-24,15.59000015258789
2017-05-25,15.899999618530273
2017-05-26,15.979999542236328
2017-05-30,15.949999809265137
2017-05-31,16.020000457763672
2017-06-01,16.229999542236328
2017-06-02,16.389999389648438
2017-06-05,15.979999542236328
2017-06-06,16.049999237060547
2017-06-07,16.110000610351562
2017-06-08,16.239999771118164
2017-06-09,16.90999984741211
2017-06-12,16.90999984741211
2017-06-13,17.34000015258789
2017-06-14,17.25
2017-06-15,17.219999313354492
2017-06-16,16.799999237060547
2017-06-19,16.6200008392334
2017-06-20,16.469999313354492
2017-06-21,16.25
2017-06-22,16.209999084472656
2017-06-23,16.020000457763672
2017-06-26,16.110000610351562
2017-06-27,16.139999389648438
2017-06-28,16.219999313354492
2017-06-29,16.299999237060547
2017-06-30,16.1299991607666
2017-07-03,16.770000457763672
2017-07-05,17.100000381469727
2017-07-06,17.329999923706055
2017-07-07,17.489999771118164
2017-07-10,17.059999465942383
2017-07-11,16.90999984741211
2017-07-12,16.979999542236328
2017-07-13,16.739999771118164
2017-07-14,16.6299991607666
2017-07-17,16.56999969482422
2017-07-18,16.450000762939453
2017-07-19,16.459999084472656
2017-07-20,16.649999618530273
2017-07-21,16.59000015258789
2017-07-24,16.43000030517578
2017-07-25,16.40999984741211
2017-07-26,16.489999771118164
2017-07-27,16.3700008392334
2017-07-28,16.399999618530273
2017-07-31,16.40999984741211
2017-08-01,16.440000534057617
2017-08-02,16.43000030517578
2017-08-03,16.25
2017-08-04,16.200000762939453
2017-08-07,16.079999923706055
2017-08-08,16.100000381469727
2017-08-09,16.06999969482422
2017-08-10,16.0
2017-08-11,16.0
2017-08-14,16.059999465942383
2017-08-15,16.049999237060547
2017-08-16,16.06999969482422
2017-08-17,16.0
2017-08-18,16.010000228881836
2017-08-21,16.020000457763672
2017-08-22,16.010000228881836
2017-08-23,16.0
2017-08-24,16.170000076293945
2017-08-25,16.020000457763672
2017-08-28,16.010000228881836
2017-08-29,16.020000457763672
2017-08-30,16.0
2017-08-31,16.0
2017-09-01,16.0
2017-09-05,15.989999771118164
2017-09-06,15.989999771118164
2017-09-07,15.949999809265137
2017-09-08,15.9399995803833
2017-09-11,15.989999771118164
2017-09-12,16.06999969482422
2017-09-13,16.25
2017-09-14,16.020000457763672
2017-09-15,16.010000228881836
2017-09-18,16.309999465942383
2017-09-19,16.239999771118164
2017-09-20,16.579999923706055
2017-09-21,16.520000457763672
2017-09-22,16.639999389648438
2017-09-25,16.6200008392334
2017-09-26,16.479999542236328
2017-09-27,17.260000228881836
2017-09-28,17.610000610351562
2017-09-29,16.989999771118164
2017-10-02,17.329999923706055
2017-10-03,17.469999313354492
2017-10-04,17.649999618530273
2017-10-05,17.649999618530273
2017-10-06,17.770000457763672
2017-10-09,17.6299991607666
2017-10-10,17.65999984741211
2017-10-11,17.579999923706055
2017-10-12,17.3700008392334
2017-10-13,17.479999542236328
2017-10-16,17.610000610351562
2017-10-17,17.559999465942383
2017-10-18,17.649999618530273
2017-10-19,17.719999313354492
2017-10-20,17.84000015258789
2017-10-23,17.31999969482422
2017-10-24,17.260000228881836
2017-10-25,17.479999542236328
2017-10-26,17.079999923706055
2017-10-27,17.260000228881836
2017-10-30,16.940000534057617
2017-10-31,16.6299991607666
2017-11-01,16.6200008392334
2017-11-02,16.93000030517578
2017-11-03,16.780000686645508
2017-11-06,16.90999984741211
2017-11-07,16.18000030517578
2017-11-08,16.010000228881836
2017-11-09,16.100000381469727
2017-11-10,16.040000915527344
2017-11-13,16.100000381469727
2017-11-14,16.3700008392334
2017-11-15,16.170000076293945
2017-11-16,16.469999313354492
2017-11-17,16.450000762939453
2017-11-20,16.5
2017-11-21,16.65999984741211
2017-11-22,16.829999923706055
2017-11-24,16.40999984741211
2017-11-27,16.469999313354492
2017-11-28,16.6200008392334
2017-11-29,16.979999542236328
2017-11-30,16.950000762939453
2017-12-01,16.729999542236328
2017-12-04,16.56999969482422
2017-12-05,16.350000381469727
2017-12-06,16.15999984741211
2017-12-07,15.760000228881836
2017-12-08,15.770000457763672
2017-12-11,15.869999885559082
2017-12-12,15.859999656677246
2017-12-13,15.869999885559082
2017-12-14,15.699999809265137
2017-12-15,15.619999885559082
2017-12-18,16.170000076293945
2017-12-19,15.729999542236328
2017-12-20,15.880000114440918
2017-12-21,15.819999694824219
2017-12-22,15.65999984741211
2017-12-26,15.4399995803833
2017-12-27,15.329999923706055
2017-12-28,15.430000305175781
2017-12-29,15.510000228881836
2018-01-02,15.380000114440918
2018-01-03,15.739999771118164
2018-01-04,15.850000381469727
2018-01-05,15.869999885559082
2018-01-08,15.779999732971191
2018-01-09,15.609999656677246
2018-01-10,15.90999984741211
2018-01-11,16.520000457763672
2018-01-12,16.90999984741211
2018-01-16,16.559999465942383
2018-01-17,16.6200008392334
2018-01-18,16.15999984741211
2018-01-19,16.309999465942383
2018-01-22,16.309999465942383
2018-01-23,16.270000457763672
2018-01-24,16.1200008392334
2018-01-25,15.649999618530273
2018-01-26,15.75
2018-01-29,15.800000190734863
2018-01-30,15.989999771118164
2018-01-31,15.9399995803833
2018-02-01,15.949999809265137
2018-02-02,15.710000038146973
2018-02-05,15.079999923706055
2018-02-06,14.850000381469727
2018-02-07,15.100000381469727
2018-02-08,14.970000267028809
2018-02-09,14.979999542236328
2018-02-12,15.020000457763672
2018-02-13,15.869999885559082
2018-02-14,15.710000038146973
2018-02-15,16.34000015258789
2018-02-16,16.43000030517578
2018-02-20,15.779999732971191
2018-02-21,15.770000457763672
2018-02-22,15.649999618530273
2018-02-23,16.360000610351562
2018-02-26,16.3799991607666
2018-02-27,16.329999923706055
2018-02-28,15.819999694824219
2018-03-01,15.970000267028809
2018-03-02,16.420000076293945
2018-03-05,15.90999984741211
2018-03-06,15.899999618530273
2018-03-07,16.459999084472656
2018-03-08,16.399999618530273
2018-03-09,16.739999771118164
2018-03-12,16.729999542236328
2018-03-13,17.010000228881836
2018-03-14,16.649999618530273
2018-03-15,16.68000030517578
2018-03-16,17.1299991607666
2018-03-19,17.139999389648438
2018-03-20,16.739999771118164
2018-03-21,17.079999923706055
2018-03-22,16.899999618530273
2018-03-23,16.65999984741211
2018-03-26,16.530000686645508
2018-03-27,16.239999771118164
2018-03-28,16.969999313354492
2018-03-29,16.75
2018-04-02,15.59000015258789
2018-04-03,15.75
2018-04-04,16.110000610351562
2018-04-05,16.0
2018-04-06,15.8100004196167
2018-04-09,16.31999969482422
2018-04-10,16.780000686645508
2018-04-11,16.790000915527344
2018-04-12,16.6299991607666
2018-04-13,16.68000030517578
2018-04-16,16.93000030517578
2018-04-17,16.93000030517578
2018-04-18,16.959999084472656
2018-04-19,16.899999618530273
2018-04-20,16.75
2018-04-23,16.899999618530273
2018-04-24,16.579999923706055
2018-04-25,16.65999984741211
2018-04-26,17.0
2018-04-27,16.90999984741211
2018-04-30,16.899999618530273
2018-05-01,16.829999923706055
2018-05-02,16.920000076293945
2018-05-03,16.860000610351562
2018-05-04,17.0
2018-05-07,17.059999465942383
2018-05-08,17.1200008392334
2018-05-09,17.1299991607666
2018-05-10,17.170000076293945
2018-05-11,17.3799991607666
2018-05-14,17.639999389648438
2018-05-15,17.479999542236328
2018-05-16,17.43000030517578
2018-05-17,17.43000030517578
2018-05-18,17.389999389648438
2018-05-21,17.3700008392334
2018-05-22,17.3799991607666
2018-05-23,17.389999389648438
2018-05-24,17.3799991607666
2018-05-25,17.3799991607666
2018-05-29,17.079999923706055
2018-05-30,17.31999969482422
2018-05-31,17.3799991607666
2018-06-01,18.270000457763672
2018-06-04,19.549999237060547
2018-06-05,20.229999542236328
2018-06-06,20.489999771118164
2018-06-07,20.459999084472656
2018-06-08,20.459999084472656
2018-06-11,20.790000915527344
2018-06-12,20.690000534057617
2018-06-13,19.979999542236328
2018-06-14,19.809999465942383
2018-06-15,20.15999984741211
2018-06-18,19.899999618530273
2018-06-19,19.93000030517578
2018-06-20,19.979999542236328
2018-06-21,19.959999084472656
2018-06-22,20.010000228881836
2018-06-25,20.200000762939453
2018-06-26,20.170000076293945
2018-06-27,19.729999542236328
2018-06-28,19.81999969482422
2018-06-29,19.520000457763672
2018-07-02,19.389999389648438
2018-07-03,19.829999923706055
2018-07-05,20.079999923706055
2018-07-06,19.920000076293945
2018-07-09,20.739999771118164
2018-07-10,20.799999237060547
2018-07-11,20.700000762939453
2018-07-12,20.459999084472656
2018-07-13,20.40999984741211
2018-07-16,20.3700008392334
2018-07-17,20.299999237060547
2018-07-18,20.360000610351562
2018-07-19,20.309999465942383
2018-07-20,20.100000381469727
2018-07-23,20.299999237060547
2018-07-24,20.100000381469727
2018-07-25,19.729999542236328
2018-07-26,19.729999542236328
2018-07-27,18.329999923706055
2018-07-30,17.799999237060547
2018-07-31,17.65999984741211
2018-08-01,17.899999618530273
2018-08-02,18.030000686645508
2018-08-03,17.799999237060547
2018-08-06,17.649999618530273
2018-08-07,17.5
2018-08-08,17.559999465942383
2018-08-09,17.530000686645508
2018-08-10,17.399999618530273
2018-08-13,17.3700008392334
2018-08-14,17.729999542236328
2018-08-15,17.6200008392334
2018-08-16,17.739999771118164
2018-08-17,17.959999084472656
2018-08-20,17.610000610351562
2018-08-21,17.829999923706055
2018-08-22,17.670000076293945
2018-08-23,17.799999237060547
2018-08-24,17.6200008392334
2018-08-27,17.40999984741211
2018-08-28,17.299999237060547
2018-08-29,17.309999465942383
2018-08-30,17.280000686645508
2018-08-31,17.459999084472656
2018-09-04,17.149999618530273
2018-09-05,17.200000762939453
2018-09-06,17.170000076293945
2018-09-07,17.34000015258789
2018-09-10,17.290000915527344
2018-09-11,17.170000076293945
2018-09-12,17.010000228881836
2018-09-13,16.969999313354492
2018-09-14,17.079999923706055
2018-09-17,17.030000686645508
2018-09-18,17.049999237060547
2018-09-19,17.1299991607666
2018-09-20,17.219999313354492
2018-09-21,17.0
2018-09-24,16.610000610351562
2018-09-25,16.65999984741211
2018-09-26,16.56999969482422
2018-09-27,16.610000610351562
2018-09-28,16.56999969482422
2018-10-01,16.149999618530273
2018-10-02,15.9399995803833
2018-10-03,15.880000114440918
2018-10-04,15.899999618530273
2018-10-05,15.539999961853027
2018-10-08,15.640000343322754
2018-10-09,15.75
2018-10-10,15.65999984741211
2018-10-11,15.130000114440918
2018-10-12,14.729999542236328
2018-10-15,14.819999694824219
2018-10-16,14.84000015258789
2018-10-17,14.869999885559082
2018-10-18,15.039999961853027
2018-10-19,14.65999984741211
2018-10-22,14.210000038146973
2018-10-23,13.970000267028809
2018-10-24,13.75
2018-10-25,14.510000228881836
2018-10-26,14.25
2018-10-29,15.140000343322754
2018-10-30,15.0600004196167
2018-10-31,15.109999656677246
2018-11-01,15.050000190734863
2018-11-02,15.3100004196167
2018-11-05,15.479999542236328
2018-11-06,15.5600004196167
2018-11-07,16.079999923706055
2018-11-08,15.819999694824219
2018-11-09,15.800000190734863
2018-11-12,15.329999923706055
2018-11-13,15.59000015258789
2018-11-14,15.40999984741211
2018-11-15,15.619999885559082
2018-11-16,15.65999984741211
2018-11-19,15.510000228881836
2018-11-20,15.649999618530273
2018-11-21,15.65999984741211
2018-11-23,15.760000228881836
2018-11-26,15.569999694824219
2018-11-27,15.59000015258789
2018-11-28,15.829999923706055
2018-11-29,15.479999542236328
2018-11-30,15.220000267028809
2018-12-03,15.600000381469727
2018-12-04,15.359999656677246
2018-12-06,15.430000305175781
2018-12-07,15.350000381469727
2018-12-10,15.460000038146973
2018-12-11,15.300000190734863
2018-12-12,15.199999809265137
2018-12-13,15.079999923706055
2018-12-14,15.050000190734863
2018-12-17,15.050000190734863
2018-12-18,15.069999694824219
2018-12-19,15.229999542236328
2018-12-20,15.100000381469727
2018-12-21,15.170000076293945
2018-12-24,15.050000190734863
2018-12-26,15.149999618530273
2018-12-27,15.140000343322754
2018-12-28,15.550000190734863
2018-12-31,15.470000267028809
2019-01-02,15.369999885559082
2019-01-03,15.130000114440918
2019-01-04,15.680000305175781
2019-01-07,15.489999771118164
2019-01-08,15.960000038146973
2019-01-09,15.819999694824219
2019-01-10,15.680000305175781
2019-01-11,15.729999542236328
2019-01-14,15.319999694824219
2019-01-15,15.729999542236328
2019-01-16,15.699999809265137
2019-01-17,15.699999809265137
2019-01-18,15.779999732971191
2019-01-22,15.550000190734863
2019-01-23,15.800000190734863
2019-01-24,15.40999984741211
2019-01-25,15.529999732971191
2019-01-28,15.350000381469727
2019-01-29,15.380000114440918
