,CHRW
2017-04-26,72.80999755859375
2017-04-27,72.80999755859375
2017-04-28,72.69999694824219
2017-05-01,72.55000305175781
2017-05-02,72.72000122070312
2017-05-03,72.77999877929688
2017-05-04,72.55999755859375
2017-05-05,73.3499984741211
2017-05-08,71.45999908447266
2017-05-09,70.86000061035156
2017-05-10,70.16999816894531
2017-05-11,69.77999877929688
2017-05-12,69.3499984741211
2017-05-15,69.47000122070312
2017-05-16,69.5999984741211
2017-05-17,67.83999633789062
2017-05-18,68.05999755859375
2017-05-19,67.36000061035156
2017-05-22,68.08000183105469
2017-05-23,68.33999633789062
2017-05-24,68.37999725341797
2017-05-25,67.91000366210938
2017-05-26,67.04000091552734
2017-05-30,67.2699966430664
2017-05-31,67.01000213623047
2017-06-01,67.58000183105469
2017-06-02,67.62000274658203
2017-06-05,67.26000213623047
2017-06-06,67.12000274658203
2017-06-07,67.2300033569336
2017-06-08,66.97000122070312
2017-06-09,67.86000061035156
2017-06-12,68.81999969482422
2017-06-13,69.08999633789062
2017-06-14,67.83999633789062
2017-06-15,69.44999694824219
2017-06-16,70.04000091552734
2017-06-19,70.0999984741211
2017-06-20,68.4000015258789
2017-06-21,67.16999816894531
2017-06-22,67.30000305175781
2017-06-23,66.98999786376953
2017-06-26,67.58000183105469
2017-06-27,67.33000183105469
2017-06-28,67.33000183105469
2017-06-29,67.55000305175781
2017-06-30,68.68000030517578
2017-07-03,70.08000183105469
2017-07-05,68.76000213623047
2017-07-06,67.68000030517578
2017-07-07,67.97000122070312
2017-07-10,68.2300033569336
2017-07-11,68.5999984741211
2017-07-12,68.87000274658203
2017-07-13,68.76000213623047
2017-07-14,69.45999908447266
2017-07-17,68.88999938964844
2017-07-18,69.5
2017-07-19,68.69000244140625
2017-07-20,65.01000213623047
2017-07-21,65.55999755859375
2017-07-24,65.62000274658203
2017-07-25,65.93000030517578
2017-07-26,65.91000366210938
2017-07-27,65.45999908447266
2017-07-28,65.25
2017-07-31,65.61000061035156
2017-08-01,64.9800033569336
2017-08-02,65.61000061035156
2017-08-03,65.69999694824219
2017-08-04,67.22000122070312
2017-08-07,66.54000091552734
2017-08-08,66.75
2017-08-09,66.12999725341797
2017-08-10,66.11000061035156
2017-08-11,65.62999725341797
2017-08-14,67.13999938964844
2017-08-15,68.0199966430664
2017-08-16,68.01000213623047
2017-08-17,66.88999938964844
2017-08-18,66.77999877929688
2017-08-21,66.86000061035156
2017-08-22,67.0999984741211
2017-08-23,67.08999633789062
2017-08-24,66.87000274658203
2017-08-25,69.06999969482422
2017-08-28,71.05000305175781
2017-08-29,71.56999969482422
2017-08-30,73.05999755859375
2017-08-31,70.62999725341797
2017-09-01,70.16999816894531
2017-09-05,71.79000091552734
2017-09-06,72.7699966430664
2017-09-07,73.2699966430664
2017-09-08,73.73999786376953
2017-09-11,72.83000183105469
2017-09-12,72.79000091552734
2017-09-13,72.27999877929688
2017-09-14,70.7699966430664
2017-09-15,71.44999694824219
2017-09-18,72.25
2017-09-19,72.5999984741211
2017-09-20,72.79000091552734
2017-09-21,73.0
2017-09-22,73.12999725341797
2017-09-25,73.91999816894531
2017-09-26,74.88999938964844
2017-09-27,75.68000030517578
2017-09-28,75.4800033569336
2017-09-29,76.0999984741211
2017-10-02,77.30000305175781
2017-10-03,76.12999725341797
2017-10-04,75.0199966430664
2017-10-05,76.05000305175781
2017-10-06,76.5199966430664
2017-10-09,75.44999694824219
2017-10-10,77.08999633789062
2017-10-11,76.69999694824219
2017-10-12,77.18000030517578
2017-10-13,77.26000213623047
2017-10-16,77.33000183105469
2017-10-17,76.0199966430664
2017-10-18,77.33999633789062
2017-10-19,77.9800033569336
2017-10-20,78.30000305175781
2017-10-23,78.43000030517578
2017-10-24,78.83000183105469
2017-10-25,78.5999984741211
2017-10-26,79.58999633789062
2017-10-27,79.81999969482422
2017-10-30,78.3499984741211
2017-10-31,78.52999877929688
2017-11-01,79.33000183105469
2017-11-02,79.55000305175781
2017-11-03,79.44000244140625
2017-11-06,79.08000183105469
2017-11-07,80.5
2017-11-08,80.62999725341797
2017-11-09,80.68000030517578
2017-11-10,80.33000183105469
2017-11-13,80.36000061035156
2017-11-14,80.37000274658203
2017-11-15,79.94999694824219
2017-11-16,80.4000015258789
2017-11-17,78.44000244140625
2017-11-20,78.43000030517578
2017-11-21,78.79000091552734
2017-11-22,79.23999786376953
2017-11-24,79.66999816894531
2017-11-27,79.54000091552734
2017-11-28,81.52999877929688
2017-11-29,84.48999786376953
2017-11-30,86.6500015258789
2017-12-01,86.54000091552734
2017-12-04,86.76000213623047
2017-12-05,85.91999816894531
2017-12-06,87.1500015258789
2017-12-07,87.41999816894531
2017-12-08,88.37999725341797
2017-12-11,87.97000122070312
2017-12-12,88.0
2017-12-13,87.7699966430664
2017-12-14,85.79000091552734
2017-12-15,86.20999908447266
2017-12-18,87.16000366210938
2017-12-19,86.62999725341797
2017-12-20,86.75
2017-12-21,87.12999725341797
2017-12-22,88.69999694824219
2017-12-26,88.79000091552734
2017-12-27,89.5
2017-12-28,89.45999908447266
2017-12-29,89.08999633789062
2018-01-02,89.73999786376953
2018-01-03,89.48999786376953
2018-01-04,89.72000122070312
2018-01-05,89.56999969482422
2018-01-08,90.77999877929688
2018-01-09,91.45999908447266
2018-01-10,91.44000244140625
2018-01-11,93.91999816894531
2018-01-12,94.27999877929688
2018-01-16,92.97000122070312
2018-01-17,92.9800033569336
2018-01-18,93.68000030517578
2018-01-19,95.16000366210938
2018-01-22,95.43000030517578
2018-01-23,94.9000015258789
2018-01-24,96.18000030517578
2018-01-25,96.52999877929688
2018-01-26,96.7300033569336
2018-01-29,96.30999755859375
2018-01-30,94.93000030517578
2018-01-31,91.45999908447266
2018-02-01,91.9800033569336
2018-02-02,91.79000091552734
2018-02-05,90.33000183105469
2018-02-06,90.7699966430664
2018-02-07,92.56999969482422
2018-02-08,90.47000122070312
2018-02-09,89.3499984741211
2018-02-12,91.18000030517578
2018-02-13,92.72000122070312
2018-02-14,92.43000030517578
2018-02-15,92.94999694824219
2018-02-16,92.62000274658203
2018-02-20,89.97000122070312
2018-02-21,90.18000030517578
2018-02-22,90.08999633789062
2018-02-23,92.62999725341797
2018-02-26,94.62999725341797
2018-02-27,93.47000122070312
2018-02-28,93.36000061035156
2018-03-01,89.69999694824219
2018-03-02,89.51000213623047
2018-03-05,89.77999877929688
2018-03-06,89.98999786376953
2018-03-07,90.01000213623047
2018-03-08,89.5999984741211
2018-03-09,91.73999786376953
2018-03-12,91.02999877929688
2018-03-13,91.70999908447266
2018-03-14,89.73999786376953
2018-03-15,90.27999877929688
2018-03-16,92.13999938964844
2018-03-19,92.62999725341797
2018-03-20,93.06999969482422
2018-03-21,93.62000274658203
2018-03-22,92.66000366210938
2018-03-23,90.86000061035156
2018-03-26,92.76000213623047
2018-03-27,91.55999755859375
2018-03-28,91.69000244140625
2018-03-29,93.70999908447266
2018-04-02,92.2300033569336
2018-04-03,93.62999725341797
2018-04-04,94.36000061035156
2018-04-05,93.29000091552734
2018-04-06,90.4800033569336
2018-04-09,91.56999969482422
2018-04-10,94.12000274658203
2018-04-11,93.94999694824219
2018-04-12,95.41000366210938
2018-04-13,94.2699966430664
2018-04-16,97.62000274658203
2018-04-17,96.02999877929688
2018-04-18,94.94000244140625
2018-04-19,94.29000091552734
2018-04-20,93.68000030517578
2018-04-23,93.70999908447266
2018-04-24,92.36000061035156
2018-04-25,92.58999633789062
2018-04-26,91.31999969482422
2018-04-27,92.0
2018-04-30,92.02999877929688
2018-05-01,90.6500015258789
2018-05-02,82.9000015258789
2018-05-03,82.5999984741211
2018-05-04,82.54000091552734
2018-05-07,82.43000030517578
2018-05-08,83.93000030517578
2018-05-09,83.48999786376953
2018-05-10,84.58000183105469
2018-05-11,86.44000244140625
2018-05-14,85.68000030517578
2018-05-15,85.18000030517578
2018-05-16,85.73999786376953
2018-05-17,87.55999755859375
2018-05-18,88.5
2018-05-21,89.91000366210938
2018-05-22,88.3499984741211
2018-05-23,87.44000244140625
2018-05-24,88.0
2018-05-25,88.2300033569336
2018-05-29,87.93000030517578
2018-05-30,89.43000030517578
2018-05-31,87.0
2018-06-01,87.5199966430664
2018-06-04,87.95999908447266
2018-06-05,87.83999633789062
2018-06-06,87.80000305175781
2018-06-07,87.98999786376953
2018-06-08,88.31999969482422
2018-06-11,88.68000030517578
2018-06-12,90.83000183105469
2018-06-13,90.79000091552734
2018-06-14,90.43000030517578
2018-06-15,90.08999633789062
2018-06-18,90.62999725341797
2018-06-19,89.9800033569336
2018-06-20,90.2699966430664
2018-06-21,89.79000091552734
2018-06-22,88.61000061035156
2018-06-25,85.58999633789062
2018-06-26,84.88999938964844
2018-06-27,83.72000122070312
2018-06-28,83.52999877929688
2018-06-29,83.66000366210938
2018-07-02,85.62000274658203
2018-07-03,84.98999786376953
2018-07-05,84.4000015258789
2018-07-06,84.45999908447266
2018-07-09,85.86000061035156
2018-07-10,85.87999725341797
2018-07-11,85.83999633789062
2018-07-12,85.83000183105469
2018-07-13,86.73999786376953
2018-07-16,87.30000305175781
2018-07-17,87.69999694824219
2018-07-18,88.83999633789062
2018-07-19,89.58999633789062
2018-07-20,90.31999969482422
2018-07-23,89.63999938964844
2018-07-24,89.9800033569336
2018-07-25,91.75
2018-07-26,91.8499984741211
2018-07-27,91.44999694824219
2018-07-30,90.47000122070312
2018-07-31,92.2300033569336
2018-08-01,95.37999725341797
2018-08-02,95.43000030517578
2018-08-03,95.79000091552734
2018-08-06,96.22000122070312
2018-08-07,96.31999969482422
2018-08-08,96.06999969482422
2018-08-09,94.75
2018-08-10,94.9000015258789
2018-08-13,93.94000244140625
2018-08-14,93.97000122070312
2018-08-15,94.56999969482422
2018-08-16,96.4000015258789
2018-08-17,97.13999938964844
2018-08-20,97.37000274658203
2018-08-21,97.20999908447266
2018-08-22,97.2699966430664
2018-08-23,96.4000015258789
2018-08-24,96.5
2018-08-27,96.80999755859375
2018-08-28,96.31999969482422
2018-08-29,96.06999969482422
2018-08-30,95.58000183105469
2018-08-31,96.08000183105469
2018-09-04,96.08999633789062
2018-09-05,96.56999969482422
2018-09-06,97.19999694824219
2018-09-07,96.44000244140625
2018-09-10,100.18000030517578
2018-09-11,99.66000366210938
2018-09-12,99.11000061035156
2018-09-13,98.52999877929688
2018-09-14,100.08999633789062
2018-09-17,96.70999908447266
2018-09-18,97.19000244140625
2018-09-19,96.86000061035156
2018-09-20,96.36000061035156
2018-09-21,97.56999969482422
2018-09-24,96.36000061035156
2018-09-25,96.19000244140625
2018-09-26,97.2300033569336
2018-09-27,97.38999938964844
2018-09-28,97.91999816894531
2018-10-01,97.83999633789062
2018-10-02,97.05000305175781
2018-10-03,97.93000030517578
2018-10-04,97.54000091552734
2018-10-05,97.27999877929688
2018-10-08,97.76000213623047
2018-10-09,96.25
2018-10-10,92.55000305175781
2018-10-11,91.11000061035156
2018-10-12,91.68000030517578
2018-10-15,93.01000213623047
2018-10-16,94.19999694824219
2018-10-17,93.68000030517578
2018-10-18,93.33999633789062
2018-10-19,90.86000061035156
2018-10-22,91.63999938964844
2018-10-23,88.4000015258789
2018-10-24,86.29000091552734
2018-10-25,87.41000366210938
2018-10-26,86.19000244140625
2018-10-29,87.05999755859375
2018-10-30,88.29000091552734
2018-10-31,89.02999877929688
2018-11-01,90.9000015258789
2018-11-02,88.69999694824219
2018-11-05,88.12999725341797
2018-11-06,88.83000183105469
2018-11-07,90.87000274658203
2018-11-08,91.37000274658203
2018-11-09,89.61000061035156
2018-11-12,88.1500015258789
2018-11-13,88.19000244140625
2018-11-14,90.0
2018-11-15,91.26000213623047
2018-11-16,90.80000305175781
2018-11-19,90.56999969482422
2018-11-20,88.04000091552734
2018-11-21,89.23999786376953
2018-11-23,89.2300033569336
2018-11-26,90.69999694824219
2018-11-27,91.02999877929688
2018-11-28,91.88999938964844
2018-11-29,91.75
2018-11-30,92.33000183105469
2018-12-03,91.47000122070312
2018-12-04,88.87000274658203
2018-12-06,90.05000305175781
2018-12-07,87.69000244140625
2018-12-10,87.81999969482422
2018-12-11,88.06999969482422
2018-12-12,88.12000274658203
2018-12-13,84.83000183105469
2018-12-14,84.6500015258789
2018-12-17,84.83999633789062
2018-12-18,84.9800033569336
2018-12-19,83.87999725341797
2018-12-20,82.58999633789062
2018-12-21,80.87000274658203
2018-12-24,79.05999755859375
2018-12-26,82.22000122070312
2018-12-27,83.33000183105469
2018-12-28,83.20999908447266
2018-12-31,84.08999633789062
2019-01-02,82.9800033569336
2019-01-03,79.91999816894531
2019-01-04,82.69000244140625
2019-01-07,83.08999633789062
2019-01-08,83.76000213623047
2019-01-09,84.72000122070312
2019-01-10,85.44000244140625
2019-01-11,85.62999725341797
2019-01-14,85.8499984741211
2019-01-15,85.2300033569336
2019-01-16,85.0199966430664
2019-01-17,86.04000091552734
2019-01-18,88.66999816894531
2019-01-22,86.94999694824219
2019-01-23,86.9800033569336
2019-01-24,86.54000091552734
2019-01-25,87.05000305175781
2019-01-28,86.7699966430664
2019-01-29,86.61000061035156
2019-01-30,86.7300033569336
2019-01-31,86.7699966430664
2019-02-01,87.72000122070312
2019-02-04,88.62000274658203
2019-02-05,89.72000122070312
2019-02-06,90.79000091552734
2019-02-07,90.36000061035156
2019-02-08,90.36000061035156
2019-02-11,90.08999633789062
2019-02-12,91.01000213623047
2019-02-13,90.9000015258789
2019-02-14,90.69999694824219
2019-02-15,91.44999694824219
2019-02-19,91.94999694824219
2019-02-20,92.0199966430664
2019-02-21,92.18000030517578
2019-02-22,91.94000244140625
2019-02-25,91.02999877929688
2019-02-26,91.11000061035156
2019-02-27,90.06999969482422
2019-02-28,90.37999725341797
2019-03-01,90.19999694824219
2019-03-04,88.73999786376953
2019-03-05,88.83000183105469
2019-03-06,87.98999786376953
2019-03-07,87.47000122070312
2019-03-08,87.44000244140625
2019-03-11,88.87000274658203
2019-03-12,88.75
2019-03-13,89.08000183105469
2019-03-14,89.33999633789062
2019-03-15,89.0
2019-03-18,90.08999633789062
2019-03-19,88.30999755859375
2019-03-20,86.63999938964844
2019-03-21,87.27999877929688
2019-03-22,84.68000030517578
2019-03-25,83.43000030517578
2019-03-26,85.54000091552734
2019-03-27,85.81999969482422
2019-03-28,86.27999877929688
2019-03-29,86.98999786376953
2019-04-01,88.30000305175781
2019-04-02,88.48999786376953
2019-04-03,88.69999694824219
2019-04-04,89.2300033569336
2019-04-05,89.45999908447266
2019-04-08,89.62000274658203
2019-04-09,89.2300033569336
2019-04-10,88.33000183105469
2019-04-11,89.66999816894531
2019-04-12,90.79000091552734
2019-04-15,90.87999725341797
2019-04-16,89.5199966430664
2019-04-17,89.47000122070312
2019-04-18,89.98999786376953
2019-04-22,90.16000366210938
2019-04-23,90.7300033569336
2019-04-24,91.41999816894531
2019-04-25,88.58000183105469
2019-04-26,87.76000213623047
2019-04-29,81.11000061035156
2019-04-30,81.0
2019-05-01,80.7300033569336
2019-05-02,83.41999816894531
2019-05-03,83.9000015258789
2019-05-06,83.20999908447266
2019-05-07,82.55000305175781
2019-05-08,83.26000213623047
2019-05-09,82.68000030517578
2019-05-10,81.7300033569336
2019-05-13,80.05000305175781
2019-05-14,81.38999938964844
2019-05-15,81.86000061035156
2019-05-16,82.91000366210938
2019-05-17,82.22000122070312
2019-05-20,81.79000091552734
2019-05-21,81.88999938964844
2019-05-22,81.18000030517578
2019-05-23,80.73999786376953
2019-05-24,79.72000122070312
2019-05-28,79.01000213623047
2019-05-29,79.69000244140625
2019-05-30,78.79000091552734
2019-05-31,79.62999725341797
2019-06-03,79.80000305175781
2019-06-04,80.23999786376953
2019-06-05,81.0
2019-06-06,79.55999755859375
2019-06-07,79.69000244140625
2019-06-10,80.19999694824219
2019-06-11,80.41000366210938
2019-06-12,82.22000122070312
2019-06-13,83.56999969482422
2019-06-14,83.69999694824219
2019-06-17,82.29000091552734
2019-06-18,83.5
2019-06-19,83.37000274658203
2019-06-20,84.0
2019-06-21,83.02999877929688
2019-06-24,82.87000274658203
2019-06-25,82.73999786376953
2019-06-26,83.31999969482422
2019-06-27,84.16999816894531
2019-06-28,84.3499984741211
2019-07-01,84.30999755859375
2019-07-02,83.62999725341797
2019-07-03,85.04000091552734
2019-07-05,84.9000015258789
2019-07-08,83.91999816894531
2019-07-09,83.19000244140625
2019-07-10,82.19000244140625
2019-07-11,82.83999633789062
2019-07-12,85.05999755859375
2019-07-15,84.51000213623047
2019-07-16,84.94999694824219
2019-07-17,82.25
2019-07-18,82.45999908447266
2019-07-19,83.6500015258789
2019-07-22,83.22000122070312
2019-07-23,83.41000366210938
2019-07-24,85.88999938964844
2019-07-25,84.06999969482422
2019-07-26,85.12000274658203
2019-07-29,85.05999755859375
2019-07-30,84.7699966430664
2019-07-31,83.7300033569336
2019-08-01,81.0
2019-08-02,81.66000366210938
2019-08-05,81.16000366210938
2019-08-06,81.33000183105469
2019-08-07,83.5
2019-08-08,86.05999755859375
2019-08-09,84.4800033569336
2019-08-12,84.43000030517578
2019-08-13,84.62999725341797
2019-08-14,82.38999938964844
2019-08-15,82.9000015258789
2019-08-16,83.81999969482422
2019-08-19,84.30999755859375
2019-08-20,84.16999816894531
2019-08-21,84.26000213623047
2019-08-22,83.72000122070312
2019-08-23,82.2300033569336
2019-08-26,83.08999633789062
2019-08-27,82.33000183105469
2019-08-28,83.16999816894531
2019-08-29,84.12000274658203
2019-08-30,84.48999786376953
2019-09-03,82.05000305175781
2019-09-04,82.76000213623047
2019-09-05,83.94000244140625
2019-09-06,83.27999877929688
2019-09-09,83.29000091552734
2019-09-10,86.69999694824219
2019-09-11,89.06999969482422
2019-09-12,86.44999694824219
2019-09-13,87.0999984741211
2019-09-16,85.29000091552734
2019-09-17,86.25
2019-09-18,86.79000091552734
2019-09-19,85.5999984741211
2019-09-20,84.5
2019-09-23,83.88999938964844
2019-09-24,83.18000030517578
2019-09-25,84.86000061035156
2019-09-26,84.08999633789062
2019-09-27,83.79000091552734
2019-09-30,84.77999877929688
2019-10-01,83.56999969482422
2019-10-02,82.19999694824219
2019-10-03,82.0999984741211
2019-10-04,83.29000091552734
2019-10-07,83.43000030517578
2019-10-08,82.1500015258789
2019-10-09,83.0199966430664
2019-10-10,84.33000183105469
2019-10-11,85.25
2019-10-14,85.31999969482422
2019-10-15,85.29000091552734
2019-10-16,86.0
2019-10-17,86.66000366210938
2019-10-18,86.55999755859375
2019-10-21,86.80999755859375
2019-10-22,88.8499984741211
2019-10-23,89.04000091552734
2019-10-24,87.68000030517578
2019-10-25,90.11000061035156
2019-10-28,90.33000183105469
2019-10-29,90.5199966430664
2019-10-30,77.08000183105469
2019-10-31,75.63999938964844
2019-11-01,74.69999694824219
2019-11-04,75.52999877929688
2019-11-05,76.33999633789062
2019-11-06,78.61000061035156
2019-11-07,79.13999938964844
2019-11-08,78.05999755859375
2019-11-11,76.86000061035156
2019-11-12,75.5
2019-11-13,74.62999725341797
2019-11-14,74.66999816894531
2019-11-15,74.72000122070312
2019-11-18,75.19999694824219
2019-11-19,75.9000015258789
2019-11-20,75.55999755859375
2019-11-21,74.5999984741211
2019-11-22,75.58999633789062
2019-11-25,76.20999908447266
2019-11-26,77.05000305175781
2019-11-27,77.75
2019-11-29,76.8499984741211
2019-12-02,77.75
2019-12-03,76.0199966430664
2019-12-04,76.38999938964844
2019-12-05,76.30999755859375
2019-12-06,76.0199966430664
2019-12-09,76.2699966430664
2019-12-10,75.80000305175781
2019-12-11,75.88999938964844
2019-12-12,77.9800033569336
2019-12-13,76.55000305175781
2019-12-16,77.05000305175781
2019-12-17,77.7699966430664
2019-12-18,77.75
2019-12-19,76.7300033569336
2019-12-20,76.80000305175781
2019-12-23,76.80999755859375
2019-12-24,77.54000091552734
2019-12-26,77.91000366210938
2019-12-27,77.93000030517578
2019-12-30,77.54000091552734
2019-12-31,78.19999694824219
2020-01-02,77.83000183105469
2020-01-03,77.73999786376953
2020-01-06,76.51000213623047
2020-01-07,78.31999969482422
2020-01-08,78.80000305175781
2020-01-09,79.43000030517578
2020-01-10,80.12000274658203
2020-01-13,80.45999908447266
2020-01-14,81.75
2020-01-15,83.5
2020-01-16,84.0999984741211
2020-01-17,80.73999786376953
2020-01-21,80.19999694824219
2020-01-22,80.30999755859375
2020-01-23,79.80000305175781
2020-01-24,79.62000274658203
2020-01-27,78.47000122070312
2020-01-28,77.87999725341797
2020-01-29,73.41000366210938
2020-01-30,72.63999938964844
2020-01-31,72.22000122070312
2020-02-03,72.01000213623047
2020-02-04,72.2300033569336
2020-02-05,72.73999786376953
2020-02-06,73.58000183105469
2020-02-07,74.37999725341797
2020-02-10,72.91999816894531
2020-02-11,72.72000122070312
2020-02-12,73.31999969482422
2020-02-13,72.12999725341797
2020-02-14,72.01000213623047
2020-02-18,72.44999694824219
2020-02-19,73.4800033569336
2020-02-20,74.81999969482422
2020-02-21,74.55000305175781
2020-02-24,72.13999938964844
2020-02-25,71.8499984741211
2020-02-26,71.66000366210938
2020-02-27,69.87000274658203
2020-02-28,68.9000015258789
2020-03-02,70.08999633789062
2020-03-03,68.2699966430664
2020-03-04,70.79000091552734
2020-03-05,66.37999725341797
2020-03-06,66.08000183105469
2020-03-09,62.66999816894531
2020-03-10,64.77999877929688
2020-03-11,64.11000061035156
2020-03-12,60.11000061035156
2020-03-13,62.369998931884766
2020-03-16,61.060001373291016
2020-03-17,64.5999984741211
2020-03-18,64.8499984741211
2020-03-19,64.05999755859375
2020-03-20,63.90999984741211
2020-03-23,63.2400016784668
2020-03-24,63.54999923706055
2020-03-25,62.290000915527344
2020-03-26,65.88999938964844
2020-03-27,62.5099983215332
2020-03-30,65.19000244140625
2020-03-31,66.19999694824219
2020-04-01,66.56999969482422
2020-04-02,68.91999816894531
2020-04-03,68.1500015258789
2020-04-06,72.38999938964844
2020-04-07,71.83999633789062
2020-04-08,72.81999969482422
2020-04-09,73.22000122070312
2020-04-13,71.2699966430664
2020-04-14,70.98999786376953
2020-04-15,70.91999816894531
2020-04-16,74.22000122070312
2020-04-17,74.2300033569336
2020-04-20,72.31999969482422
2020-04-21,70.95999908447266
2020-04-22,71.58000183105469
2020-04-23,70.4800033569336
2020-04-24,72.27999877929688
2020-04-27,74.04000091552734
2020-04-28,74.01000213623047
2020-04-29,71.26000213623047
2020-04-30,70.9000015258789
2020-05-01,70.83000183105469
2020-05-04,69.94000244140625
2020-05-05,71.12999725341797
2020-05-06,70.43000030517578
2020-05-07,71.94999694824219
2020-05-08,73.80000305175781
2020-05-11,74.4000015258789
2020-05-12,72.72000122070312
2020-05-13,71.79000091552734
2020-05-14,72.18000030517578
2020-05-15,72.5
2020-05-18,77.83999633789062
2020-05-19,75.95999908447266
2020-05-20,77.62000274658203
2020-05-21,77.9000015258789
2020-05-22,77.86000061035156
2020-05-26,78.25
2020-05-27,80.16000366210938
2020-05-28,80.86000061035156
2020-05-29,81.12999725341797
2020-06-01,80.66000366210938
2020-06-02,82.18000030517578
2020-06-03,83.80999755859375
2020-06-04,82.30000305175781
2020-06-05,83.05999755859375
2020-06-08,85.0999984741211
2020-06-09,83.08999633789062
2020-06-10,82.19999694824219
2020-06-11,78.7699966430664
2020-06-12,77.7300033569336
2020-06-15,78.12999725341797
2020-06-16,78.08999633789062
2020-06-17,78.63999938964844
2020-06-18,77.86000061035156
2020-06-19,77.75
2020-06-22,77.04000091552734
2020-06-23,77.30999755859375
2020-06-24,78.54000091552734
2020-06-25,77.31999969482422
2020-06-26,76.66000366210938
2020-06-29,77.76000213623047
2020-06-30,79.05999755859375
2020-07-01,79.08999633789062
2020-07-02,79.18000030517578
2020-07-06,80.20999908447266
2020-07-07,80.19999694824219
2020-07-08,80.5
2020-07-09,80.87000274658203
2020-07-10,82.20999908447266
2020-07-13,82.05999755859375
2020-07-14,83.79000091552734
2020-07-15,84.91000366210938
2020-07-16,85.91000366210938
2020-07-17,86.27999877929688
2020-07-20,85.30000305175781
2020-07-21,85.58000183105469
2020-07-22,85.19999694824219
2020-07-23,85.2300033569336
2020-07-24,86.06999969482422
2020-07-27,87.69999694824219
2020-07-28,87.1500015258789
2020-07-29,95.27999877929688
2020-07-30,93.55999755859375
2020-07-31,93.72000122070312
2020-08-03,93.54000091552734
2020-08-04,95.45999908447266
2020-08-05,95.51000213623047
2020-08-06,95.16000366210938
2020-08-07,95.79000091552734
2020-08-10,96.63999938964844
2020-08-11,95.30000305175781
2020-08-12,95.68000030517578
2020-08-13,95.12000274658203
2020-08-14,95.08000183105469
2020-08-17,95.27999877929688
2020-08-18,94.95999908447266
2020-08-19,95.43000030517578
2020-08-20,96.52999877929688
2020-08-21,96.48999786376953
2020-08-24,96.9800033569336
2020-08-25,96.55000305175781
2020-08-26,97.27999877929688
2020-08-27,98.26000213623047
2020-08-28,98.7300033569336
2020-08-31,98.30000305175781
2020-09-01,99.22000122070312
2020-09-02,99.66999816894531
2020-09-03,97.61000061035156
2020-09-04,97.9000015258789
2020-09-08,95.72000122070312
2020-09-09,99.01000213623047
2020-09-10,98.55000305175781
2020-09-11,98.66000366210938
2020-09-14,100.70999908447266
2020-09-15,104.05999755859375
2020-09-16,103.48999786376953
2020-09-17,103.56999969482422
2020-09-18,103.12999725341797
2020-09-21,101.94999694824219
2020-09-22,102.55999755859375
2020-09-23,101.16999816894531
2020-09-24,101.80000305175781
2020-09-25,102.36000061035156
2020-09-28,103.25
2020-09-29,103.69999694824219
2020-09-30,102.19000244140625
2020-10-01,101.22000122070312
2020-10-02,100.87000274658203
2020-10-05,104.0
2020-10-06,103.58999633789062
2020-10-07,106.16000366210938
2020-10-08,106.13999938964844
2020-10-09,105.44999694824219
2020-10-12,105.0199966430664
2020-10-13,104.61000061035156
2020-10-14,104.81999969482422
2020-10-15,105.12000274658203
2020-10-16,100.2300033569336
2020-10-19,100.0
2020-10-20,100.51000213623047
2020-10-21,100.7699966430664
2020-10-22,99.58000183105469
2020-10-23,100.54000091552734
2020-10-26,99.58999633789062
2020-10-27,100.02999877929688
2020-10-28,88.58000183105469
2020-10-29,90.08000183105469
2020-10-30,88.43000030517578
2020-11-02,87.33999633789062
2020-11-03,89.22000122070312
2020-11-04,88.11000061035156
2020-11-05,88.80000305175781
2020-11-06,90.62000274658203
2020-11-09,93.91999816894531
2020-11-10,93.88999938964844
2020-11-11,93.33000183105469
2020-11-12,90.54000091552734
2020-11-13,91.97000122070312
2020-11-16,92.91999816894531
2020-11-17,93.55000305175781
2020-11-18,92.87999725341797
2020-11-19,93.7699966430664
2020-11-20,92.58999633789062
2020-11-23,92.16999816894531
2020-11-24,94.41999816894531
2020-11-25,93.02999877929688
2020-11-27,92.72000122070312
2020-11-30,93.97000122070312
2020-12-01,93.83000183105469
2020-12-02,92.30000305175781
2020-12-03,92.52999877929688
2020-12-04,92.93000030517578
2020-12-07,93.22000122070312
2020-12-08,94.27999877929688
2020-12-09,95.08000183105469
2020-12-10,92.72000122070312
2020-12-11,93.16999816894531
2020-12-14,91.77999877929688
2020-12-15,90.25
2020-12-16,91.44000244140625
2020-12-17,92.29000091552734
2020-12-18,92.5999984741211
2020-12-21,93.4800033569336
2020-12-22,94.38999938964844
2020-12-23,93.79000091552734
2020-12-24,94.66000366210938
2020-12-28,94.66999816894531
2020-12-29,93.72000122070312
2020-12-30,93.04000091552734
2020-12-31,93.87000274658203
2021-01-04,92.37000274658203
2021-01-05,91.5
2021-01-06,95.23999786376953
2021-01-07,96.16000366210938
2021-01-08,97.36000061035156
2021-01-11,96.52999877929688
2021-01-12,97.9000015258789
2021-01-13,95.70999908447266
2021-01-14,97.37000274658203
2021-01-15,95.20999908447266
2021-01-19,96.44000244140625
2021-01-20,98.80000305175781
2021-01-21,97.94999694824219
2021-01-22,97.80000305175781
2021-01-25,99.31999969482422
2021-01-26,97.5
