,BPOPM
2020-10-02,26.389999389648438
2020-10-05,26.5
2020-10-06,26.899999618530273
2020-10-07,26.799999237060547
2020-10-08,26.989999771118164
2020-10-09,26.6299991607666
2020-10-12,26.649999618530273
2020-10-13,26.770000457763672
2020-10-14,26.729999542236328
2020-10-15,26.989999771118164
2020-10-16,26.270000457763672
2020-10-19,25.809999465942383
2020-10-20,26.010000228881836
2020-10-21,25.75
2020-10-22,25.75
2020-10-23,25.770000457763672
2020-10-26,25.59000015258789
2020-10-27,25.389999389648438
2020-10-28,25.170000076293945
2020-10-29,25.600000381469727
2020-10-30,25.6200008392334
2020-11-02,25.59000015258789
2020-11-03,25.549999237060547
2020-11-04,26.149999618530273
2020-11-05,25.989999771118164
2020-11-06,25.520000457763672
2020-11-09,25.829999923706055
2020-11-10,25.829999923706055
2020-11-11,25.8700008392334
2020-11-12,25.75
2020-11-13,25.979999542236328
2020-11-16,26.360000610351562
2020-11-17,26.209999084472656
2020-11-18,26.040000915527344
2020-11-19,25.75
2020-11-20,25.75
2020-11-23,25.610000610351562
2020-11-24,25.920000076293945
2020-11-25,25.75
2020-11-27,25.950000762939453
2020-11-30,25.90999984741211
2020-12-01,25.899999618530273
2020-12-02,25.530000686645508
2020-12-03,25.690000534057617
2020-12-04,25.75
2020-12-07,25.65999984741211
2020-12-08,25.579999923706055
2020-12-09,25.770000457763672
2020-12-10,25.700000762939453
2020-12-11,25.649999618530273
2020-12-14,25.700000762939453
2020-12-15,25.709999084472656
2020-12-16,25.84000015258789
2020-12-17,25.81999969482422
2020-12-18,25.649999618530273
2020-12-21,25.65999984741211
2020-12-22,25.270000457763672
2020-12-23,25.3799991607666
2020-12-24,25.420000076293945
2020-12-28,25.780000686645508
2020-12-29,25.420000076293945
2020-12-30,25.270000457763672
2020-12-31,25.18000030517578
2021-01-04,25.31999969482422
2021-01-05,25.450000762939453
2021-01-06,25.350000381469727
2021-01-07,25.450000762939453
2021-01-08,25.549999237060547
2021-01-11,25.450000762939453
2021-01-12,25.450000762939453
2021-01-13,25.649999618530273
2021-01-14,25.579999923706055
2021-01-15,25.549999237060547
2021-01-19,25.510000228881836
2021-01-20,25.579999923706055
2021-01-21,25.6200008392334
2021-01-22,25.479999542236328
2021-01-25,25.479999542236328
2021-01-26,25.43000030517578
2021-01-27,25.3700008392334
2021-01-28,25.350000381469727
2021-01-29,25.420000076293945
2021-02-01,25.520000457763672
2021-02-02,25.520000457763672
2021-02-03,25.3799991607666
2021-02-04,25.520000457763672
2021-02-05,25.3700008392334
2021-02-08,25.56999969482422
2021-02-09,25.530000686645508
2021-02-10,25.540000915527344
2021-02-11,25.239999771118164
2021-02-12,25.209999084472656
2021-02-16,25.190000534057617
2021-02-17,25.350000381469727
2021-02-18,25.299999237060547
2021-02-19,25.299999237060547
2021-02-22,25.299999237060547
2021-02-23,25.290000915527344
2021-02-24,25.350000381469727
2021-02-25,25.25
2021-02-26,25.420000076293945
2021-03-01,25.420000076293945
2021-03-02,25.40999984741211
2021-03-03,25.450000762939453
2021-03-04,25.440000534057617
2021-03-05,25.440000534057617
2021-03-08,25.440000534057617
2021-03-09,25.440000534057617
2021-03-10,25.440000534057617
2021-03-11,25.510000228881836
2021-03-12,25.399999618530273
2021-03-15,25.350000381469727
2021-03-16,25.450000762939453
2021-03-17,25.329999923706055
2021-03-18,25.299999237060547
2021-03-19,25.459999084472656
2021-03-22,25.5
2021-03-23,25.5
2021-03-24,25.780000686645508
2021-03-25,25.649999618530273
2021-03-26,25.649999618530273
2021-03-29,25.75
2021-03-30,25.75
2021-03-31,25.799999237060547
2021-04-01,26.020000457763672
2021-04-05,25.600000381469727
2021-04-06,25.5
2021-04-07,25.610000610351562
2021-04-08,25.600000381469727
2021-04-09,25.530000686645508
2021-04-12,25.690000534057617
2021-04-13,25.610000610351562
2021-04-14,25.510000228881836
2021-04-15,25.5
2021-04-16,25.530000686645508
2021-04-19,25.600000381469727
2021-04-20,25.600000381469727
2021-04-21,25.549999237060547
2021-04-22,25.540000915527344
2021-04-23,25.540000915527344
2021-04-26,25.510000228881836
2021-04-27,25.510000228881836
2021-04-28,25.649999618530273
2021-04-29,25.5
2021-04-30,25.690000534057617
2021-05-03,25.6299991607666
2021-05-04,25.649999618530273
2021-05-05,25.600000381469727
2021-05-06,25.549999237060547
2021-05-07,25.579999923706055
2021-05-10,25.579999923706055
2021-05-11,25.59000015258789
2021-05-12,25.56999969482422
2021-05-13,25.56999969482422
2021-05-14,25.450000762939453
