,CVLG
2019-01-15,20.950000762939453
2019-01-16,21.450000762939453
2019-01-17,21.889999389648438
2019-01-18,22.31999969482422
2019-01-22,22.229999542236328
2019-01-23,22.3799991607666
2019-01-24,23.5
2019-01-25,23.84000015258789
2019-01-28,23.670000076293945
2019-01-29,23.8700008392334
2019-01-30,24.190000534057617
2019-01-31,23.579999923706055
2019-02-01,23.299999237060547
2019-02-04,23.579999923706055
2019-02-05,23.770000457763672
2019-02-06,23.600000381469727
2019-02-07,23.639999389648438
2019-02-08,23.139999389648438
2019-02-11,23.18000030517578
2019-02-12,23.6299991607666
2019-02-13,23.84000015258789
2019-02-14,24.059999465942383
2019-02-15,24.280000686645508
2019-02-19,24.290000915527344
2019-02-20,24.450000762939453
2019-02-21,24.459999084472656
2019-02-22,24.639999389648438
2019-02-25,24.149999618530273
2019-02-26,23.739999771118164
2019-02-27,23.31999969482422
2019-02-28,22.809999465942383
2019-03-01,22.979999542236328
2019-03-04,22.610000610351562
2019-03-05,22.559999465942383
2019-03-06,22.469999313354492
2019-03-07,22.459999084472656
2019-03-08,22.399999618530273
2019-03-11,22.979999542236328
2019-03-12,22.690000534057617
2019-03-13,22.829999923706055
2019-03-14,22.329999923706055
2019-03-15,21.889999389648438
2019-03-18,21.399999618530273
2019-03-19,19.610000610351562
2019-03-20,19.790000915527344
2019-03-21,19.600000381469727
2019-03-22,18.8799991607666
2019-03-25,18.5
2019-03-26,18.920000076293945
2019-03-27,18.690000534057617
2019-03-28,19.040000915527344
2019-03-29,18.979999542236328
2019-04-01,20.040000915527344
2019-04-02,20.329999923706055
2019-04-03,20.209999084472656
2019-04-04,20.1200008392334
2019-04-05,20.329999923706055
2019-04-08,20.260000228881836
2019-04-09,19.989999771118164
2019-04-10,19.770000457763672
2019-04-11,19.59000015258789
2019-04-12,20.399999618530273
2019-04-15,19.940000534057617
2019-04-16,19.959999084472656
2019-04-17,20.360000610351562
2019-04-18,20.25
2019-04-22,20.65999984741211
2019-04-23,20.68000030517578
2019-04-24,20.6200008392334
2019-04-25,19.81999969482422
2019-04-26,19.1299991607666
2019-04-29,20.690000534057617
2019-04-30,19.530000686645508
2019-05-01,18.65999984741211
2019-05-02,18.850000381469727
2019-05-03,19.1200008392334
2019-05-06,19.100000381469727
2019-05-07,18.6299991607666
2019-05-08,18.360000610351562
2019-05-09,18.579999923706055
2019-05-10,18.40999984741211
2019-05-13,17.350000381469727
2019-05-14,17.719999313354492
2019-05-15,17.739999771118164
2019-05-16,17.809999465942383
2019-05-17,17.360000610351562
2019-05-20,17.270000457763672
2019-05-21,17.06999969482422
2019-05-22,16.799999237060547
2019-05-23,16.579999923706055
2019-05-24,16.5
2019-05-28,16.100000381469727
2019-05-29,15.609999656677246
2019-05-30,15.5600004196167
2019-05-31,15.020000457763672
2019-06-03,15.039999961853027
2019-06-04,15.949999809265137
2019-06-05,15.350000381469727
2019-06-06,14.890000343322754
2019-06-07,15.350000381469727
2019-06-10,15.729999542236328
2019-06-11,15.390000343322754
2019-06-12,15.210000038146973
2019-06-13,15.670000076293945
2019-06-14,15.319999694824219
2019-06-17,15.050000190734863
2019-06-18,14.970000267028809
2019-06-19,14.609999656677246
2019-06-20,14.25
2019-06-21,13.710000038146973
2019-06-24,13.470000267028809
2019-06-25,13.289999961853027
2019-06-26,13.3100004196167
2019-06-27,14.039999961853027
2019-06-28,14.710000038146973
2019-07-01,14.770000457763672
2019-07-02,14.140000343322754
2019-07-03,14.5
2019-07-05,14.649999618530273
2019-07-08,14.550000190734863
2019-07-09,14.390000343322754
2019-07-10,13.989999771118164
2019-07-11,13.489999771118164
2019-07-12,13.619999885559082
2019-07-15,14.5600004196167
2019-07-16,15.15999984741211
2019-07-17,14.649999618530273
2019-07-18,14.460000038146973
2019-07-19,14.760000228881836
2019-07-22,14.729999542236328
2019-07-23,14.649999618530273
2019-07-24,15.25
2019-07-25,15.579999923706055
2019-07-26,16.010000228881836
2019-07-29,16.270000457763672
2019-07-30,16.850000381469727
2019-07-31,16.850000381469727
2019-08-01,15.880000114440918
2019-08-02,15.579999923706055
2019-08-05,14.5600004196167
2019-08-06,14.899999618530273
2019-08-07,14.739999771118164
2019-08-08,15.260000228881836
2019-08-09,14.859999656677246
2019-08-12,14.369999885559082
2019-08-13,14.5
2019-08-14,14.199999809265137
2019-08-15,13.649999618530273
2019-08-16,14.119999885559082
2019-08-19,14.5600004196167
2019-08-20,14.539999961853027
2019-08-21,14.760000228881836
2019-08-22,14.699999809265137
2019-08-23,13.9399995803833
2019-08-26,14.100000381469727
2019-08-27,13.819999694824219
2019-08-28,14.079999923706055
2019-08-29,14.34000015258789
2019-08-30,14.380000114440918
2019-09-03,14.119999885559082
2019-09-04,14.399999618530273
2019-09-05,15.470000267028809
2019-09-06,15.369999885559082
2019-09-09,17.030000686645508
2019-09-10,18.1200008392334
2019-09-11,18.079999923706055
2019-09-12,18.299999237060547
2019-09-13,17.93000030517578
2019-09-16,17.81999969482422
2019-09-17,17.959999084472656
2019-09-18,17.68000030517578
2019-09-19,17.25
2019-09-20,16.940000534057617
2019-09-23,17.110000610351562
2019-09-24,16.739999771118164
2019-09-25,17.040000915527344
2019-09-26,16.760000228881836
2019-09-27,16.6299991607666
2019-09-30,16.440000534057617
2019-10-01,15.789999961853027
2019-10-02,15.0600004196167
2019-10-03,14.989999771118164
2019-10-04,15.069999694824219
2019-10-07,15.319999694824219
2019-10-08,14.970000267028809
2019-10-09,15.279999732971191
2019-10-10,15.0600004196167
2019-10-11,15.850000381469727
2019-10-14,15.270000457763672
2019-10-15,15.569999694824219
2019-10-16,15.960000038146973
2019-10-17,16.229999542236328
2019-10-18,15.989999771118164
2019-10-21,16.149999618530273
2019-10-22,16.399999618530273
2019-10-23,16.260000228881836
2019-10-24,16.5
2019-10-25,16.690000534057617
2019-10-28,16.899999618530273
2019-10-29,16.739999771118164
2019-10-30,15.75
2019-10-31,15.369999885559082
2019-11-01,15.619999885559082
2019-11-04,15.890000343322754
2019-11-05,15.789999961853027
2019-11-06,15.619999885559082
2019-11-07,15.420000076293945
2019-11-08,15.140000343322754
2019-11-11,15.119999885559082
2019-11-12,15.350000381469727
2019-11-13,15.15999984741211
2019-11-14,14.880000114440918
2019-11-15,14.8100004196167
2019-11-18,14.279999732971191
2019-11-19,13.9399995803833
2019-11-20,13.850000381469727
2019-11-21,13.75
2019-11-22,13.359999656677246
2019-11-25,13.619999885559082
2019-11-26,13.6899995803833
2019-11-27,13.529999732971191
2019-11-29,13.430000305175781
2019-12-02,13.149999618530273
2019-12-03,12.760000228881836
2019-12-04,12.600000381469727
2019-12-05,12.739999771118164
2019-12-06,12.84000015258789
2019-12-09,12.90999984741211
2019-12-10,12.84000015258789
2019-12-11,13.069999694824219
2019-12-12,13.420000076293945
2019-12-13,13.300000190734863
2019-12-16,13.15999984741211
2019-12-17,13.3100004196167
2019-12-18,13.369999885559082
2019-12-19,13.229999542236328
2019-12-20,12.869999885559082
2019-12-23,12.84000015258789
2019-12-24,12.710000038146973
2019-12-26,12.729999542236328
2019-12-27,12.899999618530273
2019-12-30,12.640000343322754
2019-12-31,12.930000305175781
2020-01-02,13.210000038146973
2020-01-03,13.149999618530273
2020-01-06,12.529999732971191
2020-01-07,13.109999656677246
2020-01-08,12.90999984741211
2020-01-09,13.170000076293945
2020-01-10,13.369999885559082
2020-01-13,13.289999961853027
2020-01-14,13.65999984741211
2020-01-15,13.970000267028809
2020-01-16,14.130000114440918
2020-01-17,14.020000457763672
2020-01-21,13.640000343322754
2020-01-22,13.1899995803833
2020-01-23,12.90999984741211
2020-01-24,13.680000305175781
2020-01-27,13.800000190734863
2020-01-28,13.850000381469727
2020-01-29,13.8100004196167
2020-01-30,13.6899995803833
2020-01-31,12.6899995803833
2020-02-03,12.300000190734863
2020-02-04,12.170000076293945
2020-02-05,12.819999694824219
2020-02-06,12.989999771118164
2020-02-07,12.989999771118164
2020-02-10,12.649999618530273
2020-02-11,13.350000381469727
2020-02-12,13.649999618530273
2020-02-13,13.8100004196167
2020-02-14,13.579999923706055
2020-02-18,13.930000305175781
2020-02-19,14.579999923706055
2020-02-20,15.510000228881836
2020-02-21,15.75
2020-02-24,14.970000267028809
2020-02-25,13.779999732971191
2020-02-26,13.029999732971191
2020-02-27,12.109999656677246
2020-02-28,12.100000381469727
2020-03-02,12.039999961853027
2020-03-03,12.34000015258789
2020-03-04,13.1899995803833
2020-03-05,12.649999618530273
2020-03-06,12.0
2020-03-09,10.5
2020-03-10,11.6899995803833
2020-03-11,11.140000343322754
2020-03-12,9.930000305175781
2020-03-13,10.729999542236328
2020-03-16,10.420000076293945
2020-03-17,11.789999961853027
2020-03-18,10.550000190734863
2020-03-19,10.949999809265137
2020-03-20,9.300000190734863
2020-03-23,9.59000015258789
2020-03-24,10.609999656677246
2020-03-25,10.40999984741211
2020-03-26,9.880000114440918
2020-03-27,9.699999809265137
2020-03-30,9.0
2020-03-31,8.670000076293945
2020-04-01,7.489999771118164
2020-04-02,7.239999771118164
2020-04-03,6.610000133514404
2020-04-06,7.5
2020-04-07,7.869999885559082
2020-04-08,8.069999694824219
2020-04-09,8.229999542236328
2020-04-13,7.550000190734863
2020-04-14,7.369999885559082
2020-04-15,7.059999942779541
2020-04-16,7.929999828338623
2020-04-17,8.229999542236328
2020-04-20,7.5
2020-04-21,7.269999980926514
2020-04-22,7.150000095367432
2020-04-23,7.090000152587891
2020-04-24,7.409999847412109
2020-04-27,8.319999694824219
2020-04-28,8.510000228881836
2020-04-29,9.5
2020-04-30,8.880000114440918
2020-05-01,9.0
2020-05-04,9.029999732971191
2020-05-05,8.760000228881836
2020-05-06,8.579999923706055
2020-05-07,8.630000114440918
2020-05-08,8.640000343322754
2020-05-11,8.779999732971191
2020-05-12,8.359999656677246
2020-05-13,7.599999904632568
2020-05-14,7.559999942779541
2020-05-15,7.889999866485596
2020-05-18,8.479999542236328
2020-05-19,8.380000114440918
2020-05-20,9.170000076293945
2020-05-21,10.510000228881836
2020-05-22,10.670000076293945
2020-05-26,11.40999984741211
2020-05-27,12.140000343322754
2020-05-28,12.760000228881836
2020-05-29,12.600000381469727
2020-06-01,12.369999885559082
2020-06-02,13.010000228881836
2020-06-03,13.210000038146973
2020-06-04,13.489999771118164
2020-06-05,13.34000015258789
2020-06-08,14.0600004196167
2020-06-09,14.020000457763672
2020-06-10,13.649999618530273
2020-06-11,12.470000267028809
2020-06-12,12.319999694824219
2020-06-15,12.550000190734863
2020-06-16,12.960000038146973
2020-06-17,13.3100004196167
2020-06-18,13.25
2020-06-19,12.90999984741211
2020-06-22,12.979999542236328
2020-06-23,13.069999694824219
2020-06-24,12.869999885559082
2020-06-25,12.850000381469727
2020-06-26,13.180000305175781
2020-06-29,13.890000343322754
2020-06-30,14.430000305175781
2020-07-01,13.850000381469727
2020-07-02,13.949999809265137
2020-07-06,15.140000343322754
2020-07-07,15.270000457763672
2020-07-08,14.800000190734863
2020-07-09,15.550000190734863
2020-07-10,15.880000114440918
2020-07-13,15.989999771118164
2020-07-14,15.9399995803833
2020-07-15,16.959999084472656
2020-07-16,17.110000610351562
2020-07-17,17.450000762939453
2020-07-20,17.329999923706055
2020-07-21,17.600000381469727
2020-07-22,17.3700008392334
2020-07-23,17.030000686645508
2020-07-24,16.809999465942383
2020-07-27,16.270000457763672
2020-07-28,16.170000076293945
2020-07-29,17.420000076293945
2020-07-30,18.030000686645508
2020-07-31,16.850000381469727
2020-08-03,16.639999389648438
2020-08-04,17.299999237060547
2020-08-05,17.43000030517578
2020-08-06,16.860000610351562
2020-08-07,17.290000915527344
2020-08-10,16.770000457763672
2020-08-11,18.34000015258789
2020-08-12,19.6299991607666
2020-08-13,19.420000076293945
2020-08-14,20.440000534057617
2020-08-17,20.110000610351562
2020-08-18,20.110000610351562
2020-08-19,19.6200008392334
2020-08-20,19.049999237060547
2020-08-21,19.520000457763672
2020-08-24,19.90999984741211
2020-08-25,18.860000610351562
2020-08-26,18.809999465942383
2020-08-27,18.3799991607666
2020-08-28,18.459999084472656
2020-08-31,18.329999923706055
2020-09-01,18.899999618530273
2020-09-02,18.450000762939453
2020-09-03,18.0
2020-09-04,17.84000015258789
2020-09-08,17.15999984741211
2020-09-09,17.610000610351562
2020-09-10,17.139999389648438
2020-09-11,16.309999465942383
2020-09-14,17.09000015258789
2020-09-15,17.450000762939453
2020-09-16,16.670000076293945
2020-09-17,16.540000915527344
2020-09-18,16.329999923706055
2020-09-21,15.670000076293945
2020-09-22,15.359999656677246
2020-09-23,16.110000610351562
2020-09-24,16.809999465942383
2020-09-25,16.93000030517578
2020-09-28,18.100000381469727
2020-09-29,17.739999771118164
2020-09-30,17.489999771118164
2020-10-01,17.229999542236328
2020-10-02,17.56999969482422
2020-10-05,17.829999923706055
2020-10-06,17.520000457763672
2020-10-07,18.040000915527344
2020-10-08,18.34000015258789
2020-10-09,17.860000610351562
2020-10-12,18.34000015258789
2020-10-13,17.90999984741211
2020-10-14,18.030000686645508
2020-10-15,19.940000534057617
2020-10-16,18.270000457763672
2020-10-19,17.399999618530273
2020-10-20,18.209999084472656
2020-10-21,18.290000915527344
2020-10-22,17.709999084472656
2020-10-23,17.3700008392334
2020-10-26,17.510000228881836
2020-10-27,15.4399995803833
2020-10-28,13.680000305175781
2020-10-29,14.180000305175781
2020-10-30,13.770000457763672
2020-11-02,14.640000343322754
2020-11-03,16.459999084472656
2020-11-04,15.34000015258789
2020-11-05,15.359999656677246
2020-11-06,15.0
2020-11-09,15.449999809265137
2020-11-10,16.510000228881836
2020-11-11,15.770000457763672
2020-11-12,15.390000343322754
2020-11-13,16.200000762939453
2020-11-16,17.1200008392334
2020-11-17,17.3799991607666
2020-11-18,17.389999389648438
2020-11-19,17.459999084472656
2020-11-20,17.469999313354492
2020-11-23,17.34000015258789
2020-11-24,18.479999542236328
2020-11-25,18.510000228881836
2020-11-27,18.719999313354492
2020-11-30,18.489999771118164
2020-12-01,18.6200008392334
2020-12-02,18.190000534057617
2020-12-03,17.43000030517578
2020-12-04,17.549999237060547
2020-12-07,17.34000015258789
2020-12-08,17.450000762939453
2020-12-09,16.709999084472656
2020-12-10,16.709999084472656
2020-12-11,16.65999984741211
2020-12-14,15.579999923706055
2020-12-15,16.18000030517578
2020-12-16,16.219999313354492
2020-12-17,16.209999084472656
2020-12-18,15.8100004196167
2020-12-21,15.489999771118164
2020-12-22,15.220000267028809
2020-12-23,15.770000457763672
2020-12-24,15.399999618530273
2020-12-28,14.90999984741211
2020-12-29,15.229999542236328
2020-12-30,15.3100004196167
2020-12-31,14.8100004196167
2021-01-04,14.359999656677246
2021-01-05,14.90999984741211
2021-01-06,15.600000381469727
2021-01-07,15.729999542236328
2021-01-08,15.770000457763672
2021-01-11,15.649999618530273
2021-01-12,16.1299991607666
2021-01-13,15.550000190734863
2021-01-14,15.960000038146973
2021-01-15,15.789999961853027
2021-01-19,15.699999809265137
2021-01-20,15.850000381469727
2021-01-21,16.309999465942383
2021-01-22,16.0
2021-01-25,15.970000267028809
2021-01-26,14.869999885559082
2021-01-27,15.6899995803833
2021-01-28,15.100000381469727
2021-01-29,15.09000015258789
2021-02-01,15.600000381469727
2021-02-02,16.100000381469727
2021-02-03,15.970000267028809
2021-02-04,16.389999389648438
2021-02-05,16.719999313354492
2021-02-08,17.3799991607666
2021-02-09,18.15999984741211
2021-02-10,18.25
2021-02-11,18.200000762939453
2021-02-12,18.209999084472656
2021-02-16,18.459999084472656
2021-02-17,17.90999984741211
2021-02-18,17.739999771118164
2021-02-19,18.170000076293945
2021-02-22,17.670000076293945
2021-02-23,18.239999771118164
2021-02-24,18.56999969482422
2021-02-25,18.610000610351562
2021-02-26,18.18000030517578
2021-03-01,19.030000686645508
2021-03-02,19.40999984741211
2021-03-03,19.90999984741211
2021-03-04,19.270000457763672
2021-03-05,19.65999984741211
2021-03-08,19.809999465942383
2021-03-09,20.100000381469727
2021-03-10,20.270000457763672
2021-03-11,20.950000762939453
2021-03-12,21.149999618530273
2021-03-15,20.610000610351562
2021-03-16,20.18000030517578
2021-03-17,20.760000228881836
2021-03-18,20.690000534057617
2021-03-19,19.889999389648438
2021-03-22,19.639999389648438
2021-03-23,18.969999313354492
2021-03-24,19.100000381469727
2021-03-25,19.260000228881836
2021-03-26,19.8700008392334
2021-03-29,19.709999084472656
2021-03-30,20.360000610351562
2021-03-31,20.59000015258789
2021-04-01,20.860000610351562
2021-04-05,21.399999618530273
2021-04-06,21.239999771118164
2021-04-07,20.5
2021-04-08,20.639999389648438
2021-04-09,20.420000076293945
2021-04-12,20.299999237060547
2021-04-13,20.280000686645508
2021-04-14,20.260000228881836
2021-04-15,20.290000915527344
2021-04-16,20.719999313354492
2021-04-19,20.700000762939453
2021-04-20,20.600000381469727
2021-04-21,19.899999618530273
2021-04-22,19.790000915527344
2021-04-23,19.559999465942383
2021-04-26,19.079999923706055
2021-04-27,21.360000610351562
2021-04-28,21.18000030517578
2021-04-29,21.84000015258789
2021-04-30,21.510000228881836
2021-05-03,22.68000030517578
2021-05-04,22.600000381469727
2021-05-05,22.860000610351562
2021-05-06,22.219999313354492
2021-05-07,23.31999969482422
2021-05-10,23.079999923706055
2021-05-11,22.59000015258789
2021-05-12,22.219999313354492
2021-05-13,23.200000762939453
2021-05-14,23.700000762939453
