,PG
2008-09-24,68.73999786376953
2008-09-25,68.51000213623047
2008-09-26,68.83999633789062
2008-09-29,66.75
2008-09-30,69.69000244140625
2008-10-01,71.2699966430664
2008-10-02,71.44000244140625
2008-10-03,71.0199966430664
2008-10-06,68.58000183105469
2008-10-07,66.25
2008-10-08,66.0999984741211
2008-10-09,60.880001068115234
2008-10-10,59.560001373291016
2008-10-13,63.290000915527344
2008-10-14,64.0999984741211
2008-10-15,59.81999969482422
2008-10-16,61.77000045776367
2008-10-17,61.7400016784668
2008-10-20,63.90999984741211
2008-10-21,62.959999084472656
2008-10-22,58.7599983215332
2008-10-23,60.56999969482422
2008-10-24,58.869998931884766
2008-10-27,57.369998931884766
2008-10-28,63.22999954223633
2008-10-29,60.9900016784668
2008-10-30,63.08000183105469
2008-10-31,64.54000091552734
2008-11-03,64.4000015258789
2008-11-04,66.06999969482422
2008-11-05,63.810001373291016
2008-11-06,63.349998474121094
2008-11-07,64.48999786376953
2008-11-10,64.94999694824219
2008-11-11,63.81999969482422
2008-11-12,61.849998474121094
2008-11-13,65.05000305175781
2008-11-14,63.11000061035156
2008-11-17,62.5099983215332
2008-11-18,64.25
2008-11-19,62.27000045776367
2008-11-20,59.33000183105469
2008-11-21,63.09000015258789
2008-11-24,64.68000030517578
2008-11-25,63.18000030517578
2008-11-26,63.15999984741211
2008-11-28,64.3499984741211
2008-12-01,60.4900016784668
2008-12-02,61.439998626708984
2008-12-03,62.880001068115234
2008-12-04,61.25
2008-12-05,62.630001068115234
2008-12-08,62.4900016784668
2008-12-09,59.790000915527344
2008-12-10,59.119998931884766
2008-12-11,58.58000183105469
2008-12-12,58.939998626708984
2008-12-15,59.36000061035156
2008-12-16,61.619998931884766
2008-12-17,60.70000076293945
2008-12-18,60.310001373291016
2008-12-19,60.18000030517578
2008-12-22,60.459999084472656
2008-12-23,59.83000183105469
2008-12-24,60.38999938964844
2008-12-26,60.529998779296875
2008-12-29,60.20000076293945
2008-12-30,61.119998931884766
2008-12-31,61.81999969482422
2009-01-02,62.79999923706055
2009-01-05,62.349998474121094
2009-01-06,62.16999816894531
2009-01-07,61.08000183105469
2009-01-08,60.40999984741211
2009-01-09,59.86000061035156
2009-01-12,59.939998626708984
2009-01-13,59.470001220703125
2009-01-14,57.86000061035156
2009-01-15,57.459999084472656
2009-01-16,57.72999954223633
2009-01-20,57.43000030517578
2009-01-21,57.56999969482422
2009-01-22,56.959999084472656
2009-01-23,56.0
2009-01-26,56.369998931884766
2009-01-27,56.70000076293945
2009-01-28,58.18000030517578
2009-01-29,58.220001220703125
2009-01-30,54.5
2009-02-02,53.04999923706055
2009-02-03,53.90999984741211
2009-02-04,52.52000045776367
2009-02-05,53.31999969482422
2009-02-06,54.0
2009-02-09,52.939998626708984
2009-02-10,51.45000076293945
2009-02-11,51.15999984741211
2009-02-12,51.279998779296875
2009-02-13,51.09000015258789
2009-02-17,50.11000061035156
2009-02-18,50.95000076293945
2009-02-19,51.130001068115234
2009-02-20,50.25
2009-02-23,48.900001525878906
2009-02-24,49.77000045776367
2009-02-25,49.91999816894531
2009-02-26,48.970001220703125
2009-02-27,48.16999816894531
2009-03-02,46.869998931884766
2009-03-03,46.630001068115234
2009-03-04,47.310001373291016
2009-03-05,45.400001525878906
2009-03-06,45.709999084472656
2009-03-09,44.18000030517578
2009-03-10,45.16999816894531
2009-03-11,45.06999969482422
2009-03-12,45.779998779296875
2009-03-13,46.95000076293945
2009-03-16,47.81999969482422
2009-03-17,47.97999954223633
2009-03-18,48.02000045776367
2009-03-19,46.310001373291016
2009-03-20,45.59000015258789
2009-03-23,47.7400016784668
2009-03-24,47.06999969482422
2009-03-25,48.060001373291016
2009-03-26,48.7599983215332
2009-03-27,48.56999969482422
2009-03-30,47.279998779296875
2009-03-31,47.09000015258789
2009-04-01,48.209999084472656
2009-04-02,49.41999816894531
2009-04-03,49.630001068115234
2009-04-06,49.650001525878906
2009-04-07,48.68000030517578
2009-04-08,48.470001220703125
2009-04-09,49.189998626708984
2009-04-13,48.040000915527344
2009-04-14,47.25
2009-04-15,48.75
2009-04-16,50.43000030517578
2009-04-17,51.65999984741211
2009-04-20,50.72999954223633
2009-04-21,51.369998931884766
2009-04-22,49.599998474121094
2009-04-23,49.31999969482422
2009-04-24,49.5099983215332
2009-04-27,49.970001220703125
2009-04-28,49.689998626708984
2009-04-29,50.41999816894531
2009-04-30,49.439998626708984
2009-05-01,49.5
2009-05-04,50.9900016784668
2009-05-05,49.790000915527344
2009-05-06,50.84000015258789
2009-05-07,51.34000015258789
2009-05-08,51.56999969482422
2009-05-11,50.369998931884766
2009-05-12,50.939998626708984
2009-05-13,50.959999084472656
2009-05-14,50.79999923706055
2009-05-15,50.66999816894531
2009-05-18,52.52000045776367
2009-05-19,52.95000076293945
2009-05-20,54.02000045776367
2009-05-21,53.02000045776367
2009-05-22,53.029998779296875
2009-05-26,53.779998779296875
2009-05-27,51.779998779296875
2009-05-28,52.59000015258789
2009-05-29,51.939998626708984
2009-06-01,53.36000061035156
2009-06-02,53.709999084472656
2009-06-03,53.810001373291016
2009-06-04,53.349998474121094
2009-06-05,53.18000030517578
2009-06-08,53.13999938964844
2009-06-09,52.40999984741211
2009-06-10,52.08000183105469
2009-06-11,52.0099983215332
2009-06-12,52.54999923706055
2009-06-15,51.33000183105469
2009-06-16,50.099998474121094
2009-06-17,50.0099983215332
2009-06-18,51.16999816894531
2009-06-19,50.63999938964844
2009-06-22,50.560001373291016
2009-06-23,50.54999923706055
2009-06-24,50.54999923706055
2009-06-25,51.68000030517578
2009-06-26,51.75
2009-06-29,52.22999954223633
2009-06-30,51.099998474121094
2009-07-01,52.0
2009-07-02,51.11000061035156
2009-07-06,52.16999816894531
2009-07-07,51.90999984741211
2009-07-08,52.63999938964844
2009-07-09,52.40999984741211
2009-07-10,52.220001220703125
2009-07-13,52.97999954223633
2009-07-14,53.540000915527344
2009-07-15,54.650001525878906
2009-07-16,55.209999084472656
2009-07-17,55.91999816894531
2009-07-20,55.560001373291016
2009-07-21,55.4900016784668
2009-07-22,54.869998931884766
2009-07-23,55.15999984741211
2009-07-24,55.84000015258789
2009-07-27,55.779998779296875
2009-07-28,55.709999084472656
2009-07-29,56.119998931884766
2009-07-30,56.22999954223633
2009-07-31,55.5099983215332
2009-08-03,55.61000061035156
2009-08-04,55.459999084472656
2009-08-05,53.90999984741211
2009-08-06,51.459999084472656
2009-08-07,52.029998779296875
2009-08-10,52.16999816894531
2009-08-11,51.93000030517578
2009-08-12,52.08000183105469
2009-08-13,52.29999923706055
2009-08-14,52.369998931884766
2009-08-17,52.209999084472656
2009-08-18,52.45000076293945
2009-08-19,52.79999923706055
2009-08-20,53.02000045776367
2009-08-21,53.58000183105469
2009-08-24,53.34000015258789
2009-08-25,53.400001525878906
2009-08-26,53.36000061035156
2009-08-27,53.060001373291016
2009-08-28,53.189998626708984
2009-08-31,54.11000061035156
2009-09-01,53.02000045776367
2009-09-02,52.79999923706055
2009-09-03,52.869998931884766
2009-09-04,52.86000061035156
2009-09-08,54.20000076293945
2009-09-09,53.7599983215332
2009-09-10,56.040000915527344
2009-09-11,55.63999938964844
2009-09-14,55.29999923706055
2009-09-15,55.029998779296875
2009-09-16,55.310001373291016
2009-09-17,55.529998779296875
2009-09-18,57.31999969482422
2009-09-21,57.099998474121094
2009-09-22,57.2400016784668
2009-09-23,57.25
2009-09-24,57.84000015258789
2009-09-25,58.0099983215332
2009-09-28,58.15999984741211
2009-09-29,57.90999984741211
2009-09-30,57.91999816894531
2009-10-01,56.619998931884766
2009-10-02,56.75
2009-10-05,56.68000030517578
2009-10-06,57.029998779296875
2009-10-07,56.95000076293945
2009-10-08,57.650001525878906
2009-10-09,57.560001373291016
2009-10-12,57.5
2009-10-13,57.2599983215332
2009-10-14,57.310001373291016
2009-10-15,57.2400016784668
2009-10-16,57.439998626708984
2009-10-19,57.790000915527344
2009-10-20,58.130001068115234
2009-10-21,57.4900016784668
2009-10-22,58.130001068115234
2009-10-23,57.63999938964844
2009-10-26,56.900001525878906
2009-10-27,57.18000030517578
2009-10-28,57.22999954223633
2009-10-29,59.540000915527344
2009-10-30,58.0
2009-11-02,58.95000076293945
2009-11-03,58.58000183105469
2009-11-04,59.029998779296875
2009-11-05,60.470001220703125
2009-11-06,61.040000915527344
2009-11-09,61.849998474121094
2009-11-10,61.86000061035156
2009-11-11,62.22999954223633
2009-11-12,61.29999923706055
2009-11-13,61.61000061035156
2009-11-16,62.27000045776367
2009-11-17,62.310001373291016
2009-11-18,62.40999984741211
2009-11-19,62.150001525878906
2009-11-20,61.79999923706055
2009-11-23,62.72999954223633
2009-11-24,62.79999923706055
2009-11-25,62.869998931884766
2009-11-27,62.47999954223633
2009-11-30,62.349998474121094
2009-12-01,62.90999984741211
2009-12-02,63.189998626708984
2009-12-03,62.560001373291016
2009-12-04,62.599998474121094
2009-12-07,62.470001220703125
2009-12-08,61.869998931884766
2009-12-09,62.2400016784668
2009-12-10,62.2400016784668
2009-12-11,62.34000015258789
2009-12-14,63.0099983215332
2009-12-15,62.119998931884766
2009-12-16,62.15999984741211
2009-12-17,61.59000015258789
2009-12-18,61.54999923706055
2009-12-21,61.29999923706055
2009-12-22,61.29999923706055
2009-12-23,61.310001373291016
2009-12-24,61.279998779296875
2009-12-28,61.25
2009-12-29,61.58000183105469
2009-12-30,61.369998931884766
2009-12-31,60.630001068115234
2010-01-04,61.119998931884766
2010-01-05,61.13999938964844
2010-01-06,60.849998474121094
2010-01-07,60.52000045776367
2010-01-08,60.439998626708984
2010-01-11,60.20000076293945
2010-01-12,60.88999938964844
2010-01-13,61.52000045776367
2010-01-14,61.58000183105469
2010-01-15,60.81999969482422
2010-01-19,61.720001220703125
2010-01-20,60.45000076293945
2010-01-21,59.84000015258789
2010-01-22,60.310001373291016
2010-01-25,60.630001068115234
2010-01-26,60.689998626708984
2010-01-27,60.810001373291016
2010-01-28,61.68000030517578
2010-01-29,61.54999923706055
2010-02-01,61.9900016784668
2010-02-02,62.900001525878906
2010-02-03,62.650001525878906
2010-02-04,61.400001525878906
2010-02-05,61.29999923706055
2010-02-08,61.0099983215332
2010-02-09,61.7599983215332
2010-02-10,61.66999816894531
2010-02-11,61.959999084472656
2010-02-12,61.7599983215332
2010-02-16,62.83000183105469
2010-02-17,62.849998474121094
2010-02-18,63.38999938964844
2010-02-19,63.45000076293945
2010-02-22,63.41999816894531
2010-02-23,63.209999084472656
2010-02-24,63.88999938964844
2010-02-25,63.70000076293945
2010-02-26,63.279998779296875
2010-03-01,63.5099983215332
2010-03-02,63.709999084472656
2010-03-03,63.54999923706055
2010-03-04,63.66999816894531
2010-03-05,63.689998626708984
2010-03-08,63.189998626708984
2010-03-09,63.29999923706055
2010-03-10,63.0099983215332
2010-03-11,63.16999816894531
2010-03-12,63.31999969482422
2010-03-15,63.70000076293945
2010-03-16,63.529998779296875
2010-03-17,64.01000213623047
2010-03-18,63.72999954223633
2010-03-19,63.84000015258789
2010-03-22,63.880001068115234
2010-03-23,64.52999877929688
2010-03-24,63.61000061035156
2010-03-25,63.619998931884766
2010-03-26,63.689998626708984
2010-03-29,63.72999954223633
2010-03-30,63.65999984741211
2010-03-31,63.27000045776367
2010-04-01,63.36000061035156
2010-04-05,63.7599983215332
2010-04-06,63.11000061035156
2010-04-07,62.5
2010-04-08,62.560001373291016
2010-04-09,62.72999954223633
2010-04-12,62.70000076293945
2010-04-13,63.0
2010-04-14,63.189998626708984
2010-04-15,63.0
2010-04-16,62.849998474121094
2010-04-19,63.220001220703125
2010-04-20,63.189998626708984
2010-04-21,63.630001068115234
2010-04-22,63.59000015258789
2010-04-23,63.540000915527344
2010-04-26,63.939998626708984
2010-04-27,63.11000061035156
2010-04-28,63.16999816894531
2010-04-29,62.20000076293945
2010-04-30,62.15999984741211
2010-05-03,62.68000030517578
2010-05-04,61.709999084472656
2010-05-05,62.15999984741211
2010-05-06,60.75
2010-05-07,60.310001373291016
2010-05-10,62.41999816894531
2010-05-11,62.369998931884766
2010-05-12,63.02000045776367
2010-05-13,62.75
2010-05-14,62.540000915527344
2010-05-17,63.380001068115234
2010-05-18,63.209999084472656
2010-05-19,63.220001220703125
2010-05-20,61.61000061035156
2010-05-21,61.849998474121094
2010-05-24,61.400001525878906
2010-05-25,61.04999923706055
2010-05-26,60.439998626708984
2010-05-27,60.95000076293945
2010-05-28,61.09000015258789
2010-06-01,61.15999984741211
2010-06-02,61.7400016784668
2010-06-03,61.79999923706055
2010-06-04,60.79999923706055
2010-06-07,60.619998931884766
2010-06-08,62.13999938964844
2010-06-09,61.470001220703125
2010-06-10,61.90999984741211
2010-06-11,61.0099983215332
2010-06-14,61.25
2010-06-15,61.90999984741211
2010-06-16,61.189998626708984
2010-06-17,61.7599983215332
2010-06-18,61.29999923706055
2010-06-21,61.099998474121094
2010-06-22,60.720001220703125
2010-06-23,61.380001068115234
2010-06-24,60.869998931884766
2010-06-25,59.790000915527344
2010-06-28,60.619998931884766
2010-06-29,60.31999969482422
2010-06-30,59.97999954223633
2010-07-01,59.540000915527344
2010-07-02,59.380001068115234
2010-07-06,59.34000015258789
2010-07-07,60.81999969482422
2010-07-08,61.95000076293945
2010-07-09,61.75
2010-07-12,62.09000015258789
2010-07-13,62.38999938964844
2010-07-14,62.65999984741211
2010-07-15,62.72999954223633
2010-07-16,61.9900016784668
2010-07-19,61.86000061035156
2010-07-20,62.06999969482422
2010-07-21,61.11000061035156
2010-07-22,61.369998931884766
2010-07-23,61.90999984741211
2010-07-26,62.52000045776367
2010-07-27,63.08000183105469
2010-07-28,62.70000076293945
2010-07-29,61.66999816894531
2010-07-30,61.15999984741211
2010-08-02,62.060001373291016
2010-08-03,59.939998626708984
2010-08-04,59.54999923706055
2010-08-05,59.86000061035156
2010-08-06,60.02000045776367
2010-08-09,60.380001068115234
2010-08-10,60.779998779296875
2010-08-11,60.27000045776367
2010-08-12,59.9900016784668
2010-08-13,59.81999969482422
2010-08-16,59.77000045776367
2010-08-17,60.290000915527344
2010-08-18,60.75
2010-08-19,60.189998626708984
2010-08-20,59.97999954223633
2010-08-23,60.029998779296875
2010-08-24,59.65999984741211
2010-08-25,59.66999816894531
2010-08-26,59.540000915527344
2010-08-27,59.79999923706055
2010-08-30,59.369998931884766
2010-08-31,59.66999816894531
2010-09-01,59.79999923706055
2010-09-02,60.06999969482422
2010-09-03,60.290000915527344
2010-09-07,60.13999938964844
2010-09-08,60.369998931884766
2010-09-09,60.290000915527344
2010-09-10,60.400001525878906
2010-09-13,60.47999954223633
2010-09-14,60.63999938964844
2010-09-15,61.11000061035156
2010-09-16,61.11000061035156
2010-09-17,60.970001220703125
2010-09-20,61.43000030517578
2010-09-21,61.52000045776367
2010-09-22,61.790000915527344
2010-09-23,61.220001220703125
2010-09-24,61.63999938964844
2010-09-27,61.040000915527344
2010-09-28,60.619998931884766
2010-09-29,60.25
2010-09-30,59.970001220703125
2010-10-01,60.15999984741211
2010-10-04,59.959999084472656
2010-10-05,60.81999969482422
2010-10-06,60.869998931884766
2010-10-07,60.79999923706055
2010-10-08,61.86000061035156
2010-10-11,62.13999938964844
2010-10-12,62.02000045776367
2010-10-13,62.630001068115234
2010-10-14,62.79999923706055
2010-10-15,62.7599983215332
2010-10-18,63.349998474121094
2010-10-19,63.18000030517578
2010-10-20,63.369998931884766
2010-10-21,63.5099983215332
2010-10-22,63.400001525878906
2010-10-25,63.540000915527344
2010-10-26,62.86000061035156
2010-10-27,63.08000183105469
2010-10-28,63.189998626708984
2010-10-29,63.56999969482422
2010-11-01,63.619998931884766
2010-11-02,64.0199966430664
2010-11-03,64.30999755859375
2010-11-04,65.0
2010-11-05,65.0
2010-11-08,64.75
2010-11-09,64.80999755859375
2010-11-10,64.56999969482422
2010-11-11,64.36000061035156
2010-11-12,64.33000183105469
2010-11-15,64.29000091552734
2010-11-16,63.45000076293945
2010-11-17,63.27000045776367
2010-11-18,64.0199966430664
2010-11-19,64.05000305175781
2010-11-22,63.560001373291016
2010-11-23,62.61000061035156
2010-11-24,62.599998474121094
2010-11-26,62.130001068115234
2010-11-29,62.130001068115234
2010-11-30,61.06999969482422
2010-12-01,62.150001525878906
2010-12-02,62.36000061035156
2010-12-03,62.33000183105469
2010-12-06,62.060001373291016
2010-12-07,62.150001525878906
2010-12-08,62.630001068115234
2010-12-09,62.869998931884766
2010-12-10,63.20000076293945
2010-12-13,63.189998626708984
2010-12-14,63.54999923706055
2010-12-15,63.63999938964844
2010-12-16,64.5
2010-12-17,64.80999755859375
2010-12-20,64.97000122070312
2010-12-21,64.87000274658203
2010-12-22,64.94999694824219
2010-12-23,65.23999786376953
2010-12-27,64.66999816894531
2010-12-28,64.76000213623047
2010-12-29,64.4000015258789
2010-12-30,64.27999877929688
2010-12-31,64.33000183105469
2011-01-03,64.7699966430664
2011-01-04,64.94999694824219
2011-01-05,64.80000305175781
2011-01-06,64.69000244140625
2011-01-07,64.5
2011-01-10,64.36000061035156
2011-01-11,64.04000091552734
2011-01-12,64.97000122070312
2011-01-13,65.4800033569336
2011-01-14,65.52999877929688
2011-01-18,65.5
2011-01-19,65.3499984741211
2011-01-20,65.80000305175781
2011-01-21,65.91000366210938
2011-01-24,66.58000183105469
2011-01-25,66.69999694824219
2011-01-26,66.11000061035156
2011-01-27,64.18000030517578
2011-01-28,64.19999694824219
2011-01-31,63.130001068115234
2011-02-01,62.91999816894531
2011-02-02,62.790000915527344
2011-02-03,62.900001525878906
2011-02-04,63.61000061035156
2011-02-07,64.55000305175781
2011-02-08,64.63999938964844
2011-02-09,64.38999938964844
2011-02-10,64.58000183105469
2011-02-11,64.7300033569336
2011-02-14,64.54000091552734
2011-02-15,63.91999816894531
2011-02-16,63.7599983215332
2011-02-17,64.0
2011-02-18,64.30000305175781
2011-02-22,64.06999969482422
2011-02-23,64.1500015258789
2011-02-24,63.04999923706055
2011-02-25,62.84000015258789
2011-02-28,63.04999923706055
2011-03-01,62.7400016784668
2011-03-02,62.40999984741211
2011-03-03,62.54999923706055
2011-03-04,62.029998779296875
2011-03-07,61.709999084472656
2011-03-08,62.04999923706055
2011-03-09,62.0
2011-03-10,61.4900016784668
2011-03-11,61.4900016784668
2011-03-14,61.349998474121094
2011-03-15,60.65999984741211
2011-03-16,59.72999954223633
2011-03-17,60.43000030517578
2011-03-18,60.599998474121094
2011-03-21,61.29999923706055
2011-03-22,60.93000030517578
2011-03-23,60.90999984741211
2011-03-24,61.13999938964844
2011-03-25,60.880001068115234
2011-03-28,60.65999984741211
2011-03-29,61.279998779296875
2011-03-30,61.970001220703125
2011-03-31,61.599998474121094
2011-04-01,62.08000183105469
2011-04-04,62.2599983215332
2011-04-05,61.66999816894531
2011-04-06,61.7599983215332
2011-04-07,62.130001068115234
2011-04-08,61.900001525878906
2011-04-11,62.189998626708984
2011-04-12,62.88999938964844
2011-04-13,62.9900016784668
2011-04-14,63.29999923706055
2011-04-15,64.18000030517578
2011-04-18,64.0
2011-04-19,63.86000061035156
2011-04-20,63.720001220703125
2011-04-21,63.27000045776367
2011-04-25,63.369998931884766
2011-04-26,63.83000183105469
2011-04-27,64.0199966430664
2011-04-28,64.5
2011-04-29,64.9000015258789
2011-05-02,65.18000030517578
2011-05-03,65.70999908447266
2011-05-04,66.47000122070312
2011-05-05,65.87999725341797
2011-05-06,65.2699966430664
2011-05-09,65.13999938964844
2011-05-10,65.7300033569336
2011-05-11,65.91999816894531
2011-05-12,66.83999633789062
2011-05-13,66.86000061035156
2011-05-16,66.94000244140625
2011-05-17,67.41999816894531
2011-05-18,67.37999725341797
2011-05-19,67.45999908447266
2011-05-20,67.36000061035156
2011-05-23,67.05000305175781
2011-05-24,67.01000213623047
2011-05-25,66.37999725341797
2011-05-26,66.19000244140625
2011-05-27,66.19999694824219
2011-05-31,67.0
2011-06-01,66.4000015258789
2011-06-02,66.01000213623047
2011-06-03,65.43000030517578
2011-06-06,65.5
2011-06-07,65.05999755859375
2011-06-08,64.8499984741211
2011-06-09,65.01000213623047
2011-06-10,64.69999694824219
2011-06-13,64.7699966430664
2011-06-14,64.76000213623047
2011-06-15,63.7599983215332
2011-06-16,64.26000213623047
2011-06-17,64.69000244140625
2011-06-20,65.08999633789062
2011-06-21,64.22000122070312
2011-06-22,64.05999755859375
2011-06-23,63.459999084472656
2011-06-24,62.59000015258789
2011-06-27,62.81999969482422
2011-06-28,62.720001220703125
2011-06-29,62.54999923706055
2011-06-30,63.56999969482422
2011-07-01,64.2699966430664
2011-07-05,64.26000213623047
2011-07-06,64.69999694824219
2011-07-07,64.94999694824219
2011-07-08,64.93000030517578
2011-07-11,64.72000122070312
2011-07-12,64.52999877929688
2011-07-13,64.63999938964844
2011-07-14,64.5999984741211
2011-07-15,64.83000183105469
2011-07-18,64.55000305175781
2011-07-19,64.61000061035156
2011-07-20,64.19999694824219
2011-07-21,64.48999786376953
2011-07-22,64.25
2011-07-25,63.310001373291016
2011-07-26,63.09000015258789
2011-07-27,62.20000076293945
2011-07-28,61.91999816894531
2011-07-29,61.4900016784668
2011-08-01,61.43000030517578
2011-08-02,60.869998931884766
2011-08-03,60.72999954223633
2011-08-04,59.58000183105469
2011-08-05,60.59000015258789
2011-08-08,59.290000915527344
2011-08-09,60.220001220703125
2011-08-10,58.5099983215332
2011-08-11,60.45000076293945
2011-08-12,61.13999938964844
2011-08-15,61.880001068115234
2011-08-16,61.619998931884766
2011-08-17,61.66999816894531
2011-08-18,60.86000061035156
2011-08-19,60.959999084472656
2011-08-22,61.709999084472656
2011-08-23,63.02000045776367
2011-08-24,63.310001373291016
2011-08-25,62.529998779296875
2011-08-26,62.56999969482422
2011-08-29,63.09000015258789
2011-08-30,63.5
2011-08-31,63.68000030517578
2011-09-01,63.2599983215332
2011-09-02,62.54999923706055
2011-09-06,62.380001068115234
2011-09-07,62.720001220703125
2011-09-08,62.90999984741211
2011-09-09,61.84000015258789
2011-09-12,61.83000183105469
2011-09-13,61.939998626708984
2011-09-14,62.34000015258789
2011-09-15,62.779998779296875
2011-09-16,64.33000183105469
2011-09-19,63.810001373291016
2011-09-20,64.08000183105469
2011-09-21,63.02000045776367
2011-09-22,61.16999816894531
2011-09-23,61.25
2011-09-26,62.540000915527344
2011-09-27,63.2599983215332
2011-09-28,62.72999954223633
2011-09-29,63.70000076293945
2011-09-30,63.18000030517578
2011-10-03,62.84000015258789
2011-10-04,63.369998931884766
2011-10-05,63.34000015258789
2011-10-06,63.61000061035156
2011-10-07,63.90999984741211
2011-10-10,64.80000305175781
2011-10-11,64.56999969482422
2011-10-12,64.88999938964844
2011-10-13,64.6500015258789
2011-10-14,64.88999938964844
2011-10-17,64.26000213623047
2011-10-18,64.91999816894531
2011-10-19,64.75
2011-10-20,65.08999633789062
2011-10-21,66.26000213623047
2011-10-24,65.37000274658203
2011-10-25,64.51000213623047
2011-10-26,64.94999694824219
2011-10-27,65.26000213623047
2011-10-28,64.7300033569336
2011-10-31,63.9900016784668
2011-11-01,62.709999084472656
2011-11-02,62.86000061035156
2011-11-03,63.209999084472656
2011-11-04,63.029998779296875
2011-11-07,63.459999084472656
2011-11-08,64.20999908447266
2011-11-09,62.720001220703125
2011-11-10,63.2400016784668
2011-11-11,63.88999938964844
2011-11-14,63.04999923706055
2011-11-15,63.560001373291016
2011-11-16,63.279998779296875
2011-11-17,62.939998626708984
2011-11-18,63.2400016784668
2011-11-21,61.65999984741211
2011-11-22,61.689998626708984
2011-11-23,61.060001373291016
2011-11-25,61.0
2011-11-28,62.2400016784668
2011-11-29,62.529998779296875
2011-11-30,64.56999969482422
2011-12-01,64.08000183105469
2011-12-02,64.66000366210938
2011-12-05,64.83999633789062
2011-12-06,64.83999633789062
2011-12-07,65.2300033569336
2011-12-08,64.47000122070312
2011-12-09,64.97000122070312
2011-12-12,64.30999755859375
2011-12-13,64.7300033569336
2011-12-14,64.44999694824219
2011-12-15,64.98999786376953
2011-12-16,65.13999938964844
2011-12-19,64.94999694824219
2011-12-20,65.79000091552734
2011-12-21,66.0
2011-12-22,66.19000244140625
2011-12-23,66.66999816894531
2011-12-27,66.79000091552734
2011-12-28,66.54000091552734
2011-12-29,66.97000122070312
2011-12-30,66.70999908447266
2012-01-03,66.83000183105469
2012-01-04,66.80000305175781
2012-01-05,66.5199966430664
2012-01-06,66.36000061035156
2012-01-09,66.63999938964844
2012-01-10,66.33000183105469
2012-01-11,65.68000030517578
2012-01-12,65.80999755859375
2012-01-13,65.80999755859375
2012-01-17,66.26000213623047
2012-01-18,66.02999877929688
2012-01-19,66.08000183105469
2012-01-20,66.2300033569336
2012-01-23,65.0
2012-01-24,64.5
2012-01-25,64.9800033569336
2012-01-26,64.80000305175781
2012-01-27,64.30000305175781
2012-01-30,63.209999084472656
2012-01-31,63.040000915527344
2012-02-01,63.209999084472656
2012-02-02,63.31999969482422
2012-02-03,62.77000045776367
2012-02-06,63.5099983215332
2012-02-07,63.70000076293945
2012-02-08,63.63999938964844
2012-02-09,64.04000091552734
2012-02-10,63.880001068115234
2012-02-13,64.2300033569336
2012-02-14,64.4800033569336
2012-02-15,64.55000305175781
2012-02-16,65.19999694824219
2012-02-17,64.91000366210938
2012-02-21,64.41999816894531
2012-02-22,64.44000244140625
2012-02-23,66.41999816894531
2012-02-24,66.70999908447266
2012-02-27,66.69999694824219
2012-02-28,67.38999938964844
2012-02-29,67.62000274658203
2012-03-01,66.66000366210938
2012-03-02,66.66999816894531
2012-03-05,66.94999694824219
2012-03-06,66.83999633789062
2012-03-07,66.58000183105469
2012-03-08,66.9000015258789
2012-03-09,66.93000030517578
2012-03-12,67.70999908447266
2012-03-13,67.9000015258789
2012-03-14,67.8499984741211
2012-03-15,67.68000030517578
2012-03-16,67.25
2012-03-19,67.20999908447266
2012-03-20,67.20999908447266
2012-03-21,67.19999694824219
2012-03-22,67.5199966430664
2012-03-23,67.43000030517578
2012-03-26,67.45999908447266
2012-03-27,67.1500015258789
2012-03-28,67.19000244140625
2012-03-29,67.01000213623047
2012-03-30,67.20999908447266
2012-04-02,67.55999755859375
2012-04-03,67.08999633789062
2012-04-04,67.26000213623047
2012-04-05,67.30999755859375
2012-04-09,66.80999755859375
2012-04-10,66.3499984741211
2012-04-11,66.44000244140625
2012-04-12,66.08999633789062
2012-04-13,65.80999755859375
2012-04-16,66.77999877929688
2012-04-17,67.0199966430664
2012-04-18,66.75
2012-04-19,66.56999969482422
2012-04-20,67.51000213623047
2012-04-23,66.6500015258789
2012-04-24,67.0
2012-04-25,66.88999938964844
2012-04-26,66.87000274658203
2012-04-27,64.44000244140625
2012-04-30,63.63999938964844
2012-05-01,63.56999969482422
2012-05-02,63.97999954223633
2012-05-03,64.51000213623047
2012-05-04,64.27999877929688
2012-05-07,64.25
2012-05-08,64.16000366210938
2012-05-09,63.66999816894531
2012-05-10,64.13999938964844
2012-05-11,63.68000030517578
2012-05-14,63.58000183105469
2012-05-15,63.720001220703125
2012-05-16,64.29000091552734
2012-05-17,63.959999084472656
2012-05-18,63.52000045776367
2012-05-21,63.38999938964844
2012-05-22,63.150001525878906
2012-05-23,62.38999938964844
2012-05-24,62.56999969482422
2012-05-25,62.4900016784668
2012-05-29,62.95000076293945
2012-05-30,62.31999969482422
2012-05-31,62.290000915527344
2012-06-01,61.54999923706055
2012-06-04,61.400001525878906
2012-06-05,61.16999816894531
2012-06-06,61.79999923706055
2012-06-07,62.7599983215332
2012-06-08,62.75
2012-06-11,62.540000915527344
2012-06-12,62.7599983215332
2012-06-13,62.56999969482422
2012-06-14,63.18000030517578
2012-06-15,62.880001068115234
2012-06-18,62.290000915527344
2012-06-19,62.209999084472656
2012-06-20,60.38999938964844
2012-06-21,59.75
2012-06-22,59.83000183105469
2012-06-25,59.310001373291016
2012-06-26,59.27000045776367
