,CATM
2019-03-26,33.939998626708984
2019-03-27,35.209999084472656
2019-03-28,35.15999984741211
2019-03-29,35.58000183105469
2019-04-01,37.369998931884766
2019-04-02,35.77000045776367
2019-04-03,35.459999084472656
2019-04-04,34.869998931884766
2019-04-05,35.86000061035156
2019-04-08,35.599998474121094
2019-04-09,35.38999938964844
2019-04-10,35.20000076293945
2019-04-11,34.849998474121094
2019-04-12,35.0099983215332
2019-04-15,34.86000061035156
2019-04-16,34.81999969482422
2019-04-17,35.58000183105469
2019-04-18,33.43000030517578
2019-04-22,34.400001525878906
2019-04-23,35.599998474121094
2019-04-24,35.540000915527344
2019-04-25,35.56999969482422
2019-04-26,34.959999084472656
2019-04-29,35.72999954223633
2019-04-30,35.7599983215332
2019-05-01,35.58000183105469
2019-05-02,35.40999984741211
2019-05-03,34.91999816894531
2019-05-06,34.0099983215332
2019-05-07,34.599998474121094
2019-05-08,35.290000915527344
2019-05-09,34.95000076293945
2019-05-10,35.0
2019-05-13,32.88999938964844
2019-05-14,33.81999969482422
2019-05-15,34.22999954223633
2019-05-16,33.630001068115234
2019-05-17,33.06999969482422
2019-05-20,33.20000076293945
2019-05-21,33.400001525878906
2019-05-22,33.11000061035156
2019-05-23,32.099998474121094
2019-05-24,33.52000045776367
2019-05-28,30.829999923706055
2019-05-29,30.399999618530273
2019-05-30,29.829999923706055
2019-05-31,30.200000762939453
2019-06-03,29.809999465942383
2019-06-04,30.559999465942383
2019-06-05,30.049999237060547
2019-06-06,30.3799991607666
2019-06-07,30.3799991607666
2019-06-10,29.90999984741211
2019-06-11,29.75
2019-06-12,28.6299991607666
2019-06-13,28.479999542236328
2019-06-14,28.1200008392334
2019-06-17,28.010000228881836
2019-06-18,28.93000030517578
2019-06-19,28.299999237060547
2019-06-20,27.559999465942383
2019-06-21,27.049999237060547
2019-06-24,26.760000228881836
2019-06-25,26.799999237060547
2019-06-26,26.809999465942383
2019-06-27,26.81999969482422
2019-06-28,27.31999969482422
2019-07-01,27.610000610351562
2019-07-02,27.709999084472656
2019-07-03,28.350000381469727
2019-07-05,28.079999923706055
2019-07-08,28.520000457763672
2019-07-09,28.690000534057617
2019-07-10,28.59000015258789
2019-07-11,27.860000610351562
2019-07-12,28.350000381469727
2019-07-15,28.110000610351562
2019-07-16,28.0
2019-07-17,27.459999084472656
2019-07-18,28.229999542236328
2019-07-19,28.15999984741211
2019-07-22,29.0
2019-07-23,29.270000457763672
2019-07-24,28.610000610351562
2019-07-25,28.0
2019-07-26,28.739999771118164
2019-07-29,28.290000915527344
2019-07-30,28.93000030517578
2019-07-31,28.479999542236328
2019-08-01,30.020000457763672
2019-08-02,33.119998931884766
2019-08-05,33.650001525878906
2019-08-06,33.25
2019-08-07,32.869998931884766
2019-08-08,33.130001068115234
2019-08-09,32.18000030517578
2019-08-12,31.440000534057617
2019-08-13,30.6200008392334
2019-08-14,28.899999618530273
2019-08-15,27.520000457763672
2019-08-16,26.989999771118164
2019-08-19,28.09000015258789
2019-08-20,27.780000686645508
2019-08-21,28.75
2019-08-22,29.06999969482422
2019-08-23,28.479999542236328
2019-08-26,28.739999771118164
2019-08-27,29.0
2019-08-28,29.030000686645508
2019-08-29,29.68000030517578
2019-08-30,29.6200008392334
2019-09-03,28.5
2019-09-04,28.899999618530273
2019-09-05,29.18000030517578
2019-09-06,29.8799991607666
2019-09-09,30.309999465942383
2019-09-10,31.309999465942383
2019-09-11,31.899999618530273
2019-09-12,31.530000686645508
2019-09-13,31.329999923706055
2019-09-16,30.040000915527344
2019-09-17,30.100000381469727
2019-09-18,30.040000915527344
2019-09-19,30.600000381469727
2019-09-20,30.139999389648438
2019-09-23,31.34000015258789
2019-09-24,29.8700008392334
2019-09-25,30.709999084472656
2019-09-26,30.700000762939453
2019-09-27,29.809999465942383
2019-09-30,30.239999771118164
2019-10-01,30.260000228881836
2019-10-02,29.559999465942383
2019-10-03,29.90999984741211
2019-10-04,30.350000381469727
2019-10-07,29.959999084472656
2019-10-08,28.739999771118164
2019-10-09,29.920000076293945
2019-10-10,30.030000686645508
2019-10-11,31.049999237060547
2019-10-14,31.360000610351562
2019-10-15,32.130001068115234
2019-10-16,32.66999816894531
2019-10-17,32.880001068115234
2019-10-18,32.45000076293945
2019-10-21,32.63999938964844
2019-10-22,32.93000030517578
2019-10-23,34.45000076293945
2019-10-24,34.25
2019-10-25,34.560001373291016
2019-10-28,35.79999923706055
2019-10-29,35.81999969482422
2019-10-30,36.70000076293945
2019-10-31,34.2599983215332
2019-11-01,35.86000061035156
2019-11-04,36.9900016784668
2019-11-05,37.5
2019-11-06,38.4900016784668
2019-11-07,38.7599983215332
2019-11-08,39.63999938964844
2019-11-11,39.59000015258789
2019-11-12,40.119998931884766
2019-11-13,40.400001525878906
2019-11-14,39.91999816894531
2019-11-15,40.599998474121094
2019-11-18,41.220001220703125
2019-11-19,41.380001068115234
2019-11-20,40.720001220703125
2019-11-21,41.470001220703125
2019-11-22,42.93000030517578
2019-11-25,42.93000030517578
2019-11-26,42.599998474121094
2019-11-27,42.7599983215332
2019-11-29,42.220001220703125
2019-12-02,41.18000030517578
2019-12-03,40.88999938964844
2019-12-04,42.060001373291016
2019-12-05,40.33000183105469
2019-12-06,41.06999969482422
2019-12-09,40.439998626708984
2019-12-10,40.380001068115234
2019-12-11,39.91999816894531
2019-12-12,40.88999938964844
2019-12-13,41.45000076293945
2019-12-16,41.65999984741211
2019-12-17,41.720001220703125
2019-12-18,42.22999954223633
2019-12-19,42.36000061035156
2019-12-20,42.75
2019-12-23,43.310001373291016
2019-12-24,42.93000030517578
2019-12-26,43.59000015258789
2019-12-27,43.66999816894531
2019-12-30,43.7599983215332
2019-12-31,44.650001525878906
2020-01-02,43.86000061035156
2020-01-03,43.529998779296875
2020-01-06,43.709999084472656
2020-01-07,42.45000076293945
2020-01-08,42.72999954223633
2020-01-09,43.2400016784668
2020-01-10,43.59000015258789
2020-01-13,44.810001373291016
2020-01-14,45.54999923706055
2020-01-15,45.91999816894531
2020-01-16,46.52000045776367
2020-01-17,46.939998626708984
2020-01-21,46.349998474121094
2020-01-22,46.54999923706055
2020-01-23,46.119998931884766
2020-01-24,45.709999084472656
2020-01-27,45.16999816894531
2020-01-28,45.970001220703125
2020-01-29,45.720001220703125
2020-01-30,46.029998779296875
2020-01-31,45.0
2020-02-03,44.540000915527344
2020-02-04,45.4900016784668
2020-02-05,45.720001220703125
2020-02-06,45.65999984741211
2020-02-07,44.31999969482422
2020-02-10,45.06999969482422
2020-02-11,45.279998779296875
2020-02-12,43.7400016784668
2020-02-13,42.86000061035156
2020-02-14,42.38999938964844
2020-02-18,41.4900016784668
2020-02-19,42.689998626708984
2020-02-20,41.970001220703125
2020-02-21,38.5099983215332
2020-02-24,38.150001525878906
2020-02-25,38.290000915527344
2020-02-26,38.220001220703125
2020-02-27,37.0099983215332
2020-02-28,36.27000045776367
2020-03-02,35.0
2020-03-03,33.20000076293945
2020-03-04,34.41999816894531
2020-03-05,35.34000015258789
2020-03-06,36.27000045776367
2020-03-09,32.5099983215332
2020-03-10,33.2599983215332
2020-03-11,30.700000762939453
2020-03-12,27.31999969482422
2020-03-13,25.920000076293945
2020-03-16,23.149999618530273
2020-03-17,26.06999969482422
2020-03-18,23.469999313354492
2020-03-19,27.75
2020-03-20,23.200000762939453
2020-03-23,19.93000030517578
2020-03-24,19.989999771118164
2020-03-25,21.010000228881836
2020-03-26,23.18000030517578
2020-03-27,22.34000015258789
2020-03-30,21.639999389648438
2020-03-31,20.920000076293945
2020-04-01,15.930000305175781
2020-04-02,16.520000457763672
2020-04-03,16.68000030517578
2020-04-06,20.3700008392334
2020-04-07,20.6200008392334
2020-04-08,19.649999618530273
2020-04-09,23.1200008392334
2020-04-13,21.530000686645508
2020-04-14,20.799999237060547
2020-04-15,18.450000762939453
2020-04-16,17.450000762939453
2020-04-17,20.110000610351562
2020-04-20,19.010000228881836
2020-04-21,18.030000686645508
2020-04-22,19.079999923706055
2020-04-23,19.610000610351562
2020-04-24,19.68000030517578
2020-04-27,20.920000076293945
2020-04-28,21.450000762939453
2020-04-29,24.020000457763672
2020-04-30,22.899999618530273
2020-05-01,20.600000381469727
2020-05-04,20.719999313354492
2020-05-05,19.389999389648438
2020-05-06,19.479999542236328
2020-05-07,20.200000762939453
2020-05-08,21.790000915527344
2020-05-11,19.399999618530273
2020-05-12,19.34000015258789
2020-05-13,18.209999084472656
2020-05-14,18.709999084472656
2020-05-15,19.059999465942383
2020-05-18,21.6200008392334
2020-05-19,21.719999313354492
2020-05-20,25.1299991607666
2020-05-21,24.350000381469727
2020-05-22,25.139999389648438
2020-05-26,26.780000686645508
2020-05-27,27.799999237060547
2020-05-28,25.549999237060547
2020-05-29,24.190000534057617
2020-06-01,25.329999923706055
2020-06-02,26.260000228881836
2020-06-03,26.700000762939453
2020-06-04,27.479999542236328
2020-06-05,29.299999237060547
2020-06-08,29.489999771118164
2020-06-09,27.030000686645508
2020-06-10,25.309999465942383
2020-06-11,22.670000076293945
2020-06-12,23.639999389648438
2020-06-15,26.690000534057617
2020-06-16,26.059999465942383
2020-06-17,24.540000915527344
2020-06-18,23.3700008392334
2020-06-19,23.56999969482422
2020-06-22,24.040000915527344
2020-06-23,24.450000762939453
2020-06-24,24.600000381469727
2020-06-25,24.309999465942383
2020-06-26,22.329999923706055
2020-06-29,24.1299991607666
2020-06-30,23.979999542236328
2020-07-01,23.239999771118164
2020-07-02,23.190000534057617
2020-07-06,22.290000915527344
2020-07-07,20.43000030517578
2020-07-08,20.34000015258789
2020-07-09,20.270000457763672
2020-07-10,21.40999984741211
2020-07-13,21.25
2020-07-14,21.709999084472656
2020-07-15,23.329999923706055
2020-07-16,23.559999465942383
2020-07-17,23.1200008392334
2020-07-20,23.25
2020-07-21,23.399999618530273
2020-07-22,23.579999923706055
2020-07-23,23.389999389648438
2020-07-24,23.299999237060547
2020-07-27,22.700000762939453
2020-07-28,22.200000762939453
2020-07-29,23.420000076293945
2020-07-30,23.040000915527344
2020-07-31,22.329999923706055
2020-08-03,21.989999771118164
2020-08-04,23.049999237060547
2020-08-05,23.690000534057617
2020-08-06,24.25
2020-08-07,21.399999618530273
2020-08-10,22.31999969482422
2020-08-11,23.6200008392334
2020-08-12,23.270000457763672
2020-08-13,22.799999237060547
2020-08-14,22.68000030517578
2020-08-17,22.56999969482422
2020-08-18,22.020000457763672
2020-08-19,22.06999969482422
2020-08-20,21.850000381469727
2020-08-21,21.709999084472656
2020-08-24,22.700000762939453
2020-08-25,22.84000015258789
2020-08-26,22.479999542236328
2020-08-27,22.799999237060547
2020-08-28,22.700000762939453
2020-08-31,21.709999084472656
2020-09-01,21.709999084472656
2020-09-02,22.969999313354492
2020-09-03,22.139999389648438
2020-09-04,21.75
2020-09-08,20.700000762939453
2020-09-09,19.899999618530273
2020-09-10,19.68000030517578
2020-09-11,19.399999618530273
2020-09-14,19.780000686645508
2020-09-15,18.719999313354492
2020-09-16,19.149999618530273
2020-09-17,20.65999984741211
2020-09-18,20.799999237060547
2020-09-21,20.25
2020-09-22,20.93000030517578
2020-09-23,19.829999923706055
2020-09-24,19.549999237060547
2020-09-25,19.510000228881836
2020-09-28,20.270000457763672
2020-09-29,20.280000686645508
2020-09-30,19.799999237060547
2020-10-01,20.40999984741211
2020-10-02,21.059999465942383
2020-10-05,20.969999313354492
2020-10-06,21.329999923706055
2020-10-07,20.8799991607666
2020-10-08,21.190000534057617
2020-10-09,21.030000686645508
2020-10-12,21.209999084472656
2020-10-13,21.079999923706055
2020-10-14,20.81999969482422
2020-10-15,20.420000076293945
2020-10-16,20.200000762939453
2020-10-19,19.809999465942383
2020-10-20,19.43000030517578
2020-10-21,19.31999969482422
2020-10-22,20.56999969482422
2020-10-23,20.450000762939453
2020-10-26,19.780000686645508
2020-10-27,18.989999771118164
2020-10-28,17.760000228881836
2020-10-29,17.940000534057617
2020-10-30,17.809999465942383
2020-11-02,18.010000228881836
2020-11-03,18.5
2020-11-04,18.5
2020-11-05,19.399999618530273
2020-11-06,17.6299991607666
2020-11-09,21.329999923706055
2020-11-10,21.770000457763672
2020-11-11,20.469999313354492
2020-11-12,19.8799991607666
2020-11-13,21.34000015258789
2020-11-16,22.8799991607666
2020-11-17,23.110000610351562
2020-11-18,22.559999465942383
2020-11-19,22.899999618530273
2020-11-20,22.860000610351562
2020-11-23,24.639999389648438
2020-11-24,24.8700008392334
2020-11-25,25.729999542236328
2020-11-27,25.899999618530273
2020-11-30,24.280000686645508
2020-12-01,24.43000030517578
2020-12-02,25.149999618530273
2020-12-03,25.200000762939453
2020-12-04,26.309999465942383
2020-12-07,26.170000076293945
2020-12-08,25.8700008392334
2020-12-09,34.11000061035156
2020-12-10,35.52000045776367
2020-12-11,36.09000015258789
2020-12-14,35.66999816894531
2020-12-15,35.77000045776367
2020-12-16,35.75
2020-12-17,36.0099983215332
2020-12-18,35.38999938964844
2020-12-21,35.150001525878906
2020-12-22,35.18000030517578
2020-12-23,35.11000061035156
2020-12-24,35.20000076293945
2020-12-28,35.209999084472656
2020-12-29,35.349998474121094
2020-12-30,35.2400016784668
2020-12-31,35.29999923706055
2021-01-04,35.33000183105469
2021-01-05,35.540000915527344
2021-01-06,35.7400016784668
2021-01-07,35.68000030517578
2021-01-08,41.08000183105469
2021-01-11,40.59000015258789
2021-01-12,40.77000045776367
2021-01-13,40.83000183105469
2021-01-14,40.630001068115234
2021-01-15,40.709999084472656
2021-01-19,40.400001525878906
2021-01-20,40.779998779296875
2021-01-21,41.27000045776367
2021-01-22,40.86000061035156
2021-01-25,38.810001373291016
2021-01-26,38.7599983215332
2021-01-27,38.599998474121094
2021-01-28,38.54999923706055
2021-01-29,38.849998474121094
2021-02-01,38.790000915527344
2021-02-02,38.849998474121094
2021-02-03,38.84000015258789
2021-02-04,38.70000076293945
2021-02-05,38.75
2021-02-08,38.77000045776367
2021-02-09,38.77000045776367
2021-02-10,38.790000915527344
2021-02-11,38.81999969482422
2021-02-12,38.83000183105469
2021-02-16,38.83000183105469
2021-02-17,38.75
2021-02-18,38.66999816894531
2021-02-19,38.72999954223633
2021-02-22,38.75
2021-02-23,38.65999984741211
2021-02-24,38.66999816894531
2021-02-25,38.61000061035156
2021-02-26,38.54999923706055
2021-03-01,38.7599983215332
2021-03-02,38.59000015258789
2021-03-03,38.560001373291016
2021-03-04,38.52000045776367
2021-03-05,38.540000915527344
2021-03-08,38.58000183105469
2021-03-09,38.52000045776367
2021-03-10,38.66999816894531
2021-03-11,38.7599983215332
2021-03-12,38.790000915527344
2021-03-15,38.81999969482422
2021-03-16,38.790000915527344
2021-03-17,38.75
2021-03-18,38.7599983215332
2021-03-19,38.63999938964844
2021-03-22,38.779998779296875
2021-03-23,38.75
2021-03-24,38.72999954223633
2021-03-25,38.75
2021-03-26,38.79999923706055
2021-03-29,38.7599983215332
2021-03-30,38.779998779296875
2021-03-31,38.79999923706055
2021-04-01,38.900001525878906
2021-04-05,38.86000061035156
2021-04-06,38.900001525878906
2021-04-07,38.849998474121094
2021-04-08,38.849998474121094
2021-04-09,38.81999969482422
2021-04-12,38.79999923706055
2021-04-13,38.79999923706055
2021-04-14,38.810001373291016
2021-04-15,38.77000045776367
2021-04-16,38.79999923706055
2021-04-19,38.79999923706055
2021-04-20,38.83000183105469
2021-04-21,38.83000183105469
2021-04-22,38.84000015258789
2021-04-23,38.810001373291016
2021-04-26,38.81999969482422
2021-04-27,38.83000183105469
2021-04-28,38.83000183105469
2021-04-29,38.900001525878906
2021-04-30,38.84000015258789
2021-05-03,38.86000061035156
2021-05-04,38.880001068115234
2021-05-05,38.88999938964844
2021-05-06,38.88999938964844
2021-05-07,38.880001068115234
2021-05-10,38.869998931884766
2021-05-11,38.90999984741211
2021-05-12,38.900001525878906
2021-05-13,38.88999938964844
2021-05-14,38.90999984741211
