,PAG
2020-04-28,34.45000076293945
2020-04-29,37.22999954223633
2020-04-30,35.97999954223633
2020-05-01,34.13999938964844
2020-05-04,34.2400016784668
2020-05-05,33.880001068115234
2020-05-06,33.11000061035156
2020-05-07,34.70000076293945
2020-05-08,36.0
2020-05-11,35.5
2020-05-12,33.41999816894531
2020-05-13,31.829999923706055
2020-05-14,31.010000228881836
2020-05-15,30.610000610351562
2020-05-18,33.650001525878906
2020-05-19,34.41999816894531
2020-05-20,34.43000030517578
2020-05-21,34.79999923706055
2020-05-22,34.09000015258789
2020-05-26,35.75
2020-05-27,38.0099983215332
2020-05-28,36.869998931884766
2020-05-29,35.7599983215332
2020-06-01,35.9900016784668
2020-06-02,37.150001525878906
2020-06-03,39.43000030517578
2020-06-04,39.720001220703125
2020-06-05,43.619998931884766
2020-06-08,44.290000915527344
2020-06-09,43.34000015258789
2020-06-10,41.209999084472656
2020-06-11,38.09000015258789
2020-06-12,39.720001220703125
2020-06-15,40.41999816894531
2020-06-16,40.86000061035156
2020-06-17,39.68000030517578
2020-06-18,40.29999923706055
2020-06-19,38.209999084472656
2020-06-22,39.060001373291016
2020-06-23,40.47999954223633
2020-06-24,37.689998626708984
2020-06-25,37.189998626708984
2020-06-26,36.45000076293945
2020-06-29,38.540000915527344
2020-06-30,38.709999084472656
2020-07-01,39.09000015258789
2020-07-02,39.279998779296875
2020-07-06,40.439998626708984
2020-07-07,40.0099983215332
2020-07-08,41.06999969482422
2020-07-09,39.40999984741211
2020-07-10,40.88999938964844
2020-07-13,40.470001220703125
2020-07-14,42.38999938964844
2020-07-15,44.709999084472656
2020-07-16,46.41999816894531
2020-07-17,46.02000045776367
2020-07-20,45.099998474121094
2020-07-21,46.08000183105469
2020-07-22,47.25
2020-07-23,47.15999984741211
2020-07-24,46.77000045776367
2020-07-27,47.130001068115234
2020-07-28,46.52000045776367
2020-07-29,47.7599983215332
2020-07-30,46.439998626708984
2020-07-31,44.81999969482422
2020-08-03,44.7599983215332
2020-08-04,44.86000061035156
2020-08-05,46.310001373291016
2020-08-06,45.81999969482422
2020-08-07,45.630001068115234
2020-08-10,46.459999084472656
2020-08-11,47.529998779296875
2020-08-12,48.189998626708984
2020-08-13,47.22999954223633
2020-08-14,47.72999954223633
2020-08-17,48.40999984741211
2020-08-18,48.95000076293945
2020-08-19,48.02000045776367
2020-08-20,47.599998474121094
2020-08-21,48.029998779296875
2020-08-24,48.630001068115234
2020-08-25,48.68000030517578
2020-08-26,47.959999084472656
2020-08-27,48.84000015258789
2020-08-28,48.95000076293945
2020-08-31,47.16999816894531
2020-09-01,48.90999984741211
2020-09-02,49.2599983215332
2020-09-03,48.59000015258789
2020-09-04,48.25
2020-09-08,48.2599983215332
2020-09-09,49.599998474121094
2020-09-10,48.09000015258789
2020-09-11,47.95000076293945
2020-09-14,49.040000915527344
2020-09-15,49.720001220703125
2020-09-16,49.380001068115234
2020-09-17,48.970001220703125
2020-09-18,48.0
2020-09-21,46.650001525878906
2020-09-22,47.2599983215332
2020-09-23,46.959999084472656
2020-09-24,46.22999954223633
2020-09-25,46.310001373291016
2020-09-28,48.18000030517578
2020-09-29,47.630001068115234
2020-09-30,47.65999984741211
2020-10-01,47.970001220703125
2020-10-02,49.66999816894531
2020-10-05,51.9900016784668
2020-10-06,53.54999923706055
2020-10-07,54.75
2020-10-08,55.619998931884766
2020-10-09,55.40999984741211
2020-10-12,54.83000183105469
2020-10-13,53.2400016784668
2020-10-14,52.619998931884766
2020-10-15,54.91999816894531
2020-10-16,55.130001068115234
2020-10-19,55.9900016784668
2020-10-20,56.099998474121094
2020-10-21,56.31999969482422
2020-10-22,55.310001373291016
2020-10-23,55.130001068115234
2020-10-26,54.099998474121094
2020-10-27,53.0
2020-10-28,51.529998779296875
2020-10-29,52.04999923706055
2020-10-30,51.15999984741211
2020-11-02,52.56999969482422
2020-11-03,54.290000915527344
2020-11-04,54.290000915527344
2020-11-05,55.97999954223633
2020-11-06,55.08000183105469
2020-11-09,58.06999969482422
2020-11-10,59.869998931884766
2020-11-11,59.63999938964844
2020-11-12,57.83000183105469
2020-11-13,59.529998779296875
2020-11-16,61.36000061035156
2020-11-17,61.16999816894531
2020-11-18,59.63999938964844
2020-11-19,58.04999923706055
2020-11-20,56.83000183105469
2020-11-23,58.91999816894531
2020-11-24,60.470001220703125
2020-11-25,58.9900016784668
2020-11-27,57.939998626708984
2020-11-30,55.06999969482422
2020-12-01,57.439998626708984
2020-12-02,57.54999923706055
2020-12-03,58.040000915527344
2020-12-04,58.529998779296875
2020-12-07,56.97999954223633
2020-12-08,56.040000915527344
2020-12-09,58.83000183105469
2020-12-10,56.90999984741211
2020-12-11,57.95000076293945
2020-12-14,56.70000076293945
2020-12-15,58.119998931884766
2020-12-16,58.31999969482422
2020-12-17,58.720001220703125
2020-12-18,57.16999816894531
2020-12-21,56.689998626708984
2020-12-22,56.0099983215332
2020-12-23,58.130001068115234
2020-12-24,57.689998626708984
2020-12-28,57.9900016784668
2020-12-29,57.91999816894531
2020-12-30,58.849998474121094
2020-12-31,59.38999938964844
2021-01-04,57.470001220703125
2021-01-05,58.880001068115234
2021-01-06,61.279998779296875
2021-01-07,62.9900016784668
2021-01-08,62.400001525878906
2021-01-11,63.0
2021-01-12,64.93000030517578
2021-01-13,62.900001525878906
2021-01-14,64.76000213623047
2021-01-15,64.41000366210938
2021-01-19,64.11000061035156
2021-01-20,65.80999755859375
2021-01-21,66.08999633789062
2021-01-22,65.31999969482422
2021-01-25,64.16000366210938
2021-01-26,65.43000030517578
2021-01-27,60.56999969482422
2021-01-28,61.88999938964844
2021-01-29,59.84000015258789
2021-02-01,61.29999923706055
2021-02-02,61.459999084472656
2021-02-03,63.189998626708984
2021-02-04,64.54000091552734
2021-02-05,65.30000305175781
2021-02-08,66.80000305175781
2021-02-09,65.5999984741211
2021-02-10,65.94000244140625
2021-02-11,65.37000274658203
2021-02-12,66.13999938964844
2021-02-16,65.7699966430664
2021-02-17,64.7699966430664
2021-02-18,63.599998474121094
2021-02-19,65.97000122070312
2021-02-22,66.37999725341797
2021-02-23,66.29000091552734
2021-02-24,69.44999694824219
2021-02-25,67.05999755859375
2021-02-26,67.9800033569336
2021-03-01,69.56999969482422
2021-03-02,69.69999694824219
2021-03-03,70.95999908447266
2021-03-04,71.43000030517578
2021-03-05,77.7300033569336
2021-03-08,80.05999755859375
2021-03-09,79.55999755859375
2021-03-10,83.43000030517578
2021-03-11,84.25
2021-03-12,84.80999755859375
2021-03-15,85.02999877929688
2021-03-16,84.80000305175781
2021-03-17,85.02999877929688
2021-03-18,82.44000244140625
2021-03-19,81.5
2021-03-22,80.12999725341797
2021-03-23,77.62000274658203
2021-03-24,76.37000274658203
2021-03-25,79.33999633789062
2021-03-26,81.58000183105469
2021-03-29,79.54000091552734
2021-03-30,82.08000183105469
2021-03-31,80.23999786376953
2021-04-01,80.87000274658203
2021-04-05,82.08000183105469
2021-04-06,81.4800033569336
2021-04-07,80.75
2021-04-08,81.11000061035156
2021-04-09,83.47000122070312
2021-04-12,84.8499984741211
2021-04-13,83.66999816894531
2021-04-14,86.01000213623047
2021-04-15,86.5
2021-04-16,87.0
2021-04-19,86.47000122070312
2021-04-20,85.12000274658203
2021-04-21,87.29000091552734
2021-04-22,85.44999694824219
2021-04-23,88.5999984741211
2021-04-26,88.58999633789062
2021-04-27,88.44999694824219
2021-04-28,88.75
2021-04-29,88.79000091552734
2021-04-30,87.69000244140625
2021-05-03,90.27999877929688
2021-05-04,90.51000213623047
2021-05-05,90.54000091552734
2021-05-06,92.37000274658203
2021-05-07,92.12999725341797
2021-05-10,91.83999633789062
2021-05-11,89.41999816894531
2021-05-12,86.61000061035156
2021-05-13,88.80999755859375
2021-05-14,92.06999969482422
