,EBSB
2019-03-26,15.529999732971191
2019-03-27,15.739999771118164
2019-03-28,15.850000381469727
2019-03-29,15.6899995803833
2019-04-01,16.0
2019-04-02,16.030000686645508
2019-04-03,16.010000228881836
2019-04-04,16.139999389648438
2019-04-05,16.229999542236328
2019-04-08,16.209999084472656
2019-04-09,16.020000457763672
2019-04-10,16.440000534057617
2019-04-11,16.56999969482422
2019-04-12,16.920000076293945
2019-04-15,16.639999389648438
2019-04-16,16.829999923706055
2019-04-17,16.790000915527344
2019-04-18,16.530000686645508
2019-04-22,16.420000076293945
2019-04-23,16.690000534057617
2019-04-24,16.81999969482422
2019-04-25,16.81999969482422
2019-04-26,17.1200008392334
2019-04-29,17.360000610351562
2019-04-30,17.219999313354492
2019-05-01,17.100000381469727
2019-05-02,17.290000915527344
2019-05-03,17.5
2019-05-06,17.579999923706055
2019-05-07,17.360000610351562
2019-05-08,17.25
2019-05-09,17.31999969482422
2019-05-10,17.3700008392334
2019-05-13,17.110000610351562
2019-05-14,17.360000610351562
2019-05-15,17.299999237060547
2019-05-16,17.270000457763672
2019-05-17,17.040000915527344
2019-05-20,17.329999923706055
2019-05-21,17.329999923706055
2019-05-22,17.18000030517578
2019-05-23,16.829999923706055
2019-05-24,16.989999771118164
2019-05-28,17.020000457763672
2019-05-29,17.15999984741211
2019-05-30,17.1299991607666
2019-05-31,17.270000457763672
2019-06-03,17.350000381469727
2019-06-04,17.5
2019-06-05,17.450000762939453
2019-06-06,17.399999618530273
2019-06-07,17.420000076293945
2019-06-10,17.639999389648438
2019-06-11,17.440000534057617
2019-06-12,17.59000015258789
2019-06-13,17.719999313354492
2019-06-14,17.81999969482422
2019-06-17,17.700000762939453
2019-06-18,17.889999389648438
2019-06-19,17.760000228881836
2019-06-20,17.600000381469727
2019-06-21,17.389999389648438
2019-06-24,17.1200008392334
2019-06-25,17.110000610351562
2019-06-26,17.18000030517578
2019-06-27,17.489999771118164
2019-06-28,17.889999389648438
2019-07-01,17.950000762939453
2019-07-02,18.450000762939453
2019-07-03,18.690000534057617
2019-07-05,19.0
2019-07-08,18.950000762939453
2019-07-09,18.979999542236328
2019-07-10,18.920000076293945
2019-07-11,18.93000030517578
2019-07-12,18.989999771118164
2019-07-15,18.829999923706055
2019-07-16,18.700000762939453
2019-07-17,18.479999542236328
2019-07-18,18.56999969482422
2019-07-19,18.459999084472656
2019-07-22,18.329999923706055
2019-07-23,18.65999984741211
2019-07-24,18.459999084472656
2019-07-25,18.15999984741211
2019-07-26,18.34000015258789
2019-07-29,18.170000076293945
2019-07-30,18.389999389648438
2019-07-31,18.34000015258789
2019-08-01,18.049999237060547
2019-08-02,17.889999389648438
2019-08-05,17.729999542236328
2019-08-06,17.809999465942383
2019-08-07,17.780000686645508
2019-08-08,17.93000030517578
2019-08-09,17.809999465942383
2019-08-12,17.75
2019-08-13,17.790000915527344
2019-08-14,17.600000381469727
2019-08-15,17.579999923706055
2019-08-16,18.030000686645508
2019-08-19,18.110000610351562
2019-08-20,17.81999969482422
2019-08-21,17.90999984741211
2019-08-22,17.790000915527344
2019-08-23,17.280000686645508
2019-08-26,17.729999542236328
2019-08-27,17.219999313354492
2019-08-28,17.559999465942383
2019-08-29,17.579999923706055
2019-08-30,17.479999542236328
2019-09-03,17.350000381469727
2019-09-04,17.270000457763672
2019-09-05,17.530000686645508
2019-09-06,17.489999771118164
2019-09-09,17.8700008392334
2019-09-10,18.100000381469727
2019-09-11,18.540000915527344
2019-09-12,18.610000610351562
2019-09-13,18.729999542236328
2019-09-16,18.489999771118164
2019-09-17,18.520000457763672
2019-09-18,18.559999465942383
2019-09-19,18.420000076293945
2019-09-20,18.639999389648438
2019-09-23,18.760000228881836
2019-09-24,18.440000534057617
2019-09-25,18.81999969482422
2019-09-26,18.65999984741211
2019-09-27,18.68000030517578
2019-09-30,18.75
2019-10-01,18.459999084472656
2019-10-02,18.450000762939453
2019-10-03,18.520000457763672
2019-10-04,18.65999984741211
2019-10-07,18.610000610351562
2019-10-08,18.170000076293945
2019-10-09,18.1200008392334
2019-10-10,18.110000610351562
2019-10-11,18.170000076293945
2019-10-14,18.079999923706055
2019-10-15,18.3799991607666
2019-10-16,18.25
2019-10-17,18.3799991607666
2019-10-18,18.5
2019-10-21,18.68000030517578
2019-10-22,18.6299991607666
2019-10-23,19.770000457763672
2019-10-24,19.3799991607666
2019-10-25,19.56999969482422
2019-10-28,19.440000534057617
2019-10-29,19.6200008392334
2019-10-30,19.530000686645508
2019-10-31,19.559999465942383
2019-11-01,19.950000762939453
2019-11-04,19.780000686645508
2019-11-05,19.8700008392334
2019-11-06,19.920000076293945
2019-11-07,19.860000610351562
2019-11-08,19.850000381469727
2019-11-11,19.899999618530273
2019-11-12,20.020000457763672
2019-11-13,19.850000381469727
2019-11-14,19.850000381469727
2019-11-15,19.959999084472656
2019-11-18,20.040000915527344
2019-11-19,19.860000610351562
2019-11-20,19.90999984741211
2019-11-21,19.739999771118164
2019-11-22,19.739999771118164
2019-11-25,19.889999389648438
2019-11-26,20.06999969482422
2019-11-27,20.239999771118164
2019-11-29,20.1299991607666
2019-12-02,19.829999923706055
2019-12-03,19.790000915527344
2019-12-04,19.829999923706055
2019-12-05,19.799999237060547
2019-12-06,19.90999984741211
2019-12-09,19.860000610351562
2019-12-10,19.989999771118164
2019-12-11,20.010000228881836
2019-12-12,20.31999969482422
2019-12-13,20.290000915527344
2019-12-16,20.670000076293945
2019-12-17,20.81999969482422
2019-12-18,20.770000457763672
2019-12-19,20.729999542236328
2019-12-20,20.68000030517578
2019-12-23,20.40999984741211
2019-12-24,20.450000762939453
2019-12-26,20.40999984741211
2019-12-27,20.229999542236328
2019-12-30,20.239999771118164
2019-12-31,20.09000015258789
2020-01-02,19.90999984741211
2020-01-03,19.829999923706055
2020-01-06,19.6299991607666
2020-01-07,19.450000762939453
2020-01-08,19.489999771118164
2020-01-09,19.40999984741211
2020-01-10,19.299999237060547
2020-01-13,19.5
2020-01-14,19.450000762939453
2020-01-15,19.399999618530273
2020-01-16,19.6299991607666
2020-01-17,19.489999771118164
2020-01-21,19.190000534057617
2020-01-22,19.239999771118164
2020-01-23,19.309999465942383
2020-01-24,19.239999771118164
2020-01-27,19.280000686645508
2020-01-28,19.3799991607666
2020-01-29,18.139999389648438
2020-01-30,18.309999465942383
2020-01-31,17.989999771118164
2020-02-03,18.229999542236328
2020-02-04,17.969999313354492
2020-02-05,18.079999923706055
2020-02-06,18.06999969482422
2020-02-07,17.899999618530273
2020-02-10,17.850000381469727
2020-02-11,17.989999771118164
2020-02-12,18.079999923706055
2020-02-13,18.299999237060547
2020-02-14,18.06999969482422
2020-02-18,18.020000457763672
2020-02-19,18.100000381469727
2020-02-20,18.100000381469727
2020-02-21,17.860000610351562
2020-02-24,17.670000076293945
2020-02-25,17.239999771118164
2020-02-26,17.25
2020-02-27,16.780000686645508
2020-02-28,16.510000228881836
2020-03-02,17.18000030517578
2020-03-03,16.530000686645508
2020-03-04,16.719999313354492
2020-03-05,16.399999618530273
2020-03-06,16.200000762939453
2020-03-09,14.630000114440918
2020-03-10,14.930000305175781
2020-03-11,14.109999656677246
2020-03-12,12.779999732971191
2020-03-13,13.510000228881836
2020-03-16,11.699999809265137
2020-03-17,12.850000381469727
2020-03-18,10.25
2020-03-19,10.90999984741211
2020-03-20,9.710000038146973
2020-03-23,9.6899995803833
2020-03-24,10.289999961853027
2020-03-25,10.84000015258789
2020-03-26,11.8100004196167
2020-03-27,11.1899995803833
2020-03-30,11.270000457763672
2020-03-31,11.220000267028809
2020-04-01,10.390000343322754
2020-04-02,10.34000015258789
2020-04-03,9.979999542236328
2020-04-06,10.319999694824219
2020-04-07,10.319999694824219
2020-04-08,10.970000267028809
2020-04-09,11.920000076293945
2020-04-13,11.220000267028809
2020-04-14,10.930000305175781
2020-04-15,10.119999885559082
2020-04-16,9.970000267028809
2020-04-17,10.770000457763672
2020-04-20,10.569999694824219
2020-04-21,10.399999618530273
2020-04-22,10.380000114440918
2020-04-23,10.729999542236328
2020-04-24,10.479999542236328
2020-04-27,11.4399995803833
2020-04-28,12.09000015258789
2020-04-29,12.670000076293945
2020-04-30,11.779999732971191
2020-05-01,11.479999542236328
2020-05-04,11.220000267028809
2020-05-05,11.050000190734863
2020-05-06,10.680000305175781
2020-05-07,11.109999656677246
2020-05-08,11.449999809265137
2020-05-11,10.859999656677246
2020-05-12,10.430000305175781
2020-05-13,9.989999771118164
2020-05-14,10.020000457763672
2020-05-15,9.970000267028809
2020-05-18,11.3100004196167
2020-05-19,10.25
2020-05-20,10.829999923706055
2020-05-21,10.760000228881836
2020-05-22,10.609999656677246
2020-05-26,11.1899995803833
2020-05-27,12.079999923706055
2020-05-28,11.670000076293945
2020-05-29,11.520000457763672
2020-06-01,11.420000076293945
2020-06-02,11.199999809265137
2020-06-03,11.760000228881836
2020-06-04,11.539999961853027
2020-06-05,13.149999618530273
2020-06-08,13.050000190734863
2020-06-09,12.84000015258789
2020-06-10,11.670000076293945
2020-06-11,10.829999923706055
2020-06-12,11.020000457763672
2020-06-15,11.149999618530273
2020-06-16,11.619999885559082
2020-06-17,11.300000190734863
2020-06-18,11.390000343322754
2020-06-19,11.170000076293945
2020-06-22,11.1899995803833
2020-06-23,11.109999656677246
2020-06-24,10.779999732971191
2020-06-25,11.0600004196167
2020-06-26,10.890000343322754
2020-06-29,11.359999656677246
2020-06-30,11.600000381469727
2020-07-01,11.069999694824219
2020-07-02,10.970000267028809
2020-07-06,11.039999961853027
2020-07-07,10.739999771118164
2020-07-08,10.670000076293945
2020-07-09,10.470000267028809
2020-07-10,10.949999809265137
2020-07-13,10.970000267028809
2020-07-14,10.989999771118164
2020-07-15,11.850000381469727
2020-07-16,11.680000305175781
2020-07-17,11.350000381469727
2020-07-20,11.010000228881836
2020-07-21,11.720000267028809
2020-07-22,12.079999923706055
2020-07-23,12.029999732971191
2020-07-24,11.779999732971191
2020-07-27,11.710000038146973
2020-07-28,11.890000343322754
2020-07-29,11.890000343322754
2020-07-30,11.5
2020-07-31,11.40999984741211
2020-08-03,11.479999542236328
2020-08-04,11.430000305175781
2020-08-05,11.569999694824219
2020-08-06,11.609999656677246
2020-08-07,12.210000038146973
2020-08-10,12.489999771118164
2020-08-11,12.670000076293945
2020-08-12,12.5600004196167
2020-08-13,12.09000015258789
2020-08-14,12.260000228881836
2020-08-17,11.949999809265137
2020-08-18,11.600000381469727
2020-08-19,11.6899995803833
2020-08-20,11.479999542236328
2020-08-21,11.359999656677246
2020-08-24,11.75
2020-08-25,11.619999885559082
2020-08-26,11.420000076293945
2020-08-27,11.619999885559082
2020-08-28,11.65999984741211
2020-08-31,11.640000343322754
2020-09-01,11.630000114440918
2020-09-02,11.600000381469727
2020-09-03,11.609999656677246
2020-09-04,11.5600004196167
2020-09-08,11.199999809265137
2020-09-09,11.140000343322754
2020-09-10,11.1899995803833
2020-09-11,11.109999656677246
2020-09-14,11.180000305175781
2020-09-15,11.050000190734863
2020-09-16,11.100000381469727
2020-09-17,10.949999809265137
2020-09-18,10.779999732971191
2020-09-21,10.239999771118164
2020-09-22,10.109999656677246
2020-09-23,9.829999923706055
2020-09-24,10.010000228881836
2020-09-25,9.970000267028809
2020-09-28,10.380000114440918
2020-09-29,10.239999771118164
2020-09-30,10.350000381469727
2020-10-01,10.5
2020-10-02,10.779999732971191
2020-10-05,11.199999809265137
2020-10-06,11.170000076293945
2020-10-07,11.529999732971191
2020-10-08,11.699999809265137
2020-10-09,11.680000305175781
2020-10-12,11.899999618530273
2020-10-13,11.550000190734863
2020-10-14,11.359999656677246
2020-10-15,11.619999885559082
2020-10-16,11.760000228881836
2020-10-19,11.65999984741211
2020-10-20,11.8100004196167
2020-10-21,11.869999885559082
2020-10-22,12.34000015258789
2020-10-23,12.550000190734863
2020-10-26,11.84000015258789
2020-10-27,11.59000015258789
2020-10-28,11.800000190734863
2020-10-29,12.390000343322754
2020-10-30,12.449999809265137
2020-11-02,12.710000038146973
2020-11-03,12.84000015258789
2020-11-04,11.930000305175781
2020-11-05,12.0600004196167
2020-11-06,11.779999732971191
2020-11-09,13.539999961853027
2020-11-10,13.970000267028809
2020-11-11,13.65999984741211
2020-11-12,13.359999656677246
2020-11-13,13.640000343322754
2020-11-16,14.539999961853027
2020-11-17,14.470000267028809
2020-11-18,14.180000305175781
2020-11-19,14.329999923706055
2020-11-20,14.25
2020-11-23,14.329999923706055
2020-11-24,15.029999732971191
2020-11-25,14.619999885559082
2020-11-27,14.380000114440918
2020-11-30,13.649999618530273
2020-12-01,14.010000228881836
2020-12-02,14.199999809265137
2020-12-03,14.180000305175781
2020-12-04,14.569999694824219
2020-12-07,14.569999694824219
2020-12-08,14.489999771118164
2020-12-09,14.600000381469727
2020-12-10,14.529999732971191
2020-12-11,14.470000267028809
2020-12-14,14.40999984741211
2020-12-15,14.729999542236328
2020-12-16,14.770000457763672
2020-12-17,14.890000343322754
2020-12-18,14.569999694824219
2020-12-21,14.420000076293945
2020-12-22,14.34000015258789
2020-12-23,14.8100004196167
2020-12-24,14.729999542236328
2020-12-28,15.0600004196167
2020-12-29,14.84000015258789
2020-12-30,14.890000343322754
2020-12-31,14.90999984741211
2021-01-04,14.630000114440918
2021-01-05,14.760000228881836
2021-01-06,15.899999618530273
2021-01-07,16.040000915527344
2021-01-08,15.699999809265137
2021-01-11,15.859999656677246
2021-01-12,16.110000610351562
2021-01-13,15.949999809265137
2021-01-14,16.219999313354492
2021-01-15,16.0
2021-01-19,16.06999969482422
2021-01-20,16.010000228881836
2021-01-21,15.569999694824219
2021-01-22,15.779999732971191
2021-01-25,15.699999809265137
2021-01-26,15.399999618530273
2021-01-27,14.510000228881836
2021-01-28,15.670000076293945
2021-01-29,15.149999618530273
2021-02-01,15.140000343322754
2021-02-02,15.520000457763672
2021-02-03,15.390000343322754
2021-02-04,15.9399995803833
2021-02-05,15.90999984741211
2021-02-08,16.360000610351562
2021-02-09,16.440000534057617
2021-02-10,16.520000457763672
2021-02-11,16.40999984741211
2021-02-12,16.530000686645508
2021-02-16,16.540000915527344
2021-02-17,16.5
2021-02-18,16.309999465942383
2021-02-19,16.790000915527344
2021-02-22,16.889999389648438
2021-02-23,17.030000686645508
2021-02-24,17.110000610351562
2021-02-25,17.059999465942383
2021-02-26,16.75
2021-03-01,17.260000228881836
2021-03-02,17.309999465942383
2021-03-03,17.739999771118164
2021-03-04,17.780000686645508
2021-03-05,18.25
2021-03-08,18.719999313354492
2021-03-09,18.479999542236328
2021-03-10,18.829999923706055
2021-03-11,18.979999542236328
2021-03-12,19.299999237060547
2021-03-15,19.0
2021-03-16,18.920000076293945
2021-03-17,18.959999084472656
2021-03-18,18.860000610351562
2021-03-19,19.110000610351562
2021-03-22,18.6200008392334
2021-03-23,18.1200008392334
2021-03-24,18.059999465942383
2021-03-25,18.510000228881836
2021-03-26,19.059999465942383
2021-03-29,18.520000457763672
2021-03-30,18.690000534057617
2021-03-31,18.420000076293945
2021-04-01,18.639999389648438
2021-04-05,18.790000915527344
2021-04-06,18.56999969482422
2021-04-07,18.43000030517578
2021-04-08,18.489999771118164
2021-04-09,18.450000762939453
2021-04-12,18.459999084472656
2021-04-13,18.059999465942383
2021-04-14,18.40999984741211
2021-04-15,18.43000030517578
2021-04-16,18.3799991607666
2021-04-19,18.270000457763672
2021-04-20,17.760000228881836
2021-04-21,17.920000076293945
2021-04-22,17.81999969482422
2021-04-23,21.920000076293945
2021-04-26,22.440000534057617
2021-04-27,22.579999923706055
2021-04-28,22.649999618530273
2021-04-29,22.40999984741211
2021-04-30,22.110000610351562
2021-05-03,22.40999984741211
2021-05-04,22.239999771118164
2021-05-05,21.920000076293945
2021-05-06,21.920000076293945
2021-05-07,21.540000915527344
2021-05-10,21.3799991607666
2021-05-11,21.0
2021-05-12,20.540000915527344
2021-05-13,21.139999389648438
2021-05-14,21.68000030517578
