,FLIR
1998-02-09,2.328125
1998-02-10,2.34375
1998-02-11,2.34375
1998-02-12,2.320312976837158
1998-02-13,2.375
1998-02-17,2.359375
1998-02-18,2.4375
1998-02-19,2.40625
1998-02-20,2.375
1998-02-23,2.40625
1998-02-24,2.429687976837158
1998-02-25,2.390625
1998-02-26,2.453125
1998-02-27,2.40625
1998-03-02,2.40625
1998-03-03,2.421875
1998-03-04,2.40625
1998-03-05,2.40625
1998-03-06,2.398437976837158
1998-03-09,2.40625
1998-03-10,2.5625
1998-03-11,2.515625
1998-03-12,2.5
1998-03-13,2.515625
1998-03-16,2.5
1998-03-17,2.5625
1998-03-18,2.53125
1998-03-19,2.53125
1998-03-20,2.5
1998-03-23,2.484375
1998-03-24,2.492187976837158
1998-03-25,2.46875
1998-03-26,2.5
1998-03-27,2.515625
1998-03-30,2.53125
1998-03-31,2.53125
1998-04-01,2.5
1998-04-02,2.539062976837158
1998-04-03,2.507812976837158
1998-04-06,2.546875
1998-04-07,2.523437976837158
1998-04-08,2.53125
1998-04-09,2.53125
1998-04-13,2.515625
1998-04-14,2.5
1998-04-15,2.5
1998-04-16,2.492187976837158
1998-04-17,2.5
1998-04-20,2.554687976837158
1998-04-21,2.5625
1998-04-22,2.6875
1998-04-23,2.640625
1998-04-24,2.59375
1998-04-27,2.53125
1998-04-28,2.5625
1998-04-29,2.5625
1998-04-30,2.578125
1998-05-01,2.585937976837158
1998-05-04,2.671875
1998-05-05,2.609375
1998-05-06,2.609375
1998-05-07,2.546875
1998-05-08,2.53125
1998-05-11,2.53125
1998-05-12,2.53125
1998-05-13,2.53125
1998-05-14,2.515625
1998-05-15,2.53125
1998-05-18,2.53125
1998-05-19,2.507812976837158
1998-05-20,2.523437976837158
1998-05-21,2.507812976837158
1998-05-22,2.53125
1998-05-26,2.507812976837158
1998-05-27,2.429687976837158
1998-05-28,2.449218988418579
1998-05-29,2.34375
1998-06-01,2.421875
1998-06-02,2.4375
1998-06-03,2.40625
1998-06-04,2.421875
1998-06-05,2.40625
1998-06-08,2.375
1998-06-09,2.382812976837158
1998-06-10,2.40625
1998-06-11,2.382812976837158
1998-06-12,2.359375
1998-06-15,2.349608898162842
1998-06-16,2.34375
1998-06-17,2.359375
1998-06-18,2.3125
1998-06-19,2.242187976837158
1998-06-22,2.25
1998-06-23,2.203125
1998-06-24,2.234375
1998-06-25,2.265625
1998-06-26,2.328125
1998-06-29,2.15625
1998-06-30,2.15625
1998-07-01,2.15625
1998-07-02,2.15625
1998-07-06,2.09375
1998-07-07,2.085937976837158
1998-07-08,2.09375
1998-07-09,2.203125
1998-07-10,2.1875
1998-07-13,2.171875
1998-07-14,2.171875
1998-07-15,2.171875
1998-07-16,2.179687976837158
1998-07-17,2.1875
1998-07-20,2.210937976837158
1998-07-21,2.21875
1998-07-22,2.203125
1998-07-23,2.15625
1998-07-24,2.15625
1998-07-27,2.140625
1998-07-28,2.109375
1998-07-29,2.091797113418579
1998-07-30,2.109375
1998-07-31,2.09375
1998-08-03,2.101562976837158
1998-08-04,1.890625
1998-08-05,1.921875
1998-08-06,1.890625
1998-08-07,1.890625
1998-08-10,1.921875
1998-08-11,1.90625
1998-08-12,1.90625
1998-08-13,1.875
1998-08-14,1.90625
1998-08-17,1.90625
1998-08-18,1.9375
1998-08-19,1.9375
1998-08-20,1.921875
1998-08-21,1.90625
1998-08-24,1.921875
1998-08-25,1.953125
1998-08-26,1.796875
1998-08-27,1.515625
1998-08-28,1.53125
1998-08-31,1.3125
1998-09-01,1.390625
1998-09-02,1.5
1998-09-03,1.609375
1998-09-04,1.59375
1998-09-08,1.6953129768371582
1998-09-09,1.671875
1998-09-10,1.671875
1998-09-11,1.734375
1998-09-14,1.71875
1998-09-15,1.78125
1998-09-16,1.6875
1998-09-17,1.6875
1998-09-18,1.75
1998-09-21,1.8125
1998-09-22,1.8125
1998-09-23,1.84375
1998-09-24,1.78125
1998-09-25,1.71875
1998-09-28,1.71875
1998-09-29,1.7109379768371582
1998-09-30,1.65625
1998-10-01,1.6015629768371582
1998-10-02,1.609375
1998-10-05,1.625
1998-10-06,1.484375
1998-10-07,1.359375
1998-10-08,1.4375
1998-10-09,1.46875
1998-10-12,1.625
1998-10-13,1.6875
1998-10-14,1.671875
1998-10-15,1.640625
1998-10-16,1.609375
1998-10-19,1.6425780057907104
1998-10-20,1.59375
1998-10-21,1.59375
1998-10-22,1.625
1998-10-23,1.625
1998-10-26,1.6875
1998-10-27,1.765625
1998-10-28,1.96875
1998-10-29,2.15625
1998-10-30,2.109375
1998-11-02,1.9765629768371582
1998-11-03,2.046875
1998-11-04,2.046875
1998-11-05,2.046875
1998-11-06,2.171875
1998-11-09,2.25
1998-11-10,2.3125
1998-11-11,2.359375
1998-11-12,2.484375
1998-11-13,2.4375
1998-11-16,2.429687976837158
1998-11-17,2.484375
1998-11-18,2.5
1998-11-19,2.46875
1998-11-20,2.375
1998-11-23,2.40625
1998-11-24,2.421875
1998-11-25,2.4375
1998-11-27,2.40625
1998-11-30,2.40625
1998-12-01,2.375
1998-12-02,2.546875
1998-12-03,2.515625
1998-12-04,2.671875
1998-12-07,2.640625
1998-12-08,2.617187976837158
1998-12-09,2.625
1998-12-10,2.65625
1998-12-11,2.65625
1998-12-14,2.65625
1998-12-15,2.6875
1998-12-16,2.640625
1998-12-17,2.695312976837158
1998-12-18,2.703125
1998-12-21,2.703125
1998-12-22,2.671875
1998-12-23,2.6875
1998-12-24,2.6875
1998-12-28,2.6875
1998-12-29,2.75
1998-12-30,2.75
1998-12-31,2.90625
1999-01-04,2.859375
1999-01-05,2.890625
1999-01-06,2.84375
1999-01-07,2.835937976837158
1999-01-08,2.9375
1999-01-11,2.953125
1999-01-12,2.890625
1999-01-13,2.875
1999-01-14,2.875
1999-01-15,2.890625
1999-01-19,2.875
1999-01-20,2.8125
1999-01-21,2.773437976837158
1999-01-22,2.8125
1999-01-25,2.8125
1999-01-26,2.75
1999-01-27,2.796875
1999-01-28,2.765625
1999-01-29,2.734375
1999-02-01,2.734375
1999-02-02,2.6875
1999-02-03,2.65625
1999-02-04,2.71875
1999-02-05,2.515625
1999-02-08,2.5625
1999-02-09,2.578125
1999-02-10,2.578125
1999-02-11,2.578125
1999-02-12,2.609375
1999-02-16,2.59375
1999-02-17,2.5
1999-02-18,2.5
1999-02-19,2.515625
1999-02-22,2.5
1999-02-23,2.507812976837158
1999-02-24,2.53125
1999-02-25,2.375
1999-02-26,2.296875
1999-03-01,2.375
1999-03-02,2.304687976837158
1999-03-03,2.390625
1999-03-04,2.359375
1999-03-05,2.15625
1999-03-08,2.195312976837158
1999-03-09,2.195312976837158
1999-03-10,2.234375
1999-03-11,2.296875
1999-03-12,2.1875
1999-03-15,2.164062976837158
1999-03-16,2.179687976837158
1999-03-17,2.304687976837158
1999-03-18,2.257812976837158
1999-03-19,2.234375
1999-03-22,2.226562976837158
1999-03-23,2.21875
1999-03-24,2.390625
1999-03-25,2.5
1999-03-26,2.484375
1999-03-29,2.445312976837158
1999-03-30,2.3125
1999-03-31,2.265625
1999-04-01,2.28125
1999-04-05,2.265625
1999-04-06,2.304687976837158
1999-04-07,2.351562976837158
1999-04-08,2.328125
1999-04-09,2.3125
1999-04-12,2.296875
1999-04-13,2.296875
1999-04-14,2.304687976837158
1999-04-15,2.265625
1999-04-16,2.265625
1999-04-19,2.15625
1999-04-20,2.148437976837158
1999-04-21,2.015625
1999-04-22,1.5078129768371582
1999-04-23,1.5390629768371582
1999-04-26,1.9375
1999-04-27,1.984375
1999-04-28,1.8515629768371582
1999-04-29,1.671875
1999-04-30,1.71875
1999-05-03,1.65625
1999-05-04,1.6875
1999-05-05,1.6953129768371582
1999-05-06,1.6640629768371582
1999-05-07,1.65625
1999-05-10,1.703125
1999-05-11,1.765625
1999-05-12,1.6875
1999-05-13,1.6328129768371582
1999-05-14,1.625
1999-05-17,1.609375
1999-05-18,1.6015629768371582
1999-05-19,1.625
1999-05-20,1.6796879768371582
1999-05-21,1.671875
1999-05-24,1.6640629768371582
1999-05-25,1.625
1999-05-26,1.65625
1999-05-27,1.71875
1999-05-28,1.671875
1999-06-01,1.765625
1999-06-02,1.828125
1999-06-03,1.8359379768371582
1999-06-04,1.9375
1999-06-07,1.9375
1999-06-08,1.984375
1999-06-09,1.9609379768371582
1999-06-10,1.921875
1999-06-11,1.90625
1999-06-14,1.875
1999-06-15,1.890625
1999-06-16,1.828125
1999-06-17,1.890625
1999-06-18,1.890625
1999-06-21,1.890625
1999-06-22,1.859375
1999-06-23,1.859375
1999-06-24,1.828125
1999-06-25,1.796875
1999-06-28,1.84375
1999-06-29,1.8828129768371582
1999-06-30,1.890625
1999-07-01,1.875
1999-07-02,1.875
1999-07-06,1.875
1999-07-07,1.890625
1999-07-08,1.875
1999-07-09,1.875
1999-07-12,1.890625
1999-07-13,1.859375
1999-07-14,1.9375
1999-07-15,2.09375
1999-07-16,2.1875
1999-07-19,2.078125
1999-07-20,2.0625
1999-07-21,2.125
1999-07-22,2.125
1999-07-23,2.109375
1999-07-26,2.125
1999-07-27,2.234375
1999-07-28,2.195312976837158
1999-07-29,2.1875
1999-07-30,2.203125
1999-08-02,2.125
1999-08-03,2.078125
1999-08-04,2.125
1999-08-05,2.09375
1999-08-06,2.140625
1999-08-09,2.140625
1999-08-10,2.140625
1999-08-11,2.125
1999-08-12,2.15625
1999-08-13,2.0625
1999-08-16,2.09375
1999-08-17,2.15625
1999-08-18,2.09375
1999-08-19,2.125
1999-08-20,2.117187976837158
1999-08-23,2.078125
1999-08-24,2.109375
1999-08-25,2.0625
1999-08-26,2.0625
1999-08-27,2.0625
1999-08-30,2.0625
1999-08-31,2.0625
1999-09-01,2.078125
1999-09-02,2.023437976837158
1999-09-03,2.0
1999-09-07,1.984375
1999-09-08,1.96875
1999-09-09,1.9375
1999-09-10,1.890625
1999-09-13,1.875
1999-09-14,1.78125
1999-09-15,1.734375
1999-09-16,1.71875
1999-09-17,1.625
1999-09-20,1.65625
1999-09-21,1.640625
1999-09-22,1.640625
1999-09-23,1.6171879768371582
1999-09-24,1.6328129768371582
1999-09-27,1.6875
1999-09-28,1.6875
1999-09-29,1.640625
1999-09-30,1.6171879768371582
1999-10-01,1.578125
1999-10-04,1.5625
1999-10-05,1.46875
1999-10-06,1.578125
1999-10-07,1.65625
1999-10-08,1.65625
1999-10-11,1.65625
1999-10-12,1.546875
1999-10-13,1.484375
1999-10-14,1.5625
1999-10-15,1.4375
1999-10-18,1.46875
1999-10-19,1.4375
1999-10-20,1.421875
1999-10-21,1.40625
1999-10-22,1.4375
1999-10-25,1.4921879768371582
1999-10-26,1.875
1999-10-27,1.71875
1999-10-28,1.765625
1999-10-29,1.7734379768371582
1999-11-01,1.7890629768371582
1999-11-02,1.890625
1999-11-03,1.890625
1999-11-04,1.921875
1999-11-05,1.875
1999-11-08,1.8125
1999-11-09,1.7890629768371582
1999-11-10,1.7890629768371582
1999-11-11,1.859375
1999-11-12,1.921875
1999-11-15,1.96875
1999-11-16,1.96875
1999-11-17,2.054687976837158
1999-11-18,1.984375
1999-11-19,2.015625
1999-11-22,2.09375
1999-11-23,2.0625
1999-11-24,2.0
1999-11-26,1.953125
1999-11-29,2.0
1999-11-30,1.90625
1999-12-01,2.0
1999-12-02,1.921875
1999-12-03,1.9609379768371582
1999-12-06,1.890625
1999-12-07,1.859375
1999-12-08,1.8125
1999-12-09,1.796875
1999-12-10,1.84375
1999-12-13,1.7578129768371582
1999-12-14,1.796875
1999-12-15,1.78125
1999-12-16,1.90625
1999-12-17,1.84375
1999-12-20,1.71875
1999-12-21,1.859375
1999-12-22,1.8828129768371582
1999-12-23,1.90625
1999-12-27,1.875
1999-12-28,1.859375
1999-12-29,2.125
1999-12-30,2.054687976837158
1999-12-31,2.03125
2000-01-03,2.09375
2000-01-04,1.9296879768371582
2000-01-05,2.03125
2000-01-06,2.015625
2000-01-07,2.03125
2000-01-10,2.0625
2000-01-11,2.09375
2000-01-12,2.15625
2000-01-13,2.25
2000-01-14,2.226562976837158
2000-01-18,2.234375
2000-01-19,2.304687976837158
2000-01-20,2.25
2000-01-21,2.25
2000-01-24,2.25
2000-01-25,2.1875
2000-01-26,2.1875
2000-01-27,2.09375
2000-01-28,2.3125
2000-01-31,2.304687976837158
2000-02-01,2.125
2000-02-02,2.25
2000-02-03,2.328125
2000-02-04,2.171875
2000-02-07,2.140625
2000-02-08,2.1875
2000-02-09,1.796875
2000-02-10,1.8984379768371582
2000-02-11,1.90625
2000-02-14,1.8359379768371582
2000-02-15,1.78125
2000-02-16,1.75
2000-02-17,1.734375
2000-02-18,1.8046879768371582
2000-02-22,1.84375
2000-02-23,1.828125
2000-02-24,1.96875
2000-02-25,1.921875
2000-02-28,1.890625
2000-02-29,1.984375
2000-03-01,2.21875
2000-03-02,2.1875
2000-03-03,2.140625
2000-03-06,1.25
2000-03-07,1.203125
2000-03-08,1.15625
2000-03-09,1.125
2000-03-10,1.2265629768371582
2000-03-13,1.25
2000-03-14,1.183593988418579
2000-03-15,1.125
2000-03-16,1.15625
2000-03-17,1.171875
2000-03-20,1.125
2000-03-21,1.125
2000-03-22,1.1015629768371582
2000-03-23,1.1015629768371582
2000-03-24,1.136718988418579
2000-03-27,1.109375
2000-03-28,1.125
2000-03-29,1.1699219942092896
2000-03-30,1.109375
2000-03-31,1.1484379768371582
2000-04-03,1.125
2000-04-04,1.0390629768371582
2000-04-05,1.0625
2000-04-06,1.046875
2000-04-07,1.0625
2000-04-10,1.0625
2000-04-11,1.078125
2000-04-12,1.078125
2000-04-13,1.0
2000-04-14,0.9238280057907104
2000-04-17,0.9375
2000-04-18,0.9375
2000-04-19,0.953125
2000-04-20,0.9453129768371582
2000-04-24,0.9375
2000-04-25,0.875
2000-04-26,0.9375
2000-04-27,0.921875
2000-04-28,0.921875
2000-05-01,1.046875
2000-05-02,1.140625
2000-05-03,1.1796879768371582
2000-05-04,1.1875
2000-05-05,1.1875
2000-05-08,1.1484379768371582
2000-05-09,1.25
2000-05-10,1.1875
2000-05-11,1.28125
2000-05-12,1.265625
2000-05-15,1.25
2000-05-16,1.15625
2000-05-17,1.171875
2000-05-18,1.15625
2000-05-19,1.234375
2000-05-22,1.09375
2000-05-23,1.1328129768371582
2000-05-24,1.152343988418579
2000-05-25,0.984375
2000-05-26,1.0
2000-05-30,0.9609379768371582
2000-05-31,0.8671879768371582
2000-06-01,0.859375
2000-06-02,0.859375
2000-06-05,0.8125
2000-06-06,0.71875
2000-06-07,0.71875
2000-06-08,0.65625
2000-06-09,0.671875
2000-06-12,0.71875
2000-06-13,0.7578129768371582
2000-06-14,0.75
2000-06-15,0.7578129768371582
2000-06-16,0.765625
2000-06-19,0.78125
2000-06-20,0.78125
2000-06-21,0.78125
2000-06-22,0.796875
2000-06-23,0.75
2000-06-26,0.7421879768371582
2000-06-27,0.7265629768371582
2000-06-28,0.7460939884185791
2000-06-29,0.75
2000-06-30,0.8125
2000-07-03,0.8671879768371582
2000-07-05,0.9453129768371582
2000-07-06,0.9296879768371582
2000-07-07,1.015625
2000-07-10,1.0234379768371582
2000-07-11,1.0546879768371582
2000-07-12,1.140625
2000-07-13,1.0546879768371582
2000-07-14,1.0625
2000-07-17,1.078125
2000-07-18,1.0546879768371582
2000-07-19,1.109375
2000-07-20,0.9453129768371582
2000-07-21,0.9765629768371582
2000-07-24,1.03125
2000-07-25,1.0625
2000-07-26,1.03125
2000-07-27,0.96875
2000-07-28,0.984375
2000-07-31,0.96875
2000-08-01,0.96875
2000-08-02,0.984375
2000-08-03,0.96875
2000-08-04,0.96875
2000-08-07,0.890625
2000-08-08,0.9375
2000-08-09,0.890625
2000-08-10,0.890625
2000-08-11,0.875
2000-08-14,0.9375
2000-08-15,0.84375
2000-08-16,0.875
2000-08-17,0.875
2000-08-18,0.875
2000-08-21,0.9296879768371582
2000-08-22,0.859375
2000-08-23,0.8671879768371582
2000-08-24,0.8828129768371582
2000-08-25,0.875
2000-08-28,0.859375
2000-08-29,0.8125
2000-08-30,0.6875
2000-08-31,0.6953129768371582
2000-09-01,0.8046879768371582
2000-09-05,0.859375
2000-09-06,0.8046879768371582
2000-09-07,0.71875
2000-09-08,0.7421879768371582
2000-09-11,0.7109379768371582
2000-09-12,0.7578129768371582
2000-09-13,0.7578129768371582
2000-09-14,0.7578129768371582
2000-09-15,0.75
2000-09-18,0.859375
2000-09-19,0.8203129768371582
2000-09-20,0.765625
2000-09-21,0.7695310115814209
2000-09-22,0.78125
2000-09-25,0.796875
2000-09-26,0.796875
2000-09-27,0.78125
2000-09-28,0.75
2000-09-29,0.75
2000-10-02,0.7578129768371582
2000-10-03,0.7734379768371582
2000-10-04,0.8046879768371582
2000-10-05,0.7890629768371582
2000-10-06,0.75
2000-10-09,0.75
2000-10-10,0.75
2000-10-11,0.7421879768371582
2000-10-12,0.6875
2000-10-13,0.765625
2000-10-16,0.8125
2000-10-17,0.7578129768371582
2000-10-18,0.6953129768371582
2000-10-19,0.7265629768371582
2000-10-20,0.75
2000-10-23,0.8125
2000-10-24,0.78125
2000-10-25,0.7890629768371582
2000-10-26,0.6875
2000-10-27,0.7734379768371582
2000-10-30,0.734375
2000-10-31,0.75
2000-11-01,0.75
2000-11-02,0.7421879768371582
2000-11-03,0.71875
2000-11-06,0.703125
2000-11-07,0.671875
2000-11-08,0.6953129768371582
2000-11-09,0.6757810115814209
2000-11-10,0.640625
2000-11-13,0.59375
2000-11-14,0.609375
2000-11-15,0.5117189884185791
2000-11-16,0.53125
2000-11-17,0.5078129768371582
2000-11-20,0.5234379768371582
2000-11-21,0.5625
2000-11-22,0.5390629768371582
2000-11-24,0.515625
2000-11-27,0.53125
2000-11-28,0.5
2000-11-29,0.4453130066394806
2000-11-30,0.4492189884185791
2000-12-01,0.4453130066394806
2000-12-04,0.4375
2000-12-05,0.4140630066394806
2000-12-06,0.4296880066394806
2000-12-07,0.4765630066394806
2000-12-08,0.4375
2000-12-11,0.46875
2000-12-12,0.4375
2000-12-13,0.40625
2000-12-14,0.421875
2000-12-15,0.421875
2000-12-18,0.3828130066394806
2000-12-19,0.390625
2000-12-20,0.40625
2000-12-21,0.4296880066394806
2000-12-22,0.421875
2000-12-26,0.46875
2000-12-27,0.578125
2000-12-28,0.6171879768371582
2000-12-29,0.6953129768371582
2001-01-02,0.640625
2001-01-03,0.640625
2001-01-04,0.59375
2001-01-05,0.6015629768371582
2001-01-08,0.6015629768371582
2001-01-09,0.6132810115814209
2001-01-10,0.6015629768371582
2001-01-11,0.6328129768371582
2001-01-12,0.6328129768371582
2001-01-16,0.6171879768371582
2001-01-17,0.6015629768371582
2001-01-18,0.5625
2001-01-19,0.609375
2001-01-22,0.6054689884185791
2001-01-23,0.578125
2001-01-24,0.5507810115814209
2001-01-25,0.5625
2001-01-26,0.609375
2001-01-29,0.6367189884185791
2001-01-30,0.65625
2001-01-31,0.625
2001-02-01,0.640625
2001-02-02,0.625
2001-02-05,0.640625
2001-02-06,0.6328129768371582
2001-02-07,0.6328129768371582
2001-02-08,0.6171879768371582
2001-02-09,0.6328129768371582
2001-02-12,0.6289060115814209
2001-02-13,0.6347659826278687
2001-02-14,0.71875
2001-02-15,0.78125
2001-02-16,0.796875
2001-02-20,0.84375
2001-02-21,0.9375
2001-02-22,0.9375
2001-02-23,1.0625
2001-02-26,0.9296879768371582
2001-02-27,0.84375
2001-02-28,0.875
2001-03-01,0.828125
2001-03-02,1.1015629768371582
2001-03-05,1.097656011581421
2001-03-06,1.078125
2001-03-07,1.121093988418579
2001-03-08,1.09375
2001-03-09,1.0390629768371582
2001-03-12,1.0
2001-03-13,0.953125
2001-03-14,0.9296879768371582
2001-03-15,0.953125
2001-03-16,1.0
2001-03-19,1.0
2001-03-20,1.0625
2001-03-21,1.0625
2001-03-22,1.015625
2001-03-23,1.003906011581421
2001-03-26,1.0234379768371582
2001-03-27,1.0546879768371582
2001-03-28,0.984375
2001-03-29,1.015625
2001-03-30,1.019531011581421
2001-04-02,1.0078129768371582
2001-04-03,1.1015629768371582
2001-04-04,1.2265629768371582
2001-04-05,1.2578129768371582
2001-04-06,1.230468988418579
2001-04-09,1.2137500047683716
2001-04-10,1.2374999523162842
2001-04-11,1.2424999475479126
2001-04-12,1.2312500476837158
2001-04-16,1.34375
2001-04-17,1.341249942779541
2001-04-18,1.3125
2001-04-19,1.306249976158142
2001-04-20,1.318750023841858
2001-04-23,1.443750023841858
2001-04-24,1.4874999523162842
2001-04-25,1.5750000476837158
2001-04-26,1.71875
2001-04-27,1.716249942779541
2001-04-30,1.7612500190734863
2001-05-01,1.75
2001-05-02,1.8887499570846558
2001-05-03,1.8624999523162842
2001-05-04,1.8250000476837158
2001-05-07,1.8737499713897705
2001-05-08,1.872499942779541
2001-05-09,1.7625000476837158
2001-05-10,1.7937500476837158
2001-05-11,1.7999999523162842
2001-05-14,2.03125
2001-05-15,2.059999942779541
2001-05-16,2.125
2001-05-17,2.237499952316284
2001-05-18,2.242500066757202
2001-05-21,2.3125
2001-05-22,2.125
2001-05-23,2.1787500381469727
2001-05-24,2.1624999046325684
2001-05-25,2.158750057220459
2001-05-29,2.078749895095825
2001-05-30,1.996250033378601
2001-05-31,2.0062499046325684
2001-06-01,2.1812500953674316
2001-06-04,2.231250047683716
2001-06-05,2.4375
2001-06-06,2.3812499046325684
2001-06-07,2.2750000953674316
2001-06-08,2.262500047683716
2001-06-11,2.1524999141693115
2001-06-12,2.1875
2001-06-13,2.1624999046325684
2001-06-14,2.2249999046325684
2001-06-15,1.9987499713897705
2001-06-18,2.1262500286102295
2001-06-19,2.018749952316284
2001-06-20,2.184999942779541
2001-06-21,2.1875
2001-06-22,2.2725000381469727
2001-06-25,2.3125
2001-06-26,2.315000057220459
2001-06-27,2.3499999046325684
2001-06-28,2.6312499046325684
2001-06-29,3.1287500858306885
2001-07-02,2.8837499618530273
2001-07-03,2.8375000953674316
2001-07-05,2.950000047683716
2001-07-06,3.0
2001-07-09,3.088749885559082
2001-07-10,2.6812500953674316
2001-07-11,2.9749999046325684
2001-07-12,3.1262500286102295
2001-07-13,3.125
2001-07-16,3.1312499046325684
2001-07-17,3.143749952316284
2001-07-18,3.1312499046325684
2001-07-19,3.15625
2001-07-20,3.1312499046325684
2001-07-23,3.237499952316284
2001-07-24,3.640000104904175
2001-07-25,3.6187500953674316
2001-07-26,3.5899999141693115
2001-07-27,3.6812500953674316
2001-07-30,3.8125
2001-07-31,3.7612500190734863
2001-08-01,3.75
2001-08-02,3.786250114440918
2001-08-03,3.7437500953674316
2001-08-06,3.8087499141693115
2001-08-07,3.8187499046325684
2001-08-08,4.006249904632568
2001-08-09,4.141250133514404
2001-08-10,4.271249771118164
2001-08-13,4.261250019073486
2001-08-14,4.013750076293945
2001-08-15,4.125
2001-08-16,4.136250019073486
2001-08-17,3.6875
2001-08-20,3.5999999046325684
2001-08-21,3.6075000762939453
2001-08-22,3.543750047683716
2001-08-23,3.6500000953674316
2001-08-24,3.5250000953674316
2001-08-27,3.518749952316284
2001-08-28,3.518749952316284
2001-08-29,3.494999885559082
2001-08-30,3.484999895095825
2001-08-31,3.5250000953674316
2001-09-04,3.6887500286102295
2001-09-05,3.643749952316284
2001-09-06,3.5637500286102295
2001-09-07,3.5174999237060547
2001-09-10,3.612499952316284
2001-09-17,4.361249923706055
2001-09-18,4.331250190734863
2001-09-19,4.137499809265137
2001-09-20,4.068749904632568
2001-09-21,4.150000095367432
2001-09-24,4.78125
2001-09-25,4.875
2001-09-26,5.03125
2001-09-27,4.8125
2001-09-28,5.128749847412109
2001-10-01,4.933750152587891
2001-10-02,4.800000190734863
2001-10-03,5.24875020980835
2001-10-04,5.045000076293945
2001-10-05,4.956250190734863
2001-10-08,5.5625
2001-10-09,5.400000095367432
2001-10-10,5.537499904632568
2001-10-11,5.516250133514404
2001-10-12,5.416250228881836
2001-10-15,5.652500152587891
2001-10-16,5.800000190734863
2001-10-17,5.246250152587891
2001-10-18,5.216249942779541
2001-10-19,5.239999771118164
2001-10-22,5.224999904632568
2001-10-23,5.408750057220459
2001-10-24,5.327499866485596
2001-10-25,5.789999961853027
2001-10-26,5.658750057220459
2001-10-29,5.256249904632568
2001-10-30,5.525000095367432
2001-10-31,5.789999961853027
2001-11-01,5.668749809265137
2001-11-02,5.726250171661377
2001-11-05,5.635000228881836
2001-11-06,5.71875
2001-11-07,5.900000095367432
2001-11-08,5.78000020980835
2001-11-09,5.730000019073486
2001-11-12,5.619999885559082
2001-11-13,5.65625
2001-11-14,5.625
2001-11-15,5.12375020980835
2001-11-16,4.292500019073486
2001-11-19,4.882500171661377
2001-11-20,5.210000038146973
2001-11-21,5.036250114440918
2001-11-23,5.0625
2001-11-26,5.181250095367432
2001-11-27,5.31374979019165
2001-11-28,5.236249923706055
2001-11-29,5.24875020980835
2001-11-30,5.018750190734863
2001-12-03,5.278749942779541
2001-12-04,5.606249809265137
2001-12-05,5.914999961853027
2001-12-06,5.637499809265137
2001-12-07,5.75
2001-12-10,5.75
2001-12-11,5.642499923706055
2001-12-12,5.412499904632568
2001-12-13,5.383749961853027
2001-12-14,5.5
2001-12-17,5.65625
2001-12-18,5.801249980926514
2001-12-19,5.275000095367432
2001-12-20,4.855000019073486
2001-12-21,4.875
2001-12-24,4.925000190734863
2001-12-26,4.739999771118164
2001-12-27,4.625
2001-12-28,4.847499847412109
2001-12-31,4.739999771118164
2002-01-02,4.737500190734863
2002-01-03,5.142499923706055
2002-01-04,5.143750190734863
2002-01-07,5.31125020980835
2002-01-08,5.336249828338623
2002-01-09,5.204999923706055
2002-01-10,5.0625
2002-01-11,4.99875020980835
2002-01-14,5.183750152587891
2002-01-15,5.125
2002-01-16,5.03125
2002-01-17,5.027500152587891
2002-01-18,4.925000190734863
2002-01-22,4.797500133514404
2002-01-23,4.871250152587891
2002-01-24,4.987500190734863
2002-01-25,5.03125
2002-01-28,5.364999771118164
2002-01-29,5.25
2002-01-30,5.420000076293945
2002-01-31,5.707499980926514
2002-02-01,5.840000152587891
2002-02-04,5.483749866485596
2002-02-05,5.556250095367432
2002-02-06,5.521249771118164
2002-02-07,5.496250152587891
2002-02-08,5.675000190734863
2002-02-11,6.056250095367432
2002-02-12,5.862500190734863
2002-02-13,6.025000095367432
2002-02-14,6.078750133514404
2002-02-15,5.931250095367432
2002-02-19,5.954999923706055
2002-02-20,6.398749828338623
2002-02-21,6.533750057220459
2002-02-22,6.37375020980835
