,BJK
2019-05-14,36.25
2019-05-15,36.45000076293945
2019-05-16,36.599998474121094
2019-05-17,35.97999954223633
2019-05-20,35.38999938964844
2019-05-21,35.4900016784668
2019-05-22,35.56999969482422
2019-05-23,35.22999954223633
2019-05-24,35.279998779296875
2019-05-28,35.38999938964844
2019-05-29,35.099998474121094
2019-05-30,34.939998626708984
2019-05-31,34.849998474121094
2019-06-03,34.220001220703125
2019-06-04,34.9900016784668
2019-06-05,35.040000915527344
2019-06-06,35.16999816894531
2019-06-07,35.540000915527344
2019-06-10,36.529998779296875
2019-06-11,36.45000076293945
2019-06-12,36.0099983215332
2019-06-13,36.06999969482422
2019-06-14,35.939998626708984
2019-06-17,35.95000076293945
2019-06-18,36.63999938964844
2019-06-19,37.029998779296875
2019-06-20,37.43000030517578
2019-06-21,37.08000183105469
2019-06-24,36.77000045776367
2019-06-25,36.2400016784668
2019-06-26,36.54999923706055
2019-06-27,37.189998626708984
2019-06-28,37.400001525878906
2019-07-01,37.939998626708984
2019-07-02,38.400001525878906
2019-07-03,38.599998474121094
2019-07-05,38.439998626708984
2019-07-08,38.31999969482422
2019-07-09,38.29999923706055
2019-07-10,38.349998474121094
2019-07-11,38.13999938964844
2019-07-12,38.25
2019-07-15,38.58000183105469
2019-07-16,38.93000030517578
2019-07-17,38.720001220703125
2019-07-18,38.709999084472656
2019-07-19,38.56999969482422
2019-07-22,38.400001525878906
2019-07-23,38.70000076293945
2019-07-24,39.0
2019-07-25,38.41999816894531
2019-07-26,38.66999816894531
2019-07-29,38.43000030517578
2019-07-30,38.09000015258789
2019-07-31,37.529998779296875
2019-08-01,36.970001220703125
2019-08-02,36.20000076293945
2019-08-05,34.810001373291016
2019-08-06,35.060001373291016
2019-08-07,34.790000915527344
2019-08-08,35.4900016784668
2019-08-09,34.97999954223633
2019-08-12,34.439998626708984
2019-08-13,34.66999816894531
2019-08-14,33.70000076293945
2019-08-15,33.72999954223633
2019-08-16,34.220001220703125
2019-08-19,35.09000015258789
2019-08-20,35.06999969482422
2019-08-21,35.43000030517578
2019-08-22,35.16999816894531
2019-08-23,34.470001220703125
2019-08-26,34.900001525878906
2019-08-27,35.2599983215332
2019-08-28,35.27000045776367
2019-08-29,35.68000030517578
2019-08-30,35.59000015258789
2019-09-03,35.22999954223633
2019-09-04,35.939998626708984
2019-09-05,36.599998474121094
2019-09-06,36.84000015258789
2019-09-09,37.189998626708984
2019-09-10,37.279998779296875
2019-09-11,37.560001373291016
2019-09-12,37.77000045776367
2019-09-13,38.04999923706055
2019-09-16,37.77000045776367
2019-09-17,37.599998474121094
2019-09-18,37.68000030517578
2019-09-19,37.59000015258789
2019-09-20,37.29999923706055
2019-09-23,37.040000915527344
2019-09-24,36.72999954223633
2019-09-25,36.650001525878906
2019-09-26,36.47999954223633
2019-09-27,36.310001373291016
2019-09-30,36.439998626708984
2019-10-01,36.369998931884766
2019-10-02,36.5
2019-10-03,36.91999816894531
2019-10-04,36.9900016784668
2019-10-07,36.84000015258789
2019-10-08,36.209999084472656
2019-10-09,36.41999816894531
2019-10-10,36.7400016784668
2019-10-11,37.70000076293945
2019-10-14,37.58000183105469
2019-10-15,37.86000061035156
2019-10-16,37.97999954223633
2019-10-17,38.06999969482422
2019-10-18,37.88999938964844
2019-10-21,38.2599983215332
2019-10-22,38.47999954223633
2019-10-23,38.36000061035156
2019-10-24,39.0
2019-10-25,39.22999954223633
2019-10-28,39.59000015258789
2019-10-29,39.38999938964844
2019-10-30,39.45000076293945
2019-10-31,39.439998626708984
2019-11-01,40.0
2019-11-04,40.18000030517578
2019-11-05,40.349998474121094
2019-11-06,39.83000183105469
2019-11-07,40.369998931884766
2019-11-08,40.279998779296875
2019-11-11,40.11000061035156
2019-11-12,39.9900016784668
2019-11-13,39.560001373291016
2019-11-14,39.779998779296875
2019-11-15,39.900001525878906
2019-11-18,40.150001525878906
2019-11-19,40.31999969482422
2019-11-20,40.29999923706055
2019-11-21,40.16999816894531
2019-11-22,40.20000076293945
2019-11-25,40.58000183105469
2019-11-26,40.66999816894531
2019-11-27,40.810001373291016
2019-11-29,40.290000915527344
2019-12-02,40.29999923706055
2019-12-03,39.91999816894531
2019-12-04,40.189998626708984
2019-12-05,40.189998626708984
2019-12-06,40.630001068115234
2019-12-09,40.560001373291016
2019-12-10,40.22999954223633
2019-12-11,40.470001220703125
2019-12-12,41.5
2019-12-13,42.18000030517578
2019-12-16,42.66999816894531
2019-12-17,42.630001068115234
2019-12-18,42.83000183105469
2019-12-19,42.900001525878906
2019-12-20,42.72999954223633
2019-12-23,41.560001373291016
2019-12-24,41.380001068115234
2019-12-26,41.79999923706055
2019-12-27,41.84000015258789
2019-12-30,41.939998626708984
2019-12-31,41.75
2020-01-02,42.83000183105469
2020-01-03,42.0
2020-01-06,42.099998474121094
2020-01-07,42.25
2020-01-08,42.540000915527344
2020-01-09,42.56999969482422
2020-01-10,42.7400016784668
2020-01-13,42.59000015258789
2020-01-14,43.029998779296875
2020-01-15,43.2599983215332
2020-01-16,43.54999923706055
2020-01-17,43.709999084472656
2020-01-21,41.900001525878906
2020-01-22,42.189998626708984
2020-01-23,41.59000015258789
2020-01-24,40.9900016784668
2020-01-27,39.880001068115234
2020-01-28,39.959999084472656
2020-01-29,40.0
2020-01-30,40.099998474121094
2020-01-31,39.619998931884766
2020-02-03,40.060001373291016
2020-02-04,40.66999816894531
2020-02-05,40.90999984741211
2020-02-06,41.310001373291016
2020-02-07,40.58000183105469
2020-02-10,41.130001068115234
2020-02-11,41.650001525878906
2020-02-12,42.7599983215332
2020-02-13,42.22999954223633
2020-02-14,41.900001525878906
2020-02-18,41.88999938964844
2020-02-19,42.2400016784668
2020-02-20,41.849998474121094
2020-02-21,41.630001068115234
2020-02-24,39.79999923706055
2020-02-25,38.619998931884766
2020-02-26,38.06999969482422
2020-02-27,36.650001525878906
2020-02-28,36.34000015258789
2020-03-02,36.220001220703125
2020-03-03,35.79999923706055
2020-03-04,36.369998931884766
2020-03-05,35.02000045776367
2020-03-06,34.599998474121094
2020-03-09,31.690000534057617
2020-03-10,33.560001373291016
2020-03-11,31.600000381469727
2020-03-12,28.18000030517578
2020-03-13,27.950000762939453
2020-03-16,24.299999237060547
2020-03-17,23.6200008392334
2020-03-18,20.579999923706055
2020-03-19,21.649999618530273
2020-03-20,22.899999618530273
2020-03-23,22.0
2020-03-24,24.579999923706055
2020-03-25,26.450000762939453
2020-03-26,27.450000762939453
2020-03-27,25.649999618530273
2020-03-30,25.780000686645508
2020-03-31,25.8799991607666
2020-04-01,24.8700008392334
2020-04-02,24.389999389648438
2020-04-03,23.739999771118164
2020-04-06,25.93000030517578
2020-04-07,26.6200008392334
2020-04-08,27.860000610351562
2020-04-09,29.010000228881836
2020-04-13,28.65999984741211
2020-04-14,29.190000534057617
2020-04-15,28.75
2020-04-16,28.530000686645508
2020-04-17,29.889999389648438
2020-04-20,29.200000762939453
2020-04-21,28.219999313354492
2020-04-22,28.540000915527344
2020-04-23,29.229999542236328
2020-04-24,29.34000015258789
2020-04-27,30.540000915527344
2020-04-28,30.809999465942383
2020-04-29,32.25
2020-04-30,31.709999084472656
2020-05-01,30.6200008392334
2020-05-04,30.530000686645508
2020-05-05,30.510000228881836
2020-05-06,30.3799991607666
2020-05-07,31.010000228881836
2020-05-08,32.27000045776367
2020-05-11,32.0
2020-05-12,31.299999237060547
2020-05-13,30.299999237060547
2020-05-14,30.56999969482422
2020-05-15,30.709999084472656
2020-05-18,32.29999923706055
2020-05-19,32.349998474121094
2020-05-20,33.75
2020-05-21,32.77000045776367
2020-05-22,32.54999923706055
2020-05-26,34.16999816894531
2020-05-27,34.369998931884766
2020-05-28,34.0
2020-05-29,33.779998779296875
2020-06-01,34.900001525878906
2020-06-02,35.33000183105469
2020-06-03,36.900001525878906
2020-06-04,37.290000915527344
2020-06-05,38.0
2020-06-08,38.560001373291016
2020-06-09,37.7599983215332
2020-06-10,37.20000076293945
2020-06-11,34.47999954223633
2020-06-12,35.5
2020-06-15,35.5
2020-06-16,35.47999954223633
2020-06-17,35.65999984741211
2020-06-18,35.380001068115234
2020-06-19,35.22999954223633
2020-06-22,34.84000015258789
2020-06-23,35.38999938964844
2020-06-24,34.0099983215332
2020-06-25,33.7599983215332
2020-06-26,32.77000045776367
2020-06-29,33.08000183105469
2020-06-30,33.29999923706055
2020-07-01,33.689998626708984
2020-07-02,34.279998779296875
2020-07-06,34.5
2020-07-07,33.43000030517578
2020-07-08,33.650001525878906
2020-07-09,33.09000015258789
2020-07-10,33.22999954223633
2020-07-13,34.33000183105469
2020-07-14,34.189998626708984
2020-07-15,35.54999923706055
2020-07-16,35.36000061035156
2020-07-17,35.31999969482422
2020-07-20,34.65999984741211
2020-07-21,35.040000915527344
2020-07-22,34.810001373291016
2020-07-23,34.09000015258789
2020-07-24,33.83000183105469
2020-07-27,33.439998626708984
2020-07-28,33.470001220703125
2020-07-29,34.20000076293945
2020-07-30,34.68000030517578
2020-07-31,33.849998474121094
2020-08-03,34.400001525878906
2020-08-04,34.880001068115234
2020-08-05,34.900001525878906
2020-08-06,35.900001525878906
2020-08-07,35.90999984741211
2020-08-10,36.689998626708984
2020-08-11,37.540000915527344
2020-08-12,37.7400016784668
2020-08-13,37.77000045776367
2020-08-14,37.630001068115234
2020-08-17,37.81999969482422
2020-08-18,37.9900016784668
2020-08-19,37.66999816894531
2020-08-20,37.709999084472656
2020-08-21,38.099998474121094
2020-08-24,38.349998474121094
2020-08-25,38.900001525878906
2020-08-26,38.91999816894531
2020-08-27,39.029998779296875
2020-08-28,39.5
2020-08-31,38.790000915527344
2020-09-01,38.970001220703125
2020-09-02,39.560001373291016
2020-09-03,38.439998626708984
2020-09-04,38.599998474121094
2020-09-08,38.0
2020-09-09,38.52000045776367
2020-09-10,38.72999954223633
2020-09-11,38.790000915527344
2020-09-14,39.91999816894531
2020-09-15,40.4900016784668
2020-09-16,40.04999923706055
2020-09-17,40.029998779296875
2020-09-18,39.70000076293945
2020-09-21,38.099998474121094
2020-09-22,38.29999923706055
2020-09-23,37.58000183105469
2020-09-24,37.29999923706055
2020-09-25,38.91999816894531
2020-09-28,39.400001525878906
2020-09-29,38.95000076293945
2020-09-30,39.130001068115234
2020-10-01,39.650001525878906
2020-10-02,39.63999938964844
2020-10-05,39.66999816894531
2020-10-06,39.290000915527344
2020-10-07,39.63999938964844
2020-10-08,39.83000183105469
2020-10-09,39.4900016784668
2020-10-12,39.529998779296875
2020-10-13,39.20000076293945
2020-10-14,39.15999984741211
2020-10-15,38.959999084472656
2020-10-16,39.0
2020-10-19,38.290000915527344
2020-10-20,38.54999923706055
2020-10-21,38.529998779296875
2020-10-22,39.4900016784668
2020-10-23,39.380001068115234
2020-10-26,38.2599983215332
2020-10-27,37.709999084472656
2020-10-28,36.54999923706055
2020-10-29,37.31999969482422
2020-10-30,36.560001373291016
2020-11-02,37.150001525878906
2020-11-03,38.060001373291016
2020-11-04,39.0
2020-11-05,40.209999084472656
2020-11-06,40.33000183105469
2020-11-09,42.470001220703125
2020-11-10,41.91999816894531
2020-11-11,42.2400016784668
2020-11-12,41.29999923706055
2020-11-13,42.4900016784668
2020-11-16,42.970001220703125
2020-11-17,43.20000076293945
2020-11-18,43.45000076293945
2020-11-19,43.90999984741211
2020-11-20,43.560001373291016
2020-11-23,43.27000045776367
2020-11-24,44.41999816894531
2020-11-25,44.40999984741211
2020-11-27,44.939998626708984
2020-11-30,44.0
2020-12-01,44.56999969482422
2020-12-02,44.63999938964844
2020-12-03,45.40999984741211
2020-12-04,46.040000915527344
2020-12-07,45.58000183105469
2020-12-08,45.9900016784668
2020-12-09,45.36000061035156
2020-12-10,45.900001525878906
2020-12-11,45.40999984741211
2020-12-14,45.88999938964844
2020-12-15,46.689998626708984
2020-12-16,47.36000061035156
2020-12-17,47.619998931884766
2020-12-18,47.34000015258789
2020-12-21,46.40999984741211
2020-12-22,45.93000030517578
2020-12-23,46.75
2020-12-24,46.939998626708984
2020-12-28,46.7599983215332
2020-12-29,46.61000061035156
2020-12-30,46.95000076293945
2020-12-31,46.84000015258789
2021-01-04,46.119998931884766
2021-01-05,47.16999816894531
2021-01-06,47.900001525878906
2021-01-07,47.63999938964844
2021-01-08,48.349998474121094
2021-01-11,47.91999816894531
2021-01-12,47.79999923706055
2021-01-13,47.68000030517578
2021-01-14,47.95000076293945
2021-01-15,46.959999084472656
2021-01-19,46.650001525878906
2021-01-20,47.86000061035156
2021-01-21,47.970001220703125
2021-01-22,47.59000015258789
2021-01-25,47.0
2021-01-26,46.70000076293945
2021-01-27,45.31999969482422
2021-01-28,46.369998931884766
2021-01-29,45.400001525878906
2021-02-01,45.97999954223633
2021-02-02,47.90999984741211
2021-02-03,48.27000045776367
2021-02-04,48.75
2021-02-05,50.54999923706055
2021-02-08,50.72999954223633
2021-02-09,50.689998626708984
2021-02-10,50.77000045776367
2021-02-11,50.33000183105469
2021-02-12,51.29999923706055
2021-02-16,51.29999923706055
2021-02-17,51.619998931884766
2021-02-18,51.09000015258789
2021-02-19,52.0
2021-02-22,52.79999923706055
2021-02-23,54.2400016784668
2021-02-24,54.29999923706055
2021-02-25,52.5099983215332
2021-02-26,53.08000183105469
2021-03-01,54.5
2021-03-02,54.599998474121094
2021-03-03,54.970001220703125
2021-03-04,53.25
2021-03-05,53.0
2021-03-08,52.88999938964844
2021-03-09,53.72999954223633
2021-03-10,54.84000015258789
2021-03-11,56.45000076293945
2021-03-12,55.77000045776367
2021-03-15,57.0
2021-03-16,56.29999923706055
2021-03-17,57.0
2021-03-18,55.900001525878906
2021-03-19,56.099998474121094
2021-03-22,55.83000183105469
2021-03-23,54.310001373291016
2021-03-24,53.20000076293945
2021-03-25,54.0099983215332
2021-03-26,54.130001068115234
2021-03-29,52.79999923706055
2021-03-30,53.43000030517578
2021-03-31,53.400001525878906
2021-04-01,54.31999969482422
2021-04-05,55.16999816894531
2021-04-06,55.41999816894531
2021-04-07,54.650001525878906
2021-04-08,55.22999954223633
2021-04-09,54.970001220703125
2021-04-12,54.0099983215332
2021-04-13,54.33000183105469
2021-04-14,54.47999954223633
2021-04-15,54.5
2021-04-16,54.599998474121094
2021-04-19,53.84000015258789
2021-04-20,53.22999954223633
2021-04-21,54.5
2021-04-22,53.93000030517578
2021-04-23,54.81999969482422
2021-04-26,55.099998474121094
2021-04-27,56.459999084472656
2021-04-28,56.689998626708984
2021-04-29,56.33000183105469
2021-04-30,55.38999938964844
2021-05-03,55.560001373291016
2021-05-04,54.40999984741211
2021-05-05,55.279998779296875
2021-05-06,53.779998779296875
2021-05-07,54.5099983215332
2021-05-10,53.45000076293945
2021-05-11,52.04999923706055
2021-05-12,50.439998626708984
2021-05-13,50.79999923706055
2021-05-14,52.209999084472656
