,CALM
2012-09-07,20.829999923706055
2012-09-10,20.545000076293945
2012-09-11,20.549999237060547
2012-09-12,20.655000686645508
2012-09-13,20.809999465942383
2012-09-14,20.700000762939453
2012-09-17,20.915000915527344
2012-09-18,21.135000228881836
2012-09-19,21.549999237060547
2012-09-20,21.510000228881836
2012-09-21,21.334999084472656
2012-09-24,21.80500030517578
2012-09-25,22.270000457763672
2012-09-26,22.18000030517578
2012-09-27,22.290000915527344
2012-09-28,22.469999313354492
2012-10-01,22.8700008392334
2012-10-02,23.079999923706055
2012-10-03,22.959999084472656
2012-10-04,23.045000076293945
2012-10-05,22.5049991607666
2012-10-08,22.399999618530273
2012-10-09,21.6299991607666
2012-10-10,21.774999618530273
2012-10-11,21.829999923706055
2012-10-12,21.424999237060547
2012-10-15,21.459999084472656
2012-10-16,21.579999923706055
2012-10-17,21.649999618530273
2012-10-18,21.905000686645508
2012-10-19,21.19499969482422
2012-10-22,21.514999389648438
2012-10-23,21.239999771118164
2012-10-24,21.34000015258789
2012-10-25,21.344999313354492
2012-10-26,21.43000030517578
2012-10-31,21.559999465942383
2012-11-01,21.8700008392334
2012-11-02,21.700000762939453
2012-11-05,21.709999084472656
2012-11-06,21.864999771118164
2012-11-07,21.479999542236328
2012-11-08,21.309999465942383
2012-11-09,21.139999389648438
2012-11-12,21.2450008392334
2012-11-13,21.44499969482422
2012-11-14,21.489999771118164
2012-11-15,21.40999984741211
2012-11-16,21.559999465942383
2012-11-19,21.825000762939453
2012-11-20,21.875
2012-11-21,21.915000915527344
2012-11-23,22.155000686645508
2012-11-26,21.899999618530273
2012-11-27,22.864999771118164
2012-11-28,22.594999313354492
2012-11-29,22.825000762939453
2012-11-30,22.985000610351562
2012-12-03,22.549999237060547
2012-12-04,22.81999969482422
2012-12-05,22.3700008392334
2012-12-06,22.165000915527344
2012-12-07,22.774999618530273
2012-12-10,22.559999465942383
2012-12-11,22.6299991607666
2012-12-12,22.350000381469727
2012-12-13,22.399999618530273
2012-12-14,22.184999465942383
2012-12-17,22.5
2012-12-18,22.799999237060547
2012-12-19,22.954999923706055
2012-12-20,23.155000686645508
2012-12-21,22.295000076293945
2012-12-24,22.170000076293945
2012-12-26,21.9950008392334
2012-12-27,21.96500015258789
2012-12-28,22.229999542236328
2012-12-31,20.110000610351562
2013-01-02,20.885000228881836
2013-01-03,20.5049991607666
2013-01-04,20.514999389648438
2013-01-07,20.239999771118164
2013-01-08,20.329999923706055
2013-01-09,20.53499984741211
2013-01-10,20.559999465942383
2013-01-11,20.59000015258789
2013-01-14,20.56999969482422
2013-01-15,20.540000915527344
2013-01-16,20.670000076293945
2013-01-17,20.81999969482422
2013-01-18,20.80500030517578
2013-01-22,20.850000381469727
2013-01-23,21.059999465942383
2013-01-24,21.024999618530273
2013-01-25,21.075000762939453
2013-01-28,20.920000076293945
2013-01-29,21.079999923706055
2013-01-30,20.795000076293945
2013-01-31,20.84000015258789
2013-02-01,20.8799991607666
2013-02-04,20.584999084472656
2013-02-05,20.645000457763672
2013-02-06,20.809999465942383
2013-02-07,20.614999771118164
2013-02-08,20.639999389648438
2013-02-11,20.59000015258789
2013-02-12,20.875
2013-02-13,20.90999984741211
2013-02-14,21.270000457763672
2013-02-15,20.954999923706055
2013-02-19,20.530000686645508
2013-02-20,20.309999465942383
2013-02-21,20.450000762939453
2013-02-22,20.094999313354492
2013-02-25,20.03499984741211
2013-02-26,19.834999084472656
2013-02-27,19.94499969482422
2013-02-28,20.2450008392334
2013-03-01,20.405000686645508
2013-03-04,19.989999771118164
2013-03-05,20.329999923706055
2013-03-06,20.520000457763672
2013-03-07,20.415000915527344
2013-03-08,20.69499969482422
2013-03-11,20.604999542236328
2013-03-12,20.600000381469727
2013-03-13,20.905000686645508
2013-03-14,21.280000686645508
2013-03-15,21.1299991607666
2013-03-18,21.385000228881836
2013-03-19,21.725000381469727
2013-03-20,21.69499969482422
2013-03-21,21.235000610351562
2013-03-22,21.344999313354492
2013-03-25,21.155000686645508
2013-03-26,20.899999618530273
2013-03-27,21.165000915527344
2013-03-28,21.280000686645508
2013-04-01,21.354999542236328
2013-04-02,21.299999237060547
2013-04-03,21.454999923706055
2013-04-04,21.459999084472656
2013-04-05,21.309999465942383
2013-04-08,21.405000686645508
2013-04-09,21.065000534057617
2013-04-10,20.764999389648438
2013-04-11,20.7450008392334
2013-04-12,20.670000076293945
2013-04-15,20.614999771118164
2013-04-16,20.774999618530273
2013-04-17,20.610000610351562
2013-04-18,20.709999084472656
2013-04-19,21.03499984741211
2013-04-22,20.725000381469727
2013-04-23,21.104999542236328
2013-04-24,21.184999465942383
2013-04-25,21.280000686645508
2013-04-26,21.28499984741211
2013-04-29,21.184999465942383
2013-04-30,21.34000015258789
2013-05-01,20.774999618530273
2013-05-02,20.815000534057617
2013-05-03,20.739999771118164
2013-05-06,20.7549991607666
2013-05-07,21.204999923706055
2013-05-08,21.344999313354492
2013-05-09,21.459999084472656
2013-05-10,21.655000686645508
2013-05-13,21.645000457763672
2013-05-14,21.809999465942383
2013-05-15,22.079999923706055
2013-05-16,22.2549991607666
2013-05-17,22.299999237060547
2013-05-20,22.020000457763672
2013-05-21,22.325000762939453
2013-05-22,21.895000457763672
2013-05-23,22.1299991607666
2013-05-24,22.325000762939453
2013-05-28,22.524999618530273
2013-05-29,22.25
2013-05-30,22.415000915527344
2013-05-31,22.3700008392334
2013-06-03,22.459999084472656
2013-06-04,22.5
2013-06-05,22.350000381469727
2013-06-06,22.434999465942383
2013-06-07,22.604999542236328
2013-06-10,23.155000686645508
2013-06-11,23.270000457763672
2013-06-12,23.225000381469727
2013-06-13,23.309999465942383
2013-06-14,23.155000686645508
2013-06-17,23.155000686645508
2013-06-18,23.549999237060547
2013-06-19,23.09000015258789
2013-06-20,22.815000534057617
2013-06-21,23.389999389648438
2013-06-24,23.155000686645508
2013-06-25,23.100000381469727
2013-06-26,22.899999618530273
2013-06-27,23.735000610351562
2013-06-28,23.2549991607666
2013-07-01,23.68000030517578
2013-07-02,23.790000915527344
2013-07-03,23.674999237060547
2013-07-05,24.145000457763672
2013-07-08,24.434999465942383
2013-07-09,24.854999542236328
2013-07-10,24.8700008392334
2013-07-11,24.850000381469727
2013-07-12,24.815000534057617
2013-07-15,25.09000015258789
2013-07-16,25.110000610351562
2013-07-17,25.225000381469727
2013-07-18,25.450000762939453
2013-07-19,25.8700008392334
2013-07-22,25.940000534057617
2013-07-23,25.90999984741211
2013-07-24,25.18000030517578
2013-07-25,25.594999313354492
2013-07-26,25.524999618530273
2013-07-29,25.75
2013-07-30,25.774999618530273
2013-07-31,25.34000015258789
2013-08-01,24.575000762939453
2013-08-02,25.040000915527344
2013-08-05,25.2549991607666
2013-08-06,25.290000915527344
2013-08-07,24.959999084472656
2013-08-08,24.670000076293945
2013-08-09,24.540000915527344
2013-08-12,24.65999984741211
2013-08-13,24.6299991607666
2013-08-14,24.174999237060547
2013-08-15,23.934999465942383
2013-08-16,23.735000610351562
2013-08-19,23.559999465942383
2013-08-20,23.760000228881836
2013-08-21,23.204999923706055
2013-08-22,23.540000915527344
2013-08-23,23.424999237060547
2013-08-26,23.28499984741211
2013-08-27,22.774999618530273
2013-08-28,22.735000610351562
2013-08-29,23.0
2013-08-30,22.815000534057617
2013-09-03,22.915000915527344
2013-09-04,23.014999389648438
2013-09-05,23.204999923706055
2013-09-06,22.975000381469727
2013-09-09,23.68000030517578
2013-09-10,23.274999618530273
2013-09-11,23.315000534057617
2013-09-12,23.264999389648438
2013-09-13,23.610000610351562
2013-09-16,23.600000381469727
2013-09-17,23.729999542236328
2013-09-18,24.0
2013-09-19,24.065000534057617
2013-09-20,23.875
2013-09-23,24.155000686645508
2013-09-24,24.344999313354492
2013-09-25,24.614999771118164
2013-09-26,24.725000381469727
2013-09-27,24.454999923706055
2013-09-30,24.03499984741211
2013-10-01,24.184999465942383
2013-10-02,23.875
2013-10-03,24.06999969482422
2013-10-04,24.454999923706055
2013-10-07,24.295000076293945
2013-10-08,24.485000610351562
2013-10-09,24.665000915527344
2013-10-10,25.094999313354492
2013-10-11,25.454999923706055
2013-10-14,25.649999618530273
2013-10-15,25.44499969482422
2013-10-16,25.614999771118164
2013-10-17,25.780000686645508
2013-10-18,25.850000381469727
2013-10-21,25.7450008392334
2013-10-22,25.889999389648438
2013-10-23,25.815000534057617
2013-10-24,25.985000610351562
2013-10-25,26.375
2013-10-28,26.190000534057617
2013-10-29,26.09000015258789
2013-10-30,25.78499984741211
2013-10-31,25.364999771118164
2013-11-01,25.020000457763672
2013-11-04,25.565000534057617
2013-11-05,25.90999984741211
2013-11-06,26.104999542236328
2013-11-07,25.690000534057617
2013-11-08,26.045000076293945
2013-11-11,26.1299991607666
2013-11-12,25.969999313354492
2013-11-13,25.875
2013-11-14,25.885000228881836
2013-11-15,25.825000762939453
2013-11-18,25.90999984741211
2013-11-19,26.0049991607666
2013-11-20,25.959999084472656
2013-11-21,26.43000030517578
2013-11-22,26.774999618530273
2013-11-25,26.71500015258789
2013-11-26,27.229999542236328
2013-11-27,27.46500015258789
2013-11-29,27.475000381469727
2013-12-02,27.520000457763672
2013-12-03,27.655000686645508
2013-12-04,27.530000686645508
2013-12-05,27.469999313354492
2013-12-06,28.05500030517578
2013-12-09,28.05500030517578
2013-12-10,27.415000915527344
2013-12-11,27.315000534057617
2013-12-12,27.295000076293945
2013-12-13,27.395000457763672
2013-12-16,27.360000610351562
2013-12-17,27.09000015258789
2013-12-18,27.3700008392334
2013-12-19,26.670000076293945
2013-12-20,28.280000686645508
2013-12-23,30.045000076293945
2013-12-24,30.184999465942383
2013-12-26,30.30500030517578
2013-12-27,30.125
2013-12-30,30.184999465942383
2013-12-31,30.114999771118164
2014-01-02,28.700000762939453
2014-01-03,28.934999465942383
2014-01-06,28.489999771118164
2014-01-07,28.399999618530273
2014-01-08,27.915000915527344
2014-01-09,27.524999618530273
2014-01-10,27.709999084472656
2014-01-13,26.9950008392334
2014-01-14,27.06999969482422
2014-01-15,26.764999389648438
2014-01-16,26.579999923706055
2014-01-17,26.565000534057617
2014-01-21,26.68000030517578
2014-01-22,26.645000457763672
2014-01-23,26.30500030517578
2014-01-24,25.735000610351562
2014-01-27,25.5
2014-01-28,25.31999969482422
2014-01-29,24.709999084472656
2014-01-30,25.149999618530273
2014-01-31,25.190000534057617
2014-02-03,24.735000610351562
2014-02-04,24.954999923706055
2014-02-05,24.924999237060547
2014-02-06,25.030000686645508
2014-02-07,25.024999618530273
2014-02-10,25.139999389648438
2014-02-11,25.5049991607666
2014-02-12,25.3799991607666
2014-02-13,25.704999923706055
2014-02-14,25.915000915527344
2014-02-18,26.19499969482422
2014-02-19,26.0049991607666
2014-02-20,26.329999923706055
2014-02-21,26.225000381469727
2014-02-24,26.424999237060547
2014-02-25,26.065000534057617
2014-02-26,26.21500015258789
2014-02-27,26.149999618530273
2014-02-28,26.28499984741211
2014-03-03,27.735000610351562
2014-03-04,28.610000610351562
2014-03-05,28.8799991607666
2014-03-06,29.239999771118164
2014-03-07,29.104999542236328
2014-03-10,29.149999618530273
2014-03-11,28.81999969482422
2014-03-12,29.0
2014-03-13,29.125
2014-03-14,29.6299991607666
2014-03-17,29.844999313354492
2014-03-18,30.354999542236328
2014-03-19,29.899999618530273
2014-03-20,29.5
2014-03-21,29.479999542236328
2014-03-24,29.4950008392334
2014-03-25,29.270000457763672
2014-03-26,28.889999389648438
2014-03-27,28.454999923706055
2014-03-28,28.7549991607666
2014-03-31,31.389999389648438
2014-04-01,31.924999237060547
2014-04-02,31.405000686645508
2014-04-03,31.405000686645508
2014-04-04,30.834999084472656
2014-04-07,30.625
2014-04-08,30.709999084472656
2014-04-09,30.985000610351562
2014-04-10,30.524999618530273
2014-04-11,30.344999313354492
2014-04-14,30.329999923706055
2014-04-15,30.459999084472656
2014-04-16,30.75
2014-04-17,31.21500015258789
2014-04-21,31.290000915527344
2014-04-22,31.459999084472656
2014-04-23,30.96500015258789
2014-04-24,30.635000228881836
2014-04-25,30.09000015258789
2014-04-28,30.174999237060547
2014-04-29,29.440000534057617
2014-04-30,29.815000534057617
2014-05-01,29.510000228881836
2014-05-02,29.704999923706055
2014-05-05,29.604999542236328
2014-05-06,29.524999618530273
2014-05-07,29.575000762939453
2014-05-08,29.334999084472656
2014-05-09,30.110000610351562
2014-05-12,31.100000381469727
2014-05-13,31.104999542236328
2014-05-14,31.075000762939453
2014-05-15,31.264999389648438
2014-05-16,31.889999389648438
2014-05-19,33.459999084472656
2014-05-20,34.16999816894531
2014-05-21,33.92499923706055
2014-05-22,33.95000076293945
2014-05-23,34.22999954223633
2014-05-27,34.44499969482422
2014-05-28,33.94499969482422
2014-05-29,34.20500183105469
2014-05-30,34.880001068115234
2014-06-02,34.73500061035156
2014-06-03,34.790000915527344
2014-06-04,35.98500061035156
2014-06-05,36.2599983215332
2014-06-06,36.2400016784668
2014-06-09,35.525001525878906
2014-06-10,35.11000061035156
2014-06-11,34.57500076293945
2014-06-12,34.810001373291016
2014-06-13,34.86000061035156
2014-06-16,35.47999954223633
2014-06-17,35.595001220703125
2014-06-18,36.16999816894531
2014-06-19,35.79999923706055
2014-06-20,36.564998626708984
2014-06-23,36.04499816894531
2014-06-24,36.19499969482422
2014-06-25,36.345001220703125
2014-06-26,36.505001068115234
2014-06-27,37.10499954223633
2014-06-30,37.15999984741211
2014-07-01,37.64500045776367
2014-07-02,37.220001220703125
2014-07-03,37.779998779296875
2014-07-07,37.880001068115234
2014-07-08,37.34000015258789
2014-07-09,37.5099983215332
2014-07-10,37.97999954223633
2014-07-11,38.30500030517578
2014-07-14,39.220001220703125
2014-07-15,38.439998626708984
2014-07-16,38.5099983215332
2014-07-17,38.19499969482422
2014-07-18,39.244998931884766
2014-07-21,38.435001373291016
2014-07-22,39.63999938964844
2014-07-23,38.94499969482422
2014-07-24,39.3849983215332
2014-07-25,39.64500045776367
2014-07-28,37.72999954223633
2014-07-29,37.98500061035156
2014-07-30,36.75
2014-07-31,35.599998474121094
2014-08-01,34.98500061035156
2014-08-04,35.334999084472656
2014-08-05,36.494998931884766
2014-08-06,36.95000076293945
2014-08-07,37.025001525878906
2014-08-08,37.42499923706055
2014-08-11,38.064998626708984
2014-08-12,38.82500076293945
2014-08-13,39.34000015258789
2014-08-14,38.8650016784668
2014-08-15,38.45000076293945
2014-08-18,39.02000045776367
2014-08-19,38.974998474121094
2014-08-20,38.6150016784668
2014-08-21,38.599998474121094
2014-08-22,37.95500183105469
2014-08-25,38.724998474121094
2014-08-26,39.31999969482422
2014-08-27,39.18000030517578
2014-08-28,39.209999084472656
2014-08-29,39.55500030517578
2014-09-02,40.66999816894531
2014-09-03,40.77000045776367
2014-09-04,40.20000076293945
2014-09-05,40.375
2014-09-08,40.52000045776367
2014-09-09,40.36000061035156
2014-09-10,40.58000183105469
2014-09-11,40.73500061035156
2014-09-12,42.494998931884766
2014-09-15,43.29499816894531
2014-09-16,43.814998626708984
2014-09-17,44.525001525878906
2014-09-18,45.67499923706055
2014-09-19,45.525001525878906
2014-09-22,45.125
2014-09-23,44.92499923706055
2014-09-24,44.65999984741211
2014-09-25,43.375
2014-09-26,42.73500061035156
2014-09-29,43.189998626708984
2014-09-30,44.665000915527344
2014-10-01,43.900001525878906
2014-10-02,44.345001220703125
2014-10-03,46.154998779296875
2014-10-06,47.72999954223633
2014-10-07,47.380001068115234
2014-10-08,47.97999954223633
2014-10-09,47.27000045776367
2014-10-10,46.970001220703125
2014-10-13,43.185001373291016
2014-10-14,42.72999954223633
2014-10-15,41.959999084472656
2014-10-16,39.86000061035156
2014-10-17,39.875
2014-10-20,40.68000030517578
2014-10-21,41.875
2014-10-22,40.790000915527344
2014-10-23,42.3849983215332
2014-10-24,42.525001525878906
2014-10-27,41.709999084472656
2014-10-28,42.6150016784668
2014-10-29,42.790000915527344
2014-10-30,43.474998474121094
2014-10-31,43.89500045776367
2014-11-03,43.31999969482422
2014-11-04,43.150001525878906
2014-11-05,41.90999984741211
2014-11-06,43.119998931884766
2014-11-07,43.029998779296875
2014-11-10,42.439998626708984
2014-11-11,42.689998626708984
2014-11-12,41.7400016784668
2014-11-13,40.97999954223633
2014-11-14,41.68000030517578
2014-11-17,42.16999816894531
2014-11-18,42.58000183105469
2014-11-19,42.709999084472656
2014-11-20,42.38999938964844
2014-11-21,42.459999084472656
2014-11-24,41.400001525878906
2014-11-25,40.81999969482422
2014-11-26,41.84000015258789
2014-11-28,41.880001068115234
2014-12-01,41.90999984741211
2014-12-02,42.599998474121094
2014-12-03,42.900001525878906
2014-12-04,41.84000015258789
2014-12-05,43.130001068115234
2014-12-08,42.689998626708984
2014-12-09,42.72999954223633
2014-12-10,41.86000061035156
2014-12-11,42.34000015258789
2014-12-12,40.22999954223633
2014-12-15,38.45000076293945
2014-12-16,37.90999984741211
2014-12-17,42.86000061035156
2014-12-18,43.95000076293945
2014-12-19,43.630001068115234
2014-12-22,43.900001525878906
2014-12-23,44.18000030517578
2014-12-24,42.45000076293945
2014-12-26,40.13999938964844
2014-12-29,40.25
2014-12-30,40.72999954223633
2014-12-31,39.029998779296875
2015-01-02,38.650001525878906
2015-01-05,37.790000915527344
2015-01-06,36.439998626708984
2015-01-07,37.27000045776367
2015-01-08,38.130001068115234
2015-01-09,37.689998626708984
2015-01-12,35.849998474121094
2015-01-13,34.939998626708984
2015-01-14,35.040000915527344
2015-01-15,36.630001068115234
2015-01-16,36.08000183105469
2015-01-20,36.29999923706055
2015-01-21,36.27000045776367
2015-01-22,37.2400016784668
2015-01-23,37.150001525878906
2015-01-26,37.029998779296875
2015-01-27,36.849998474121094
2015-01-28,35.869998931884766
2015-01-29,36.400001525878906
2015-01-30,35.04999923706055
2015-02-02,35.09000015258789
2015-02-03,35.79999923706055
2015-02-04,36.529998779296875
2015-02-05,36.060001373291016
2015-02-06,36.040000915527344
2015-02-09,35.59000015258789
2015-02-10,35.97999954223633
2015-02-11,35.66999816894531
2015-02-12,36.150001525878906
2015-02-13,35.72999954223633
2015-02-17,36.689998626708984
2015-02-18,36.189998626708984
2015-02-19,36.65999984741211
2015-02-20,36.900001525878906
2015-02-23,37.349998474121094
2015-02-24,37.650001525878906
2015-02-25,37.529998779296875
2015-02-26,37.459999084472656
2015-02-27,37.630001068115234
2015-03-02,38.040000915527344
2015-03-03,37.790000915527344
2015-03-04,37.25
2015-03-05,37.290000915527344
2015-03-06,36.27000045776367
2015-03-09,36.959999084472656
2015-03-10,37.0099983215332
2015-03-11,35.86000061035156
2015-03-12,36.72999954223633
2015-03-13,37.13999938964844
2015-03-16,37.25
2015-03-17,37.22999954223633
2015-03-18,38.2599983215332
2015-03-19,37.779998779296875
2015-03-20,38.84000015258789
2015-03-23,38.47999954223633
2015-03-24,37.27000045776367
2015-03-25,37.38999938964844
2015-03-26,38.810001373291016
2015-03-27,39.08000183105469
2015-03-30,38.380001068115234
2015-03-31,39.060001373291016
2015-04-01,39.11000061035156
2015-04-02,38.7400016784668
2015-04-06,39.11000061035156
2015-04-07,39.0099983215332
2015-04-08,38.9900016784668
2015-04-09,38.97999954223633
2015-04-10,39.2400016784668
2015-04-13,39.189998626708984
2015-04-14,39.2400016784668
2015-04-15,40.36000061035156
2015-04-16,40.709999084472656
2015-04-17,40.0
2015-04-20,40.06999969482422
2015-04-21,40.599998474121094
2015-04-22,40.68000030517578
2015-04-23,40.75
2015-04-24,41.0
2015-04-27,40.95000076293945
2015-04-28,45.08000183105469
2015-04-29,44.650001525878906
2015-04-30,44.709999084472656
2015-05-01,45.5
2015-05-04,44.16999816894531
2015-05-05,43.099998474121094
2015-05-06,43.4900016784668
2015-05-07,43.5
2015-05-08,43.0
2015-05-11,49.45000076293945
2015-05-12,51.13999938964844
2015-05-13,53.439998626708984
2015-05-14,54.95000076293945
2015-05-15,54.95000076293945
2015-05-18,59.86000061035156
2015-05-19,58.29999923706055
2015-05-20,56.4900016784668
2015-05-21,56.43000030517578
2015-05-22,57.45000076293945
2015-05-26,53.59000015258789
2015-05-27,56.630001068115234
2015-05-28,56.22999954223633
2015-05-29,56.689998626708984
2015-06-01,57.290000915527344
2015-06-02,56.709999084472656
2015-06-03,55.7400016784668
2015-06-04,56.56999969482422
2015-06-05,56.279998779296875
2015-06-08,55.79999923706055
2015-06-09,54.83000183105469
2015-06-10,55.91999816894531
2015-06-11,54.5
2015-06-12,55.529998779296875
2015-06-15,55.400001525878906
2015-06-16,55.86000061035156
2015-06-17,55.099998474121094
2015-06-18,54.310001373291016
2015-06-19,54.220001220703125
2015-06-22,54.16999816894531
2015-06-23,53.84000015258789
2015-06-24,53.86000061035156
2015-06-25,53.790000915527344
2015-06-26,54.79999923706055
2015-06-29,51.029998779296875
2015-06-30,52.20000076293945
2015-07-01,53.31999969482422
2015-07-02,52.810001373291016
2015-07-06,52.16999816894531
2015-07-07,52.79999923706055
2015-07-08,52.06999969482422
2015-07-09,52.29999923706055
2015-07-10,54.220001220703125
2015-07-13,53.90999984741211
2015-07-14,53.81999969482422
2015-07-15,52.810001373291016
2015-07-16,53.65999984741211
2015-07-17,53.88999938964844
2015-07-20,54.099998474121094
2015-07-21,53.5099983215332
2015-07-22,53.7599983215332
2015-07-23,52.77000045776367
2015-07-24,51.5099983215332
2015-07-27,54.58000183105469
2015-07-28,54.33000183105469
2015-07-29,54.88999938964844
2015-07-30,54.54999923706055
2015-07-31,54.15999984741211
2015-08-03,55.11000061035156
2015-08-04,55.72999954223633
2015-08-05,56.88999938964844
2015-08-06,54.15999984741211
2015-08-07,54.540000915527344
2015-08-10,55.09000015258789
2015-08-11,55.45000076293945
2015-08-12,53.93000030517578
2015-08-13,52.52000045776367
2015-08-14,52.16999816894531
2015-08-17,52.119998931884766
2015-08-18,51.70000076293945
2015-08-19,50.20000076293945
2015-08-20,49.9900016784668
2015-08-21,49.66999816894531
2015-08-24,47.5
2015-08-25,47.7599983215332
2015-08-26,48.18000030517578
2015-08-27,50.41999816894531
2015-08-28,50.25
2015-08-31,53.119998931884766
2015-09-01,51.720001220703125
2015-09-02,52.119998931884766
2015-09-03,52.84000015258789
2015-09-04,52.939998626708984
2015-09-08,55.63999938964844
2015-09-09,54.91999816894531
2015-09-10,56.029998779296875
2015-09-11,56.459999084472656
2015-09-14,56.25
2015-09-15,56.86000061035156
2015-09-16,57.189998626708984
2015-09-17,57.4900016784668
2015-09-18,55.720001220703125
2015-09-21,55.939998626708984
2015-09-22,56.369998931884766
2015-09-23,57.900001525878906
2015-09-24,57.13999938964844
2015-09-25,57.63999938964844
2015-09-28,50.630001068115234
2015-09-29,51.939998626708984
2015-09-30,54.61000061035156
2015-10-01,56.470001220703125
2015-10-02,59.47999954223633
2015-10-05,59.65999984741211
2015-10-06,58.33000183105469
2015-10-07,57.7400016784668
2015-10-08,54.5
2015-10-09,55.70000076293945
2015-10-12,55.79999923706055
2015-10-13,56.16999816894531
2015-10-14,56.7400016784668
2015-10-15,56.779998779296875
2015-10-16,60.400001525878906
2015-10-19,63.13999938964844
2015-10-20,60.900001525878906
2015-10-21,59.54999923706055
2015-10-22,61.709999084472656
2015-10-23,60.310001373291016
2015-10-26,55.880001068115234
2015-10-27,52.7599983215332
2015-10-28,54.279998779296875
2015-10-29,53.349998474121094
2015-10-30,53.459999084472656
2015-11-02,54.72999954223633
2015-11-03,57.31999969482422
2015-11-04,55.59000015258789
2015-11-05,57.709999084472656
2015-11-06,57.790000915527344
2015-11-09,57.2599983215332
2015-11-10,56.380001068115234
2015-11-11,54.939998626708984
2015-11-12,55.2400016784668
2015-11-13,54.16999816894531
2015-11-16,53.900001525878906
2015-11-17,54.41999816894531
2015-11-18,56.16999816894531
2015-11-19,55.599998474121094
2015-11-20,56.77000045776367
2015-11-23,57.150001525878906
2015-11-24,55.4900016784668
2015-11-25,55.880001068115234
2015-11-27,55.970001220703125
2015-11-30,54.5099983215332
2015-12-01,53.0099983215332
2015-12-02,50.220001220703125
2015-12-03,49.400001525878906
2015-12-04,48.970001220703125
2015-12-07,48.220001220703125
2015-12-08,50.959999084472656
2015-12-09,49.2400016784668
2015-12-10,47.95000076293945
2015-12-11,46.529998779296875
2015-12-14,45.7599983215332
2015-12-15,46.959999084472656
2015-12-16,48.15999984741211
2015-12-17,46.779998779296875
2015-12-18,47.52000045776367
2015-12-21,49.20000076293945
2015-12-22,48.75
2015-12-23,49.59000015258789
2015-12-24,49.4900016784668
2015-12-28,47.959999084472656
2015-12-29,47.5
2015-12-30,47.529998779296875
2015-12-31,46.34000015258789
2016-01-04,47.709999084472656
2016-01-05,45.540000915527344
2016-01-06,45.779998779296875
2016-01-07,46.97999954223633
2016-01-08,46.099998474121094
2016-01-11,46.86000061035156
2016-01-12,47.209999084472656
2016-01-13,46.560001373291016
2016-01-14,46.970001220703125
2016-01-15,49.38999938964844
2016-01-19,47.650001525878906
2016-01-20,47.599998474121094
2016-01-21,48.90999984741211
2016-01-22,48.630001068115234
2016-01-25,48.25
2016-01-26,49.970001220703125
2016-01-27,49.029998779296875
2016-01-28,49.68000030517578
2016-01-29,50.470001220703125
2016-02-01,48.70000076293945
2016-02-02,48.529998779296875
2016-02-03,49.040000915527344
2016-02-04,48.369998931884766
2016-02-05,46.5099983215332
2016-02-08,48.13999938964844
2016-02-09,48.560001373291016
2016-02-10,48.5
2016-02-11,47.41999816894531
2016-02-12,46.90999984741211
2016-02-16,48.58000183105469
2016-02-17,49.040000915527344
2016-02-18,49.029998779296875
2016-02-19,49.349998474121094
2016-02-22,50.65999984741211
2016-02-23,51.0099983215332
2016-02-24,52.619998931884766
2016-02-25,54.11000061035156
2016-02-26,52.439998626708984
2016-02-29,53.380001068115234
2016-03-01,53.529998779296875
2016-03-02,54.90999984741211
2016-03-03,55.279998779296875
2016-03-04,50.380001068115234
2016-03-07,51.0
2016-03-08,51.18000030517578
2016-03-09,52.31999969482422
2016-03-10,51.36000061035156
2016-03-11,51.40999984741211
2016-03-14,50.900001525878906
2016-03-15,50.349998474121094
2016-03-16,51.5
2016-03-17,52.279998779296875
2016-03-18,52.689998626708984
2016-03-21,51.689998626708984
2016-03-22,51.29999923706055
2016-03-23,50.5
2016-03-24,50.119998931884766
2016-03-28,54.5099983215332
2016-03-29,53.400001525878906
2016-03-30,51.5099983215332
2016-03-31,51.90999984741211
2016-04-01,52.0099983215332
2016-04-04,51.86000061035156
2016-04-05,51.91999816894531
2016-04-06,52.029998779296875
2016-04-07,52.06999969482422
2016-04-08,51.13999938964844
2016-04-11,51.34000015258789
2016-04-12,52.38999938964844
2016-04-13,51.970001220703125
2016-04-14,51.40999984741211
2016-04-15,51.939998626708984
2016-04-18,52.25
2016-04-19,51.4900016784668
2016-04-20,51.9900016784668
2016-04-21,50.18000030517578
2016-04-22,50.65999984741211
2016-04-25,49.81999969482422
2016-04-26,50.2599983215332
2016-04-27,50.40999984741211
2016-04-28,50.939998626708984
2016-04-29,50.7599983215332
2016-05-02,52.40999984741211
2016-05-03,51.88999938964844
2016-05-04,52.130001068115234
2016-05-05,52.43000030517578
2016-05-06,51.650001525878906
2016-05-09,49.0
2016-05-10,48.36000061035156
2016-05-11,48.88999938964844
2016-05-12,49.06999969482422
2016-05-13,48.880001068115234
2016-05-16,48.720001220703125
2016-05-17,46.88999938964844
2016-05-18,46.54999923706055
2016-05-19,45.72999954223633
2016-05-20,45.45000076293945
2016-05-23,45.41999816894531
2016-05-24,45.81999969482422
2016-05-25,45.029998779296875
2016-05-26,45.599998474121094
2016-05-27,45.7400016784668
2016-05-31,44.5
2016-06-01,45.11000061035156
2016-06-02,44.540000915527344
2016-06-03,44.43000030517578
2016-06-06,43.88999938964844
2016-06-07,42.95000076293945
2016-06-08,42.41999816894531
2016-06-09,43.0
2016-06-10,42.040000915527344
2016-06-13,40.5
