,ADUS
2021-03-24,105.4800033569336
2021-03-25,104.44000244140625
2021-03-26,107.5999984741211
2021-03-29,105.16000366210938
2021-03-30,105.58999633789062
2021-03-31,104.58999633789062
2021-04-01,106.48999786376953
2021-04-05,106.51000213623047
2021-04-06,104.51000213623047
2021-04-07,102.9800033569336
2021-04-08,105.33999633789062
2021-04-09,106.83999633789062
2021-04-12,106.0
2021-04-13,106.47000122070312
2021-04-14,104.94000244140625
2021-04-15,108.45999908447266
2021-04-16,108.3499984741211
2021-04-19,107.26000213623047
2021-04-20,105.9000015258789
2021-04-21,108.25
2021-04-22,109.11000061035156
2021-04-23,110.22000122070312
2021-04-26,107.37000274658203
2021-04-27,107.26000213623047
2021-04-28,110.12999725341797
2021-04-29,108.58999633789062
2021-04-30,105.80000305175781
2021-05-03,105.06999969482422
2021-05-04,98.83000183105469
2021-05-05,92.87000274658203
2021-05-06,94.22000122070312
2021-05-07,97.2699966430664
2021-05-10,96.30000305175781
2021-05-11,97.18000030517578
2021-05-12,96.33000183105469
2021-05-13,91.95999908447266
2021-05-14,95.87000274658203
