,AAXJ
2019-11-18,70.20999908447266
2019-11-19,70.56999969482422
2019-11-20,70.02999877929688
2019-11-21,69.81999969482422
2019-11-22,69.80000305175781
2019-11-25,70.80000305175781
2019-11-26,70.80999755859375
2019-11-27,70.87999725341797
2019-11-29,69.6500015258789
2019-12-02,69.44000244140625
2019-12-03,69.0
2019-12-04,69.43000030517578
2019-12-05,69.70999908447266
2019-12-06,70.23999786376953
2019-12-09,69.81999969482422
2019-12-10,70.12999725341797
2019-12-11,70.91999816894531
2019-12-12,72.4000015258789
2019-12-13,72.41999816894531
2019-12-16,72.0199966430664
2019-12-17,72.61000061035156
2019-12-18,72.94999694824219
2019-12-19,72.7699966430664
2019-12-20,73.0
2019-12-23,73.02999877929688
2019-12-24,72.80999755859375
2019-12-26,73.26000213623047
2019-12-27,73.69999694824219
2019-12-30,73.26000213623047
2019-12-31,73.5
2020-01-02,74.91000366210938
2020-01-03,73.72000122070312
2020-01-06,73.41999816894531
2020-01-07,73.68000030517578
2020-01-08,73.83999633789062
2020-01-09,74.58000183105469
2020-01-10,75.05000305175781
2020-01-13,76.3499984741211
2020-01-14,75.94000244140625
2020-01-15,75.44999694824219
2020-01-16,75.8499984741211
2020-01-17,76.2300033569336
2020-01-21,74.18000030517578
2020-01-22,74.55000305175781
2020-01-23,73.79000091552734
2020-01-24,73.16999816894531
2020-01-27,70.68000030517578
2020-01-28,71.0999984741211
2020-01-29,71.52999877929688
2020-01-30,70.37000274658203
2020-01-31,68.87000274658203
2020-02-03,69.66999816894531
2020-02-04,71.72000122070312
2020-02-05,72.0
2020-02-06,72.44999694824219
2020-02-07,71.4000015258789
2020-02-10,72.16999816894531
2020-02-11,72.94000244140625
2020-02-12,73.98999786376953
2020-02-13,73.08000183105469
2020-02-14,73.11000061035156
2020-02-18,72.58000183105469
2020-02-19,73.08000183105469
2020-02-20,71.83999633789062
2020-02-21,71.47000122070312
2020-02-24,68.9800033569336
2020-02-25,68.77999877929688
2020-02-26,69.3499984741211
2020-02-27,68.27999877929688
2020-02-28,68.33999633789062
2020-03-02,69.30999755859375
2020-03-03,68.88999938964844
2020-03-04,70.06999969482422
2020-03-05,69.0
2020-03-06,68.08999633789062
2020-03-09,64.79000091552734
2020-03-10,67.29000091552734
2020-03-11,64.62000274658203
2020-03-12,58.83000183105469
2020-03-13,62.52000045776367
2020-03-16,55.40999984741211
2020-03-17,58.560001373291016
2020-03-18,54.599998474121094
2020-03-19,54.0099983215332
2020-03-20,55.0
2020-03-23,53.810001373291016
2020-03-24,57.54999923706055
2020-03-25,59.38999938964844
2020-03-26,61.349998474121094
2020-03-27,58.290000915527344
2020-03-30,59.43000030517578
2020-03-31,59.720001220703125
2020-04-01,57.06999969482422
2020-04-02,59.02000045776367
2020-04-03,58.09000015258789
2020-04-06,61.0
2020-04-07,61.27000045776367
2020-04-08,61.720001220703125
2020-04-09,61.349998474121094
2020-04-13,61.68000030517578
2020-04-14,63.099998474121094
2020-04-15,61.75
2020-04-16,62.33000183105469
2020-04-17,63.70000076293945
2020-04-20,63.029998779296875
2020-04-21,61.20000076293945
2020-04-22,62.869998931884766
2020-04-23,62.65999984741211
2020-04-24,62.75
2020-04-27,63.86000061035156
2020-04-28,63.709999084472656
2020-04-29,65.19999694824219
2020-04-30,63.9900016784668
2020-05-01,61.79999923706055
2020-05-04,62.5099983215332
2020-05-05,62.75
2020-05-06,62.810001373291016
2020-05-07,63.400001525878906
2020-05-08,64.55000305175781
2020-05-11,64.26000213623047
2020-05-12,64.12000274658203
2020-05-13,64.0999984741211
2020-05-14,64.02999877929688
2020-05-15,63.209999084472656
2020-05-18,65.33999633789062
2020-05-19,64.91999816894531
2020-05-20,65.61000061035156
2020-05-21,64.3499984741211
2020-05-22,62.720001220703125
2020-05-26,63.900001525878906
2020-05-27,63.72999954223633
2020-05-28,63.45000076293945
2020-05-29,64.66999816894531
2020-06-01,66.08999633789062
2020-06-02,67.66000366210938
2020-06-03,69.08000183105469
2020-06-04,68.12999725341797
2020-06-05,69.8499984741211
2020-06-08,70.0199966430664
2020-06-09,69.61000061035156
2020-06-10,70.44999694824219
2020-06-11,66.97000122070312
2020-06-12,68.26000213623047
2020-06-15,67.45999908447266
2020-06-16,68.13999938964844
2020-06-17,68.66999816894531
2020-06-18,68.91000366210938
2020-06-19,68.69999694824219
2020-06-22,69.70999908447266
2020-06-23,70.3499984741211
2020-06-24,69.62000274658203
2020-06-25,69.79000091552734
2020-06-26,69.19999694824219
2020-06-29,69.37999725341797
2020-06-30,69.16999816894531
2020-07-01,69.87999725341797
2020-07-02,71.70999908447266
2020-07-06,75.2699966430664
2020-07-07,73.83999633789062
2020-07-08,75.76000213623047
2020-07-09,75.6500015258789
2020-07-10,75.08999633789062
2020-07-13,74.73999786376953
2020-07-14,74.72000122070312
2020-07-15,74.83000183105469
2020-07-16,73.44999694824219
2020-07-17,73.94000244140625
2020-07-20,74.81999969482422
2020-07-21,75.38999938964844
2020-07-22,74.76000213623047
2020-07-23,74.41999816894531
2020-07-24,74.18000030517578
2020-07-27,75.16999816894531
2020-07-28,74.58000183105469
2020-07-29,75.81999969482422
2020-07-30,75.16999816894531
2020-07-31,74.83999633789062
2020-08-03,75.4000015258789
2020-08-04,76.56999969482422
2020-08-05,77.33999633789062
2020-08-06,77.58999633789062
2020-08-07,76.01000213623047
2020-08-10,76.25
2020-08-11,76.02999877929688
2020-08-12,77.19999694824219
2020-08-13,76.83999633789062
2020-08-14,76.69000244140625
2020-08-17,77.77999877929688
2020-08-18,77.62000274658203
2020-08-19,76.75
2020-08-20,76.36000061035156
2020-08-21,76.94000244140625
2020-08-24,77.91000366210938
2020-08-25,78.87000274658203
2020-08-26,79.05999755859375
2020-08-27,78.4000015258789
2020-08-28,79.29000091552734
2020-08-31,77.76000213623047
2020-09-01,79.06999969482422
2020-09-02,79.06999969482422
2020-09-03,77.37000274658203
2020-09-04,77.37999725341797
2020-09-08,76.0
2020-09-09,76.9800033569336
2020-09-10,75.76000213623047
2020-09-11,76.55999755859375
2020-09-14,77.63999938964844
2020-09-15,78.55999755859375
2020-09-16,78.4000015258789
2020-09-17,77.94999694824219
2020-09-18,77.62000274658203
2020-09-21,77.13999938964844
2020-09-22,76.4800033569336
2020-09-23,75.58000183105469
2020-09-24,74.86000061035156
2020-09-25,74.94999694824219
2020-09-28,76.05999755859375
2020-09-29,75.95999908447266
2020-09-30,77.16999816894531
2020-10-01,78.05000305175781
2020-10-02,77.19000244140625
2020-10-05,78.05999755859375
2020-10-06,78.18000030517578
2020-10-07,79.29000091552734
2020-10-08,79.6500015258789
2020-10-09,80.12000274658203
2020-10-12,80.93000030517578
2020-10-13,80.66999816894531
2020-10-14,80.08000183105469
2020-10-15,79.30000305175781
2020-10-16,79.63999938964844
2020-10-19,79.48999786376953
2020-10-20,80.18000030517578
2020-10-21,80.47000122070312
2020-10-22,80.31999969482422
2020-10-23,80.79000091552734
2020-10-26,79.88999938964844
2020-10-27,80.44999694824219
2020-10-28,78.76000213623047
2020-10-29,79.6500015258789
2020-10-30,78.5999984741211
2020-11-02,79.73999786376953
2020-11-03,79.91999816894531
2020-11-04,82.58000183105469
2020-11-05,83.69000244140625
2020-11-06,83.80999755859375
2020-11-09,84.20999908447266
2020-11-10,83.19999694824219
2020-11-11,83.72000122070312
2020-11-12,83.2699966430664
2020-11-13,84.33000183105469
2020-11-16,85.31999969482422
2020-11-17,85.18000030517578
2020-11-18,84.97000122070312
2020-11-19,85.08999633789062
2020-11-20,85.7699966430664
2020-11-23,85.9000015258789
2020-11-24,86.98999786376953
2020-11-25,86.30999755859375
2020-11-27,87.27999877929688
2020-11-30,84.95999908447266
2020-12-01,86.19999694824219
2020-12-02,86.33000183105469
2020-12-03,87.19000244140625
2020-12-04,88.05999755859375
2020-12-07,87.87999725341797
2020-12-08,87.94000244140625
2020-12-09,87.26000213623047
2020-12-10,88.11000061035156
2020-12-11,87.51000213623047
2020-12-14,86.47000122070312
2020-12-15,87.2300033569336
2020-12-16,87.51000213623047
2020-12-17,88.06999969482422
2020-12-18,87.8499984741211
2020-12-21,86.91000366210938
2020-12-22,86.23999786376953
2020-12-23,87.16999816894531
2020-12-24,86.76000213623047
2020-12-28,86.94999694824219
2020-12-29,88.16000366210938
2020-12-30,89.69999694824219
2020-12-31,89.61000061035156
2021-01-04,90.43000030517578
2021-01-05,92.6500015258789
2021-01-06,91.63999938964844
2021-01-07,92.55999755859375
2021-01-08,95.13999938964844
2021-01-11,94.0199966430664
2021-01-12,94.68000030517578
2021-01-13,95.05999755859375
2021-01-14,95.83000183105469
2021-01-15,94.7300033569336
2021-01-19,96.56999969482422
2021-01-20,98.56999969482422
2021-01-21,99.0
2021-01-22,98.13999938964844
2021-01-25,99.19000244140625
2021-01-26,98.18000030517578
2021-01-27,95.31999969482422
2021-01-28,95.88999938964844
2021-01-29,93.5199966430664
2021-02-01,96.27999877929688
2021-02-02,97.5
2021-02-03,98.11000061035156
2021-02-04,98.0
2021-02-05,98.7300033569336
2021-02-08,99.0199966430664
2021-02-09,100.08000183105469
2021-02-10,100.37000274658203
2021-02-11,101.69000244140625
2021-02-12,101.69999694824219
2021-02-16,101.83000183105469
2021-02-17,102.08000183105469
2021-02-18,100.41999816894531
2021-02-19,101.19999694824219
2021-02-22,98.30000305175781
2021-02-23,98.76000213623047
2021-02-24,97.66000366210938
2021-02-25,95.9800033569336
2021-02-26,94.6500015258789
2021-03-01,97.33999633789062
2021-03-02,95.93000030517578
2021-03-03,95.62000274658203
2021-03-04,93.38999938964844
2021-03-05,94.45999908447266
2021-03-08,91.61000061035156
2021-03-09,93.77999877929688
2021-03-10,93.18000030517578
2021-03-11,96.06999969482422
2021-03-12,94.06999969482422
2021-03-15,94.4000015258789
2021-03-16,94.87000274658203
2021-03-17,94.87999725341797
2021-03-18,93.44999694824219
2021-03-19,94.30000305175781
2021-03-22,94.22000122070312
2021-03-23,92.47000122070312
2021-03-24,90.01000213623047
2021-03-25,90.43000030517578
2021-03-26,92.55999755859375
2021-03-29,92.0999984741211
2021-03-30,92.4000015258789
2021-03-31,92.66000366210938
2021-04-01,93.70999908447266
2021-04-05,93.97000122070312
2021-04-06,94.55999755859375
2021-04-07,92.9800033569336
2021-04-08,93.93000030517578
2021-04-09,93.25
2021-04-12,92.41000366210938
2021-04-13,92.87999725341797
2021-04-14,93.31999969482422
2021-04-15,93.9000015258789
2021-04-16,94.0999984741211
2021-04-19,93.79000091552734
2021-04-20,93.16000366210938
2021-04-21,93.5999984741211
2021-04-22,93.26000213623047
2021-04-23,94.66000366210938
2021-04-26,94.77999877929688
2021-04-27,94.8499984741211
2021-04-28,95.27999877929688
2021-04-29,95.20999908447266
2021-04-30,93.68000030517578
2021-05-03,93.51000213623047
2021-05-04,92.48999786376953
2021-05-05,92.61000061035156
2021-05-06,93.38999938964844
2021-05-07,94.12000274658203
2021-05-10,92.41000366210938
2021-05-11,91.73999786376953
2021-05-12,89.3499984741211
2021-05-13,89.29000091552734
2021-05-14,90.7699966430664
