,CSGS
2019-11-14,56.779998779296875
2019-11-15,57.02000045776367
2019-11-18,57.58000183105469
2019-11-19,58.0099983215332
2019-11-20,57.90999984741211
2019-11-21,57.40999984741211
2019-11-22,56.34000015258789
2019-11-25,56.66999816894531
2019-11-26,57.40999984741211
2019-11-27,57.34000015258789
2019-11-29,57.189998626708984
2019-12-02,56.54999923706055
2019-12-03,56.720001220703125
2019-12-04,56.310001373291016
2019-12-05,57.06999969482422
2019-12-06,57.04999923706055
2019-12-09,56.52000045776367
2019-12-10,55.959999084472656
2019-12-11,55.540000915527344
2019-12-12,55.25
2019-12-13,55.220001220703125
2019-12-16,55.47999954223633
2019-12-17,51.86000061035156
2019-12-18,52.279998779296875
2019-12-19,51.7400016784668
2019-12-20,51.70000076293945
2019-12-23,52.20000076293945
2019-12-24,52.40999984741211
2019-12-26,51.599998474121094
2019-12-27,51.54999923706055
2019-12-30,51.689998626708984
2019-12-31,51.779998779296875
2020-01-02,52.310001373291016
2020-01-03,52.33000183105469
2020-01-06,51.779998779296875
2020-01-07,50.790000915527344
2020-01-08,51.130001068115234
2020-01-09,51.84000015258789
2020-01-10,51.369998931884766
2020-01-13,52.65999984741211
2020-01-14,50.83000183105469
2020-01-15,51.0099983215332
2020-01-16,51.599998474121094
2020-01-17,51.209999084472656
2020-01-21,50.77000045776367
2020-01-22,51.2400016784668
2020-01-23,51.65999984741211
2020-01-24,51.0
2020-01-27,50.849998474121094
2020-01-28,51.29999923706055
2020-01-29,51.11000061035156
2020-01-30,51.439998626708984
2020-01-31,49.81999969482422
2020-02-03,50.34000015258789
2020-02-04,50.939998626708984
2020-02-05,51.93000030517578
2020-02-06,50.900001525878906
2020-02-07,50.040000915527344
2020-02-10,51.27000045776367
2020-02-11,51.75
2020-02-12,51.77000045776367
2020-02-13,52.18000030517578
2020-02-14,52.310001373291016
2020-02-18,52.29999923706055
2020-02-19,52.7400016784668
2020-02-20,52.779998779296875
2020-02-21,51.720001220703125
2020-02-24,50.20000076293945
2020-02-25,47.75
2020-02-26,47.369998931884766
2020-02-27,46.36000061035156
2020-02-28,44.25
2020-03-02,45.560001373291016
2020-03-03,45.29999923706055
2020-03-04,45.72999954223633
2020-03-05,42.68000030517578
2020-03-06,43.06999969482422
2020-03-09,39.59000015258789
2020-03-10,41.4900016784668
2020-03-11,40.709999084472656
2020-03-12,38.29999923706055
2020-03-13,40.869998931884766
2020-03-16,40.31999969482422
2020-03-17,41.97999954223633
2020-03-18,44.0099983215332
2020-03-19,41.34000015258789
2020-03-20,38.279998779296875
2020-03-23,38.59000015258789
2020-03-24,39.220001220703125
2020-03-25,39.83000183105469
2020-03-26,42.54999923706055
2020-03-27,41.20000076293945
2020-03-30,41.90999984741211
2020-03-31,41.849998474121094
2020-04-01,40.790000915527344
2020-04-02,40.900001525878906
2020-04-03,41.31999969482422
2020-04-06,44.630001068115234
2020-04-07,43.70000076293945
2020-04-08,45.630001068115234
2020-04-09,46.540000915527344
2020-04-13,46.29999923706055
2020-04-14,47.459999084472656
2020-04-15,47.369998931884766
2020-04-16,46.9900016784668
2020-04-17,47.81999969482422
2020-04-20,47.81999969482422
2020-04-21,45.77000045776367
2020-04-22,46.54999923706055
2020-04-23,47.130001068115234
2020-04-24,47.029998779296875
2020-04-27,47.7599983215332
2020-04-28,48.63999938964844
2020-04-29,50.5099983215332
2020-04-30,48.58000183105469
2020-05-01,48.189998626708984
2020-05-04,47.529998779296875
2020-05-05,47.880001068115234
2020-05-06,48.880001068115234
2020-05-07,46.38999938964844
2020-05-08,47.15999984741211
2020-05-11,46.33000183105469
2020-05-12,44.33000183105469
2020-05-13,43.40999984741211
2020-05-14,43.22999954223633
2020-05-15,43.56999969482422
2020-05-18,45.63999938964844
2020-05-19,44.88999938964844
2020-05-20,45.61000061035156
2020-05-21,45.81999969482422
2020-05-22,46.36000061035156
2020-05-26,47.16999816894531
2020-05-27,48.0
2020-05-28,47.04999923706055
2020-05-29,47.349998474121094
2020-06-01,47.79999923706055
2020-06-02,48.54999923706055
2020-06-03,48.4900016784668
2020-06-04,48.060001373291016
2020-06-05,49.20000076293945
2020-06-08,48.439998626708984
2020-06-09,47.31999969482422
2020-06-10,47.59000015258789
2020-06-11,44.630001068115234
2020-06-12,44.540000915527344
2020-06-15,44.5
2020-06-16,45.29999923706055
2020-06-17,44.470001220703125
2020-06-18,44.439998626708984
2020-06-19,43.84000015258789
2020-06-22,43.619998931884766
2020-06-23,43.2400016784668
2020-06-24,41.970001220703125
2020-06-25,41.75
2020-06-26,40.560001373291016
2020-06-29,41.810001373291016
2020-06-30,41.38999938964844
2020-07-01,41.65999984741211
2020-07-02,41.16999816894531
2020-07-06,40.709999084472656
2020-07-07,39.630001068115234
2020-07-08,39.54999923706055
2020-07-09,38.380001068115234
2020-07-10,40.5
2020-07-13,40.290000915527344
2020-07-14,41.119998931884766
2020-07-15,41.95000076293945
2020-07-16,41.59000015258789
2020-07-17,41.790000915527344
2020-07-20,41.369998931884766
2020-07-21,41.91999816894531
2020-07-22,41.349998474121094
2020-07-23,40.630001068115234
2020-07-24,40.13999938964844
2020-07-27,40.959999084472656
2020-07-28,41.06999969482422
2020-07-29,41.84000015258789
2020-07-30,41.81999969482422
2020-07-31,42.130001068115234
2020-08-03,42.779998779296875
2020-08-04,43.400001525878906
2020-08-05,43.90999984741211
2020-08-06,43.040000915527344
2020-08-07,43.88999938964844
2020-08-10,44.06999969482422
2020-08-11,44.459999084472656
2020-08-12,44.27000045776367
2020-08-13,43.97999954223633
2020-08-14,44.470001220703125
2020-08-17,44.560001373291016
2020-08-18,44.18000030517578
2020-08-19,44.06999969482422
2020-08-20,43.630001068115234
2020-08-21,43.5099983215332
2020-08-24,43.70000076293945
2020-08-25,43.77000045776367
2020-08-26,43.439998626708984
2020-08-27,43.68000030517578
2020-08-28,43.2400016784668
2020-08-31,42.56999969482422
2020-09-01,42.439998626708984
2020-09-02,43.13999938964844
2020-09-03,41.65999984741211
2020-09-04,40.880001068115234
2020-09-08,39.31999969482422
2020-09-09,38.9900016784668
2020-09-10,39.130001068115234
2020-09-11,38.869998931884766
2020-09-14,38.599998474121094
2020-09-15,38.77000045776367
2020-09-16,39.18000030517578
2020-09-17,39.56999969482422
2020-09-18,40.060001373291016
2020-09-21,40.150001525878906
2020-09-22,40.5
2020-09-23,39.9900016784668
2020-09-24,40.029998779296875
2020-09-25,40.650001525878906
2020-09-28,41.150001525878906
2020-09-29,41.150001525878906
2020-09-30,40.95000076293945
2020-10-01,41.0099983215332
2020-10-02,41.369998931884766
2020-10-05,41.86000061035156
2020-10-06,41.459999084472656
2020-10-07,41.150001525878906
2020-10-08,41.54999923706055
2020-10-09,41.63999938964844
2020-10-12,41.97999954223633
2020-10-13,41.52000045776367
2020-10-14,41.75
2020-10-15,42.70000076293945
2020-10-16,42.58000183105469
2020-10-19,41.540000915527344
2020-10-20,41.20000076293945
2020-10-21,40.619998931884766
2020-10-22,40.22999954223633
2020-10-23,40.13999938964844
2020-10-26,39.900001525878906
2020-10-27,39.34000015258789
2020-10-28,38.11000061035156
2020-10-29,38.279998779296875
2020-10-30,37.880001068115234
2020-11-02,38.5099983215332
2020-11-03,39.779998779296875
2020-11-04,39.380001068115234
2020-11-05,40.43000030517578
2020-11-06,40.08000183105469
2020-11-09,42.40999984741211
2020-11-10,43.75
2020-11-11,43.7400016784668
2020-11-12,41.84000015258789
2020-11-13,43.0
2020-11-16,44.060001373291016
2020-11-17,42.68000030517578
2020-11-18,42.400001525878906
2020-11-19,42.439998626708984
2020-11-20,42.619998931884766
2020-11-23,43.029998779296875
2020-11-24,44.40999984741211
2020-11-25,43.70000076293945
2020-11-27,43.709999084472656
2020-11-30,43.380001068115234
2020-12-01,43.16999816894531
2020-12-02,43.25
2020-12-03,43.11000061035156
2020-12-04,44.08000183105469
2020-12-07,44.209999084472656
2020-12-08,44.0099983215332
2020-12-09,43.97999954223633
2020-12-10,43.25
2020-12-11,43.15999984741211
2020-12-14,45.63999938964844
2020-12-15,46.22999954223633
2020-12-16,46.220001220703125
2020-12-17,46.400001525878906
2020-12-18,46.0
2020-12-21,44.880001068115234
2020-12-22,44.459999084472656
2020-12-23,44.84000015258789
2020-12-24,45.18000030517578
2020-12-28,45.470001220703125
2020-12-29,45.060001373291016
2020-12-30,44.709999084472656
2020-12-31,45.06999969482422
2021-01-04,44.90999984741211
2021-01-05,44.65999984741211
2021-01-06,45.7599983215332
2021-01-07,46.04999923706055
2021-01-08,45.540000915527344
2021-01-11,44.68000030517578
2021-01-12,44.68000030517578
2021-01-13,43.95000076293945
2021-01-14,43.599998474121094
2021-01-15,43.18000030517578
2021-01-19,44.400001525878906
2021-01-20,45.20000076293945
2021-01-21,45.36000061035156
2021-01-22,45.779998779296875
2021-01-25,45.119998931884766
2021-01-26,45.22999954223633
2021-01-27,43.349998474121094
2021-01-28,43.29999923706055
2021-01-29,43.09000015258789
2021-02-01,43.83000183105469
2021-02-02,44.459999084472656
2021-02-03,44.08000183105469
2021-02-04,44.45000076293945
2021-02-05,44.689998626708984
2021-02-08,45.0099983215332
2021-02-09,45.90999984741211
2021-02-10,46.470001220703125
2021-02-11,46.68000030517578
2021-02-12,47.13999938964844
2021-02-16,47.5
2021-02-17,47.83000183105469
2021-02-18,47.77000045776367
2021-02-19,45.97999954223633
2021-02-22,46.93000030517578
2021-02-23,46.5099983215332
2021-02-24,47.04999923706055
2021-02-25,46.93000030517578
2021-02-26,46.150001525878906
2021-03-01,46.43000030517578
2021-03-02,45.59000015258789
2021-03-03,45.66999816894531
2021-03-04,45.560001373291016
2021-03-05,46.22999954223633
2021-03-08,47.08000183105469
2021-03-09,47.349998474121094
2021-03-10,48.29999923706055
2021-03-11,48.720001220703125
2021-03-12,48.83000183105469
2021-03-15,48.02000045776367
2021-03-16,48.369998931884766
2021-03-17,47.86000061035156
2021-03-18,47.65999984741211
2021-03-19,48.0
2021-03-22,48.11000061035156
2021-03-23,47.66999816894531
2021-03-24,47.41999816894531
2021-03-25,47.77000045776367
2021-03-26,48.65999984741211
2021-03-29,48.15999984741211
2021-03-30,46.310001373291016
2021-03-31,44.88999938964844
2021-04-01,45.880001068115234
2021-04-05,45.90999984741211
2021-04-06,46.09000015258789
2021-04-07,45.959999084472656
2021-04-08,46.380001068115234
2021-04-09,46.66999816894531
2021-04-12,46.560001373291016
2021-04-13,46.720001220703125
2021-04-14,46.61000061035156
2021-04-15,46.90999984741211
2021-04-16,46.9900016784668
2021-04-19,46.81999969482422
2021-04-20,46.09000015258789
2021-04-21,46.709999084472656
2021-04-22,46.41999816894531
2021-04-23,46.599998474121094
2021-04-26,46.720001220703125
2021-04-27,45.959999084472656
2021-04-28,45.77000045776367
2021-04-29,46.209999084472656
2021-04-30,45.9900016784668
2021-05-03,46.33000183105469
2021-05-04,46.36000061035156
2021-05-05,45.939998626708984
2021-05-06,45.75
2021-05-07,45.4900016784668
2021-05-10,45.939998626708984
2021-05-11,44.84000015258789
2021-05-12,44.150001525878906
2021-05-13,45.470001220703125
2021-05-14,45.65999984741211
