,CORE
2012-12-12,12.194999694824219
2012-12-13,12.197500228881836
2012-12-14,12.242500305175781
2012-12-17,12.204999923706055
2012-12-18,12.042499542236328
2012-12-19,11.744999885559082
2012-12-20,12.087499618530273
2012-12-21,12.050000190734863
2012-12-24,12.005000114440918
2012-12-26,11.734999656677246
2012-12-27,11.707500457763672
2012-12-28,11.609999656677246
2012-12-31,11.837499618530273
2013-01-02,12.529999732971191
2013-01-03,12.677499771118164
2013-01-04,12.587499618530273
2013-01-07,12.524999618530273
2013-01-08,12.635000228881836
2013-01-09,12.734999656677246
2013-01-10,12.729999542236328
2013-01-11,12.789999961853027
2013-01-14,12.5649995803833
2013-01-15,12.532500267028809
2013-01-16,12.414999961853027
2013-01-17,12.930000305175781
2013-01-18,12.829999923706055
2013-01-22,12.65999984741211
2013-01-23,12.582500457763672
2013-01-24,12.517499923706055
2013-01-25,12.585000038146973
2013-01-28,12.5625
2013-01-29,12.547499656677246
2013-01-30,12.289999961853027
2013-01-31,12.532500267028809
2013-02-01,12.734999656677246
2013-02-04,12.337499618530273
2013-02-05,12.28499984741211
2013-02-06,12.425000190734863
2013-02-07,12.3774995803833
2013-02-08,12.362500190734863
2013-02-11,12.297499656677246
2013-02-12,12.462499618530273
2013-02-13,12.414999961853027
2013-02-14,12.385000228881836
2013-02-15,12.260000228881836
2013-02-19,12.40999984741211
2013-02-20,12.337499618530273
2013-02-21,12.22249984741211
2013-02-22,12.244999885559082
2013-02-25,11.822500228881836
2013-02-26,11.917499542236328
2013-02-27,11.930000305175781
2013-02-28,11.979999542236328
2013-03-01,11.942500114440918
2013-03-04,11.522500038146973
2013-03-05,11.897500038146973
2013-03-06,11.850000381469727
2013-03-07,11.864999771118164
2013-03-08,11.930000305175781
2013-03-11,12.055000305175781
2013-03-12,12.137499809265137
2013-03-13,12.114999771118164
2013-03-14,12.21500015258789
2013-03-15,12.40250015258789
2013-03-18,12.255000114440918
2013-03-19,12.2524995803833
2013-03-20,12.6850004196167
2013-03-21,12.717499732971191
2013-03-22,12.765000343322754
2013-03-25,12.8149995803833
2013-03-26,12.8149995803833
2013-03-27,12.8149995803833
2013-03-28,12.827500343322754
2013-04-01,12.7524995803833
2013-04-02,12.762499809265137
2013-04-03,12.782500267028809
2013-04-04,12.850000381469727
2013-04-05,12.892499923706055
2013-04-08,13.007499694824219
2013-04-09,12.817500114440918
2013-04-10,13.332500457763672
2013-04-11,13.1850004196167
2013-04-12,13.202500343322754
2013-04-15,12.922499656677246
2013-04-16,12.897500038146973
2013-04-17,12.757499694824219
2013-04-18,12.712499618530273
2013-04-19,12.9399995803833
2013-04-22,12.852499961853027
2013-04-23,13.229999542236328
2013-04-24,13.172499656677246
2013-04-25,13.1850004196167
2013-04-26,13.047499656677246
2013-04-29,13.09000015258789
2013-04-30,13.010000228881836
2013-05-01,12.5649995803833
2013-05-02,12.734999656677246
2013-05-03,12.854999542236328
2013-05-06,12.885000228881836
2013-05-07,13.84749984741211
2013-05-08,14.137499809265137
2013-05-09,13.994999885559082
2013-05-10,14.045000076293945
2013-05-13,14.057499885559082
2013-05-14,14.142499923706055
2013-05-15,14.010000228881836
2013-05-16,14.087499618530273
2013-05-17,14.489999771118164
2013-05-20,14.427499771118164
2013-05-21,14.302499771118164
2013-05-22,14.180000305175781
2013-05-23,14.380000114440918
2013-05-24,14.390000343322754
2013-05-28,14.800000190734863
2013-05-29,14.797499656677246
2013-05-30,15.204999923706055
2013-05-31,14.797499656677246
2013-06-03,15.479999542236328
2013-06-04,15.192500114440918
2013-06-05,15.172499656677246
2013-06-06,15.069999694824219
2013-06-07,15.289999961853027
2013-06-10,15.362500190734863
2013-06-11,15.262499809265137
2013-06-12,14.832500457763672
2013-06-13,15.322500228881836
2013-06-14,15.3125
2013-06-17,15.420000076293945
2013-06-18,15.737500190734863
2013-06-19,15.59000015258789
2013-06-20,15.5
2013-06-21,15.9375
2013-06-24,15.817500114440918
2013-06-25,15.734999656677246
2013-06-26,15.462499618530273
2013-06-27,15.664999961853027
2013-06-28,15.875
2013-07-01,15.992500305175781
2013-07-02,15.7524995803833
2013-07-03,15.842499732971191
2013-07-05,15.962499618530273
2013-07-08,15.907500267028809
2013-07-09,16.162500381469727
2013-07-10,16.209999084472656
2013-07-11,16.237499237060547
2013-07-12,16.149999618530273
2013-07-15,16.2450008392334
2013-07-16,16.3125
2013-07-17,16.24250030517578
2013-07-18,16.31999969482422
2013-07-19,16.4375
2013-07-22,16.362499237060547
2013-07-23,16.200000762939453
2013-07-24,16.022499084472656
2013-07-25,16.1875
2013-07-26,16.017499923706055
2013-07-29,15.987500190734863
2013-07-30,15.717499732971191
2013-07-31,15.662500381469727
2013-08-01,15.920000076293945
2013-08-02,15.994999885559082
2013-08-05,16.25
2013-08-06,16.0625
2013-08-07,15.765000343322754
2013-08-08,16.022499084472656
2013-08-09,16.059999465942383
2013-08-12,16.079999923706055
2013-08-13,16.014999389648438
2013-08-14,15.944999694824219
2013-08-15,16.030000686645508
2013-08-16,16.252500534057617
2013-08-19,16.25
2013-08-20,16.815000534057617
2013-08-21,16.5049991607666
2013-08-22,16.787500381469727
2013-08-23,16.707500457763672
2013-08-26,16.514999389648438
2013-08-27,15.8774995803833
2013-08-28,16.012500762939453
2013-08-29,15.994999885559082
2013-08-30,15.774999618530273
2013-09-03,16.25
2013-09-04,16.06999969482422
2013-09-05,16.267499923706055
2013-09-06,16.334999084472656
2013-09-09,16.5674991607666
2013-09-10,16.512500762939453
2013-09-11,16.417499542236328
2013-09-12,16.247499465942383
2013-09-13,16.309999465942383
2013-09-16,16.287500381469727
2013-09-17,16.342500686645508
2013-09-18,16.450000762939453
2013-09-19,16.24250030517578
2013-09-20,16.219999313354492
2013-09-23,16.315000534057617
2013-09-24,16.424999237060547
2013-09-25,16.6299991607666
2013-09-26,16.6825008392334
2013-09-27,16.667499542236328
2013-09-30,16.610000610351562
2013-10-01,16.915000915527344
2013-10-02,16.9325008392334
2013-10-03,16.450000762939453
2013-10-04,16.454999923706055
2013-10-07,16.09000015258789
2013-10-08,15.96500015258789
2013-10-09,16.197500228881836
2013-10-10,16.65250015258789
2013-10-11,16.69499969482422
2013-10-14,16.922500610351562
2013-10-15,16.8700008392334
2013-10-16,17.014999389648438
2013-10-17,17.047500610351562
2013-10-18,17.364999771118164
2013-10-21,17.514999389648438
2013-10-22,17.649999618530273
2013-10-23,17.905000686645508
2013-10-24,18.072500228881836
2013-10-25,17.97249984741211
2013-10-28,18.072500228881836
2013-10-29,17.94499969482422
2013-10-30,17.667499542236328
2013-10-31,17.6825008392334
2013-11-01,17.575000762939453
2013-11-04,17.4424991607666
2013-11-05,17.545000076293945
2013-11-06,17.924999237060547
2013-11-07,18.200000762939453
2013-11-08,18.485000610351562
2013-11-11,18.3700008392334
2013-11-12,18.43000030517578
2013-11-13,18.969999313354492
2013-11-14,18.977500915527344
2013-11-15,18.885000228881836
2013-11-18,18.622499465942383
2013-11-19,18.295000076293945
2013-11-20,18.377500534057617
2013-11-21,18.385000228881836
2013-11-22,18.387500762939453
2013-11-25,18.264999389648438
2013-11-26,18.177499771118164
2013-11-27,18.4424991607666
2013-11-29,18.454999923706055
2013-12-02,18.209999084472656
2013-12-03,18.219999313354492
2013-12-04,18.1200008392334
2013-12-05,17.9325008392334
2013-12-06,18.084999084472656
2013-12-09,18.452499389648438
2013-12-10,18.135000228881836
2013-12-11,18.104999542236328
2013-12-12,18.11750030517578
2013-12-13,18.482500076293945
2013-12-16,18.405000686645508
2013-12-17,18.09000015258789
2013-12-18,18.5
2013-12-19,18.264999389648438
2013-12-20,18.40250015258789
2013-12-23,18.5
2013-12-24,18.702499389648438
2013-12-26,18.8174991607666
2013-12-27,18.8125
2013-12-30,18.8125
2013-12-31,18.982500076293945
2014-01-02,18.7549991607666
2014-01-03,18.857500076293945
2014-01-06,18.862499237060547
2014-01-07,19.440000534057617
2014-01-08,19.462499618530273
2014-01-09,19.540000915527344
2014-01-10,19.520000457763672
2014-01-13,19.272499084472656
2014-01-14,19.625
2014-01-15,19.524999618530273
2014-01-16,19.47249984741211
2014-01-17,19.5575008392334
2014-01-21,19.422500610351562
2014-01-22,19.522499084472656
2014-01-23,19.56999969482422
2014-01-24,19.207500457763672
2014-01-27,19.075000762939453
2014-01-28,19.262500762939453
2014-01-29,18.770000457763672
2014-01-30,18.97249984741211
2014-01-31,18.912500381469727
2014-02-03,18.399999618530273
2014-02-04,18.422500610351562
2014-02-05,18.405000686645508
2014-02-06,18.537500381469727
2014-02-07,18.59000015258789
2014-02-10,18.635000228881836
2014-02-11,18.99250030517578
2014-02-12,18.94499969482422
2014-02-13,19.27750015258789
2014-02-14,19.327499389648438
2014-02-18,19.549999237060547
2014-02-19,19.270000457763672
2014-02-20,19.372499465942383
2014-02-21,19.5049991607666
2014-02-24,19.6200008392334
2014-02-25,19.417499542236328
2014-02-26,19.497499465942383
2014-02-27,19.22249984741211
2014-02-28,19.549999237060547
2014-03-03,19.125
2014-03-04,19.764999389648438
2014-03-05,19.315000534057617
2014-03-06,19.262500762939453
2014-03-07,19.262500762939453
2014-03-10,19.072500228881836
2014-03-11,18.517499923706055
2014-03-12,18.415000915527344
2014-03-13,18.229999542236328
2014-03-14,18.125
2014-03-17,18.147499084472656
2014-03-18,18.24250030517578
2014-03-19,18.077499389648438
2014-03-20,18.297500610351562
2014-03-21,18.0674991607666
2014-03-24,17.97249984741211
2014-03-25,17.8700008392334
2014-03-26,17.65250015258789
2014-03-27,17.5
2014-03-28,17.512500762939453
2014-03-31,18.149999618530273
2014-04-01,18.514999389648438
2014-04-02,18.59749984741211
2014-04-03,18.637500762939453
2014-04-04,18.637500762939453
2014-04-07,18.6299991607666
2014-04-08,18.90999984741211
2014-04-09,19.107500076293945
2014-04-10,19.139999389648438
2014-04-11,18.9950008392334
2014-04-14,19.235000610351562
2014-04-15,19.190000534057617
2014-04-16,19.487499237060547
2014-04-17,19.479999542236328
2014-04-21,19.59000015258789
2014-04-22,19.65999984741211
2014-04-23,19.364999771118164
2014-04-24,19.420000076293945
2014-04-25,19.142499923706055
2014-04-28,19.174999237060547
2014-04-29,19.582500457763672
2014-04-30,20.135000228881836
2014-05-01,19.69499969482422
2014-05-02,19.905000686645508
2014-05-05,20.13249969482422
2014-05-06,19.887500762939453
2014-05-07,19.997499465942383
2014-05-08,19.612499237060547
2014-05-09,19.739999771118164
2014-05-12,20.014999389648438
2014-05-13,19.549999237060547
2014-05-14,19.462499618530273
2014-05-15,19.584999084472656
2014-05-16,19.665000915527344
2014-05-19,19.610000610351562
2014-05-20,19.447500228881836
2014-05-21,19.575000762939453
2014-05-22,19.575000762939453
2014-05-23,19.639999389648438
2014-05-27,19.934999465942383
2014-05-28,20.3799991607666
2014-05-29,20.5674991607666
2014-05-30,20.670000076293945
2014-06-02,20.677499771118164
2014-06-03,20.762500762939453
2014-06-04,20.957500457763672
2014-06-05,21.485000610351562
2014-06-06,22.217500686645508
2014-06-09,22.139999389648438
2014-06-10,22.290000915527344
2014-06-11,22.217500686645508
2014-06-12,22.200000762939453
2014-06-13,22.354999542236328
2014-06-16,22.389999389648438
2014-06-17,22.362499237060547
2014-06-18,22.93000030517578
2014-06-19,22.802499771118164
2014-06-20,22.917499542236328
2014-06-23,23.0674991607666
2014-06-24,23.059999465942383
2014-06-25,23.292499542236328
2014-06-26,22.924999237060547
2014-06-27,22.7549991607666
2014-06-30,22.815000534057617
2014-07-01,23.459999084472656
2014-07-02,23.149999618530273
2014-07-03,23.450000762939453
2014-07-07,22.899999618530273
2014-07-08,22.639999389648438
2014-07-09,22.739999771118164
2014-07-10,22.325000762939453
2014-07-11,22.05500030517578
2014-07-14,22.139999389648438
2014-07-15,21.774999618530273
2014-07-16,21.735000610351562
2014-07-17,22.450000762939453
2014-07-18,23.229999542236328
2014-07-21,22.81999969482422
2014-07-22,23.299999237060547
2014-07-23,23.25
2014-07-24,23.2549991607666
2014-07-25,23.28499984741211
2014-07-28,23.5
2014-07-29,23.565000534057617
2014-07-30,23.625
2014-07-31,23.600000381469727
2014-08-01,23.469999313354492
2014-08-04,23.790000915527344
2014-08-05,24.030000686645508
2014-08-06,24.09000015258789
2014-08-07,23.684999465942383
2014-08-08,24.80500030517578
2014-08-11,24.184999465942383
2014-08-12,24.18000030517578
2014-08-13,24.469999313354492
2014-08-14,24.71500015258789
2014-08-15,24.545000076293945
2014-08-18,25.104999542236328
2014-08-19,25.139999389648438
2014-08-20,24.55500030517578
2014-08-21,24.520000457763672
2014-08-22,24.655000686645508
2014-08-25,24.459999084472656
2014-08-26,24.40999984741211
2014-08-27,24.28499984741211
2014-08-28,24.104999542236328
2014-08-29,24.079999923706055
2014-09-02,25.190000534057617
2014-09-03,25.530000686645508
2014-09-04,25.385000228881836
2014-09-05,25.825000762939453
2014-09-08,25.850000381469727
2014-09-09,25.795000076293945
2014-09-10,25.975000381469727
2014-09-11,26.344999313354492
2014-09-12,26.225000381469727
2014-09-15,26.0
2014-09-16,26.325000762939453
2014-09-17,26.549999237060547
2014-09-18,27.0
2014-09-19,27.28499984741211
2014-09-22,26.860000610351562
2014-09-23,25.950000762939453
2014-09-24,26.21500015258789
2014-09-25,25.985000610351562
2014-09-26,26.139999389648438
2014-09-29,26.690000534057617
2014-09-30,26.520000457763672
2014-10-01,25.844999313354492
2014-10-02,26.21500015258789
2014-10-03,26.100000381469727
2014-10-06,25.6200008392334
2014-10-07,25.334999084472656
2014-10-08,25.93000030517578
2014-10-09,25.950000762939453
2014-10-10,25.905000686645508
2014-10-13,26.18000030517578
2014-10-14,26.290000915527344
2014-10-15,26.80500030517578
2014-10-16,27.065000534057617
2014-10-17,26.979999542236328
2014-10-20,26.8700008392334
2014-10-21,27.30500030517578
2014-10-22,27.834999084472656
2014-10-23,27.719999313354492
2014-10-24,27.6200008392334
2014-10-27,27.53499984741211
2014-10-28,28.489999771118164
2014-10-29,28.514999389648438
2014-10-30,28.709999084472656
2014-10-31,29.014999389648438
2014-11-03,28.524999618530273
2014-11-04,28.450000762939453
2014-11-05,28.260000228881836
2014-11-06,28.225000381469727
2014-11-07,29.020000457763672
2014-11-10,29.450000762939453
2014-11-11,29.825000762939453
2014-11-12,30.825000762939453
2014-11-13,30.110000610351562
2014-11-14,29.399999618530273
2014-11-17,29.010000228881836
2014-11-18,29.18000030517578
2014-11-19,28.71500015258789
2014-11-20,29.0
2014-11-21,28.524999618530273
2014-11-24,29.53499984741211
2014-11-25,29.459999084472656
2014-11-26,29.809999465942383
2014-11-28,30.05500030517578
2014-12-01,29.31999969482422
2014-12-02,30.114999771118164
2014-12-03,30.6200008392334
2014-12-04,30.969999313354492
2014-12-05,30.934999465942383
2014-12-08,30.46500015258789
2014-12-09,30.834999084472656
2014-12-10,30.829999923706055
2014-12-11,31.165000915527344
2014-12-12,31.010000228881836
2014-12-15,30.7549991607666
2014-12-16,30.684999465942383
2014-12-17,31.309999465942383
2014-12-18,31.329999923706055
2014-12-19,30.84000015258789
2014-12-22,31.415000915527344
2014-12-23,31.565000534057617
2014-12-24,31.510000228881836
2014-12-26,32.005001068115234
2014-12-29,31.55500030517578
2014-12-30,31.344999313354492
2014-12-31,30.96500015258789
2015-01-02,30.485000610351562
2015-01-05,31.329999923706055
2015-01-06,31.155000686645508
2015-01-07,31.655000686645508
2015-01-08,32.18000030517578
2015-01-09,32.150001525878906
2015-01-12,31.954999923706055
2015-01-13,32.26499938964844
2015-01-14,32.5
2015-01-15,32.005001068115234
2015-01-16,32.58000183105469
2015-01-20,32.939998626708984
2015-01-21,32.595001220703125
2015-01-22,34.650001525878906
2015-01-23,34.5
2015-01-26,34.380001068115234
2015-01-27,34.45500183105469
2015-01-28,34.310001373291016
2015-01-29,34.595001220703125
2015-01-30,33.34000015258789
2015-02-02,33.75
2015-02-03,34.05500030517578
2015-02-04,33.63999938964844
2015-02-05,33.970001220703125
2015-02-06,33.76499938964844
2015-02-09,33.52000045776367
2015-02-10,34.314998626708984
2015-02-11,33.7400016784668
2015-02-12,33.7599983215332
2015-02-13,33.80500030517578
2015-02-17,33.93000030517578
2015-02-18,34.34000015258789
2015-02-19,34.625
2015-02-20,34.67499923706055
2015-02-23,35.07500076293945
2015-02-24,34.85499954223633
2015-02-25,35.0
2015-02-26,35.68000030517578
2015-02-27,35.15999984741211
2015-03-02,32.150001525878906
2015-03-03,31.649999618530273
2015-03-04,30.549999237060547
2015-03-05,29.6200008392334
2015-03-06,29.764999389648438
2015-03-09,30.170000076293945
2015-03-10,29.2549991607666
2015-03-11,29.44499969482422
2015-03-12,30.559999465942383
2015-03-13,30.46500015258789
2015-03-16,31.809999465942383
2015-03-17,31.774999618530273
2015-03-18,32.25
2015-03-19,32.529998779296875
2015-03-20,32.619998931884766
2015-03-23,32.0099983215332
2015-03-24,32.314998626708984
2015-03-25,32.125
2015-03-26,32.13999938964844
2015-03-27,32.29499816894531
2015-03-30,32.185001373291016
2015-03-31,32.15999984741211
2015-04-01,32.21500015258789
2015-04-02,32.71500015258789
2015-04-06,32.2400016784668
2015-04-07,32.17499923706055
2015-04-08,32.459999084472656
2015-04-09,32.244998931884766
2015-04-10,32.29499816894531
2015-04-13,29.225000381469727
2015-04-14,28.985000610351562
2015-04-15,28.575000762939453
2015-04-16,28.579999923706055
2015-04-17,27.809999465942383
2015-04-20,28.18000030517578
2015-04-21,28.135000228881836
2015-04-22,27.709999084472656
2015-04-23,28.1200008392334
2015-04-24,27.889999389648438
2015-04-27,27.299999237060547
2015-04-28,27.420000076293945
2015-04-29,26.8700008392334
2015-04-30,26.354999542236328
2015-05-01,26.75
2015-05-04,26.75
2015-05-05,26.30500030517578
2015-05-06,26.69499969482422
2015-05-07,29.524999618530273
2015-05-08,27.125
2015-05-11,26.934999465942383
2015-05-12,26.729999542236328
2015-05-13,26.68000030517578
2015-05-14,27.100000381469727
2015-05-15,27.2450008392334
2015-05-18,27.649999618530273
2015-05-19,27.65999984741211
2015-05-20,27.84000015258789
2015-05-21,27.645000457763672
2015-05-22,26.934999465942383
2015-05-26,26.7549991607666
2015-05-27,27.229999542236328
2015-05-28,27.110000610351562
2015-05-29,26.854999542236328
2015-06-01,27.170000076293945
2015-06-02,27.389999389648438
2015-06-03,27.53499984741211
2015-06-04,27.55500030517578
2015-06-05,27.454999923706055
2015-06-08,27.350000381469727
2015-06-09,27.104999542236328
2015-06-10,27.530000686645508
2015-06-11,27.729999542236328
2015-06-12,27.700000762939453
2015-06-15,28.0049991607666
2015-06-16,28.184999465942383
2015-06-17,28.69499969482422
2015-06-18,28.979999542236328
2015-06-19,28.899999618530273
2015-06-22,28.795000076293945
2015-06-23,28.975000381469727
2015-06-24,29.114999771118164
2015-06-25,29.6299991607666
2015-06-26,29.68000030517578
2015-06-29,29.510000228881836
2015-06-30,29.625
2015-07-01,29.93000030517578
2015-07-02,29.739999771118164
2015-07-06,29.854999542236328
2015-07-07,30.06999969482422
2015-07-08,30.125
2015-07-09,30.479999542236328
2015-07-10,31.204999923706055
2015-07-13,31.260000228881836
2015-07-14,31.165000915527344
2015-07-15,31.139999389648438
2015-07-16,31.34000015258789
2015-07-17,31.25
2015-07-20,31.450000762939453
2015-07-21,30.655000686645508
2015-07-22,30.225000381469727
2015-07-23,29.7549991607666
2015-07-24,29.75
2015-07-27,29.844999313354492
2015-07-28,29.875
2015-07-29,30.985000610351562
2015-07-30,31.524999618530273
2015-07-31,31.78499984741211
2015-08-03,31.4950008392334
2015-08-04,31.850000381469727
2015-08-05,32.53499984741211
2015-08-06,31.31999969482422
2015-08-07,31.844999313354492
2015-08-10,32.1349983215332
2015-08-11,31.475000381469727
2015-08-12,31.565000534057617
2015-08-13,32.459999084472656
2015-08-14,32.459999084472656
2015-08-17,32.23500061035156
2015-08-18,32.09000015258789
2015-08-19,31.71500015258789
2015-08-20,31.25
2015-08-21,29.899999618530273
2015-08-24,29.735000610351562
2015-08-25,30.09000015258789
2015-08-26,29.780000686645508
2015-08-27,29.6200008392334
2015-08-28,29.834999084472656
2015-08-31,30.05500030517578
2015-09-01,29.684999465942383
2015-09-02,30.135000228881836
2015-09-03,29.93000030517578
2015-09-04,29.479999542236328
2015-09-08,29.7549991607666
2015-09-09,29.549999237060547
2015-09-10,29.795000076293945
2015-09-11,30.190000534057617
2015-09-14,30.045000076293945
2015-09-15,30.170000076293945
2015-09-16,30.920000076293945
2015-09-17,31.424999237060547
2015-09-18,30.829999923706055
2015-09-21,31.415000915527344
2015-09-22,32.15999984741211
2015-09-23,32.6349983215332
2015-09-24,33.095001220703125
2015-09-25,33.09000015258789
2015-09-28,33.165000915527344
2015-09-29,33.2599983215332
2015-09-30,32.724998474121094
2015-10-01,32.220001220703125
2015-10-02,32.4900016784668
2015-10-05,32.959999084472656
2015-10-06,32.3849983215332
2015-10-07,36.650001525878906
2015-10-08,37.525001525878906
2015-10-09,38.79999923706055
2015-10-12,37.79499816894531
2015-10-13,37.58000183105469
2015-10-14,36.70000076293945
2015-10-15,37.17499923706055
2015-10-16,37.119998931884766
2015-10-19,37.05500030517578
2015-10-20,38.095001220703125
2015-10-21,37.61000061035156
2015-10-22,39.244998931884766
2015-10-23,39.77000045776367
2015-10-26,39.16999816894531
2015-10-27,38.19499969482422
2015-10-28,40.025001525878906
2015-10-29,40.02000045776367
2015-10-30,40.64500045776367
2015-11-02,40.290000915527344
2015-11-03,39.84000015258789
2015-11-04,39.68000030517578
2015-11-05,40.369998931884766
2015-11-06,41.77000045776367
2015-11-09,40.349998474121094
2015-11-10,42.64500045776367
2015-11-11,41.94499969482422
2015-11-12,41.70000076293945
2015-11-13,41.31999969482422
2015-11-16,41.345001220703125
2015-11-17,41.084999084472656
2015-11-18,41.029998779296875
2015-11-19,40.939998626708984
2015-11-20,41.290000915527344
2015-11-23,41.834999084472656
2015-11-24,42.935001373291016
2015-11-25,43.165000915527344
2015-11-27,43.73500061035156
2015-11-30,42.64500045776367
2015-12-01,42.69499969482422
2015-12-02,41.875
2015-12-03,42.0
2015-12-04,43.78499984741211
2015-12-07,43.470001220703125
2015-12-08,43.685001373291016
2015-12-09,43.5099983215332
2015-12-10,43.875
2015-12-11,43.529998779296875
2015-12-14,43.625
2015-12-15,43.95000076293945
2015-12-16,45.07500076293945
2015-12-17,45.29999923706055
2015-12-18,40.97999954223633
2015-12-21,40.5
2015-12-22,40.70000076293945
2015-12-23,41.7400016784668
2015-12-24,42.224998474121094
2015-12-28,42.915000915527344
2015-12-29,42.76499938964844
2015-12-30,42.15999984741211
2015-12-31,40.970001220703125
2016-01-04,39.2400016784668
2016-01-05,39.7599983215332
2016-01-06,40.005001068115234
2016-01-07,38.540000915527344
2016-01-08,37.375
2016-01-11,37.57500076293945
2016-01-12,38.45500183105469
2016-01-13,37.375
2016-01-14,37.54999923706055
2016-01-15,38.29999923706055
2016-01-19,39.15999984741211
2016-01-20,38.20500183105469
2016-01-21,37.66999816894531
2016-01-22,38.744998931884766
2016-01-25,39.0099983215332
2016-01-26,40.03499984741211
2016-01-27,38.314998626708984
2016-01-28,39.400001525878906
2016-01-29,40.64500045776367
2016-02-01,39.78499984741211
2016-02-02,38.83000183105469
2016-02-03,37.77000045776367
2016-02-04,37.970001220703125
2016-02-05,36.375
2016-02-08,38.30500030517578
2016-02-09,37.3849983215332
2016-02-10,37.435001373291016
2016-02-11,37.8650016784668
2016-02-12,37.02000045776367
2016-02-16,36.65999984741211
2016-02-17,37.03499984741211
2016-02-18,38.19499969482422
2016-02-19,38.60499954223633
2016-02-22,37.2400016784668
2016-02-23,38.13999938964844
2016-02-24,37.78499984741211
2016-02-25,36.810001373291016
2016-02-26,36.33000183105469
2016-02-29,36.814998626708984
2016-03-01,36.23500061035156
2016-03-02,35.9900016784668
2016-03-03,37.040000915527344
2016-03-04,37.630001068115234
2016-03-07,37.63999938964844
2016-03-08,37.435001373291016
2016-03-09,37.92499923706055
2016-03-10,37.70500183105469
2016-03-11,38.04999923706055
2016-03-14,39.3650016784668
2016-03-15,39.23500061035156
2016-03-16,40.3849983215332
2016-03-17,41.595001220703125
2016-03-18,40.939998626708984
2016-03-21,40.415000915527344
2016-03-22,39.685001373291016
2016-03-23,39.279998779296875
2016-03-24,38.875
2016-03-28,38.6150016784668
2016-03-29,39.275001525878906
2016-03-30,41.14500045776367
2016-03-31,40.779998779296875
2016-04-01,41.584999084472656
2016-04-04,40.20500183105469
2016-04-05,39.4900016784668
2016-04-06,39.79999923706055
2016-04-07,38.96500015258789
2016-04-08,40.255001068115234
2016-04-11,38.974998474121094
2016-04-12,39.040000915527344
2016-04-13,39.709999084472656
2016-04-14,39.959999084472656
2016-04-15,39.560001373291016
2016-04-18,40.540000915527344
2016-04-19,39.845001220703125
2016-04-20,39.82500076293945
2016-04-21,38.2599983215332
2016-04-22,38.3650016784668
2016-04-25,39.724998474121094
2016-04-26,39.845001220703125
2016-04-27,41.05500030517578
2016-04-28,41.154998779296875
2016-04-29,40.83000183105469
2016-05-02,42.23500061035156
2016-05-03,42.189998626708984
2016-05-04,42.564998626708984
2016-05-05,42.099998474121094
2016-05-06,42.69499969482422
2016-05-09,43.310001373291016
2016-05-10,41.39500045776367
2016-05-11,41.04999923706055
2016-05-12,42.79999923706055
2016-05-13,41.9900016784668
2016-05-16,42.310001373291016
2016-05-17,40.6150016784668
2016-05-18,41.150001525878906
2016-05-19,40.900001525878906
2016-05-20,41.4900016784668
2016-05-23,41.04999923706055
2016-05-24,41.904998779296875
2016-05-25,41.88999938964844
2016-05-26,42.779998779296875
2016-05-27,43.099998474121094
2016-05-31,42.810001373291016
2016-06-01,42.82500076293945
2016-06-02,43.4900016784668
2016-06-03,43.20000076293945
2016-06-06,43.064998626708984
2016-06-07,45.35499954223633
2016-06-08,45.650001525878906
2016-06-09,46.0
2016-06-10,44.75
2016-06-13,44.845001220703125
2016-06-14,45.779998779296875
2016-06-15,45.08000183105469
2016-06-16,45.95500183105469
2016-06-17,45.220001220703125
2016-06-20,46.244998931884766
2016-06-21,46.18000030517578
2016-06-22,45.724998474121094
2016-06-23,45.83000183105469
2016-06-24,45.41999816894531
2016-06-27,45.244998931884766
2016-06-28,44.81999969482422
2016-06-29,45.09000015258789
2016-06-30,46.86000061035156
2016-07-01,47.869998931884766
2016-07-05,46.77000045776367
2016-07-06,46.869998931884766
2016-07-07,47.369998931884766
2016-07-08,48.34000015258789
2016-07-11,48.790000915527344
2016-07-12,48.54999923706055
2016-07-13,48.709999084472656
2016-07-14,48.81999969482422
2016-07-15,48.029998779296875
2016-07-18,48.310001373291016
2016-07-19,48.25
2016-07-20,48.20000076293945
2016-07-21,48.04999923706055
2016-07-22,48.900001525878906
2016-07-25,48.599998474121094
2016-07-26,48.650001525878906
2016-07-27,48.2400016784668
2016-07-28,48.2599983215332
2016-07-29,48.959999084472656
2016-08-01,48.75
2016-08-02,47.630001068115234
2016-08-03,47.779998779296875
2016-08-04,47.58000183105469
2016-08-05,47.79999923706055
2016-08-08,47.599998474121094
2016-08-09,45.959999084472656
2016-08-10,46.439998626708984
2016-08-11,44.0099983215332
2016-08-12,43.779998779296875
2016-08-15,43.630001068115234
2016-08-16,42.849998474121094
2016-08-17,43.06999969482422
2016-08-18,44.04999923706055
2016-08-19,44.599998474121094
2016-08-22,45.040000915527344
2016-08-23,45.25
2016-08-24,45.70000076293945
2016-08-25,45.20000076293945
2016-08-26,45.11000061035156
2016-08-29,38.720001220703125
2016-08-30,39.06999969482422
2016-08-31,38.150001525878906
2016-09-01,37.79999923706055
2016-09-02,38.61000061035156
2016-09-06,38.04999923706055
2016-09-07,37.04999923706055
2016-09-08,36.900001525878906
2016-09-09,35.91999816894531
2016-09-12,36.5
2016-09-13,36.0099983215332
2016-09-14,35.5
2016-09-15,36.09000015258789
