,CRDF
2015-12-11,365.760009765625
2015-12-14,362.8800048828125
2015-12-15,394.55999755859375
2015-12-16,417.6000061035156
2015-12-17,396.0
2015-12-18,401.0400085449219
2015-12-21,416.8800048828125
2015-12-22,393.1199951171875
2015-12-23,400.32000732421875
2015-12-24,415.44000244140625
2015-12-28,399.6000061035156
2015-12-29,402.4800109863281
2015-12-30,398.1600036621094
2015-12-31,388.79998779296875
2016-01-04,372.9599914550781
2016-01-05,373.67999267578125
2016-01-06,364.32000732421875
2016-01-07,336.239990234375
2016-01-08,338.3999938964844
2016-01-11,288.0
2016-01-12,263.5199890136719
2016-01-13,256.32000732421875
2016-01-14,233.27999877929688
2016-01-15,224.63999938964844
2016-01-19,215.27999877929688
2016-01-20,241.1999969482422
2016-01-21,409.67999267578125
2016-01-22,349.20001220703125
2016-01-25,306.7200012207031
2016-01-26,300.239990234375
2016-01-27,275.0400085449219
2016-01-28,274.32000732421875
2016-01-29,262.0799865722656
2016-02-01,301.67999267578125
2016-02-02,297.3599853515625
2016-02-03,287.2799987792969
2016-02-04,286.55999755859375
2016-02-05,277.20001220703125
2016-02-08,262.79998779296875
2016-02-09,278.6400146484375
2016-02-10,272.8800048828125
2016-02-11,281.5199890136719
2016-02-12,270.7200012207031
2016-02-16,285.8399963378906
2016-02-17,326.8800048828125
2016-02-18,318.239990234375
2016-02-19,313.20001220703125
2016-02-22,329.760009765625
2016-02-23,349.9200134277344
2016-02-24,370.79998779296875
2016-02-25,396.0
2016-02-26,385.9200134277344
2016-02-29,370.79998779296875
2016-03-01,414.7200012207031
2016-03-02,421.20001220703125
2016-03-03,442.0799865722656
2016-03-04,451.44000244140625
2016-03-07,468.0
2016-03-08,495.3599853515625
2016-03-09,478.0799865722656
2016-03-10,435.6000061035156
2016-03-11,388.79998779296875
2016-03-14,418.32000732421875
2016-03-15,370.0799865722656
2016-03-16,370.0799865722656
2016-03-17,367.9200134277344
2016-03-18,375.8399963378906
2016-03-21,370.79998779296875
2016-03-22,375.1199951171875
2016-03-23,383.0400085449219
2016-03-24,374.3999938964844
2016-03-28,367.9200134277344
2016-03-29,360.7200012207031
2016-03-30,340.55999755859375
2016-03-31,334.79998779296875
2016-04-01,346.32000732421875
2016-04-04,341.2799987792969
2016-04-05,350.6400146484375
2016-04-06,372.9599914550781
2016-04-07,370.0799865722656
2016-04-08,360.7200012207031
2016-04-11,367.20001220703125
2016-04-12,374.3999938964844
2016-04-13,391.67999267578125
2016-04-14,415.44000244140625
2016-04-15,431.2799987792969
2016-04-18,474.4800109863281
2016-04-19,452.1600036621094
2016-04-20,442.79998779296875
2016-04-21,464.3999938964844
2016-04-22,447.1199951171875
2016-04-25,340.55999755859375
2016-04-26,312.4800109863281
2016-04-27,319.67999267578125
2016-04-28,299.5199890136719
2016-04-29,289.44000244140625
2016-05-02,287.2799987792969
2016-05-03,270.0
2016-05-04,244.8000030517578
2016-05-05,257.760009765625
2016-05-06,257.0400085449219
2016-05-09,270.7200012207031
2016-05-10,259.20001220703125
2016-05-11,260.6400146484375
2016-05-12,248.39999389648438
2016-05-13,272.8800048828125
2016-05-16,309.6000061035156
2016-05-17,325.44000244140625
2016-05-18,349.20001220703125
2016-05-19,359.2799987792969
2016-05-20,354.9599914550781
2016-05-23,370.79998779296875
2016-05-24,380.8800048828125
2016-05-25,385.9200134277344
2016-05-26,385.20001220703125
2016-05-27,382.32000732421875
2016-05-31,379.44000244140625
2016-06-01,367.20001220703125
2016-06-02,373.67999267578125
2016-06-03,373.67999267578125
2016-06-06,380.8800048828125
2016-06-07,365.760009765625
2016-06-08,367.20001220703125
2016-06-09,351.3599853515625
2016-06-10,308.1600036621094
2016-06-13,298.79998779296875
2016-06-14,302.3999938964844
2016-06-15,335.5199890136719
2016-06-16,341.2799987792969
2016-06-17,338.3999938964844
2016-06-20,339.1199951171875
2016-06-21,329.760009765625
2016-06-22,329.760009765625
2016-06-23,345.6000061035156
2016-06-24,327.6000061035156
2016-06-27,313.9200134277344
2016-06-28,326.1600036621094
2016-06-29,326.1600036621094
2016-06-30,326.1600036621094
2016-07-01,326.8800048828125
2016-07-05,321.8399963378906
2016-07-06,324.0
2016-07-07,346.32000732421875
2016-07-08,367.9200134277344
2016-07-11,349.9200134277344
2016-07-12,365.760009765625
2016-07-13,351.3599853515625
2016-07-14,344.8800048828125
2016-07-15,363.6000061035156
2016-07-18,354.239990234375
2016-07-19,348.4800109863281
2016-07-20,358.55999755859375
2016-07-21,365.760009765625
2016-07-22,362.8800048828125
2016-07-25,369.3599853515625
2016-07-26,383.760009765625
2016-07-27,409.67999267578125
2016-07-28,392.3999938964844
2016-07-29,405.3599853515625
2016-08-01,401.760009765625
2016-08-02,400.32000732421875
2016-08-03,401.0400085449219
2016-08-04,396.7200012207031
2016-08-05,374.3999938964844
2016-08-08,391.67999267578125
2016-08-09,399.6000061035156
2016-08-10,389.5199890136719
2016-08-11,401.0400085449219
2016-08-12,403.9200134277344
2016-08-15,411.1199951171875
2016-08-16,402.4800109863281
2016-08-17,404.6400146484375
2016-08-18,406.0799865722656
2016-08-19,396.0
2016-08-22,389.5199890136719
2016-08-23,375.1199951171875
2016-08-24,364.32000732421875
2016-08-25,354.239990234375
2016-08-26,360.0
2016-08-29,360.7200012207031
2016-08-30,356.3999938964844
2016-08-31,353.5199890136719
2016-09-01,357.1199951171875
2016-09-02,357.1199951171875
2016-09-06,358.55999755859375
2016-09-07,362.1600036621094
2016-09-08,367.9200134277344
2016-09-09,342.0
2016-09-12,358.55999755859375
2016-09-13,347.760009765625
2016-09-14,351.3599853515625
2016-09-15,354.9599914550781
2016-09-16,349.9200134277344
2016-09-19,342.0
2016-09-20,334.79998779296875
2016-09-21,339.8399963378906
2016-09-22,343.44000244140625
2016-09-23,344.8800048828125
2016-09-26,333.3599853515625
2016-09-27,322.55999755859375
2016-09-28,323.2799987792969
2016-09-29,308.1600036621094
2016-09-30,323.2799987792969
2016-10-03,316.0799865722656
2016-10-04,329.760009765625
2016-10-05,326.1600036621094
2016-10-06,318.239990234375
2016-10-07,325.44000244140625
2016-10-10,327.6000061035156
2016-10-11,316.79998779296875
2016-10-12,306.0
2016-10-13,309.6000061035156
2016-10-14,295.20001220703125
2016-10-17,302.3999938964844
2016-10-18,306.0
2016-10-19,306.0
2016-10-20,309.6000061035156
2016-10-21,306.0
2016-10-24,295.20001220703125
2016-10-25,288.0
2016-10-26,280.79998779296875
2016-10-27,284.3999938964844
2016-10-28,273.6000061035156
2016-10-31,248.39999389648438
2016-11-01,244.8000030517578
2016-11-02,226.8000030517578
2016-11-03,241.1999969482422
2016-11-04,237.60000610351562
2016-11-07,259.20001220703125
2016-11-08,255.60000610351562
2016-11-09,284.3999938964844
2016-11-10,241.1999969482422
2016-11-11,219.60000610351562
2016-11-14,216.0
2016-11-15,212.39999389648438
2016-11-16,230.39999389648438
2016-11-17,234.0
2016-11-18,234.0
2016-11-21,216.0
2016-11-22,216.0
2016-11-23,216.0
2016-11-25,223.1999969482422
2016-11-28,212.39999389648438
2016-11-29,212.39999389648438
2016-11-30,208.8000030517578
2016-12-01,183.60000610351562
2016-12-02,194.39999389648438
2016-12-05,180.0
2016-12-06,180.0
2016-12-07,165.60000610351562
2016-12-08,190.8000030517578
2016-12-09,180.0
2016-12-12,165.60000610351562
2016-12-13,162.0
2016-12-14,149.75999450683594
2016-12-15,144.0
2016-12-16,151.1999969482422
2016-12-19,151.1999969482422
2016-12-20,158.39999389648438
2016-12-21,158.39999389648438
2016-12-22,154.8000030517578
2016-12-23,158.39999389648438
2016-12-27,187.1999969482422
2016-12-28,172.8000030517578
2016-12-29,158.39999389648438
2016-12-30,151.1999969482422
2017-01-03,147.60000610351562
2017-01-04,169.1999969482422
2017-01-05,165.60000610351562
2017-01-06,162.0
2017-01-09,165.60000610351562
2017-01-10,165.60000610351562
2017-01-11,162.0
2017-01-12,169.1999969482422
2017-01-13,172.8000030517578
2017-01-17,169.1999969482422
2017-01-18,169.1999969482422
2017-01-19,162.0
2017-01-20,162.0
2017-01-23,151.1999969482422
2017-01-24,151.1999969482422
2017-01-25,147.60000610351562
2017-01-26,146.16000366210938
2017-01-27,144.0
2017-01-30,140.39999389648438
2017-01-31,144.0
2017-02-01,151.1999969482422
2017-02-02,158.39999389648438
2017-02-03,154.8000030517578
2017-02-06,158.39999389648438
2017-02-07,158.39999389648438
2017-02-08,154.8000030517578
2017-02-09,154.8000030517578
2017-02-10,147.60000610351562
2017-02-13,144.0
2017-02-14,144.0
2017-02-15,151.1999969482422
2017-02-16,147.60000610351562
2017-02-17,151.1999969482422
2017-02-21,151.1999969482422
2017-02-22,147.60000610351562
2017-02-23,144.0
2017-02-24,144.0
2017-02-27,144.0
2017-02-28,140.39999389648438
2017-03-01,140.39999389648438
2017-03-02,140.39999389648438
2017-03-03,144.0
2017-03-06,129.60000610351562
2017-03-07,129.60000610351562
2017-03-08,126.0
2017-03-09,115.19999694824219
2017-03-10,129.60000610351562
2017-03-13,133.1999969482422
2017-03-14,118.80000305175781
2017-03-15,126.0
2017-03-16,93.5999984741211
2017-03-17,93.5999984741211
2017-03-20,84.95999908447266
2017-03-21,77.76000213623047
2017-03-22,72.0
2017-03-23,82.80000305175781
2017-03-24,72.0
2017-03-27,79.19999694824219
2017-03-28,75.5999984741211
2017-03-29,75.5999984741211
2017-03-30,82.80000305175781
2017-03-31,82.80000305175781
2017-04-03,79.19999694824219
2017-04-04,75.5999984741211
2017-04-05,72.0
2017-04-06,72.0
2017-04-07,64.80000305175781
2017-04-10,56.880001068115234
2017-04-11,54.0
2017-04-12,61.91999816894531
2017-04-13,74.87999725341797
2017-04-17,72.0
2017-04-18,64.80000305175781
2017-04-19,63.36000061035156
2017-04-20,61.20000076293945
2017-04-21,59.7599983215332
2017-04-24,63.36000061035156
2017-04-25,63.36000061035156
2017-04-26,66.95999908447266
2017-04-27,65.5199966430664
2017-04-28,66.95999908447266
2017-05-01,64.80000305175781
2017-05-02,63.36000061035156
2017-05-03,61.91999816894531
2017-05-04,59.7599983215332
2017-05-05,60.47999954223633
2017-05-08,59.7599983215332
2017-05-09,57.599998474121094
2017-05-10,61.20000076293945
2017-05-11,54.720001220703125
2017-05-12,56.15999984741211
2017-05-15,56.880001068115234
2017-05-16,60.47999954223633
2017-05-17,57.599998474121094
2017-05-18,55.439998626708984
2017-05-19,57.599998474121094
2017-05-22,56.15999984741211
2017-05-23,53.279998779296875
2017-05-24,51.84000015258789
2017-05-25,49.68000030517578
2017-05-26,46.79999923706055
2017-05-30,46.08000183105469
2017-05-31,46.08000183105469
2017-06-01,56.15999984741211
2017-06-02,59.040000915527344
2017-06-05,54.720001220703125
2017-06-06,67.68000030517578
2017-06-07,64.80000305175781
2017-06-08,59.7599983215332
2017-06-09,58.31999969482422
2017-06-12,69.83999633789062
2017-06-13,64.80000305175781
2017-06-14,63.36000061035156
2017-06-15,69.83999633789062
2017-06-16,67.68000030517578
2017-06-19,67.68000030517578
2017-06-20,64.80000305175781
2017-06-21,68.4000015258789
2017-06-22,93.5999984741211
2017-06-23,82.08000183105469
2017-06-26,80.63999938964844
2017-06-27,77.04000091552734
2017-06-28,86.4000015258789
2017-06-29,94.31999969482422
2017-06-30,90.72000122070312
2017-07-03,89.27999877929688
2017-07-05,91.44000244140625
2017-07-06,84.95999908447266
2017-07-07,89.27999877929688
2017-07-10,90.0
2017-07-11,94.31999969482422
2017-07-12,104.4000015258789
2017-07-13,101.5199966430664
2017-07-14,80.63999938964844
2017-07-17,77.04000091552734
2017-07-18,74.16000366210938
2017-07-19,73.44000244140625
2017-07-20,71.27999877929688
2017-07-21,69.12000274658203
2017-07-24,70.55999755859375
2017-07-25,69.12000274658203
2017-07-26,64.80000305175781
2017-07-27,67.68000030517578
2017-07-28,63.36000061035156
2017-07-31,58.31999969482422
2017-08-01,57.599998474121094
2017-08-02,54.720001220703125
2017-08-03,59.040000915527344
2017-08-04,59.040000915527344
2017-08-07,59.040000915527344
2017-08-08,60.47999954223633
2017-08-09,59.040000915527344
2017-08-10,56.15999984741211
2017-08-11,61.20000076293945
2017-08-14,61.20000076293945
2017-08-15,57.599998474121094
2017-08-16,60.47999954223633
2017-08-17,58.31999969482422
2017-08-18,59.7599983215332
2017-08-21,59.040000915527344
2017-08-22,61.20000076293945
2017-08-23,59.7599983215332
2017-08-24,57.599998474121094
2017-08-25,59.7599983215332
2017-08-28,56.880001068115234
2017-08-29,55.439998626708984
2017-08-30,52.560001373291016
2017-08-31,47.52000045776367
2017-09-01,51.119998931884766
2017-09-05,48.959999084472656
2017-09-06,48.959999084472656
2017-09-07,50.400001525878906
2017-09-08,52.560001373291016
2017-09-11,54.0
2017-09-12,54.0
2017-09-13,51.84000015258789
2017-09-14,50.400001525878906
2017-09-15,50.400001525878906
2017-09-18,50.400001525878906
2017-09-19,48.2400016784668
2017-09-20,48.2400016784668
2017-09-21,48.959999084472656
2017-09-22,50.400001525878906
2017-09-25,48.959999084472656
2017-09-26,48.959999084472656
2017-09-27,51.119998931884766
2017-09-28,51.119998931884766
2017-09-29,52.560001373291016
2017-10-02,52.560001373291016
2017-10-03,51.84000015258789
2017-10-04,49.68000030517578
2017-10-05,51.119998931884766
2017-10-06,61.20000076293945
2017-10-09,64.08000183105469
2017-10-10,59.7599983215332
2017-10-11,56.880001068115234
2017-10-12,59.040000915527344
2017-10-13,60.47999954223633
2017-10-16,57.599998474121094
2017-10-17,56.880001068115234
2017-10-18,62.63999938964844
2017-10-19,58.31999969482422
2017-10-20,58.31999969482422
2017-10-23,57.599998474121094
2017-10-24,58.31999969482422
2017-10-25,58.31999969482422
2017-10-26,52.560001373291016
2017-10-27,53.279998779296875
2017-10-30,52.560001373291016
2017-10-31,51.119998931884766
2017-11-01,56.15999984741211
2017-11-02,53.279998779296875
2017-11-03,52.560001373291016
2017-11-06,51.84000015258789
2017-11-07,49.68000030517578
2017-11-08,48.959999084472656
2017-11-09,48.959999084472656
2017-11-10,48.2400016784668
2017-11-13,48.959999084472656
2017-11-14,46.79999923706055
2017-11-15,44.63999938964844
2017-11-16,43.91999816894531
2017-11-17,45.36000061035156
2017-11-20,45.36000061035156
2017-11-21,42.47999954223633
2017-11-22,41.040000915527344
2017-11-24,42.47999954223633
2017-11-27,44.63999938964844
2017-11-28,43.20000076293945
2017-11-29,43.91999816894531
2017-11-30,43.20000076293945
2017-12-01,43.20000076293945
2017-12-04,40.31999969482422
2017-12-05,41.040000915527344
2017-12-06,36.720001220703125
2017-12-07,38.15999984741211
2017-12-08,36.0
2017-12-11,36.0
2017-12-12,35.279998779296875
2017-12-13,33.119998931884766
2017-12-14,30.959999084472656
2017-12-15,18.0
2017-12-18,18.719999313354492
2017-12-19,18.0
2017-12-20,18.0
2017-12-21,18.719999313354492
2017-12-22,19.440000534057617
2017-12-26,19.440000534057617
2017-12-27,18.719999313354492
2017-12-28,21.600000381469727
2017-12-29,22.31999969482422
2018-01-02,22.31999969482422
2018-01-03,24.479999542236328
2018-01-04,25.920000076293945
2018-01-05,27.360000610351562
2018-01-08,25.920000076293945
2018-01-09,24.479999542236328
2018-01-10,24.479999542236328
2018-01-11,25.200000762939453
2018-01-12,24.479999542236328
2018-01-16,23.760000228881836
2018-01-17,23.040000915527344
2018-01-18,21.600000381469727
2018-01-19,22.31999969482422
2018-01-22,21.600000381469727
2018-01-23,21.600000381469727
2018-01-24,21.600000381469727
2018-01-25,21.600000381469727
2018-01-26,21.600000381469727
2018-01-29,21.600000381469727
2018-01-30,20.8799991607666
2018-01-31,18.719999313354492
2018-02-01,19.440000534057617
2018-02-02,21.600000381469727
2018-02-05,22.31999969482422
2018-02-06,24.479999542236328
2018-02-07,24.479999542236328
2018-02-08,23.040000915527344
2018-02-09,28.799999237060547
2018-02-12,25.920000076293945
2018-02-13,25.200000762939453
2018-02-14,24.479999542236328
2018-02-15,23.760000228881836
2018-02-16,23.760000228881836
2018-02-20,23.040000915527344
2018-02-21,22.31999969482422
2018-02-22,22.31999969482422
2018-02-23,23.040000915527344
2018-02-26,23.040000915527344
2018-02-27,21.600000381469727
2018-02-28,21.600000381469727
2018-03-01,22.31999969482422
2018-03-02,22.31999969482422
2018-03-05,30.239999771118164
2018-03-06,26.639999389648438
2018-03-07,27.360000610351562
2018-03-08,25.920000076293945
2018-03-09,25.920000076293945
2018-03-12,27.360000610351562
2018-03-13,33.119998931884766
2018-03-14,29.520000457763672
2018-03-15,27.360000610351562
2018-03-16,28.799999237060547
2018-03-19,28.799999237060547
2018-03-20,28.799999237060547
2018-03-21,30.239999771118164
2018-03-22,29.520000457763672
2018-03-23,28.079999923706055
2018-03-26,28.079999923706055
2018-03-27,26.639999389648438
2018-03-28,24.479999542236328
2018-03-29,25.200000762939453
2018-04-02,25.200000762939453
2018-04-03,24.479999542236328
2018-04-04,24.479999542236328
2018-04-05,25.200000762939453
2018-04-06,24.479999542236328
2018-04-09,23.040000915527344
2018-04-10,23.760000228881836
2018-04-11,24.479999542236328
2018-04-12,24.479999542236328
2018-04-13,25.920000076293945
2018-04-16,25.920000076293945
2018-04-17,24.479999542236328
2018-04-18,23.760000228881836
2018-04-19,23.760000228881836
2018-04-20,23.040000915527344
2018-04-23,22.31999969482422
2018-04-24,21.600000381469727
2018-04-25,20.8799991607666
2018-04-26,21.600000381469727
2018-04-27,21.600000381469727
2018-04-30,20.15999984741211
2018-05-01,20.15999984741211
2018-05-02,20.8799991607666
2018-05-03,20.15999984741211
2018-05-04,20.15999984741211
2018-05-07,20.15999984741211
2018-05-08,20.15999984741211
2018-05-09,20.15999984741211
2018-05-10,19.440000534057617
2018-05-11,19.440000534057617
2018-05-14,21.600000381469727
2018-05-15,20.8799991607666
2018-05-16,20.15999984741211
2018-05-17,20.15999984741211
2018-05-18,20.15999984741211
2018-05-21,19.440000534057617
2018-05-22,18.719999313354492
2018-05-23,18.719999313354492
2018-05-24,18.719999313354492
2018-05-25,18.0
2018-05-29,18.719999313354492
2018-05-30,17.280000686645508
2018-05-31,17.280000686645508
2018-06-01,15.84000015258789
2018-06-04,14.9399995803833
2018-06-05,12.779999732971191
2018-06-06,11.15999984741211
2018-06-07,10.619999885559082
2018-06-08,5.519999980926514
2018-06-11,5.21999979019165
2018-06-12,5.159999847412109
2018-06-13,5.039999961853027
2018-06-14,5.039999961853027
2018-06-15,4.860000133514404
2018-06-18,4.920000076293945
2018-06-19,4.980000019073486
2018-06-20,5.099999904632568
2018-06-21,4.920000076293945
2018-06-22,4.860000133514404
2018-06-25,4.920000076293945
2018-06-26,4.800000190734863
2018-06-27,4.800000190734863
2018-06-28,4.679999828338623
2018-06-29,4.619999885559082
2018-07-02,4.5
2018-07-03,4.440000057220459
2018-07-05,4.440000057220459
2018-07-06,4.619999885559082
2018-07-09,4.619999885559082
2018-07-10,4.440000057220459
2018-07-11,4.5
2018-07-12,4.5
2018-07-13,4.5
2018-07-16,4.380000114440918
2018-07-17,4.619999885559082
2018-07-18,4.619999885559082
2018-07-19,4.5
2018-07-20,4.739999771118164
2018-07-23,4.679999828338623
2018-07-24,4.619999885559082
2018-07-25,4.5
2018-07-26,4.320000171661377
2018-07-27,4.380000114440918
2018-07-30,4.320000171661377
2018-07-31,4.679999828338623
2018-08-01,4.380000114440918
2018-08-02,4.920000076293945
2018-08-03,4.860000133514404
2018-08-06,4.860000133514404
2018-08-07,4.860000133514404
2018-08-08,4.860000133514404
2018-08-09,4.860000133514404
2018-08-10,5.039999961853027
2018-08-13,4.920000076293945
2018-08-14,4.860000133514404
2018-08-15,4.739999771118164
2018-08-16,4.800000190734863
2018-08-17,4.860000133514404
2018-08-20,4.800000190734863
2018-08-21,4.800000190734863
2018-08-22,4.800000190734863
2018-08-23,4.800000190734863
2018-08-24,5.039999961853027
2018-08-27,5.099999904632568
2018-08-28,4.860000133514404
2018-08-29,4.800000190734863
2018-08-30,4.980000019073486
2018-08-31,4.920000076293945
2018-09-04,4.920000076293945
2018-09-05,4.860000133514404
2018-09-06,4.860000133514404
2018-09-07,4.920000076293945
2018-09-10,4.800000190734863
2018-09-11,4.800000190734863
2018-09-12,4.739999771118164
2018-09-13,4.739999771118164
2018-09-14,4.800000190734863
2018-09-17,4.860000133514404
2018-09-18,4.860000133514404
2018-09-19,4.860000133514404
2018-09-20,4.920000076293945
2018-09-21,4.860000133514404
2018-09-24,4.860000133514404
2018-09-25,4.860000133514404
2018-09-26,4.860000133514404
2018-09-27,4.980000019073486
2018-09-28,4.920000076293945
2018-10-01,4.800000190734863
2018-10-02,4.800000190734863
2018-10-03,4.860000133514404
2018-10-04,4.860000133514404
2018-10-05,5.880000114440918
2018-10-08,5.21999979019165
2018-10-09,4.920000076293945
2018-10-10,4.980000019073486
2018-10-11,4.860000133514404
2018-10-12,5.21999979019165
2018-10-15,5.699999809265137
2018-10-16,6.059999942779541
2018-10-17,6.300000190734863
2018-10-18,6.960000038146973
2018-10-19,6.599999904632568
2018-10-22,6.539999961853027
2018-10-23,6.119999885559082
2018-10-24,5.699999809265137
2018-10-25,5.039999961853027
2018-10-26,4.800000190734863
2018-10-29,4.800000190734863
2018-10-30,4.199999809265137
2018-10-31,4.199999809265137
2018-11-01,4.800000190734863
2018-11-02,4.559999942779541
2018-11-05,4.380000114440918
2018-11-06,4.5
2018-11-07,4.619999885559082
2018-11-08,4.800000190734863
2018-11-09,4.739999771118164
2018-11-12,4.679999828338623
2018-11-13,4.679999828338623
2018-11-14,4.440000057220459
2018-11-15,4.619999885559082
2018-11-16,4.559999942779541
2018-11-19,4.679999828338623
2018-11-20,4.440000057220459
2018-11-21,4.380000114440918
2018-11-23,4.139999866485596
2018-11-26,4.260000228881836
2018-11-27,4.260000228881836
2018-11-28,4.260000228881836
2018-11-29,4.199999809265137
2018-11-30,4.199999809265137
2018-12-03,4.320000171661377
2018-12-04,4.199999809265137
2018-12-06,4.199999809265137
2018-12-07,4.199999809265137
2018-12-10,4.139999866485596
2018-12-11,4.139999866485596
2018-12-12,4.079999923706055
2018-12-13,3.9000000953674316
2018-12-14,3.7200000286102295
2018-12-17,3.5399999618530273
2018-12-18,3.359999895095825
2018-12-19,3.5399999618530273
2018-12-20,3.240000009536743
2018-12-21,3.059999942779541
2018-12-24,3.180000066757202
2018-12-26,3.180000066757202
2018-12-27,3.299999952316284
2018-12-28,3.299999952316284
2018-12-31,3.180000066757202
2019-01-02,3.4800000190734863
2019-01-03,3.240000009536743
2019-01-04,3.359999895095825
2019-01-07,3.359999895095825
2019-01-08,3.180000066757202
2019-01-09,3.299999952316284
2019-01-10,3.359999895095825
2019-01-11,3.359999895095825
2019-01-14,3.180000066757202
2019-01-15,3.180000066757202
2019-01-16,3.180000066757202
2019-01-17,3.180000066757202
2019-01-18,3.5399999618530273
2019-01-22,3.7799999713897705
2019-01-23,3.4200000762939453
2019-01-24,3.4200000762939453
2019-01-25,3.4800000190734863
2019-01-28,3.359999895095825
2019-01-29,4.260000228881836
2019-01-30,4.199999809265137
2019-01-31,4.019999980926514
2019-02-01,4.019999980926514
2019-02-04,3.9000000953674316
2019-02-05,3.8399999141693115
2019-02-06,3.9000000953674316
2019-02-07,3.7799999713897705
2019-02-08,3.6600000858306885
2019-02-11,3.5399999618530273
2019-02-12,3.4200000762939453
2019-02-13,3.359999895095825
2019-02-14,3.359999895095825
2019-02-15,3.240000009536743
2019-02-19,2.880000114440918
2019-02-20,2.890000104904175
2019-02-21,2.809999942779541
2019-02-22,3.0
2019-02-25,2.9700000286102295
2019-02-26,2.809999942779541
2019-02-27,2.7799999713897705
2019-02-28,3.2100000381469727
2019-03-01,3.4100000858306885
2019-03-04,3.430000066757202
2019-03-05,3.299999952316284
2019-03-06,3.1600000858306885
2019-03-07,4.130000114440918
2019-03-08,4.800000190734863
2019-03-11,4.849999904632568
2019-03-12,4.440000057220459
2019-03-13,4.289999961853027
2019-03-14,3.869999885559082
2019-03-15,3.7699999809265137
2019-03-18,4.010000228881836
2019-03-19,3.9000000953674316
2019-03-20,4.260000228881836
2019-03-21,4.039999961853027
2019-03-22,3.859999895095825
2019-03-25,3.950000047683716
2019-03-26,3.6700000762939453
2019-03-27,3.569999933242798
2019-03-28,3.640000104904175
2019-03-29,3.75
2019-04-01,4.75
2019-04-02,4.119999885559082
2019-04-03,3.799999952316284
2019-04-04,3.5999999046325684
2019-04-05,3.9000000953674316
2019-04-08,3.950000047683716
2019-04-09,3.9000000953674316
2019-04-10,3.740000009536743
2019-04-11,3.690000057220459
2019-04-12,3.75
2019-04-15,3.5999999046325684
2019-04-16,3.509999990463257
2019-04-17,3.369999885559082
2019-04-18,3.369999885559082
2019-04-22,3.2699999809265137
2019-04-23,3.8499999046325684
2019-04-24,3.559999942779541
2019-04-25,3.430000066757202
2019-04-26,3.4000000953674316
2019-04-29,3.5199999809265137
2019-04-30,3.490000009536743
2019-05-01,3.450000047683716
2019-05-02,3.5899999141693115
2019-05-03,3.619999885559082
2019-05-06,3.559999942779541
2019-05-07,3.390000104904175
2019-05-08,3.2699999809265137
2019-05-09,3.1500000953674316
2019-05-10,3.1600000858306885
2019-05-13,3.1600000858306885
2019-05-14,3.1600000858306885
2019-05-15,3.0999999046325684
2019-05-16,3.1600000858306885
2019-05-17,3.0799999237060547
2019-05-20,3.069999933242798
2019-05-21,3.109999895095825
2019-05-22,3.0999999046325684
2019-05-23,3.119999885559082
2019-05-24,3.0999999046325684
2019-05-28,3.0899999141693115
2019-05-29,3.0199999809265137
2019-05-30,2.8299999237060547
2019-05-31,2.880000114440918
2019-06-03,2.890000104904175
2019-06-04,2.9700000286102295
2019-06-05,3.0299999713897705
2019-06-06,3.1600000858306885
2019-06-07,2.950000047683716
2019-06-10,2.8299999237060547
2019-06-11,2.7200000286102295
2019-06-12,2.75
2019-06-13,2.740000009536743
2019-06-14,2.619999885559082
2019-06-17,2.619999885559082
2019-06-18,2.6500000953674316
2019-06-19,2.7100000381469727
2019-06-20,2.4800000190734863
2019-06-21,2.549999952316284
2019-06-24,2.5299999713897705
2019-06-25,2.4800000190734863
2019-06-26,2.5199999809265137
2019-06-27,2.569999933242798
2019-06-28,2.5
2019-07-01,2.5199999809265137
2019-07-02,2.4000000953674316
2019-07-03,2.430000066757202
2019-07-05,2.4000000953674316
2019-07-08,2.3299999237060547
2019-07-09,2.4000000953674316
2019-07-10,2.390000104904175
2019-07-11,2.25
2019-07-12,2.1500000953674316
2019-07-15,2.119999885559082
2019-07-16,2.1700000762939453
2019-07-17,2.109999895095825
2019-07-18,2.140000104904175
2019-07-19,2.109999895095825
2019-07-22,1.9700000286102295
2019-07-23,1.8300000429153442
2019-07-24,1.9299999475479126
2019-07-25,1.8799999952316284
2019-07-26,1.8300000429153442
2019-07-29,1.7999999523162842
2019-07-30,1.8200000524520874
2019-07-31,1.75
2019-08-01,1.649999976158142
2019-08-02,1.7200000286102295
2019-08-05,1.6399999856948853
2019-08-06,1.649999976158142
2019-08-07,1.7000000476837158
2019-08-08,1.6699999570846558
2019-08-09,1.6299999952316284
2019-08-12,1.6699999570846558
2019-08-13,1.5299999713897705
2019-08-14,1.4199999570846558
2019-08-15,1.6299999952316284
2019-08-16,2.0899999141693115
2019-08-19,3.0
2019-08-20,2.859999895095825
2019-08-21,2.559999942779541
2019-08-22,2.369999885559082
2019-08-23,2.240000009536743
2019-08-26,1.940000057220459
2019-08-27,1.9199999570846558
2019-08-28,1.9299999475479126
2019-08-29,1.9199999570846558
2019-08-30,1.8700000047683716
2019-09-03,1.9199999570846558
2019-09-04,1.9299999475479126
2019-09-05,1.8799999952316284
2019-09-06,1.8799999952316284
2019-09-09,1.8600000143051147
2019-09-10,1.8799999952316284
2019-09-11,2.009999990463257
2019-09-12,2.049999952316284
2019-09-13,1.8700000047683716
2019-09-16,1.9299999475479126
