,DGE
2015-06-15,1148.969970703125
2015-06-16,1154.969970703125
2015-06-17,1154.6600341796875
2015-06-18,1168.02001953125
2015-06-19,1164.1300048828125
2015-06-22,1174.5899658203125
2015-06-23,1178.699951171875
2015-06-24,1167.9000244140625
2015-06-25,1174.1199951171875
2015-06-26,1164.25
2015-06-29,1137.31005859375
2015-06-30,1143.7099609375
2015-07-01,1156.47998046875
2015-07-02,1157.5999755859375
2015-07-06,1157.8499755859375
2015-07-07,1161.949951171875
2015-07-08,1143.6500244140625
2015-07-09,1153.260009765625
2015-07-10,1176.300048828125
2015-07-13,1185.1800537109375
2015-07-14,1196.6500244140625
2015-07-15,1191.1099853515625
2015-07-16,1197.5899658203125
2015-07-17,1196.25
2015-07-20,1200.6600341796875
2015-07-21,1192.449951171875
2015-07-22,1196.1300048828125
2015-07-23,1196.489990234375
2015-07-24,1180.6800537109375
2015-07-27,1185.93994140625
2015-07-28,1199.02001953125
2015-07-29,1197.31005859375
2015-07-30,1195.6300048828125
2015-07-31,1206.3499755859375
2015-08-03,1208.72998046875
2015-08-04,1197.5400390625
2015-08-05,1204.219970703125
2015-08-06,1178.3499755859375
2015-08-07,1178.760009765625
2015-08-10,1188.8199462890625
2015-08-11,1178.760009765625
2015-08-12,1173.22998046875
2015-08-13,1172.6800537109375
2015-08-14,1171.75
2015-08-17,1183.0899658203125
2015-08-18,1180.5400390625
2015-08-19,1174.1700439453125
2015-08-20,1144.3900146484375
2015-08-21,1110.93994140625
2015-08-24,1070.25
2015-08-25,1061.260009765625
2015-08-26,1096.239990234375
2015-08-27,1119.530029296875
2015-08-28,1117.7900390625
2015-08-31,1100.719970703125
2015-09-01,1074.449951171875
2015-09-02,1095.239990234375
2015-09-03,1087.449951171875
2015-09-04,1074.6800537109375
2015-09-08,1101.31005859375
2015-09-09,1084.219970703125
2015-09-10,1090.5400390625
2015-09-11,1095.43994140625
2015-09-14,1092.3199462890625
2015-09-15,1106.4100341796875
2015-09-16,1116.52001953125
2015-09-17,1126.489990234375
2015-09-18,1115.72998046875
2015-09-21,1090.52001953125
2015-09-22,1070.5999755859375
2015-09-23,1068.3699951171875
2015-09-24,1059.3599853515625
2015-09-25,1033.1199951171875
2015-09-28,982.4400024414062
2015-09-29,976.6900024414062
2015-09-30,1012.989990234375
2015-10-01,1022.0
2015-10-02,1043.530029296875
2015-10-05,1036.8399658203125
2015-10-06,1020.5900268554688
2015-10-07,1024.760009765625
2015-10-08,1033.5400390625
2015-10-09,1035.68994140625
2015-10-12,1032.4300537109375
2015-10-13,1012.8599853515625
2015-10-14,1022.0599975585938
2015-10-15,1042.3299560546875
2015-10-16,1057.800048828125
2015-10-19,1054.3800048828125
2015-10-20,1023.72998046875
2015-10-21,998.9099731445312
2015-10-22,990.010009765625
2015-10-23,1023.0900268554688
2015-10-26,1026.52001953125
2015-10-27,1039.219970703125
2015-10-28,1059.5
2015-10-29,1059.4000244140625
2015-10-30,1051.2900390625
2015-11-02,1070.4100341796875
2015-11-03,1069.75
2015-11-04,1065.3900146484375
2015-11-05,1050.449951171875
2015-11-06,1043.949951171875
2015-11-09,1026.8199462890625
2015-11-10,1029.81005859375
2015-11-11,1022.0700073242188
2015-11-12,1001.02001953125
2015-11-13,1008.1099853515625
2015-11-16,1017.4500122070312
2015-11-17,1027.06005859375
2015-11-18,1044.1300048828125
2015-11-19,1041.300048828125
2015-11-20,1046.989990234375
2015-11-23,1042.4300537109375
2015-11-24,1042.8599853515625
2015-11-25,1049.510009765625
2015-11-27,1049.1400146484375
2015-11-30,1041.3399658203125
2015-12-01,1061.02001953125
2015-12-02,1050.4000244140625
2015-12-03,1031.510009765625
2015-12-04,1054.739990234375
2015-12-07,1047.739990234375
2015-12-08,1042.030029296875
2015-12-09,1032.260009765625
2015-12-10,1039.030029296875
2015-12-11,1021.6599731445312
2015-12-14,1026.260009765625
2015-12-15,1046.77001953125
2015-12-16,1065.97998046875
2015-12-17,1049.81005859375
2015-12-18,1039.8399658203125
2015-12-21,1046.06005859375
2015-12-22,1055.449951171875
2015-12-23,1069.8699951171875
2015-12-24,1068.6300048828125
2015-12-28,1061.5799560546875
2015-12-29,1070.68994140625
2015-12-30,1068.9200439453125
2015-12-31,1057.469970703125
2016-01-04,1036.77001953125
2016-01-05,1044.9000244140625
2016-01-06,1031.81005859375
2016-01-07,1010.4400024414062
2016-01-08,991.280029296875
2016-01-11,977.2000122070312
2016-01-12,990.0999755859375
2016-01-13,963.0
2016-01-14,987.7000122070312
2016-01-15,971.530029296875
2016-01-19,970.5800170898438
2016-01-20,974.8699951171875
2016-01-21,959.5800170898438
2016-01-22,978.5700073242188
2016-01-25,974.1799926757812
2016-01-26,984.8599853515625
2016-01-27,966.8800048828125
2016-01-28,939.6400146484375
2016-01-29,959.3099975585938
2016-02-01,963.8900146484375
2016-02-02,949.6099853515625
2016-02-03,953.1300048828125
2016-02-04,943.969970703125
2016-02-05,933.2899780273438
2016-02-08,908.6900024414062
2016-02-09,906.260009765625
2016-02-10,905.1500244140625
2016-02-11,886.7000122070312
2016-02-12,902.0599975585938
2016-02-16,918.7899780273438
2016-02-17,938.1400146484375
2016-02-18,925.4299926757812
2016-02-19,921.8300170898438
2016-02-22,926.6300048828125
2016-02-23,922.0499877929688
2016-02-24,923.5999755859375
2016-02-25,938.4299926757812
2016-02-26,933.3400268554688
2016-02-29,903.5800170898438
2016-03-01,920.739990234375
2016-03-02,925.780029296875
2016-03-03,917.1099853515625
2016-03-04,916.1300048828125
2016-03-07,928.7000122070312
2016-03-08,915.9199829101562
2016-03-09,923.6799926757812
2016-03-10,923.3800048828125
2016-03-11,946.6199951171875
2016-03-14,942.489990234375
2016-03-15,894.030029296875
2016-03-16,889.510009765625
2016-03-17,877.6799926757812
2016-03-18,882.469970703125
2016-03-21,891.8200073242188
2016-03-22,906.9400024414062
2016-03-23,899.5999755859375
2016-03-24,895.0599975585938
2016-03-28,884.25
2016-03-29,900.4500122070312
2016-03-30,898.47998046875
2016-03-31,900.1300048828125
2016-04-01,913.75
2016-04-04,920.969970703125
2016-04-05,912.5399780273438
2016-04-06,949.6400146484375
2016-04-07,946.530029296875
2016-04-08,938.4099731445312
2016-04-11,924.5800170898438
2016-04-12,927.47998046875
2016-04-13,940.1799926757812
2016-04-14,940.4299926757812
2016-04-15,939.6300048828125
2016-04-18,952.4400024414062
2016-04-19,960.8599853515625
2016-04-20,961.9299926757812
2016-04-21,973.8400268554688
2016-04-22,979.530029296875
2016-04-25,957.1300048828125
2016-04-26,953.4600219726562
2016-04-27,947.2999877929688
2016-04-28,940.6400146484375
2016-04-29,927.3900146484375
2016-05-02,929.9000244140625
2016-05-03,934.760009765625
2016-05-04,916.1099853515625
2016-05-05,911.8599853515625
2016-05-06,879.77001953125
2016-05-09,893.5900268554688
2016-05-10,899.02001953125
2016-05-11,882.8499755859375
2016-05-12,873.3900146484375
2016-05-13,878.0700073242188
2016-05-16,894.22998046875
2016-05-17,895.0800170898438
2016-05-18,898.77001953125
2016-05-19,883.8200073242188
2016-05-20,900.8599853515625
2016-05-23,894.1799926757812
2016-05-24,908.1500244140625
2016-05-25,915.27001953125
2016-05-26,918.8300170898438
2016-05-27,927.1900024414062
2016-05-31,928.27001953125
2016-06-01,936.3800048828125
2016-06-02,945.969970703125
2016-06-03,940.8599853515625
2016-06-06,946.989990234375
2016-06-07,940.4400024414062
2016-06-08,937.5
2016-06-09,930.6300048828125
2016-06-10,910.469970703125
2016-06-13,903.7100219726562
2016-06-14,904.5499877929688
2016-06-15,898.25
2016-06-16,897.0800170898438
2016-06-17,887.7999877929688
2016-06-20,895.2100219726562
2016-06-21,891.030029296875
2016-06-22,895.0
2016-06-23,910.780029296875
2016-06-24,874.4600219726562
2016-06-27,857.5900268554688
2016-06-28,885.9600219726562
2016-06-29,906.3300170898438
2016-06-30,913.3599853515625
2016-07-01,923.969970703125
2016-07-05,918.6500244140625
2016-07-06,932.719970703125
2016-07-07,934.280029296875
2016-07-08,941.5900268554688
2016-07-11,942.5800170898438
2016-07-12,950.22998046875
2016-07-13,946.1500244140625
2016-07-14,952.5499877929688
2016-07-15,948.7999877929688
2016-07-18,951.4299926757812
2016-07-19,945.8599853515625
2016-07-20,963.6599731445312
2016-07-21,961.0499877929688
2016-07-22,960.4000244140625
2016-07-25,960.1500244140625
2016-07-26,951.3300170898438
2016-07-27,961.280029296875
2016-07-28,961.489990234375
2016-07-29,962.2999877929688
2016-08-01,961.8599853515625
2016-08-02,963.9000244140625
2016-08-03,970.8499755859375
2016-08-04,970.239990234375
2016-08-05,965.3300170898438
2016-08-08,956.77001953125
2016-08-09,978.8900146484375
2016-08-10,963.6099853515625
2016-08-11,963.7100219726562
2016-08-12,965.0399780273438
2016-08-15,969.6400146484375
2016-08-16,964.0700073242188
2016-08-17,968.8800048828125
2016-08-18,968.5399780273438
2016-08-19,966.3900146484375
2016-08-22,969.77001953125
2016-08-23,970.72998046875
2016-08-24,947.1199951171875
2016-08-25,938.0399780273438
2016-08-26,939.47998046875
2016-08-29,938.1599731445312
2016-08-30,935.969970703125
2016-08-31,928.8099975585938
2016-09-01,928.8900146484375
2016-09-02,927.5499877929688
2016-09-06,937.1199951171875
2016-09-07,938.260009765625
2016-09-08,938.2999877929688
2016-09-09,915.6099853515625
2016-09-12,936.1500244140625
2016-09-13,923.239990234375
2016-09-14,927.4500122070312
2016-09-15,935.0900268554688
2016-09-16,934.8200073242188
2016-09-19,930.9500122070312
2016-09-20,931.6099853515625
2016-09-21,936.0499877929688
2016-09-22,943.5
2016-09-23,948.6400146484375
2016-09-26,928.489990234375
2016-09-27,935.530029296875
2016-09-28,934.5
2016-09-29,906.280029296875
2016-09-30,905.6099853515625
2016-10-03,910.4500122070312
2016-10-04,906.9299926757812
2016-10-05,913.2999877929688
2016-10-06,903.2100219726562
2016-10-07,901.1099853515625
2016-10-10,909.1500244140625
2016-10-11,887.5900268554688
2016-10-12,877.7100219726562
2016-10-13,881.0800170898438
2016-10-14,868.4400024414062
2016-10-17,861.5999755859375
2016-10-18,874.4400024414062
2016-10-19,871.1799926757812
2016-10-20,876.719970703125
2016-10-21,881.3900146484375
2016-10-24,876.469970703125
2016-10-25,877.6500244140625
2016-10-26,870.0800170898438
2016-10-27,873.1900024414062
2016-10-28,849.9500122070312
2016-10-31,835.510009765625
2016-11-01,845.6099853515625
2016-11-02,836.219970703125
2016-11-03,804.0499877929688
2016-11-04,814.1699829101562
2016-11-07,829.6400146484375
2016-11-08,820.3900146484375
2016-11-09,867.969970703125
2016-11-10,875.5399780273438
2016-11-11,868.5
2016-11-14,866.3300170898438
2016-11-15,862.3300170898438
2016-11-16,847.1400146484375
2016-11-17,849.9600219726562
2016-11-18,839.4400024414062
2016-11-21,841.9600219726562
2016-11-22,827.3499755859375
2016-11-23,830.5399780273438
2016-11-25,835.8200073242188
2016-11-28,830.6500244140625
2016-11-29,827.7899780273438
2016-11-30,821.5599975585938
2016-12-01,808.8800048828125
2016-12-02,815.3900146484375
2016-12-05,818.25
2016-12-06,820.9099731445312
2016-12-07,808.9299926757812
2016-12-08,812.6799926757812
2016-12-09,822.8200073242188
2016-12-12,821.7100219726562
2016-12-13,831.3200073242188
2016-12-14,823.8499755859375
2016-12-15,828.969970703125
2016-12-16,832.1900024414062
2016-12-19,831.5800170898438
2016-12-20,831.8400268554688
2016-12-21,828.4099731445312
2016-12-22,827.7000122070312
2016-12-23,836.6300048828125
2016-12-27,834.3699951171875
2016-12-28,826.2100219726562
2016-12-29,829.0900268554688
2016-12-30,835.1799926757812
2017-01-03,851.75
2017-01-04,861.3300170898438
2017-01-05,868.219970703125
2017-01-06,857.9299926757812
2017-01-09,859.8099975585938
2017-01-10,858.2899780273438
2017-01-11,833.1500244140625
2017-01-12,834.3300170898438
2017-01-13,834.3699951171875
2017-01-17,829.4099731445312
2017-01-18,831.719970703125
2017-01-19,823.2000122070312
2017-01-20,815.780029296875
2017-01-23,809.72998046875
2017-01-24,803.1199951171875
2017-01-25,811.6500244140625
2017-01-26,805.2999877929688
2017-01-27,810.5399780273438
2017-01-30,807.780029296875
2017-01-31,823.760009765625
2017-02-01,830.9299926757812
2017-02-02,833.9600219726562
2017-02-03,836.9400024414062
2017-02-06,839.52001953125
2017-02-07,833.6900024414062
2017-02-08,839.5700073242188
2017-02-09,844.8099975585938
2017-02-10,846.3499755859375
2017-02-13,850.6699829101562
2017-02-14,863.780029296875
2017-02-15,878.52001953125
2017-02-16,873.5900268554688
2017-02-17,876.52001953125
2017-02-21,878.6500244140625
2017-02-22,875.0
2017-02-23,883.5999755859375
2017-02-24,881.0499877929688
2017-02-27,886.5700073242188
2017-02-28,873.3900146484375
2017-03-01,878.510009765625
2017-03-02,876.4099731445312
2017-03-03,875.3400268554688
2017-03-06,863.5499877929688
2017-03-07,852.3800048828125
2017-03-08,851.9500122070312
2017-03-09,853.3300170898438
2017-03-10,859.4199829101562
2017-03-13,857.6400146484375
2017-03-14,850.47998046875
2017-03-15,861.030029296875
2017-03-16,859.7999877929688
2017-03-17,854.3900146484375
2017-03-20,854.6400146484375
2017-03-21,842.719970703125
2017-03-22,844.75
2017-03-23,845.2899780273438
2017-03-24,845.1099853515625
2017-03-27,855.4199829101562
2017-03-28,855.239990234375
2017-03-29,860.4500122070312
2017-03-30,853.1500244140625
2017-03-31,847.6599731445312
2017-04-03,844.4099731445312
2017-04-04,846.9500122070312
2017-04-05,840.4600219726562
2017-04-06,844.8300170898438
2017-04-07,847.75
2017-04-10,847.0499877929688
2017-04-11,840.52001953125
2017-04-12,841.8699951171875
2017-04-13,838.6799926757812
2017-04-17,839.4600219726562
2017-04-18,827.1500244140625
2017-04-19,828.4299926757812
2017-04-20,832.8499755859375
2017-04-21,826.8499755859375
2017-04-24,838.6400146484375
2017-04-25,842.719970703125
2017-04-26,849.260009765625
2017-04-27,857.3699951171875
2017-04-28,857.4600219726562
2017-05-01,860.280029296875
2017-05-02,868.4099731445312
2017-05-03,857.7999877929688
2017-05-04,867.1400146484375
2017-05-05,869.3200073242188
2017-05-08,857.6500244140625
2017-05-09,874.27001953125
2017-05-10,878.2100219726562
2017-05-11,884.9400024414062
2017-05-12,889.0599975585938
2017-05-15,895.1500244140625
2017-05-16,892.030029296875
2017-05-17,871.97998046875
2017-05-18,870.0499877929688
2017-05-19,871.8499755859375
2017-05-22,871.1699829101562
2017-05-23,872.6799926757812
2017-05-24,870.72998046875
2017-05-25,872.4500122070312
2017-05-26,870.030029296875
2017-05-30,866.25
2017-05-31,873.27001953125
2017-06-01,885.6099853515625
2017-06-02,885.27001953125
2017-06-05,876.280029296875
2017-06-06,872.8200073242188
2017-06-07,872.47998046875
2017-06-08,883.02001953125
2017-06-09,879.010009765625
2017-06-12,875.2899780273438
2017-06-13,874.4199829101562
2017-06-14,878.6699829101562
2017-06-15,873.5900268554688
2017-06-16,878.280029296875
2017-06-19,888.530029296875
2017-06-20,888.27001953125
2017-06-21,899.4600219726562
2017-06-22,918.22998046875
2017-06-23,920.1799926757812
2017-06-26,924.2999877929688
2017-06-27,911.6599731445312
2017-06-28,915.6400146484375
2017-06-29,907.1300048828125
2017-06-30,907.219970703125
2017-07-03,909.3400268554688
2017-07-05,910.1699829101562
2017-07-06,894.8200073242188
2017-07-07,896.5700073242188
2017-07-10,893.52001953125
2017-07-11,892.1900024414062
2017-07-12,903.6799926757812
2017-07-13,906.6300048828125
2017-07-14,908.6699829101562
2017-07-17,909.0900268554688
2017-07-18,905.9199829101562
2017-07-19,907.3599853515625
2017-07-20,919.8400268554688
2017-07-21,921.1900024414062
2017-07-24,915.5900268554688
2017-07-25,913.6500244140625
2017-07-26,912.2899780273438
2017-07-27,896.25
2017-07-28,895.4099731445312
2017-07-31,892.7100219726562
2017-08-01,888.97998046875
2017-08-02,882.52001953125
2017-08-03,864.0700073242188
2017-08-04,851.3499755859375
2017-08-07,846.8099975585938
2017-08-08,834.2999877929688
2017-08-09,825.0999755859375
2017-08-10,817.6900024414062
2017-08-11,819.47998046875
2017-08-14,819.0499877929688
2017-08-15,823.2100219726562
2017-08-16,829.1300048828125
2017-08-17,821.27001953125
2017-08-18,819.22998046875
2017-08-21,816.7000122070312
2017-08-22,825.760009765625
2017-08-23,822.6699829101562
2017-08-24,828.2100219726562
2017-08-25,828.4099731445312
2017-08-28,832.2100219726562
2017-08-29,826.8200073242188
2017-08-30,826.469970703125
2017-08-31,842.8900146484375
2017-09-01,843.0
2017-09-05,832.4600219726562
2017-09-06,840.010009765625
2017-09-07,852.6400146484375
2017-09-08,857.4500122070312
2017-09-11,873.4299926757812
2017-09-12,880.6500244140625
2017-09-13,874.3200073242188
2017-09-14,871.8699951171875
2017-09-15,865.0499877929688
2017-09-18,860.7999877929688
2017-09-19,858.4500122070312
2017-09-20,862.219970703125
2017-09-21,864.5399780273438
2017-09-22,867.0700073242188
2017-09-25,868.0800170898438
2017-09-26,860.3499755859375
2017-09-27,864.1500244140625
2017-09-28,860.9199829101562
2017-09-29,868.77001953125
2017-10-02,884.969970703125
2017-10-03,880.3200073242188
2017-10-04,883.0399780273438
2017-10-05,880.9199829101562
2017-10-06,880.239990234375
2017-10-09,877.8400268554688
2017-10-10,880.7100219726562
2017-10-11,880.7999877929688
2017-10-12,872.510009765625
2017-10-13,868.7999877929688
2017-10-16,862.8699951171875
2017-10-17,866.0800170898438
2017-10-18,861.02001953125
2017-10-19,868.7999877929688
2017-10-20,866.489990234375
2017-10-23,858.5399780273438
2017-10-24,853.4500122070312
2017-10-25,845.280029296875
2017-10-26,834.5599975585938
2017-10-27,824.5
2017-10-30,823.530029296875
2017-10-31,826.9500122070312
2017-11-01,832.1300048828125
2017-11-02,818.9600219726562
2017-11-03,827.969970703125
2017-11-06,831.9600219726562
2017-11-07,814.239990234375
2017-11-08,828.0
2017-11-09,828.0599975585938
2017-11-10,828.5
2017-11-13,824.2100219726562
2017-11-14,822.0700073242188
2017-11-15,823.6400146484375
2017-11-16,830.0700073242188
2017-11-17,834.3599853515625
2017-11-20,828.280029296875
2017-11-21,838.4000244140625
2017-11-22,841.3499755859375
2017-11-24,844.8699951171875
2017-11-27,840.1599731445312
2017-11-28,846.1500244140625
2017-11-29,849.1199951171875
2017-11-30,847.77001953125
2017-12-01,851.510009765625
2017-12-04,844.0900268554688
2017-12-05,840.2000122070312
2017-12-06,831.0999755859375
2017-12-07,836.6300048828125
2017-12-08,853.989990234375
2017-12-11,863.3200073242188
2017-12-12,873.0700073242188
2017-12-13,873.030029296875
2017-12-14,863.1199951171875
2017-12-15,872.72998046875
2017-12-18,879.0800170898438
2017-12-19,874.6900024414062
2017-12-20,868.760009765625
2017-12-21,876.52001953125
2017-12-22,873.77001953125
2017-12-26,877.77001953125
2017-12-27,879.9000244140625
2017-12-28,878.7999877929688
2017-12-29,875.030029296875
2018-01-02,890.0800170898438
2018-01-03,897.5800170898438
2018-01-04,900.239990234375
2018-01-05,904.510009765625
2018-01-08,897.3900146484375
2018-01-09,903.260009765625
2018-01-10,901.02001953125
2018-01-11,912.4500122070312
2018-01-12,918.4199829101562
2018-01-16,914.1699829101562
2018-01-17,916.3900146484375
2018-01-18,909.7999877929688
2018-01-19,910.0900268554688
2018-01-22,920.2000122070312
2018-01-23,920.5999755859375
2018-01-24,916.1300048828125
2018-01-25,921.0800170898438
2018-01-26,932.9099731445312
2018-01-29,926.010009765625
2018-01-30,903.030029296875
2018-01-31,885.3900146484375
2018-02-01,888.4299926757812
2018-02-02,877.0499877929688
2018-02-05,837.1400146484375
2018-02-06,851.530029296875
2018-02-07,849.3599853515625
2018-02-08,822.72998046875
2018-02-09,829.0999755859375
2018-02-12,839.1400146484375
2018-02-13,835.1900024414062
2018-02-14,853.47998046875
2018-02-15,871.4600219726562
2018-02-16,879.4199829101562
2018-02-20,863.5499877929688
2018-02-21,859.739990234375
2018-02-22,852.97998046875
2018-02-23,866.030029296875
2018-02-26,872.3400268554688
2018-02-27,860.9600219726562
2018-02-28,841.969970703125
2018-03-01,832.4099731445312
2018-03-02,842.25
2018-03-05,852.9299926757812
2018-03-06,850.8499755859375
2018-03-07,849.9199829101562
2018-03-08,856.8400268554688
2018-03-09,863.0999755859375
2018-03-12,866.9099731445312
2018-03-13,865.1500244140625
2018-03-14,864.52001953125
2018-03-15,859.4299926757812
2018-03-16,865.4299926757812
2018-03-19,851.02001953125
2018-03-20,844.719970703125
2018-03-21,845.27001953125
2018-03-22,826.3400268554688
2018-03-23,813.3300170898438
2018-03-26,825.2000122070312
2018-03-27,817.530029296875
2018-03-28,830.8200073242188
2018-03-29,837.4000244140625
2018-04-02,811.4000244140625
2018-04-03,821.719970703125
2018-04-04,830.4299926757812
2018-04-05,831.510009765625
2018-04-06,817.0399780273438
2018-04-09,825.27001953125
2018-04-10,839.5800170898438
2018-04-11,833.9500122070312
2018-04-12,835.4400024414062
2018-04-13,832.4199829101562
2018-04-16,834.5599975585938
2018-04-17,838.77001953125
2018-04-18,840.6199951171875
2018-04-19,832.8900146484375
2018-04-20,829.6400146484375
2018-04-23,829.0900268554688
2018-04-24,827.1799926757812
2018-04-25,821.510009765625
2018-04-26,831.1699829101562
2018-04-27,835.6500244140625
2018-04-30,824.280029296875
2018-05-01,827.989990234375
2018-05-02,816.4500122070312
2018-05-03,807.9400024414062
2018-05-04,811.6599731445312
2018-05-07,816.6599731445312
2018-05-08,817.4199829101562
2018-05-09,828.3900146484375
2018-05-10,837.0800170898438
2018-05-11,850.6500244140625
2018-05-14,857.7999877929688
2018-05-15,853.3400268554688
2018-05-16,859.030029296875
2018-05-17,862.6199951171875
2018-05-18,861.6400146484375
2018-05-21,858.2899780273438
2018-05-22,859.4400024414062
2018-05-23,862.7100219726562
2018-05-24,860.1500244140625
2018-05-25,860.4600219726562
2018-05-29,852.3200073242188
2018-05-30,866.1300048828125
2018-05-31,858.8900146484375
2018-06-01,865.6699829101562
2018-06-04,864.0499877929688
2018-06-05,868.2899780273438
2018-06-06,886.8099975585938
2018-06-07,889.6699829101562
2018-06-08,898.969970703125
2018-06-11,902.1400146484375
2018-06-12,905.9199829101562
2018-06-13,909.4199829101562
2018-06-14,910.489990234375
2018-06-15,915.3800048828125
2018-06-18,907.1400146484375
2018-06-19,909.8900146484375
2018-06-20,915.0
2018-06-21,902.1099853515625
2018-06-22,903.3599853515625
2018-06-25,893.6500244140625
2018-06-26,888.5999755859375
2018-06-27,879.2000122070312
2018-06-28,890.1699829101562
2018-06-29,888.75
2018-07-02,892.5
2018-07-03,895.3599853515625
2018-07-05,904.530029296875
2018-07-06,916.3300170898438
2018-07-09,924.4600219726562
2018-07-10,926.4500122070312
2018-07-11,918.22998046875
2018-07-12,930.3499755859375
2018-07-13,928.739990234375
2018-07-16,916.0900268554688
2018-07-17,923.4400024414062
2018-07-18,927.1199951171875
2018-07-19,919.5800170898438
2018-07-20,919.4000244140625
2018-07-23,921.22998046875
2018-07-24,931.3499755859375
2018-07-25,940.9000244140625
2018-07-26,942.0
2018-07-27,939.0599975585938
2018-07-30,945.6199951171875
2018-07-31,952.9500122070312
2018-08-01,954.1799926757812
2018-08-02,950.9000244140625
2018-08-03,960.1099853515625
2018-08-06,959.9000244140625
2018-08-07,976.9500122070312
2018-08-08,988.8099975585938
2018-08-09,980.1400146484375
2018-08-10,972.9000244140625
2018-08-13,969.489990234375
2018-08-14,976.989990234375
2018-08-15,974.719970703125
2018-08-16,989.260009765625
2018-08-17,995.5599975585938
2018-08-20,1008.75
2018-08-21,1007.510009765625
2018-08-22,1005.8099975585938
2018-08-23,1003.1199951171875
2018-08-24,1002.0800170898438
2018-08-27,1006.0700073242188
2018-08-28,1008.8300170898438
2018-08-29,1010.0399780273438
2018-08-30,1007.3900146484375
2018-08-31,1007.0599975585938
2018-09-04,999.3699951171875
2018-09-05,997.6199951171875
2018-09-06,987.77001953125
2018-09-07,984.3499755859375
2018-09-10,982.02001953125
2018-09-11,980.3900146484375
2018-09-12,990.1699829101562
2018-09-13,993.8599853515625
2018-09-14,986.5800170898438
2018-09-17,982.3300170898438
2018-09-18,989.5599975585938
2018-09-19,989.4600219726562
2018-09-20,1002.280029296875
2018-09-21,999.02001953125
2018-09-24,995.3099975585938
2018-09-25,996.0900268554688
2018-09-26,995.469970703125
2018-09-27,998.1799926757812
2018-09-28,999.1900024414062
2018-10-01,1001.1300048828125
2018-10-02,1005.8599853515625
2018-10-03,1011.1099853515625
2018-10-04,989.510009765625
2018-10-05,988.6199951171875
2018-10-08,986.4400024414062
2018-10-09,986.0499877929688
2018-10-10,969.77001953125
2018-10-11,944.9299926757812
2018-10-12,957.52001953125
2018-10-15,959.030029296875
2018-10-16,982.8699951171875
2018-10-17,979.0700073242188
2018-10-18,971.2000122070312
2018-10-19,969.5900268554688
2018-10-22,963.9299926757812
2018-10-23,964.4400024414062
2018-10-24,924.0399780273438
2018-10-25,938.0599975585938
2018-10-26,932.1500244140625
2018-10-29,932.25
2018-10-30,935.969970703125
2018-10-31,945.4500122070312
2018-11-01,969.0399780273438
2018-11-02,954.6300048828125
2018-11-05,964.0399780273438
2018-11-06,976.239990234375
2018-11-07,986.8200073242188
2018-11-08,977.5499877929688
2018-11-09,978.010009765625
2018-11-12,968.780029296875
2018-11-13,963.8699951171875
2018-11-14,950.1900024414062
2018-11-15,954.5700073242188
2018-11-16,956.8499755859375
2018-11-19,951.5399780273438
2018-11-20,937.2000122070312
2018-11-21,935.3599853515625
2018-11-23,938.2899780273438
2018-11-26,936.5800170898438
2018-11-27,933.6699829101562
2018-11-28,947.9600219726562
2018-11-29,953.22998046875
2018-11-30,963.0700073242188
2018-12-03,960.6300048828125
2018-12-04,940.1799926757812
2018-12-06,931.9299926757812
2018-12-07,912.7000122070312
2018-12-10,911.3499755859375
2018-12-11,911.8599853515625
2018-12-12,921.6599731445312
2018-12-13,919.5700073242188
2018-12-14,896.0999755859375
2018-12-17,877.4400024414062
2018-12-18,869.6699829101562
2018-12-19,851.6099853515625
2018-12-20,846.3099975585938
2018-12-21,819.1300048828125
2018-12-24,806.6300048828125
2018-12-26,841.5599975585938
2018-12-27,837.8099975585938
2018-12-28,842.1699829101562
2018-12-31,849.47998046875
2019-01-02,851.7000122070312
2019-01-03,837.5399780273438
2019-01-04,869.0599975585938
2019-01-07,898.739990234375
2019-01-08,904.3499755859375
2019-01-09,902.010009765625
2019-01-10,905.8800048828125
2019-01-11,908.5999755859375
2019-01-14,897.6500244140625
2019-01-15,910.6199951171875
2019-01-16,909.5800170898438
2019-01-17,919.489990234375
2019-01-18,926.7999877929688
2019-01-22,916.9000244140625
2019-01-23,915.8200073242188
2019-01-24,909.6300048828125
2019-01-25,917.1599731445312
2019-01-28,908.1199951171875
2019-01-29,908.4400024414062
2019-01-30,919.1300048828125
2019-01-31,930.989990234375
2019-02-01,939.25
2019-02-04,941.9600219726562
2019-02-05,949.3099975585938
2019-02-06,945.0399780273438
2019-02-07,929.2100219726562
2019-02-08,935.1900024414062
2019-02-11,935.469970703125
2019-02-12,951.22998046875
2019-02-13,948.5499877929688
2019-02-14,955.1599731445312
2019-02-15,964.5700073242188
2019-02-19,963.469970703125
2019-02-20,954.260009765625
2019-02-21,942.9600219726562
2019-02-22,957.4299926757812
2019-02-25,959.6599731445312
2019-02-26,958.6400146484375
2019-02-27,961.52001953125
2019-02-28,968.030029296875
2019-03-01,980.510009765625
2019-03-04,962.6799926757812
2019-03-05,958.9400024414062
2019-03-06,940.3699951171875
2019-03-07,938.530029296875
2019-03-08,936.0700073242188
2019-03-11,944.9500122070312
2019-03-12,945.8400268554688
2019-03-13,956.4500122070312
2019-03-14,953.469970703125
2019-03-15,961.3800048828125
2019-03-18,965.22998046875
2019-03-19,976.5499877929688
2019-03-20,974.4400024414062
2019-03-21,980.9099731445312
