,EMIF
2020-09-16,21.719999313354492
2020-09-17,21.770000457763672
2020-09-18,21.649999618530273
2020-09-21,21.200000762939453
2020-09-22,21.040000915527344
2020-09-23,20.6200008392334
2020-09-24,20.780000686645508
2020-09-25,20.729999542236328
2020-09-28,20.84000015258789
2020-09-29,20.65999984741211
2020-09-30,20.770000457763672
2020-10-01,20.81999969482422
2020-10-02,20.6299991607666
2020-10-05,20.93000030517578
2020-10-06,20.850000381469727
2020-10-07,20.93000030517578
2020-10-08,21.149999618530273
2020-10-09,21.200000762939453
2020-10-12,21.280000686645508
2020-10-13,21.030000686645508
2020-10-14,21.040000915527344
2020-10-15,20.940000534057617
2020-10-16,20.8799991607666
2020-10-19,20.90999984741211
2020-10-20,21.15999984741211
2020-10-21,21.329999923706055
2020-10-22,21.200000762939453
2020-10-23,21.31999969482422
2020-10-26,21.049999237060547
2020-10-27,20.760000228881836
2020-10-28,20.059999465942383
2020-10-29,19.959999084472656
2020-10-30,19.889999389648438
2020-11-02,20.040000915527344
2020-11-03,20.299999237060547
2020-11-04,21.020000457763672
2020-11-05,21.790000915527344
2020-11-06,21.989999771118164
2020-11-09,22.600000381469727
2020-11-10,23.56999969482422
2020-11-11,23.68000030517578
2020-11-12,23.049999237060547
2020-11-13,23.270000457763672
2020-11-16,23.729999542236328
2020-11-17,23.8799991607666
2020-11-18,23.68000030517578
2020-11-19,23.649999618530273
2020-11-20,23.59000015258789
2020-11-23,23.780000686645508
2020-11-24,23.940000534057617
2020-11-25,23.81999969482422
2020-11-27,23.6299991607666
2020-11-30,23.049999237060547
2020-12-01,23.920000076293945
2020-12-02,24.0
2020-12-03,24.149999618530273
2020-12-04,24.229999542236328
2020-12-07,24.1200008392334
2020-12-08,24.139999389648438
2020-12-09,23.989999771118164
2020-12-10,24.43000030517578
2020-12-11,24.34000015258789
2020-12-14,23.989999771118164
2020-12-15,24.200000762939453
2020-12-16,24.270000457763672
2020-12-17,24.6200008392334
2020-12-18,24.760000228881836
2020-12-21,24.149999618530273
2020-12-22,24.059999465942383
2020-12-23,24.280000686645508
2020-12-24,24.389999389648438
2020-12-28,24.540000915527344
2020-12-29,24.639999389648438
2020-12-30,24.690000534057617
2020-12-31,24.540000915527344
2021-01-04,24.389999389648438
2021-01-05,24.84000015258789
2021-01-06,24.93000030517578
2021-01-07,25.079999923706055
2021-01-08,25.290000915527344
2021-01-11,24.579999923706055
2021-01-12,24.700000762939453
2021-01-13,24.600000381469727
2021-01-14,24.93000030517578
2021-01-15,24.450000762939453
2021-01-19,24.59000015258789
2021-01-20,24.799999237060547
2021-01-21,24.420000076293945
2021-01-22,24.020000457763672
2021-01-25,23.84000015258789
2021-01-26,24.239999771118164
2021-01-27,23.799999237060547
2021-01-28,23.940000534057617
2021-01-29,23.299999237060547
2021-02-01,23.780000686645508
2021-02-02,24.079999923706055
2021-02-03,24.110000610351562
2021-02-04,24.059999465942383
2021-02-05,24.309999465942383
2021-02-08,24.360000610351562
2021-02-09,24.540000915527344
2021-02-10,24.260000228881836
2021-02-11,24.450000762939453
2021-02-12,24.440000534057617
2021-02-16,24.530000686645508
2021-02-17,24.729999542236328
2021-02-18,24.31999969482422
2021-02-19,24.299999237060547
2021-02-22,23.899999618530273
2021-02-23,24.329999923706055
2021-02-24,24.31999969482422
2021-02-25,23.8700008392334
2021-02-26,23.75
2021-03-01,23.950000762939453
2021-03-02,23.959999084472656
2021-03-03,23.950000762939453
2021-03-04,23.760000228881836
2021-03-05,24.100000381469727
2021-03-08,23.809999465942383
2021-03-09,23.829999923706055
2021-03-10,24.09000015258789
2021-03-11,24.790000915527344
2021-03-12,24.690000534057617
2021-03-15,25.049999237060547
2021-03-16,24.989999771118164
2021-03-17,25.280000686645508
2021-03-18,25.280000686645508
2021-03-19,25.18000030517578
2021-03-22,25.139999389648438
2021-03-23,24.6200008392334
2021-03-24,24.25
2021-03-25,24.09000015258789
2021-03-26,24.6299991607666
2021-03-29,24.850000381469727
2021-03-30,24.770000457763672
2021-03-31,24.770000457763672
2021-04-01,24.649999618530273
2021-04-05,24.780000686645508
2021-04-06,24.850000381469727
2021-04-07,24.610000610351562
2021-04-08,25.049999237060547
2021-04-09,24.700000762939453
2021-04-12,24.59000015258789
2021-04-13,24.799999237060547
2021-04-14,24.729999542236328
2021-04-15,24.8700008392334
2021-04-16,24.920000076293945
2021-04-19,24.760000228881836
2021-04-20,24.719999313354492
2021-04-21,24.709999084472656
2021-04-22,24.559999465942383
2021-04-23,24.760000228881836
2021-04-26,24.540000915527344
2021-04-27,24.1299991607666
2021-04-28,24.3799991607666
2021-04-29,24.479999542236328
2021-04-30,24.1299991607666
2021-05-03,24.270000457763672
2021-05-04,24.139999389648438
2021-05-05,24.3700008392334
2021-05-06,24.579999923706055
2021-05-07,24.8700008392334
2021-05-10,24.829999923706055
2021-05-11,24.75
2021-05-12,24.020000457763672
2021-05-13,24.260000228881836
2021-05-14,24.639999389648438
