,CREE
2012-07-02,24.979999542236328
2012-07-03,25.209999084472656
2012-07-05,25.170000076293945
2012-07-06,24.520000457763672
2012-07-09,24.149999618530273
2012-07-10,23.43000030517578
2012-07-11,23.030000686645508
2012-07-12,23.06999969482422
2012-07-13,23.329999923706055
2012-07-16,23.270000457763672
2012-07-17,23.239999771118164
2012-07-18,24.049999237060547
2012-07-19,24.450000762939453
2012-07-20,23.84000015258789
2012-07-23,23.0
2012-07-24,22.780000686645508
2012-07-25,23.229999542236328
2012-07-26,23.489999771118164
2012-07-27,24.34000015258789
2012-07-30,23.920000076293945
2012-07-31,23.950000762939453
2012-08-01,24.020000457763672
2012-08-02,24.15999984741211
2012-08-03,24.969999313354492
2012-08-06,25.75
2012-08-07,26.34000015258789
2012-08-08,27.110000610351562
2012-08-09,28.170000076293945
2012-08-10,28.190000534057617
2012-08-13,27.850000381469727
2012-08-14,27.56999969482422
2012-08-15,27.799999237060547
2012-08-16,28.350000381469727
2012-08-17,28.25
2012-08-20,28.219999313354492
2012-08-21,28.290000915527344
2012-08-22,27.940000534057617
2012-08-23,27.790000915527344
2012-08-24,28.09000015258789
2012-08-27,27.989999771118164
2012-08-28,28.389999389648438
2012-08-29,28.280000686645508
2012-08-30,28.010000228881836
2012-08-31,28.200000762939453
2012-09-04,27.770000457763672
2012-09-05,27.170000076293945
2012-09-06,28.059999465942383
2012-09-07,27.989999771118164
2012-09-10,27.579999923706055
2012-09-11,27.809999465942383
2012-09-12,27.790000915527344
2012-09-13,28.010000228881836
2012-09-14,29.010000228881836
2012-09-17,28.790000915527344
2012-09-18,28.799999237060547
2012-09-19,28.649999618530273
2012-09-20,28.030000686645508
2012-09-21,28.170000076293945
2012-09-24,27.049999237060547
2012-09-25,25.540000915527344
2012-09-26,25.399999618530273
2012-09-27,25.75
2012-09-28,25.510000228881836
2012-10-01,25.639999389648438
2012-10-02,25.739999771118164
2012-10-03,25.520000457763672
2012-10-04,25.280000686645508
2012-10-05,25.25
2012-10-08,24.90999984741211
2012-10-09,24.829999923706055
2012-10-10,24.969999313354492
2012-10-11,24.959999084472656
2012-10-12,25.110000610351562
2012-10-15,25.450000762939453
2012-10-16,26.190000534057617
2012-10-17,28.920000076293945
2012-10-18,28.979999542236328
2012-10-19,28.8799991607666
2012-10-22,28.579999923706055
2012-10-23,29.479999542236328
2012-10-24,29.450000762939453
2012-10-25,29.280000686645508
2012-10-26,29.889999389648438
2012-10-31,30.299999237060547
2012-11-01,31.420000076293945
2012-11-02,30.520000457763672
2012-11-05,31.170000076293945
2012-11-06,31.56999969482422
2012-11-07,31.459999084472656
2012-11-08,30.940000534057617
2012-11-09,31.18000030517578
2012-11-12,31.25
2012-11-13,31.40999984741211
2012-11-14,30.729999542236328
2012-11-15,29.809999465942383
2012-11-16,29.940000534057617
2012-11-19,30.799999237060547
2012-11-20,30.729999542236328
2012-11-21,30.850000381469727
2012-11-23,31.3700008392334
2012-11-26,31.920000076293945
2012-11-27,33.0099983215332
2012-11-28,33.560001373291016
2012-11-29,31.540000915527344
2012-11-30,32.310001373291016
2012-12-03,31.84000015258789
2012-12-04,32.040000915527344
2012-12-05,31.719999313354492
2012-12-06,32.70000076293945
2012-12-07,32.7400016784668
2012-12-10,33.52000045776367
2012-12-11,34.689998626708984
2012-12-12,34.209999084472656
2012-12-13,33.5099983215332
2012-12-14,33.91999816894531
2012-12-17,34.040000915527344
2012-12-18,34.45000076293945
2012-12-19,34.65999984741211
2012-12-20,34.63999938964844
2012-12-21,33.86000061035156
2012-12-24,33.9900016784668
2012-12-26,33.54999923706055
2012-12-27,33.4900016784668
2012-12-28,33.20000076293945
2012-12-31,33.97999954223633
2013-01-02,34.720001220703125
2013-01-03,34.56999969482422
2013-01-04,34.36000061035156
2013-01-07,31.799999237060547
2013-01-08,31.440000534057617
2013-01-09,32.11000061035156
2013-01-10,31.860000610351562
2013-01-11,32.060001373291016
2013-01-14,31.809999465942383
2013-01-15,32.18000030517578
2013-01-16,32.61000061035156
2013-01-17,32.58000183105469
2013-01-18,33.7599983215332
2013-01-22,33.470001220703125
2013-01-23,40.849998474121094
2013-01-24,41.040000915527344
2013-01-25,41.970001220703125
2013-01-28,42.38999938964844
2013-01-29,42.959999084472656
2013-01-30,43.29999923706055
2013-01-31,43.150001525878906
2013-02-01,43.939998626708984
2013-02-04,43.75
2013-02-05,44.04999923706055
2013-02-06,44.720001220703125
2013-02-07,44.61000061035156
2013-02-08,45.34000015258789
2013-02-11,44.959999084472656
2013-02-12,45.25
2013-02-13,45.75
2013-02-14,46.40999984741211
2013-02-15,45.720001220703125
2013-02-19,45.959999084472656
2013-02-20,45.33000183105469
2013-02-21,44.27000045776367
2013-02-22,44.75
2013-02-25,43.470001220703125
2013-02-26,44.400001525878906
2013-02-27,45.290000915527344
2013-02-28,45.22999954223633
2013-03-01,45.41999816894531
2013-03-04,44.720001220703125
2013-03-05,51.15999984741211
2013-03-06,52.689998626708984
2013-03-07,52.849998474121094
2013-03-08,52.310001373291016
2013-03-11,52.529998779296875
2013-03-12,52.619998931884766
2013-03-13,53.880001068115234
2013-03-14,53.45000076293945
2013-03-15,52.650001525878906
2013-03-18,53.5
2013-03-19,52.790000915527344
2013-03-20,54.18000030517578
2013-03-21,53.9900016784668
2013-03-22,55.279998779296875
2013-03-25,54.34000015258789
2013-03-26,54.349998474121094
2013-03-27,54.369998931884766
2013-03-28,54.709999084472656
2013-04-01,53.369998931884766
2013-04-02,52.130001068115234
2013-04-03,49.20000076293945
2013-04-04,50.810001373291016
2013-04-05,50.709999084472656
2013-04-08,51.18000030517578
2013-04-09,53.029998779296875
2013-04-10,53.68000030517578
2013-04-11,53.38999938964844
2013-04-12,54.209999084472656
2013-04-15,52.709999084472656
2013-04-16,55.52000045776367
2013-04-17,53.599998474121094
2013-04-18,53.119998931884766
2013-04-19,53.38999938964844
2013-04-22,55.540000915527344
2013-04-23,57.689998626708984
2013-04-24,56.459999084472656
2013-04-25,56.36000061035156
2013-04-26,55.15999984741211
2013-04-29,56.2400016784668
2013-04-30,56.56999969482422
2013-05-01,54.2599983215332
2013-05-02,56.2400016784668
2013-05-03,58.130001068115234
2013-05-06,59.599998474121094
2013-05-07,59.0
2013-05-08,59.689998626708984
2013-05-09,60.2599983215332
2013-05-10,61.619998931884766
2013-05-13,61.11000061035156
2013-05-14,59.97999954223633
2013-05-15,60.56999969482422
2013-05-16,59.869998931884766
2013-05-17,60.310001373291016
2013-05-20,59.65999984741211
2013-05-21,59.849998474121094
2013-05-22,60.40999984741211
2013-05-23,60.68000030517578
2013-05-24,59.08000183105469
2013-05-28,60.65999984741211
2013-05-29,62.119998931884766
2013-05-30,63.630001068115234
2013-05-31,62.349998474121094
2013-06-03,61.81999969482422
2013-06-04,62.36000061035156
2013-06-05,60.119998931884766
2013-06-06,60.97999954223633
2013-06-07,62.84000015258789
2013-06-10,63.529998779296875
2013-06-11,60.91999816894531
2013-06-12,61.310001373291016
2013-06-13,62.279998779296875
2013-06-14,62.349998474121094
2013-06-17,62.93000030517578
2013-06-18,65.69999694824219
2013-06-19,65.05000305175781
2013-06-20,62.939998626708984
2013-06-21,61.040000915527344
2013-06-24,58.41999816894531
2013-06-25,60.29999923706055
2013-06-26,62.970001220703125
2013-06-27,62.459999084472656
2013-06-28,63.83000183105469
2013-07-01,64.19999694824219
2013-07-02,66.63999938964844
2013-07-03,67.0999984741211
2013-07-05,69.23999786376953
2013-07-08,67.16000366210938
2013-07-09,68.55000305175781
2013-07-10,68.69999694824219
2013-07-11,69.2300033569336
2013-07-12,69.62999725341797
2013-07-15,69.8499984741211
2013-07-16,68.75
2013-07-17,68.87000274658203
2013-07-18,67.97000122070312
2013-07-19,69.55999755859375
2013-07-22,70.02999877929688
2013-07-23,68.88999938964844
2013-07-24,68.55000305175781
2013-07-25,68.7699966430664
2013-07-26,68.02999877929688
2013-07-29,67.91999816894531
2013-07-30,68.83000183105469
2013-07-31,69.9000015258789
2013-08-01,73.0
2013-08-02,72.12999725341797
2013-08-05,72.87999725341797
2013-08-06,72.5199966430664
2013-08-07,71.44999694824219
2013-08-08,72.43000030517578
2013-08-09,73.05999755859375
2013-08-12,74.75
2013-08-13,75.76000213623047
2013-08-14,58.83000183105469
2013-08-15,55.93000030517578
2013-08-16,57.119998931884766
2013-08-19,56.0099983215332
2013-08-20,56.66999816894531
2013-08-21,56.709999084472656
2013-08-22,57.36000061035156
2013-08-23,57.0
2013-08-26,56.599998474121094
2013-08-27,53.900001525878906
2013-08-28,55.97999954223633
2013-08-29,56.7599983215332
2013-08-30,55.4900016784668
2013-09-03,54.599998474121094
2013-09-04,56.0099983215332
2013-09-05,56.18000030517578
2013-09-06,55.58000183105469
2013-09-09,57.29999923706055
2013-09-10,60.040000915527344
2013-09-11,59.029998779296875
2013-09-12,58.91999816894531
2013-09-13,59.310001373291016
2013-09-16,59.33000183105469
2013-09-17,59.470001220703125
2013-09-18,60.90999984741211
2013-09-19,61.0099983215332
2013-09-20,60.189998626708984
2013-09-23,58.68000030517578
2013-09-24,59.2599983215332
2013-09-25,59.13999938964844
2013-09-26,59.4900016784668
2013-09-27,59.2599983215332
2013-09-30,60.189998626708984
2013-10-01,69.76000213623047
2013-10-02,68.58999633789062
2013-10-03,73.08999633789062
2013-10-04,72.70999908447266
2013-10-07,71.48999786376953
2013-10-08,70.0999984741211
2013-10-09,69.0199966430664
2013-10-10,72.08999633789062
2013-10-11,72.27999877929688
2013-10-14,73.19000244140625
2013-10-15,72.37000274658203
2013-10-16,73.20999908447266
2013-10-17,72.83999633789062
2013-10-18,73.86000061035156
2013-10-21,73.4000015258789
2013-10-22,74.31999969482422
2013-10-23,61.77000045776367
2013-10-24,61.11000061035156
2013-10-25,60.83000183105469
2013-10-28,60.369998931884766
2013-10-29,61.38999938964844
2013-10-30,61.15999984741211
2013-10-31,60.7400016784668
2013-11-01,59.93000030517578
2013-11-04,59.90999984741211
2013-11-05,60.18000030517578
2013-11-06,59.040000915527344
2013-11-07,55.68000030517578
2013-11-08,56.47999954223633
2013-11-11,57.34000015258789
2013-11-12,57.939998626708984
2013-11-13,58.0099983215332
2013-11-14,57.11000061035156
2013-11-15,56.900001525878906
2013-11-18,55.38999938964844
2013-11-19,54.310001373291016
2013-11-20,54.0099983215332
2013-11-21,55.5
2013-11-22,55.630001068115234
2013-11-25,55.779998779296875
2013-11-26,56.150001525878906
2013-11-27,56.540000915527344
2013-11-29,55.79999923706055
2013-12-02,57.36000061035156
2013-12-03,58.16999816894531
2013-12-04,58.060001373291016
2013-12-05,58.25
2013-12-06,58.029998779296875
2013-12-09,58.04999923706055
2013-12-10,58.18000030517578
2013-12-11,56.93000030517578
2013-12-12,55.91999816894531
2013-12-13,56.06999969482422
2013-12-16,56.91999816894531
2013-12-17,57.709999084472656
2013-12-18,58.119998931884766
2013-12-19,57.97999954223633
2013-12-20,59.650001525878906
2013-12-23,60.900001525878906
2013-12-24,60.83000183105469
2013-12-26,61.709999084472656
2013-12-27,61.4900016784668
2013-12-30,61.540000915527344
2013-12-31,62.52000045776367
2014-01-02,61.720001220703125
2014-01-03,62.459999084472656
2014-01-06,62.06999969482422
2014-01-07,64.55000305175781
2014-01-08,65.79000091552734
2014-01-09,66.62999725341797
2014-01-10,67.16999816894531
2014-01-13,61.060001373291016
2014-01-14,63.25
2014-01-15,64.18000030517578
2014-01-16,63.869998931884766
2014-01-17,62.5
2014-01-21,62.83000183105469
2014-01-22,67.33000183105469
2014-01-23,63.34000015258789
2014-01-24,61.619998931884766
2014-01-27,60.34000015258789
2014-01-28,62.75
2014-01-29,61.810001373291016
2014-01-30,62.58000183105469
2014-01-31,60.41999816894531
2014-02-03,57.209999084472656
2014-02-04,57.9900016784668
2014-02-05,57.11000061035156
2014-02-06,58.7599983215332
2014-02-07,59.349998474121094
2014-02-10,58.97999954223633
2014-02-11,60.0099983215332
2014-02-12,60.54999923706055
2014-02-13,60.810001373291016
2014-02-14,60.81999969482422
2014-02-18,62.220001220703125
2014-02-19,61.22999954223633
2014-02-20,61.689998626708984
2014-02-21,60.279998779296875
2014-02-24,61.060001373291016
2014-02-25,61.11000061035156
2014-02-26,62.90999984741211
2014-02-27,61.54999923706055
2014-02-28,61.43000030517578
2014-03-03,59.470001220703125
2014-03-04,60.849998474121094
2014-03-05,60.529998779296875
2014-03-06,60.119998931884766
2014-03-07,59.540000915527344
2014-03-10,60.15999984741211
2014-03-11,58.90999984741211
2014-03-12,58.70000076293945
2014-03-13,60.2400016784668
2014-03-14,60.34000015258789
2014-03-17,60.2400016784668
2014-03-18,61.939998626708984
2014-03-19,61.310001373291016
2014-03-20,61.63999938964844
2014-03-21,60.029998779296875
2014-03-24,59.70000076293945
2014-03-25,58.90999984741211
2014-03-26,57.77000045776367
2014-03-27,55.0099983215332
2014-03-28,55.02000045776367
2014-03-31,56.560001373291016
2014-04-01,58.099998474121094
2014-04-02,57.38999938964844
2014-04-03,57.650001525878906
2014-04-04,55.720001220703125
2014-04-07,55.189998626708984
2014-04-08,56.380001068115234
2014-04-09,57.41999816894531
2014-04-10,55.939998626708984
2014-04-11,54.72999954223633
2014-04-14,54.91999816894531
2014-04-15,55.5099983215332
2014-04-16,56.380001068115234
2014-04-17,56.540000915527344
2014-04-21,57.560001373291016
2014-04-22,58.04999923706055
2014-04-23,51.040000915527344
2014-04-24,50.029998779296875
2014-04-25,47.939998626708984
2014-04-28,46.630001068115234
2014-04-29,46.5099983215332
2014-04-30,47.16999816894531
2014-05-01,46.52000045776367
2014-05-02,46.38999938964844
2014-05-05,45.599998474121094
2014-05-06,46.16999816894531
2014-05-07,44.9900016784668
2014-05-08,45.400001525878906
2014-05-09,45.540000915527344
2014-05-12,46.15999984741211
2014-05-13,45.75
2014-05-14,45.61000061035156
2014-05-15,45.40999984741211
2014-05-16,45.54999923706055
2014-05-19,46.2599983215332
2014-05-20,46.08000183105469
2014-05-21,46.16999816894531
2014-05-22,47.630001068115234
2014-05-23,48.5
2014-05-27,48.72999954223633
2014-05-28,48.689998626708984
2014-05-29,48.630001068115234
2014-05-30,48.119998931884766
2014-06-02,47.79999923706055
2014-06-03,47.40999984741211
2014-06-04,47.310001373291016
2014-06-05,47.310001373291016
2014-06-06,47.459999084472656
2014-06-09,47.720001220703125
2014-06-10,47.099998474121094
2014-06-11,47.720001220703125
2014-06-12,47.290000915527344
2014-06-13,49.65999984741211
2014-06-16,48.880001068115234
2014-06-17,50.189998626708984
2014-06-18,50.22999954223633
2014-06-19,49.470001220703125
2014-06-20,48.77000045776367
2014-06-23,48.59000015258789
2014-06-24,47.790000915527344
2014-06-25,48.540000915527344
2014-06-26,48.529998779296875
2014-06-27,48.47999954223633
2014-06-30,49.95000076293945
2014-07-01,50.349998474121094
2014-07-02,50.310001373291016
2014-07-03,52.83000183105469
2014-07-07,50.86000061035156
2014-07-08,49.540000915527344
2014-07-09,49.619998931884766
2014-07-10,48.91999816894531
2014-07-11,48.83000183105469
2014-07-14,49.22999954223633
2014-07-15,48.91999816894531
2014-07-16,48.939998626708984
2014-07-17,48.31999969482422
2014-07-18,49.400001525878906
2014-07-21,49.9900016784668
2014-07-22,50.09000015258789
2014-07-23,48.95000076293945
2014-07-24,48.54999923706055
2014-07-25,48.02000045776367
2014-07-28,48.5099983215332
2014-07-29,48.25
2014-07-30,48.709999084472656
2014-07-31,47.22999954223633
2014-08-01,47.33000183105469
2014-08-04,47.4900016784668
2014-08-05,48.02000045776367
2014-08-06,48.7400016784668
2014-08-07,48.52000045776367
2014-08-08,49.400001525878906
2014-08-11,49.689998626708984
2014-08-12,49.20000076293945
2014-08-13,44.81999969482422
2014-08-14,44.72999954223633
2014-08-15,44.0
2014-08-18,44.91999816894531
2014-08-19,45.529998779296875
2014-08-20,45.38999938964844
2014-08-21,45.06999969482422
2014-08-22,45.150001525878906
2014-08-25,45.33000183105469
2014-08-26,45.470001220703125
2014-08-27,45.54999923706055
2014-08-28,45.45000076293945
2014-08-29,45.560001373291016
2014-09-02,45.130001068115234
2014-09-03,44.779998779296875
2014-09-04,44.619998931884766
2014-09-05,44.4900016784668
2014-09-08,44.0
2014-09-09,43.400001525878906
2014-09-10,42.790000915527344
2014-09-11,43.2400016784668
2014-09-12,42.68000030517578
2014-09-15,41.11000061035156
2014-09-16,41.630001068115234
2014-09-17,42.38999938964844
2014-09-18,43.220001220703125
2014-09-19,42.15999984741211
2014-09-22,41.349998474121094
2014-09-23,42.0
2014-09-24,42.34000015258789
2014-09-25,41.130001068115234
2014-09-26,41.31999969482422
2014-09-29,41.41999816894531
2014-09-30,40.95000076293945
2014-10-01,39.619998931884766
2014-10-02,34.849998474121094
2014-10-03,33.72999954223633
2014-10-06,33.540000915527344
2014-10-07,31.760000228881836
2014-10-08,32.70000076293945
2014-10-09,30.860000610351562
2014-10-10,30.770000457763672
2014-10-13,31.200000762939453
2014-10-14,32.310001373291016
2014-10-15,32.959999084472656
2014-10-16,33.06999969482422
2014-10-17,33.130001068115234
2014-10-20,32.900001525878906
2014-10-21,33.150001525878906
2014-10-22,27.280000686645508
2014-10-23,29.399999618530273
2014-10-24,29.670000076293945
2014-10-27,30.479999542236328
2014-10-28,32.15999984741211
2014-10-29,31.84000015258789
2014-10-30,31.510000228881836
2014-10-31,31.479999542236328
2014-11-03,32.06999969482422
2014-11-04,32.290000915527344
2014-11-05,32.630001068115234
2014-11-06,32.4900016784668
2014-11-07,32.619998931884766
2014-11-10,33.66999816894531
2014-11-11,33.91999816894531
2014-11-12,34.880001068115234
2014-11-13,35.06999969482422
2014-11-14,35.56999969482422
2014-11-17,35.060001373291016
2014-11-18,35.099998474121094
2014-11-19,35.13999938964844
2014-11-20,34.79999923706055
2014-11-21,35.5099983215332
2014-11-24,36.560001373291016
2014-11-25,36.459999084472656
2014-11-26,36.7400016784668
2014-11-28,36.34000015258789
2014-12-01,34.279998779296875
2014-12-02,34.16999816894531
2014-12-03,35.220001220703125
2014-12-04,33.93000030517578
2014-12-05,34.27000045776367
2014-12-08,31.520000457763672
2014-12-09,31.780000686645508
2014-12-10,31.729999542236328
