,CYCCP
2017-08-18,6.110000133514404
2017-08-21,6.110000133514404
2017-08-22,6.0
2017-08-23,6.0
2017-08-24,6.050000190734863
2017-08-25,6.050000190734863
2017-08-28,6.050000190734863
2017-08-29,6.050000190734863
2017-08-30,6.050000190734863
2017-08-31,6.050000190734863
2017-09-01,6.25
2017-09-05,6.25
2017-09-06,6.25
2017-09-07,6.25
2017-09-08,5.75
2017-09-11,5.75
2017-09-12,5.75
2017-09-13,5.75
2017-09-14,5.75
2017-09-15,5.849999904632568
2017-09-18,6.300000190734863
2017-09-19,5.980000019073486
2017-09-20,5.980000019073486
2017-09-21,5.980000019073486
2017-09-22,6.5
2017-09-25,6.5
2017-09-26,6.5
2017-09-27,7.630000114440918
2017-09-28,7.400000095367432
2017-09-29,7.400000095367432
2017-10-02,7.400000095367432
2017-10-03,7.400000095367432
2017-10-04,6.75
2017-10-05,6.75
2017-10-06,7.909999847412109
2017-10-09,7.909999847412109
2017-10-10,7.329999923706055
2017-10-11,7.150000095367432
2017-10-12,6.860000133514404
2017-10-13,7.150000095367432
2017-10-16,7.75
2017-10-17,6.28000020980835
2017-10-18,6.199999809265137
2017-10-19,6.199999809265137
2017-10-20,6.199999809265137
2017-10-23,6.199999809265137
2017-10-24,6.199999809265137
2017-10-25,6.980000019073486
2017-10-26,6.980000019073486
2017-10-27,6.840000152587891
2017-10-30,6.269999980926514
2017-10-31,6.25
2017-11-01,6.070000171661377
2017-11-02,6.010000228881836
2017-11-03,6.03000020980835
2017-11-06,6.03000020980835
2017-11-07,6.03000020980835
2017-11-08,6.03000020980835
2017-11-09,6.03000020980835
2017-11-10,6.0
2017-11-13,6.0
2017-11-14,6.0
2017-11-15,6.0
2017-11-16,6.0
2017-11-17,6.0
2017-11-20,6.940000057220459
2017-11-21,6.920000076293945
2017-11-22,6.920000076293945
2017-11-24,6.920000076293945
2017-11-27,6.920000076293945
2017-11-28,6.920000076293945
2017-11-29,6.920000076293945
2017-11-30,6.920000076293945
2017-12-01,6.309999942779541
2017-12-04,6.309999942779541
2017-12-05,6.309999942779541
2017-12-06,6.699999809265137
2017-12-07,6.699999809265137
2017-12-08,6.699999809265137
2017-12-11,6.699999809265137
2017-12-12,6.699999809265137
2017-12-13,7.400000095367432
2017-12-14,7.400000095367432
2017-12-15,7.400000095367432
2017-12-18,7.400000095367432
2017-12-19,7.400000095367432
2017-12-20,7.400000095367432
2017-12-21,7.400000095367432
2017-12-22,7.400000095367432
2017-12-26,7.400000095367432
2017-12-27,7.400000095367432
2017-12-28,7.400000095367432
2017-12-29,7.400000095367432
2018-01-02,6.550000190734863
2018-01-03,6.550000190734863
2018-01-04,6.550000190734863
2018-01-05,6.550000190734863
2018-01-08,5.710000038146973
2018-01-09,5.710000038146973
2018-01-10,5.849999904632568
2018-01-11,5.849999904632568
2018-01-12,5.849999904632568
2018-01-16,5.849999904632568
2018-01-17,5.849999904632568
2018-01-18,5.849999904632568
2018-01-19,5.849999904632568
2018-01-22,5.849999904632568
2018-01-23,6.349999904632568
2018-01-24,6.300000190734863
2018-01-25,6.300000190734863
2018-01-26,6.300000190734863
2018-01-29,6.300000190734863
2018-01-30,6.300000190734863
2018-01-31,6.0
2018-02-01,6.0
2018-02-02,6.0
2018-02-05,6.0
2018-02-06,6.0
2018-02-07,6.260000228881836
2018-02-08,6.260000228881836
2018-02-09,6.260000228881836
2018-02-12,6.400000095367432
2018-02-13,6.400000095367432
2018-02-14,6.199999809265137
2018-02-15,6.199999809265137
2018-02-16,5.769999980926514
2018-02-20,5.929999828338623
2018-02-21,5.800000190734863
2018-02-22,5.800000190734863
2018-02-23,5.800000190734863
2018-02-26,5.800000190734863
2018-02-27,5.800000190734863
2018-02-28,5.800000190734863
2018-03-01,5.800000190734863
2018-03-02,5.800000190734863
2018-03-05,5.800000190734863
2018-03-06,5.800000190734863
2018-03-07,5.800000190734863
2018-03-08,5.800000190734863
2018-03-09,5.800000190734863
2018-03-12,5.800000190734863
2018-03-13,5.800000190734863
2018-03-14,5.800000190734863
2018-03-15,5.800000190734863
2018-03-16,5.800000190734863
2018-03-19,5.820000171661377
2018-03-20,5.820000171661377
2018-03-21,5.820000171661377
2018-03-22,5.820000171661377
2018-03-23,5.820000171661377
2018-03-26,5.820000171661377
2018-03-27,5.820000171661377
2018-03-28,5.820000171661377
2018-03-29,5.820000171661377
2018-04-02,5.820000171661377
2018-04-03,5.820000171661377
2018-04-04,6.400000095367432
2018-04-05,6.289999961853027
2018-04-06,6.550000190734863
2018-04-09,6.75
2018-04-10,6.75
2018-04-11,6.75
2018-04-12,6.190000057220459
2018-04-13,6.190000057220459
2018-04-16,6.190000057220459
2018-04-17,5.820000171661377
2018-04-18,5.820000171661377
2018-04-19,5.820000171661377
2018-04-20,5.820000171661377
2018-04-23,5.820000171661377
2018-04-24,5.820000171661377
2018-04-25,5.820000171661377
2018-04-26,6.25
2018-04-27,6.25
2018-04-30,6.25
2018-05-01,6.25
2018-05-02,6.25
2018-05-03,6.25
2018-05-04,5.900000095367432
2018-05-07,5.900000095367432
2018-05-08,5.900000095367432
2018-05-09,5.900000095367432
2018-05-10,5.900000095367432
2018-05-11,5.900000095367432
2018-05-14,5.900000095367432
2018-05-15,5.900000095367432
2018-05-16,5.900000095367432
2018-05-17,6.150000095367432
2018-05-18,6.150000095367432
2018-05-21,6.150000095367432
2018-05-22,6.150000095367432
2018-05-23,6.150000095367432
2018-05-24,6.050000190734863
2018-05-25,6.050000190734863
2018-05-29,6.050000190734863
2018-05-30,6.050000190734863
2018-05-31,6.050000190734863
2018-06-01,6.050000190734863
2018-06-04,6.050000190734863
2018-06-05,6.050000190734863
2018-06-06,6.239999771118164
2018-06-07,6.239999771118164
2018-06-08,6.28000020980835
2018-06-11,6.679999828338623
2018-06-12,6.5
2018-06-13,6.5
2018-06-14,6.5
2018-06-15,6.75
2018-06-18,6.75
2018-06-19,6.75
2018-06-20,6.75
2018-06-21,6.75
2018-06-22,6.75
2018-06-25,6.75
2018-06-26,6.75
2018-06-27,6.75
2018-06-28,6.75
2018-06-29,6.75
2018-07-02,6.75
2018-07-03,6.75
2018-07-05,6.75
2018-07-06,6.75
2018-07-09,6.5
2018-07-10,6.5
2018-07-11,6.550000190734863
2018-07-12,6.550000190734863
2018-07-13,6.550000190734863
2018-07-16,6.550000190734863
2018-07-17,6.550000190734863
2018-07-18,6.550000190734863
2018-07-19,6.550000190734863
2018-07-20,6.519999980926514
2018-07-23,6.519999980926514
2018-07-24,6.519999980926514
2018-07-25,6.420000076293945
2018-07-26,6.420000076293945
2018-07-27,6.53000020980835
2018-07-30,6.53000020980835
2018-07-31,6.53000020980835
2018-08-01,6.53000020980835
2018-08-02,6.53000020980835
2018-08-03,6.5
2018-08-06,6.5
2018-08-07,6.5
2018-08-08,6.5
2018-08-09,6.320000171661377
2018-08-10,6.320000171661377
2018-08-13,6.320000171661377
2018-08-14,6.320000171661377
2018-08-15,6.320000171661377
2018-08-16,6.320000171661377
2018-08-17,6.25
2018-08-20,6.25
2018-08-21,6.25
2018-08-22,6.25
2018-08-23,6.25
2018-08-24,6.25
2018-08-27,6.25
2018-08-28,6.25
2018-08-29,6.25
2018-08-30,6.25
2018-08-31,6.25
2018-09-04,6.25
2018-09-05,6.25
2018-09-06,6.25
2018-09-07,6.25
2018-09-10,6.25
2018-09-11,6.25
2018-09-12,6.25
2018-09-13,6.25
2018-09-14,5.400000095367432
2018-09-17,5.400000095367432
2018-09-18,5.53000020980835
2018-09-19,5.599999904632568
2018-09-20,5.599999904632568
2018-09-21,5.0
2018-09-24,5.0
2018-09-25,5.0
2018-09-26,5.0
2018-09-27,5.0
2018-09-28,5.0
2018-10-01,5.0
2018-10-02,5.099999904632568
2018-10-03,6.0
2018-10-04,6.0
2018-10-05,6.5
2018-10-08,6.5
2018-10-09,6.5
2018-10-10,6.5
2018-10-11,6.989999771118164
2018-10-12,5.599999904632568
2018-10-15,5.599999904632568
2018-10-16,5.599999904632568
2018-10-17,5.599999904632568
2018-10-18,5.119999885559082
2018-10-19,5.119999885559082
2018-10-22,4.900000095367432
2018-10-23,4.900000095367432
2018-10-24,4.900000095367432
2018-10-25,4.900000095367432
2018-10-26,4.900000095367432
2018-10-29,4.909999847412109
2018-10-30,4.909999847412109
2018-10-31,4.909999847412109
2018-11-01,4.909999847412109
2018-11-02,4.909999847412109
2018-11-05,4.849999904632568
2018-11-06,4.849999904632568
2018-11-07,4.849999904632568
2018-11-08,4.849999904632568
2018-11-09,4.849999904632568
2018-11-12,5.389999866485596
2018-11-13,4.900000095367432
2018-11-14,4.900000095367432
2018-11-15,4.940000057220459
2018-11-16,5.099999904632568
2018-11-19,5.5
2018-11-20,5.5
2018-11-21,5.420000076293945
2018-11-23,5.420000076293945
2018-11-26,5.599999904632568
2018-11-27,5.599999904632568
2018-11-28,5.599999904632568
2018-11-29,5.610000133514404
2018-11-30,5.590000152587891
2018-12-03,5.590000152587891
2018-12-04,5.590000152587891
2018-12-06,5.590000152587891
2018-12-07,5.590000152587891
2018-12-10,6.25
2018-12-11,6.25
2018-12-12,6.25
2018-12-13,6.25
2018-12-14,6.25
2018-12-17,6.25
2018-12-18,6.25
2018-12-19,6.25
2018-12-20,6.25
2018-12-21,6.25
2018-12-24,6.25
2018-12-26,6.25
2018-12-27,6.25
2018-12-28,6.25
2018-12-31,6.25
2019-01-02,6.25
2019-01-03,6.25
2019-01-04,6.199999809265137
2019-01-07,5.590000152587891
2019-01-08,5.590000152587891
2019-01-09,6.010000228881836
2019-01-10,6.010000228881836
2019-01-11,5.599999904632568
2019-01-14,5.599999904632568
2019-01-15,5.599999904632568
2019-01-16,5.599999904632568
2019-01-17,5.599999904632568
2019-01-18,5.599999904632568
2019-01-22,5.599999904632568
2019-01-23,5.599999904632568
2019-01-24,5.599999904632568
2019-01-25,5.599999904632568
2019-01-28,6.239999771118164
2019-01-29,6.239999771118164
2019-01-30,6.239999771118164
2019-01-31,6.239999771118164
2019-02-01,4.989999771118164
2019-02-04,5.0
2019-02-05,5.0
2019-02-06,5.590000152587891
2019-02-07,5.590000152587891
2019-02-08,5.400000095367432
2019-02-11,5.400000095367432
2019-02-12,5.400000095367432
2019-02-13,5.5
2019-02-14,5.5
2019-02-15,5.5
2019-02-19,5.659999847412109
2019-02-20,5.579999923706055
2019-02-21,5.300000190734863
2019-02-22,5.300000190734863
2019-02-25,5.300000190734863
2019-02-26,5.309999942779541
2019-02-27,5.309999942779541
2019-02-28,5.309999942779541
2019-03-01,5.28000020980835
2019-03-04,5.28000020980835
2019-03-05,5.28000020980835
2019-03-06,5.28000020980835
2019-03-07,5.28000020980835
2019-03-08,5.28000020980835
2019-03-11,5.28000020980835
2019-03-12,5.28000020980835
2019-03-13,5.400000095367432
2019-03-14,5.400000095367432
2019-03-15,5.400000095367432
2019-03-18,4.989999771118164
2019-03-19,4.989999771118164
2019-03-20,5.400000095367432
2019-03-21,5.400000095367432
2019-03-22,5.349999904632568
2019-03-25,5.300000190734863
2019-03-26,4.989999771118164
2019-03-27,4.989999771118164
2019-03-28,5.099999904632568
2019-03-29,4.699999809265137
2019-04-01,4.460000038146973
2019-04-02,4.909999847412109
2019-04-03,4.909999847412109
2019-04-04,4.909999847412109
2019-04-05,4.909999847412109
2019-04-08,4.909999847412109
2019-04-09,4.909999847412109
2019-04-10,5.269999980926514
2019-04-11,5.269999980926514
2019-04-12,5.269999980926514
2019-04-15,5.269999980926514
2019-04-16,5.269999980926514
2019-04-17,5.25
2019-04-18,5.25
2019-04-22,5.25
2019-04-23,5.25
2019-04-24,4.570000171661377
2019-04-25,4.570000171661377
2019-04-26,4.570000171661377
2019-04-29,4.570000171661377
2019-04-30,4.570000171661377
2019-05-01,4.570000171661377
2019-05-02,5.110000133514404
2019-05-03,5.110000133514404
2019-05-06,4.849999904632568
2019-05-07,4.849999904632568
2019-05-08,4.849999904632568
2019-05-09,4.849999904632568
2019-05-10,4.849999904632568
2019-05-13,5.480000019073486
2019-05-14,5.480000019073486
2019-05-15,5.480000019073486
2019-05-16,5.400000095367432
2019-05-17,4.889999866485596
2019-05-20,4.889999866485596
2019-05-21,4.889999866485596
2019-05-22,4.889999866485596
2019-05-23,4.889999866485596
2019-05-24,4.889999866485596
2019-05-28,4.889999866485596
2019-05-29,4.889999866485596
2019-05-30,4.889999866485596
2019-05-31,4.889999866485596
2019-06-03,4.889999866485596
2019-06-04,4.889999866485596
2019-06-05,4.889999866485596
2019-06-06,4.889999866485596
2019-06-07,4.889999866485596
2019-06-10,4.889999866485596
2019-06-11,4.889999866485596
2019-06-12,4.889999866485596
2019-06-13,4.889999866485596
2019-06-14,4.889999866485596
2019-06-17,4.900000095367432
2019-06-18,4.900000095367432
2019-06-19,4.900000095367432
2019-06-20,4.900000095367432
2019-06-21,4.900000095367432
2019-06-24,4.900000095367432
2019-06-25,4.900000095367432
2019-06-26,4.900000095367432
2019-06-27,4.900000095367432
2019-06-28,4.900000095367432
2019-07-01,4.900000095367432
2019-07-02,4.900000095367432
2019-07-03,5.860000133514404
2019-07-05,5.860000133514404
2019-07-08,5.349999904632568
2019-07-09,5.349999904632568
2019-07-10,5.349999904632568
2019-07-11,5.349999904632568
2019-07-12,5.349999904632568
2019-07-15,5.349999904632568
2019-07-16,5.349999904632568
2019-07-17,5.349999904632568
2019-07-18,4.659999847412109
2019-07-19,5.059999942779541
2019-07-22,5.059999942779541
2019-07-23,5.059999942779541
2019-07-24,5.059999942779541
2019-07-25,5.059999942779541
2019-07-26,5.059999942779541
2019-07-29,5.059999942779541
2019-07-30,5.059999942779541
2019-07-31,5.059999942779541
2019-08-01,4.650000095367432
2019-08-02,4.760000228881836
2019-08-05,5.199999809265137
2019-08-06,4.949999809265137
2019-08-07,4.949999809265137
2019-08-08,4.880000114440918
2019-08-09,4.880000114440918
2019-08-12,4.880000114440918
2019-08-13,4.880000114440918
2019-08-14,4.880000114440918
2019-08-15,4.880000114440918
2019-08-16,4.880000114440918
2019-08-19,4.880000114440918
2019-08-20,4.880000114440918
2019-08-21,4.880000114440918
2019-08-22,4.880000114440918
2019-08-23,4.880000114440918
2019-08-26,4.880000114440918
2019-08-27,4.880000114440918
2019-08-28,4.880000114440918
2019-08-29,4.880000114440918
2019-08-30,4.880000114440918
2019-09-03,4.880000114440918
2019-09-04,4.880000114440918
2019-09-05,4.880000114440918
2019-09-06,4.880000114440918
2019-09-09,4.880000114440918
2019-09-10,4.880000114440918
2019-09-11,4.880000114440918
2019-09-12,4.880000114440918
2019-09-13,5.139999866485596
2019-09-16,5.139999866485596
2019-09-17,4.820000171661377
2019-09-18,4.820000171661377
2019-09-19,4.820000171661377
2019-09-20,4.820000171661377
2019-09-23,4.820000171661377
2019-09-24,4.820000171661377
2019-09-25,4.820000171661377
2019-09-26,4.820000171661377
2019-09-27,4.349999904632568
2019-09-30,4.5
2019-10-01,4.550000190734863
2019-10-02,4.5
2019-10-03,4.5
2019-10-04,4.5
2019-10-07,4.760000228881836
2019-10-08,4.760000228881836
2019-10-09,4.760000228881836
2019-10-10,4.760000228881836
2019-10-11,4.760000228881836
2019-10-14,4.760000228881836
2019-10-15,4.760000228881836
2019-10-16,4.760000228881836
2019-10-17,4.760000228881836
2019-10-18,4.760000228881836
2019-10-21,4.760000228881836
2019-10-22,4.440000057220459
2019-10-23,4.440000057220459
2019-10-24,3.9000000953674316
2019-10-25,3.9000000953674316
2019-10-28,4.400000095367432
2019-10-29,4.829999923706055
2019-10-30,4.829999923706055
2019-10-31,4.829999923706055
2019-11-01,4.829999923706055
2019-11-04,5.130000114440918
2019-11-05,5.130000114440918
2019-11-06,5.130000114440918
2019-11-07,5.130000114440918
2019-11-08,5.130000114440918
2019-11-11,4.510000228881836
2019-11-12,4.510000228881836
2019-11-13,4.510000228881836
2019-11-14,4.510000228881836
2019-11-15,4.510000228881836
2019-11-18,4.510000228881836
2019-11-19,4.510000228881836
2019-11-20,4.510000228881836
2019-11-21,4.510000228881836
2019-11-22,4.510000228881836
2019-11-25,4.510000228881836
2019-11-26,4.510000228881836
2019-11-27,4.510000228881836
2019-11-29,4.510000228881836
2019-12-02,4.510000228881836
2019-12-03,4.510000228881836
2019-12-04,4.510000228881836
2019-12-05,4.25
2019-12-06,4.25
2019-12-09,4.25
2019-12-10,4.849999904632568
2019-12-11,4.849999904632568
2019-12-12,4.849999904632568
2019-12-13,5.25
2019-12-16,5.25
2019-12-17,5.25
2019-12-18,5.25
2019-12-19,5.25
2019-12-20,5.699999809265137
2019-12-23,5.699999809265137
2019-12-24,5.699999809265137
2019-12-26,5.699999809265137
2019-12-27,5.070000171661377
2019-12-30,5.070000171661377
2019-12-31,5.0
2020-01-02,5.0
2020-01-03,5.0
2020-01-06,5.110000133514404
2020-01-07,5.110000133514404
2020-01-08,5.099999904632568
2020-01-09,5.099999904632568
2020-01-10,5.099999904632568
2020-01-13,6.360000133514404
2020-01-14,6.389999866485596
2020-01-15,5.840000152587891
2020-01-16,5.630000114440918
2020-01-17,5.920000076293945
2020-01-21,6.28000020980835
2020-01-22,6.28000020980835
2020-01-23,6.28000020980835
2020-01-24,6.28000020980835
2020-01-27,6.28000020980835
2020-01-28,6.28000020980835
2020-01-29,5.920000076293945
2020-01-30,5.920000076293945
2020-01-31,5.900000095367432
2020-02-03,5.900000095367432
2020-02-04,5.849999904632568
2020-02-05,5.849999904632568
2020-02-06,5.789999961853027
2020-02-07,5.789999961853027
2020-02-10,5.789999961853027
2020-02-11,5.789999961853027
2020-02-12,5.400000095367432
2020-02-13,5.400000095367432
2020-02-14,5.400000095367432
2020-02-18,5.400000095367432
2020-02-19,5.400000095367432
2020-02-20,5.400000095367432
2020-02-21,5.400000095367432
2020-02-24,5.769999980926514
2020-02-25,5.769999980926514
2020-02-26,5.769999980926514
2020-02-27,5.769999980926514
2020-02-28,6.179999828338623
2020-03-02,6.150000095367432
2020-03-03,6.150000095367432
2020-03-04,6.150000095367432
2020-03-05,6.150000095367432
2020-03-06,6.150000095367432
2020-03-09,6.150000095367432
2020-03-10,6.150000095367432
2020-03-11,6.150000095367432
2020-03-12,6.150000095367432
2020-03-13,6.0
2020-03-16,6.0
2020-03-17,5.670000076293945
2020-03-18,5.860000133514404
2020-03-19,5.550000190734863
2020-03-20,6.0
2020-03-23,6.150000095367432
2020-03-24,6.150000095367432
2020-03-25,6.150000095367432
2020-03-26,6.150000095367432
2020-03-27,6.099999904632568
2020-03-30,6.099999904632568
2020-03-31,6.099999904632568
2020-04-01,6.099999904632568
2020-04-02,5.900000095367432
2020-04-03,5.900000095367432
2020-04-06,5.900000095367432
2020-04-07,5.900000095367432
2020-04-08,5.900000095367432
2020-04-09,5.960000038146973
2020-04-13,6.070000171661377
2020-04-14,6.070000171661377
2020-04-15,6.53000020980835
2020-04-16,6.480000019073486
2020-04-17,6.480000019073486
2020-04-20,6.480000019073486
2020-04-21,6.059999942779541
2020-04-22,6.179999828338623
2020-04-23,5.199999809265137
2020-04-24,6.0
2020-04-27,6.0
2020-04-28,6.0
2020-04-29,5.900000095367432
2020-04-30,5.900000095367432
2020-05-01,5.900000095367432
2020-05-04,5.900000095367432
2020-05-05,5.900000095367432
2020-05-06,5.900000095367432
2020-05-07,7.0
2020-05-08,7.0
2020-05-11,7.0
2020-05-12,7.0
2020-05-13,6.46999979019165
2020-05-14,6.46999979019165
2020-05-15,6.46999979019165
2020-05-18,6.46999979019165
2020-05-19,7.139999866485596
2020-05-20,7.300000190734863
2020-05-21,7.300000190734863
2020-05-22,7.300000190734863
2020-05-26,7.300000190734863
2020-05-27,7.75
2020-05-28,6.989999771118164
2020-05-29,6.989999771118164
2020-06-01,5.480000019073486
2020-06-02,5.480000019073486
2020-06-03,5.480000019073486
2020-06-04,5.820000171661377
2020-06-05,5.820000171661377
2020-06-08,5.820000171661377
2020-06-09,5.820000171661377
2020-06-10,5.820000171661377
2020-06-11,5.820000171661377
2020-06-12,5.820000171661377
2020-06-15,5.820000171661377
2020-06-16,5.820000171661377
2020-06-17,5.820000171661377
2020-06-18,5.820000171661377
2020-06-19,5.820000171661377
2020-06-22,5.820000171661377
2020-06-23,5.820000171661377
2020-06-24,5.820000171661377
2020-06-25,6.03000020980835
2020-06-26,6.03000020980835
2020-06-29,6.03000020980835
2020-06-30,6.03000020980835
2020-07-01,5.940000057220459
2020-07-02,5.940000057220459
2020-07-06,5.940000057220459
2020-07-07,5.940000057220459
2020-07-08,5.5
2020-07-09,5.5
2020-07-10,5.5
2020-07-13,5.5
2020-07-14,5.650000095367432
2020-07-15,5.650000095367432
2020-07-16,5.650000095367432
2020-07-17,5.650000095367432
2020-07-20,5.5
2020-07-21,5.5
2020-07-22,5.5
2020-07-23,5.5
2020-07-24,4.809999942779541
2020-07-27,5.099999904632568
2020-07-28,5.099999904632568
2020-07-29,5.099999904632568
2020-07-30,5.289999961853027
2020-07-31,5.900000095367432
2020-08-03,5.900000095367432
2020-08-04,5.630000114440918
2020-08-05,5.630000114440918
2020-08-06,5.630000114440918
2020-08-07,5.630000114440918
2020-08-10,5.630000114440918
2020-08-11,6.489999771118164
2020-08-12,6.489999771118164
2020-08-13,6.489999771118164
2020-08-14,6.489999771118164
2020-08-17,5.840000152587891
2020-08-18,5.5
2020-08-19,4.960000038146973
2020-08-20,4.960000038146973
2020-08-21,4.960000038146973
2020-08-24,4.989999771118164
2020-08-25,4.989999771118164
2020-08-26,4.989999771118164
2020-08-27,4.989999771118164
2020-08-28,5.389999866485596
2020-08-31,5.360000133514404
2020-09-01,5.409999847412109
2020-09-02,5.409999847412109
2020-09-03,5.409999847412109
2020-09-04,5.510000228881836
2020-09-08,5.510000228881836
2020-09-09,5.510000228881836
2020-09-10,5.050000190734863
2020-09-11,5.050000190734863
2020-09-14,5.050000190734863
2020-09-15,5.110000133514404
2020-09-16,5.239999771118164
2020-09-17,5.300000190734863
2020-09-18,5.300000190734863
2020-09-21,5.300000190734863
2020-09-22,5.300000190734863
2020-09-23,5.510000228881836
2020-09-24,5.510000228881836
2020-09-25,5.510000228881836
2020-09-28,5.510000228881836
2020-09-29,5.539999961853027
2020-09-30,5.539999961853027
2020-10-01,5.539999961853027
2020-10-02,5.0
2020-10-05,5.119999885559082
2020-10-06,5.659999847412109
2020-10-07,5.5
2020-10-08,5.050000190734863
2020-10-09,5.050000190734863
2020-10-12,5.539999961853027
2020-10-13,5.519999980926514
2020-10-14,5.519999980926514
2020-10-15,5.519999980926514
2020-10-16,5.519999980926514
2020-10-19,5.519999980926514
2020-10-20,5.380000114440918
2020-10-21,5.380000114440918
2020-10-22,5.380000114440918
2020-10-23,5.519999980926514
2020-10-26,5.519999980926514
2020-10-27,5.960000038146973
2020-10-28,5.960000038146973
2020-10-29,5.960000038146973
2020-10-30,5.960000038146973
2020-11-02,5.960000038146973
2020-11-03,5.960000038146973
2020-11-04,5.960000038146973
2020-11-05,5.679999828338623
2020-11-06,5.679999828338623
2020-11-09,5.960000038146973
2020-11-10,5.400000095367432
2020-11-11,5.960000038146973
2020-11-12,5.960000038146973
2020-11-13,5.960000038146973
2020-11-16,5.960000038146973
2020-11-17,5.960000038146973
2020-11-18,5.960000038146973
2020-11-19,5.960000038146973
2020-11-20,5.960000038146973
2020-11-23,5.960000038146973
2020-11-24,5.960000038146973
2020-11-25,5.960000038146973
2020-11-27,5.960000038146973
2020-11-30,5.960000038146973
2020-12-01,6.0
2020-12-02,6.0
2020-12-03,6.0
2020-12-04,6.0
2020-12-07,6.0
2020-12-08,6.5
2020-12-09,7.0
2020-12-10,7.5
2020-12-11,7.199999809265137
2020-12-14,6.949999809265137
2020-12-15,6.949999809265137
2020-12-16,6.949999809265137
2020-12-17,6.949999809265137
2020-12-18,6.949999809265137
2020-12-21,6.949999809265137
2020-12-22,6.300000190734863
2020-12-23,6.300000190734863
2020-12-24,7.0
2020-12-28,6.940000057220459
2020-12-29,6.940000057220459
2020-12-30,6.940000057220459
2020-12-31,7.03000020980835
2021-01-04,7.03000020980835
2021-01-05,9.0
2021-01-06,8.5
2021-01-07,8.5
2021-01-08,8.5
2021-01-11,8.550000190734863
2021-01-12,8.59000015258789
2021-01-13,8.5600004196167
2021-01-14,8.399999618530273
2021-01-15,9.199999809265137
2021-01-19,9.199999809265137
2021-01-20,9.199999809265137
2021-01-21,9.199999809265137
2021-01-22,9.199999809265137
2021-01-25,9.199999809265137
2021-01-26,9.199999809265137
2021-01-27,9.199999809265137
2021-01-28,9.199999809265137
2021-01-29,9.199999809265137
2021-02-01,8.0
2021-02-02,9.239999771118164
2021-02-03,9.199999809265137
2021-02-04,9.199999809265137
2021-02-05,9.199999809265137
2021-02-08,9.199999809265137
2021-02-09,8.199999809265137
2021-02-10,8.199999809265137
2021-02-11,7.5
2021-02-12,8.0
2021-02-16,8.0
2021-02-17,8.0
2021-02-18,8.0
2021-02-19,8.0
2021-02-22,7.349999904632568
2021-02-23,7.380000114440918
2021-02-24,7.380000114440918
2021-02-25,7.380000114440918
2021-02-26,7.449999809265137
2021-03-01,7.449999809265137
2021-03-02,7.449999809265137
2021-03-03,7.449999809265137
2021-03-04,7.449999809265137
2021-03-05,7.449999809265137
2021-03-08,7.449999809265137
2021-03-09,7.449999809265137
2021-03-10,7.449999809265137
2021-03-11,7.449999809265137
2021-03-12,8.100000381469727
2021-03-15,8.5
2021-03-16,8.5
2021-03-17,8.5
2021-03-18,8.5
2021-03-19,8.5
2021-03-22,8.5
2021-03-23,7.869999885559082
2021-03-24,6.860000133514404
2021-03-25,6.860000133514404
2021-03-26,6.860000133514404
2021-03-29,6.860000133514404
2021-03-30,6.860000133514404
2021-03-31,7.150000095367432
2021-04-01,8.25
2021-04-05,8.760000228881836
2021-04-06,8.380000114440918
2021-04-07,8.380000114440918
2021-04-08,8.380000114440918
2021-04-09,9.430000305175781
2021-04-12,9.430000305175781
2021-04-13,8.40999984741211
2021-04-14,9.649999618530273
2021-04-15,8.399999618530273
2021-04-16,8.399999618530273
2021-04-19,8.399999618530273
2021-04-20,8.399999618530273
2021-04-21,8.399999618530273
2021-04-22,8.399999618530273
2021-04-23,7.590000152587891
2021-04-26,7.940000057220459
2021-04-27,7.849999904632568
2021-04-28,7.730000019073486
2021-04-29,7.730000019073486
2021-04-30,7.730000019073486
2021-05-03,7.650000095367432
2021-05-04,7.650000095367432
2021-05-05,7.650000095367432
2021-05-06,7.650000095367432
2021-05-07,7.599999904632568
2021-05-10,8.029999732971191
2021-05-11,8.029999732971191
2021-05-12,8.029999732971191
2021-05-13,8.029999732971191
2021-05-14,8.029999732971191
