,BLDP
2007-12-13,4.989999771118164
2007-12-14,4.849999904632568
2007-12-17,4.690000057220459
2007-12-18,4.880000114440918
2007-12-19,4.869999885559082
2007-12-20,4.920000076293945
2007-12-21,4.920000076293945
2007-12-24,4.880000114440918
2007-12-26,4.949999809265137
2007-12-27,5.269999980926514
2007-12-28,5.630000114440918
2007-12-31,5.260000228881836
2008-01-02,5.25
2008-01-03,5.670000076293945
2008-01-04,5.199999809265137
2008-01-07,5.349999904632568
2008-01-08,5.010000228881836
2008-01-09,5.119999885559082
2008-01-10,5.159999847412109
2008-01-11,4.739999771118164
2008-01-14,5.070000171661377
2008-01-15,4.659999847412109
2008-01-16,4.71999979019165
2008-01-17,4.619999885559082
2008-01-18,4.429999828338623
2008-01-22,4.519999980926514
2008-01-23,4.269999980926514
2008-01-24,4.5
2008-01-25,4.409999847412109
2008-01-28,4.349999904632568
2008-01-29,4.659999847412109
2008-01-30,4.619999885559082
2008-01-31,4.590000152587891
2008-02-01,4.769999980926514
2008-02-04,4.690000057220459
2008-02-05,4.599999904632568
2008-02-06,4.510000228881836
2008-02-07,4.519999980926514
2008-02-08,4.559999942779541
2008-02-11,4.75
2008-02-12,4.840000152587891
2008-02-13,5.119999885559082
2008-02-14,5.0
2008-02-15,4.869999885559082
2008-02-19,5.019999980926514
2008-02-20,5.070000171661377
2008-02-21,5.0
2008-02-22,4.760000228881836
2008-02-25,4.889999866485596
2008-02-26,4.820000171661377
2008-02-27,4.820000171661377
2008-02-28,4.71999979019165
2008-02-29,4.53000020980835
2008-03-03,4.619999885559082
2008-03-04,4.599999904632568
2008-03-05,4.550000190734863
2008-03-06,4.409999847412109
2008-03-07,4.389999866485596
2008-03-10,4.349999904632568
2008-03-11,4.360000133514404
2008-03-12,4.570000171661377
2008-03-13,4.619999885559082
2008-03-14,4.650000095367432
2008-03-17,4.590000152587891
2008-03-18,4.679999828338623
2008-03-19,4.590000152587891
2008-03-20,4.170000076293945
2008-03-24,4.349999904632568
2008-03-25,4.46999979019165
2008-03-26,4.340000152587891
2008-03-27,4.059999942779541
2008-03-28,4.139999866485596
2008-03-31,4.099999904632568
2008-04-01,4.210000038146973
2008-04-02,4.130000114440918
2008-04-03,4.150000095367432
2008-04-04,4.349999904632568
2008-04-07,4.179999828338623
2008-04-08,4.090000152587891
2008-04-09,4.059999942779541
2008-04-10,4.090000152587891
2008-04-11,4.0
2008-04-14,3.9800000190734863
2008-04-15,4.070000171661377
2008-04-16,4.199999809265137
2008-04-17,4.039999961853027
2008-04-18,4.099999904632568
2008-04-21,4.159999847412109
2008-04-22,4.010000228881836
2008-04-23,4.079999923706055
2008-04-24,4.099999904632568
2008-04-25,4.059999942779541
2008-04-28,4.099999904632568
2008-04-29,4.110000133514404
2008-04-30,4.210000038146973
2008-05-01,4.090000152587891
2008-05-02,4.090000152587891
2008-05-05,4.079999923706055
2008-05-06,4.139999866485596
2008-05-07,4.019999980926514
2008-05-08,4.099999904632568
2008-05-09,4.099999904632568
2008-05-12,4.159999847412109
2008-05-13,4.119999885559082
2008-05-14,4.130000114440918
2008-05-15,4.159999847412109
2008-05-16,4.159999847412109
2008-05-19,4.389999866485596
2008-05-20,4.5
2008-05-21,4.510000228881836
2008-05-22,4.329999923706055
2008-05-23,4.329999923706055
2008-05-27,4.400000095367432
2008-05-28,4.360000133514404
2008-05-29,4.239999771118164
2008-05-30,4.28000020980835
2008-06-02,4.099999904632568
2008-06-03,4.21999979019165
2008-06-04,4.070000171661377
2008-06-05,4.119999885559082
2008-06-06,4.039999961853027
2008-06-09,4.050000190734863
2008-06-10,4.050000190734863
2008-06-11,4.050000190734863
2008-06-12,4.0
2008-06-13,4.050000190734863
2008-06-16,4.039999961853027
2008-06-17,4.03000020980835
2008-06-18,3.990000009536743
2008-06-19,3.9600000381469727
2008-06-20,3.7200000286102295
2008-06-23,3.8299999237060547
2008-06-24,3.7300000190734863
2008-06-25,3.859999895095825
2008-06-26,4.010000228881836
2008-06-27,4.139999866485596
2008-06-30,4.170000076293945
2008-07-01,4.260000228881836
2008-07-02,4.03000020980835
2008-07-03,4.010000228881836
2008-07-07,3.9100000858306885
2008-07-08,3.819999933242798
2008-07-09,3.7300000190734863
2008-07-10,3.7200000286102295
2008-07-11,3.5399999618530273
2008-07-14,3.549999952316284
2008-07-15,3.3399999141693115
2008-07-16,3.4800000190734863
2008-07-17,3.5299999713897705
2008-07-18,3.5899999141693115
2008-07-21,3.6600000858306885
2008-07-22,3.6700000762939453
2008-07-23,4.099999904632568
2008-07-24,4.039999961853027
2008-07-25,3.990000009536743
2008-07-28,3.950000047683716
2008-07-29,4.010000228881836
2008-07-30,4.199999809265137
2008-07-31,4.070000171661377
2008-08-01,4.050000190734863
2008-08-04,3.990000009536743
2008-08-05,4.139999866485596
2008-08-06,4.300000190734863
2008-08-07,4.260000228881836
2008-08-08,4.239999771118164
2008-08-11,4.28000020980835
2008-08-12,4.349999904632568
2008-08-13,4.489999771118164
2008-08-14,4.489999771118164
2008-08-15,4.550000190734863
2008-08-18,4.460000038146973
2008-08-19,4.380000114440918
2008-08-20,4.53000020980835
2008-08-21,4.71999979019165
2008-08-22,4.53000020980835
2008-08-25,4.570000171661377
2008-08-26,4.639999866485596
2008-08-27,4.650000095367432
2008-08-28,4.699999809265137
2008-08-29,4.630000114440918
2008-09-02,4.590000152587891
2008-09-03,4.53000020980835
2008-09-04,4.550000190734863
2008-09-05,4.420000076293945
2008-09-08,4.550000190734863
2008-09-09,3.9700000286102295
2008-09-10,3.869999885559082
2008-09-11,3.619999885559082
2008-09-12,3.940000057220459
2008-09-15,3.809999942779541
2008-09-16,3.7799999713897705
2008-09-17,3.9000000953674316
2008-09-18,4.03000020980835
2008-09-19,3.6500000953674316
2008-09-22,3.7899999618530273
2008-09-23,3.6500000953674316
2008-09-24,3.630000114440918
2008-09-25,3.490000009536743
2008-09-26,3.380000114440918
2008-09-29,4.0
2008-09-30,3.559999942779541
2008-10-01,3.4800000190734863
2008-10-02,3.3399999141693115
2008-10-03,2.9600000381469727
2008-10-06,2.6500000953674316
2008-10-07,2.950000047683716
2008-10-08,2.3499999046325684
2008-10-09,2.309999942779541
2008-10-10,2.740000009536743
2008-10-13,3.119999885559082
2008-10-14,2.450000047683716
2008-10-15,2.430000066757202
2008-10-16,2.430000066757202
2008-10-17,2.509999990463257
2008-10-20,2.690000057220459
2008-10-21,2.3399999141693115
2008-10-22,2.2699999809265137
2008-10-23,2.2100000381469727
2008-10-24,2.0399999618530273
2008-10-27,2.009999990463257
2008-10-28,2.1500000953674316
2008-10-29,2.240000009536743
2008-10-30,2.3399999141693115
2008-10-31,2.7699999809265137
2008-11-03,2.9100000858306885
2008-11-04,3.1600000858306885
2008-11-05,2.9100000858306885
2008-11-06,2.609999895095825
2008-11-07,2.680000066757202
2008-11-10,2.609999895095825
2008-11-11,2.569999933242798
2008-11-12,2.359999895095825
2008-11-13,2.390000104904175
2008-11-14,2.2100000381469727
2008-11-17,2.2100000381469727
2008-11-18,2.069999933242798
2008-11-19,1.7699999809265137
2008-11-20,1.75
2008-11-21,1.75
2008-11-24,2.180000066757202
2008-11-25,2.2100000381469727
2008-11-26,2.069999933242798
2008-11-28,2.2100000381469727
2008-12-01,2.0
2008-12-02,1.8899999856948853
2008-12-03,1.7799999713897705
2008-12-04,1.7000000476837158
2008-12-05,1.850000023841858
2008-12-08,2.049999952316284
2008-12-09,1.7100000381469727
2008-12-10,1.7699999809265137
2008-12-11,1.840000033378601
2008-12-12,1.840000033378601
2008-12-15,1.7000000476837158
2008-12-16,1.7599999904632568
2008-12-17,1.6699999570846558
2008-12-18,1.7400000095367432
2008-12-19,1.940000057220459
2008-12-22,1.75
2008-12-23,1.850000023841858
2008-12-24,1.8899999856948853
2008-12-26,1.7400000095367432
2008-12-29,1.4600000381469727
2008-12-30,0.9599999785423279
2008-12-31,1.1299999952316284
2009-01-02,1.2899999618530273
2009-01-05,1.3899999856948853
2009-01-06,1.2999999523162842
2009-01-07,1.25
2009-01-08,1.2799999713897705
2009-01-09,1.2300000190734863
2009-01-12,1.1200000047683716
2009-01-13,1.1299999952316284
2009-01-14,1.1399999856948853
2009-01-15,1.1100000143051147
2009-01-16,1.1399999856948853
2009-01-20,1.1399999856948853
2009-01-21,1.0700000524520874
2009-01-22,1.0399999618530273
2009-01-23,1.100000023841858
2009-01-26,1.1299999952316284
2009-01-27,1.2200000286102295
2009-01-28,1.2699999809265137
2009-01-29,1.2699999809265137
2009-01-30,1.2400000095367432
2009-02-02,1.1799999475479126
2009-02-03,1.2000000476837158
2009-02-04,1.190000057220459
2009-02-05,1.159999966621399
2009-02-06,1.2400000095367432
2009-02-09,1.2599999904632568
2009-02-10,1.2000000476837158
2009-02-11,1.2000000476837158
2009-02-12,1.2000000476837158
2009-02-13,1.149999976158142
2009-02-17,1.059999942779541
2009-02-18,1.1200000047683716
2009-02-19,1.100000023841858
2009-02-20,1.1399999856948853
2009-02-23,1.1399999856948853
2009-02-24,1.149999976158142
2009-02-25,1.159999966621399
2009-02-26,1.149999976158142
2009-02-27,1.090000033378601
2009-03-02,1.059999942779541
2009-03-03,1.0700000524520874
2009-03-04,1.0099999904632568
2009-03-05,0.9200000166893005
2009-03-06,0.9200000166893005
2009-03-09,0.8700000047683716
2009-03-10,0.8600000143051147
2009-03-11,0.8799999952316284
2009-03-12,0.9399999976158142
2009-03-13,0.9300000071525574
2009-03-16,0.9100000262260437
2009-03-17,0.9100000262260437
2009-03-18,0.9800000190734863
2009-03-19,1.0099999904632568
2009-03-20,1.1299999952316284
2009-03-23,1.149999976158142
2009-03-24,1.190000057220459
2009-03-25,1.2999999523162842
2009-03-26,1.3899999856948853
2009-03-27,1.6799999475479126
2009-03-30,1.5199999809265137
2009-03-31,1.600000023841858
2009-04-01,1.4199999570846558
2009-04-02,1.6299999952316284
2009-04-03,1.9199999570846558
2009-04-06,1.690000057220459
2009-04-07,1.7100000381469727
2009-04-08,1.9299999475479126
2009-04-09,2.130000114440918
2009-04-13,2.430000066757202
2009-04-14,2.240000009536743
2009-04-15,2.4100000858306885
2009-04-16,2.450000047683716
2009-04-17,2.130000114440918
2009-04-20,1.8799999952316284
2009-04-21,1.9800000190734863
2009-04-22,1.9800000190734863
2009-04-23,2.0399999618530273
2009-04-24,1.9700000286102295
2009-04-27,1.8700000047683716
2009-04-28,1.899999976158142
2009-04-29,1.8799999952316284
2009-04-30,2.049999952316284
2009-05-01,2.0199999809265137
2009-05-04,1.9800000190734863
2009-05-05,1.9600000381469727
2009-05-06,2.009999990463257
2009-05-07,2.0
2009-05-08,2.0899999141693115
2009-05-11,1.9700000286102295
2009-05-12,1.940000057220459
2009-05-13,1.8700000047683716
2009-05-14,1.850000023841858
2009-05-15,1.8200000524520874
2009-05-18,1.940000057220459
2009-05-19,1.899999976158142
2009-05-20,1.9299999475479126
2009-05-21,1.8899999856948853
2009-05-22,1.8700000047683716
2009-05-26,1.8700000047683716
2009-05-27,1.8300000429153442
2009-05-28,1.8200000524520874
2009-05-29,1.8600000143051147
2009-06-01,1.899999976158142
2009-06-02,1.9299999475479126
2009-06-03,1.8799999952316284
2009-06-04,1.8700000047683716
2009-06-05,1.8700000047683716
2009-06-08,1.840000033378601
2009-06-09,1.8799999952316284
2009-06-10,1.8899999856948853
2009-06-11,2.130000114440918
2009-06-12,2.009999990463257
2009-06-15,1.8600000143051147
2009-06-16,1.7599999904632568
2009-06-17,1.7000000476837158
2009-06-18,1.559999942779541
2009-06-19,1.6100000143051147
2009-06-22,1.5700000524520874
2009-06-23,1.5800000429153442
2009-06-24,1.6200000047683716
2009-06-25,1.6299999952316284
2009-06-26,1.7000000476837158
2009-06-29,1.840000033378601
2009-06-30,1.7999999523162842
2009-07-01,1.7300000190734863
2009-07-02,1.8300000429153442
2009-07-06,1.7999999523162842
2009-07-07,1.7000000476837158
2009-07-08,1.6299999952316284
2009-07-09,1.6699999570846558
2009-07-10,1.6699999570846558
2009-07-13,1.7999999523162842
2009-07-14,1.7400000095367432
2009-07-15,1.809999942779541
2009-07-16,1.9199999570846558
2009-07-17,1.8700000047683716
2009-07-20,2.0
2009-07-21,1.9600000381469727
2009-07-22,1.940000057220459
2009-07-23,1.909999966621399
2009-07-24,1.9199999570846558
2009-07-27,1.9600000381469727
2009-07-28,1.8899999856948853
2009-07-29,1.840000033378601
2009-07-30,1.840000033378601
2009-07-31,1.8600000143051147
2009-08-03,1.8899999856948853
2009-08-04,1.899999976158142
2009-08-05,1.8300000429153442
2009-08-06,1.8300000429153442
2009-08-07,1.850000023841858
2009-08-10,1.7999999523162842
2009-08-11,1.7599999904632568
2009-08-12,1.7599999904632568
2009-08-13,1.7799999713897705
2009-08-14,1.7799999713897705
2009-08-17,1.7699999809265137
2009-08-18,1.7400000095367432
2009-08-19,1.7599999904632568
2009-08-20,1.809999942779541
2009-08-21,1.7999999523162842
2009-08-24,1.7999999523162842
2009-08-25,1.7599999904632568
2009-08-26,1.7300000190734863
2009-08-27,1.7300000190734863
2009-08-28,1.7899999618530273
2009-08-31,1.7200000286102295
2009-09-01,1.7799999713897705
2009-09-02,1.7699999809265137
2009-09-03,1.7400000095367432
2009-09-04,1.7200000286102295
2009-09-08,1.75
2009-09-09,1.7699999809265137
2009-09-10,1.7999999523162842
2009-09-11,1.7999999523162842
2009-09-14,1.8799999952316284
2009-09-15,1.909999966621399
2009-09-16,1.9700000286102295
2009-09-17,2.059999942779541
2009-09-18,2.0899999141693115
2009-09-21,2.119999885559082
2009-09-22,2.059999942779541
2009-09-23,1.9700000286102295
2009-09-24,1.7999999523162842
2009-09-25,2.819999933242798
2009-09-28,2.509999990463257
2009-09-29,3.069999933242798
2009-09-30,2.630000114440918
2009-10-01,2.5799999237060547
2009-10-02,2.569999933242798
2009-10-05,2.430000066757202
2009-10-06,2.490000009536743
2009-10-07,2.490000009536743
2009-10-08,2.5199999809265137
2009-10-09,2.609999895095825
2009-10-12,2.7200000286102295
2009-10-13,2.8499999046325684
2009-10-14,3.049999952316284
2009-10-15,3.25
2009-10-16,3.0799999237060547
2009-10-19,2.950000047683716
2009-10-20,2.8299999237060547
2009-10-21,2.8299999237060547
2009-10-22,2.809999942779541
2009-10-23,2.690000057220459
2009-10-26,2.5299999713897705
2009-10-27,2.5
2009-10-28,2.25
2009-10-29,2.4000000953674316
2009-10-30,2.180000066757202
2009-11-02,2.0899999141693115
2009-11-03,2.069999933242798
2009-11-04,2.200000047683716
2009-11-05,2.200000047683716
2009-11-06,2.180000066757202
2009-11-09,2.299999952316284
2009-11-10,2.25
2009-11-11,2.390000104904175
2009-11-12,2.2799999713897705
2009-11-13,2.309999942779541
2009-11-16,2.3299999237060547
2009-11-17,2.3499999046325684
2009-11-18,2.3299999237060547
2009-11-19,2.3399999141693115
2009-11-20,2.3299999237060547
2009-11-23,2.3299999237060547
2009-11-24,2.319999933242798
2009-11-25,2.2899999618530273
2009-11-27,2.2300000190734863
2009-11-30,2.2699999809265137
2009-12-01,2.450000047683716
2009-12-02,2.369999885559082
2009-12-03,2.369999885559082
2009-12-04,2.309999942779541
2009-12-07,2.309999942779541
2009-12-08,2.309999942779541
2009-12-09,2.2300000190734863
2009-12-10,2.200000047683716
2009-12-11,2.119999885559082
2009-12-14,2.049999952316284
2009-12-15,1.9600000381469727
2009-12-16,1.899999976158142
2009-12-17,1.850000023841858
2009-12-18,1.7000000476837158
2009-12-21,1.8799999952316284
2009-12-22,1.809999942779541
2009-12-23,2.109999895095825
2009-12-24,2.049999952316284
2009-12-28,1.809999942779541
2009-12-29,1.840000033378601
2009-12-30,1.9199999570846558
2009-12-31,1.8899999856948853
2010-01-04,1.940000057220459
2010-01-05,1.9199999570846558
2010-01-06,1.940000057220459
2010-01-07,1.9800000190734863
2010-01-08,2.319999933242798
2010-01-11,2.200000047683716
2010-01-12,2.2699999809265137
2010-01-13,2.2899999618530273
2010-01-14,2.3399999141693115
2010-01-15,2.319999933242798
2010-01-19,2.5299999713897705
2010-01-20,2.509999990463257
2010-01-21,2.3299999237060547
2010-01-22,2.369999885559082
2010-01-25,2.259999990463257
2010-01-26,2.299999952316284
2010-01-27,2.259999990463257
2010-01-28,2.240000009536743
2010-01-29,2.240000009536743
2010-02-01,2.25
2010-02-02,2.2300000190734863
2010-02-03,2.2100000381469727
2010-02-04,2.1700000762939453
2010-02-05,2.069999933242798
2010-02-08,2.130000114440918
2010-02-09,2.1600000858306885
2010-02-10,2.1500000953674316
2010-02-11,2.190000057220459
2010-02-12,2.200000047683716
2010-02-16,2.2699999809265137
2010-02-17,2.4000000953674316
2010-02-18,2.299999952316284
2010-02-19,2.25
2010-02-22,2.3499999046325684
2010-02-23,2.2699999809265137
2010-02-24,2.2200000286102295
2010-02-25,2.2300000190734863
2010-02-26,2.240000009536743
2010-03-01,2.240000009536743
2010-03-02,2.2899999618530273
2010-03-03,2.2799999713897705
2010-03-04,2.3299999237060547
2010-03-05,2.2899999618530273
2010-03-08,2.4000000953674316
2010-03-09,2.359999895095825
2010-03-10,2.3299999237060547
2010-03-11,2.380000114440918
2010-03-12,2.5
2010-03-15,2.5399999618530273
2010-03-16,2.5199999809265137
2010-03-17,2.5299999713897705
2010-03-18,2.450000047683716
2010-03-19,2.4100000858306885
2010-03-22,2.5399999618530273
2010-03-23,2.759999990463257
2010-03-24,2.9100000858306885
2010-03-25,3.1500000953674316
2010-03-26,3.009999990463257
2010-03-29,2.9000000953674316
2010-03-30,2.700000047683716
2010-03-31,2.6700000762939453
2010-04-01,2.740000009536743
2010-04-05,2.690000057220459
2010-04-06,2.630000114440918
2010-04-07,2.569999933242798
2010-04-08,2.619999885559082
2010-04-09,2.6500000953674316
2010-04-12,2.609999895095825
2010-04-13,2.569999933242798
2010-04-14,2.549999952316284
2010-04-15,2.4700000286102295
2010-04-16,2.369999885559082
2010-04-19,2.390000104904175
2010-04-20,2.390000104904175
2010-04-21,2.319999933242798
2010-04-22,2.4100000858306885
2010-04-23,2.509999990463257
2010-04-26,2.5899999141693115
2010-04-27,2.5
2010-04-28,2.4800000190734863
2010-04-29,2.450000047683716
2010-04-30,2.3499999046325684
2010-05-03,2.4000000953674316
2010-05-04,2.309999942779541
2010-05-05,2.259999990463257
2010-05-06,2.1600000858306885
2010-05-07,2.109999895095825
2010-05-10,2.309999942779541
2010-05-11,2.259999990463257
2010-05-12,2.2799999713897705
2010-05-13,2.259999990463257
2010-05-14,2.2200000286102295
2010-05-17,2.1600000858306885
2010-05-18,2.1700000762939453
2010-05-19,2.059999942779541
2010-05-20,1.9700000286102295
2010-05-21,2.0299999713897705
2010-05-24,1.9700000286102295
2010-05-25,1.9600000381469727
2010-05-26,2.0
2010-05-27,2.0299999713897705
2010-05-28,1.940000057220459
2010-06-01,1.899999976158142
2010-06-02,1.9299999475479126
2010-06-03,1.9500000476837158
2010-06-04,1.8700000047683716
2010-06-07,1.7799999713897705
2010-06-08,1.7400000095367432
2010-06-09,1.7300000190734863
2010-06-10,1.7699999809265137
2010-06-11,1.7599999904632568
2010-06-14,1.7799999713897705
2010-06-15,1.840000033378601
2010-06-16,1.7699999809265137
2010-06-17,1.7999999523162842
2010-06-18,1.809999942779541
2010-06-21,1.7999999523162842
2010-06-22,1.7699999809265137
2010-06-23,1.7400000095367432
2010-06-24,1.7200000286102295
2010-06-25,1.659999966621399
2010-06-28,1.6100000143051147
2010-06-29,1.559999942779541
2010-06-30,1.5700000524520874
2010-07-01,1.600000023841858
2010-07-02,1.6100000143051147
2010-07-06,1.6399999856948853
2010-07-07,1.6100000143051147
2010-07-08,1.6699999570846558
2010-07-09,1.7000000476837158
2010-07-12,1.7000000476837158
2010-07-13,1.75
2010-07-14,1.7799999713897705
2010-07-15,1.7699999809265137
2010-07-16,1.7699999809265137
2010-07-19,1.840000033378601
2010-07-20,1.8200000524520874
2010-07-21,1.8200000524520874
2010-07-22,1.7899999618530273
2010-07-23,1.850000023841858
2010-07-26,1.8300000429153442
2010-07-27,1.8200000524520874
2010-07-28,1.809999942779541
2010-07-29,1.659999966621399
2010-07-30,1.690000057220459
2010-08-02,1.7400000095367432
2010-08-03,1.7300000190734863
2010-08-04,1.7000000476837158
2010-08-05,1.7200000286102295
2010-08-06,1.690000057220459
2010-08-09,1.75
2010-08-10,1.7100000381469727
2010-08-11,1.7200000286102295
2010-08-12,1.7100000381469727
2010-08-13,1.7000000476837158
2010-08-16,1.7300000190734863
2010-08-17,1.7300000190734863
2010-08-18,2.0
2010-08-19,1.9900000095367432
2010-08-20,1.7899999618530273
2010-08-23,1.75
2010-08-24,1.809999942779541
2010-08-25,1.7699999809265137
2010-08-26,1.75
2010-08-27,1.7999999523162842
2010-08-30,1.850000023841858
2010-08-31,1.7799999713897705
2010-09-01,1.7899999618530273
2010-09-02,1.8300000429153442
2010-09-03,1.8300000429153442
2010-09-07,1.7999999523162842
2010-09-08,1.7799999713897705
2010-09-09,1.809999942779541
2010-09-10,1.7599999904632568
2010-09-13,1.7599999904632568
2010-09-14,1.7200000286102295
2010-09-15,1.75
2010-09-16,1.7200000286102295
2010-09-17,1.690000057220459
2010-09-20,1.7200000286102295
2010-09-21,1.7100000381469727
2010-09-22,1.7200000286102295
2010-09-23,1.7200000286102295
2010-09-24,1.7100000381469727
2010-09-27,1.75
2010-09-28,1.7300000190734863
2010-09-29,1.690000057220459
2010-09-30,1.6699999570846558
2010-10-01,1.690000057220459
2010-10-04,1.690000057220459
2010-10-05,1.7100000381469727
2010-10-06,1.7100000381469727
2010-10-07,1.7100000381469727
2010-10-08,1.7100000381469727
2010-10-11,1.7100000381469727
2010-10-12,1.7400000095367432
2010-10-13,1.7400000095367432
2010-10-14,1.7400000095367432
2010-10-15,1.7100000381469727
2010-10-18,1.7000000476837158
2010-10-19,1.6799999475479126
2010-10-20,1.7000000476837158
2010-10-21,1.6799999475479126
2010-10-22,1.7100000381469727
2010-10-25,1.7200000286102295
2010-10-26,1.75
2010-10-27,1.7599999904632568
2010-10-28,1.7799999713897705
2010-10-29,1.7899999618530273
2010-11-01,1.75
2010-11-02,1.75
2010-11-03,1.75
2010-11-04,1.7400000095367432
2010-11-05,1.7599999904632568
2010-11-08,1.7799999713897705
2010-11-09,1.7200000286102295
2010-11-10,1.7200000286102295
2010-11-11,1.600000023841858
2010-11-12,1.5700000524520874
2010-11-15,1.600000023841858
2010-11-16,1.559999942779541
2010-11-17,1.5499999523162842
2010-11-18,1.5199999809265137
2010-11-19,1.5299999713897705
2010-11-22,1.4900000095367432
2010-11-23,1.409999966621399
2010-11-24,1.5199999809265137
2010-11-26,1.4700000286102295
2010-11-29,1.4700000286102295
2010-11-30,1.3200000524520874
2010-12-01,1.3799999952316284
2010-12-02,1.3600000143051147
2010-12-03,1.3700000047683716
2010-12-06,1.409999966621399
2010-12-07,1.440000057220459
2010-12-08,1.409999966621399
2010-12-09,1.409999966621399
2010-12-10,1.4800000190734863
2010-12-13,1.4299999475479126
2010-12-14,1.409999966621399
2010-12-15,1.4199999570846558
2010-12-16,1.3799999952316284
2010-12-17,1.3899999856948853
2010-12-20,1.4700000286102295
2010-12-21,1.5
2010-12-22,1.5399999618530273
2010-12-23,1.5800000429153442
2010-12-27,1.5
2010-12-28,1.5
2010-12-29,1.590000033378601
2010-12-30,1.5499999523162842
2010-12-31,1.5
2011-01-03,1.5399999618530273
2011-01-04,1.5800000429153442
2011-01-05,1.6699999570846558
2011-01-06,1.649999976158142
2011-01-07,1.6200000047683716
2011-01-10,1.6299999952316284
2011-01-11,1.6299999952316284
2011-01-12,1.6399999856948853
2011-01-13,1.6299999952316284
2011-01-14,1.6299999952316284
2011-01-18,1.6799999475479126
2011-01-19,1.6399999856948853
2011-01-20,1.6200000047683716
2011-01-21,1.5800000429153442
2011-01-24,1.600000023841858
2011-01-25,1.6299999952316284
2011-01-26,1.649999976158142
2011-01-27,1.649999976158142
2011-01-28,1.6399999856948853
2011-01-31,1.659999966621399
2011-02-01,1.6799999475479126
2011-02-02,2.140000104904175
2011-02-03,2.049999952316284
2011-02-04,2.0399999618530273
2011-02-07,2.130000114440918
2011-02-08,2.0999999046325684
2011-02-09,2.0299999713897705
2011-02-10,2.0799999237060547
2011-02-11,2.130000114440918
2011-02-14,2.1500000953674316
2011-02-15,2.0399999618530273
2011-02-16,2.0999999046325684
2011-02-17,2.119999885559082
2011-02-18,2.119999885559082
2011-02-22,2.009999990463257
2011-02-23,1.9800000190734863
2011-02-24,1.9800000190734863
2011-02-25,2.0399999618530273
2011-02-28,2.1600000858306885
2011-03-01,2.2699999809265137
2011-03-02,2.2300000190734863
2011-03-03,2.2200000286102295
2011-03-04,2.180000066757202
2011-03-07,2.0799999237060547
2011-03-08,2.180000066757202
2011-03-09,2.130000114440918
2011-03-10,2.049999952316284
2011-03-11,2.009999990463257
2011-03-14,2.0399999618530273
2011-03-15,1.9700000286102295
2011-03-16,2.0
2011-03-17,2.059999942779541
2011-03-18,2.1500000953674316
2011-03-21,2.240000009536743
2011-03-22,2.190000057220459
2011-03-23,2.200000047683716
2011-03-24,2.180000066757202
2011-03-25,2.2899999618530273
2011-03-28,2.240000009536743
2011-03-29,2.4200000762939453
2011-03-30,2.3499999046325684
2011-03-31,2.3299999237060547
2011-04-01,2.380000114440918
2011-04-04,2.4200000762939453
2011-04-05,2.369999885559082
2011-04-06,2.3499999046325684
2011-04-07,2.2799999713897705
2011-04-08,2.240000009536743
2011-04-11,2.240000009536743
2011-04-12,2.140000104904175
2011-04-13,2.0999999046325684
2011-04-14,2.130000114440918
2011-04-15,2.0999999046325684
2011-04-18,2.049999952316284
2011-04-19,2.0899999141693115
2011-04-20,2.0899999141693115
2011-04-21,2.0999999046325684
2011-04-25,2.069999933242798
2011-04-26,2.059999942779541
2011-04-27,2.069999933242798
2011-04-28,2.0799999237060547
2011-04-29,2.059999942779541
2011-05-02,2.0899999141693115
2011-05-03,1.940000057220459
2011-05-04,1.8799999952316284
2011-05-05,1.7699999809265137
2011-05-06,1.8300000429153442
2011-05-09,1.8300000429153442
2011-05-10,1.8200000524520874
2011-05-11,1.7699999809265137
2011-05-12,1.690000057220459
2011-05-13,1.7000000476837158
2011-05-16,1.7200000286102295
2011-05-17,1.6799999475479126
2011-05-18,1.649999976158142
2011-05-19,1.659999966621399
2011-05-20,1.600000023841858
2011-05-23,1.6299999952316284
2011-05-24,1.600000023841858
2011-05-25,1.649999976158142
2011-05-26,1.6399999856948853
2011-05-27,1.7100000381469727
2011-05-31,1.75
2011-06-01,1.7100000381469727
2011-06-02,1.7300000190734863
2011-06-03,1.7400000095367432
2011-06-06,1.7400000095367432
2011-06-07,1.7699999809265137
2011-06-08,1.6799999475479126
2011-06-09,1.6799999475479126
2011-06-10,1.6200000047683716
2011-06-13,1.590000033378601
2011-06-14,1.5800000429153442
2011-06-15,1.5700000524520874
2011-06-16,1.5399999618530273
2011-06-17,1.5199999809265137
2011-06-20,1.5299999713897705
2011-06-21,1.5700000524520874
2011-06-22,1.559999942779541
2011-06-23,1.559999942779541
2011-06-24,1.5700000524520874
2011-06-27,1.5499999523162842
2011-06-28,1.5800000429153442
2011-06-29,1.590000033378601
2011-06-30,1.590000033378601
2011-07-01,1.600000023841858
2011-07-05,1.590000033378601
2011-07-06,1.590000033378601
2011-07-07,1.600000023841858
2011-07-08,1.600000023841858
2011-07-11,1.5299999713897705
2011-07-12,1.5299999713897705
2011-07-13,1.5399999618530273
2011-07-14,1.5
2011-07-15,1.5
2011-07-18,1.4700000286102295
2011-07-19,1.590000033378601
2011-07-20,1.6200000047683716
2011-07-21,1.590000033378601
2011-07-22,1.600000023841858
2011-07-25,1.5499999523162842
2011-07-26,1.5499999523162842
2011-07-27,1.5099999904632568
2011-07-28,1.5399999618530273
2011-07-29,1.5399999618530273
