,EXPO
2011-08-16,9.697500228881836
2011-08-17,9.6274995803833
2011-08-18,9.270000457763672
2011-08-19,9.279999732971191
2011-08-22,9.399999618530273
2011-08-23,9.850000381469727
2011-08-24,9.882499694824219
2011-08-25,9.617500305175781
2011-08-26,9.787500381469727
2011-08-29,10.170000076293945
2011-08-30,10.354999542236328
2011-08-31,10.5649995803833
2011-09-01,10.444999694824219
2011-09-02,10.145000457763672
2011-09-06,10.3100004196167
2011-09-07,10.46500015258789
2011-09-08,10.369999885559082
2011-09-09,10.022500038146973
2011-09-12,10.085000038146973
2011-09-13,10.1899995803833
2011-09-14,10.479999542236328
2011-09-15,10.557499885559082
2011-09-16,10.585000038146973
2011-09-19,10.444999694824219
2011-09-20,10.342499732971191
2011-09-21,9.932499885559082
2011-09-22,10.012499809265137
2011-09-23,10.119999885559082
2011-09-26,10.345000267028809
2011-09-27,10.617500305175781
2011-09-28,10.2475004196167
2011-09-29,10.529999732971191
2011-09-30,10.332500457763672
2011-10-03,9.7524995803833
2011-10-04,10.492500305175781
2011-10-05,10.645000457763672
2011-10-06,10.712499618530273
2011-10-07,10.425000190734863
2011-10-10,10.912500381469727
2011-10-11,11.125
2011-10-12,11.265000343322754
2011-10-13,11.257499694824219
2011-10-14,11.25
2011-10-17,10.917499542236328
2011-10-18,11.21500015258789
2011-10-19,10.817500114440918
2011-10-20,11.40999984741211
2011-10-21,11.574999809265137
2011-10-24,11.592499732971191
2011-10-25,11.272500038146973
2011-10-26,11.649999618530273
2011-10-27,12.667499542236328
2011-10-28,12.234999656677246
2011-10-31,12.045000076293945
2011-11-01,11.607500076293945
2011-11-02,12.087499618530273
2011-11-03,12.369999885559082
2011-11-04,12.045000076293945
2011-11-07,12.074999809265137
2011-11-08,12.267499923706055
2011-11-09,11.5625
2011-11-10,11.567500114440918
2011-11-11,12.017499923706055
2011-11-14,11.952500343322754
2011-11-15,12.267499923706055
2011-11-16,11.7524995803833
2011-11-17,11.760000228881836
2011-11-18,11.880000114440918
2011-11-21,11.510000228881836
2011-11-22,11.207500457763672
2011-11-23,11.039999961853027
2011-11-25,10.84749984741211
2011-11-28,11.180000305175781
2011-11-29,11.045000076293945
2011-11-30,11.845000267028809
2011-12-01,11.712499618530273
2011-12-02,11.875
2011-12-05,11.952500343322754
2011-12-06,11.960000038146973
2011-12-07,12.039999961853027
2011-12-08,11.457500457763672
2011-12-09,11.77750015258789
2011-12-12,11.452500343322754
2011-12-13,11.117500305175781
2011-12-14,11.015000343322754
2011-12-15,11.317500114440918
2011-12-16,11.537500381469727
2011-12-19,11.274999618530273
2011-12-20,11.960000038146973
2011-12-21,11.9375
2011-12-22,11.917499542236328
2011-12-23,11.84749984741211
2011-12-27,11.8725004196167
2011-12-28,11.6225004196167
2011-12-29,11.755000114440918
2011-12-30,11.492500305175781
2012-01-03,11.654999732971191
2012-01-04,11.635000228881836
2012-01-05,11.642499923706055
2012-01-06,11.822500228881836
2012-01-09,11.657500267028809
2012-01-10,12.117500305175781
2012-01-11,12.045000076293945
2012-01-12,12.010000228881836
2012-01-13,11.822500228881836
2012-01-17,11.84000015258789
2012-01-18,11.75
2012-01-19,11.737500190734863
2012-01-20,11.77750015258789
2012-01-23,11.717499732971191
2012-01-24,11.967499732971191
2012-01-25,12.005000114440918
2012-01-26,12.192500114440918
2012-01-27,12.350000381469727
2012-01-30,12.242500305175781
2012-01-31,12.212499618530273
2012-02-01,12.630000114440918
2012-02-02,12.592499732971191
2012-02-03,13.244999885559082
2012-02-06,12.942500114440918
2012-02-07,12.595000267028809
2012-02-08,12.2524995803833
2012-02-09,12.067500114440918
2012-02-10,11.8725004196167
2012-02-13,12.042499542236328
2012-02-14,12.167499542236328
2012-02-15,11.9375
2012-02-16,12.162500381469727
2012-02-17,12.09749984741211
2012-02-21,11.867500305175781
2012-02-22,11.75
2012-02-23,11.8725004196167
2012-02-24,11.742500305175781
2012-02-27,11.824999809265137
2012-02-28,12.180000305175781
2012-02-29,12.055000305175781
2012-03-01,11.897500038146973
2012-03-02,11.462499618530273
2012-03-05,11.727499961853027
2012-03-06,11.489999771118164
2012-03-07,11.5
2012-03-08,11.662500381469727
2012-03-09,12.0024995803833
2012-03-12,12.029999732971191
2012-03-13,12.22249984741211
2012-03-14,11.96500015258789
2012-03-15,12.085000038146973
2012-03-16,12.010000228881836
2012-03-19,12.265000343322754
2012-03-20,12.02750015258789
2012-03-21,12.052499771118164
2012-03-22,11.96500015258789
2012-03-23,12.21500015258789
2012-03-26,12.5
2012-03-27,12.302499771118164
2012-03-28,12.295000076293945
2012-03-29,12.262499809265137
2012-03-30,12.130000114440918
2012-04-02,12.392499923706055
2012-04-03,12.170000076293945
2012-04-04,12.057499885559082
2012-04-05,11.987500190734863
2012-04-09,11.742500305175781
2012-04-10,11.662500381469727
2012-04-11,11.954999923706055
2012-04-12,11.982500076293945
2012-04-13,11.8149995803833
2012-04-16,11.987500190734863
2012-04-17,12.170000076293945
2012-04-18,12.015000343322754
2012-04-19,11.822500228881836
2012-04-20,11.817500114440918
2012-04-23,11.574999809265137
2012-04-24,11.702500343322754
2012-04-25,11.835000038146973
2012-04-26,11.800000190734863
2012-04-27,12.167499542236328
2012-04-30,11.949999809265137
2012-05-01,12.039999961853027
2012-05-02,12.092499732971191
2012-05-03,11.925000190734863
2012-05-04,11.670000076293945
2012-05-07,11.725000381469727
2012-05-08,11.802499771118164
2012-05-09,11.640000343322754
2012-05-10,11.717499732971191
2012-05-11,11.789999961853027
2012-05-14,11.645000457763672
2012-05-15,11.854999542236328
2012-05-16,11.697500228881836
2012-05-17,11.729999542236328
2012-05-18,11.782500267028809
2012-05-21,11.717499732971191
2012-05-22,11.582500457763672
2012-05-23,11.609999656677246
2012-05-24,11.7524995803833
2012-05-25,11.630000114440918
2012-05-29,11.867500305175781
2012-05-30,11.757499694824219
2012-05-31,11.805000305175781
2012-06-01,11.5649995803833
2012-06-04,11.680000305175781
2012-06-05,11.647500038146973
2012-06-06,12.0
2012-06-07,12.107500076293945
2012-06-08,12.337499618530273
2012-06-11,12.175000190734863
2012-06-12,12.482500076293945
2012-06-13,12.279999732971191
2012-06-14,12.47249984741211
2012-06-15,12.484999656677246
2012-06-18,12.452500343322754
2012-06-19,12.717499732971191
2012-06-20,12.602499961853027
2012-06-21,12.244999885559082
2012-06-22,12.5600004196167
2012-06-25,12.5649995803833
2012-06-26,12.59749984741211
2012-06-27,12.9375
2012-06-28,12.822500228881836
2012-06-29,13.207500457763672
2012-07-02,13.382499694824219
2012-07-03,13.5024995803833
2012-07-05,13.482500076293945
2012-07-06,13.28499984741211
2012-07-09,13.399999618530273
2012-07-10,13.255000114440918
2012-07-11,13.322500228881836
2012-07-12,13.487500190734863
2012-07-13,13.5
2012-07-16,13.244999885559082
2012-07-17,13.282500267028809
2012-07-18,13.329999923706055
2012-07-19,13.729999542236328
2012-07-20,13.712499618530273
2012-07-23,13.217499732971191
2012-07-24,13.0625
2012-07-25,13.077500343322754
2012-07-26,13.1850004196167
2012-07-27,13.289999961853027
2012-07-30,13.229999542236328
2012-07-31,12.922499656677246
2012-08-01,12.675000190734863
2012-08-02,12.97249984741211
2012-08-03,13.1850004196167
2012-08-06,13.032500267028809
2012-08-07,13.0
2012-08-08,13.117500305175781
2012-08-09,12.917499542236328
2012-08-10,12.869999885559082
2012-08-13,12.789999961853027
2012-08-14,12.6225004196167
2012-08-15,12.592499732971191
2012-08-16,13.005000114440918
2012-08-17,13.1850004196167
2012-08-20,12.970000267028809
2012-08-21,12.8125
2012-08-22,12.734999656677246
2012-08-23,12.6850004196167
2012-08-24,12.7475004196167
2012-08-27,13.032500267028809
2012-08-28,13.012499809265137
2012-08-29,13.015000343322754
2012-08-30,12.97249984741211
2012-08-31,13.015000343322754
2012-09-04,13.135000228881836
2012-09-05,13.257499694824219
2012-09-06,13.470000267028809
2012-09-07,13.5
2012-09-10,13.640000343322754
2012-09-11,13.717499732971191
2012-09-12,13.46500015258789
2012-09-13,13.515000343322754
2012-09-14,13.807499885559082
2012-09-17,13.90250015258789
2012-09-18,14.157500267028809
2012-09-19,14.100000381469727
2012-09-20,13.9350004196167
2012-09-21,13.907500267028809
2012-09-24,14.087499618530273
2012-09-25,13.967499732971191
2012-09-26,14.045000076293945
2012-09-27,14.234999656677246
2012-09-28,14.272500038146973
2012-10-01,14.274999618530273
2012-10-02,14.024999618530273
2012-10-03,13.899999618530273
2012-10-04,14.050000190734863
2012-10-05,14.1225004196167
2012-10-08,14.149999618530273
2012-10-09,13.727499961853027
2012-10-10,13.807499885559082
2012-10-11,13.952500343322754
2012-10-12,13.917499542236328
2012-10-15,14.067500114440918
2012-10-16,14.024999618530273
2012-10-17,14.399999618530273
2012-10-18,14.262499809265137
2012-10-19,14.112500190734863
2012-10-22,13.737500190734863
2012-10-23,13.637499809265137
2012-10-24,13.537500381469727
2012-10-25,13.59000015258789
2012-10-26,13.387499809265137
2012-10-31,13.744999885559082
2012-11-01,13.609999656677246
2012-11-02,13.505000114440918
2012-11-05,13.414999961853027
2012-11-06,13.520000457763672
2012-11-07,13.130000114440918
2012-11-08,13.145000457763672
2012-11-09,12.84000015258789
2012-11-12,12.920000076293945
2012-11-13,12.4399995803833
2012-11-14,12.300000190734863
2012-11-15,12.289999961853027
2012-11-16,12.602499961853027
2012-11-19,12.837499618530273
2012-11-20,12.914999961853027
2012-11-21,12.725000381469727
2012-11-23,12.857500076293945
2012-11-26,13.119999885559082
2012-11-27,13.117500305175781
2012-11-28,13.182499885559082
2012-11-29,13.322500228881836
2012-11-30,13.359999656677246
2012-12-03,13.227499961853027
2012-12-04,13.387499809265137
2012-12-05,13.112500190734863
2012-12-06,13.09000015258789
2012-12-07,13.057499885559082
2012-12-10,13.25
2012-12-11,13.255000114440918
2012-12-12,13.119999885559082
2012-12-13,13.242500305175781
2012-12-14,13.199999809265137
2012-12-17,13.307499885559082
2012-12-18,13.454999923706055
2012-12-19,13.3725004196167
2012-12-20,13.4350004196167
2012-12-21,13.3725004196167
2012-12-24,13.34000015258789
2012-12-26,13.164999961853027
2012-12-27,13.335000038146973
2012-12-28,13.425000190734863
2012-12-31,13.957500457763672
2013-01-02,14.227499961853027
2013-01-03,14.039999961853027
2013-01-04,14.1899995803833
2013-01-07,14.045000076293945
2013-01-08,14.020000457763672
2013-01-09,13.795000076293945
2013-01-10,13.694999694824219
2013-01-11,13.770000457763672
2013-01-14,13.692500114440918
2013-01-15,13.720000267028809
2013-01-16,13.649999618530273
2013-01-17,13.694999694824219
2013-01-18,13.609999656677246
2013-01-22,13.920000076293945
2013-01-23,13.765000343322754
2013-01-24,13.842499732971191
2013-01-25,13.65250015258789
2013-01-28,13.744999885559082
2013-01-29,13.805000305175781
2013-01-30,13.710000038146973
2013-01-31,12.22249984741211
2013-02-01,12.03499984741211
2013-02-04,11.947500228881836
2013-02-05,12.045000076293945
2013-02-06,12.3125
2013-02-07,12.199999809265137
2013-02-08,12.342499732971191
2013-02-11,12.420000076293945
2013-02-12,12.4375
2013-02-13,12.492500305175781
2013-02-14,12.489999771118164
2013-02-15,12.507499694824219
2013-02-19,12.942500114440918
2013-02-20,12.792499542236328
2013-02-21,12.970000267028809
2013-02-22,12.857500076293945
2013-02-25,12.574999809265137
2013-02-26,12.65999984741211
2013-02-27,12.647500038146973
2013-02-28,12.567500114440918
2013-03-01,12.6875
2013-03-04,12.8125
2013-03-05,12.84749984741211
2013-03-06,12.9399995803833
2013-03-07,12.987500190734863
2013-03-08,12.9975004196167
2013-03-11,13.007499694824219
2013-03-12,13.007499694824219
2013-03-13,13.095000267028809
2013-03-14,13.234999656677246
2013-03-15,13.4350004196167
2013-03-18,13.274999618530273
2013-03-19,13.149999618530273
2013-03-20,13.369999885559082
2013-03-21,13.484999656677246
2013-03-22,13.350000381469727
2013-03-25,13.467499732971191
2013-03-26,13.505000114440918
2013-03-27,13.5625
2013-03-28,13.484999656677246
2013-04-01,13.210000038146973
2013-04-02,13.207500457763672
2013-04-03,13.09749984741211
2013-04-04,13.145000457763672
2013-04-05,13.09749984741211
2013-04-08,13.204999923706055
2013-04-09,13.0
2013-04-10,13.257499694824219
2013-04-11,13.055000305175781
2013-04-12,13.265000343322754
2013-04-15,12.734999656677246
2013-04-16,12.892499923706055
2013-04-17,12.657500267028809
2013-04-18,12.987500190734863
2013-04-19,13.022500038146973
2013-04-22,13.09000015258789
2013-04-23,13.167499542236328
2013-04-24,13.145000457763672
2013-04-25,13.140000343322754
2013-04-26,13.1274995803833
2013-04-29,13.2475004196167
2013-04-30,13.175000190734863
2013-05-01,13.012499809265137
2013-05-02,13.15250015258789
2013-05-03,13.444999694824219
2013-05-06,13.287500381469727
2013-05-07,13.332500457763672
2013-05-08,13.295000076293945
2013-05-09,13.342499732971191
2013-05-10,13.412500381469727
2013-05-13,13.397500038146973
2013-05-14,13.592499732971191
2013-05-15,13.635000228881836
2013-05-16,13.632499694824219
2013-05-17,13.78499984741211
2013-05-20,13.744999885559082
2013-05-21,13.8125
2013-05-22,13.90999984741211
2013-05-23,14.022500038146973
2013-05-24,13.984999656677246
2013-05-28,14.442500114440918
2013-05-29,14.039999961853027
2013-05-30,13.984999656677246
2013-05-31,14.0
2013-06-03,14.369999885559082
2013-06-04,14.289999961853027
2013-06-05,14.1875
2013-06-06,14.202500343322754
2013-06-07,14.367500305175781
2013-06-10,14.512499809265137
2013-06-11,14.520000457763672
2013-06-12,14.3125
2013-06-13,14.65999984741211
2013-06-14,14.47249984741211
2013-06-17,14.342499732971191
2013-06-18,14.6225004196167
2013-06-19,14.444999694824219
2013-06-20,14.292499542236328
2013-06-21,14.770000457763672
2013-06-24,14.762499809265137
2013-06-25,14.727499961853027
2013-06-26,14.524999618530273
2013-06-27,14.7475004196167
2013-06-28,14.77750015258789
2013-07-01,14.96500015258789
2013-07-02,15.005000114440918
2013-07-03,15.175000190734863
2013-07-05,15.542499542236328
2013-07-08,16.012500762939453
2013-07-09,16.522499084472656
2013-07-10,16.5
2013-07-11,16.65999984741211
2013-07-12,16.642499923706055
2013-07-15,16.674999237060547
2013-07-16,16.462499618530273
2013-07-17,16.270000457763672
2013-07-18,16.325000762939453
2013-07-19,16.282499313354492
2013-07-22,16.225000381469727
2013-07-23,16.049999237060547
2013-07-24,15.96500015258789
2013-07-25,17.024999618530273
2013-07-26,16.72249984741211
2013-07-29,16.647499084472656
2013-07-30,16.677499771118164
2013-07-31,16.530000686645508
2013-08-01,16.725000381469727
2013-08-02,16.625
2013-08-05,16.582500457763672
2013-08-06,16.582500457763672
2013-08-07,16.600000381469727
2013-08-08,16.697500228881836
2013-08-09,16.802499771118164
2013-08-12,16.850000381469727
2013-08-13,16.857500076293945
2013-08-14,16.895000457763672
2013-08-15,16.702499389648438
2013-08-16,16.739999771118164
2013-08-19,16.582500457763672
2013-08-20,16.827499389648438
2013-08-21,16.4950008392334
2013-08-22,16.542499542236328
2013-08-23,16.65999984741211
2013-08-26,16.607500076293945
2013-08-27,16.212499618530273
2013-08-28,16.3700008392334
2013-08-29,16.6299991607666
2013-08-30,16.282499313354492
2013-09-03,16.424999237060547
2013-09-04,16.399999618530273
2013-09-05,16.297500610351562
2013-09-06,16.487499237060547
2013-09-09,16.864999771118164
2013-09-10,17.05500030517578
2013-09-11,17.217500686645508
2013-09-12,17.145000457763672
2013-09-13,17.4424991607666
2013-09-16,17.045000076293945
2013-09-17,17.00749969482422
2013-09-18,17.174999237060547
2013-09-19,17.264999389648438
2013-09-20,17.40250015258789
2013-09-23,17.862499237060547
2013-09-24,17.795000076293945
2013-09-25,17.735000610351562
2013-09-26,17.8700008392334
2013-09-27,17.860000610351562
2013-09-30,17.959999084472656
2013-10-01,17.885000228881836
2013-10-02,17.610000610351562
2013-10-03,17.262500762939453
2013-10-04,17.462499618530273
2013-10-07,17.19499969482422
2013-10-08,17.082500457763672
2013-10-09,17.219999313354492
2013-10-10,17.8125
2013-10-11,18.282499313354492
2013-10-14,18.302499771118164
2013-10-15,18.042499542236328
2013-10-16,18.112499237060547
2013-10-17,18.75
2013-10-18,19.084999084472656
2013-10-21,19.4375
2013-10-22,19.729999542236328
2013-10-23,19.80500030517578
2013-10-24,20.05500030517578
2013-10-25,19.899999618530273
2013-10-28,19.78499984741211
2013-10-29,19.614999771118164
2013-10-30,19.1200008392334
2013-10-31,18.90250015258789
2013-11-01,18.677499771118164
2013-11-04,18.709999084472656
2013-11-05,18.672500610351562
2013-11-06,18.667499542236328
2013-11-07,18.325000762939453
2013-11-08,18.68000030517578
2013-11-11,18.59749984741211
2013-11-12,18.5674991607666
2013-11-13,18.59749984741211
2013-11-14,18.522499084472656
2013-11-15,18.825000762939453
2013-11-18,18.747499465942383
2013-11-19,18.614999771118164
2013-11-20,18.65250015258789
2013-11-21,19.022499084472656
2013-11-22,19.19499969482422
2013-11-25,19.235000610351562
2013-11-26,19.3174991607666
2013-11-27,19.65999984741211
2013-11-29,19.342500686645508
2013-12-02,19.162500381469727
2013-12-03,19.22249984741211
2013-12-04,19.267499923706055
2013-12-05,19.385000228881836
2013-12-06,19.697500228881836
2013-12-09,19.295000076293945
2013-12-10,19.354999542236328
2013-12-11,18.877500534057617
2013-12-12,18.907499313354492
2013-12-13,18.877500534057617
2013-12-16,18.8700008392334
2013-12-17,18.747499465942383
2013-12-18,19.155000686645508
2013-12-19,18.969999313354492
2013-12-20,19.782499313354492
2013-12-23,19.897499084472656
2013-12-24,19.854999542236328
2013-12-26,19.729999542236328
2013-12-27,19.600000381469727
2013-12-30,19.497499465942383
2013-12-31,19.3174991607666
2014-01-02,19.107500076293945
2014-01-03,19.344999313354492
2014-01-06,19.200000762939453
2014-01-07,19.107500076293945
2014-01-08,18.857500076293945
2014-01-09,18.885000228881836
2014-01-10,18.924999237060547
2014-01-13,18.72249984741211
2014-01-14,18.977500915527344
2014-01-15,19.0575008392334
2014-01-16,19.122499465942383
2014-01-17,18.772499084472656
2014-01-21,19.03499984741211
2014-01-22,19.017499923706055
2014-01-23,19.309999465942383
2014-01-24,18.737499237060547
2014-01-27,18.30500030517578
2014-01-28,18.375
2014-01-29,18.100000381469727
2014-01-30,18.684999465942383
2014-01-31,18.05500030517578
2014-02-03,17.59749984741211
2014-02-04,17.469999313354492
2014-02-05,17.079999923706055
2014-02-06,17.475000381469727
2014-02-07,17.700000762939453
2014-02-10,17.75749969482422
2014-02-11,17.690000534057617
2014-02-12,17.657499313354492
2014-02-13,17.9325008392334
2014-02-14,17.815000534057617
2014-02-18,18.184999465942383
2014-02-19,17.84000015258789
