,AIKI
2004-12-17,44021.33203125
2004-12-20,45038.328125
2004-12-21,44311.90234375
2004-12-22,43730.765625
2004-12-23,45038.328125
2004-12-27,42859.0546875
2004-12-28,44311.90234375
2004-12-29,44311.90234375
2004-12-30,45764.75390625
2004-12-31,47217.6015625
2005-01-03,49396.875
2005-01-04,50123.30078125
2005-01-05,46927.03125
2005-01-06,47217.6015625
2005-01-07,48525.16796875
2005-01-10,48234.59765625
2005-01-11,48379.8828125
2005-01-12,48961.0234375
2005-01-13,48379.8828125
2005-01-14,55208.2734375
2005-01-18,55498.84375
2005-01-19,52738.4296875
2005-01-20,51576.1484375
2005-01-21,49396.875
2005-01-24,52593.14453125
2005-01-25,52302.57421875
2005-01-26,50704.44140625
2005-01-27,49978.015625
2005-01-28,50123.30078125
2005-01-31,53755.42578125
2005-02-01,51430.8671875
2005-02-02,49978.015625
2005-02-03,50704.44140625
2005-02-04,50268.5859375
2005-02-07,52302.57421875
2005-02-08,49832.73046875
2005-02-09,48234.59765625
2005-02-10,48961.0234375
2005-02-11,48089.3125
2005-02-14,50123.30078125
2005-02-15,47362.88671875
2005-02-16,47944.02734375
2005-02-17,49542.16015625
2005-02-18,48525.16796875
2005-02-22,47217.6015625
2005-02-23,48670.453125
2005-02-24,49832.73046875
2005-02-25,51576.1484375
2005-02-28,47944.02734375
2005-03-01,47362.88671875
2005-03-02,47653.45703125
2005-03-03,49396.875
2005-03-04,49396.875
2005-03-07,45764.75390625
2005-03-08,46491.1796875
2005-03-09,47072.31640625
2005-03-10,46491.1796875
2005-03-11,46055.32421875
2005-03-14,46345.89453125
2005-03-15,45038.328125
2005-03-16,43876.05078125
2005-03-17,43730.765625
2005-03-18,39372.21484375
2005-03-21,42132.62890625
2005-03-22,42423.19921875
2005-03-23,40389.2109375
2005-03-24,43585.48046875
2005-03-28,43585.48046875
2005-03-29,41987.34375
2005-03-30,42859.0546875
2005-03-31,43585.48046875
2005-04-01,44021.33203125
2005-04-04,42713.76953125
2005-04-05,40825.06640625
2005-04-06,42277.9140625
2005-04-07,41987.34375
2005-04-08,41406.20703125
2005-04-11,41115.63671875
2005-04-12,43585.48046875
2005-04-13,41115.63671875
2005-04-14,40970.3515625
2005-04-15,39953.35546875
2005-04-18,40970.3515625
2005-04-19,41260.921875
2005-04-20,38791.078125
2005-04-21,40534.49609375
2005-04-22,36902.37109375
2005-04-25,36757.0859375
2005-04-26,37047.65625
2005-04-27,36611.80078125
2005-04-28,39662.78515625
2005-04-29,39226.9296875
2005-05-02,39226.9296875
2005-05-03,40243.92578125
2005-05-04,39372.21484375
2005-05-05,39226.9296875
2005-05-06,37628.796875
2005-05-09,37774.08203125
2005-05-10,35885.37890625
2005-05-11,35594.80859375
2005-05-12,39226.9296875
2005-05-13,35740.09375
2005-05-16,33851.390625
2005-05-17,34577.8125
2005-05-18,33415.53515625
2005-05-19,32689.109375
2005-05-20,32689.109375
2005-05-23,32689.109375
2005-05-24,29347.556640625
2005-05-25,25715.43359375
2005-05-26,25570.1484375
2005-05-27,23972.013671875
2005-05-31,24843.72265625
2005-06-01,26296.572265625
2005-06-02,24989.0078125
2005-06-03,26151.287109375
2005-06-06,26151.287109375
2005-06-07,26587.142578125
2005-06-08,25424.86328125
2005-06-09,25424.86328125
2005-06-10,23390.873046875
2005-06-13,23245.58984375
2005-06-14,22519.1640625
2005-06-15,23100.3046875
2005-06-16,22519.1640625
2005-06-17,22809.734375
2005-06-20,24698.4375
2005-06-21,25424.86328125
2005-06-22,24262.583984375
2005-06-23,23245.58984375
2005-06-24,24698.4375
2005-06-27,27458.8515625
2005-06-28,25279.578125
2005-06-29,26441.857421875
2005-06-30,24843.72265625
2005-07-01,25424.86328125
2005-07-05,25134.29296875
2005-07-06,24117.298828125
2005-07-07,26151.287109375
2005-07-08,24843.72265625
2005-07-11,25424.86328125
2005-07-12,28621.130859375
2005-07-13,25860.716796875
2005-07-14,25860.716796875
2005-07-15,25860.716796875
2005-07-18,28039.9921875
2005-07-19,29202.271484375
2005-07-20,30509.8359375
2005-07-21,29347.556640625
2005-07-22,29202.271484375
2005-07-25,30509.8359375
2005-07-26,29492.841796875
2005-07-27,28039.9921875
2005-07-28,26151.287109375
2005-07-29,28185.27734375
2005-08-01,27458.8515625
2005-08-02,26877.712890625
2005-08-03,27313.56640625
2005-08-04,25860.716796875
2005-08-05,25570.1484375
2005-08-08,26006.001953125
2005-08-09,26732.427734375
2005-08-10,26587.142578125
2005-08-11,26441.857421875
2005-08-12,26732.427734375
2005-08-15,26151.287109375
2005-08-16,25570.1484375
2005-08-17,26587.142578125
2005-08-18,25860.716796875
2005-08-19,25860.716796875
2005-08-22,25279.578125
2005-08-23,24262.583984375
2005-08-24,24553.15234375
2005-08-25,24698.4375
2005-08-26,23245.58984375
2005-08-29,22664.44921875
2005-08-30,22373.87890625
2005-08-31,22373.87890625
2005-09-01,21938.025390625
2005-09-02,23390.873046875
2005-09-06,22083.30859375
2005-09-07,21938.025390625
2005-09-08,22809.734375
2005-09-09,22809.734375
2005-09-12,24698.4375
2005-09-13,23245.58984375
2005-09-14,22955.01953125
2005-09-15,22809.734375
2005-09-16,22228.59375
2005-09-19,23972.013671875
2005-09-20,24698.4375
2005-09-21,25279.578125
2005-09-22,24698.4375
2005-09-23,23826.728515625
2005-09-26,24553.15234375
2005-09-27,24262.583984375
2005-09-28,22809.734375
2005-09-29,22664.44921875
2005-09-30,23245.58984375
2005-10-03,22955.01953125
2005-10-04,23245.58984375
2005-10-05,23826.728515625
2005-10-06,22373.87890625
2005-10-07,23681.443359375
2005-10-10,22955.01953125
2005-10-11,23100.3046875
2005-10-12,22373.87890625
2005-10-13,21938.025390625
2005-10-14,20775.744140625
2005-10-17,20775.744140625
2005-10-18,22228.59375
2005-10-19,23245.58984375
2005-10-20,20921.029296875
2005-10-21,21211.599609375
2005-10-24,19904.03515625
2005-10-25,22664.44921875
2005-10-26,21211.599609375
2005-10-27,22955.01953125
2005-10-28,21647.455078125
2005-10-31,20775.744140625
2005-11-01,19904.03515625
2005-11-02,22519.1640625
2005-11-03,21792.740234375
2005-11-04,23972.013671875
2005-11-07,22083.30859375
2005-11-08,21792.740234375
2005-11-09,21792.740234375
2005-11-10,21066.314453125
2005-11-11,20339.890625
2005-11-14,20775.744140625
2005-11-15,21938.025390625
2005-11-16,22083.30859375
2005-11-17,20630.4609375
2005-11-18,19177.611328125
2005-11-21,19613.46484375
2005-11-22,19177.611328125
2005-11-23,21647.455078125
2005-11-25,19177.611328125
2005-11-28,17579.4765625
2005-11-29,18741.755859375
2005-11-30,19032.326171875
2005-12-01,17434.19140625
2005-12-02,19613.46484375
2005-12-05,18451.185546875
2005-12-06,54481.84765625
2005-12-07,71480.1875
2005-12-08,64797.078125
2005-12-09,49106.3046875
2005-12-12,49396.875
2005-12-13,43294.91015625
2005-12-14,46491.1796875
2005-12-15,56806.40625
2005-12-16,52738.4296875
2005-12-19,54481.84765625
2005-12-20,57823.40234375
2005-12-21,55789.4140625
2005-12-22,52738.4296875
2005-12-23,52593.14453125
2005-12-27,48379.8828125
2005-12-28,54627.1328125
2005-12-29,54481.84765625
2005-12-30,50123.30078125
2006-01-03,48379.8828125
2006-01-04,50704.44140625
2006-01-05,48961.0234375
2006-01-06,48089.3125
2006-01-09,49687.4453125
2006-01-10,51576.1484375
2006-01-11,50849.7265625
2006-01-12,49396.875
2006-01-13,48379.8828125
2006-01-17,48815.73828125
2006-01-18,44602.47265625
2006-01-19,44893.04296875
2006-01-20,43585.48046875
2006-01-23,41696.7734375
2006-01-24,43149.625
2006-01-25,41406.20703125
2006-01-26,39372.21484375
2006-01-27,39081.64453125
2006-01-30,39953.35546875
2006-01-31,40679.78125
2006-02-01,39953.35546875
2006-02-02,37919.3671875
2006-02-03,37192.94140625
2006-02-06,34577.8125
2006-02-07,33706.10546875
2006-02-08,32689.109375
2006-02-09,33270.25
2006-02-10,33851.390625
2006-02-13,34577.8125
2006-02-14,32979.6796875
2006-02-15,32689.109375
2006-02-16,31962.685546875
2006-02-17,41842.05859375
2006-02-21,37628.796875
2006-02-22,37628.796875
2006-02-23,35740.09375
2006-02-24,36902.37109375
2006-02-27,36321.234375
2006-02-28,36321.234375
2006-03-01,35158.953125
2006-03-02,34141.95703125
2006-03-03,34577.8125
2006-03-06,35013.66796875
2006-03-07,33996.671875
2006-03-08,33415.53515625
2006-03-09,36030.6640625
2006-03-10,34868.3828125
2006-03-13,35158.953125
2006-03-14,33851.390625
2006-03-15,33415.53515625
2006-03-16,31962.685546875
2006-03-17,32543.82421875
2006-03-20,31817.400390625
2006-03-21,30364.55078125
2006-03-22,30219.265625
2006-03-23,51140.296875
2006-03-24,42132.62890625
2006-03-27,43585.48046875
2006-03-28,41406.20703125
2006-03-29,40243.92578125
2006-03-30,39953.35546875
2006-03-31,39953.35546875
2006-04-03,38936.36328125
2006-04-04,38645.79296875
2006-04-05,37192.94140625
2006-04-06,37192.94140625
2006-04-07,38500.5078125
2006-04-10,39081.64453125
2006-04-11,41842.05859375
2006-04-12,40243.92578125
2006-04-13,39517.5
2006-04-17,39517.5
2006-04-18,37628.796875
2006-04-19,39662.78515625
2006-04-20,40098.640625
2006-04-21,39808.0703125
2006-04-24,40389.2109375
2006-04-25,40243.92578125
2006-04-26,39226.9296875
2006-04-27,38500.5078125
2006-04-28,37338.2265625
2006-05-01,37047.65625
2006-05-02,36466.515625
2006-05-03,34723.09765625
2006-05-04,34141.95703125
2006-05-05,33996.671875
2006-05-08,34432.52734375
2006-05-09,33996.671875
2006-05-10,33560.8203125
2006-05-11,33124.96484375
2006-05-12,33270.25
2006-05-15,32689.109375
2006-05-16,33270.25
2006-05-17,32253.25390625
2006-05-18,32107.96875
2006-05-19,31672.115234375
2006-05-22,30655.12109375
2006-05-23,31817.400390625
2006-05-24,31381.544921875
2006-05-25,31090.974609375
2006-05-26,31817.400390625
2006-05-30,31526.830078125
2006-05-31,32253.25390625
2006-06-01,32398.5390625
2006-06-02,32398.5390625
2006-06-05,31236.259765625
2006-06-06,30073.98046875
2006-06-07,30364.55078125
2006-06-08,29928.6953125
2006-06-09,29056.986328125
2006-06-12,29638.125
2006-06-13,26732.427734375
2006-06-14,25715.43359375
2006-06-15,26441.857421875
2006-06-16,26732.427734375
2006-06-19,27168.28125
2006-06-20,27894.70703125
2006-06-21,28185.27734375
2006-06-22,27313.56640625
2006-06-23,27313.56640625
2006-06-26,26151.287109375
2006-06-27,26441.857421875
2006-06-28,26441.857421875
2006-06-29,22083.30859375
2006-06-30,22955.01953125
2006-07-03,22083.30859375
2006-07-05,22228.59375
2006-07-06,22519.1640625
2006-07-07,22519.1640625
2006-07-10,21938.025390625
2006-07-11,22083.30859375
2006-07-12,21356.884765625
2006-07-13,20630.4609375
2006-07-14,20339.890625
2006-07-17,19177.611328125
2006-07-18,18451.185546875
2006-07-19,19032.326171875
2006-07-20,18451.185546875
2006-07-21,18451.185546875
2006-07-24,18305.900390625
2006-07-25,19322.896484375
2006-07-26,18451.185546875
2006-07-27,18305.900390625
2006-07-28,18305.900390625
2006-07-31,18451.185546875
2006-08-01,18451.185546875
2006-08-02,18305.900390625
2006-08-03,18305.900390625
2006-08-04,18451.185546875
2006-08-07,18451.185546875
2006-08-08,18887.041015625
2006-08-09,18887.041015625
2006-08-10,18451.185546875
2006-08-11,17434.19140625
2006-08-14,18305.900390625
2006-08-15,18741.755859375
2006-08-16,18305.900390625
2006-08-17,19904.03515625
2006-08-18,19468.181640625
2006-08-21,18596.470703125
2006-08-22,19468.181640625
2006-08-23,18741.755859375
2006-08-24,18741.755859375
2006-08-25,19177.611328125
2006-08-28,19322.896484375
2006-08-29,19322.896484375
2006-08-30,19177.611328125
2006-08-31,19322.896484375
2006-09-01,19177.611328125
2006-09-05,19177.611328125
2006-09-06,19177.611328125
2006-09-07,19032.326171875
2006-09-08,19177.611328125
2006-09-11,18887.041015625
2006-09-12,18887.041015625
2006-09-13,19032.326171875
2006-09-14,19468.181640625
2006-09-15,18741.755859375
2006-09-18,18305.900390625
2006-09-19,18451.185546875
2006-09-20,19032.326171875
2006-09-21,19322.896484375
2006-09-22,18596.470703125
2006-09-25,18887.041015625
2006-09-26,19032.326171875
2006-09-27,19032.326171875
2006-09-28,19468.181640625
2006-09-29,19468.181640625
2006-10-02,19322.896484375
2006-10-03,19613.46484375
2006-10-04,22664.44921875
2006-10-05,22373.87890625
2006-10-06,22664.44921875
2006-10-09,21938.025390625
2006-10-10,22809.734375
2006-10-11,25860.716796875
2006-10-12,26441.857421875
2006-10-13,25570.1484375
2006-10-16,25279.578125
2006-10-17,24117.298828125
2006-10-18,22228.59375
2006-10-19,22228.59375
2006-10-20,22228.59375
2006-10-23,22664.44921875
2006-10-24,21792.740234375
2006-10-25,21938.025390625
2006-10-26,29347.556640625
2006-10-27,28475.845703125
2006-10-30,26151.287109375
2006-10-31,25860.716796875
2006-11-01,25279.578125
2006-11-02,24553.15234375
2006-11-03,23972.013671875
2006-11-06,24843.72265625
2006-11-07,25279.578125
2006-11-08,27022.998046875
2006-11-09,28330.560546875
2006-11-10,27894.70703125
2006-11-13,27168.28125
2006-11-14,27604.13671875
2006-11-15,26441.857421875
2006-11-16,26587.142578125
2006-11-17,26296.572265625
2006-11-20,26296.572265625
2006-11-21,25424.86328125
2006-11-22,26441.857421875
2006-11-24,26006.001953125
2006-11-27,31236.259765625
2006-11-28,35449.5234375
2006-11-29,31526.830078125
2006-11-30,29492.841796875
2006-12-01,30073.98046875
2006-12-04,29492.841796875
2006-12-05,29928.6953125
2006-12-06,31236.259765625
2006-12-07,34141.95703125
2006-12-08,32543.82421875
2006-12-11,34141.95703125
2006-12-12,33560.8203125
2006-12-13,35158.953125
2006-12-14,33706.10546875
2006-12-15,33124.96484375
2006-12-18,31236.259765625
2006-12-19,30364.55078125
2006-12-20,30509.8359375
2006-12-21,29056.986328125
2006-12-22,29056.986328125
2006-12-26,29638.125
2006-12-27,29638.125
2006-12-28,29056.986328125
2006-12-29,32979.6796875
2007-01-03,30800.404296875
2007-01-04,30509.8359375
2007-01-05,30655.12109375
2007-01-08,30219.265625
2007-01-09,30800.404296875
2007-01-10,29783.41015625
2007-01-11,29783.41015625
2007-01-12,29347.556640625
2007-01-16,29638.125
2007-01-17,29492.841796875
2007-01-18,29347.556640625
2007-01-19,29347.556640625
2007-01-22,29492.841796875
2007-01-23,29202.271484375
2007-01-24,29202.271484375
2007-01-25,29056.986328125
2007-01-26,29928.6953125
2007-01-29,29056.986328125
2007-01-30,27168.28125
2007-01-31,26732.427734375
2007-02-01,26877.712890625
2007-02-02,26441.857421875
2007-02-05,26296.572265625
2007-02-06,27894.70703125
2007-02-07,27604.13671875
2007-02-08,27168.28125
2007-02-09,26587.142578125
2007-02-12,26296.572265625
2007-02-13,29638.125
2007-02-14,29056.986328125
2007-02-15,29347.556640625
2007-02-16,28330.560546875
2007-02-20,29056.986328125
2007-02-21,26587.142578125
2007-02-22,27749.421875
2007-02-23,28621.130859375
2007-02-26,28330.560546875
2007-02-27,27022.998046875
2007-02-28,27168.28125
2007-03-01,27168.28125
2007-03-02,28330.560546875
2007-03-05,32398.5390625
2007-03-06,30800.404296875
2007-03-07,28911.701171875
2007-03-08,29492.841796875
2007-03-09,29056.986328125
2007-03-12,30219.265625
2007-03-13,29492.841796875
2007-03-14,29492.841796875
2007-03-15,30073.98046875
2007-03-16,30509.8359375
2007-03-19,30073.98046875
2007-03-20,30509.8359375
2007-03-21,33851.390625
2007-03-22,35013.66796875
2007-03-23,31381.544921875
2007-03-26,33270.25
2007-03-27,35740.09375
2007-03-28,34577.8125
2007-03-29,33851.390625
2007-03-30,35449.5234375
2007-04-02,35013.66796875
2007-04-03,34287.2421875
2007-04-04,34868.3828125
2007-04-05,34868.3828125
2007-04-09,33851.390625
2007-04-10,34141.95703125
2007-04-11,33851.390625
2007-04-12,33706.10546875
2007-04-13,35594.80859375
2007-04-16,34723.09765625
2007-04-17,35304.23828125
2007-04-18,34868.3828125
2007-04-19,35449.5234375
2007-04-20,37047.65625
2007-04-23,39226.9296875
2007-04-24,39808.0703125
2007-04-25,40534.49609375
2007-04-26,39517.5
2007-04-27,35740.09375
2007-04-30,38500.5078125
2007-05-01,38500.5078125
2007-05-02,37483.51171875
2007-05-03,40534.49609375
2007-05-04,40243.92578125
2007-05-07,40679.78125
2007-05-08,38645.79296875
2007-05-09,39226.9296875
2007-05-10,37483.51171875
2007-05-11,39081.64453125
2007-05-14,40098.640625
2007-05-15,39953.35546875
2007-05-16,40679.78125
2007-05-17,39808.0703125
2007-05-18,39808.0703125
2007-05-21,40098.640625
2007-05-22,39517.5
2007-05-23,36757.0859375
2007-05-24,33996.671875
2007-05-25,36321.234375
2007-05-29,37047.65625
2007-05-30,38645.79296875
2007-05-31,40243.92578125
2007-06-01,40825.06640625
2007-06-04,41260.921875
2007-06-05,39953.35546875
2007-06-06,38209.9375
2007-06-07,37774.08203125
2007-06-08,35885.37890625
2007-06-11,34577.8125
2007-06-12,34723.09765625
2007-06-13,32689.109375
2007-06-14,32107.96875
2007-06-15,31962.685546875
2007-06-18,31381.544921875
2007-06-19,31236.259765625
2007-06-20,31381.544921875
2007-06-21,31962.685546875
2007-06-22,31236.259765625
2007-06-25,31817.400390625
2007-06-26,31817.400390625
2007-06-27,34868.3828125
2007-06-28,34141.95703125
2007-06-29,33996.671875
2007-07-02,35304.23828125
2007-07-03,35013.66796875
2007-07-05,33415.53515625
2007-07-06,32689.109375
2007-07-09,32398.5390625
2007-07-10,32107.96875
2007-07-11,31381.544921875
2007-07-12,31381.544921875
2007-07-13,30945.689453125
2007-07-16,30800.404296875
2007-07-17,30945.689453125
2007-07-18,30655.12109375
2007-07-19,30945.689453125
2007-07-20,30945.689453125
2007-07-23,29928.6953125
2007-07-24,29783.41015625
2007-07-25,29783.41015625
2007-07-26,28621.130859375
2007-07-27,27749.421875
2007-07-30,27313.56640625
2007-07-31,27168.28125
2007-08-01,27022.998046875
2007-08-02,27022.998046875
2007-08-03,27022.998046875
2007-08-06,24989.0078125
2007-08-07,22955.01953125
2007-08-08,26296.572265625
2007-08-09,26441.857421875
2007-08-10,27168.28125
2007-08-13,29056.986328125
2007-08-14,29492.841796875
2007-08-15,30364.55078125
2007-08-16,29056.986328125
2007-08-17,27749.421875
2007-08-20,24843.72265625
2007-08-21,24407.869140625
2007-08-22,26732.427734375
2007-08-23,27168.28125
2007-08-24,26732.427734375
2007-08-27,26006.001953125
2007-08-28,26587.142578125
2007-08-29,26877.712890625
2007-08-30,25570.1484375
2007-08-31,26732.427734375
2007-09-04,26732.427734375
2007-09-05,26441.857421875
2007-09-06,26587.142578125
2007-09-07,26151.287109375
2007-09-10,25570.1484375
2007-09-11,25424.86328125
2007-09-12,25860.716796875
2007-09-13,25715.43359375
2007-09-14,25715.43359375
2007-09-17,25279.578125
2007-09-18,24843.72265625
2007-09-19,23972.013671875
2007-09-20,24553.15234375
2007-09-21,23972.013671875
2007-09-24,24117.298828125
2007-09-25,25424.86328125
2007-09-26,24553.15234375
2007-09-27,24553.15234375
2007-09-28,24407.869140625
2007-10-01,24262.583984375
2007-10-02,24553.15234375
2007-10-03,24698.4375
2007-10-04,25424.86328125
2007-10-05,26296.572265625
2007-10-08,25570.1484375
2007-10-09,27313.56640625
2007-10-10,27168.28125
2007-10-11,26587.142578125
2007-10-12,27168.28125
2007-10-15,25715.43359375
2007-10-16,26006.001953125
2007-10-17,25860.716796875
2007-10-18,24989.0078125
2007-10-19,23245.58984375
2007-10-22,23245.58984375
2007-10-23,23972.013671875
2007-10-24,24117.298828125
2007-10-25,23972.013671875
2007-10-26,23681.443359375
2007-10-29,23826.728515625
2007-10-30,23390.873046875
2007-10-31,23972.013671875
2007-11-01,24553.15234375
2007-11-02,23826.728515625
2007-11-05,23245.58984375
2007-11-06,23826.728515625
2007-11-07,23536.158203125
2007-11-08,23681.443359375
2007-11-09,23390.873046875
2007-11-12,22809.734375
2007-11-13,19613.46484375
2007-11-14,18887.041015625
2007-11-15,18451.185546875
2007-11-16,18887.041015625
2007-11-19,18741.755859375
2007-11-20,18305.900390625
2007-11-21,19758.75
2007-11-23,18160.6171875
2007-11-26,21356.884765625
2007-11-27,21066.314453125
2007-11-28,18596.470703125
2007-11-29,19613.46484375
2007-11-30,19177.611328125
2007-12-03,18015.33203125
2007-12-04,20049.3203125
2007-12-05,20775.744140625
2007-12-06,22955.01953125
2007-12-07,21938.025390625
2007-12-10,18451.185546875
2007-12-11,19758.75
2007-12-12,18305.900390625
2007-12-13,19613.46484375
2007-12-14,19758.75
2007-12-17,19613.46484375
2007-12-18,19758.75
2007-12-19,19758.75
2007-12-20,18451.185546875
