,ENSG
2015-03-11,20.098222732543945
2015-03-12,20.355472564697266
2015-03-13,20.280635833740234
2015-03-16,20.505144119262695
2015-03-17,20.495790481567383
2015-03-18,20.584659576416016
2015-03-19,20.930776596069336
2015-03-20,21.552852630615234
2015-03-23,22.03461265563965
2015-03-24,22.06267547607422
2015-03-25,21.309635162353516
2015-03-26,21.216089248657227
2015-03-27,22.174930572509766
2015-03-30,22.025257110595703
2015-03-31,21.917680740356445
2015-04-01,21.800748825073242
2015-04-02,21.50140380859375
2015-04-06,21.492048263549805
2015-04-07,21.389148712158203
2015-04-08,21.510757446289062
2015-04-09,21.506080627441406
2015-04-10,21.323667526245117
2015-04-13,21.618335723876953
2015-04-14,21.52946662902832
2015-04-15,21.51543426513672
2015-04-16,21.3751163482666
2015-04-17,21.145931243896484
2015-04-20,21.328344345092773
2015-04-21,21.351730346679688
2015-04-22,21.281572341918945
2015-04-23,21.216089248657227
2015-04-24,21.36576271057129
2015-04-27,20.795135498046875
2015-04-28,20.86529541015625
2015-04-29,20.16838264465332
2015-04-30,19.69597816467285
2015-05-01,19.8971004486084
2015-05-04,19.700654983520508
2015-05-05,19.265668869018555
2015-05-06,19.312442779541016
2015-05-07,20.369504928588867
2015-05-08,20.612722396850586
2015-05-11,20.76239585876465
2015-05-12,20.477081298828125
2015-05-13,20.594013214111328
2015-05-14,20.76239585876465
2015-05-15,20.781103134155273
2015-05-18,21.290925979614258
2015-05-19,21.361085891723633
2015-05-20,21.89429473876953
2015-05-21,21.866230010986328
2015-05-22,21.973806381225586
2015-05-26,21.702526092529297
2015-05-27,21.8054256439209
2015-05-28,21.796070098876953
2015-05-29,21.688493728637695
2015-06-01,22.029935836791992
2015-06-02,22.310571670532227
2015-06-03,22.792329788208008
2015-06-04,22.460243225097656
2015-06-05,22.70813751220703
2015-06-08,22.881196975708008
2015-06-09,22.51637077331543
2015-06-10,23.138446807861328
2015-06-11,23.27408790588379
2015-06-12,22.951356887817383
2015-06-15,23.489242553710938
2015-06-16,23.868101119995117
2015-06-17,24.097286224365234
2015-06-18,24.798877716064453
2015-06-19,24.971935272216797
2015-06-22,24.83161735534668
2015-06-23,24.859682083129883
2015-06-24,24.62114143371582
2015-06-25,24.780168533325195
2015-06-26,24.354536056518555
2015-06-29,23.872777938842773
2015-06-30,23.88213348388672
2015-07-01,23.868101119995117
2015-07-02,23.615528106689453
2015-07-06,24.003742218017578
2015-07-07,23.7137508392334
2015-07-08,23.25537872314453
2015-07-09,23.89148712158203
2015-07-10,24.74742889404297
2015-07-13,24.663236618041992
2015-07-14,24.971935272216797
2015-07-15,24.83629608154297
2015-07-16,24.869035720825195
2015-07-17,24.569690704345703
2015-07-20,24.2609920501709
2015-07-21,24.064546585083008
2015-07-22,24.597755432128906
2015-07-23,24.42469596862793
2015-07-24,24.158092498779297
2015-07-27,24.069223403930664
2015-07-28,24.162769317626953
2015-07-29,23.774555206298828
2015-07-30,23.610851287841797
2015-07-31,23.91019630432129
2015-08-03,23.629560470581055
2015-08-04,23.844715118408203
2015-08-05,23.433115005493164
2015-08-06,22.418148040771484
2015-08-07,22.13751220703125
2015-08-10,22.460243225097656
2015-08-11,22.48830795288086
2015-08-12,22.357343673706055
2015-08-13,22.376052856445312
2015-08-14,22.6473331451416
2015-08-17,23.068288803100586
2015-08-18,22.811037063598633
2015-08-19,22.881196975708008
2015-08-20,22.507015228271484
2015-08-21,22.450889587402344
2015-08-24,21.71187973022461
2015-08-25,21.69317054748535
2015-08-26,22.114124298095703
2015-08-27,21.973806381225586
2015-08-28,22.081384658813477
2015-08-31,21.959775924682617
2015-09-01,21.763330459594727
2015-09-02,21.992515563964844
2015-09-03,21.98316192626953
2015-09-04,22.0112247467041
2015-09-08,22.343311309814453
2015-09-09,22.12347984313965
2015-09-10,22.460243225097656
2015-09-11,22.792329788208008
2015-09-14,22.946678161621094
2015-09-15,22.84845733642578
2015-09-16,22.946678161621094
2015-09-17,23.072965621948242
2015-09-18,22.93732452392578
2015-09-21,22.464920043945312
2015-09-22,21.898971557617188
2015-09-23,21.959775924682617
2015-09-24,22.06267547607422
2015-09-25,22.30121612548828
2015-09-28,20.159027099609375
2015-09-29,19.920486450195312
2015-09-30,19.93919563293457
2015-10-01,19.434051513671875
2015-10-02,19.9111328125
2015-10-05,20.19644546508789
2015-10-06,19.13938331604004
2015-10-07,19.28905487060547
2015-10-08,19.087932586669922
2015-10-09,19.25631332397461
2015-10-12,19.630495071411133
2015-10-13,19.05986976623535
2015-10-14,19.405986785888672
2015-10-15,19.644527435302734
2015-10-16,19.8971004486084
2015-10-19,19.808231353759766
2015-10-20,19.195510864257812
2015-10-21,18.98503303527832
2015-10-22,18.447147369384766
2015-10-23,19.25631332397461
2015-10-26,19.03180503845215
2015-10-27,19.429372787475586
2015-10-28,19.808231353759766
2015-10-29,20.084190368652344
2015-10-30,19.719364166259766
2015-11-02,20.116931915283203
2015-11-03,20.219831466674805
2015-11-04,22.736202239990234
2015-11-05,22.48830795288086
2015-11-06,22.86248779296875
2015-11-09,22.65201187133789
2015-11-10,22.231056213378906
2015-11-11,21.492048263549805
2015-11-12,21.234798431396484
2015-11-13,21.730588912963867
2015-11-16,22.057998657226562
2015-11-17,22.29186248779297
2015-11-18,22.221702575683594
2015-11-19,21.44059944152832
2015-11-20,21.78671646118164
2015-11-23,21.9083251953125
2015-11-24,21.945743560791016
2015-11-25,22.17025375366211
2015-11-27,22.263797760009766
2015-11-30,22.249765396118164
2015-12-01,22.436857223510742
2015-12-02,22.095415115356445
2015-12-03,21.65107536315918
2015-12-04,22.507015228271484
2015-12-07,22.675397872924805
2015-12-08,22.918615341186523
2015-12-09,22.315248489379883
2015-12-10,22.913938522338867
2015-12-11,22.39008331298828
2015-12-14,22.057998657226562
2015-12-15,22.497661590576172
2015-12-16,22.15154266357422
2015-12-17,21.870906829833984
2015-12-18,20.92142105102539
2015-12-21,21.31899070739746
2015-12-22,21.328344345092773
2015-12-23,21.431243896484375
2015-12-24,20.598690032958984
2015-12-28,20.813844680786133
2015-12-29,21.8054256439209
2015-12-30,21.281572341918945
2015-12-31,21.1693172454834
2016-01-04,20.299345016479492
2016-01-05,20.336763381958008
2016-01-06,20.355472564697266
2016-01-07,19.75678253173828
2016-01-08,19.58839988708496
2016-01-11,19.71000862121582
2016-01-12,19.794200897216797
2016-01-13,19.130027770996094
2016-01-14,19.87839126586914
2016-01-15,19.887746810913086
2016-01-19,20.065481185913086
2016-01-20,20.430309295654297
2016-01-21,19.522918701171875
2016-01-22,19.766136169433594
2016-01-25,19.635173797607422
2016-01-26,20.056127548217773
2016-01-27,19.738073348999023
2016-01-28,20.037418365478516
2016-01-29,21.000934600830078
2016-02-01,21.141254425048828
2016-02-02,20.98222541809082
2016-02-03,20.159027099609375
2016-02-04,19.990644454956055
2016-02-05,19.027128219604492
2016-02-08,18.60617446899414
2016-02-09,18.381664276123047
2016-02-10,18.811973571777344
2016-02-11,17.3526668548584
2016-02-12,17.502338409423828
2016-02-16,17.446210861206055
2016-02-17,17.65201187133789
2016-02-18,17.5304012298584
2016-02-19,17.614593505859375
2016-02-22,18.082319259643555
2016-02-23,18.026193618774414
2016-02-24,18.43779182434082
2016-02-25,18.97100067138672
2016-02-26,19.57904624938965
2016-02-29,19.186155319213867
2016-03-01,19.410663604736328
2016-03-02,19.476146697998047
2016-03-03,20.140317916870117
2016-03-04,20.5332088470459
2016-03-07,20.346118927001953
2016-03-08,19.850326538085938
2016-03-09,20.280635833740234
2016-03-10,20.159027099609375
2016-03-11,20.645463943481445
2016-03-14,20.430309295654297
2016-03-15,19.859682083129883
2016-03-16,19.962581634521484
2016-03-17,19.83161735534668
2016-03-18,20.467727661132812
2016-03-21,20.140317916870117
2016-03-22,20.233863830566406
2016-03-23,20.24321746826172
2016-03-24,20.187091827392578
2016-03-28,20.86061668395996
2016-03-29,21.431243896484375
2016-03-30,21.328344345092773
2016-03-31,21.178672790527344
2016-04-01,21.524789810180664
2016-04-04,21.244152069091797
2016-04-05,21.000934600830078
2016-04-06,21.403181076049805
2016-04-07,21.580917358398438
2016-04-08,21.44059944152832
2016-04-11,20.823198318481445
2016-04-12,21.066417694091797
2016-04-13,21.646398544311523
2016-04-14,21.730588912963867
2016-04-15,21.730588912963867
2016-04-18,21.328344345092773
2016-04-19,21.309635162353516
2016-04-20,21.608980178833008
2016-04-21,21.431243896484375
2016-04-22,21.69317054748535
2016-04-25,21.66510772705078
2016-04-26,21.889616012573242
2016-04-27,21.955097198486328
2016-04-28,21.674461364746094
2016-04-29,21.10383415222168
2016-05-02,21.04770851135254
2016-05-03,21.141254425048828
2016-05-04,20.907390594482422
2016-05-05,20.701589584350586
2016-05-06,20.505144119262695
2016-05-09,20.71094512939453
2016-05-10,20.149673461914062
2016-05-11,20.935453414916992
2016-05-12,19.4667911529541
2016-05-13,19.176801681518555
2016-05-16,19.176801681518555
2016-05-17,18.989709854125977
2016-05-18,18.961645126342773
2016-05-19,18.755847930908203
2016-05-20,18.709074020385742
2016-05-23,18.50327491760254
2016-05-24,18.68100929260254
2016-05-25,18.643592834472656
2016-05-26,18.31618309020996
2016-05-27,18.419082641601562
2016-05-31,18.568756103515625
2016-06-01,18.68100929260254
2016-06-02,18.877456665039062
2016-06-03,18.858745574951172
2016-06-06,19.214218139648438
2016-06-07,19.51356315612793
2016-06-08,20.018709182739258
2016-06-09,19.83161735534668
2016-06-10,19.420019149780273
2016-06-13,18.905519485473633
2016-06-14,18.94293785095215
2016-06-15,19.036483764648438
2016-06-16,18.63423728942871
2016-06-17,17.932647705078125
2016-06-20,18.250701904296875
2016-06-21,18.475210189819336
2016-06-22,18.615528106689453
2016-06-23,19.111318588256836
2016-06-24,18.793264389038086
2016-06-27,18.250701904296875
2016-06-28,18.596818923950195
2016-06-29,19.14873695373535
2016-06-30,19.653881072998047
2016-07-01,19.663236618041992
2016-07-05,19.28905487060547
2016-07-06,19.541627883911133
2016-07-07,19.616464614868164
2016-07-08,19.990644454956055
2016-07-11,20.205799102783203
2016-07-12,20.31805419921875
2016-07-13,20.346118927001953
2016-07-14,20.374181747436523
2016-07-15,20.271282196044922
2016-07-18,20.22450828552246
2016-07-19,20.22450828552246
2016-07-20,20.308700561523438
2016-07-21,20.374181747436523
2016-07-22,20.56127166748047
2016-07-25,20.42095375061035
2016-07-26,20.523853302001953
2016-07-27,20.346118927001953
2016-07-28,20.140317916870117
2016-07-29,20.112253189086914
2016-08-01,20.1028995513916
2016-08-02,17.65201187133789
2016-08-03,18.044902801513672
2016-08-04,17.820392608642578
2016-08-05,18.31618309020996
2016-08-08,18.43779182434082
2016-08-09,17.9887752532959
2016-08-10,17.77362060546875
2016-08-11,17.502338409423828
2016-08-12,17.399438858032227
2016-08-15,17.89522933959961
2016-08-16,17.689428329467773
2016-08-17,17.28718376159668
2016-08-18,17.40879249572754
2016-08-19,17.25912094116211
2016-08-22,17.277830123901367
2016-08-23,17.324602127075195
2016-08-24,17.539756774902344
2016-08-25,17.268474578857422
2016-08-26,17.249765396118164
2016-08-29,17.427501678466797
2016-08-30,17.642656326293945
2016-08-31,17.57717514038086
2016-09-01,17.595884323120117
2016-09-02,18.147802352905273
2016-09-06,18.278764724731445
2016-09-07,18.92422866821289
2016-09-08,19.644527435302734
2016-09-09,19.232927322387695
2016-09-12,19.644527435302734
2016-09-13,19.43872833251953
2016-09-14,19.279701232910156
2016-09-15,19.27034568786621
2016-09-16,19.476146697998047
2016-09-19,19.644527435302734
2016-09-20,19.597755432128906
2016-09-21,19.812908172607422
2016-09-22,20.04677391052246
2016-09-23,19.981290817260742
2016-09-26,19.57904624938965
2016-09-27,19.4667911529541
2016-09-28,19.43872833251953
2016-09-29,18.84939193725586
2016-09-30,18.8306827545166
2016-10-03,18.80261993408203
2016-10-04,18.84939193725586
2016-10-05,19.111318588256836
2016-10-06,18.89616584777832
2016-10-07,18.755847930908203
2016-10-10,19.27034568786621
2016-10-11,18.66230010986328
2016-10-12,18.035547256469727
2016-10-13,18.30682945251465
2016-10-14,18.391019821166992
2016-10-17,18.344247817993164
2016-10-18,18.419082641601562
2016-10-19,18.50327491760254
2016-10-20,18.33489227294922
2016-10-21,18.044902801513672
2016-10-24,18.157155990600586
2016-10-25,18.101028442382812
2016-10-26,17.942001342773438
2016-10-27,17.174930572509766
2016-10-28,17.04396629333496
2016-10-31,17.277830123901367
2016-11-01,16.735267639160156
2016-11-02,17.174930572509766
2016-11-03,17.305892944335938
2016-11-04,16.74462127685547
2016-11-07,17.614593505859375
2016-11-08,17.614593505859375
2016-11-09,18.400373458862305
2016-11-10,19.307764053344727
2016-11-11,19.373245239257812
2016-11-14,20.327409744262695
2016-11-15,20.25257110595703
2016-11-16,19.934518814086914
2016-11-17,20.25257110595703
2016-11-18,20.383535385131836
2016-11-21,20.31805419921875
2016-11-22,20.271282196044922
2016-11-23,20.54256248474121
2016-11-25,20.6361083984375
2016-11-28,20.41160011291504
2016-11-29,20.785781860351562
2016-11-30,20.22450828552246
2016-12-01,20.495790481567383
2016-12-02,20.205799102783203
2016-12-05,20.54256248474121
2016-12-06,20.626754760742188
2016-12-07,20.71094512939453
2016-12-08,20.813844680786133
2016-12-09,21.094480514526367
2016-12-12,21.122543334960938
2016-12-13,20.935453414916992
2016-12-14,20.449018478393555
2016-12-15,21.04770851135254
2016-12-16,21.010290145874023
2016-12-19,21.244152069091797
2016-12-20,21.3751163482666
2016-12-21,21.225444793701172
2016-12-22,20.785781860351562
2016-12-23,21.272216796875
2016-12-27,21.19738006591797
2016-12-28,20.767072677612305
2016-12-29,20.87932586669922
2016-12-30,20.776426315307617
2017-01-03,20.935453414916992
2017-01-04,19.597755432128906
2017-01-05,19.4667911529541
2017-01-06,19.12067413330078
2017-01-09,19.214218139648438
2017-01-10,19.317119598388672
2017-01-11,19.373245239257812
2017-01-12,19.298410415649414
2017-01-13,19.448081970214844
2017-01-17,19.345182418823242
2017-01-18,19.27034568786621
2017-01-19,18.97100067138672
2017-01-20,18.95229148864746
2017-01-23,19.083255767822266
2017-01-24,19.176801681518555
2017-01-25,19.195510864257812
2017-01-26,19.14873695373535
2017-01-27,19.186155319213867
2017-01-30,18.914873123168945
2017-01-31,19.027128219604492
2017-02-01,18.989709854125977
2017-02-02,18.746492385864258
2017-02-03,18.999065399169922
2017-02-06,18.97100067138672
2017-02-07,19.214218139648438
2017-02-08,18.709074020385742
2017-02-09,16.342376708984375
2017-02-10,16.230121612548828
2017-02-13,16.230121612548828
2017-02-14,16.819456100463867
2017-02-15,16.74462127685547
2017-02-16,16.931711196899414
2017-02-17,16.94106674194336
2017-02-21,17.418148040771484
2017-02-22,17.502338409423828
2017-02-23,17.57717514038086
2017-02-24,17.74555778503418
2017-02-27,17.904584884643555
2017-02-28,17.623947143554688
2017-03-01,17.605239868164062
2017-03-02,17.492984771728516
2017-03-03,17.69878387451172
2017-03-06,17.5584659576416
2017-03-07,17.296539306640625
2017-03-08,17.28718376159668
2017-03-09,17.36202049255371
2017-03-10,17.51169204711914
2017-03-13,17.193639755249023
2017-03-14,16.866230010986328
2017-03-15,16.9223575592041
2017-03-16,17.053321838378906
2017-03-17,17.193639755249023
2017-03-20,17.418148040771484
2017-03-21,17.081384658813477
2017-03-22,17.01590347290039
2017-03-23,17.109447479248047
2017-03-24,17.202993392944336
2017-03-27,17.156221389770508
2017-03-28,17.13751220703125
2017-03-29,17.100093841552734
2017-03-30,17.492984771728516
2017-03-31,17.586528778076172
2017-04-03,17.13751220703125
2017-04-04,16.950420379638672
2017-04-05,16.903648376464844
2017-04-06,17.277830123901367
2017-04-07,17.305892944335938
2017-04-10,17.399438858032227
2017-04-11,17.595884323120117
2017-04-12,17.820392608642578
2017-04-13,17.3526668548584
2017-04-17,17.277830123901367
2017-04-18,17.006547927856445
2017-04-19,17.100093841552734
2017-04-20,17.3526668548584
2017-04-21,17.315248489379883
2017-04-24,17.51169204711914
2017-04-25,17.633302688598633
2017-04-26,17.811037063598633
2017-04-27,17.885875701904297
2017-04-28,16.791393280029297
2017-05-01,17.932647705078125
2017-05-02,18.53133773803711
2017-05-03,18.01683807373047
2017-05-04,18.31618309020996
2017-05-05,18.381664276123047
2017-05-08,18.53133773803711
2017-05-09,18.391019821166992
2017-05-10,18.746492385864258
2017-05-11,18.50327491760254
2017-05-12,18.456501007080078
2017-05-15,18.129093170166016
2017-05-16,17.811037063598633
2017-05-17,17.474275588989258
2017-05-18,17.436857223510742
2017-05-19,17.427501678466797
2017-05-22,17.521047592163086
2017-05-23,17.68007469177246
2017-05-24,17.3526668548584
2017-05-25,17.436857223510742
2017-05-26,17.33395767211914
2017-05-30,17.09073829650879
2017-05-31,17.193639755249023
2017-06-01,17.623947143554688
2017-06-02,17.736202239990234
2017-06-05,17.74555778503418
2017-06-06,17.586528778076172
2017-06-07,17.65201187133789
2017-06-08,18.0916748046875
2017-06-09,18.699718475341797
2017-06-12,18.97100067138672
2017-06-13,19.373245239257812
2017-06-14,19.345182418823242
2017-06-15,19.345182418823242
2017-06-16,19.354536056518555
2017-06-19,19.541627883911133
2017-06-20,19.625818252563477
2017-06-21,19.448081970214844
2017-06-22,19.719364166259766
2017-06-23,20.25257110595703
2017-06-26,20.570627212524414
2017-06-27,20.383535385131836
2017-06-28,20.654817581176758
2017-06-29,20.654817581176758
2017-06-30,20.364826202392578
2017-07-03,20.505144119262695
2017-07-05,20.458372116088867
2017-07-06,19.822263717651367
2017-07-07,20.21515464782715
2017-07-10,19.95322608947754
2017-07-11,19.943872451782227
2017-07-12,20.028064727783203
2017-07-13,19.971935272216797
2017-07-14,20.1028995513916
2017-07-17,20.140317916870117
2017-07-18,20.07483673095703
2017-07-19,20.654817581176758
2017-07-20,21.085126876831055
2017-07-21,21.234798431396484
2017-07-24,21.403181076049805
2017-07-25,21.749298095703125
2017-07-26,21.122543334960938
2017-07-27,20.963516235351562
2017-07-28,20.991580963134766
2017-07-31,20.92609977722168
2017-08-01,20.579980850219727
2017-08-02,20.336763381958008
2017-08-03,20.24321746826172
2017-08-04,18.8306827545166
2017-08-07,18.718427658081055
2017-08-08,18.858745574951172
2017-08-09,18.596818923950195
2017-08-10,18.381664276123047
2017-08-11,18.48456573486328
2017-08-14,18.886810302734375
2017-08-15,18.89616584777832
2017-08-16,18.746492385864258
2017-08-17,18.447147369384766
2017-08-18,18.344247817993164
2017-08-21,18.36295509338379
2017-08-22,18.53133773803711
2017-08-23,18.521982192993164
2017-08-24,18.587465286254883
2017-08-25,18.587465286254883
2017-08-28,18.821327209472656
2017-08-29,18.456501007080078
2017-08-30,18.53133773803711
2017-08-31,19.214218139648438
2017-09-01,19.43872833251953
2017-09-05,19.2609920501709
2017-09-06,19.07390022277832
2017-09-07,19.223573684692383
2017-09-08,19.653881072998047
2017-09-11,19.653881072998047
2017-09-12,19.48550033569336
2017-09-13,19.111318588256836
2017-09-14,19.101964950561523
2017-09-15,19.008419036865234
2017-09-18,19.14873695373535
2017-09-19,18.840036392211914
2017-09-20,19.429372787475586
2017-09-21,19.738073348999023
2017-09-22,19.850326538085938
2017-09-25,19.981290817260742
2017-09-26,20.140317916870117
2017-09-27,20.645463943481445
2017-09-28,21.094480514526367
2017-09-29,21.131898880004883
2017-10-02,21.889616012573242
2017-10-03,21.889616012573242
2017-10-04,21.534143447875977
2017-10-05,21.552852630615234
2017-10-06,21.188026428222656
2017-10-09,20.51449966430664
2017-10-10,20.19644546508789
2017-10-11,20.458372116088867
2017-10-12,20.149673461914062
2017-10-13,20.112253189086914
2017-10-16,20.54256248474121
2017-10-17,20.60804557800293
2017-10-18,20.991580963134766
2017-10-19,21.33769989013672
2017-10-20,21.534143447875977
2017-10-23,21.459308624267578
2017-10-24,21.534143447875977
2017-10-25,21.69317054748535
2017-10-26,21.702526092529297
2017-10-27,22.263797760009766
2017-10-30,21.824134826660156
2017-10-31,21.59027099609375
2017-11-01,20.963516235351562
2017-11-02,21.421890258789062
2017-11-03,21.34705352783203
2017-11-06,21.870906829833984
2017-11-07,21.9083251953125
2017-11-08,21.49672508239746
2017-11-09,21.739944458007812
2017-11-10,21.702526092529297
2017-11-13,21.861553192138672
2017-11-14,22.095415115356445
2017-11-15,21.71187973022461
2017-11-16,22.029935836791992
2017-11-17,22.235734939575195
2017-11-20,22.4415340423584
2017-11-21,22.525724411010742
2017-11-22,22.853134155273438
2017-11-24,23.10570526123047
2017-11-27,22.245088577270508
2017-11-28,22.29186248779297
2017-11-29,22.806360244750977
2017-11-30,22.703460693359375
2017-12-01,22.263797760009766
2017-12-04,21.71187973022461
2017-12-05,21.05706214904785
2017-12-06,21.188026428222656
2017-12-07,21.3751163482666
2017-12-08,21.272216796875
2017-12-11,21.216089248657227
2017-12-12,22.31992530822754
2017-12-13,21.674461364746094
2017-12-14,20.682880401611328
2017-12-15,21.34705352783203
2017-12-18,20.785781860351562
2017-12-19,20.87932586669922
2017-12-20,20.626754760742188
2017-12-21,20.701589584350586
2017-12-22,20.935453414916992
2017-12-26,20.673526763916016
2017-12-27,20.51449966430664
2017-12-28,20.767072677612305
2017-12-29,20.767072677612305
2018-01-02,21.8054256439209
2018-01-03,22.057998657226562
2018-01-04,22.160898208618164
2018-01-05,22.29186248779297
2018-01-08,21.730588912963867
2018-01-09,21.68381690979004
2018-01-10,21.290925979614258
2018-01-11,22.17025375366211
2018-01-12,22.376052856445312
2018-01-16,22.086061477661133
2018-01-17,21.98316192626953
2018-01-18,21.842844009399414
2018-01-19,22.34798812866211
2018-01-22,22.4695987701416
2018-01-23,22.282506942749023
2018-01-24,22.10477066040039
2018-01-25,21.870906829833984
2018-01-26,21.627689361572266
2018-01-29,21.56220817565918
2018-01-30,21.33769989013672
2018-01-31,21.543498992919922
2018-02-01,21.3751163482666
2018-02-02,21.07577133178711
2018-02-05,20.869972229003906
2018-02-06,21.49672508239746
2018-02-07,22.10477066040039
2018-02-08,22.048643112182617
2018-02-09,23.769878387451172
2018-02-12,24.13470458984375
2018-02-13,24.022451400756836
2018-02-14,23.88213348388672
2018-02-15,24.30308723449707
2018-02-16,24.81758689880371
2018-02-20,25.210477828979492
2018-02-21,25.86529541015625
2018-02-22,25.201122283935547
2018-02-23,25.13564109802246
2018-02-26,25.74368667602539
2018-02-27,26.052385330200195
2018-02-28,24.976613998413086
2018-03-01,24.724040985107422
2018-03-02,25.107576370239258
2018-03-05,25.051450729370117
2018-03-06,25.360149383544922
2018-03-07,25.827877044677734
2018-03-08,25.912067413330078
2018-03-09,26.548175811767578
2018-03-12,26.080448150634766
2018-03-13,25.687557220458984
2018-03-14,26.314311981201172
2018-03-15,26.351730346679688
2018-03-16,26.23947525024414
2018-03-19,26.351730346679688
2018-03-20,26.183349609375
2018-03-21,26.173994064331055
2018-03-22,25.86529541015625
2018-03-23,25.30402183532715
2018-03-26,25.369504928588867
2018-03-27,24.855005264282227
2018-03-28,24.995323181152344
2018-03-29,24.602432250976562
2018-04-02,24.20954132080078
2018-04-03,24.602432250976562
2018-04-04,25.079513549804688
2018-04-05,25.76239585876465
2018-04-06,25.341440200805664
2018-04-09,25.275959014892578
2018-04-10,25.098222732543945
2018-04-11,25.547239303588867
2018-04-12,25.884004592895508
2018-04-13,25.69691276550293
2018-04-16,26.164640426635742
2018-04-17,26.33302116394043
2018-04-18,26.65107536315918
2018-04-19,26.389148712158203
2018-04-20,26.21141242980957
2018-04-23,26.2581844329834
2018-04-24,26.155284881591797
2018-04-25,26.155284881591797
2018-04-26,25.81852149963379
2018-04-27,26.005613327026367
2018-04-30,26.071094512939453
2018-05-01,26.295602798461914
2018-05-02,26.791393280029297
2018-05-03,29.56033706665039
2018-05-04,30.24321746826172
2018-05-07,30.98222541809082
2018-05-08,30.673526763916016
2018-05-09,30.92609977722168
2018-05-10,30.935453414916992
2018-05-11,30.944807052612305
2018-05-14,30.767072677612305
2018-05-15,31.159963607788086
2018-05-16,31.449953079223633
2018-05-17,31.796070098876953
2018-05-18,32.49766159057617
2018-05-21,32.42282485961914
2018-05-22,32.83442687988281
2018-05-23,33.29279708862305
2018-05-24,33.536014556884766
2018-05-25,33.82600784301758
2018-05-29,33.64826965332031
2018-05-30,34.51824188232422
2018-05-31,34.2469596862793
2018-06-01,34.368568420410156
2018-06-04,34.66791534423828
2018-06-05,35.640785217285156
2018-06-06,35.74368667602539
2018-06-07,34.508888244628906
2018-06-08,35.07951354980469
2018-06-11,34.826942443847656
2018-06-12,34.855003356933594
2018-06-13,35.1169319152832
2018-06-14,35.62207794189453
2018-06-15,35.41627883911133
2018-06-18,36.005611419677734
2018-06-19,36.05238342285156
2018-06-20,37.13751220703125
2018-06-21,36.03367614746094
2018-06-22,35.23854064941406
2018-06-25,35.2946662902832
2018-06-26,35.41627883911133
2018-06-27,34.32179641723633
2018-06-28,33.94761657714844
2018-06-29,33.50794982910156
2018-07-02,34.59307861328125
2018-07-03,34.86436080932617
2018-07-05,35.37886047363281
2018-07-06,34.948551177978516
2018-07-09,34.855003356933594
2018-07-10,35.7530403137207
2018-07-11,35.5191764831543
2018-07-12,35.33208465576172
2018-07-13,35.07951354980469
2018-07-16,35.07951354980469
2018-07-17,35.39756774902344
2018-07-18,35.491111755371094
2018-07-19,35.687557220458984
2018-07-20,35.47240447998047
2018-07-23,35.565948486328125
2018-07-24,35.04209518432617
2018-07-25,35.144996643066406
2018-07-26,35.59401321411133
2018-07-27,34.71468734741211
2018-07-30,33.22731399536133
2018-07-31,33.74181365966797
2018-08-01,33.70439529418945
2018-08-02,34.63985061645508
2018-08-03,32.78765106201172
2018-08-06,33.62955856323242
2018-08-07,33.657623291015625
2018-08-08,33.676334381103516
2018-08-09,33.57343292236328
2018-08-10,33.62020492553711
2018-08-13,33.096351623535156
2018-08-14,34.34986114501953
2018-08-15,34.15341567993164
2018-08-16,34.826942443847656
2018-08-17,34.77081298828125
2018-08-20,34.929840087890625
2018-08-21,35.369503021240234
2018-08-22,35.94013214111328
2018-08-23,36.099159240722656
2018-08-24,36.28624725341797
2018-08-27,35.89335632324219
2018-08-28,35.781105041503906
2018-08-29,36.19270324707031
2018-08-30,36.10851287841797
2018-08-31,36.54817581176758
2018-09-04,36.202056884765625
2018-09-05,35.706268310546875
2018-09-06,35.35079574584961
2018-09-07,34.84564971923828
2018-09-10,33.95697021484375
2018-09-11,33.975677490234375
2018-09-12,33.74181365966797
2018-09-13,34.40598678588867
2018-09-14,34.58372116088867
2018-09-17,34.555660247802734
2018-09-18,35.126285552978516
2018-09-19,33.88213348388672
2018-09-20,33.89148712158203
2018-09-21,33.92890548706055
2018-09-24,34.56501388549805
2018-09-25,35.191768646240234
2018-09-26,35.22918701171875
2018-09-27,35.07951354980469
2018-09-28,35.47240447998047
2018-10-01,34.6585578918457
2018-10-02,34.25631332397461
2018-10-03,35.07951354980469
2018-10-04,35.52853012084961
2018-10-05,35.71562194824219
2018-10-08,35.640785217285156
2018-10-09,37.418148040771484
2018-10-10,37.231056213378906
2018-10-11,35.87464904785156
2018-10-12,35.968196868896484
2018-10-15,35.3414421081543
2018-10-16,36.52946853637695
2018-10-17,36.276893615722656
2018-10-18,35.83723068237305
2018-10-19,35.313377380371094
2018-10-22,35.2946662902832
2018-10-23,36.11786651611328
2018-10-24,34.630496978759766
2018-10-25,35.266605377197266
2018-10-26,34.42469787597656
2018-10-29,34.44340515136719
2018-10-30,35.03274154663086
2018-10-31,34.64920425415039
2018-11-01,38.961647033691406
2018-11-02,42.98409652709961
2018-11-05,42.207672119140625
2018-11-06,42.011226654052734
2018-11-07,43.39569854736328
2018-11-08,44.89242172241211
2018-11-09,44.14405822753906
2018-11-12,43.01216125488281
2018-11-13,42.525726318359375
2018-11-14,42.10477066040039
2018-11-15,42.69410705566406
2018-11-16,42.7502326965332
2018-11-19,42.37605285644531
