,III
2014-06-18,4.929999828338623
2014-06-19,4.860000133514404
2014-06-20,4.909999847412109
2014-06-23,5.03000020980835
2014-06-24,5.110000133514404
2014-06-25,5.210000038146973
2014-06-26,5.139999866485596
2014-06-27,4.800000190734863
2014-06-30,4.809999942779541
2014-07-01,4.809999942779541
2014-07-02,4.710000038146973
2014-07-03,4.730000019073486
2014-07-07,4.739999771118164
2014-07-08,4.630000114440918
2014-07-09,4.659999847412109
2014-07-10,4.550000190734863
2014-07-11,4.590000152587891
2014-07-14,4.699999809265137
2014-07-15,4.619999885559082
2014-07-16,4.639999866485596
2014-07-17,4.53000020980835
2014-07-18,4.539999961853027
2014-07-21,4.480000019073486
2014-07-22,4.5
2014-07-23,4.5
2014-07-24,4.460000038146973
2014-07-25,4.409999847412109
2014-07-28,4.289999961853027
2014-07-29,4.360000133514404
2014-07-30,4.420000076293945
2014-07-31,4.369999885559082
2014-08-01,4.440000057220459
2014-08-04,4.46999979019165
2014-08-05,4.409999847412109
2014-08-06,4.400000095367432
2014-08-07,4.329999923706055
2014-08-08,4.519999980926514
2014-08-11,4.53000020980835
2014-08-12,4.420000076293945
2014-08-13,4.400000095367432
2014-08-14,4.320000171661377
2014-08-15,4.210000038146973
2014-08-18,4.190000057220459
2014-08-19,4.239999771118164
2014-08-20,4.159999847412109
2014-08-21,4.079999923706055
2014-08-22,3.930000066757202
2014-08-25,4.059999942779541
2014-08-26,4.159999847412109
2014-08-27,4.130000114440918
2014-08-28,4.099999904632568
2014-08-29,4.25
2014-09-02,4.119999885559082
2014-09-03,4.110000133514404
2014-09-04,4.090000152587891
2014-09-05,4.070000171661377
2014-09-08,4.050000190734863
2014-09-09,3.9000000953674316
2014-09-10,4.159999847412109
2014-09-11,4.159999847412109
2014-09-12,4.159999847412109
2014-09-15,4.21999979019165
2014-09-16,4.130000114440918
2014-09-17,4.150000095367432
2014-09-18,4.150000095367432
2014-09-19,4.090000152587891
2014-09-22,3.9800000190734863
2014-09-23,3.869999885559082
2014-09-24,3.9600000381469727
2014-09-25,3.890000104904175
2014-09-26,3.9700000286102295
2014-09-29,3.950000047683716
2014-09-30,3.799999952316284
2014-10-01,3.5
2014-10-02,3.6500000953674316
2014-10-03,3.759999990463257
2014-10-06,3.5899999141693115
2014-10-07,3.5299999713897705
2014-10-08,3.5999999046325684
2014-10-09,3.450000047683716
2014-10-10,3.450000047683716
2014-10-13,3.5799999237060547
2014-10-14,3.6700000762939453
2014-10-15,3.859999895095825
2014-10-16,3.9100000858306885
2014-10-17,3.8399999141693115
2014-10-20,3.930000066757202
2014-10-21,3.9600000381469727
2014-10-22,3.8299999237060547
2014-10-23,3.8499999046325684
2014-10-24,3.799999952316284
2014-10-27,3.890000104904175
2014-10-28,4.070000171661377
2014-10-29,4.239999771118164
2014-10-30,4.360000133514404
2014-10-31,4.230000019073486
2014-11-03,4.340000152587891
2014-11-04,4.349999904632568
2014-11-05,4.539999961853027
2014-11-06,4.550000190734863
2014-11-07,4.5
2014-11-10,4.460000038146973
2014-11-11,4.420000076293945
2014-11-12,4.380000114440918
2014-11-13,4.269999980926514
2014-11-14,4.360000133514404
2014-11-17,3.9800000190734863
2014-11-18,4.03000020980835
2014-11-19,3.9600000381469727
2014-11-20,3.9700000286102295
2014-11-21,3.9600000381469727
2014-11-24,4.0
2014-11-25,3.9800000190734863
2014-11-26,3.950000047683716
2014-11-28,3.9600000381469727
2014-12-01,3.9700000286102295
2014-12-02,3.9100000858306885
2014-12-03,3.9000000953674316
2014-12-04,3.8299999237060547
2014-12-05,3.9200000762939453
2014-12-08,3.880000114440918
2014-12-09,4.03000020980835
2014-12-10,3.9100000858306885
2014-12-11,3.8299999237060547
2014-12-12,3.869999885559082
2014-12-15,3.990000009536743
2014-12-16,4.079999923706055
2014-12-17,4.0
2014-12-18,4.0
2014-12-19,3.9600000381469727
2014-12-22,4.039999961853027
2014-12-23,4.139999866485596
2014-12-24,4.199999809265137
2014-12-26,4.380000114440918
2014-12-29,4.349999904632568
2014-12-30,4.190000057220459
2014-12-31,4.21999979019165
2015-01-02,4.190000057220459
2015-01-05,4.03000020980835
2015-01-06,3.930000066757202
2015-01-07,4.019999980926514
2015-01-08,4.010000228881836
2015-01-09,4.0
2015-01-12,3.9200000762939453
2015-01-13,3.9200000762939453
2015-01-14,3.9700000286102295
2015-01-15,3.8299999237060547
2015-01-16,4.0
2015-01-20,3.9600000381469727
2015-01-21,3.8499999046325684
2015-01-22,3.950000047683716
2015-01-23,4.050000190734863
2015-01-26,4.28000020980835
2015-01-27,4.239999771118164
2015-01-28,4.050000190734863
2015-01-29,4.119999885559082
2015-01-30,4.019999980926514
2015-02-02,4.03000020980835
2015-02-03,4.360000133514404
2015-02-04,4.110000133514404
2015-02-05,4.25
2015-02-06,4.309999942779541
2015-02-09,4.21999979019165
2015-02-10,4.179999828338623
2015-02-11,4.090000152587891
2015-02-12,4.159999847412109
2015-02-13,4.130000114440918
2015-02-17,4.28000020980835
2015-02-18,4.320000171661377
2015-02-19,4.260000228881836
2015-02-20,4.21999979019165
2015-02-23,4.21999979019165
2015-02-24,4.090000152587891
2015-02-25,3.890000104904175
2015-02-26,4.010000228881836
2015-02-27,3.9100000858306885
2015-03-02,4.070000171661377
2015-03-03,3.890000104904175
2015-03-04,3.809999942779541
2015-03-05,3.890000104904175
2015-03-06,3.759999990463257
2015-03-09,3.8499999046325684
2015-03-10,3.819999933242798
2015-03-11,3.799999952316284
2015-03-12,3.9200000762939453
2015-03-13,3.8499999046325684
2015-03-16,3.940000057220459
2015-03-17,3.9600000381469727
2015-03-18,3.9700000286102295
2015-03-19,3.8299999237060547
2015-03-20,4.090000152587891
2015-03-23,4.059999942779541
2015-03-24,4.110000133514404
2015-03-25,3.950000047683716
2015-03-26,3.9600000381469727
2015-03-27,3.990000009536743
2015-03-30,4.010000228881836
2015-03-31,3.990000009536743
2015-04-01,3.940000057220459
2015-04-02,3.9000000953674316
2015-04-06,3.8499999046325684
2015-04-07,3.799999952316284
2015-04-08,3.759999990463257
2015-04-09,3.75
2015-04-10,3.7200000286102295
2015-04-13,3.859999895095825
2015-04-14,3.819999933242798
2015-04-15,3.930000066757202
2015-04-16,3.930000066757202
2015-04-17,3.940000057220459
2015-04-20,4.03000020980835
2015-04-21,4.190000057220459
2015-04-22,4.010000228881836
2015-04-23,4.0
2015-04-24,4.0
2015-04-27,3.950000047683716
2015-04-28,4.050000190734863
2015-04-29,4.039999961853027
2015-04-30,3.930000066757202
2015-05-01,4.03000020980835
2015-05-04,4.099999904632568
2015-05-05,4.039999961853027
2015-05-06,4.039999961853027
2015-05-07,4.070000171661377
2015-05-08,4.070000171661377
2015-05-11,4.059999942779541
2015-05-12,4.079999923706055
2015-05-13,4.050000190734863
2015-05-14,4.070000171661377
2015-05-15,4.070000171661377
2015-05-18,4.090000152587891
2015-05-19,4.099999904632568
2015-05-20,4.119999885559082
2015-05-21,4.099999904632568
2015-05-22,4.050000190734863
2015-05-26,4.039999961853027
2015-05-27,3.9800000190734863
2015-05-28,3.8499999046325684
2015-05-29,3.819999933242798
2015-06-01,3.8399999141693115
2015-06-02,3.9000000953674316
2015-06-03,3.930000066757202
2015-06-04,3.8499999046325684
2015-06-05,3.9200000762939453
2015-06-08,3.9600000381469727
2015-06-09,3.9600000381469727
2015-06-10,3.990000009536743
2015-06-11,3.9000000953674316
2015-06-12,4.119999885559082
2015-06-15,4.130000114440918
2015-06-16,4.139999866485596
2015-06-17,4.179999828338623
2015-06-18,4.150000095367432
2015-06-19,4.210000038146973
2015-06-22,4.300000190734863
2015-06-23,4.5
2015-06-24,4.690000057220459
2015-06-25,4.809999942779541
2015-06-26,4.5
2015-06-29,4.599999904632568
2015-06-30,4.78000020980835
2015-07-01,4.699999809265137
2015-07-02,4.659999847412109
2015-07-06,4.730000019073486
2015-07-07,4.670000076293945
2015-07-08,4.619999885559082
2015-07-09,4.599999904632568
2015-07-10,4.559999942779541
2015-07-13,4.590000152587891
2015-07-14,4.570000171661377
2015-07-15,4.429999828338623
2015-07-16,4.5
2015-07-17,4.449999809265137
2015-07-20,4.440000057220459
2015-07-21,4.380000114440918
2015-07-22,4.400000095367432
2015-07-23,4.380000114440918
2015-07-24,4.460000038146973
2015-07-27,4.340000152587891
2015-07-28,4.400000095367432
2015-07-29,4.400000095367432
2015-07-30,4.400000095367432
2015-07-31,4.400000095367432
2015-08-03,4.389999866485596
2015-08-04,4.349999904632568
2015-08-05,4.360000133514404
2015-08-06,4.360000133514404
2015-08-07,4.440000057220459
2015-08-10,4.380000114440918
2015-08-11,4.519999980926514
2015-08-12,4.349999904632568
2015-08-13,4.519999980926514
2015-08-14,4.340000152587891
2015-08-17,4.210000038146973
2015-08-18,4.199999809265137
2015-08-19,4.25
2015-08-20,4.190000057220459
2015-08-21,4.139999866485596
2015-08-24,3.9800000190734863
2015-08-25,3.9700000286102295
2015-08-26,3.9600000381469727
2015-08-27,3.9600000381469727
2015-08-28,3.890000104904175
2015-08-31,3.7100000381469727
2015-09-01,3.640000104904175
2015-09-02,3.7300000190734863
2015-09-03,3.690000057220459
2015-09-04,3.740000009536743
2015-09-08,3.740000009536743
2015-09-09,3.690000057220459
2015-09-10,3.7699999809265137
2015-09-11,4.079999923706055
2015-09-14,4.110000133514404
2015-09-15,4.239999771118164
2015-09-16,4.320000171661377
2015-09-17,4.460000038146973
2015-09-18,4.369999885559082
2015-09-21,4.349999904632568
2015-09-22,4.300000190734863
2015-09-23,4.309999942779541
2015-09-24,4.329999923706055
2015-09-25,4.139999866485596
2015-09-28,3.9600000381469727
2015-09-29,3.9000000953674316
2015-09-30,3.9100000858306885
2015-10-01,3.799999952316284
2015-10-02,3.9000000953674316
2015-10-05,3.9700000286102295
2015-10-06,3.9000000953674316
2015-10-07,3.9800000190734863
2015-10-08,3.9200000762939453
2015-10-09,4.070000171661377
2015-10-12,3.8499999046325684
2015-10-13,3.819999933242798
2015-10-14,3.890000104904175
2015-10-15,3.880000114440918
2015-10-16,3.8499999046325684
2015-10-19,3.8399999141693115
2015-10-20,3.9100000858306885
2015-10-21,3.9200000762939453
2015-10-22,3.8499999046325684
2015-10-23,3.8399999141693115
2015-10-26,3.7100000381469727
2015-10-27,3.759999990463257
2015-10-28,3.7899999618530273
2015-10-29,3.7200000286102295
2015-10-30,3.6700000762939453
2015-11-02,3.7699999809265137
2015-11-03,3.759999990463257
2015-11-04,3.9100000858306885
2015-11-05,3.809999942779541
2015-11-06,3.75
2015-11-09,3.880000114440918
2015-11-10,3.75
2015-11-11,3.690000057220459
2015-11-12,3.640000104904175
2015-11-13,3.6500000953674316
2015-11-16,3.7100000381469727
2015-11-17,3.7200000286102295
2015-11-18,3.740000009536743
2015-11-19,3.6600000858306885
2015-11-20,3.7699999809265137
2015-11-23,3.809999942779541
2015-11-24,3.75
2015-11-25,3.75
2015-11-27,3.7699999809265137
2015-11-30,3.7300000190734863
2015-12-01,3.7200000286102295
2015-12-02,3.6700000762939453
2015-12-03,3.490000009536743
2015-12-04,3.5399999618530273
2015-12-07,3.4800000190734863
2015-12-08,3.5899999141693115
2015-12-09,3.5399999618530273
2015-12-10,3.5199999809265137
2015-12-11,3.5299999713897705
2015-12-14,3.4700000286102295
2015-12-15,3.440000057220459
2015-12-16,3.4200000762939453
2015-12-17,3.4200000762939453
2015-12-18,3.3499999046325684
2015-12-21,3.380000114440918
2015-12-22,3.3299999237060547
2015-12-23,3.2100000381469727
2015-12-24,3.380000114440918
2015-12-28,3.4100000858306885
2015-12-29,3.4800000190734863
2015-12-30,3.5199999809265137
2015-12-31,3.619999885559082
2016-01-04,3.569999933242798
2016-01-05,3.369999885559082
2016-01-06,3.25
2016-01-07,3.130000114440918
2016-01-08,3.130000114440918
2016-01-11,3.049999952316284
2016-01-12,3.109999895095825
2016-01-13,3.0999999046325684
2016-01-14,3.069999933242798
2016-01-15,2.930000066757202
2016-01-19,2.9200000762939453
2016-01-20,2.9000000953674316
2016-01-21,3.200000047683716
2016-01-22,3.319999933242798
2016-01-25,3.190000057220459
2016-01-26,3.3399999141693115
2016-01-27,3.4000000953674316
2016-01-28,3.569999933242798
2016-01-29,3.8299999237060547
2016-02-01,3.7799999713897705
2016-02-02,3.880000114440918
2016-02-03,3.869999885559082
2016-02-04,3.819999933242798
2016-02-05,3.549999952316284
2016-02-08,3.299999952316284
2016-02-09,3.2200000286102295
2016-02-10,3.200000047683716
2016-02-11,3.180000066757202
2016-02-12,3.200000047683716
2016-02-16,3.180000066757202
2016-02-17,3.2300000190734863
2016-02-18,3.130000114440918
2016-02-19,3.0999999046325684
2016-02-22,3.0999999046325684
2016-02-23,3.180000066757202
2016-02-24,3.200000047683716
2016-02-25,3.2200000286102295
2016-02-26,3.180000066757202
2016-02-29,3.059999942779541
2016-03-01,3.0899999141693115
2016-03-02,3.380000114440918
2016-03-03,3.359999895095825
2016-03-04,3.25
2016-03-07,3.2799999713897705
2016-03-08,3.2799999713897705
2016-03-09,3.309999942779541
2016-03-10,3.6700000762939453
2016-03-11,3.700000047683716
2016-03-14,3.75
2016-03-15,3.7300000190734863
2016-03-16,3.759999990463257
2016-03-17,3.799999952316284
2016-03-18,3.990000009536743
2016-03-21,3.940000057220459
2016-03-22,3.9000000953674316
2016-03-23,3.890000104904175
2016-03-24,3.9200000762939453
2016-03-28,3.990000009536743
2016-03-29,4.010000228881836
2016-03-30,3.9800000190734863
2016-03-31,3.930000066757202
2016-04-01,3.880000114440918
2016-04-04,3.950000047683716
2016-04-05,3.880000114440918
2016-04-06,3.930000066757202
2016-04-07,3.930000066757202
2016-04-08,4.079999923706055
2016-04-11,4.110000133514404
2016-04-12,4.03000020980835
2016-04-13,4.190000057220459
2016-04-14,4.090000152587891
2016-04-15,4.130000114440918
2016-04-18,4.159999847412109
2016-04-19,4.199999809265137
2016-04-20,4.199999809265137
2016-04-21,4.210000038146973
2016-04-22,4.159999847412109
2016-04-25,4.190000057220459
2016-04-26,4.170000076293945
2016-04-27,4.150000095367432
2016-04-28,4.099999904632568
2016-04-29,4.099999904632568
2016-05-02,4.070000171661377
2016-05-03,4.090000152587891
2016-05-04,4.03000020980835
2016-05-05,4.090000152587891
2016-05-06,4.150000095367432
2016-05-09,4.090000152587891
2016-05-10,4.099999904632568
2016-05-11,4.050000190734863
2016-05-12,4.050000190734863
2016-05-13,4.079999923706055
2016-05-16,4.050000190734863
2016-05-17,3.7799999713897705
2016-05-18,3.819999933242798
2016-05-19,3.869999885559082
2016-05-20,3.890000104904175
2016-05-23,3.8499999046325684
2016-05-24,3.890000104904175
2016-05-25,3.8499999046325684
2016-05-26,3.809999942779541
2016-05-27,3.809999942779541
2016-05-31,3.7799999713897705
2016-06-01,3.8299999237060547
2016-06-02,3.7899999618530273
2016-06-03,3.740000009536743
2016-06-06,3.7300000190734863
2016-06-07,3.75
2016-06-08,3.809999942779541
2016-06-09,3.9000000953674316
2016-06-10,3.9100000858306885
2016-06-13,3.8299999237060547
2016-06-14,3.759999990463257
2016-06-15,3.7300000190734863
2016-06-16,3.759999990463257
2016-06-17,3.7799999713897705
2016-06-20,3.9100000858306885
2016-06-21,3.9600000381469727
2016-06-22,3.950000047683716
2016-06-23,3.9800000190734863
2016-06-24,3.759999990463257
2016-06-27,3.700000047683716
2016-06-28,3.7100000381469727
2016-06-29,3.740000009536743
2016-06-30,3.75
2016-07-01,3.75
2016-07-05,3.7300000190734863
2016-07-06,3.75
2016-07-07,3.690000057220459
2016-07-08,3.740000009536743
2016-07-11,3.880000114440918
2016-07-12,3.930000066757202
2016-07-13,3.869999885559082
2016-07-14,3.809999942779541
2016-07-15,3.7699999809265137
2016-07-18,3.7200000286102295
2016-07-19,3.7300000190734863
2016-07-20,3.819999933242798
2016-07-21,4.03000020980835
2016-07-22,3.950000047683716
2016-07-25,3.7799999713897705
2016-07-26,3.880000114440918
2016-07-27,3.759999990463257
2016-07-28,3.880000114440918
2016-07-29,3.7899999618530273
2016-08-01,3.7100000381469727
2016-08-02,3.5999999046325684
2016-08-03,3.630000114440918
2016-08-04,3.4700000286102295
2016-08-05,3.5
2016-08-08,3.7899999618530273
2016-08-09,3.7699999809265137
2016-08-10,3.7100000381469727
2016-08-11,3.759999990463257
2016-08-12,3.799999952316284
2016-08-15,3.7899999618530273
2016-08-16,3.7799999713897705
2016-08-17,3.75
2016-08-18,3.799999952316284
2016-08-19,3.7799999713897705
2016-08-22,3.7899999618530273
2016-08-23,3.809999942779541
2016-08-24,3.7899999618530273
2016-08-25,3.799999952316284
2016-08-26,3.799999952316284
2016-08-29,3.809999942779541
2016-08-30,3.8399999141693115
2016-08-31,3.799999952316284
2016-09-01,3.759999990463257
2016-09-02,3.7799999713897705
2016-09-06,3.7699999809265137
2016-09-07,3.8399999141693115
2016-09-08,3.9200000762939453
2016-09-09,3.9100000858306885
2016-09-12,4.139999866485596
2016-09-13,4.070000171661377
2016-09-14,4.150000095367432
2016-09-15,4.199999809265137
2016-09-16,4.159999847412109
2016-09-19,4.21999979019165
2016-09-20,4.199999809265137
2016-09-21,4.210000038146973
2016-09-22,4.210000038146973
2016-09-23,4.179999828338623
2016-09-26,4.170000076293945
2016-09-27,4.179999828338623
2016-09-28,4.119999885559082
2016-09-29,4.059999942779541
2016-09-30,3.990000009536743
2016-10-03,3.9800000190734863
2016-10-04,3.950000047683716
2016-10-05,3.869999885559082
2016-10-06,3.799999952316284
2016-10-07,3.809999942779541
2016-10-10,3.880000114440918
2016-10-11,3.759999990463257
2016-10-12,3.9600000381469727
2016-10-13,4.03000020980835
2016-10-14,3.9600000381469727
2016-10-17,3.9700000286102295
2016-10-18,3.9800000190734863
2016-10-19,3.9700000286102295
2016-10-20,3.9600000381469727
2016-10-21,4.0
2016-10-24,4.130000114440918
2016-10-25,4.190000057220459
2016-10-26,4.059999942779541
2016-10-27,3.9700000286102295
2016-10-28,3.9700000286102295
2016-10-31,3.950000047683716
2016-11-01,3.930000066757202
2016-11-02,4.010000228881836
2016-11-03,3.950000047683716
2016-11-04,3.950000047683716
2016-11-07,4.010000228881836
2016-11-08,3.609999895095825
2016-11-09,3.630000114440918
2016-11-10,3.640000104904175
2016-11-11,3.950000047683716
2016-11-14,3.9100000858306885
2016-11-15,3.7799999713897705
2016-11-16,3.7899999618530273
2016-11-17,3.940000057220459
2016-11-18,3.940000057220459
2016-11-21,3.809999942779541
2016-11-22,3.740000009536743
2016-11-23,3.869999885559082
2016-11-25,3.890000104904175
2016-11-28,3.6700000762939453
2016-11-29,3.5999999046325684
2016-11-30,3.509999990463257
2016-12-01,3.4200000762939453
2016-12-02,3.799999952316284
2016-12-05,3.859999895095825
2016-12-06,3.9000000953674316
2016-12-07,3.940000057220459
2016-12-08,3.990000009536743
2016-12-09,4.010000228881836
2016-12-12,4.010000228881836
2016-12-13,3.8399999141693115
2016-12-14,3.809999942779541
2016-12-15,3.890000104904175
2016-12-16,3.9200000762939453
2016-12-19,3.799999952316284
2016-12-20,3.880000114440918
2016-12-21,3.809999942779541
2016-12-22,3.7899999618530273
2016-12-23,3.630000114440918
2016-12-27,3.7200000286102295
2016-12-28,3.680000066757202
2016-12-29,3.6500000953674316
2016-12-30,3.640000104904175
2017-01-03,3.680000066757202
2017-01-04,3.6700000762939453
2017-01-05,3.680000066757202
2017-01-06,3.680000066757202
2017-01-09,3.6500000953674316
2017-01-10,3.690000057220459
2017-01-11,3.640000104904175
2017-01-12,3.5199999809265137
2017-01-13,3.549999952316284
2017-01-17,3.490000009536743
2017-01-18,3.4700000286102295
2017-01-19,3.5299999713897705
2017-01-20,3.4800000190734863
2017-01-23,3.440000057220459
2017-01-24,3.440000057220459
2017-01-25,3.559999942779541
2017-01-26,3.509999990463257
2017-01-27,3.430000066757202
2017-01-30,3.359999895095825
2017-01-31,3.299999952316284
2017-02-01,3.2100000381469727
2017-02-02,3.200000047683716
2017-02-03,3.2799999713897705
2017-02-06,3.2300000190734863
2017-02-07,3.1700000762939453
2017-02-08,3.0899999141693115
2017-02-09,3.2200000286102295
2017-02-10,3.25
2017-02-13,3.2699999809265137
2017-02-14,3.2200000286102295
2017-02-15,3.2200000286102295
2017-02-16,3.0899999141693115
2017-02-17,3.0899999141693115
2017-02-21,3.180000066757202
2017-02-22,3.2100000381469727
2017-02-23,3.259999990463257
2017-02-24,3.259999990463257
2017-02-27,3.240000009536743
2017-02-28,3.1700000762939453
2017-03-01,3.240000009536743
2017-03-02,3.2300000190734863
2017-03-03,3.1700000762939453
2017-03-06,3.180000066757202
2017-03-07,3.180000066757202
2017-03-08,3.25
2017-03-09,3.180000066757202
2017-03-10,3.130000114440918
2017-03-13,3.0999999046325684
2017-03-14,3.1600000858306885
2017-03-15,3.1500000953674316
2017-03-16,3.2100000381469727
2017-03-17,3.240000009536743
2017-03-20,3.180000066757202
2017-03-21,3.059999942779541
2017-03-22,2.950000047683716
2017-03-23,3.0899999141693115
2017-03-24,3.0899999141693115
2017-03-27,3.009999990463257
2017-03-28,3.130000114440918
2017-03-29,3.130000114440918
2017-03-30,3.109999895095825
2017-03-31,3.1500000953674316
2017-04-03,3.059999942779541
2017-04-04,3.0799999237060547
2017-04-05,3.0299999713897705
2017-04-06,3.049999952316284
2017-04-07,3.119999885559082
2017-04-10,3.049999952316284
2017-04-11,3.109999895095825
2017-04-12,3.0999999046325684
2017-04-13,3.049999952316284
2017-04-17,3.0999999046325684
2017-04-18,3.140000104904175
2017-04-19,3.1700000762939453
2017-04-20,3.119999885559082
2017-04-21,3.109999895095825
2017-04-24,3.2100000381469727
2017-04-25,3.190000057220459
2017-04-26,3.2100000381469727
2017-04-27,3.25
2017-04-28,3.1500000953674316
2017-05-01,3.2100000381469727
2017-05-02,3.1700000762939453
2017-05-03,3.1700000762939453
2017-05-04,3.2200000286102295
2017-05-05,3.2799999713897705
2017-05-08,3.299999952316284
2017-05-09,3.5199999809265137
2017-05-10,3.5299999713897705
2017-05-11,3.6700000762939453
2017-05-12,3.700000047683716
2017-05-15,3.8299999237060547
2017-05-16,3.7799999713897705
2017-05-17,3.640000104904175
2017-05-18,3.630000114440918
2017-05-19,3.609999895095825
2017-05-22,3.609999895095825
2017-05-23,3.690000057220459
2017-05-24,3.740000009536743
2017-05-25,3.609999895095825
2017-05-26,3.630000114440918
2017-05-30,3.5999999046325684
2017-05-31,3.6500000953674316
2017-06-01,3.890000104904175
2017-06-02,4.099999904632568
2017-06-05,4.019999980926514
2017-06-06,4.010000228881836
2017-06-07,3.9800000190734863
2017-06-08,4.059999942779541
2017-06-09,4.050000190734863
2017-06-12,4.099999904632568
2017-06-13,4.119999885559082
2017-06-14,4.070000171661377
2017-06-15,4.099999904632568
2017-06-16,3.9000000953674316
2017-06-19,3.990000009536743
2017-06-20,3.9700000286102295
2017-06-21,3.940000057220459
2017-06-22,4.039999961853027
2017-06-23,4.130000114440918
2017-06-26,4.139999866485596
2017-06-27,4.150000095367432
2017-06-28,4.239999771118164
2017-06-29,4.159999847412109
2017-06-30,4.110000133514404
2017-07-03,4.070000171661377
2017-07-05,4.059999942779541
2017-07-06,4.059999942779541
2017-07-07,4.099999904632568
2017-07-10,4.03000020980835
2017-07-11,4.03000020980835
2017-07-12,4.150000095367432
2017-07-13,4.090000152587891
2017-07-14,4.150000095367432
2017-07-17,4.179999828338623
2017-07-18,4.150000095367432
2017-07-19,4.130000114440918
2017-07-20,4.050000190734863
2017-07-21,4.03000020980835
2017-07-24,4.019999980926514
2017-07-25,4.090000152587891
2017-07-26,4.159999847412109
2017-07-27,4.050000190734863
2017-07-28,4.070000171661377
2017-07-31,4.03000020980835
2017-08-01,4.039999961853027
2017-08-02,3.9700000286102295
2017-08-03,3.9700000286102295
2017-08-04,4.199999809265137
2017-08-07,3.619999885559082
2017-08-08,3.619999885559082
2017-08-09,3.609999895095825
2017-08-10,3.559999942779541
2017-08-11,3.549999952316284
2017-08-14,3.7100000381469727
2017-08-15,3.700000047683716
2017-08-16,3.7300000190734863
2017-08-17,3.640000104904175
2017-08-18,3.6500000953674316
2017-08-21,3.640000104904175
2017-08-22,3.740000009536743
2017-08-23,3.700000047683716
2017-08-24,3.7300000190734863
2017-08-25,3.7799999713897705
2017-08-28,3.75
2017-08-29,3.759999990463257
2017-08-30,3.75
2017-08-31,3.75
2017-09-01,3.7699999809265137
2017-09-05,3.759999990463257
2017-09-06,3.75
2017-09-07,3.700000047683716
2017-09-08,3.700000047683716
2017-09-11,3.680000066757202
2017-09-12,3.690000057220459
2017-09-13,3.690000057220459
2017-09-14,3.5899999141693115
2017-09-15,3.5899999141693115
2017-09-18,3.6700000762939453
2017-09-19,3.680000066757202
2017-09-20,3.690000057220459
2017-09-21,3.7200000286102295
2017-09-22,3.75
2017-09-25,3.700000047683716
2017-09-26,3.7300000190734863
2017-09-27,3.890000104904175
2017-09-28,4.050000190734863
2017-09-29,4.019999980926514
2017-10-02,4.050000190734863
2017-10-03,4.179999828338623
2017-10-04,4.150000095367432
2017-10-05,4.190000057220459
2017-10-06,4.190000057220459
2017-10-09,4.130000114440918
2017-10-10,4.150000095367432
2017-10-11,4.139999866485596
2017-10-12,4.090000152587891
2017-10-13,4.139999866485596
2017-10-16,4.139999866485596
2017-10-17,4.170000076293945
2017-10-18,4.179999828338623
2017-10-19,4.099999904632568
2017-10-20,4.099999904632568
2017-10-23,4.019999980926514
2017-10-24,4.050000190734863
2017-10-25,4.079999923706055
2017-10-26,3.9800000190734863
2017-10-27,4.0
2017-10-30,3.930000066757202
2017-10-31,4.079999923706055
2017-11-01,4.050000190734863
2017-11-02,4.03000020980835
2017-11-03,4.070000171661377
2017-11-06,4.039999961853027
2017-11-07,3.869999885559082
2017-11-08,3.880000114440918
2017-11-09,4.010000228881836
2017-11-10,3.9800000190734863
2017-11-13,3.9200000762939453
2017-11-14,3.940000057220459
2017-11-15,3.930000066757202
2017-11-16,3.990000009536743
2017-11-17,4.0
2017-11-20,4.070000171661377
2017-11-21,4.139999866485596
2017-11-22,4.050000190734863
2017-11-24,4.059999942779541
2017-11-27,4.150000095367432
2017-11-28,4.460000038146973
2017-11-29,4.5
2017-11-30,4.519999980926514
2017-12-01,4.539999961853027
2017-12-04,4.369999885559082
2017-12-05,4.25
2017-12-06,4.300000190734863
2017-12-07,4.099999904632568
2017-12-08,4.110000133514404
2017-12-11,4.309999942779541
2017-12-12,4.260000228881836
2017-12-13,4.320000171661377
2017-12-14,4.28000020980835
2017-12-15,4.480000019073486
2017-12-18,4.329999923706055
2017-12-19,4.289999961853027
2017-12-20,4.320000171661377
2017-12-21,4.349999904632568
2017-12-22,4.25
2017-12-26,4.179999828338623
2017-12-27,4.21999979019165
2017-12-28,4.210000038146973
2017-12-29,4.170000076293945
2018-01-02,4.099999904632568
2018-01-03,4.110000133514404
2018-01-04,4.190000057220459
2018-01-05,4.179999828338623
2018-01-08,4.110000133514404
2018-01-09,4.099999904632568
2018-01-10,4.130000114440918
2018-01-11,4.139999866485596
2018-01-12,4.159999847412109
2018-01-16,4.130000114440918
2018-01-17,4.190000057220459
2018-01-18,4.099999904632568
2018-01-19,4.190000057220459
2018-01-22,4.199999809265137
2018-01-23,4.170000076293945
2018-01-24,4.210000038146973
2018-01-25,4.25
2018-01-26,4.340000152587891
2018-01-29,4.28000020980835
2018-01-30,4.289999961853027
2018-01-31,4.260000228881836
2018-02-01,4.260000228881836
2018-02-02,4.210000038146973
2018-02-05,4.130000114440918
2018-02-06,4.119999885559082
2018-02-07,4.170000076293945
2018-02-08,4.079999923706055
2018-02-09,4.130000114440918
2018-02-12,4.190000057220459
2018-02-13,4.239999771118164
2018-02-14,4.230000019073486
2018-02-15,4.260000228881836
2018-02-16,4.239999771118164
2018-02-20,4.230000019073486
2018-02-21,4.269999980926514
2018-02-22,4.239999771118164
