,RIO
2011-05-31,70.12000274658203
2011-06-01,68.75
2011-06-02,68.55999755859375
2011-06-03,67.44000244140625
2011-06-06,67.05999755859375
2011-06-07,68.69000244140625
2011-06-08,67.68000030517578
2011-06-09,68.94999694824219
2011-06-10,66.5999984741211
2011-06-13,66.80999755859375
2011-06-14,68.29000091552734
2011-06-15,65.93000030517578
2011-06-16,65.62999725341797
2011-06-17,65.98999786376953
2011-06-20,66.37000274658203
2011-06-21,68.55000305175781
2011-06-22,68.19000244140625
2011-06-23,67.70999908447266
2011-06-24,67.62999725341797
2011-06-27,68.5199966430664
2011-06-28,70.0
2011-06-29,70.79000091552734
2011-06-30,72.31999969482422
2011-07-01,73.30999755859375
2011-07-05,72.11000061035156
2011-07-06,72.33999633789062
2011-07-07,73.62999725341797
2011-07-08,72.72000122070312
2011-07-11,70.5
2011-07-12,69.88999938964844
2011-07-13,70.70999908447266
2011-07-14,70.30999755859375
2011-07-15,70.7300033569336
2011-07-18,69.51000213623047
2011-07-19,70.81999969482422
2011-07-20,71.5
2011-07-21,71.83999633789062
2011-07-22,72.30999755859375
2011-07-25,71.91000366210938
2011-07-26,72.69000244140625
2011-07-27,71.23999786376953
2011-07-28,70.94000244140625
2011-07-29,70.9800033569336
2011-08-01,70.29000091552734
2011-08-02,67.05999755859375
2011-08-03,67.12999725341797
2011-08-04,60.599998474121094
2011-08-05,59.189998626708984
2011-08-08,52.41999816894531
2011-08-09,59.83000183105469
2011-08-10,55.209999084472656
2011-08-11,58.40999984741211
2011-08-12,59.86000061035156
2011-08-15,61.61000061035156
2011-08-16,60.810001373291016
2011-08-17,61.65999984741211
2011-08-18,57.599998474121094
2011-08-19,55.97999954223633
2011-08-22,55.689998626708984
2011-08-23,58.189998626708984
2011-08-24,58.2599983215332
2011-08-25,56.970001220703125
2011-08-26,58.619998931884766
2011-08-29,60.5
2011-08-30,60.599998474121094
2011-08-31,61.15999984741211
2011-09-01,60.40999984741211
2011-09-02,59.16999816894531
2011-09-06,57.4900016784668
2011-09-07,59.7599983215332
2011-09-08,58.13999938964844
2011-09-09,56.439998626708984
2011-09-12,56.150001525878906
2011-09-13,56.7400016784668
2011-09-14,56.41999816894531
2011-09-15,57.88999938964844
2011-09-16,57.459999084472656
2011-09-19,55.119998931884766
2011-09-20,54.709999084472656
2011-09-21,51.290000915527344
2011-09-22,46.06999969482422
2011-09-23,46.439998626708984
2011-09-26,47.380001068115234
2011-09-27,49.0099983215332
2011-09-28,46.7599983215332
2011-09-29,46.40999984741211
2011-09-30,44.08000183105469
2011-10-03,42.29999923706055
2011-10-04,43.869998931884766
2011-10-05,45.5099983215332
2011-10-06,48.06999969482422
2011-10-07,48.61000061035156
2011-10-10,51.38999938964844
2011-10-11,51.0
2011-10-12,52.349998474121094
2011-10-13,52.209999084472656
2011-10-14,53.5099983215332
2011-10-17,51.119998931884766
2011-10-18,50.939998626708984
2011-10-19,47.88999938964844
2011-10-20,47.91999816894531
2011-10-21,50.439998626708984
2011-10-24,54.52000045776367
2011-10-25,52.09000015258789
2011-10-26,53.310001373291016
2011-10-27,58.08000183105469
2011-10-28,58.18000030517578
2011-10-31,54.060001373291016
2011-11-01,51.959999084472656
2011-11-02,53.77000045776367
2011-11-03,55.97999954223633
2011-11-04,56.040000915527344
2011-11-07,56.209999084472656
2011-11-08,57.65999984741211
2011-11-09,54.099998474121094
2011-11-10,54.40999984741211
2011-11-11,55.47999954223633
2011-11-14,54.040000915527344
2011-11-15,55.349998474121094
2011-11-16,53.34000015258789
2011-11-17,51.77000045776367
2011-11-18,51.630001068115234
2011-11-21,48.91999816894531
2011-11-22,48.2599983215332
2011-11-23,46.31999969482422
2011-11-25,46.34000015258789
2011-11-28,48.959999084472656
2011-11-29,48.59000015258789
2011-11-30,53.06999969482422
2011-12-01,52.15999984741211
2011-12-02,52.20000076293945
2011-12-05,52.90999984741211
2011-12-06,52.59000015258789
2011-12-07,52.790000915527344
2011-12-08,49.97999954223633
2011-12-09,51.06999969482422
2011-12-12,49.11000061035156
2011-12-13,48.40999984741211
2011-12-14,47.20000076293945
2011-12-15,46.70000076293945
2011-12-16,47.400001525878906
2011-12-19,46.099998474121094
2011-12-20,48.79999923706055
2011-12-21,48.7599983215332
2011-12-22,49.54999923706055
2011-12-23,49.470001220703125
2011-12-27,49.22999954223633
2011-12-28,47.650001525878906
2011-12-29,48.209999084472656
2011-12-30,48.91999816894531
2012-01-03,52.33000183105469
2012-01-04,52.290000915527344
2012-01-05,51.77000045776367
2012-01-06,51.2400016784668
2012-01-09,51.369998931884766
2012-01-10,52.97999954223633
2012-01-11,53.560001373291016
2012-01-12,54.7400016784668
2012-01-13,54.29999923706055
2012-01-17,56.04999923706055
2012-01-18,57.59000015258789
2012-01-19,57.47999954223633
2012-01-20,57.34000015258789
2012-01-23,58.310001373291016
2012-01-24,58.029998779296875
2012-01-25,59.209999084472656
2012-01-26,60.61000061035156
2012-01-27,59.9900016784668
2012-01-30,59.880001068115234
2012-01-31,60.459999084472656
2012-02-01,61.689998626708984
2012-02-02,62.619998931884766
2012-02-03,62.70000076293945
2012-02-06,62.369998931884766
2012-02-07,61.34000015258789
2012-02-08,61.529998779296875
2012-02-09,60.75
2012-02-10,59.33000183105469
2012-02-13,60.650001525878906
2012-02-14,58.619998931884766
2012-02-15,57.61000061035156
2012-02-16,58.11000061035156
2012-02-17,57.43000030517578
2012-02-21,58.34000015258789
2012-02-22,57.56999969482422
2012-02-23,58.06999969482422
2012-02-24,58.290000915527344
2012-02-27,58.61000061035156
2012-02-28,59.439998626708984
2012-02-29,56.93000030517578
2012-03-01,57.27000045776367
2012-03-02,56.41999816894531
2012-03-05,54.22999954223633
2012-03-06,52.650001525878906
2012-03-07,53.04999923706055
2012-03-08,54.81999969482422
2012-03-09,54.66999816894531
2012-03-12,53.88999938964844
2012-03-13,56.02000045776367
2012-03-14,54.540000915527344
2012-03-15,55.959999084472656
2012-03-16,56.81999969482422
2012-03-19,57.150001525878906
2012-03-20,55.150001525878906
2012-03-21,54.59000015258789
2012-03-22,52.630001068115234
2012-03-23,53.7400016784668
2012-03-26,54.060001373291016
2012-03-27,53.75
2012-03-28,52.810001373291016
2012-03-29,54.439998626708984
2012-03-30,55.59000015258789
2012-04-02,57.25
2012-04-03,56.189998626708984
2012-04-04,54.15999984741211
2012-04-05,54.2400016784668
2012-04-09,54.20000076293945
2012-04-10,52.36000061035156
2012-04-11,53.04999923706055
2012-04-12,56.150001525878906
2012-04-13,54.880001068115234
2012-04-16,54.95000076293945
2012-04-17,56.20000076293945
2012-04-18,56.939998626708984
2012-04-19,56.439998626708984
2012-04-20,57.119998931884766
2012-04-23,54.70000076293945
2012-04-24,55.04999923706055
2012-04-25,56.59000015258789
2012-04-26,56.439998626708984
2012-04-27,56.959999084472656
2012-04-30,56.06999969482422
2012-05-01,57.029998779296875
2012-05-02,55.869998931884766
2012-05-03,54.0099983215332
2012-05-04,51.90999984741211
2012-05-07,52.040000915527344
2012-05-08,50.939998626708984
2012-05-09,50.66999816894531
2012-05-10,50.970001220703125
2012-05-11,50.04999923706055
2012-05-14,48.619998931884766
2012-05-15,46.56999969482422
2012-05-16,45.83000183105469
2012-05-17,44.849998474121094
2012-05-18,43.72999954223633
2012-05-21,45.369998931884766
2012-05-22,45.59000015258789
2012-05-23,45.13999938964844
2012-05-24,44.72999954223633
2012-05-25,43.95000076293945
2012-05-29,45.86000061035156
2012-05-30,43.630001068115234
2012-05-31,43.220001220703125
2012-06-01,42.70000076293945
2012-06-04,42.31999969482422
2012-06-05,42.91999816894531
2012-06-06,44.849998474121094
2012-06-07,46.56999969482422
2012-06-08,44.650001525878906
2012-06-11,43.720001220703125
2012-06-12,44.970001220703125
2012-06-13,44.5099983215332
2012-06-14,44.83000183105469
2012-06-15,46.34000015258789
2012-06-18,46.86000061035156
2012-06-19,48.04999923706055
2012-06-20,48.369998931884766
2012-06-21,45.849998474121094
2012-06-22,46.529998779296875
2012-06-25,44.689998626708984
2012-06-26,45.369998931884766
2012-06-27,45.43000030517578
2012-06-28,45.47999954223633
2012-06-29,47.810001373291016
2012-07-02,48.189998626708984
2012-07-03,49.470001220703125
2012-07-05,48.66999816894531
2012-07-06,48.08000183105469
2012-07-09,47.209999084472656
2012-07-10,46.33000183105469
2012-07-11,46.959999084472656
2012-07-12,45.59000015258789
2012-07-13,46.970001220703125
2012-07-16,46.41999816894531
2012-07-17,46.2599983215332
2012-07-18,45.75
2012-07-19,46.7400016784668
2012-07-20,45.33000183105469
2012-07-23,44.15999984741211
2012-07-24,43.380001068115234
2012-07-25,43.040000915527344
2012-07-26,44.189998626708984
2012-07-27,46.16999816894531
2012-07-30,46.290000915527344
2012-07-31,46.209999084472656
2012-08-01,46.540000915527344
2012-08-02,45.20000076293945
2012-08-03,47.59000015258789
2012-08-06,48.5099983215332
2012-08-07,48.810001373291016
2012-08-08,50.15999984741211
2012-08-09,50.43000030517578
2012-08-10,50.70000076293945
2012-08-13,50.349998474121094
2012-08-14,49.869998931884766
2012-08-15,47.709999084472656
2012-08-16,48.27000045776367
2012-08-17,47.52000045776367
2012-08-20,47.41999816894531
2012-08-21,47.63999938964844
2012-08-22,47.470001220703125
2012-08-23,46.54999923706055
2012-08-24,46.060001373291016
2012-08-27,45.40999984741211
2012-08-28,45.130001068115234
2012-08-29,43.86000061035156
2012-08-30,43.0
2012-08-31,43.83000183105469
2012-09-04,43.15999984741211
2012-09-05,43.349998474121094
2012-09-06,45.560001373291016
2012-09-07,48.63999938964844
2012-09-10,48.36000061035156
2012-09-11,49.33000183105469
2012-09-12,49.72999954223633
2012-09-13,51.27000045776367
2012-09-14,53.18000030517578
2012-09-17,51.68000030517578
2012-09-18,52.04999923706055
2012-09-19,51.41999816894531
2012-09-20,50.33000183105469
2012-09-21,49.41999816894531
2012-09-24,48.209999084472656
2012-09-25,46.91999816894531
2012-09-26,46.61000061035156
2012-09-27,47.43000030517578
2012-09-28,46.7599983215332
2012-10-01,47.09000015258789
2012-10-02,47.220001220703125
2012-10-03,46.810001373291016
2012-10-04,47.59000015258789
2012-10-05,47.81999969482422
2012-10-08,48.16999816894531
2012-10-09,48.310001373291016
2012-10-10,48.2400016784668
2012-10-11,49.25
2012-10-12,48.689998626708984
2012-10-15,48.34000015258789
2012-10-16,49.65999984741211
2012-10-17,51.959999084472656
2012-10-18,52.09000015258789
2012-10-19,51.0
2012-10-22,51.40999984741211
2012-10-23,49.90999984741211
2012-10-24,49.90999984741211
2012-10-25,50.380001068115234
2012-10-26,49.959999084472656
2012-10-31,49.97999954223633
2012-11-01,51.310001373291016
2012-11-02,51.119998931884766
2012-11-05,50.43000030517578
2012-11-06,51.209999084472656
2012-11-07,49.939998626708984
2012-11-08,49.18000030517578
2012-11-09,49.04999923706055
2012-11-12,49.02000045776367
2012-11-13,48.599998474121094
2012-11-14,47.56999969482422
2012-11-15,47.36000061035156
2012-11-16,47.2599983215332
2012-11-19,48.13999938964844
2012-11-20,47.86000061035156
2012-11-21,47.95000076293945
2012-11-23,48.349998474121094
2012-11-26,48.130001068115234
2012-11-27,47.20000076293945
2012-11-28,47.41999816894531
2012-11-29,49.52000045776367
2012-11-30,49.79999923706055
2012-12-03,49.709999084472656
2012-12-04,50.290000915527344
2012-12-05,51.880001068115234
2012-12-06,51.880001068115234
2012-12-07,52.400001525878906
2012-12-10,53.029998779296875
2012-12-11,53.18000030517578
2012-12-12,53.4900016784668
2012-12-13,53.650001525878906
2012-12-14,54.91999816894531
2012-12-17,56.380001068115234
2012-12-18,58.220001220703125
2012-12-19,57.13999938964844
2012-12-20,57.15999984741211
2012-12-21,56.779998779296875
2012-12-24,56.540000915527344
2012-12-26,56.959999084472656
2012-12-27,57.380001068115234
2012-12-28,57.060001373291016
2012-12-31,58.09000015258789
2013-01-02,59.91999816894531
2013-01-03,58.47999954223633
2013-01-04,58.279998779296875
2013-01-07,57.70000076293945
2013-01-08,56.939998626708984
2013-01-09,57.20000076293945
2013-01-10,57.290000915527344
2013-01-11,55.650001525878906
2013-01-14,55.810001373291016
2013-01-15,56.029998779296875
2013-01-16,55.029998779296875
2013-01-17,54.81999969482422
2013-01-18,55.849998474121094
2013-01-22,56.52000045776367
2013-01-23,55.47999954223633
2013-01-24,55.83000183105469
2013-01-25,55.79999923706055
2013-01-28,54.869998931884766
2013-01-29,56.40999984741211
2013-01-30,55.88999938964844
2013-01-31,56.470001220703125
2013-02-01,58.0
2013-02-04,56.630001068115234
2013-02-05,56.790000915527344
2013-02-06,57.4900016784668
2013-02-07,57.279998779296875
2013-02-08,57.58000183105469
2013-02-11,57.470001220703125
2013-02-12,57.29999923706055
2013-02-13,58.369998931884766
2013-02-14,58.150001525878906
2013-02-15,57.77000045776367
2013-02-19,57.459999084472656
2013-02-20,55.2599983215332
2013-02-21,53.65999984741211
2013-02-22,53.56999969482422
2013-02-25,53.02000045776367
2013-02-26,53.29999923706055
2013-02-27,53.900001525878906
2013-02-28,53.63999938964844
2013-03-01,51.75
2013-03-04,50.47999954223633
2013-03-05,51.599998474121094
2013-03-06,51.38999938964844
2013-03-07,52.08000183105469
2013-03-08,51.13999938964844
2013-03-11,51.4900016784668
2013-03-12,51.400001525878906
2013-03-13,50.2599983215332
2013-03-14,49.84000015258789
2013-03-15,49.97999954223633
2013-03-18,49.27000045776367
2013-03-19,46.880001068115234
2013-03-20,47.4900016784668
2013-03-21,47.45000076293945
2013-03-22,47.45000076293945
2013-03-25,46.68000030517578
2013-03-26,47.150001525878906
2013-03-27,47.560001373291016
2013-03-28,47.08000183105469
2013-04-01,46.47999954223633
2013-04-02,46.209999084472656
2013-04-03,45.5099983215332
2013-04-04,45.86000061035156
2013-04-05,45.720001220703125
2013-04-08,45.970001220703125
2013-04-09,48.599998474121094
2013-04-10,48.27000045776367
2013-04-11,48.20000076293945
2013-04-12,47.59000015258789
2013-04-15,44.790000915527344
2013-04-16,45.66999816894531
2013-04-17,43.34000015258789
2013-04-18,43.88999938964844
2013-04-19,44.68000030517578
2013-04-22,44.54999923706055
2013-04-23,44.2599983215332
2013-04-24,46.099998474121094
2013-04-25,46.47999954223633
2013-04-26,45.540000915527344
2013-04-29,46.290000915527344
2013-04-30,46.060001373291016
2013-05-01,44.81999969482422
2013-05-02,45.040000915527344
2013-05-03,46.939998626708984
2013-05-06,47.290000915527344
2013-05-07,47.459999084472656
2013-05-08,48.540000915527344
2013-05-09,47.33000183105469
2013-05-10,46.970001220703125
2013-05-13,46.209999084472656
2013-05-14,45.33000183105469
2013-05-15,44.380001068115234
2013-05-16,43.7599983215332
2013-05-17,44.0
2013-05-20,44.56999969482422
2013-05-21,44.97999954223633
2013-05-22,44.88999938964844
2013-05-23,44.189998626708984
2013-05-24,43.540000915527344
2013-05-28,43.060001373291016
2013-05-29,43.36000061035156
2013-05-30,44.540000915527344
2013-05-31,42.720001220703125
2013-06-03,44.27000045776367
2013-06-04,44.04999923706055
2013-06-05,42.93000030517578
2013-06-06,43.380001068115234
2013-06-07,43.349998474121094
2013-06-10,42.54999923706055
2013-06-11,41.970001220703125
2013-06-12,42.09000015258789
2013-06-13,43.599998474121094
2013-06-14,43.310001373291016
2013-06-17,43.90999984741211
2013-06-18,44.099998474121094
2013-06-19,43.400001525878906
2013-06-20,41.66999816894531
2013-06-21,41.529998779296875
2013-06-24,40.34000015258789
2013-06-25,41.29999923706055
2013-06-26,41.099998474121094
2013-06-27,41.43000030517578
2013-06-28,41.08000183105469
2013-07-01,41.54999923706055
2013-07-02,40.689998626708984
2013-07-03,40.459999084472656
2013-07-05,39.900001525878906
2013-07-08,40.0099983215332
2013-07-09,40.779998779296875
2013-07-10,40.540000915527344
2013-07-11,43.34000015258789
2013-07-12,42.15999984741211
2013-07-15,42.279998779296875
2013-07-16,43.939998626708984
2013-07-17,44.58000183105469
2013-07-18,44.599998474121094
2013-07-19,44.349998474121094
2013-07-22,44.689998626708984
2013-07-23,46.099998474121094
2013-07-24,45.189998626708984
2013-07-25,45.13999938964844
2013-07-26,45.400001525878906
2013-07-29,45.310001373291016
2013-07-30,45.0099983215332
2013-07-31,44.9900016784668
2013-08-01,45.79999923706055
2013-08-02,46.20000076293945
2013-08-05,46.59000015258789
2013-08-06,45.81999969482422
2013-08-07,45.900001525878906
2013-08-08,47.43000030517578
2013-08-09,49.810001373291016
2013-08-12,49.7400016784668
2013-08-13,50.13999938964844
2013-08-14,49.61000061035156
2013-08-15,48.81999969482422
2013-08-16,48.369998931884766
2013-08-19,47.59000015258789
2013-08-20,47.72999954223633
2013-08-21,46.38999938964844
2013-08-22,47.43000030517578
2013-08-23,47.68000030517578
2013-08-26,47.41999816894531
2013-08-27,45.900001525878906
2013-08-28,46.20000076293945
2013-08-29,45.29999923706055
2013-08-30,45.11000061035156
2013-09-03,47.61000061035156
2013-09-04,48.33000183105469
2013-09-05,48.220001220703125
2013-09-06,48.11000061035156
2013-09-09,49.34000015258789
2013-09-10,50.81999969482422
2013-09-11,50.939998626708984
2013-09-12,50.2400016784668
2013-09-13,49.9900016784668
2013-09-16,50.25
2013-09-17,50.29999923706055
2013-09-18,51.88999938964844
2013-09-19,50.61000061035156
2013-09-20,49.36000061035156
2013-09-23,49.56999969482422
2013-09-24,49.150001525878906
2013-09-25,49.939998626708984
2013-09-26,50.25
2013-09-27,49.47999954223633
2013-09-30,48.7599983215332
2013-10-01,48.52000045776367
2013-10-02,49.08000183105469
2013-10-03,48.36000061035156
2013-10-04,48.59000015258789
2013-10-07,48.25
2013-10-08,47.65999984741211
2013-10-09,47.4900016784668
2013-10-10,48.630001068115234
2013-10-11,49.279998779296875
2013-10-14,50.02000045776367
2013-10-15,51.33000183105469
2013-10-16,51.33000183105469
2013-10-17,51.619998931884766
2013-10-18,51.869998931884766
2013-10-21,52.27000045776367
2013-10-22,52.869998931884766
2013-10-23,51.93000030517578
2013-10-24,52.2599983215332
2013-10-25,52.2599983215332
2013-10-28,51.79999923706055
2013-10-29,51.52000045776367
2013-10-30,51.11000061035156
2013-10-31,50.70000076293945
2013-11-01,51.16999816894531
2013-11-04,52.7599983215332
2013-11-05,53.20000076293945
2013-11-06,53.52000045776367
2013-11-07,52.58000183105469
2013-11-08,53.16999816894531
2013-11-11,52.40999984741211
2013-11-12,51.880001068115234
2013-11-13,51.86000061035156
2013-11-14,51.75
2013-11-15,52.5
2013-11-18,52.349998474121094
2013-11-19,52.25
2013-11-20,52.75
2013-11-21,52.209999084472656
2013-11-22,51.72999954223633
2013-11-25,51.150001525878906
2013-11-26,50.18000030517578
2013-11-27,50.939998626708984
2013-11-29,53.04999923706055
