,WPP
2011-06-02,59.91999816894531
2011-06-03,60.470001220703125
2011-06-06,59.619998931884766
2011-06-07,59.869998931884766
2011-06-08,59.15999984741211
2011-06-09,60.40999984741211
2011-06-10,58.95000076293945
2011-06-13,59.90999984741211
2011-06-14,61.029998779296875
2011-06-15,59.38999938964844
2011-06-16,59.380001068115234
2011-06-17,59.72999954223633
2011-06-20,59.900001525878906
2011-06-21,60.4900016784668
2011-06-22,60.369998931884766
2011-06-23,59.439998626708984
2011-06-24,59.33000183105469
2011-06-27,59.61000061035156
2011-06-28,60.22999954223633
2011-06-29,61.880001068115234
2011-06-30,62.75
2011-07-01,62.540000915527344
2011-07-05,62.869998931884766
2011-07-06,61.220001220703125
2011-07-07,61.68000030517578
2011-07-08,60.79999923706055
2011-07-11,58.65999984741211
2011-07-12,57.84000015258789
2011-07-13,58.869998931884766
2011-07-14,57.68000030517578
2011-07-15,57.06999969482422
2011-07-18,55.650001525878906
2011-07-19,57.5
2011-07-20,58.150001525878906
2011-07-21,59.13999938964844
2011-07-22,59.43000030517578
2011-07-25,59.18000030517578
2011-07-26,59.099998474121094
2011-07-27,57.689998626708984
2011-07-28,57.09000015258789
2011-07-29,56.59000015258789
2011-08-01,56.02000045776367
2011-08-02,54.08000183105469
2011-08-03,54.459999084472656
2011-08-04,50.22999954223633
2011-08-05,50.779998779296875
2011-08-08,47.290000915527344
2011-08-09,50.869998931884766
2011-08-10,48.459999084472656
2011-08-11,50.209999084472656
2011-08-12,51.650001525878906
2011-08-15,52.79999923706055
2011-08-16,51.77000045776367
2011-08-17,51.52000045776367
2011-08-18,49.27000045776367
2011-08-19,48.2400016784668
2011-08-22,47.5
2011-08-23,49.15999984741211
2011-08-24,51.16999816894531
2011-08-25,49.400001525878906
2011-08-26,50.5
2011-08-29,51.47999954223633
2011-08-30,51.400001525878906
2011-08-31,52.369998931884766
2011-09-01,51.65999984741211
2011-09-02,49.529998779296875
2011-09-06,47.529998779296875
2011-09-07,49.650001525878906
2011-09-08,49.29999923706055
2011-09-09,47.790000915527344
2011-09-12,47.150001525878906
2011-09-13,48.08000183105469
2011-09-14,48.97999954223633
2011-09-15,49.65999984741211
2011-09-16,49.59000015258789
2011-09-19,48.380001068115234
2011-09-20,48.630001068115234
2011-09-21,47.2599983215332
2011-09-22,45.400001525878906
2011-09-23,46.529998779296875
2011-09-26,47.779998779296875
2011-09-27,49.4900016784668
2011-09-28,48.310001373291016
2011-09-29,49.029998779296875
2011-09-30,46.04999923706055
2011-10-03,45.040000915527344
2011-10-04,45.900001525878906
2011-10-05,45.970001220703125
2011-10-06,47.540000915527344
2011-10-07,48.2599983215332
2011-10-10,49.290000915527344
2011-10-11,49.11000061035156
2011-10-12,50.650001525878906
2011-10-13,49.88999938964844
2011-10-14,51.45000076293945
2011-10-17,49.90999984741211
2011-10-18,50.59000015258789
2011-10-19,49.220001220703125
2011-10-20,49.099998474121094
2011-10-21,50.439998626708984
2011-10-24,51.70000076293945
2011-10-25,51.529998779296875
2011-10-26,52.29999923706055
2011-10-27,54.97999954223633
2011-10-28,55.380001068115234
2011-10-31,51.83000183105469
2011-11-01,50.900001525878906
2011-11-02,52.15999984741211
2011-11-03,54.16999816894531
2011-11-04,53.2599983215332
2011-11-07,53.709999084472656
2011-11-08,54.150001525878906
2011-11-09,51.29999923706055
2011-11-10,51.880001068115234
2011-11-11,53.650001525878906
2011-11-14,52.369998931884766
2011-11-15,52.130001068115234
2011-11-16,51.63999938964844
2011-11-17,51.0
2011-11-18,50.869998931884766
2011-11-21,49.279998779296875
2011-11-22,49.220001220703125
2011-11-23,47.91999816894531
2011-11-25,47.31999969482422
2011-11-28,49.7400016784668
2011-11-29,50.369998931884766
2011-11-30,52.470001220703125
2011-12-01,51.959999084472656
2011-12-02,52.20000076293945
2011-12-05,52.439998626708984
2011-12-06,52.52000045776367
2011-12-07,52.52000045776367
2011-12-08,51.34000015258789
2011-12-09,52.38999938964844
2011-12-12,50.869998931884766
2011-12-13,49.7400016784668
2011-12-14,49.29999923706055
2011-12-15,49.58000183105469
2011-12-16,49.5099983215332
2011-12-19,49.0099983215332
2011-12-20,50.939998626708984
2011-12-21,51.040000915527344
2011-12-22,51.16999816894531
2011-12-23,51.099998474121094
2011-12-27,51.45000076293945
2011-12-28,51.16999816894531
2011-12-29,51.66999816894531
2011-12-30,52.22999954223633
2012-01-03,53.150001525878906
2012-01-04,53.040000915527344
2012-01-05,52.13999938964844
2012-01-06,52.959999084472656
2012-01-09,54.33000183105469
2012-01-10,55.779998779296875
2012-01-11,55.5099983215332
2012-01-12,56.349998474121094
2012-01-13,55.90999984741211
2012-01-17,56.650001525878906
2012-01-18,57.720001220703125
2012-01-19,58.0099983215332
2012-01-20,58.02000045776367
2012-01-23,58.65999984741211
2012-01-24,58.369998931884766
2012-01-25,58.91999816894531
2012-01-26,59.040000915527344
2012-01-27,58.65999984741211
2012-01-30,57.84000015258789
2012-01-31,58.619998931884766
2012-02-01,59.91999816894531
2012-02-02,60.18000030517578
2012-02-03,61.52000045776367
2012-02-06,63.20000076293945
2012-02-07,63.0099983215332
2012-02-08,62.529998779296875
2012-02-09,62.09000015258789
2012-02-10,61.470001220703125
2012-02-13,62.84000015258789
2012-02-14,62.84000015258789
2012-02-15,63.09000015258789
2012-02-16,64.2699966430664
2012-02-17,64.45999908447266
2012-02-21,63.31999969482422
2012-02-22,63.18000030517578
2012-02-23,63.81999969482422
2012-02-24,63.95000076293945
2012-02-27,63.150001525878906
2012-02-28,64.63999938964844
2012-02-29,64.16999816894531
2012-03-01,65.98999786376953
2012-03-02,65.58999633789062
2012-03-05,64.75
2012-03-06,62.599998474121094
2012-03-07,63.959999084472656
2012-03-08,65.4000015258789
2012-03-09,64.58000183105469
2012-03-12,64.37999725341797
2012-03-13,66.08999633789062
2012-03-14,65.58999633789062
2012-03-15,65.97000122070312
2012-03-16,67.80999755859375
2012-03-19,68.5999984741211
2012-03-20,67.25
2012-03-21,67.51000213623047
2012-03-22,68.05999755859375
2012-03-23,68.37000274658203
2012-03-26,70.02999877929688
2012-03-27,68.91999816894531
2012-03-28,68.16000366210938
2012-03-29,68.04000091552734
2012-03-30,68.37000274658203
2012-04-02,69.9800033569336
2012-04-03,68.5999984741211
2012-04-04,66.01000213623047
2012-04-05,67.0199966430664
2012-04-09,66.68000030517578
2012-04-10,64.55000305175781
2012-04-11,66.2699966430664
2012-04-12,68.66000366210938
2012-04-13,66.88999938964844
2012-04-16,67.25
2012-04-17,68.66999816894531
2012-04-18,68.69999694824219
2012-04-19,68.4800033569336
2012-04-20,67.87000274658203
2012-04-23,66.97000122070312
2012-04-24,67.22000122070312
2012-04-25,68.44999694824219
2012-04-26,68.5999984741211
2012-04-27,68.73999786376953
2012-04-30,67.81999969482422
2012-05-01,68.77999877929688
2012-05-02,68.66000366210938
2012-05-03,68.37000274658203
2012-05-04,66.79000091552734
2012-05-07,67.20999908447266
2012-05-08,66.27999877929688
2012-05-09,65.47000122070312
2012-05-10,65.66000366210938
2012-05-11,65.7300033569336
2012-05-14,64.47000122070312
2012-05-15,64.25
2012-05-16,63.189998626708984
2012-05-17,62.029998779296875
2012-05-18,60.47999954223633
2012-05-21,61.91999816894531
2012-05-22,61.880001068115234
2012-05-23,61.59000015258789
2012-05-24,61.91999816894531
2012-05-25,61.0
2012-05-29,62.5
2012-05-30,60.720001220703125
2012-05-31,59.83000183105469
2012-06-01,57.560001373291016
2012-06-04,57.709999084472656
2012-06-05,58.11000061035156
2012-06-06,59.16999816894531
2012-06-07,59.540000915527344
2012-06-08,59.27000045776367
2012-06-11,58.75
2012-06-12,60.06999969482422
2012-06-13,58.18000030517578
2012-06-14,58.13999938964844
2012-06-15,58.88999938964844
2012-06-18,59.029998779296875
2012-06-19,60.400001525878906
2012-06-20,61.15999984741211
2012-06-21,59.86000061035156
2012-06-22,59.790000915527344
2012-06-25,58.0
2012-06-26,58.560001373291016
2012-06-27,59.040000915527344
2012-06-28,58.79999923706055
2012-06-29,60.86000061035156
2012-07-02,62.72999954223633
2012-07-03,63.369998931884766
2012-07-05,62.13999938964844
2012-07-06,61.970001220703125
2012-07-09,61.869998931884766
2012-07-10,62.29999923706055
2012-07-11,61.0
2012-07-12,60.97999954223633
2012-07-13,62.060001373291016
2012-07-16,61.63999938964844
2012-07-17,62.7599983215332
2012-07-18,63.630001068115234
2012-07-19,64.30999755859375
2012-07-20,64.11000061035156
2012-07-23,61.95000076293945
2012-07-24,61.529998779296875
2012-07-25,62.68000030517578
2012-07-26,64.22000122070312
2012-07-27,66.31999969482422
2012-07-30,64.91000366210938
2012-07-31,63.56999969482422
2012-08-01,63.650001525878906
2012-08-02,62.2599983215332
2012-08-03,65.01000213623047
2012-08-06,65.87000274658203
2012-08-07,66.26000213623047
2012-08-08,66.51000213623047
2012-08-09,67.12999725341797
2012-08-10,67.80000305175781
2012-08-13,67.08999633789062
2012-08-14,67.04000091552734
2012-08-15,67.22000122070312
2012-08-16,67.41999816894531
2012-08-17,67.93000030517578
2012-08-20,67.69000244140625
2012-08-21,67.87000274658203
2012-08-22,67.56999969482422
2012-08-23,67.19999694824219
2012-08-24,66.72000122070312
2012-08-27,66.77999877929688
2012-08-28,66.20999908447266
2012-08-29,66.06999969482422
2012-08-30,64.66000366210938
2012-08-31,64.88999938964844
2012-09-04,64.76000213623047
2012-09-05,64.94999694824219
2012-09-06,66.08000183105469
2012-09-07,67.08999633789062
2012-09-10,67.29000091552734
2012-09-11,67.36000061035156
2012-09-12,67.77999877929688
2012-09-13,69.2300033569336
2012-09-14,69.77999877929688
2012-09-17,69.31999969482422
2012-09-18,68.80000305175781
2012-09-19,69.7300033569336
2012-09-20,70.26000213623047
2012-09-21,70.29000091552734
2012-09-24,70.37000274658203
2012-09-25,69.70999908447266
2012-09-26,68.80999755859375
2012-09-27,69.36000061035156
2012-09-28,68.12999725341797
2012-10-01,67.93000030517578
2012-10-02,69.1500015258789
2012-10-03,68.7300033569336
2012-10-04,69.86000061035156
2012-10-05,70.41999816894531
2012-10-08,69.69999694824219
2012-10-09,69.41999816894531
2012-10-10,68.45999908447266
2012-10-11,69.16000366210938
2012-10-12,68.69999694824219
2012-10-15,69.30000305175781
2012-10-16,68.94999694824219
2012-10-17,68.54000091552734
2012-10-18,68.33999633789062
2012-10-19,67.06999969482422
2012-10-22,67.45999908447266
2012-10-23,65.76000213623047
2012-10-24,64.8499984741211
2012-10-25,63.900001525878906
2012-10-26,64.5199966430664
2012-10-31,64.63999938964844
2012-11-01,65.70999908447266
2012-11-02,65.0199966430664
2012-11-05,65.11000061035156
2012-11-06,66.45999908447266
2012-11-07,65.55000305175781
2012-11-08,64.37000274658203
2012-11-09,64.41000366210938
2012-11-12,63.27000045776367
2012-11-13,63.970001220703125
2012-11-14,63.400001525878906
2012-11-15,63.45000076293945
2012-11-16,64.08000183105469
2012-11-19,64.83000183105469
2012-11-20,64.7300033569336
2012-11-21,65.73999786376953
2012-11-23,67.93000030517578
2012-11-26,67.7300033569336
2012-11-27,67.48999786376953
2012-11-28,67.87000274658203
2012-11-29,68.66000366210938
2012-11-30,68.69999694824219
2012-12-03,68.63999938964844
2012-12-04,68.81999969482422
2012-12-05,69.33000183105469
2012-12-06,69.86000061035156
2012-12-07,69.5999984741211
2012-12-10,69.25
2012-12-11,70.22000122070312
2012-12-12,69.7300033569336
2012-12-13,69.77999877929688
2012-12-14,70.33000183105469
2012-12-17,70.52999877929688
2012-12-18,71.95999908447266
2012-12-19,71.79000091552734
2012-12-20,72.5999984741211
2012-12-21,71.83999633789062
2012-12-24,72.20999908447266
2012-12-26,71.5199966430664
2012-12-27,71.9000015258789
2012-12-28,71.3499984741211
2012-12-31,72.9000015258789
2013-01-02,75.4000015258789
2013-01-03,73.87999725341797
2013-01-04,74.37000274658203
2013-01-07,74.13999938964844
2013-01-08,73.0199966430664
2013-01-09,72.80999755859375
2013-01-10,74.4800033569336
2013-01-11,75.79000091552734
2013-01-14,76.27999877929688
2013-01-15,77.18000030517578
2013-01-16,76.1500015258789
2013-01-17,76.9000015258789
2013-01-18,77.30999755859375
2013-01-22,76.83999633789062
2013-01-23,76.0999984741211
2013-01-24,76.94000244140625
2013-01-25,77.5
2013-01-28,76.52999877929688
2013-01-29,77.16999816894531
2013-01-30,78.27999877929688
2013-01-31,78.43000030517578
2013-02-01,79.31999969482422
2013-02-04,78.19000244140625
2013-02-05,78.3499984741211
2013-02-06,79.01000213623047
2013-02-07,78.91000366210938
2013-02-08,80.20999908447266
2013-02-11,79.25
2013-02-12,79.23999786376953
2013-02-13,79.62000274658203
2013-02-14,79.1500015258789
2013-02-15,81.13999938964844
2013-02-19,81.69000244140625
2013-02-20,80.68000030517578
2013-02-21,78.83999633789062
2013-02-22,79.37000274658203
2013-02-25,77.66999816894531
2013-02-26,77.93000030517578
2013-02-27,78.88999938964844
2013-02-28,79.73999786376953
2013-03-01,79.61000061035156
2013-03-04,81.27999877929688
2013-03-05,81.52999877929688
2013-03-06,81.13999938964844
2013-03-07,81.77999877929688
2013-03-08,81.25
2013-03-11,80.44000244140625
2013-03-12,81.19999694824219
2013-03-13,81.19999694824219
2013-03-14,81.5999984741211
2013-03-15,81.30999755859375
2013-03-18,81.19000244140625
2013-03-19,81.33999633789062
2013-03-20,81.25
2013-03-21,80.58000183105469
2013-03-22,80.95999908447266
2013-03-25,79.80000305175781
2013-03-26,79.55000305175781
2013-03-27,78.95999908447266
2013-03-28,80.12000274658203
2013-04-01,79.70999908447266
2013-04-02,80.38999938964844
2013-04-03,80.31999969482422
2013-04-04,80.55999755859375
2013-04-05,79.12999725341797
2013-04-08,79.4000015258789
2013-04-09,79.16000366210938
2013-04-10,80.30999755859375
2013-04-11,82.66000366210938
2013-04-12,82.9000015258789
2013-04-15,78.87000274658203
2013-04-16,80.87000274658203
2013-04-17,78.56999969482422
2013-04-18,78.25
2013-04-19,79.63999938964844
2013-04-22,79.30000305175781
2013-04-23,81.61000061035156
2013-04-24,81.16000366210938
2013-04-25,82.22000122070312
2013-04-26,82.33999633789062
2013-04-29,82.13999938964844
2013-04-30,82.54000091552734
2013-05-01,82.31999969482422
2013-05-02,83.93000030517578
2013-05-03,84.23999786376953
2013-05-06,84.16000366210938
2013-05-07,84.88999938964844
2013-05-08,87.18000030517578
2013-05-09,85.95999908447266
2013-05-10,86.6500015258789
2013-05-13,86.41000366210938
2013-05-14,87.3499984741211
2013-05-15,88.08000183105469
2013-05-16,87.68000030517578
2013-05-17,87.9800033569336
2013-05-20,88.61000061035156
2013-05-21,88.58999633789062
2013-05-22,87.52999877929688
2013-05-23,87.75
2013-05-24,87.27999877929688
2013-05-28,89.12000274658203
2013-05-29,87.2699966430664
2013-05-30,88.30999755859375
2013-05-31,85.06999969482422
2013-06-03,85.69999694824219
2013-06-04,85.2699966430664
2013-06-05,84.47000122070312
2013-06-06,85.7300033569336
2013-06-07,86.5999984741211
2013-06-10,86.20999908447266
2013-06-11,85.63999938964844
2013-06-12,86.41999816894531
2013-06-13,89.08999633789062
2013-06-14,87.91000366210938
2013-06-17,88.36000061035156
2013-06-18,88.88999938964844
2013-06-19,87.25
2013-06-20,84.94999694824219
2013-06-21,84.5
2013-06-24,82.33000183105469
2013-06-25,83.18000030517578
2013-06-26,82.94999694824219
2013-06-27,86.05999755859375
2013-06-28,85.38999938964844
2013-07-01,87.16999816894531
2013-07-02,86.37000274658203
2013-07-03,86.68000030517578
2013-07-05,86.88999938964844
2013-07-08,88.1500015258789
2013-07-09,87.4000015258789
2013-07-10,87.87000274658203
2013-07-11,89.54000091552734
2013-07-12,90.62999725341797
2013-07-15,90.80000305175781
2013-07-16,89.22000122070312
2013-07-17,89.02999877929688
2013-07-18,91.86000061035156
2013-07-19,91.30999755859375
2013-07-22,90.86000061035156
2013-07-23,90.41000366210938
2013-07-24,90.52999877929688
2013-07-25,90.94999694824219
2013-07-26,90.83000183105469
2013-07-29,90.68000030517578
2013-07-30,89.51000213623047
2013-07-31,90.08999633789062
2013-08-01,91.33000183105469
2013-08-02,91.91999816894531
2013-08-05,91.7300033569336
2013-08-06,91.44000244140625
2013-08-07,90.91999816894531
2013-08-08,92.33999633789062
2013-08-09,92.16999816894531
2013-08-12,91.2300033569336
2013-08-13,91.88999938964844
2013-08-14,92.06999969482422
2013-08-15,91.05999755859375
2013-08-16,91.16999816894531
2013-08-19,91.26000213623047
2013-08-20,91.5199966430664
2013-08-21,93.1500015258789
2013-08-22,92.75
2013-08-23,95.06999969482422
2013-08-26,94.94999694824219
2013-08-27,92.47000122070312
2013-08-28,91.6500015258789
2013-08-29,94.6500015258789
2013-08-30,92.73999786376953
2013-09-03,95.77999877929688
2013-09-04,97.12000274658203
2013-09-05,97.0199966430664
2013-09-06,97.4000015258789
2013-09-09,98.22000122070312
2013-09-10,100.44000244140625
2013-09-11,100.81999969482422
2013-09-12,101.58000183105469
2013-09-13,102.66999816894531
2013-09-16,102.62000274658203
2013-09-17,103.08999633789062
2013-09-18,104.91000366210938
2013-09-19,102.9000015258789
2013-09-20,103.5
2013-09-23,102.04000091552734
2013-09-24,103.19999694824219
2013-09-25,102.94999694824219
2013-09-26,103.0999984741211
2013-09-27,103.27999877929688
2013-09-30,102.94000244140625
2013-10-01,102.4800033569336
2013-10-02,102.47000122070312
2013-10-03,101.4800033569336
2013-10-04,100.88999938964844
2013-10-07,100.79000091552734
2013-10-08,98.93000030517578
2013-10-09,97.36000061035156
2013-10-10,99.62999725341797
2013-10-11,99.55999755859375
2013-10-14,100.22000122070312
2013-10-15,102.0
2013-10-16,102.7699966430664
2013-10-17,103.63999938964844
2013-10-18,103.95999908447266
2013-10-21,105.55999755859375
2013-10-22,106.25
2013-10-23,106.18000030517578
2013-10-24,107.58000183105469
2013-10-25,108.94000244140625
2013-10-28,107.77999877929688
2013-10-29,106.77999877929688
2013-10-30,106.66000366210938
2013-10-31,106.54000091552734
2013-11-01,106.16999816894531
2013-11-04,107.45999908447266
2013-11-05,108.0199966430664
2013-11-06,110.0
2013-11-07,109.0
2013-11-08,110.11000061035156
2013-11-11,109.01000213623047
2013-11-12,107.26000213623047
2013-11-13,105.87999725341797
2013-11-14,108.13999938964844
2013-11-15,109.41999816894531
2013-11-18,108.56999969482422
2013-11-19,107.22000122070312
2013-11-20,107.04000091552734
2013-11-21,109.37999725341797
