,CLDX
2010-03-15,77.25
2010-03-16,76.5
2010-03-17,78.0
2010-03-18,78.30000305175781
2010-03-19,84.0
2010-03-22,85.94999694824219
2010-03-23,86.55000305175781
2010-03-24,95.8499984741211
2010-03-25,92.8499984741211
2010-03-26,92.25
2010-03-29,93.30000305175781
2010-03-30,92.69999694824219
2010-03-31,92.0999984741211
2010-04-01,92.55000305175781
2010-04-05,90.44999694824219
2010-04-06,92.0999984741211
2010-04-07,95.0999984741211
2010-04-08,100.6500015258789
2010-04-09,102.9000015258789
2010-04-12,101.4000015258789
2010-04-13,100.6500015258789
2010-04-14,107.8499984741211
2010-04-15,105.5999984741211
2010-04-16,105.44999694824219
2010-04-19,106.5
2010-04-20,110.25
2010-04-21,107.55000305175781
2010-04-22,108.44999694824219
2010-04-23,108.44999694824219
2010-04-26,111.75
2010-04-27,110.4000015258789
2010-04-28,108.30000305175781
2010-04-29,116.69999694824219
2010-04-30,122.55000305175781
2010-05-03,127.05000305175781
2010-05-04,121.80000305175781
2010-05-05,115.05000305175781
2010-05-06,118.05000305175781
2010-05-07,112.5
2010-05-10,115.94999694824219
2010-05-11,121.19999694824219
2010-05-12,134.25
2010-05-13,135.89999389648438
2010-05-14,135.14999389648438
2010-05-17,134.5500030517578
2010-05-18,141.4499969482422
2010-05-19,133.9499969482422
2010-05-20,115.19999694824219
2010-05-21,104.55000305175781
2010-05-24,105.1500015258789
2010-05-25,101.8499984741211
2010-05-26,100.19999694824219
2010-05-27,103.94999694824219
2010-05-28,100.6500015258789
2010-06-01,94.94999694824219
2010-06-02,98.55000305175781
2010-06-03,103.05000305175781
2010-06-04,98.4000015258789
2010-06-07,77.0999984741211
2010-06-08,77.69999694824219
2010-06-09,71.69999694824219
2010-06-10,74.4000015258789
2010-06-11,76.94999694824219
2010-06-14,77.0999984741211
2010-06-15,79.80000305175781
2010-06-16,79.6500015258789
2010-06-17,77.8499984741211
2010-06-18,75.44999694824219
2010-06-21,74.0999984741211
2010-06-22,71.4000015258789
2010-06-23,75.0
2010-06-24,72.5999984741211
2010-06-25,75.75
2010-06-28,75.1500015258789
2010-06-29,69.30000305175781
2010-06-30,68.4000015258789
2010-07-01,68.0999984741211
2010-07-02,68.0999984741211
2010-07-06,64.19999694824219
2010-07-07,67.05000305175781
2010-07-08,68.4000015258789
2010-07-09,72.0
2010-07-12,67.94999694824219
2010-07-13,72.0
2010-07-14,73.5
2010-07-15,72.1500015258789
2010-07-16,67.6500015258789
2010-07-19,67.94999694824219
2010-07-20,74.0999984741211
2010-07-21,70.19999694824219
2010-07-22,72.75
2010-07-23,74.4000015258789
2010-07-26,77.55000305175781
2010-07-27,77.69999694824219
2010-07-28,76.3499984741211
2010-07-29,76.5
2010-07-30,76.94999694824219
2010-08-02,76.3499984741211
2010-08-03,79.6500015258789
2010-08-04,79.80000305175781
2010-08-05,76.6500015258789
2010-08-06,76.6500015258789
2010-08-09,76.6500015258789
2010-08-10,74.8499984741211
2010-08-11,72.5999984741211
2010-08-12,70.6500015258789
2010-08-13,69.5999984741211
2010-08-16,70.3499984741211
2010-08-17,72.75
2010-08-18,71.0999984741211
2010-08-19,68.0999984741211
2010-08-20,66.1500015258789
2010-08-23,64.3499984741211
2010-08-24,64.3499984741211
2010-08-25,65.69999694824219
2010-08-26,65.0999984741211
2010-08-27,66.9000015258789
2010-08-30,65.8499984741211
2010-08-31,64.94999694824219
2010-09-01,69.0
2010-09-02,71.69999694824219
2010-09-03,52.95000076293945
2010-09-07,52.04999923706055
2010-09-08,53.25
2010-09-09,51.29999923706055
2010-09-10,52.349998474121094
2010-09-13,59.099998474121094
2010-09-14,58.04999923706055
2010-09-15,57.150001525878906
2010-09-16,56.25
2010-09-17,56.70000076293945
2010-09-20,59.25
2010-09-21,60.0
2010-09-22,59.400001525878906
2010-09-23,61.349998474121094
2010-09-24,62.400001525878906
2010-09-27,61.650001525878906
2010-09-28,60.45000076293945
2010-09-29,58.349998474121094
2010-09-30,60.0
2010-10-01,61.95000076293945
2010-10-04,58.79999923706055
2010-10-05,70.94999694824219
2010-10-06,67.05000305175781
2010-10-07,64.80000305175781
2010-10-08,66.1500015258789
2010-10-11,66.30000305175781
2010-10-12,66.30000305175781
2010-10-13,66.5999984741211
2010-10-14,69.44999694824219
2010-10-15,69.44999694824219
2010-10-18,69.44999694824219
2010-10-19,67.80000305175781
2010-10-20,68.4000015258789
2010-10-21,68.4000015258789
2010-10-22,67.3499984741211
2010-10-25,66.9000015258789
2010-10-26,67.6500015258789
2010-10-27,67.5
2010-10-28,66.30000305175781
2010-10-29,66.75
2010-11-01,63.75
2010-11-02,64.80000305175781
2010-11-03,65.55000305175781
2010-11-04,67.3499984741211
2010-11-05,70.5
2010-11-08,72.5999984741211
2010-11-09,69.9000015258789
2010-11-10,67.6500015258789
2010-11-11,66.30000305175781
2010-11-12,65.0999984741211
2010-11-15,64.6500015258789
2010-11-16,63.0
2010-11-17,64.6500015258789
2010-11-18,65.55000305175781
2010-11-19,69.30000305175781
2010-11-22,64.5
2010-11-23,62.849998474121094
2010-11-24,65.55000305175781
2010-11-26,64.5
2010-11-29,63.29999923706055
2010-11-30,62.25
2010-12-01,61.650001525878906
2010-12-02,61.650001525878906
2010-12-03,61.79999923706055
2010-12-06,63.150001525878906
2010-12-07,62.400001525878906
2010-12-08,62.400001525878906
2010-12-09,62.70000076293945
2010-12-10,63.45000076293945
2010-12-13,61.95000076293945
2010-12-14,63.0
2010-12-15,61.95000076293945
2010-12-16,63.0
2010-12-17,64.05000305175781
2010-12-20,64.80000305175781
2010-12-21,64.05000305175781
2010-12-22,63.0
2010-12-23,62.25
2010-12-27,62.70000076293945
2010-12-28,62.400001525878906
2010-12-29,62.25
2010-12-30,62.54999923706055
2010-12-31,61.79999923706055
2011-01-03,63.29999923706055
2011-01-04,62.099998474121094
2011-01-05,62.70000076293945
2011-01-06,59.099998474121094
2011-01-07,57.900001525878906
2011-01-10,57.29999923706055
2011-01-11,58.04999923706055
2011-01-12,60.0
2011-01-13,59.099998474121094
2011-01-14,58.5
2011-01-18,58.20000076293945
2011-01-19,54.599998474121094
2011-01-20,56.400001525878906
2011-01-21,56.099998474121094
2011-01-24,55.79999923706055
2011-01-25,54.45000076293945
2011-01-26,54.29999923706055
2011-01-27,51.75
2011-01-28,56.849998474121094
2011-01-31,55.5
2011-02-01,55.04999923706055
2011-02-02,53.099998474121094
2011-02-03,53.849998474121094
2011-02-04,53.70000076293945
2011-02-07,54.45000076293945
2011-02-08,53.54999923706055
2011-02-09,53.400001525878906
2011-02-10,53.25
2011-02-11,52.5
2011-02-14,52.79999923706055
2011-02-15,53.25
2011-02-16,53.54999923706055
2011-02-17,55.20000076293945
2011-02-18,55.79999923706055
2011-02-22,56.54999923706055
2011-02-23,57.75
2011-02-24,58.349998474121094
2011-02-25,58.04999923706055
2011-02-28,59.099998474121094
2011-03-01,57.75
2011-03-02,62.70000076293945
2011-03-03,61.79999923706055
2011-03-04,61.349998474121094
2011-03-07,60.45000076293945
2011-03-08,61.20000076293945
2011-03-09,59.400001525878906
2011-03-10,57.900001525878906
2011-03-11,57.599998474121094
2011-03-14,57.29999923706055
2011-03-15,57.0
2011-03-16,55.349998474121094
2011-03-17,56.25
2011-03-18,57.150001525878906
2011-03-21,58.349998474121094
2011-03-22,59.099998474121094
2011-03-23,58.349998474121094
2011-03-24,57.29999923706055
2011-03-25,57.75
2011-03-28,58.5
2011-03-29,58.650001525878906
2011-03-30,59.70000076293945
2011-03-31,60.29999923706055
2011-04-01,66.0
2011-04-04,66.9000015258789
2011-04-05,63.599998474121094
2011-04-06,64.80000305175781
2011-04-07,62.849998474121094
2011-04-08,63.0
2011-04-11,61.650001525878906
2011-04-12,61.20000076293945
2011-04-13,61.95000076293945
2011-04-14,61.349998474121094
2011-04-15,60.75
2011-04-18,59.849998474121094
2011-04-19,60.45000076293945
2011-04-20,60.0
2011-04-21,58.95000076293945
2011-04-25,60.599998474121094
2011-04-26,62.54999923706055
2011-04-27,61.79999923706055
2011-04-28,62.25
2011-04-29,63.900001525878906
2011-05-02,62.25
2011-05-03,60.900001525878906
2011-05-04,59.849998474121094
2011-05-05,59.400001525878906
2011-05-06,60.150001525878906
2011-05-09,59.099998474121094
2011-05-10,58.650001525878906
2011-05-11,56.54999923706055
2011-05-12,61.5
2011-05-13,58.04999923706055
2011-05-16,57.900001525878906
2011-05-17,58.20000076293945
2011-05-18,49.650001525878906
2011-05-19,50.25
2011-05-20,53.099998474121094
2011-05-23,52.95000076293945
2011-05-24,51.0
2011-05-25,53.099998474121094
2011-05-26,53.70000076293945
2011-05-27,56.400001525878906
2011-05-31,54.75
2011-06-01,54.0
2011-06-02,55.650001525878906
2011-06-03,53.70000076293945
2011-06-06,51.900001525878906
2011-06-07,51.0
2011-06-08,48.900001525878906
2011-06-09,49.349998474121094
2011-06-10,48.45000076293945
2011-06-13,47.70000076293945
2011-06-14,47.099998474121094
2011-06-15,45.45000076293945
2011-06-16,47.099998474121094
2011-06-17,47.400001525878906
2011-06-20,48.75
2011-06-21,49.650001525878906
2011-06-22,48.599998474121094
2011-06-23,48.29999923706055
2011-06-24,53.70000076293945
2011-06-27,54.0
2011-06-28,54.599998474121094
2011-06-29,53.849998474121094
2011-06-30,53.25
2011-07-01,52.79999923706055
2011-07-05,53.25
2011-07-06,54.45000076293945
2011-07-07,55.349998474121094
2011-07-08,55.349998474121094
2011-07-11,53.849998474121094
2011-07-12,53.54999923706055
2011-07-13,54.150001525878906
2011-07-14,55.95000076293945
2011-07-15,55.650001525878906
2011-07-18,54.900001525878906
2011-07-19,52.349998474121094
2011-07-20,51.75
2011-07-21,55.04999923706055
2011-07-22,54.75
2011-07-25,54.75
2011-07-26,54.29999923706055
2011-07-27,53.54999923706055
2011-07-28,54.150001525878906
2011-07-29,53.849998474121094
2011-08-01,54.0
2011-08-02,51.900001525878906
2011-08-03,49.95000076293945
2011-08-04,45.0
2011-08-05,42.0
2011-08-08,36.75
2011-08-09,39.900001525878906
2011-08-10,36.900001525878906
2011-08-11,40.349998474121094
2011-08-12,39.29999923706055
2011-08-15,43.650001525878906
2011-08-16,42.75
2011-08-17,42.599998474121094
2011-08-18,38.70000076293945
2011-08-19,39.0
2011-08-22,38.25
2011-08-23,40.5
2011-08-24,42.29999923706055
2011-08-25,39.75
2011-08-26,42.29999923706055
2011-08-29,46.5
2011-08-30,46.79999923706055
2011-08-31,46.79999923706055
2011-09-01,43.5
2011-09-02,41.400001525878906
2011-09-06,40.20000076293945
2011-09-07,46.20000076293945
2011-09-08,42.29999923706055
2011-09-09,40.349998474121094
2011-09-12,38.54999923706055
2011-09-13,40.20000076293945
2011-09-14,40.79999923706055
2011-09-15,40.650001525878906
2011-09-16,41.849998474121094
2011-09-19,42.0
2011-09-20,42.0
2011-09-21,39.75
2011-09-22,37.650001525878906
2011-09-23,37.650001525878906
2011-09-26,37.20000076293945
2011-09-27,39.75
2011-09-28,37.20000076293945
2011-09-29,36.0
2011-09-30,34.349998474121094
2011-10-03,31.649999618530273
2011-10-04,34.349998474121094
2011-10-05,34.04999923706055
2011-10-06,36.599998474121094
2011-10-07,35.54999923706055
2011-10-10,36.599998474121094
2011-10-11,37.650001525878906
2011-10-12,37.650001525878906
2011-10-13,38.099998474121094
2011-10-14,38.849998474121094
2011-10-17,36.599998474121094
2011-10-18,39.0
2011-10-19,36.900001525878906
2011-10-20,37.20000076293945
2011-10-21,37.5
2011-10-24,41.70000076293945
2011-10-25,42.900001525878906
2011-10-26,43.95000076293945
2011-10-27,47.54999923706055
2011-10-28,45.45000076293945
2011-10-31,48.150001525878906
2011-11-01,43.79999923706055
2011-11-02,45.75
2011-11-03,46.79999923706055
2011-11-04,44.099998474121094
2011-11-07,43.349998474121094
2011-11-08,45.599998474121094
2011-11-09,41.25
2011-11-10,40.5
2011-11-11,42.75
2011-11-14,40.5
2011-11-15,41.25
2011-11-16,41.70000076293945
2011-11-17,41.70000076293945
2011-11-18,40.79999923706055
2011-11-21,42.0
2011-11-22,38.849998474121094
2011-11-23,35.849998474121094
2011-11-25,34.349998474121094
2011-11-28,36.75
2011-11-29,36.0
2011-11-30,39.900001525878906
2011-12-01,42.150001525878906
2011-12-02,43.5
2011-12-05,43.79999923706055
2011-12-06,43.04999923706055
2011-12-07,42.599998474121094
2011-12-08,41.25
2011-12-09,43.349998474121094
2011-12-12,41.849998474121094
2011-12-13,40.20000076293945
2011-12-14,42.45000076293945
2011-12-15,42.150001525878906
2011-12-16,43.79999923706055
2011-12-19,40.04999923706055
2011-12-20,42.0
2011-12-21,42.0
2011-12-22,42.900001525878906
2011-12-23,41.54999923706055
2011-12-27,39.75
2011-12-28,38.54999923706055
2011-12-29,39.45000076293945
2011-12-30,39.0
2012-01-03,41.70000076293945
2012-01-04,41.54999923706055
2012-01-05,44.849998474121094
2012-01-06,46.79999923706055
2012-01-09,46.20000076293945
2012-01-10,46.95000076293945
2012-01-11,46.95000076293945
2012-01-12,47.25
2012-01-13,47.25
2012-01-17,55.5
2012-01-18,58.349998474121094
2012-01-19,59.54999923706055
2012-01-20,59.70000076293945
2012-01-23,59.400001525878906
2012-01-24,60.150001525878906
2012-01-25,59.849998474121094
2012-01-26,66.9000015258789
2012-01-27,67.3499984741211
2012-01-30,67.3499984741211
2012-01-31,71.0999984741211
2012-02-01,74.55000305175781
2012-02-02,81.9000015258789
2012-02-03,74.69999694824219
2012-02-06,78.1500015258789
2012-02-07,77.8499984741211
2012-02-08,77.8499984741211
2012-02-09,78.0
2012-02-10,76.05000305175781
2012-02-13,76.6500015258789
2012-02-14,74.0999984741211
2012-02-15,72.30000305175781
2012-02-16,76.05000305175781
2012-02-17,73.05000305175781
2012-02-21,68.69999694824219
2012-02-22,64.5
2012-02-23,65.4000015258789
2012-02-24,57.75
2012-02-27,58.650001525878906
2012-02-28,57.75
2012-02-29,56.849998474121094
2012-03-01,56.849998474121094
2012-03-02,56.54999923706055
2012-03-05,57.29999923706055
2012-03-06,54.29999923706055
2012-03-07,57.0
2012-03-08,58.349998474121094
2012-03-09,58.5
2012-03-12,58.349998474121094
2012-03-13,60.45000076293945
2012-03-14,64.6500015258789
2012-03-15,66.30000305175781
2012-03-16,67.19999694824219
2012-03-19,69.0
2012-03-20,73.3499984741211
2012-03-21,74.55000305175781
2012-03-22,72.5999984741211
2012-03-23,74.4000015258789
2012-03-26,76.80000305175781
2012-03-27,79.5
2012-03-28,77.55000305175781
2012-03-29,76.94999694824219
2012-03-30,76.3499984741211
2012-04-02,77.8499984741211
2012-04-03,76.19999694824219
2012-04-04,75.0
2012-04-05,75.30000305175781
2012-04-09,68.25
2012-04-10,67.3499984741211
2012-04-11,66.75
2012-04-12,62.849998474121094
2012-04-13,62.70000076293945
2012-04-16,62.54999923706055
2012-04-17,63.599998474121094
2012-04-18,60.900001525878906
2012-04-19,61.349998474121094
2012-04-20,62.54999923706055
2012-04-23,59.849998474121094
2012-04-24,60.45000076293945
2012-04-25,62.099998474121094
2012-04-26,63.0
2012-04-27,65.69999694824219
2012-04-30,68.4000015258789
2012-05-01,67.5
2012-05-02,63.599998474121094
2012-05-03,60.45000076293945
2012-05-04,60.75
2012-05-07,61.349998474121094
2012-05-08,61.349998474121094
2012-05-09,59.54999923706055
2012-05-10,61.20000076293945
2012-05-11,61.95000076293945
2012-05-14,66.0
2012-05-15,65.0999984741211
2012-05-16,66.0
2012-05-17,64.05000305175781
2012-05-18,61.650001525878906
2012-05-21,62.849998474121094
2012-05-22,62.54999923706055
2012-05-23,63.900001525878906
2012-05-24,67.19999694824219
2012-05-25,67.5
2012-05-29,65.69999694824219
2012-05-30,63.0
2012-05-31,62.54999923706055
2012-06-01,59.849998474121094
2012-06-04,61.20000076293945
2012-06-05,63.45000076293945
2012-06-06,66.30000305175781
2012-06-07,63.900001525878906
2012-06-08,65.0999984741211
2012-06-11,61.650001525878906
2012-06-12,62.849998474121094
2012-06-13,61.04999923706055
2012-06-14,64.3499984741211
2012-06-15,65.0999984741211
2012-06-18,66.44999694824219
2012-06-19,67.80000305175781
2012-06-20,67.5
2012-06-21,67.19999694824219
2012-06-22,72.9000015258789
2012-06-25,73.6500015258789
2012-06-26,74.8499984741211
2012-06-27,78.0
2012-06-28,75.5999984741211
2012-06-29,77.69999694824219
2012-07-02,82.05000305175781
2012-07-03,84.1500015258789
2012-07-05,81.1500015258789
2012-07-06,80.4000015258789
2012-07-09,81.5999984741211
2012-07-10,79.05000305175781
2012-07-11,79.19999694824219
2012-07-12,77.8499984741211
2012-07-13,79.5
2012-07-16,81.1500015258789
2012-07-17,79.3499984741211
2012-07-18,81.30000305175781
2012-07-19,82.05000305175781
2012-07-20,81.0
2012-07-23,80.0999984741211
2012-07-24,76.80000305175781
2012-07-25,77.25
2012-07-26,78.1500015258789
2012-07-27,79.05000305175781
2012-07-30,77.69999694824219
2012-07-31,77.55000305175781
2012-08-01,75.5999984741211
2012-08-02,71.55000305175781
2012-08-03,72.9000015258789
2012-08-06,72.5999984741211
2012-08-07,72.5999984741211
2012-08-08,70.19999694824219
2012-08-09,71.25
2012-08-10,68.4000015258789
2012-08-13,68.55000305175781
2012-08-14,70.94999694824219
2012-08-15,70.6500015258789
2012-08-16,70.80000305175781
2012-08-17,69.75
2012-08-20,69.75
2012-08-21,71.4000015258789
2012-08-22,72.5999984741211
2012-08-23,71.69999694824219
2012-08-24,76.6500015258789
2012-08-27,76.6500015258789
2012-08-28,78.9000015258789
2012-08-29,78.9000015258789
2012-08-30,82.6500015258789
2012-08-31,84.5999984741211
2012-09-04,86.69999694824219
2012-09-05,88.05000305175781
2012-09-06,89.55000305175781
2012-09-07,87.1500015258789
2012-09-10,86.8499984741211
2012-09-11,85.19999694824219
2012-09-12,85.3499984741211
2012-09-13,86.4000015258789
2012-09-14,88.19999694824219
2012-09-17,89.0999984741211
2012-09-18,96.44999694824219
2012-09-19,93.1500015258789
2012-09-20,95.55000305175781
2012-09-21,95.69999694824219
2012-09-24,94.5
2012-09-25,92.25
2012-09-26,92.8499984741211
2012-09-27,93.1500015258789
2012-09-28,94.5
2012-10-01,95.69999694824219
2012-10-02,96.5999984741211
2012-10-03,97.94999694824219
2012-10-04,98.25
2012-10-05,96.9000015258789
2012-10-08,95.8499984741211
2012-10-09,89.4000015258789
2012-10-10,91.19999694824219
2012-10-11,91.19999694824219
2012-10-12,88.19999694824219
2012-10-15,89.69999694824219
2012-10-16,91.5
2012-10-17,91.5
2012-10-18,89.8499984741211
2012-10-19,84.5999984741211
2012-10-22,84.75
2012-10-23,82.05000305175781
2012-10-24,81.44999694824219
2012-10-25,82.5
2012-10-26,82.05000305175781
2012-10-31,82.6500015258789
2012-11-01,84.0
2012-11-02,89.0999984741211
2012-11-05,88.94999694824219
2012-11-06,88.05000305175781
2012-11-07,85.19999694824219
2012-11-08,80.69999694824219
2012-11-09,80.69999694824219
2012-11-12,82.80000305175781
2012-11-13,83.55000305175781
2012-11-14,81.1500015258789
2012-11-15,76.3499984741211
2012-11-16,77.69999694824219
2012-11-19,78.75
2012-11-20,81.1500015258789
2012-11-21,83.55000305175781
2012-11-23,84.30000305175781
2012-11-26,85.5
2012-11-27,89.0999984741211
2012-11-28,91.6500015258789
2012-11-29,93.75
2012-11-30,89.0999984741211
2012-12-03,92.4000015258789
2012-12-04,90.44999694824219
2012-12-05,87.1500015258789
2012-12-06,84.9000015258789
2012-12-07,82.80000305175781
2012-12-10,103.94999694824219
2012-12-11,103.19999694824219
2012-12-12,100.80000305175781
2012-12-13,100.19999694824219
2012-12-14,100.5
2012-12-17,100.5
2012-12-18,99.5999984741211
2012-12-19,99.44999694824219
2012-12-20,99.9000015258789
2012-12-21,99.44999694824219
2012-12-24,100.05000305175781
2012-12-26,97.6500015258789
2012-12-27,99.1500015258789
2012-12-28,99.9000015258789
2012-12-31,100.6500015258789
2013-01-02,105.0
2013-01-03,105.30000305175781
2013-01-04,106.19999694824219
2013-01-07,104.69999694824219
2013-01-08,107.0999984741211
