,SYNT
2013-04-03,33.25
2013-04-04,33.630001068115234
2013-04-05,33.810001373291016
2013-04-08,33.97999954223633
2013-04-09,33.95000076293945
2013-04-10,34.165000915527344
2013-04-11,34.16999816894531
2013-04-12,33.35499954223633
2013-04-15,32.9900016784668
2013-04-16,33.45500183105469
2013-04-17,32.79499816894531
2013-04-18,32.654998779296875
2013-04-19,32.775001525878906
2013-04-22,32.880001068115234
2013-04-23,32.86000061035156
2013-04-24,32.17499923706055
2013-04-25,32.099998474121094
2013-04-26,31.385000228881836
2013-04-29,31.674999237060547
2013-04-30,31.584999084472656
2013-05-01,31.59000015258789
2013-05-02,32.342498779296875
2013-05-03,32.70500183105469
2013-05-06,32.38999938964844
2013-05-07,33.07500076293945
2013-05-08,32.869998931884766
2013-05-09,32.834999084472656
2013-05-10,32.98500061035156
2013-05-13,32.97999954223633
2013-05-14,34.0099983215332
2013-05-15,33.79999923706055
2013-05-16,32.97999954223633
2013-05-17,33.16999816894531
2013-05-20,33.1349983215332
2013-05-21,32.93000030517578
2013-05-22,33.15999984741211
2013-05-23,32.30500030517578
2013-05-24,31.815000534057617
2013-05-28,32.21500015258789
2013-05-29,32.21500015258789
2013-05-30,32.255001068115234
2013-05-31,31.954999923706055
2013-06-03,32.20000076293945
2013-06-04,31.829999923706055
2013-06-05,31.360000610351562
2013-06-06,31.875
2013-06-07,32.17499923706055
2013-06-10,32.380001068115234
2013-06-11,32.46500015258789
2013-06-12,32.06999969482422
2013-06-13,32.64500045776367
2013-06-14,32.27000045776367
2013-06-17,32.4900016784668
2013-06-18,32.59000015258789
2013-06-19,32.39500045776367
2013-06-20,31.94499969482422
2013-06-21,31.625
2013-06-24,30.885000228881836
2013-06-25,31.530000686645508
2013-06-26,31.540000915527344
2013-06-27,31.934999465942383
2013-06-28,31.434999465942383
2013-07-01,31.684999465942383
2013-07-02,31.8700008392334
2013-07-03,32.36000061035156
2013-07-05,32.755001068115234
2013-07-08,33.0
2013-07-09,32.98500061035156
2013-07-10,33.494998931884766
2013-07-11,34.6150016784668
2013-07-12,34.52000045776367
2013-07-15,34.59000015258789
2013-07-16,34.71500015258789
2013-07-17,34.810001373291016
2013-07-18,35.939998626708984
2013-07-19,35.630001068115234
2013-07-22,35.849998474121094
2013-07-23,35.51499938964844
2013-07-24,35.6150016784668
2013-07-25,36.029998779296875
2013-07-26,35.45000076293945
2013-07-29,35.44499969482422
2013-07-30,35.5
2013-07-31,35.88999938964844
2013-08-01,36.45500183105469
2013-08-02,36.32500076293945
2013-08-05,36.224998474121094
2013-08-06,35.939998626708984
2013-08-07,35.66999816894531
2013-08-08,36.03499984741211
2013-08-09,36.20500183105469
2013-08-12,36.150001525878906
2013-08-13,36.0099983215332
2013-08-14,36.13999938964844
2013-08-15,35.72999954223633
2013-08-16,35.744998931884766
2013-08-19,35.86000061035156
2013-08-20,36.375
2013-08-21,36.40999984741211
2013-08-22,36.95000076293945
2013-08-23,37.404998779296875
2013-08-26,36.94499969482422
2013-08-27,36.17499923706055
2013-08-28,36.17499923706055
2013-08-29,36.83000183105469
2013-08-30,35.935001373291016
2013-09-03,36.25
2013-09-04,36.86000061035156
2013-09-05,36.85499954223633
2013-09-06,36.880001068115234
2013-09-09,37.0099983215332
2013-09-10,37.33000183105469
2013-09-11,37.375
2013-09-12,37.34000015258789
2013-09-13,38.06999969482422
2013-09-16,38.2599983215332
2013-09-17,39.345001220703125
2013-09-18,39.529998779296875
2013-09-19,39.27000045776367
2013-09-20,39.59000015258789
2013-09-23,39.64500045776367
2013-09-24,39.95500183105469
2013-09-25,39.80500030517578
2013-09-26,39.994998931884766
2013-09-27,39.875
2013-09-30,40.04999923706055
2013-10-01,41.060001373291016
2013-10-02,40.71500015258789
2013-10-03,39.779998779296875
2013-10-04,40.125
2013-10-07,39.47999954223633
2013-10-08,39.529998779296875
2013-10-09,39.4900016784668
2013-10-10,41.16999816894531
2013-10-11,41.875
2013-10-14,41.915000915527344
2013-10-15,41.78499984741211
2013-10-16,41.915000915527344
2013-10-17,41.709999084472656
2013-10-18,43.5099983215332
2013-10-21,43.9900016784668
2013-10-22,43.93000030517578
2013-10-23,43.3849983215332
2013-10-24,43.935001373291016
2013-10-25,43.59000015258789
2013-10-28,43.54499816894531
2013-10-29,43.625
2013-10-30,43.09000015258789
2013-10-31,42.91999816894531
2013-11-01,42.380001068115234
2013-11-04,42.744998931884766
2013-11-05,42.68000030517578
2013-11-06,42.93000030517578
2013-11-07,42.23500061035156
2013-11-08,42.95000076293945
2013-11-11,42.810001373291016
2013-11-12,42.94499969482422
2013-11-13,43.42499923706055
2013-11-14,43.35499954223633
2013-11-15,43.23500061035156
2013-11-18,43.025001525878906
2013-11-19,42.84000015258789
2013-11-20,42.880001068115234
2013-11-21,43.665000915527344
2013-11-22,43.6349983215332
2013-11-25,43.70500183105469
2013-11-26,43.69499969482422
2013-11-27,44.34000015258789
2013-11-29,44.185001373291016
2013-12-02,44.7400016784668
2013-12-03,44.70500183105469
2013-12-04,44.310001373291016
2013-12-05,44.05500030517578
2013-12-06,44.970001220703125
2013-12-09,44.80500030517578
2013-12-10,44.75
2013-12-11,43.689998626708984
2013-12-12,43.78499984741211
2013-12-13,43.689998626708984
2013-12-16,44.459999084472656
2013-12-17,44.275001525878906
2013-12-18,44.90999984741211
2013-12-19,44.69499969482422
2013-12-20,45.54499816894531
2013-12-23,45.59000015258789
2013-12-24,45.755001068115234
2013-12-26,45.630001068115234
2013-12-27,45.849998474121094
2013-12-30,45.724998474121094
2013-12-31,45.474998474121094
2014-01-02,45.064998626708984
2014-01-03,45.96500015258789
2014-01-06,45.650001525878906
2014-01-07,45.970001220703125
2014-01-08,45.849998474121094
2014-01-09,45.77000045776367
2014-01-10,46.39500045776367
2014-01-13,45.76499938964844
2014-01-14,46.35499954223633
2014-01-15,46.22999954223633
2014-01-16,45.75
2014-01-17,45.59000015258789
2014-01-21,45.494998931884766
2014-01-22,45.72999954223633
2014-01-23,45.564998626708984
2014-01-24,43.66999816894531
2014-01-27,42.540000915527344
2014-01-28,42.57500076293945
2014-01-29,42.654998779296875
2014-01-30,42.834999084472656
2014-01-31,42.125
2014-02-03,40.65999984741211
2014-02-04,40.72999954223633
2014-02-05,40.415000915527344
2014-02-06,41.47999954223633
2014-02-07,41.16999816894531
2014-02-10,41.10499954223633
2014-02-11,41.275001525878906
2014-02-12,41.91999816894531
2014-02-13,45.78499984741211
2014-02-14,44.66999816894531
2014-02-18,44.94499969482422
2014-02-19,44.314998626708984
2014-02-20,45.439998626708984
2014-02-21,46.01499938964844
2014-02-24,46.525001525878906
2014-02-25,47.06999969482422
2014-02-26,47.21500015258789
2014-02-27,47.58000183105469
2014-02-28,47.18000030517578
2014-03-03,46.76499938964844
2014-03-04,48.3849983215332
2014-03-05,48.07500076293945
2014-03-06,48.029998779296875
2014-03-07,47.994998931884766
2014-03-10,47.15999984741211
2014-03-11,46.6349983215332
2014-03-12,46.20000076293945
2014-03-13,45.755001068115234
2014-03-14,45.459999084472656
2014-03-17,45.685001373291016
2014-03-18,46.724998474121094
2014-03-19,46.025001525878906
2014-03-20,45.86000061035156
2014-03-21,45.400001525878906
2014-03-24,44.810001373291016
2014-03-25,44.72999954223633
2014-03-26,44.334999084472656
2014-03-27,44.095001220703125
2014-03-28,43.95500183105469
2014-03-31,44.95000076293945
2014-04-01,45.43000030517578
2014-04-02,45.474998474121094
2014-04-03,44.529998779296875
2014-04-04,43.540000915527344
2014-04-07,42.52000045776367
2014-04-08,42.7400016784668
2014-04-09,42.95000076293945
2014-04-10,41.69499969482422
2014-04-11,41.13999938964844
2014-04-14,41.5
2014-04-15,41.63999938964844
2014-04-16,42.560001373291016
2014-04-17,41.89500045776367
2014-04-21,41.5
2014-04-22,41.29999923706055
2014-04-23,40.63999938964844
2014-04-24,40.060001373291016
2014-04-25,39.36000061035156
2014-04-28,39.0
2014-04-29,39.439998626708984
2014-04-30,40.15999984741211
2014-05-01,40.834999084472656
2014-05-02,40.98500061035156
2014-05-05,40.875
2014-05-06,40.29999923706055
2014-05-07,40.404998779296875
2014-05-08,40.01499938964844
2014-05-09,40.334999084472656
2014-05-12,41.32500076293945
2014-05-13,40.44499969482422
2014-05-14,39.345001220703125
2014-05-15,39.064998626708984
2014-05-16,39.459999084472656
2014-05-19,39.68000030517578
2014-05-20,39.8650016784668
2014-05-21,39.91999816894531
2014-05-22,39.8849983215332
2014-05-23,40.47999954223633
2014-05-27,41.16999816894531
2014-05-28,41.04999923706055
2014-05-29,40.71500015258789
2014-05-30,40.45000076293945
2014-06-02,40.08000183105469
2014-06-03,39.685001373291016
2014-06-04,39.345001220703125
2014-06-05,40.125
2014-06-06,40.665000915527344
2014-06-09,41.349998474121094
2014-06-10,41.08000183105469
2014-06-11,40.91999816894531
2014-06-12,40.7599983215332
2014-06-13,40.77000045776367
2014-06-16,40.744998931884766
2014-06-17,41.52000045776367
2014-06-18,41.290000915527344
2014-06-19,41.51499938964844
2014-06-20,41.779998779296875
2014-06-23,41.939998626708984
2014-06-24,41.849998474121094
2014-06-25,42.45000076293945
2014-06-26,42.505001068115234
2014-06-27,42.959999084472656
2014-06-30,42.97999954223633
2014-07-01,43.86000061035156
2014-07-02,44.029998779296875
2014-07-03,44.314998626708984
2014-07-07,43.744998931884766
2014-07-08,43.255001068115234
2014-07-09,42.88999938964844
2014-07-10,42.54499816894531
2014-07-11,42.244998931884766
2014-07-14,42.459999084472656
2014-07-15,42.165000915527344
2014-07-16,42.72999954223633
2014-07-17,42.994998931884766
2014-07-18,44.25
2014-07-21,44.01499938964844
2014-07-22,44.46500015258789
2014-07-23,44.564998626708984
2014-07-24,45.0
2014-07-25,44.44499969482422
2014-07-28,44.154998779296875
2014-07-29,44.369998931884766
2014-07-30,44.560001373291016
2014-07-31,43.185001373291016
2014-08-01,43.119998931884766
2014-08-04,43.63999938964844
2014-08-05,43.54999923706055
2014-08-06,43.26499938964844
2014-08-07,43.45000076293945
2014-08-08,43.73500061035156
2014-08-11,44.165000915527344
2014-08-12,43.47999954223633
2014-08-13,43.86000061035156
2014-08-14,45.59000015258789
2014-08-15,44.650001525878906
2014-08-18,45.154998779296875
2014-08-19,45.599998474121094
2014-08-20,44.709999084472656
2014-08-21,45.07500076293945
2014-08-22,44.584999084472656
2014-08-25,44.849998474121094
2014-08-26,44.96500015258789
2014-08-27,44.66999816894531
2014-08-28,44.54999923706055
2014-08-29,44.685001373291016
2014-09-02,44.97999954223633
2014-09-03,44.900001525878906
2014-09-04,44.814998626708984
2014-09-05,44.709999084472656
2014-09-08,44.66999816894531
2014-09-09,44.150001525878906
2014-09-10,44.31999969482422
2014-09-11,44.29999923706055
2014-09-12,44.125
2014-09-15,43.970001220703125
2014-09-16,44.54499816894531
2014-09-17,44.185001373291016
2014-09-18,44.75
2014-09-19,44.07500076293945
2014-09-22,43.68000030517578
2014-09-23,43.25
2014-09-24,43.75
2014-09-25,43.25
2014-09-26,43.560001373291016
2014-09-29,43.84000015258789
2014-09-30,43.970001220703125
2014-10-01,43.040000915527344
2014-10-02,43.45000076293945
2014-10-03,43.86000061035156
2014-10-06,43.744998931884766
2014-10-07,43.63999938964844
2014-10-08,44.67499923706055
2014-10-09,43.79999923706055
2014-10-10,43.52000045776367
2014-10-13,43.7599983215332
2014-10-14,44.474998474121094
2014-10-15,45.28499984741211
2014-10-16,40.220001220703125
2014-10-17,40.974998474121094
2014-10-20,40.25
2014-10-21,40.130001068115234
2014-10-22,39.67499923706055
2014-10-23,39.970001220703125
2014-10-24,40.25
2014-10-27,40.21500015258789
2014-10-28,41.345001220703125
2014-10-29,42.08000183105469
2014-10-30,42.7400016784668
2014-10-31,43.30500030517578
2014-11-03,42.775001525878906
2014-11-04,42.40999984741211
2014-11-05,43.18000030517578
2014-11-06,43.52000045776367
2014-11-07,43.9900016784668
2014-11-10,45.29999923706055
2014-11-11,45.119998931884766
2014-11-12,45.47999954223633
2014-11-13,45.0
2014-11-14,44.880001068115234
2014-11-17,43.939998626708984
2014-11-18,44.0
2014-11-19,43.2599983215332
2014-11-20,43.70000076293945
2014-11-21,44.38999938964844
2014-11-24,44.630001068115234
2014-11-25,44.540000915527344
2014-11-26,44.5099983215332
2014-11-28,44.5
2014-12-01,44.5099983215332
2014-12-02,44.75
2014-12-03,45.040000915527344
2014-12-04,45.13999938964844
2014-12-05,45.91999816894531
2014-12-08,46.20000076293945
2014-12-09,46.380001068115234
2014-12-10,45.150001525878906
2014-12-11,45.400001525878906
2014-12-12,44.18000030517578
2014-12-15,43.47999954223633
2014-12-16,43.209999084472656
2014-12-17,44.68000030517578
2014-12-18,45.904998779296875
2014-12-19,45.650001525878906
2014-12-22,45.68000030517578
2014-12-23,45.38999938964844
2014-12-24,45.56999969482422
2014-12-26,45.7400016784668
2014-12-29,45.7400016784668
2014-12-30,45.560001373291016
2014-12-31,44.97999954223633
2015-01-02,45.0099983215332
2015-01-05,44.97999954223633
2015-01-06,44.15999984741211
2015-01-07,44.79999923706055
2015-01-08,45.7400016784668
2015-01-09,45.84000015258789
2015-01-12,45.31999969482422
2015-01-13,45.689998626708984
2015-01-14,45.0
2015-01-15,45.040000915527344
2015-01-16,45.93000030517578
2015-01-20,45.65999984741211
2015-01-21,45.189998626708984
2015-01-22,45.29999923706055
2015-01-23,45.16999816894531
2015-01-26,45.09000015258789
2015-01-27,44.93000030517578
2015-01-28,44.650001525878906
2015-01-29,44.540000915527344
2015-01-30,43.25
2015-02-02,43.130001068115234
2015-02-03,43.88999938964844
2015-02-04,43.77000045776367
2015-02-05,44.540000915527344
2015-02-06,44.43000030517578
2015-02-09,43.939998626708984
2015-02-10,44.09000015258789
2015-02-11,44.36000061035156
2015-02-12,44.77000045776367
2015-02-13,45.22999954223633
2015-02-17,45.0
2015-02-18,45.150001525878906
2015-02-19,49.279998779296875
2015-02-20,49.68000030517578
2015-02-23,49.27000045776367
2015-02-24,49.36000061035156
2015-02-25,49.599998474121094
2015-02-26,49.630001068115234
2015-02-27,49.400001525878906
2015-03-02,49.68000030517578
2015-03-03,49.5099983215332
2015-03-04,50.130001068115234
2015-03-05,50.16999816894531
2015-03-06,49.4900016784668
2015-03-09,50.060001373291016
2015-03-10,49.529998779296875
2015-03-11,49.310001373291016
2015-03-12,50.43000030517578
2015-03-13,50.189998626708984
2015-03-16,50.970001220703125
2015-03-17,50.7599983215332
2015-03-18,51.79999923706055
2015-03-19,52.31999969482422
2015-03-20,52.59000015258789
2015-03-23,52.5
2015-03-24,52.4900016784668
2015-03-25,51.619998931884766
2015-03-26,51.970001220703125
2015-03-27,52.36000061035156
2015-03-30,52.459999084472656
2015-03-31,51.72999954223633
2015-04-01,50.97999954223633
2015-04-02,51.310001373291016
2015-04-06,51.400001525878906
2015-04-07,51.38999938964844
2015-04-08,51.54999923706055
2015-04-09,51.58000183105469
2015-04-10,51.720001220703125
2015-04-13,51.459999084472656
2015-04-14,51.72999954223633
2015-04-15,52.02000045776367
2015-04-16,52.09000015258789
2015-04-17,51.33000183105469
2015-04-20,52.099998474121094
2015-04-21,52.29999923706055
2015-04-22,52.58000183105469
2015-04-23,48.599998474121094
2015-04-24,46.630001068115234
2015-04-27,45.9900016784668
2015-04-28,45.72999954223633
2015-04-29,45.38999938964844
2015-04-30,45.02000045776367
2015-05-01,45.13999938964844
2015-05-04,45.630001068115234
2015-05-05,45.18000030517578
2015-05-06,44.5
2015-05-07,44.959999084472656
2015-05-08,44.86000061035156
2015-05-11,44.54999923706055
2015-05-12,44.5
2015-05-13,44.7599983215332
2015-05-14,45.20000076293945
2015-05-15,44.720001220703125
2015-05-18,44.93000030517578
2015-05-19,45.0099983215332
2015-05-20,44.63999938964844
2015-05-21,44.650001525878906
2015-05-22,44.41999816894531
2015-05-26,47.0
2015-05-27,47.70000076293945
2015-05-28,47.70000076293945
2015-05-29,47.5099983215332
2015-06-01,48.08000183105469
2015-06-02,48.09000015258789
2015-06-03,48.380001068115234
2015-06-04,48.29999923706055
2015-06-05,48.290000915527344
2015-06-08,47.59000015258789
2015-06-09,47.06999969482422
2015-06-10,47.599998474121094
2015-06-11,47.540000915527344
2015-06-12,46.91999816894531
2015-06-15,46.56999969482422
2015-06-16,47.77000045776367
2015-06-17,47.43000030517578
2015-06-18,47.689998626708984
2015-06-19,47.52000045776367
2015-06-22,47.43000030517578
2015-06-23,47.40999984741211
2015-06-24,46.779998779296875
2015-06-25,47.310001373291016
2015-06-26,47.439998626708984
2015-06-29,46.97999954223633
2015-06-30,47.47999954223633
2015-07-01,47.31999969482422
2015-07-02,46.59000015258789
2015-07-06,46.31999969482422
2015-07-07,45.869998931884766
2015-07-08,43.810001373291016
2015-07-09,43.72999954223633
2015-07-10,43.970001220703125
2015-07-13,43.790000915527344
2015-07-14,43.689998626708984
2015-07-15,43.369998931884766
2015-07-16,43.65999984741211
2015-07-17,42.04999923706055
2015-07-20,42.290000915527344
2015-07-21,42.279998779296875
2015-07-22,42.33000183105469
2015-07-23,45.38999938964844
2015-07-24,44.119998931884766
2015-07-27,43.06999969482422
2015-07-28,43.209999084472656
2015-07-29,43.209999084472656
2015-07-30,43.209999084472656
2015-07-31,43.689998626708984
2015-08-03,43.79999923706055
2015-08-04,43.790000915527344
2015-08-05,43.75
2015-08-06,43.380001068115234
2015-08-07,43.45000076293945
2015-08-10,43.65999984741211
2015-08-11,43.33000183105469
2015-08-12,43.56999969482422
2015-08-13,43.58000183105469
2015-08-14,43.86000061035156
2015-08-17,43.9900016784668
2015-08-18,44.0
2015-08-19,43.459999084472656
2015-08-20,44.61000061035156
2015-08-21,44.11000061035156
2015-08-24,42.83000183105469
2015-08-25,41.84000015258789
2015-08-26,42.380001068115234
2015-08-27,44.58000183105469
2015-08-28,44.689998626708984
2015-08-31,44.45000076293945
2015-09-01,42.81999969482422
2015-09-02,43.27000045776367
2015-09-03,42.90999984741211
2015-09-04,42.09000015258789
2015-09-08,43.58000183105469
2015-09-09,42.650001525878906
2015-09-10,43.7599983215332
2015-09-11,44.0099983215332
2015-09-14,43.630001068115234
2015-09-15,44.11000061035156
2015-09-16,44.18000030517578
2015-09-17,44.130001068115234
2015-09-18,43.95000076293945
2015-09-21,44.58000183105469
2015-09-22,44.09000015258789
2015-09-23,44.4900016784668
2015-09-24,44.52000045776367
2015-09-25,44.529998779296875
2015-09-28,44.130001068115234
2015-09-29,44.459999084472656
2015-09-30,45.310001373291016
2015-10-01,45.439998626708984
2015-10-02,44.900001525878906
2015-10-05,46.290000915527344
2015-10-06,45.65999984741211
2015-10-07,46.33000183105469
2015-10-08,46.52000045776367
2015-10-09,46.86000061035156
2015-10-12,47.45000076293945
2015-10-13,46.47999954223633
2015-10-14,45.869998931884766
2015-10-15,47.09000015258789
2015-10-16,46.41999816894531
2015-10-19,46.61000061035156
2015-10-20,46.720001220703125
2015-10-21,46.29999923706055
2015-10-22,47.529998779296875
2015-10-23,47.939998626708984
2015-10-26,46.869998931884766
2015-10-27,46.220001220703125
2015-10-28,47.61000061035156
2015-10-29,47.290000915527344
2015-10-30,47.040000915527344
2015-11-02,47.15999984741211
2015-11-03,47.70000076293945
2015-11-04,47.970001220703125
2015-11-05,47.779998779296875
2015-11-06,48.400001525878906
2015-11-09,48.060001373291016
2015-11-10,47.5099983215332
2015-11-11,47.56999969482422
2015-11-12,47.06999969482422
2015-11-13,46.2400016784668
2015-11-16,46.65999984741211
2015-11-17,46.77000045776367
2015-11-18,47.34000015258789
2015-11-19,47.41999816894531
2015-11-20,47.630001068115234
2015-11-23,47.59000015258789
2015-11-24,47.540000915527344
2015-11-25,47.7599983215332
2015-11-27,48.060001373291016
2015-11-30,48.43000030517578
2015-12-01,48.56999969482422
2015-12-02,48.06999969482422
2015-12-03,46.880001068115234
2015-12-04,47.70000076293945
2015-12-07,47.2400016784668
2015-12-08,46.97999954223633
2015-12-09,45.869998931884766
2015-12-10,47.0099983215332
2015-12-11,45.43000030517578
2015-12-14,45.099998474121094
2015-12-15,45.650001525878906
2015-12-16,46.22999954223633
2015-12-17,45.56999969482422
2015-12-18,44.15999984741211
2015-12-21,44.5099983215332
2015-12-22,44.70000076293945
2015-12-23,45.22999954223633
2015-12-24,45.439998626708984
2015-12-28,45.2400016784668
2015-12-29,46.04999923706055
2015-12-30,46.220001220703125
2015-12-31,45.25
2016-01-04,44.349998474121094
2016-01-05,44.310001373291016
2016-01-06,44.5099983215332
2016-01-07,43.97999954223633
2016-01-08,44.150001525878906
2016-01-11,45.209999084472656
2016-01-12,45.380001068115234
2016-01-13,44.47999954223633
2016-01-14,44.97999954223633
2016-01-15,44.34000015258789
2016-01-19,45.439998626708984
2016-01-20,46.08000183105469
2016-01-21,45.83000183105469
2016-01-22,47.70000076293945
2016-01-25,47.22999954223633
2016-01-26,47.36000061035156
2016-01-27,45.59000015258789
2016-01-28,45.79999923706055
2016-01-29,47.34000015258789
2016-02-01,48.06999969482422
2016-02-02,47.06999969482422
2016-02-03,47.9900016784668
2016-02-04,47.939998626708984
2016-02-05,46.220001220703125
2016-02-08,43.599998474121094
2016-02-09,43.31999969482422
2016-02-10,43.20000076293945
2016-02-11,43.029998779296875
2016-02-12,43.40999984741211
2016-02-16,44.88999938964844
2016-02-17,45.70000076293945
2016-02-18,45.150001525878906
2016-02-19,43.79999923706055
2016-02-22,44.439998626708984
2016-02-23,44.599998474121094
2016-02-24,45.04999923706055
2016-02-25,45.560001373291016
2016-02-26,45.54999923706055
2016-02-29,45.720001220703125
2016-03-01,46.209999084472656
2016-03-02,46.20000076293945
2016-03-03,46.279998779296875
2016-03-04,46.68000030517578
2016-03-07,45.66999816894531
2016-03-08,45.349998474121094
2016-03-09,45.029998779296875
2016-03-10,44.665000915527344
2016-03-11,45.40999984741211
2016-03-14,45.2400016784668
2016-03-15,44.66999816894531
2016-03-16,45.290000915527344
2016-03-17,46.09000015258789
2016-03-18,46.72999954223633
2016-03-21,46.45000076293945
2016-03-22,46.77000045776367
2016-03-23,46.83000183105469
2016-03-24,46.88999938964844
2016-03-28,48.68000030517578
2016-03-29,50.189998626708984
2016-03-30,50.209999084472656
2016-03-31,49.93000030517578
2016-04-01,50.459999084472656
2016-04-04,49.900001525878906
2016-04-05,49.470001220703125
2016-04-06,49.7400016784668
2016-04-07,48.400001525878906
2016-04-08,48.75
2016-04-11,48.40999984741211
2016-04-12,48.70000076293945
2016-04-13,49.5099983215332
2016-04-14,48.95000076293945
2016-04-15,49.849998474121094
2016-04-18,47.95000076293945
2016-04-19,47.29999923706055
2016-04-20,47.34000015258789
2016-04-21,42.61000061035156
2016-04-22,43.939998626708984
2016-04-25,43.029998779296875
2016-04-26,42.97999954223633
2016-04-27,43.61000061035156
2016-04-28,43.279998779296875
2016-04-29,42.529998779296875
2016-05-02,42.7400016784668
2016-05-03,41.79999923706055
2016-05-04,41.540000915527344
2016-05-05,41.560001373291016
2016-05-06,42.150001525878906
2016-05-09,42.41999816894531
2016-05-10,42.38999938964844
2016-05-11,41.709999084472656
2016-05-12,42.189998626708984
2016-05-13,42.0
2016-05-16,42.7599983215332
2016-05-17,42.209999084472656
2016-05-18,42.79999923706055
2016-05-19,42.369998931884766
2016-05-20,43.09000015258789
2016-05-23,42.90999984741211
2016-05-24,44.279998779296875
2016-05-25,44.540000915527344
2016-05-26,44.63999938964844
2016-05-27,45.97999954223633
2016-05-31,46.08000183105469
2016-06-01,46.45000076293945
2016-06-02,46.689998626708984
2016-06-03,46.439998626708984
2016-06-06,46.540000915527344
2016-06-07,46.369998931884766
2016-06-08,46.720001220703125
2016-06-09,46.5099983215332
2016-06-10,46.220001220703125
2016-06-13,46.11000061035156
2016-06-14,46.27000045776367
2016-06-15,45.29999923706055
2016-06-16,45.189998626708984
2016-06-17,45.08000183105469
2016-06-20,45.5
2016-06-21,45.43000030517578
2016-06-22,45.310001373291016
2016-06-23,45.29999923706055
2016-06-24,43.810001373291016
2016-06-27,42.2400016784668
2016-06-28,42.95000076293945
2016-06-29,43.7599983215332
2016-06-30,45.2599983215332
2016-07-01,44.9900016784668
2016-07-05,44.810001373291016
2016-07-06,45.36000061035156
2016-07-07,45.790000915527344
2016-07-08,47.060001373291016
2016-07-11,47.470001220703125
2016-07-12,47.650001525878906
2016-07-13,47.779998779296875
2016-07-14,47.63999938964844
2016-07-15,46.15999984741211
2016-07-18,45.81999969482422
2016-07-19,45.529998779296875
2016-07-20,46.09000015258789
2016-07-21,44.029998779296875
2016-07-22,43.83000183105469
2016-07-25,45.08000183105469
2016-07-26,45.52000045776367
2016-07-27,45.5099983215332
2016-07-28,45.349998474121094
2016-07-29,45.310001373291016
2016-08-01,45.81999969482422
2016-08-02,45.20000076293945
2016-08-03,45.31999969482422
2016-08-04,45.15999984741211
2016-08-05,45.939998626708984
2016-08-08,45.630001068115234
2016-08-09,45.54999923706055
2016-08-10,45.56999969482422
2016-08-11,45.54999923706055
2016-08-12,45.540000915527344
2016-08-15,45.84000015258789
2016-08-16,45.279998779296875
2016-08-17,45.25
2016-08-18,45.22999954223633
2016-08-19,45.380001068115234
2016-08-22,46.209999084472656
2016-08-23,46.5099983215332
2016-08-24,46.459999084472656
2016-08-25,46.540000915527344
2016-08-26,46.220001220703125
2016-08-29,46.20000076293945
2016-08-30,46.41999816894531
2016-08-31,46.16999816894531
2016-09-01,46.31999969482422
2016-09-02,44.0099983215332
2016-09-06,42.43000030517578
2016-09-07,42.52000045776367
2016-09-08,41.86000061035156
2016-09-09,40.689998626708984
2016-09-12,45.720001220703125
2016-09-13,43.52000045776367
2016-09-14,43.040000915527344
2016-09-15,42.56999969482422
2016-09-16,42.09000015258789
2016-09-19,42.47999954223633
2016-09-20,42.97999954223633
2016-09-21,43.119998931884766
2016-09-22,42.81999969482422
2016-09-23,41.29999923706055
2016-09-26,40.84000015258789
2016-09-27,41.09000015258789
2016-09-28,41.650001525878906
2016-09-29,41.470001220703125
2016-09-30,41.90999984741211
2016-10-03,42.63999938964844
2016-10-04,26.059999465942383
2016-10-05,26.049999237060547
2016-10-06,26.959999084472656
2016-10-07,26.5
2016-10-10,26.809999465942383
2016-10-11,25.940000534057617
2016-10-12,26.459999084472656
2016-10-13,26.489999771118164
2016-10-14,26.43000030517578
2016-10-17,26.260000228881836
2016-10-18,26.510000228881836
2016-10-19,26.440000534057617
2016-10-20,22.6299991607666
2016-10-21,21.3799991607666
2016-10-24,20.600000381469727
2016-10-25,20.440000534057617
2016-10-26,20.239999771118164
2016-10-27,20.459999084472656
2016-10-28,20.190000534057617
2016-10-31,20.100000381469727
2016-11-01,20.059999465942383
2016-11-02,20.18000030517578
2016-11-03,19.889999389648438
2016-11-04,19.200000762939453
2016-11-07,19.399999618530273
2016-11-08,18.799999237060547
2016-11-09,18.790000915527344
2016-11-10,18.979999542236328
2016-11-11,19.139999389648438
2016-11-14,20.329999923706055
2016-11-15,20.149999618530273
2016-11-16,19.40999984741211
2016-11-17,19.530000686645508
2016-11-18,19.639999389648438
2016-11-21,19.389999389648438
2016-11-22,19.940000534057617
2016-11-23,20.149999618530273
2016-11-25,20.170000076293945
2016-11-28,19.709999084472656
2016-11-29,19.399999618530273
2016-11-30,19.399999618530273
2016-12-01,19.6200008392334
2016-12-02,19.809999465942383
2016-12-05,19.760000228881836
2016-12-06,19.959999084472656
2016-12-07,20.270000457763672
2016-12-08,20.149999618530273
2016-12-09,19.889999389648438
2016-12-12,19.889999389648438
2016-12-13,20.440000534057617
2016-12-14,20.0
2016-12-15,20.09000015258789
2016-12-16,20.09000015258789
2016-12-19,20.540000915527344
2016-12-20,20.290000915527344
2016-12-21,19.440000534057617
2016-12-22,19.739999771118164
2016-12-23,19.790000915527344
2016-12-27,19.989999771118164
2016-12-28,19.68000030517578
2016-12-29,19.799999237060547
2016-12-30,19.790000915527344
