,NWG
2019-01-22,6.300000190734863
2019-01-23,6.329999923706055
2019-01-24,6.400000095367432
2019-01-25,6.5
2019-01-28,6.420000076293945
2019-01-29,6.309999942779541
2019-01-30,6.440000057220459
2019-01-31,6.429999828338623
2019-02-01,6.429999828338623
2019-02-04,6.46999979019165
2019-02-05,6.489999771118164
2019-02-06,6.539999961853027
2019-02-07,6.28000020980835
2019-02-08,6.269999980926514
2019-02-11,6.170000076293945
2019-02-12,6.269999980926514
2019-02-13,6.28000020980835
2019-02-14,6.28000020980835
2019-02-15,6.489999771118164
2019-02-19,6.760000228881836
2019-02-20,6.800000190734863
2019-02-21,6.71999979019165
2019-02-22,6.71999979019165
2019-02-25,6.829999923706055
2019-02-26,6.960000038146973
2019-02-27,7.090000152587891
2019-02-28,7.110000133514404
2019-03-01,7.010000228881836
2019-03-04,7.059999942779541
2019-03-05,6.940000057220459
2019-03-06,6.940000057220459
2019-03-07,6.869999885559082
2019-03-08,6.789999961853027
2019-03-11,6.840000152587891
2019-03-12,6.889999866485596
2019-03-13,7.059999942779541
2019-03-14,7.139999866485596
2019-03-15,7.230000019073486
2019-03-18,7.239999771118164
2019-03-19,7.230000019073486
2019-03-20,7.050000190734863
2019-03-21,6.619999885559082
2019-03-22,6.610000133514404
2019-03-25,6.619999885559082
2019-03-26,6.639999866485596
2019-03-27,6.760000228881836
2019-03-28,6.579999923706055
2019-03-29,6.519999980926514
2019-04-01,6.639999866485596
2019-04-02,6.659999847412109
2019-04-03,6.800000190734863
2019-04-04,6.760000228881836
2019-04-05,6.659999847412109
2019-04-08,6.710000038146973
2019-04-09,6.730000019073486
2019-04-10,6.760000228881836
2019-04-11,6.849999904632568
2019-04-12,6.940000057220459
2019-04-15,6.980000019073486
2019-04-16,7.0
2019-04-17,7.03000020980835
2019-04-18,6.900000095367432
2019-04-22,6.909999847412109
2019-04-23,6.849999904632568
2019-04-24,6.730000019073486
2019-04-25,6.550000190734863
2019-04-26,6.360000133514404
2019-04-29,6.360000133514404
2019-04-30,6.389999866485596
2019-05-01,6.289999961853027
2019-05-02,6.28000020980835
2019-05-03,6.369999885559082
2019-05-06,6.28000020980835
2019-05-07,6.210000038146973
2019-05-08,6.210000038146973
2019-05-09,6.170000076293945
2019-05-10,6.190000057220459
2019-05-13,5.920000076293945
2019-05-14,6.03000020980835
2019-05-15,5.989999771118164
2019-05-16,6.03000020980835
2019-05-17,5.869999885559082
2019-05-20,5.739999771118164
2019-05-21,5.820000171661377
2019-05-22,5.579999923706055
2019-05-23,5.610000133514404
2019-05-24,5.639999866485596
2019-05-28,5.550000190734863
2019-05-29,5.550000190734863
2019-05-30,5.539999961853027
2019-05-31,5.46999979019165
2019-06-03,5.460000038146973
2019-06-04,5.670000076293945
2019-06-05,5.539999961853027
2019-06-06,5.519999980926514
2019-06-07,5.539999961853027
2019-06-10,5.570000171661377
2019-06-11,5.590000152587891
2019-06-12,5.480000019073486
2019-06-13,5.519999980926514
2019-06-14,5.420000076293945
2019-06-17,5.46999979019165
2019-06-18,5.489999771118164
2019-06-19,5.639999866485596
2019-06-20,5.630000114440918
2019-06-21,5.559999942779541
2019-06-24,5.539999961853027
2019-06-25,5.539999961853027
2019-06-26,5.619999885559082
2019-06-27,5.650000095367432
2019-06-28,5.679999828338623
2019-07-01,5.71999979019165
2019-07-02,5.690000057220459
2019-07-03,5.730000019073486
2019-07-05,5.769999980926514
2019-07-08,5.739999771118164
2019-07-09,5.789999961853027
2019-07-10,5.789999961853027
2019-07-11,5.840000152587891
2019-07-12,5.869999885559082
2019-07-15,5.820000171661377
2019-07-16,5.78000020980835
2019-07-17,5.769999980926514
2019-07-18,5.880000114440918
2019-07-19,5.789999961853027
2019-07-22,5.800000190734863
2019-07-23,5.789999961853027
2019-07-24,5.820000171661377
2019-07-25,5.739999771118164
2019-07-26,5.71999979019165
2019-07-29,5.679999828338623
2019-07-30,5.460000038146973
2019-07-31,5.380000114440918
2019-08-01,5.269999980926514
2019-08-02,5.039999961853027
2019-08-05,4.889999866485596
2019-08-06,5.0
2019-08-07,5.050000190734863
2019-08-08,5.090000152587891
2019-08-09,5.050000190734863
2019-08-12,4.900000095367432
2019-08-13,4.940000057220459
2019-08-14,4.840000152587891
2019-08-15,4.349999904632568
2019-08-16,4.449999809265137
2019-08-19,4.519999980926514
2019-08-20,4.5
2019-08-21,4.460000038146973
2019-08-22,4.539999961853027
2019-08-23,4.46999979019165
2019-08-26,4.480000019073486
2019-08-27,4.539999961853027
2019-08-28,4.460000038146973
2019-08-29,4.480000019073486
2019-08-30,4.53000020980835
2019-09-03,4.460000038146973
2019-09-04,4.510000228881836
2019-09-05,4.699999809265137
2019-09-06,4.650000095367432
2019-09-09,4.789999961853027
2019-09-10,4.929999828338623
2019-09-11,4.960000038146973
2019-09-12,4.940000057220459
2019-09-13,5.21999979019165
2019-09-16,5.159999847412109
2019-09-17,5.119999885559082
2019-09-18,5.139999866485596
2019-09-19,5.21999979019165
2019-09-20,5.300000190734863
2019-09-23,5.21999979019165
2019-09-24,5.119999885559082
2019-09-25,5.039999961853027
2019-09-26,5.070000171661377
2019-09-27,5.139999866485596
2019-09-30,5.099999904632568
2019-10-01,4.960000038146973
2019-10-02,4.789999961853027
2019-10-03,4.809999942779541
2019-10-04,4.860000133514404
2019-10-07,4.840000152587891
2019-10-08,4.670000076293945
2019-10-09,4.679999828338623
2019-10-10,4.940000057220459
2019-10-11,5.539999961853027
2019-10-14,5.440000057220459
2019-10-15,5.800000190734863
2019-10-16,5.880000114440918
2019-10-17,5.929999828338623
2019-10-18,6.130000114440918
2019-10-21,6.25
2019-10-22,6.150000095367432
2019-10-23,6.070000171661377
2019-10-24,5.820000171661377
2019-10-25,5.800000190734863
2019-10-28,5.75
2019-10-29,5.659999847412109
2019-10-30,5.550000190734863
2019-10-31,5.550000190734863
2019-11-01,5.630000114440918
2019-11-04,5.630000114440918
2019-11-05,5.619999885559082
2019-11-06,5.570000171661377
2019-11-07,5.550000190734863
2019-11-08,5.480000019073486
2019-11-11,5.739999771118164
2019-11-12,5.710000038146973
2019-11-13,5.690000057220459
2019-11-14,5.71999979019165
2019-11-15,5.789999961853027
2019-11-18,5.829999923706055
2019-11-19,5.789999961853027
2019-11-20,5.739999771118164
2019-11-21,5.71999979019165
2019-11-22,5.800000190734863
2019-11-25,5.940000057220459
2019-11-26,5.940000057220459
2019-11-27,5.96999979019165
2019-11-29,5.860000133514404
2019-12-02,5.739999771118164
2019-12-03,5.71999979019165
2019-12-04,5.840000152587891
2019-12-05,5.940000057220459
2019-12-06,6.0
2019-12-09,6.070000171661377
2019-12-10,6.050000190734863
2019-12-11,6.019999980926514
2019-12-12,6.159999847412109
2019-12-13,6.809999942779541
2019-12-16,6.960000038146973
2019-12-17,6.659999847412109
2019-12-18,6.510000228881836
2019-12-19,6.460000038146973
2019-12-20,6.300000190734863
2019-12-23,6.300000190734863
2019-12-24,6.349999904632568
2019-12-26,6.380000114440918
2019-12-27,6.349999904632568
2019-12-30,6.360000133514404
2019-12-31,6.440000057220459
2020-01-02,6.489999771118164
2020-01-03,6.230000019073486
2020-01-06,6.349999904632568
2020-01-07,6.309999942779541
2020-01-08,6.329999923706055
2020-01-09,6.28000020980835
2020-01-10,6.150000095367432
2020-01-13,6.090000152587891
2020-01-14,5.949999809265137
2020-01-15,5.860000133514404
2020-01-16,5.860000133514404
2020-01-17,5.880000114440918
2020-01-21,5.849999904632568
2020-01-22,5.860000133514404
2020-01-23,5.789999961853027
2020-01-24,5.809999942779541
2020-01-27,5.710000038146973
2020-01-28,5.679999828338623
2020-01-29,5.71999979019165
2020-01-30,5.880000114440918
2020-01-31,5.71999979019165
2020-02-03,5.610000133514404
2020-02-04,5.78000020980835
2020-02-05,5.789999961853027
2020-02-06,5.829999923706055
2020-02-07,5.730000019073486
2020-02-10,5.730000019073486
2020-02-11,5.769999980926514
2020-02-12,5.920000076293945
2020-02-13,5.949999809265137
2020-02-14,5.480000019073486
2020-02-18,5.380000114440918
2020-02-19,5.309999942779541
2020-02-20,5.360000133514404
2020-02-21,5.289999961853027
2020-02-24,5.090000152587891
2020-02-25,4.980000019073486
2020-02-26,4.909999847412109
2020-02-27,4.679999828338623
2020-02-28,4.630000114440918
2020-03-02,4.53000020980835
2020-03-03,4.340000152587891
2020-03-04,4.409999847412109
2020-03-05,4.099999904632568
2020-03-06,4.059999942779541
2020-03-09,3.5899999141693115
2020-03-10,3.7799999713897705
2020-03-11,3.549999952316284
2020-03-12,3.2699999809265137
2020-03-13,3.4600000381469727
2020-03-16,3.0199999809265137
2020-03-17,3.299999952316284
2020-03-18,2.869999885559082
2020-03-19,2.7799999713897705
2020-03-20,2.5399999618530273
2020-03-23,2.5899999141693115
2020-03-24,2.759999990463257
2020-03-25,3.180000066757202
2020-03-26,3.200000047683716
2020-03-27,2.9600000381469727
2020-03-30,2.9100000858306885
2020-03-31,2.7200000286102295
2020-04-01,2.5799999237060547
2020-04-02,2.5899999141693115
2020-04-03,2.4700000286102295
2020-04-06,2.640000104904175
2020-04-07,2.799999952316284
2020-04-08,2.880000114440918
2020-04-09,3.0799999237060547
2020-04-13,3.0
2020-04-14,2.9200000762939453
2020-04-15,2.630000114440918
2020-04-16,2.5999999046325684
2020-04-17,2.740000009536743
2020-04-20,2.6500000953674316
2020-04-21,2.569999933242798
2020-04-22,2.5799999237060547
2020-04-23,2.630000114440918
2020-04-24,2.6500000953674316
2020-04-27,2.7300000190734863
2020-04-28,2.9000000953674316
2020-04-29,3.0399999618530273
2020-04-30,2.8299999237060547
2020-05-01,2.930000066757202
2020-05-04,2.819999933242798
2020-05-05,2.819999933242798
2020-05-06,2.700000047683716
2020-05-07,2.8499999046325684
2020-05-08,2.9000000953674316
2020-05-11,2.7799999713897705
2020-05-12,2.7200000286102295
2020-05-13,2.619999885559082
2020-05-14,2.640000104904175
2020-05-15,2.569999933242798
2020-05-18,2.7200000286102295
2020-05-19,2.609999895095825
2020-05-20,2.680000066757202
2020-05-21,2.5999999046325684
2020-05-22,2.609999895095825
2020-05-26,2.8499999046325684
2020-05-27,3.0399999618530273
2020-05-28,2.940000057220459
2020-05-29,2.7799999713897705
2020-06-01,2.950000047683716
2020-06-02,3.059999942779541
2020-06-03,3.2200000286102295
2020-06-04,3.2699999809265137
2020-06-05,3.5199999809265137
2020-06-08,3.6700000762939453
2020-06-09,3.450000047683716
2020-06-10,3.3399999141693115
2020-06-11,2.9600000381469727
2020-06-12,3.0899999141693115
2020-06-15,3.0899999141693115
2020-06-16,3.180000066757202
2020-06-17,3.0999999046325684
2020-06-18,3.0899999141693115
2020-06-19,3.0199999809265137
2020-06-22,3.049999952316284
2020-06-23,3.0999999046325684
2020-06-24,2.990000009536743
2020-06-25,3.049999952316284
2020-06-26,2.940000057220459
2020-06-29,3.0
2020-06-30,3.049999952316284
2020-07-01,2.990000009536743
2020-07-02,3.1500000953674316
2020-07-06,3.1600000858306885
2020-07-07,3.049999952316284
2020-07-08,3.0899999141693115
2020-07-09,2.990000009536743
2020-07-10,3.130000114440918
2020-07-13,3.0899999141693115
2020-07-14,3.059999942779541
2020-07-15,3.130000114440918
2020-07-16,3.0799999237060547
2020-07-17,3.049999952316284
2020-07-20,3.049999952316284
2020-07-21,3.109999895095825
2020-07-22,3.0899999141693115
2020-07-23,2.9600000381469727
2020-07-24,2.9200000762939453
2020-07-27,2.880000114440918
2020-07-28,2.950000047683716
2020-07-29,2.950000047683716
2020-07-30,2.7899999618530273
2020-07-31,2.759999990463257
2020-08-03,2.890000104904175
2020-08-04,2.9700000286102295
2020-08-05,2.950000047683716
2020-08-06,2.9600000381469727
2020-08-07,2.950000047683716
2020-08-10,3.0199999809265137
2020-08-11,3.109999895095825
2020-08-12,3.109999895095825
2020-08-13,3.0399999618530273
2020-08-14,3.049999952316284
2020-08-17,2.990000009536743
2020-08-18,2.9700000286102295
2020-08-19,2.990000009536743
2020-08-20,2.950000047683716
2020-08-21,2.930000066757202
2020-08-24,2.9800000190734863
2020-08-25,2.9700000286102295
2020-08-26,3.0
2020-08-27,2.940000057220459
2020-08-28,2.990000009536743
2020-08-31,2.930000066757202
2020-09-01,2.8399999141693115
2020-09-02,2.7899999618530273
2020-09-03,2.75
2020-09-04,2.859999895095825
2020-09-08,2.700000047683716
2020-09-09,2.680000066757202
2020-09-10,2.609999895095825
2020-09-11,2.5999999046325684
2020-09-14,2.5999999046325684
2020-09-15,2.569999933242798
2020-09-16,2.6500000953674316
2020-09-17,2.5899999141693115
2020-09-18,2.490000009536743
2020-09-21,2.3499999046325684
2020-09-22,2.440000057220459
2020-09-23,2.430000066757202
2020-09-24,2.509999990463257
2020-09-25,2.509999990463257
2020-09-28,2.7200000286102295
2020-09-29,2.640000104904175
2020-09-30,2.690000057220459
2020-10-01,2.7300000190734863
2020-10-02,2.8399999141693115
2020-10-05,2.8499999046325684
2020-10-06,2.930000066757202
2020-10-07,2.9200000762939453
2020-10-08,2.9200000762939453
2020-10-09,2.930000066757202
2020-10-12,2.950000047683716
2020-10-13,2.7699999809265137
2020-10-14,2.8399999141693115
2020-10-15,2.8299999237060547
2020-10-16,2.9000000953674316
2020-10-19,2.930000066757202
2020-10-20,2.940000057220459
2020-10-21,3.0199999809265137
2020-10-22,3.0999999046325684
2020-10-23,3.180000066757202
2020-10-26,3.180000066757202
2020-10-27,3.059999942779541
2020-10-28,2.950000047683716
2020-10-29,3.0399999618530273
2020-10-30,3.190000057220459
2020-11-02,3.0399999618530273
2020-11-03,3.319999933242798
2020-11-04,3.2200000286102295
2020-11-05,3.25
2020-11-06,3.2300000190734863
2020-11-09,3.6600000858306885
2020-11-10,3.7100000381469727
2020-11-11,3.7899999618530273
2020-11-12,3.7100000381469727
2020-11-13,3.8499999046325684
2020-11-16,4.010000228881836
2020-11-17,4.099999904632568
2020-11-18,4.090000152587891
2020-11-19,4.130000114440918
2020-11-20,4.110000133514404
2020-11-23,4.199999809265137
2020-11-24,4.46999979019165
2020-11-25,4.369999885559082
2020-11-27,4.289999961853027
2020-11-30,4.039999961853027
2020-12-01,4.380000114440918
2020-12-02,4.420000076293945
2020-12-03,4.53000020980835
2020-12-04,4.590000152587891
2020-12-07,4.409999847412109
2020-12-08,4.429999828338623
2020-12-09,4.46999979019165
2020-12-10,4.289999961853027
2020-12-11,3.940000057220459
2020-12-14,4.130000114440918
2020-12-15,4.28000020980835
2020-12-16,4.320000171661377
2020-12-17,4.369999885559082
2020-12-18,4.210000038146973
2020-12-21,4.099999904632568
2020-12-22,4.190000057220459
2020-12-23,4.480000019073486
2020-12-24,4.460000038146973
2020-12-28,4.46999979019165
2020-12-29,4.369999885559082
2020-12-30,4.449999809265137
2020-12-31,4.519999980926514
2021-01-04,4.25
2021-01-05,4.260000228881836
2021-01-06,4.519999980926514
2021-01-07,4.5
2021-01-08,4.460000038146973
2021-01-11,4.389999866485596
2021-01-12,4.429999828338623
2021-01-13,4.349999904632568
2021-01-14,4.389999866485596
2021-01-15,4.300000190734863
2021-01-19,4.25
2021-01-20,4.260000228881836
2021-01-21,4.28000020980835
2021-01-22,4.190000057220459
2021-01-25,4.110000133514404
2021-01-26,4.159999847412109
2021-01-27,3.9600000381469727
2021-01-28,4.090000152587891
2021-01-29,3.9800000190734863
2021-02-01,4.099999904632568
2021-02-02,4.199999809265137
2021-02-03,4.190000057220459
2021-02-04,4.429999828338623
2021-02-05,4.599999904632568
2021-02-08,4.71999979019165
2021-02-09,4.78000020980835
2021-02-10,4.809999942779541
2021-02-11,4.75
2021-02-12,4.730000019073486
2021-02-16,5.050000190734863
2021-02-17,4.920000076293945
2021-02-18,4.769999980926514
2021-02-19,5.010000228881836
2021-02-22,5.079999923706055
2021-02-23,5.210000038146973
2021-02-24,5.25
2021-02-25,5.130000114440918
2021-02-26,5.079999923706055
2021-03-01,5.150000095367432
2021-03-02,5.170000076293945
2021-03-03,5.289999961853027
2021-03-04,5.150000095367432
2021-03-05,5.28000020980835
2021-03-08,5.300000190734863
2021-03-09,5.239999771118164
2021-03-10,5.230000019073486
2021-03-11,5.190000057220459
2021-03-12,5.329999923706055
2021-03-15,5.269999980926514
2021-03-16,5.130000114440918
2021-03-17,5.21999979019165
2021-03-18,5.190000057220459
2021-03-19,5.289999961853027
2021-03-22,5.369999885559082
2021-03-23,5.269999980926514
2021-03-24,5.289999961853027
2021-03-25,5.230000019073486
2021-03-26,5.269999980926514
2021-03-29,5.210000038146973
2021-03-30,5.400000095367432
2021-03-31,5.369999885559082
2021-04-01,5.429999828338623
2021-04-05,5.460000038146973
2021-04-06,5.380000114440918
2021-04-07,5.449999809265137
2021-04-08,5.400000095367432
2021-04-09,5.369999885559082
2021-04-12,5.449999809265137
2021-04-13,5.409999847412109
2021-04-14,5.389999866485596
2021-04-15,5.369999885559082
2021-04-16,5.489999771118164
2021-04-19,5.5
2021-04-20,5.329999923706055
2021-04-21,5.369999885559082
2021-04-22,5.260000228881836
2021-04-23,5.400000095367432
2021-04-26,5.46999979019165
2021-04-27,5.590000152587891
2021-04-28,5.650000095367432
2021-04-29,5.489999771118164
2021-04-30,5.409999847412109
2021-05-03,5.5
2021-05-04,5.380000114440918
2021-05-05,5.53000020980835
2021-05-06,5.489999771118164
2021-05-07,5.619999885559082
2021-05-10,5.420000076293945
2021-05-11,5.429999828338623
2021-05-12,5.289999961853027
2021-05-13,5.369999885559082
2021-05-14,5.5
