,EYPT
2021-03-08,9.649999618530273
2021-03-09,10.15999984741211
2021-03-10,10.449999809265137
2021-03-11,10.550000190734863
2021-03-12,11.210000038146973
2021-03-15,11.670000076293945
2021-03-16,11.520000457763672
2021-03-17,11.930000305175781
2021-03-18,11.0600004196167
2021-03-19,10.550000190734863
2021-03-22,10.829999923706055
2021-03-23,10.609999656677246
2021-03-24,10.130000114440918
2021-03-25,10.34000015258789
2021-03-26,9.979999542236328
2021-03-29,9.300000190734863
2021-03-30,9.6899995803833
2021-03-31,10.15999984741211
2021-04-01,10.8100004196167
2021-04-05,11.079999923706055
2021-04-06,10.350000381469727
2021-04-07,10.680000305175781
2021-04-08,10.130000114440918
2021-04-09,10.010000228881836
2021-04-12,9.140000343322754
2021-04-13,9.75
2021-04-14,9.770000457763672
2021-04-15,9.59000015258789
2021-04-16,9.369999885559082
2021-04-19,9.079999923706055
2021-04-20,8.9399995803833
2021-04-21,9.180000305175781
2021-04-22,9.399999618530273
2021-04-23,9.75
2021-04-26,10.289999961853027
2021-04-27,10.489999771118164
2021-04-28,10.770000457763672
2021-04-29,10.779999732971191
2021-04-30,10.6899995803833
2021-05-03,10.619999885559082
2021-05-04,10.40999984741211
2021-05-05,10.850000381469727
2021-05-06,9.569999694824219
2021-05-07,9.739999771118164
2021-05-10,8.869999885559082
2021-05-11,8.850000381469727
2021-05-12,8.819999694824219
2021-05-13,8.859999656677246
2021-05-14,8.869999885559082
