,BCOR
2018-06-13,36.900001525878906
2018-06-14,37.45000076293945
2018-06-15,37.45000076293945
2018-06-18,39.099998474121094
2018-06-19,39.349998474121094
2018-06-20,39.599998474121094
2018-06-21,38.599998474121094
2018-06-22,38.25
2018-06-25,37.849998474121094
2018-06-26,37.75
2018-06-27,36.25
2018-06-28,36.900001525878906
2018-06-29,37.0
2018-07-02,38.0
2018-07-03,37.79999923706055
2018-07-05,39.349998474121094
2018-07-06,39.54999923706055
2018-07-09,39.54999923706055
2018-07-10,39.400001525878906
2018-07-11,39.29999923706055
2018-07-12,38.54999923706055
2018-07-13,37.849998474121094
2018-07-16,37.75
2018-07-17,38.20000076293945
2018-07-18,38.25
2018-07-19,38.04999923706055
2018-07-20,37.650001525878906
2018-07-23,37.150001525878906
2018-07-24,36.900001525878906
2018-07-25,38.0
2018-07-26,37.95000076293945
2018-07-27,36.400001525878906
2018-07-30,35.150001525878906
2018-07-31,34.75
2018-08-01,37.150001525878906
2018-08-02,35.75
2018-08-03,34.650001525878906
2018-08-06,34.400001525878906
2018-08-07,35.0
2018-08-08,34.70000076293945
2018-08-09,34.45000076293945
2018-08-10,34.70000076293945
2018-08-13,34.70000076293945
2018-08-14,34.599998474121094
2018-08-15,34.349998474121094
2018-08-16,34.95000076293945
2018-08-17,34.54999923706055
2018-08-20,35.20000076293945
2018-08-21,35.45000076293945
2018-08-22,35.75
2018-08-23,35.79999923706055
2018-08-24,36.099998474121094
2018-08-27,36.04999923706055
2018-08-28,35.95000076293945
2018-08-29,35.95000076293945
2018-08-30,36.099998474121094
2018-08-31,36.20000076293945
2018-09-04,35.5
2018-09-05,35.099998474121094
2018-09-06,35.150001525878906
2018-09-07,34.849998474121094
2018-09-10,35.400001525878906
2018-09-11,35.900001525878906
2018-09-12,35.45000076293945
2018-09-13,35.29999923706055
2018-09-14,36.099998474121094
2018-09-17,36.349998474121094
2018-09-18,36.650001525878906
2018-09-19,35.849998474121094
2018-09-20,36.349998474121094
2018-09-21,35.79999923706055
2018-09-24,35.95000076293945
2018-09-25,36.349998474121094
2018-09-26,36.79999923706055
2018-09-27,37.04999923706055
2018-09-28,40.25
2018-10-01,38.33000183105469
2018-10-02,36.529998779296875
2018-10-03,37.0099983215332
2018-10-04,37.060001373291016
2018-10-05,36.220001220703125
2018-10-08,36.380001068115234
2018-10-09,36.029998779296875
2018-10-10,34.380001068115234
2018-10-11,32.38999938964844
2018-10-12,33.16999816894531
2018-10-15,32.959999084472656
2018-10-16,34.279998779296875
2018-10-17,34.27000045776367
2018-10-18,34.16999816894531
2018-10-19,33.11000061035156
2018-10-22,33.13999938964844
2018-10-23,33.08000183105469
2018-10-24,31.209999084472656
2018-10-25,31.420000076293945
2018-10-26,31.510000228881836
2018-10-29,30.799999237060547
2018-10-30,30.56999969482422
2018-10-31,28.920000076293945
2018-11-01,29.889999389648438
2018-11-02,30.15999984741211
2018-11-05,31.139999389648438
2018-11-06,30.420000076293945
2018-11-07,31.5
2018-11-08,31.90999984741211
2018-11-09,30.420000076293945
2018-11-12,29.40999984741211
2018-11-13,29.510000228881836
2018-11-14,28.469999313354492
2018-11-15,29.020000457763672
2018-11-16,29.450000762939453
2018-11-19,28.829999923706055
2018-11-20,28.420000076293945
2018-11-21,29.360000610351562
2018-11-23,29.149999618530273
2018-11-26,30.610000610351562
2018-11-27,30.600000381469727
2018-11-28,29.989999771118164
2018-11-29,30.010000228881836
2018-11-30,30.959999084472656
2018-12-03,32.04999923706055
2018-12-04,30.510000228881836
2018-12-06,29.709999084472656
2018-12-07,29.31999969482422
2018-12-10,29.719999313354492
2018-12-11,29.420000076293945
2018-12-12,29.75
2018-12-13,28.34000015258789
2018-12-14,27.31999969482422
2018-12-17,26.389999389648438
2018-12-18,26.610000610351562
2018-12-19,25.8799991607666
2018-12-20,25.75
2018-12-21,24.579999923706055
2018-12-24,23.829999923706055
2018-12-26,25.3799991607666
2018-12-27,26.010000228881836
2018-12-28,26.020000457763672
2018-12-31,26.639999389648438
2019-01-02,27.030000686645508
2019-01-03,25.469999313354492
2019-01-04,26.540000915527344
2019-01-07,26.84000015258789
2019-01-08,26.920000076293945
2019-01-09,27.709999084472656
2019-01-10,28.200000762939453
2019-01-11,28.450000762939453
2019-01-14,28.329999923706055
2019-01-15,27.889999389648438
2019-01-16,28.3799991607666
2019-01-17,28.760000228881836
2019-01-18,29.1299991607666
2019-01-22,28.90999984741211
2019-01-23,29.0
2019-01-24,29.389999389648438
2019-01-25,29.65999984741211
2019-01-28,29.600000381469727
2019-01-29,28.90999984741211
2019-01-30,29.100000381469727
2019-01-31,29.510000228881836
2019-02-01,30.3700008392334
2019-02-04,30.809999465942383
2019-02-05,31.079999923706055
2019-02-06,31.18000030517578
2019-02-07,30.989999771118164
2019-02-08,31.020000457763672
2019-02-11,31.360000610351562
2019-02-12,31.3799991607666
2019-02-13,31.65999984741211
2019-02-14,26.780000686645508
2019-02-15,27.43000030517578
2019-02-19,27.040000915527344
2019-02-20,27.479999542236328
2019-02-21,26.850000381469727
2019-02-22,27.020000457763672
2019-02-25,26.469999313354492
2019-02-26,26.510000228881836
2019-02-27,26.65999984741211
2019-02-28,26.889999389648438
2019-03-01,27.450000762939453
2019-03-04,28.030000686645508
2019-03-05,28.020000457763672
2019-03-06,27.299999237060547
2019-03-07,26.899999618530273
2019-03-08,27.15999984741211
2019-03-11,28.34000015258789
2019-03-12,28.079999923706055
2019-03-13,27.93000030517578
2019-03-14,27.989999771118164
2019-03-15,28.3799991607666
2019-03-18,28.3700008392334
2019-03-19,33.689998626708984
2019-03-20,33.68000030517578
2019-03-21,34.02000045776367
2019-03-22,32.59000015258789
2019-03-25,33.099998474121094
2019-03-26,33.04999923706055
2019-03-27,33.060001373291016
2019-03-28,33.41999816894531
2019-03-29,33.380001068115234
2019-04-01,34.41999816894531
2019-04-02,34.5
2019-04-03,34.54999923706055
2019-04-04,34.70000076293945
2019-04-05,34.619998931884766
2019-04-08,34.5
2019-04-09,34.099998474121094
2019-04-10,34.709999084472656
2019-04-11,34.630001068115234
2019-04-12,35.06999969482422
2019-04-15,35.189998626708984
2019-04-16,35.47999954223633
2019-04-17,35.34000015258789
2019-04-18,34.900001525878906
2019-04-22,34.529998779296875
2019-04-23,34.709999084472656
2019-04-24,35.13999938964844
2019-04-25,34.88999938964844
2019-04-26,34.720001220703125
2019-04-29,35.119998931884766
2019-04-30,35.0
2019-05-01,34.5
2019-05-02,34.939998626708984
2019-05-03,35.849998474121094
2019-05-06,36.31999969482422
2019-05-07,35.400001525878906
2019-05-08,34.369998931884766
2019-05-09,32.4900016784668
2019-05-10,32.0099983215332
2019-05-13,31.729999542236328
2019-05-14,31.719999313354492
2019-05-15,31.510000228881836
2019-05-16,32.459999084472656
2019-05-17,31.709999084472656
2019-05-20,31.489999771118164
2019-05-21,32.5099983215332
2019-05-22,32.33000183105469
2019-05-23,31.469999313354492
2019-05-24,32.47999954223633
2019-05-28,32.20000076293945
2019-05-29,32.33000183105469
2019-05-30,32.16999816894531
2019-05-31,30.969999313354492
2019-06-03,31.100000381469727
2019-06-04,31.8799991607666
2019-06-05,31.520000457763672
2019-06-06,31.59000015258789
2019-06-07,31.81999969482422
2019-06-10,31.510000228881836
2019-06-11,31.739999771118164
2019-06-12,31.700000762939453
2019-06-13,31.700000762939453
2019-06-14,31.75
2019-06-17,30.75
2019-06-18,31.420000076293945
2019-06-19,30.940000534057617
2019-06-20,31.360000610351562
2019-06-21,30.729999542236328
2019-06-24,30.040000915527344
2019-06-25,29.18000030517578
2019-06-26,29.209999084472656
2019-06-27,29.31999969482422
2019-06-28,30.3700008392334
2019-07-01,30.18000030517578
2019-07-02,29.3700008392334
2019-07-03,29.809999465942383
2019-07-05,29.709999084472656
2019-07-08,29.06999969482422
2019-07-09,29.549999237060547
2019-07-10,29.1200008392334
2019-07-11,29.139999389648438
2019-07-12,29.579999923706055
2019-07-15,28.979999542236328
2019-07-16,29.3700008392334
2019-07-17,29.209999084472656
2019-07-18,29.0
2019-07-19,28.959999084472656
2019-07-22,28.989999771118164
2019-07-23,29.479999542236328
2019-07-24,29.81999969482422
2019-07-25,30.229999542236328
2019-07-26,30.209999084472656
2019-07-29,30.579999923706055
2019-07-30,30.43000030517578
2019-07-31,29.940000534057617
2019-08-01,29.079999923706055
2019-08-02,28.559999465942383
2019-08-05,26.43000030517578
2019-08-06,26.989999771118164
2019-08-07,26.420000076293945
2019-08-08,23.68000030517578
2019-08-09,23.3700008392334
2019-08-12,23.389999389648438
2019-08-13,23.889999389648438
2019-08-14,21.950000762939453
2019-08-15,21.84000015258789
2019-08-16,22.5
2019-08-19,21.979999542236328
2019-08-20,21.649999618530273
2019-08-21,21.850000381469727
2019-08-22,21.959999084472656
2019-08-23,20.8700008392334
2019-08-26,21.389999389648438
2019-08-27,21.360000610351562
2019-08-28,21.75
2019-08-29,22.56999969482422
2019-08-30,22.579999923706055
2019-09-03,22.399999618530273
2019-09-04,21.3700008392334
2019-09-05,22.229999542236328
2019-09-06,22.200000762939453
2019-09-09,22.65999984741211
2019-09-10,23.34000015258789
2019-09-11,23.950000762939453
2019-09-12,24.5
2019-09-13,25.239999771118164
2019-09-16,22.010000228881836
2019-09-17,21.809999465942383
2019-09-18,22.219999313354492
2019-09-19,20.809999465942383
2019-09-20,21.549999237060547
2019-09-23,21.760000228881836
2019-09-24,21.190000534057617
2019-09-25,21.8799991607666
2019-09-26,21.889999389648438
2019-09-27,22.06999969482422
2019-09-30,21.639999389648438
2019-10-01,20.6299991607666
2019-10-02,20.639999389648438
2019-10-03,20.8700008392334
2019-10-04,21.420000076293945
2019-10-07,21.100000381469727
2019-10-08,20.950000762939453
2019-10-09,21.079999923706055
2019-10-10,20.780000686645508
2019-10-11,21.200000762939453
2019-10-14,20.770000457763672
2019-10-15,20.860000610351562
2019-10-16,20.479999542236328
2019-10-17,20.700000762939453
2019-10-18,20.309999465942383
2019-10-21,20.829999923706055
2019-10-22,21.34000015258789
2019-10-23,21.559999465942383
2019-10-24,21.360000610351562
2019-10-25,21.690000534057617
2019-10-28,22.059999465942383
2019-10-29,21.850000381469727
2019-10-30,22.020000457763672
2019-10-31,21.6299991607666
2019-11-01,22.040000915527344
2019-11-04,22.110000610351562
2019-11-05,22.299999237060547
2019-11-06,19.309999465942383
2019-11-07,19.170000076293945
2019-11-08,19.799999237060547
2019-11-11,19.790000915527344
2019-11-12,20.040000915527344
2019-11-13,20.190000534057617
2019-11-14,20.100000381469727
2019-11-15,21.360000610351562
2019-11-18,21.549999237060547
2019-11-19,21.309999465942383
2019-11-20,21.329999923706055
2019-11-21,21.270000457763672
2019-11-22,22.049999237060547
2019-11-25,23.18000030517578
2019-11-26,23.110000610351562
2019-11-27,23.43000030517578
2019-11-29,23.540000915527344
2019-12-02,23.229999542236328
2019-12-03,23.139999389648438
2019-12-04,23.110000610351562
2019-12-05,23.25
2019-12-06,24.110000610351562
2019-12-09,24.010000228881836
2019-12-10,24.139999389648438
2019-12-11,23.959999084472656
2019-12-12,24.719999313354492
2019-12-13,24.540000915527344
2019-12-16,24.950000762939453
2019-12-17,25.1200008392334
2019-12-18,24.93000030517578
2019-12-19,25.100000381469727
2019-12-20,25.579999923706055
2019-12-23,25.75
2019-12-24,25.84000015258789
2019-12-26,26.010000228881836
2019-12-27,26.290000915527344
2019-12-30,26.200000762939453
2019-12-31,26.139999389648438
2020-01-02,26.0
2020-01-03,25.729999542236328
2020-01-06,25.719999313354492
2020-01-07,25.6299991607666
2020-01-08,25.760000228881836
2020-01-09,25.239999771118164
2020-01-10,24.649999618530273
2020-01-13,24.020000457763672
2020-01-14,24.15999984741211
2020-01-15,24.510000228881836
2020-01-16,22.950000762939453
2020-01-17,23.309999465942383
2020-01-21,22.690000534057617
2020-01-22,23.399999618530273
2020-01-23,23.260000228881836
2020-01-24,22.989999771118164
2020-01-27,22.56999969482422
2020-01-28,22.940000534057617
2020-01-29,22.81999969482422
2020-01-30,23.360000610351562
2020-01-31,22.549999237060547
2020-02-03,22.979999542236328
2020-02-04,23.270000457763672
2020-02-05,23.81999969482422
2020-02-06,23.559999465942383
2020-02-07,23.280000686645508
2020-02-10,22.15999984741211
2020-02-11,22.56999969482422
2020-02-12,22.8799991607666
2020-02-13,22.68000030517578
2020-02-14,22.75
2020-02-18,21.899999618530273
2020-02-19,22.209999084472656
2020-02-20,22.469999313354492
2020-02-21,21.969999313354492
2020-02-24,20.59000015258789
2020-02-25,19.25
2020-02-26,18.739999771118164
2020-02-27,17.510000228881836
2020-02-28,17.399999618530273
2020-03-02,18.190000534057617
2020-03-03,17.399999618530273
2020-03-04,17.489999771118164
2020-03-05,16.59000015258789
2020-03-06,15.609999656677246
2020-03-09,13.680000305175781
2020-03-10,14.449999809265137
2020-03-11,13.039999961853027
2020-03-12,11.449999809265137
2020-03-13,12.979999542236328
2020-03-16,11.420000076293945
2020-03-17,11.40999984741211
2020-03-18,9.010000228881836
2020-03-19,9.75
2020-03-20,8.949999809265137
2020-03-23,9.289999961853027
2020-03-24,10.279999732971191
2020-03-25,10.880000114440918
2020-03-26,12.140000343322754
2020-03-27,11.569999694824219
2020-03-30,11.970000267028809
2020-03-31,12.050000190734863
2020-04-01,11.479999542236328
2020-04-02,11.489999771118164
2020-04-03,10.550000190734863
2020-04-06,12.420000076293945
2020-04-07,12.649999618530273
2020-04-08,12.850000381469727
2020-04-09,13.109999656677246
2020-04-13,12.710000038146973
2020-04-14,13.25
2020-04-15,12.600000381469727
2020-04-16,12.600000381469727
2020-04-17,13.260000228881836
2020-04-20,13.220000267028809
2020-04-21,13.140000343322754
2020-04-22,13.319999694824219
2020-04-23,13.260000228881836
2020-04-24,13.399999618530273
2020-04-27,14.0
2020-04-28,14.489999771118164
2020-04-29,14.479999542236328
2020-04-30,14.069999694824219
2020-05-01,14.199999809265137
2020-05-04,13.760000228881836
2020-05-05,13.979999542236328
2020-05-06,11.520000457763672
2020-05-07,12.6899995803833
2020-05-08,12.920000076293945
2020-05-11,12.289999961853027
2020-05-12,11.350000381469727
2020-05-13,11.180000305175781
2020-05-14,11.079999923706055
2020-05-15,10.829999923706055
2020-05-18,11.699999809265137
2020-05-19,10.989999771118164
2020-05-20,11.319999694824219
2020-05-21,11.300000190734863
2020-05-22,11.25
2020-05-26,11.59000015258789
2020-05-27,12.59000015258789
2020-05-28,12.0600004196167
2020-05-29,12.149999618530273
2020-06-01,12.479999542236328
2020-06-02,12.5
2020-06-03,13.170000076293945
2020-06-04,13.609999656677246
2020-06-05,14.729999542236328
2020-06-08,15.010000228881836
2020-06-09,15.479999542236328
2020-06-10,14.319999694824219
2020-06-11,12.5
2020-06-12,12.989999771118164
2020-06-15,13.180000305175781
2020-06-16,13.0600004196167
2020-06-17,12.460000038146973
2020-06-18,12.0600004196167
2020-06-19,11.680000305175781
2020-06-22,11.6899995803833
2020-06-23,11.930000305175781
2020-06-24,11.119999885559082
2020-06-25,11.180000305175781
2020-06-26,10.40999984741211
2020-06-29,10.960000038146973
2020-06-30,11.420000076293945
2020-07-01,11.479999542236328
2020-07-02,11.680000305175781
2020-07-06,11.739999771118164
2020-07-07,11.180000305175781
2020-07-08,11.279999732971191
2020-07-09,11.039999961853027
2020-07-10,11.579999923706055
2020-07-13,11.430000305175781
2020-07-14,11.619999885559082
2020-07-15,12.239999771118164
2020-07-16,11.930000305175781
2020-07-17,11.6899995803833
2020-07-20,11.579999923706055
2020-07-21,11.899999618530273
2020-07-22,11.680000305175781
2020-07-23,11.680000305175781
2020-07-24,11.359999656677246
2020-07-27,11.390000343322754
2020-07-28,11.430000305175781
2020-07-29,12.079999923706055
2020-07-30,11.949999809265137
2020-07-31,11.789999961853027
2020-08-03,12.020000457763672
2020-08-04,11.949999809265137
2020-08-05,10.199999809265137
2020-08-06,10.399999618530273
2020-08-07,10.770000457763672
2020-08-10,10.6899995803833
2020-08-11,11.229999542236328
2020-08-12,11.699999809265137
2020-08-13,11.5600004196167
2020-08-14,11.84000015258789
2020-08-17,11.720000267028809
2020-08-18,11.600000381469727
2020-08-19,11.90999984741211
2020-08-20,11.789999961853027
2020-08-21,11.770000457763672
2020-08-24,12.050000190734863
2020-08-25,12.029999732971191
2020-08-26,11.930000305175781
2020-08-27,12.039999961853027
2020-08-28,11.979999542236328
2020-08-31,11.930000305175781
2020-09-01,11.710000038146973
2020-09-02,12.109999656677246
2020-09-03,12.210000038146973
2020-09-04,11.850000381469727
2020-09-08,10.720000267028809
2020-09-09,10.59000015258789
2020-09-10,10.100000381469727
2020-09-11,10.0
2020-09-14,9.869999885559082
2020-09-15,9.479999542236328
2020-09-16,9.630000114440918
2020-09-17,9.34000015258789
2020-09-18,8.989999771118164
2020-09-21,9.039999961853027
2020-09-22,9.15999984741211
2020-09-23,8.979999542236328
2020-09-24,8.819999694824219
2020-09-25,8.819999694824219
2020-09-28,9.079999923706055
2020-09-29,9.319999694824219
2020-09-30,9.420000076293945
2020-10-01,9.470000267028809
2020-10-02,9.6899995803833
2020-10-05,10.069999694824219
2020-10-06,10.109999656677246
2020-10-07,10.40999984741211
2020-10-08,10.90999984741211
2020-10-09,10.829999923706055
2020-10-12,10.529999732971191
2020-10-13,10.380000114440918
2020-10-14,10.3100004196167
2020-10-15,10.40999984741211
2020-10-16,10.350000381469727
2020-10-19,10.5
2020-10-20,10.760000228881836
2020-10-21,10.600000381469727
2020-10-22,10.9399995803833
2020-10-23,11.100000381469727
2020-10-26,11.109999656677246
2020-10-27,11.0
2020-10-28,10.800000190734863
2020-10-29,10.279999732971191
2020-10-30,9.949999809265137
2020-11-02,10.100000381469727
2020-11-03,10.539999961853027
2020-11-04,10.489999771118164
2020-11-05,10.880000114440918
2020-11-06,10.979999542236328
2020-11-09,12.699999809265137
2020-11-10,12.079999923706055
2020-11-11,12.050000190734863
2020-11-12,11.789999961853027
2020-11-13,12.010000228881836
2020-11-16,12.359999656677246
2020-11-17,12.819999694824219
2020-11-18,12.739999771118164
2020-11-19,12.550000190734863
2020-11-20,12.640000343322754
2020-11-23,13.050000190734863
2020-11-24,13.65999984741211
2020-11-25,13.619999885559082
2020-11-27,13.6899995803833
2020-11-30,13.039999961853027
2020-12-01,13.199999809265137
2020-12-02,13.100000381469727
2020-12-03,12.680000305175781
2020-12-04,13.069999694824219
2020-12-07,13.199999809265137
2020-12-08,13.59000015258789
2020-12-09,13.859999656677246
2020-12-10,13.479999542236328
2020-12-11,13.199999809265137
2020-12-14,13.140000343322754
2020-12-15,13.59000015258789
2020-12-16,13.569999694824219
2020-12-17,13.770000457763672
2020-12-18,13.880000114440918
2020-12-21,13.720000267028809
2020-12-22,14.350000381469727
2020-12-23,14.600000381469727
2020-12-24,15.0600004196167
2020-12-28,15.069999694824219
2020-12-29,14.65999984741211
2020-12-30,16.040000915527344
2020-12-31,15.90999984741211
2021-01-04,15.0
2021-01-05,14.960000038146973
2021-01-06,15.84000015258789
2021-01-07,15.770000457763672
2021-01-08,16.049999237060547
2021-01-11,16.1299991607666
2021-01-12,16.299999237060547
2021-01-13,16.079999923706055
2021-01-14,16.299999237060547
2021-01-15,16.600000381469727
2021-01-19,16.850000381469727
2021-01-20,17.31999969482422
2021-01-21,17.1299991607666
2021-01-22,17.09000015258789
2021-01-25,17.290000915527344
2021-01-26,17.079999923706055
2021-01-27,16.809999465942383
2021-01-28,16.670000076293945
2021-01-29,16.559999465942383
2021-02-01,17.479999542236328
2021-02-02,17.700000762939453
2021-02-03,17.3700008392334
2021-02-04,17.59000015258789
2021-02-05,17.280000686645508
2021-02-08,17.549999237060547
2021-02-09,17.43000030517578
2021-02-10,17.219999313354492
2021-02-11,17.209999084472656
2021-02-12,17.1200008392334
2021-02-16,17.399999618530273
2021-02-17,16.670000076293945
2021-02-18,15.800000190734863
2021-02-19,16.18000030517578
2021-02-22,16.31999969482422
2021-02-23,16.1200008392334
2021-02-24,16.510000228881836
2021-02-25,17.040000915527344
2021-02-26,16.200000762939453
2021-03-01,17.010000228881836
2021-03-02,17.450000762939453
2021-03-03,17.530000686645508
2021-03-04,16.59000015258789
2021-03-05,16.40999984741211
2021-03-08,16.860000610351562
2021-03-09,16.889999389648438
2021-03-10,17.010000228881836
2021-03-11,17.40999984741211
2021-03-12,17.350000381469727
2021-03-15,17.969999313354492
2021-03-16,17.8799991607666
2021-03-17,17.610000610351562
2021-03-18,17.270000457763672
2021-03-19,17.209999084472656
2021-03-22,16.90999984741211
2021-03-23,16.399999618530273
2021-03-24,15.989999771118164
2021-03-25,16.15999984741211
2021-03-26,16.350000381469727
2021-03-29,16.25
2021-03-30,16.34000015258789
2021-03-31,16.639999389648438
2021-04-01,17.049999237060547
2021-04-05,17.0
2021-04-06,17.06999969482422
2021-04-07,16.68000030517578
2021-04-08,16.940000534057617
2021-04-09,16.799999237060547
2021-04-12,16.670000076293945
2021-04-13,16.31999969482422
2021-04-14,16.219999313354492
2021-04-15,16.15999984741211
2021-04-16,16.399999618530273
2021-04-19,16.100000381469727
2021-04-20,14.859999656677246
2021-04-21,15.600000381469727
2021-04-22,14.489999771118164
2021-04-23,14.609999656677246
2021-04-26,14.300000190734863
2021-04-27,14.460000038146973
2021-04-28,14.75
2021-04-29,14.680000305175781
2021-04-30,14.399999618530273
2021-05-03,14.829999923706055
2021-05-04,14.510000228881836
2021-05-05,15.260000228881836
2021-05-06,15.149999618530273
2021-05-07,15.539999961853027
2021-05-10,15.489999771118164
2021-05-11,15.279999732971191
2021-05-12,15.180000305175781
2021-05-13,15.65999984741211
2021-05-14,16.170000076293945
