,ASML
2008-11-10,16.40999984741211
2008-11-11,15.649999618530273
2008-11-12,14.710000038146973
2008-11-13,15.970000267028809
2008-11-14,15.069999694824219
2008-11-17,14.489999771118164
2008-11-18,14.550000190734863
2008-11-19,13.260000228881836
2008-11-20,12.65999984741211
2008-11-21,13.779999732971191
2008-11-24,15.0
2008-11-25,14.890000343322754
2008-11-26,15.680000305175781
2008-11-28,15.329999923706055
2008-12-01,13.75
2008-12-02,14.180000305175781
2008-12-03,14.430000305175781
2008-12-04,14.0600004196167
2008-12-05,14.170000076293945
2008-12-08,14.460000038146973
2008-12-09,14.779999732971191
2008-12-10,16.059999465942383
2008-12-11,15.880000114440918
2008-12-12,16.440000534057617
2008-12-15,16.799999237060547
2008-12-16,17.40999984741211
2008-12-17,17.34000015258789
2008-12-18,17.1200008392334
2008-12-19,17.420000076293945
2008-12-22,17.200000762939453
2008-12-23,17.350000381469727
2008-12-24,17.389999389648438
2008-12-26,17.469999313354492
2008-12-29,17.18000030517578
2008-12-30,17.899999618530273
2008-12-31,18.06999969482422
2009-01-02,18.200000762939453
2009-01-05,18.1200008392334
2009-01-06,18.549999237060547
2009-01-07,17.729999542236328
2009-01-08,17.8700008392334
2009-01-09,16.8799991607666
2009-01-12,16.25
2009-01-13,16.3799991607666
2009-01-14,15.569999694824219
2009-01-15,16.540000915527344
2009-01-16,16.709999084472656
2009-01-20,15.949999809265137
2009-01-21,16.559999465942383
2009-01-22,15.930000305175781
2009-01-23,16.219999313354492
2009-01-26,16.260000228881836
2009-01-27,17.020000457763672
2009-01-28,17.950000762939453
2009-01-29,16.670000076293945
2009-01-30,16.540000915527344
2009-02-02,16.690000534057617
2009-02-03,17.209999084472656
2009-02-04,17.030000686645508
2009-02-05,17.3700008392334
2009-02-06,18.299999237060547
2009-02-09,18.579999923706055
2009-02-10,17.399999618530273
2009-02-11,17.219999313354492
2009-02-12,17.219999313354492
2009-02-13,17.739999771118164
2009-02-17,16.31999969482422
2009-02-18,16.110000610351562
2009-02-19,15.680000305175781
2009-02-20,15.479999542236328
2009-02-23,14.720000267028809
2009-02-24,15.380000114440918
2009-02-25,15.5600004196167
2009-02-26,15.420000076293945
2009-02-27,15.130000114440918
2009-03-02,14.279999732971191
2009-03-03,14.3100004196167
2009-03-04,15.609999656677246
2009-03-05,14.670000076293945
2009-03-06,14.630000114440918
2009-03-09,14.329999923706055
2009-03-10,15.729999542236328
2009-03-11,16.350000381469727
2009-03-12,16.3700008392334
2009-03-13,16.690000534057617
2009-03-16,16.559999465942383
2009-03-17,17.200000762939453
2009-03-18,17.829999923706055
2009-03-19,17.790000915527344
2009-03-20,16.899999618530273
2009-03-23,17.950000762939453
2009-03-24,17.110000610351562
2009-03-25,17.440000534057617
2009-03-26,18.209999084472656
2009-03-27,17.440000534057617
2009-03-30,17.06999969482422
2009-03-31,17.510000228881836
2009-04-01,17.770000457763672
2009-04-02,18.399999618530273
2009-04-03,18.979999542236328
2009-04-06,19.010000228881836
2009-04-07,18.040000915527344
2009-04-08,18.420000076293945
2009-04-09,19.170000076293945
2009-04-13,19.43000030517578
2009-04-14,19.59000015258789
2009-04-15,19.59000015258789
2009-04-16,20.049999237060547
2009-04-17,20.690000534057617
2009-04-20,19.200000762939453
2009-04-21,19.5
2009-04-22,20.020000457763672
2009-04-23,20.3700008392334
2009-04-24,20.100000381469727
2009-04-27,19.479999542236328
2009-04-28,19.309999465942383
2009-04-29,19.709999084472656
2009-04-30,21.149999618530273
2009-05-01,21.18000030517578
2009-05-04,22.1200008392334
2009-05-05,21.489999771118164
2009-05-06,21.1200008392334
2009-05-07,19.84000015258789
2009-05-08,19.739999771118164
2009-05-11,19.170000076293945
2009-05-12,19.1299991607666
2009-05-13,18.469999313354492
2009-05-14,19.1200008392334
2009-05-15,19.15999984741211
2009-05-18,19.979999542236328
2009-05-19,20.329999923706055
2009-05-20,20.290000915527344
2009-05-21,19.8700008392334
2009-05-22,19.81999969482422
2009-05-26,20.459999084472656
2009-05-27,20.139999389648438
2009-05-28,20.209999084472656
2009-05-29,20.700000762939453
2009-06-01,21.84000015258789
2009-06-02,21.760000228881836
2009-06-03,20.979999542236328
2009-06-04,21.239999771118164
2009-06-05,20.520000457763672
2009-06-08,20.469999313354492
2009-06-09,20.899999618530273
2009-06-10,21.3700008392334
2009-06-11,21.229999542236328
2009-06-12,21.280000686645508
2009-06-15,20.809999465942383
2009-06-16,20.68000030517578
2009-06-17,20.6299991607666
2009-06-18,20.329999923706055
2009-06-19,20.68000030517578
2009-06-22,20.100000381469727
2009-06-23,20.049999237060547
2009-06-24,20.6200008392334
2009-06-25,21.079999923706055
2009-06-26,21.3799991607666
2009-06-29,21.489999771118164
2009-06-30,21.649999618530273
2009-07-01,22.270000457763672
2009-07-02,22.06999969482422
2009-07-06,21.84000015258789
2009-07-07,21.5
2009-07-08,21.209999084472656
2009-07-09,21.670000076293945
2009-07-10,21.239999771118164
2009-07-13,21.989999771118164
2009-07-14,22.0
2009-07-15,23.389999389648438
2009-07-16,23.440000534057617
2009-07-17,23.809999465942383
2009-07-20,24.030000686645508
2009-07-21,23.8799991607666
2009-07-22,24.350000381469727
2009-07-23,24.479999542236328
2009-07-24,24.450000762939453
2009-07-27,24.110000610351562
2009-07-28,24.360000610351562
2009-07-29,24.6200008392334
2009-07-30,25.280000686645508
2009-07-31,26.010000228881836
2009-08-03,26.389999389648438
2009-08-04,26.350000381469727
2009-08-05,25.40999984741211
2009-08-06,25.18000030517578
2009-08-07,25.690000534057617
2009-08-10,25.530000686645508
2009-08-11,25.260000228881836
2009-08-12,25.8799991607666
2009-08-13,26.020000457763672
2009-08-14,25.56999969482422
2009-08-17,25.0
2009-08-18,25.489999771118164
2009-08-19,25.979999542236328
2009-08-20,26.15999984741211
2009-08-21,26.899999618530273
2009-08-24,26.809999465942383
2009-08-25,27.010000228881836
2009-08-26,27.489999771118164
2009-08-27,27.8700008392334
2009-08-28,27.969999313354492
2009-08-31,27.469999313354492
2009-09-01,26.6299991607666
2009-09-02,26.329999923706055
2009-09-03,27.06999969482422
2009-09-04,27.81999969482422
2009-09-08,28.440000534057617
2009-09-09,29.389999389648438
2009-09-10,29.760000228881836
2009-09-11,29.3799991607666
2009-09-14,29.479999542236328
2009-09-15,30.0
2009-09-16,30.309999465942383
2009-09-17,29.040000915527344
2009-09-18,29.329999923706055
2009-09-21,29.510000228881836
2009-09-22,29.950000762939453
2009-09-23,29.6200008392334
2009-09-24,29.290000915527344
2009-09-25,29.049999237060547
2009-09-28,29.540000915527344
2009-09-29,29.06999969482422
2009-09-30,29.56999969482422
2009-10-01,28.309999465942383
2009-10-02,28.239999771118164
2009-10-05,28.84000015258789
2009-10-06,29.920000076293945
2009-10-07,29.399999618530273
2009-10-08,29.670000076293945
2009-10-09,30.40999984741211
2009-10-12,31.389999389648438
2009-10-13,31.649999618530273
2009-10-14,31.0
2009-10-15,30.239999771118164
2009-10-16,29.469999313354492
2009-10-19,29.700000762939453
2009-10-20,29.43000030517578
2009-10-21,30.030000686645508
2009-10-22,30.81999969482422
2009-10-23,30.040000915527344
2009-10-26,29.280000686645508
2009-10-27,28.219999313354492
2009-10-28,26.670000076293945
2009-10-29,27.920000076293945
2009-10-30,26.940000534057617
2009-11-02,27.15999984741211
2009-11-03,27.489999771118164
2009-11-04,27.93000030517578
2009-11-05,28.84000015258789
2009-11-06,28.670000076293945
2009-11-09,29.520000457763672
2009-11-10,28.81999969482422
2009-11-11,29.68000030517578
2009-11-12,29.489999771118164
2009-11-13,30.489999771118164
2009-11-16,31.43000030517578
2009-11-17,32.02000045776367
2009-11-18,31.860000610351562
2009-11-19,30.280000686645508
2009-11-20,30.1299991607666
2009-11-23,30.770000457763672
2009-11-24,31.06999969482422
2009-11-25,31.549999237060547
2009-11-27,30.959999084472656
2009-11-30,30.989999771118164
2009-12-01,31.959999084472656
2009-12-02,32.709999084472656
2009-12-03,32.83000183105469
2009-12-04,32.959999084472656
2009-12-07,32.650001525878906
2009-12-08,32.20000076293945
2009-12-09,32.20000076293945
2009-12-10,32.08000183105469
2009-12-11,32.5099983215332
2009-12-14,33.5099983215332
2009-12-15,33.2400016784668
2009-12-16,33.689998626708984
2009-12-17,33.0
2009-12-18,33.41999816894531
2009-12-21,33.88999938964844
2009-12-22,34.66999816894531
2009-12-23,34.45000076293945
2009-12-24,34.58000183105469
2009-12-28,34.29999923706055
2009-12-29,34.29999923706055
2009-12-30,34.45000076293945
2009-12-31,34.09000015258789
2010-01-04,34.65999984741211
2010-01-05,34.93000030517578
2010-01-06,35.25
2010-01-07,34.27000045776367
2010-01-08,33.45000076293945
2010-01-11,32.7400016784668
2010-01-12,32.790000915527344
2010-01-13,33.70000076293945
2010-01-14,33.470001220703125
2010-01-15,32.72999954223633
2010-01-19,32.75
2010-01-20,33.20000076293945
2010-01-21,33.16999816894531
2010-01-22,31.729999542236328
2010-01-25,32.29999923706055
2010-01-26,32.369998931884766
2010-01-27,32.560001373291016
2010-01-28,31.920000076293945
2010-01-29,31.25
2010-02-01,31.959999084472656
2010-02-02,32.5099983215332
2010-02-03,32.63999938964844
2010-02-04,31.030000686645508
2010-02-05,31.079999923706055
2010-02-08,30.579999923706055
2010-02-09,31.469999313354492
2010-02-10,31.489999771118164
2010-02-11,31.59000015258789
2010-02-12,31.450000762939453
2010-02-16,32.150001525878906
2010-02-17,31.75
2010-02-18,32.09000015258789
2010-02-19,31.799999237060547
2010-02-22,32.02000045776367
2010-02-23,30.829999923706055
2010-02-24,31.010000228881836
2010-02-25,30.709999084472656
2010-02-26,30.829999923706055
2010-03-01,31.540000915527344
2010-03-02,32.91999816894531
2010-03-03,33.31999969482422
2010-03-04,33.0
2010-03-05,33.810001373291016
2010-03-08,34.36000061035156
2010-03-09,34.04999923706055
2010-03-10,34.4900016784668
2010-03-11,34.47999954223633
2010-03-12,34.439998626708984
2010-03-15,33.4900016784668
2010-03-16,34.189998626708984
2010-03-17,34.5099983215332
2010-03-18,34.040000915527344
2010-03-19,33.619998931884766
2010-03-22,34.5
2010-03-23,35.400001525878906
2010-03-24,34.83000183105469
2010-03-25,35.130001068115234
2010-03-26,35.310001373291016
2010-03-29,35.560001373291016
2010-03-30,35.15999984741211
2010-03-31,35.400001525878906
2010-04-01,35.650001525878906
2010-04-05,35.97999954223633
2010-04-06,35.849998474121094
2010-04-07,35.88999938964844
2010-04-08,35.470001220703125
2010-04-09,35.959999084472656
2010-04-12,35.86000061035156
2010-04-13,35.9900016784668
2010-04-14,35.040000915527344
2010-04-15,34.93000030517578
2010-04-16,34.599998474121094
2010-04-19,34.72999954223633
2010-04-20,35.83000183105469
2010-04-21,35.52000045776367
2010-04-22,35.689998626708984
2010-04-23,35.63999938964844
2010-04-26,35.560001373291016
2010-04-27,33.630001068115234
2010-04-28,33.02000045776367
2010-04-29,33.31999969482422
2010-04-30,32.65999984741211
2010-05-03,33.279998779296875
2010-05-04,32.2400016784668
2010-05-05,31.239999771118164
2010-05-06,30.43000030517578
2010-05-07,29.610000610351562
2010-05-10,31.579999923706055
2010-05-11,30.829999923706055
2010-05-12,31.780000686645508
2010-05-13,30.610000610351562
2010-05-14,29.920000076293945
2010-05-17,30.139999389648438
2010-05-18,28.520000457763672
2010-05-19,28.81999969482422
2010-05-20,28.06999969482422
2010-05-21,28.899999618530273
2010-05-24,28.020000457763672
2010-05-25,27.739999771118164
2010-05-26,27.540000915527344
2010-05-27,28.93000030517578
2010-05-28,28.260000228881836
2010-06-01,28.100000381469727
2010-06-02,29.280000686645508
2010-06-03,29.739999771118164
2010-06-04,27.959999084472656
2010-06-07,27.139999389648438
2010-06-08,27.81999969482422
2010-06-09,27.729999542236328
2010-06-10,29.18000030517578
2010-06-11,29.440000534057617
2010-06-14,30.049999237060547
2010-06-15,30.93000030517578
2010-06-16,30.56999969482422
2010-06-17,31.010000228881836
2010-06-18,30.90999984741211
2010-06-21,30.719999313354492
2010-06-22,29.920000076293945
2010-06-23,30.100000381469727
2010-06-24,29.469999313354492
2010-06-25,29.639999389648438
2010-06-28,29.309999465942383
2010-06-29,27.75
2010-06-30,27.469999313354492
2010-07-01,27.940000534057617
2010-07-02,28.079999923706055
2010-07-06,28.68000030517578
2010-07-07,29.579999923706055
2010-07-08,30.049999237060547
2010-07-09,30.309999465942383
2010-07-12,30.290000915527344
2010-07-13,31.270000457763672
2010-07-14,31.940000534057617
2010-07-15,31.59000015258789
2010-07-16,30.920000076293945
2010-07-19,31.360000610351562
2010-07-20,30.93000030517578
2010-07-21,30.670000076293945
2010-07-22,31.649999618530273
2010-07-23,32.11000061035156
2010-07-26,32.2400016784668
2010-07-27,31.940000534057617
2010-07-28,32.02000045776367
2010-07-29,31.989999771118164
2010-07-30,32.189998626708984
2010-08-02,33.02000045776367
2010-08-03,33.0099983215332
2010-08-04,32.880001068115234
2010-08-05,32.560001373291016
2010-08-06,32.060001373291016
2010-08-09,32.2599983215332
2010-08-10,31.059999465942383
2010-08-11,28.84000015258789
2010-08-12,28.479999542236328
2010-08-13,28.059999465942383
2010-08-16,28.389999389648438
2010-08-17,28.690000534057617
2010-08-18,28.760000228881836
2010-08-19,29.079999923706055
2010-08-20,28.219999313354492
2010-08-23,27.6299991607666
2010-08-24,26.5
2010-08-25,26.760000228881836
2010-08-26,26.31999969482422
2010-08-27,26.049999237060547
2010-08-30,25.450000762939453
2010-08-31,24.729999542236328
2010-09-01,25.989999771118164
2010-09-02,26.520000457763672
2010-09-03,26.90999984741211
2010-09-07,25.979999542236328
2010-09-08,26.110000610351562
2010-09-09,26.549999237060547
2010-09-10,26.479999542236328
2010-09-13,27.559999465942383
2010-09-14,28.260000228881836
2010-09-15,28.170000076293945
2010-09-16,28.3700008392334
2010-09-17,28.520000457763672
2010-09-20,29.06999969482422
2010-09-21,29.209999084472656
2010-09-22,28.760000228881836
2010-09-23,28.399999618530273
2010-09-24,29.40999984741211
2010-09-27,29.110000610351562
2010-09-28,29.989999771118164
2010-09-29,30.489999771118164
2010-09-30,29.729999542236328
2010-10-01,29.920000076293945
2010-10-04,29.809999465942383
2010-10-05,30.309999465942383
2010-10-06,29.65999984741211
2010-10-07,29.479999542236328
2010-10-08,29.5
2010-10-11,29.8799991607666
2010-10-12,30.56999969482422
2010-10-13,32.150001525878906
2010-10-14,32.41999816894531
2010-10-15,32.810001373291016
2010-10-18,33.08000183105469
2010-10-19,32.04999923706055
2010-10-20,32.66999816894531
2010-10-21,31.93000030517578
2010-10-22,32.36000061035156
2010-10-25,33.0099983215332
2010-10-26,32.81999969482422
2010-10-27,33.61000061035156
2010-10-28,33.22999954223633
2010-10-29,33.15999984741211
2010-11-01,33.27000045776367
2010-11-02,33.880001068115234
2010-11-03,33.970001220703125
2010-11-04,34.7599983215332
2010-11-05,34.20000076293945
2010-11-08,33.36000061035156
2010-11-09,33.66999816894531
2010-11-10,33.08000183105469
2010-11-11,32.220001220703125
2010-11-12,32.27000045776367
2010-11-15,32.150001525878906
2010-11-16,31.8799991607666
2010-11-17,31.850000381469727
2010-11-18,32.88999938964844
2010-11-19,34.689998626708984
2010-11-22,34.83000183105469
2010-11-23,33.75
2010-11-24,34.279998779296875
2010-11-26,34.59000015258789
2010-11-29,33.20000076293945
2010-11-30,32.630001068115234
2010-12-01,34.439998626708984
2010-12-02,34.880001068115234
2010-12-03,35.58000183105469
2010-12-06,35.18000030517578
2010-12-07,34.75
2010-12-08,35.16999816894531
2010-12-09,37.7400016784668
2010-12-10,37.400001525878906
2010-12-13,37.33000183105469
2010-12-14,37.130001068115234
2010-12-15,36.70000076293945
2010-12-16,37.15999984741211
2010-12-17,38.220001220703125
2010-12-20,37.869998931884766
2010-12-21,37.97999954223633
2010-12-22,38.310001373291016
2010-12-23,37.86000061035156
2010-12-27,38.45000076293945
2010-12-28,38.29999923706055
2010-12-29,38.04999923706055
2010-12-30,38.43000030517578
2010-12-31,38.34000015258789
2011-01-03,38.65999984741211
2011-01-04,37.38999938964844
2011-01-05,36.630001068115234
2011-01-06,36.31999969482422
2011-01-07,36.310001373291016
2011-01-10,35.900001525878906
2011-01-11,36.75
2011-01-12,37.47999954223633
2011-01-13,37.290000915527344
2011-01-14,40.83000183105469
2011-01-18,40.099998474121094
2011-01-19,37.189998626708984
2011-01-20,38.56999969482422
2011-01-21,38.95000076293945
2011-01-24,39.70000076293945
2011-01-25,41.040000915527344
2011-01-26,41.86000061035156
2011-01-27,42.880001068115234
2011-01-28,42.08000183105469
2011-01-31,42.0099983215332
2011-02-01,43.95000076293945
2011-02-02,43.560001373291016
2011-02-03,43.099998474121094
2011-02-04,43.43000030517578
2011-02-07,43.84000015258789
2011-02-08,43.33000183105469
2011-02-09,43.040000915527344
2011-02-10,42.880001068115234
2011-02-11,43.540000915527344
2011-02-14,44.33000183105469
2011-02-15,43.459999084472656
2011-02-16,44.599998474121094
2011-02-17,44.81999969482422
2011-02-18,45.06999969482422
2011-02-22,43.40999984741211
2011-02-23,42.900001525878906
2011-02-24,43.130001068115234
2011-02-25,43.529998779296875
2011-02-28,43.599998474121094
2011-03-01,43.290000915527344
2011-03-02,44.20000076293945
2011-03-03,45.81999969482422
2011-03-04,45.52000045776367
2011-03-07,43.79999923706055
2011-03-08,43.61000061035156
2011-03-09,43.27000045776367
2011-03-10,40.83000183105469
2011-03-11,41.22999954223633
2011-03-14,41.54999923706055
2011-03-15,40.7599983215332
2011-03-16,39.22999954223633
2011-03-17,41.02000045776367
2011-03-18,40.88999938964844
2011-03-21,42.040000915527344
2011-03-22,41.77000045776367
2011-03-23,42.79999923706055
2011-03-24,43.06999969482422
2011-03-25,43.04999923706055
2011-03-28,43.38999938964844
2011-03-29,43.5099983215332
2011-03-30,44.349998474121094
2011-03-31,44.5
2011-04-01,44.29999923706055
2011-04-04,44.18000030517578
2011-04-05,44.43000030517578
2011-04-06,43.86000061035156
2011-04-07,42.84000015258789
2011-04-08,42.36000061035156
2011-04-11,42.900001525878906
2011-04-12,42.40999984741211
2011-04-13,39.630001068115234
2011-04-14,39.7599983215332
2011-04-15,40.040000915527344
2011-04-18,38.72999954223633
2011-04-19,38.290000915527344
2011-04-20,41.68000030517578
2011-04-21,40.77000045776367
2011-04-25,40.9900016784668
2011-04-26,41.63999938964844
2011-04-27,41.970001220703125
2011-04-28,41.40999984741211
2011-04-29,41.7599983215332
2011-05-02,41.029998779296875
2011-05-03,41.58000183105469
2011-05-04,41.630001068115234
2011-05-05,41.119998931884766
2011-05-06,40.33000183105469
2011-05-09,41.209999084472656
2011-05-10,41.709999084472656
2011-05-11,39.529998779296875
2011-05-12,40.529998779296875
2011-05-13,39.63999938964844
2011-05-16,39.869998931884766
2011-05-17,39.630001068115234
2011-05-18,40.349998474121094
2011-05-19,40.18000030517578
2011-05-20,39.560001373291016
2011-05-23,37.75
2011-05-24,37.91999816894531
2011-05-25,38.04999923706055
2011-05-26,37.83000183105469
2011-05-27,38.06999969482422
2011-05-31,39.0099983215332
2011-06-01,38.209999084472656
2011-06-02,38.38999938964844
2011-06-03,38.2400016784668
2011-06-06,37.91999816894531
2011-06-07,38.689998626708984
2011-06-08,37.66999816894531
2011-06-09,37.88999938964844
2011-06-10,36.56999969482422
2011-06-13,36.5099983215332
2011-06-14,37.720001220703125
2011-06-15,36.150001525878906
2011-06-16,35.369998931884766
2011-06-17,35.380001068115234
2011-06-20,35.06999969482422
2011-06-21,35.59000015258789
2011-06-22,35.29999923706055
2011-06-23,35.560001373291016
2011-06-24,34.97999954223633
2011-06-27,36.290000915527344
2011-06-28,36.290000915527344
2011-06-29,36.599998474121094
2011-06-30,36.959999084472656
2011-07-01,37.939998626708984
2011-07-05,37.75
2011-07-06,36.939998626708984
2011-07-07,38.63999938964844
2011-07-08,37.439998626708984
2011-07-11,36.93000030517578
2011-07-12,34.880001068115234
2011-07-13,34.68000030517578
2011-07-14,33.939998626708984
2011-07-15,34.31999969482422
2011-07-18,34.209999084472656
2011-07-19,35.5
2011-07-20,35.599998474121094
2011-07-21,37.06999969482422
2011-07-22,37.77000045776367
2011-07-25,37.40999984741211
2011-07-26,37.77000045776367
2011-07-27,37.25
2011-07-28,35.72999954223633
2011-07-29,35.650001525878906
2011-08-01,35.15999984741211
2011-08-02,34.369998931884766
2011-08-03,34.959999084472656
2011-08-04,33.209999084472656
2011-08-05,33.41999816894531
2011-08-08,31.079999923706055
2011-08-09,33.54999923706055
2011-08-10,32.5
2011-08-11,34.81999969482422
2011-08-12,35.459999084472656
2011-08-15,35.810001373291016
2011-08-16,35.04999923706055
2011-08-17,34.97999954223633
2011-08-18,33.04999923706055
2011-08-19,32.88999938964844
2011-08-22,32.959999084472656
2011-08-23,34.630001068115234
2011-08-24,34.52000045776367
2011-08-25,33.02000045776367
2011-08-26,34.4900016784668
2011-08-29,35.79999923706055
2011-08-30,34.95000076293945
2011-08-31,35.27000045776367
2011-09-01,34.619998931884766
2011-09-02,33.91999816894531
2011-09-06,33.45000076293945
2011-09-07,34.63999938964844
2011-09-08,34.15999984741211
2011-09-09,34.099998474121094
2011-09-12,34.970001220703125
2011-09-13,35.66999816894531
2011-09-14,36.52000045776367
2011-09-15,36.380001068115234
2011-09-16,36.599998474121094
2011-09-19,36.0099983215332
2011-09-20,35.63999938964844
2011-09-21,35.7599983215332
2011-09-22,34.68000030517578
2011-09-23,35.18000030517578
2011-09-26,36.150001525878906
2011-09-27,37.119998931884766
2011-09-28,35.970001220703125
2011-09-29,36.04999923706055
2011-09-30,34.540000915527344
2011-10-03,33.5
2011-10-04,35.099998474121094
2011-10-05,34.93000030517578
2011-10-06,35.58000183105469
2011-10-07,36.34000015258789
2011-10-10,36.97999954223633
2011-10-11,36.16999816894531
2011-10-12,38.7599983215332
2011-10-13,40.060001373291016
2011-10-14,40.31999969482422
2011-10-17,39.63999938964844
2011-10-18,40.27000045776367
2011-10-19,39.4900016784668
2011-10-20,39.400001525878906
2011-10-21,40.5
2011-10-24,41.290000915527344
2011-10-25,40.959999084472656
2011-10-26,41.040000915527344
2011-10-27,43.47999954223633
2011-10-28,43.54999923706055
2011-10-31,41.93000030517578
2011-11-01,40.650001525878906
2011-11-02,40.459999084472656
2011-11-03,42.18000030517578
2011-11-04,42.36000061035156
2011-11-07,41.7400016784668
2011-11-08,42.97999954223633
2011-11-09,40.099998474121094
2011-11-10,40.54999923706055
2011-11-11,41.560001373291016
2011-11-14,40.16999816894531
2011-11-15,40.459999084472656
2011-11-16,39.5099983215332
2011-11-17,38.36000061035156
2011-11-18,38.06999969482422
2011-11-21,38.040000915527344
2011-11-22,37.06999969482422
2011-11-23,36.720001220703125
2011-11-25,36.209999084472656
2011-11-28,37.5
2011-11-29,37.189998626708984
2011-11-30,39.529998779296875
2011-12-01,39.33000183105469
2011-12-02,40.65999984741211
2011-12-05,41.349998474121094
2011-12-06,41.619998931884766
2011-12-07,42.0099983215332
2011-12-08,41.06999969482422
2011-12-09,41.599998474121094
2011-12-12,40.06999969482422
2011-12-13,39.11000061035156
2011-12-14,39.060001373291016
2011-12-15,39.2599983215332
2011-12-16,39.34000015258789
2011-12-19,39.04999923706055
2011-12-20,41.25
2011-12-21,40.779998779296875
2011-12-22,41.15999984741211
2011-12-23,41.45000076293945
2011-12-27,41.58000183105469
2011-12-28,41.45000076293945
2011-12-29,42.25
2011-12-30,41.790000915527344
2012-01-03,42.220001220703125
2012-01-04,41.630001068115234
2012-01-05,41.18000030517578
2012-01-06,40.90999984741211
2012-01-09,41.2400016784668
2012-01-10,41.52000045776367
2012-01-11,41.84000015258789
2012-01-12,41.7400016784668
2012-01-13,41.279998779296875
2012-01-17,42.59000015258789
2012-01-18,42.220001220703125
2012-01-19,42.40999984741211
2012-01-20,43.20000076293945
2012-01-23,43.83000183105469
2012-01-24,43.5
2012-01-25,43.25
2012-01-26,42.970001220703125
2012-01-27,43.11000061035156
2012-01-30,42.95000076293945
2012-01-31,42.9900016784668
2012-02-01,44.099998474121094
2012-02-02,44.43000030517578
2012-02-03,45.54999923706055
2012-02-06,44.939998626708984
2012-02-07,45.130001068115234
2012-02-08,45.290000915527344
2012-02-09,45.43000030517578
2012-02-10,45.25
2012-02-13,44.9900016784668
2012-02-14,45.599998474121094
2012-02-15,45.40999984741211
2012-02-16,46.650001525878906
2012-02-17,46.65999984741211
2012-02-21,46.20000076293945
2012-02-22,45.959999084472656
2012-02-23,46.25
2012-02-24,46.310001373291016
2012-02-27,46.06999969482422
2012-02-28,47.72999954223633
2012-02-29,45.54999923706055
2012-03-01,45.38999938964844
2012-03-02,45.20000076293945
2012-03-05,45.040000915527344
2012-03-06,44.7400016784668
2012-03-07,45.63999938964844
2012-03-08,46.31999969482422
2012-03-09,46.68000030517578
2012-03-12,46.5
2012-03-13,47.61000061035156
2012-03-14,47.31999969482422
2012-03-15,48.15999984741211
2012-03-16,48.04999923706055
2012-03-19,48.349998474121094
2012-03-20,48.529998779296875
2012-03-21,48.439998626708984
2012-03-22,47.79999923706055
2012-03-23,47.77000045776367
2012-03-26,48.93000030517578
2012-03-27,49.0
2012-03-28,48.88999938964844
2012-03-29,49.63999938964844
2012-03-30,50.13999938964844
2012-04-02,50.75
2012-04-03,49.959999084472656
2012-04-04,48.18000030517578
2012-04-05,47.9900016784668
2012-04-09,48.06999969482422
2012-04-10,47.18000030517578
2012-04-11,47.11000061035156
2012-04-12,48.90999984741211
2012-04-13,48.689998626708984
2012-04-16,49.34000015258789
2012-04-17,49.43000030517578
2012-04-18,49.290000915527344
2012-04-19,50.04999923706055
2012-04-20,49.59000015258789
2012-04-23,48.18000030517578
2012-04-24,48.310001373291016
2012-04-25,49.4900016784668
2012-04-26,51.540000915527344
2012-04-27,51.099998474121094
2012-04-30,50.9900016784668
2012-05-01,51.25
2012-05-02,50.52000045776367
2012-05-03,49.7400016784668
2012-05-04,48.599998474121094
2012-05-07,49.189998626708984
2012-05-08,48.65999984741211
2012-05-09,47.95000076293945
2012-05-10,47.810001373291016
2012-05-11,48.43000030517578
2012-05-14,47.15999984741211
2012-05-15,47.470001220703125
2012-05-16,46.31999969482422
2012-05-17,45.16999816894531
2012-05-18,44.880001068115234
2012-05-21,46.279998779296875
2012-05-22,46.75
2012-05-23,46.380001068115234
2012-05-24,46.220001220703125
2012-05-25,46.0
2012-05-29,46.9900016784668
2012-05-30,45.86000061035156
2012-05-31,45.810001373291016
2012-06-01,43.79999923706055
2012-06-04,43.970001220703125
2012-06-05,45.130001068115234
2012-06-06,47.34000015258789
2012-06-07,47.279998779296875
2012-06-08,47.88999938964844
2012-06-11,47.650001525878906
2012-06-12,48.93000030517578
2012-06-13,49.75
2012-06-14,49.029998779296875
2012-06-15,49.93000030517578
2012-06-18,50.470001220703125
2012-06-19,50.849998474121094
2012-06-20,50.54999923706055
2012-06-21,50.529998779296875
2012-06-22,49.75
2012-06-25,48.52000045776367
2012-06-26,48.27000045776367
2012-06-27,49.08000183105469
2012-06-28,48.689998626708984
2012-06-29,51.41999816894531
2012-07-02,52.189998626708984
2012-07-03,52.619998931884766
2012-07-05,51.779998779296875
2012-07-06,49.41999816894531
2012-07-09,48.459999084472656
2012-07-10,52.56999969482422
2012-07-11,51.189998626708984
2012-07-12,50.4900016784668
2012-07-13,51.189998626708984
2012-07-16,50.9900016784668
2012-07-17,51.5
2012-07-18,54.56999969482422
2012-07-19,55.75
2012-07-20,55.470001220703125
2012-07-23,55.5
2012-07-24,54.58000183105469
2012-07-25,54.56999969482422
2012-07-26,57.13999938964844
2012-07-27,58.86000061035156
2012-07-30,58.790000915527344
2012-07-31,57.5
2012-08-01,56.529998779296875
2012-08-02,55.86000061035156
2012-08-03,58.119998931884766
2012-08-06,56.18000030517578
2012-08-07,57.849998474121094
2012-08-08,57.5099983215332
2012-08-09,57.59000015258789
2012-08-10,57.599998474121094
